Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Translated using Weblate (Korean),0.44281554,Updated translations,Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Chinese (Simplified)),0.46364343,Updated translations,Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Chinese (Traditional)),0.44991398,Updated translations,Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Chinese (zh)),0.43442184,Updated translations,Currently translated at 7.1% (2 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Release 2.0.0 (#229),0.83167076,Release 2.0.2 by @danirabbit in link,,1
Update README.md,0.5408748,Update screenshot filename in README.md by @jlnr in link,,0
Actions: bump release to Horus,0.3227165,Update flatpak actions to new namespace by @davidmhewitt in link,,0
MainWindow: inline namespace (#228),0.3612382,Use slim titlebar,,0
Port to Gtk4 (#221),0.5151733,Update for OS 7 and Gtk 4,,0
MainWindow: connect to insert_text instead of key_press (#227),0.46710312,Focus the main text entry on startup,,0
Translated using Weblate (Malagasy),0.476552,Updated translations,Currently translated at 25.5% (12 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Translated using Weblate (Mongolian),0.45387572,Updated translations,Currently translated at 25.5% (12 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Use GLib.Action for buttons (#224),0.29380542,actions/checkout@v3 by @meisenzahl in link,,0
Translated using Weblate (Kurdish (Central)),0.43996477,Updated translations,Currently translated at 100.0% (28 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Sorani),0.45191523,Updated translations,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Translated using Weblate (Portuguese (Brazil)),0.5189289,Updated translations,Currently translated at 60.7% (17 of 28 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Czech),0.47503442,Updated translations,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Translated using Weblate (Arabic),0.4785441,Updated translations,Currently translated at 78.7% (37 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Release 1.7.2 (#216),0.6813518,Release 2.0.2 by @danirabbit in link,Release 1.7.2 Update meson.build Update io.elementary.calculator.appdata.xml.in Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
Update to elementary 6.1 runtime (#215),0.91736555,Update to elementary 6.1 runtime,Update to elementary 6.1 runtime Update release.yml Update merge.yml Update ci.yml Update io.elementary.calculator.appdata.xml.in,1
Meson: remove positional arguments from i18n.merge_file (#214),0.29808688,Fix meson warnings by @lenemter in link,,0
Flatpak: Remove accountsservice hole (#212),0.5147248,Update flatpak actions to new namespace by @davidmhewitt in link,No longer needed because of new settings portal Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
Translated using Weblate (German),0.51663226,Updated translations,Currently translated at 100.0% (27 of 27 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Release 1.7.1 (#208),0.6697289,Release 2.0.2 by @danirabbit in link,Release 1.7.1 Update io.elementary.calculator.appdata.xml.in Update meson.build Update io.elementary.calculator.appdata.xml.in Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
Fixed Icons (#211),0.53723353,Redesigned app icon,,0
Added New Window Prompt (#207),0.3403322,New features:,Added New Window Prompt Removed Extra Arguments Updated appdata xml to include UX change info. Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
MainWindow: Set title for Multitasking View (#205),0.858855,Show the correct window title in Multitasking View,,1
Add aarch64 architecture support to flatpak builds (#202),0.5964078,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,,0
Translated using Weblate (Romanian),0.4805138,Updated translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Spanish),0.53033346,Updated translations,Currently translated at 100.0% (22 of 22 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
MainWindow: Focus the entry by default (#197),0.7067689,Focus the main text entry on startup,,1
extended-shown unbound from button_extended.active (#192),0.3589616,Showing advanced controls only affects the focused window,extended-shown unbound from button_extended.active bind button with propper settings added missing namespace of SettingsBIndFlags Add namespace to SettingsBindFlags.GET_NO_CHANGES Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
Update release.yml,0.3535331,This release includes updated translations.,,0
Release 1.7.0 (#191),0.64956594,Release 2.0.2 by @danirabbit in link,Release 1.7.0 Update meson.build,0
Translated using Weblate (Finnish),0.46832597,Updated translations,Currently translated at 100.0% (47 of 47 strings) Translation: Calculator/Calculator Translate-URL: link/,0
"Add ""Clear History"" button to HistoryDialog.vala (#190)",0.8484108,"Add a ""Clear History"" button to the history dialog",,1
Use libhandy for rounded corners and minor cleanups (#189),0.20394948,Flat titlebar,"Use Hdy.ApplicationWindow, restructure code style and rephrase ANS button's tooltip fix typo Co-authored-by: Jeremy Wootten jeremy@elementaryos.org",0
"Add Memory Functions (MS, MR, M+, M- and MC) and Grand Total to extended functionalities (#143)",0.43013614,* Misc. core code improvements,"Set HistoryWindow transient to MainWindow and remove deprecated and useless get_action_area M functionalities (MS,MR, M+, M-, MC) added remove debug messages add Grand Total fix indentation Apply suggestions Rephrase comment Use the same method from Evaluation.vala to convert number to string, round to the ninth decimal number and strip trailing zeroes",0
Translated using Weblate (Punjabi),0.41669756,Updated translations,Currently translated at 57.1% (12 of 21 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
LINGUAS: Sort and add Panjab (#187),0.38260594,* Improved translations,LINGUAS: Sort and add Panjab,0
Added translation using Weblate (Punjabi),0.4021567,Updated translations,,0
l10n: Correctly setup the locales (#186),0.38340533,Improved decimal separator localization,,0
Merge Action: Set branch to daily (#185),0.31963366,Bump bilelmoussaoui/flatpak-github-actions from 4 to 5 by @dependabot in link,,0
Release 1.6.2 (#184),0.6811767,Release 2.0.2 by @danirabbit in link,,0
Update merge.yml (#175),0.32287735,Bump bilelmoussaoui/flatpak-github-actions from 4 to 5 by @dependabot in link,Co-authored-by: Cassidy James Blaede cassidy@elementary.io Co-authored-by: Marius Meisenzahl meisenzahl@users.noreply.github.com,0
Release 1.6.1 (#181),0.65040386,Release 2.0.2 by @danirabbit in link,,0
Actions: use elementary container (#180),0.41479644,Update flatpak actions to new namespace by @davidmhewitt in link,Actions: use elementary container Update merge.yml,0
Actions: Update flatpak repo name and location (#178),0.70638716,Update flatpak actions to new namespace by @davidmhewitt in link,,1
Update Flatpak actions to v3 (#174),0.82092017,Update flatpak actions to new namespace by @davidmhewitt in link,,1
CI: use the correct image for the flatpak action (#173),0.554464,Update flatpak actions to new namespace by @davidmhewitt in link,the other image is deprecated and doesn't contain all the necessary tools nowadays. Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
Fix UX problem in HistoryDialog (#170),0.62498474,"Add a ""Clear History"" button to the history dialog","Change ""Add"" to ""Append"" in HistoryDialog For the sake of clarity, the verb ""Add"" here is too confusing, especially in some languages, because you are ""adding"" a value to the expression, but you could have a subtraction operation, for example. Change ""Append"" to ""Insert"" in HistoryDialog Based on @cassidyjames feedback Add description label on top of HistoryDialog Co-authored-by: Cassidy James Blaede cassidy@elementary.io",0
CI: correct flatpak actions branch (#171),0.6658437,Update flatpak actions to new namespace by @davidmhewitt in link,,0
Daily Deploy to Flatpak (#169),0.58699304,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,,0
Flatpak: use elementary SDK (#167),0.5992443,Update flatpak actions to new namespace by @davidmhewitt in link,,0
Translated using Weblate (Uzbek),0.46234304,Updated translations,Currently translated at 89.4% (17 of 19 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Serbian),0.4659149,Updated translations,Currently translated at 100.0% (38 of 38 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Remember entry contents for first window only (#166),0.48437065,Focus the main text entry on startup,,0
Translated using Weblate (Sinhala),0.46830785,Updated translations,Currently translated at 39.4% (15 of 38 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Flatpak: Add granite master (#164),0.43607107,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,,0
Replace Gtk.Dialog with Granite.Dialog (#160),0.26808548,"Add a ""Clear History"" button to the history dialog",,0
HistoryDialog: rewrite in GObject-style (#161),0.5311359,"Add a ""Clear History"" button to the history dialog",,0
"LINGUAS: sort, remove en_US",0.362626,* Improved translations,,0
Release 1.6.0 (#158),0.6641877,Release 2.0.2 by @danirabbit in link,Release 1.6.0 Update meson.build Update data/io.elementary.calculator.appdata.xml.in Co-authored-by: Cassidy James Blaede cassidy@elementary.io Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
Fix handling of negative decimal numbers with no leading digits (#154),0.9177555,Fix an issue with negative decimals without leading digits,,1
CI: bump flatpak action (#152),0.5914571,Update flatpak actions to new namespace by @davidmhewitt in link,,0
CI: enable running tests with flatpak action (#151),0.5484173,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,"We can run tests inside the sandbox now, so let's enable them :)",0
CI: use a stable release of flatpak action (#150),0.72406936,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,,1
CI: use flatpak github action (#147),0.71567166,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,Co-authored-by: Daniel Foré daniel@elementary.io,1
Translated using Weblate (Italian),0.45245504,Updated translations,Currently translated at 100.0% (16 of 16 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
CI: simplify flatpak dep install (#146),0.5903113,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,,0
Delete .travis.yml,0.24588943,Bump flatpak/flatpak-github-actions from 5 to 6 by @dependabot in link,,0
Update Flatpak manifest (#138),0.70410156,Update flatpak actions to new namespace by @davidmhewitt in link,,1
CI: Add Flatpak (#144),0.53147566,Update flatpak actions to new namespace by @davidmhewitt in link,,0
Translated using Weblate (Vietnamese),0.4630645,Updated translations,Currently translated at 25.0% (4 of 16 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Fix for layout misplacement (#142),0.34982955,Fix selection replace,,0
Added log button and Trignometric Inverse Functions (#140),0.7158168,Add log and inverse trigonometric functions,"added new functions added log function , trignometry inverse functions and  inverse of x function button Added log and Trigonmetry inverse functions Added log 2 base 10 and normal log functions and some Trigonmetry inverse functions. updated test for  functions Updated Tests  for log function and Added Test for Trigonmetry Inverse Functions. Update remove spaces update Update MainWindow.vala Update MainWindow.vala Updated tooltips of buttons The tooltips updated are : ""Logarithm Base 10"", ""Natural Logarithm"", ""Inverse Sine"", ""Inverse Cosine"", ""Inverse Tangent""  and ""Reciprocal"".  and changed 'button_inverse' varible name to 'button_reciprocal'  . Updated appdata for release 1.6.0 Updated test for Logarithm base 10 Updated Logarith base  10 label updated logarithm base10 label and function",1
Respect an OS-wide dark preference (#93),0.22735357,* Misc. core code improvements,Use prefer-dark setting Use FreeDesktop schema dasherize Move dark style to MainWindow; update to Granite pref Co-authored-by: Daniel Foré daniel@elementary.io,0
Translated using Weblate (Norwegian Bokmål),0.47514385,Updated translations,Currently translated at 78.6% (11 of 14 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Danish),0.47544867,Updated translations,Currently translated at 100.0% (14 of 14 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Updated flatpak file (#116),0.6471993,Update flatpak actions to new namespace by @davidmhewitt in link,Co-authored-by: Corentin Noël corentin@elementary.io Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
MainWindow: Rewrite saved state (#130),0.39769205,More efficient state saving,,0
Use slimmer default decoration (#129),0.52749133,Use slim titlebar,MainWindow: Set slim default decoration for titlebar AppData: Add changes Update screenshots,0
Use add () for normal button without image-button class (#128),0.22458056,Fix missing icon for Ukrainian,Co-authored-by: Cassidy James Blaede cassidy@elementary.io,0
Specify gettext domain in AppData (#124),0.28522864,Application: use startup () and clean up by @danirabbit in link,,0
Release 1.5.5 (#122),0.6673315,Release 2.0.2 by @danirabbit in link,Release 1.5.5 Update meson.build Update io.elementary.calculator.appdata.xml.in,0
Travis: Specify node 10.17.0,0.25675485,Bump bilelmoussaoui/flatpak-github-actions from 4 to 5 by @dependabot in link,,0
Translated using Weblate (Silesian),0.45357636,This release includes updated translations.,Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Slovenian),0.43717664,Updated translations,Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Translated using Weblate (Esperanto),0.47942364,Updated translations,Currently translated at 100.0% (12 of 12 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Insert valid version and temporary date for future release (#121),0.36257914,Release 2.0.2 by @danirabbit in link,,0
"Move cursor by Unicode character count, not byte count. (#107) (#108)",0.4960976,Fix inserting multi-byte characters,"Move cursor by Unicode character count, not byte count. (#107) Fix lint errors Start new release appdata",0
Release 1.5.4 (#119),0.67804563,Release 2.0.2 by @danirabbit in link,,0
Release 1.5.3 (#117),0.6733566,Release 2.0.2 by @danirabbit in link,,0
Travis: Downgrade node to 10,0.2917163,Bump runtime to 7.2 by @danirabbit in link,,0
AppData: Add 1.5.3 release data,0.32016823,Other updates:,,0
Add Release to Actions,0.3743528,actions/checkout@v3 by @meisenzahl in link,,0
Add Gettext Updates to Actions,0.35180098,Update flatpak actions to new namespace by @davidmhewitt in link,,0
Add Lint to CI (#113),0.32813972,* Misc. core code improvements,,0
Evaluation: Fix variable naming convention,0.38113195,* Stricter treatment of parentheses,,0
Translated using Weblate (Galician),0.4948042,Updated translations,Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Lint src and test (#111),0.30333963,"Hardcode elementary styles, set empty title label by @danirabbit in link",,0
Delete CODE_OF_CONDUCT.md,0.18463379,"Add a ""Clear History"" button to the history dialog",,0
Delete FUNDING.yml (#112),0.25141263,Update screenshots by @ryonakano in link,,0
MainWindow: Use GLib.Action for clear (#104),0.37606034,"Add a ""Clear History"" button to the history dialog",,0
MainWindow: Animate infobar hide/show (#106),0.87087595,Animate Infobar when hiding and showing,,1
Fix for selection and replace (#102),0.8129137,Fix selection replace,Fix for selection replace when clicking buttons.,1
Added flatpak manifest (#101),0.6333271,Update flatpak actions to new namespace by @davidmhewitt in link,,0
Use Granite style constants (#105),0.27172202,Improved decimal separator localization,,0
MainWindow: Get rid of single-use methods (#103),0.37335086,* Misc. core code improvements,,0
Translated using Weblate (Lithuanian),0.48514068,Updated translations,Currently translated at 100.0% (6 of 6 strings) Translation: Calculator/Calculator (Extra) Translate-URL: link/,0
Update extra translation template,0.5338959,* Updated translations,,0
Add keywords to desktop file (continued) (#89),0.22997104,Paste text into entry on Ctrl+V by @lenemter in link,make suggested changes by fitojb and jeremypw Add translator comment,0
Fix #88 and #92 by changing decimal key behavior (#94),0.4952085,Improved decimal separator localization,,0
Add Silesian and update translation template,0.46382433,This release includes updated translations.,,0
Create FUNDING.yml,0.18635531,Update flatpak actions to new namespace by @davidmhewitt in link,,0
Remove unused po files and update LINGUAS,0.38861108,* Updated translations,,0
Merge branch 'origin/master' into Weblate.,0.32069975,Bump bilelmoussaoui/flatpak-github-actions from 4 to 5 by @dependabot in link,,0
Release 1.5.2,0.70099103,Release 2.0.2 by @danirabbit in link,,1
Translated using Weblate (Sanskrit),0.44643664,Updated translations,Currently translated at 20.0% (1 of 5 strings) Translation: Calculator/extra Translate-URL: link/,0
Translated using Weblate (Deutsch),0.49933568,Updated translations,"Currently translated at 100,0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/",0
Translated using Weblate (日本語),0.48034897,Updated translations,Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Translated using Weblate (Bosnian),0.45438495,Updated translations,Currently translated at 100.0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/,0
Travis.yml: Update Houston CI (#87),0.3439439,Other updates:,,0
Translated using Weblate (Svenska),0.49916637,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Add missing languages to LINGUAS files (#86),0.39653713,* Updated translations,,0
Added pt_BR to LINGUAS in extra folder (#85),0.38167295,* Updated translations,,0
Release 1.5.1,0.64408636,Release 2.0.2 by @danirabbit in link,,0
Merge branch 'origin/master' into Weblate,0.27412188,Bump bilelmoussaoui/flatpak-github-actions from 4 to 5 by @dependabot in link,,0
Add pt and pt_BR to LINGUAS (#84),0.3967129,* Improved translations,,0
Translated using Weblate (Português (Brasil)),0.5244912,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Translated using Weblate (Hindi),0.44107053,Updated translations,Currently translated at 100.0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/,0
Use Gtk.Application (#83),0.2967795,Redesigned app icon,,0
Translated using Weblate (Tagalog),0.4847539,Updated translations,Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Test with Houston CI (#63),0.18925303,Switch to GHCR container by @davidmhewitt in link,Fixes #71,0
AppData: Remove .desktop from app ID (#78),0.44840276,Redesigned app icon,,0
Translated using Weblate (Türkçe),0.48727697,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Release 0.1.5,0.7162113,Release 2.0.2 by @danirabbit in link,,1
Translated using Weblate (简体中文(Chinese Simplified)),0.45571667,Updated translations,Currently translated at 100.0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/,0
Translated using Weblate (Português),0.5177987,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Simplify Calculator Core (#72),0.43742272,Calculator 1.5.2 is out!,simplify core check for empty stack first Merge branch 'pantor/simplify' of link into pantor/simplify,0
Translated using Weblate (Français),0.49038863,Updated translations,"Currently translated at 100,0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/",0
Add missing LINGUAS,0.455397,* Improved translations,,0
Translated using Weblate (Suomi),0.48143443,Updated translations,"Currently translated at 100,0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/",0
Translated using Weblate (català),0.44828373,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Translated using Weblate (Русский),0.48955262,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Translated using Weblate (Čeština),0.47624978,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Translated using Weblate (polski),0.45097515,Updated translations,"Currently translated at 100,0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/",0
Translated using Weblate (한국어),0.42907935,Updated translations,Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Merge remote-tracking branch 'origin/master',0.20592675,Full Changelog: link,,0
Translated using Weblate (Swedish),0.50372946,Updated translations,Currently translated at 100.0% (5 of 5 strings) Translation: Calculator/extra Translate-URL: link/,0
Changed the type of Gtk.MessageType for the infobar to WARNING instead of ERROR (#70),0.38269708,Animate Infobar when hiding and showing,,0
Fixed issue #57. (#69),0.36802095,This release includes updated translations.,,0
Release 0.1.4,0.73273814,Release 2.0.2 by @danirabbit in link,,1
Translated using Weblate (Irish),0.44138575,This release includes updated translations.,Currently translated at 6.2% (2 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Fix separator bugs (#56),0.55826306,Improved decimal separator localization,"fix seperator add issue link to new tests fix localization add localization tests and fix it fix assertion self != null error add all meson subdir remove static from evaluation, code cleaning",0
Translated using Weblate (Moldovan),0.47797972,Updated translations,Currently translated at 100.0% (32 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/,0
Add editorconfig file (#67),0.26694658,Fix missing icon for Ukrainian,,0
Fix deprecated warning with action accel (#66),0.439456,Fix meson warnings by @lenemter in link,,0
Add OARS data (#64),0.2441917,Add log and inverse trigonometric functions,,0
Set same height for all rows (#62),0.16566446,Update screenshots by @ryonakano in link,,0
Translated using Weblate (Kannada),0.42566156,Updated translations,Currently translated at 9.4% (3 of 32 strings) Translation: Calculator/Calculator Translate-URL: link/,0
"fix next minus number / operator bug, add tests (#60)",0.50488114,Fix an issue with negative decimals without leading digits,,0
Copyright header & code style (#58),0.33541667,"Hardcode elementary styles, set empty title label by @danirabbit in link","update copyright header, code style line length and comments add Marvin's copyright remove authors file",0
