Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Optimize PHP8.1 compatibility (#499),0.8102075,Partial PHP 8.1 support (#402),,1
Update .styleci.yml,0.23961188,"Add clear the cache of APCu and Opcache (#385, 9ff568b)",,0
Update .styleci.yml (#494),0.29418784,"Add clear the cache of APCu and Opcache (#385, 9ff568b)",,0
[1.x] Fixes --watch files over a network (#488),0.4736194,Default --watch options making Octanes servers reload on file uploads (#247),  Fixes --watch files over a network   Adds --poll option   Apply fixes from StyleCI   formatting   Co-authored-by: StyleCI Bot bot@styleci.io Co-authored-by: Taylor Otwell taylor@laravel.com,0
Removes unreleased notes,0.24282345,"Listener for removing temporary files, which was created during uploading by @tarampampam in https://github.com/laravel/octane/pull/477",,0
Merge pull request #482 from laravel/fix/version-option,0.6334746,Resolve typo resulting in deprecation notice by @owenvoke in https://github.com/laravel/octane/pull/614,[1.x] Fixes missing version option,0
Ignores message,0.22323069,Removes non-needed message by @nunomaduro in https://github.com/laravel/octane/pull/532,,0
Bumps spiral/roadrunner on composer too,0.37477174,The new minimum RoadRunner binary version is now 2.1.1 (#258),,0
Fixes missing version option,0.46486974,Mission version configuration option on RoadRunner  (#482),,0
[1.x] Fix passing null to cookie for domain (#478),0.71442306,Fix passing null to cookie for domain by @driesvints in https://github.com/laravel/octane/pull/478,  Throw deprecations   Fix null deprecation ,1
"Listener for removing temporary files, which was created during uploading (#477)",0.7476821,"Listener for removing temporary files, which was created during uploading by @tarampampam in https://github.com/laravel/octane/pull/477","  Listener for removing temporary files, which was created during uploading   cs fixes   Changelog updated   Changelog updated   Changelog updated   add files   simplify code   rename again   Co-authored-by: Taylor Otwell taylor@laravel.com",1
Rename update-changelog.md to update-changelog.yml,0.35785472,Add FlushDatabaseQueryLog for cleaning up database query log (#394),,0
Create update-changelog.md,0.35160702,Add FlushDatabaseQueryLog for cleaning up database query log (#394),,0
[1.x] Flushes Str cache between requests (#468),0.92349494,Flushes Str cache between requests (#468),  Flushes Str cache between requests   Bumps framework version ,1
[1.x] Fix byte conversion (#465),0.91938674,Fix byte conversion (#465),  Fix byte conversion   Fix test ,1
Allow users to access $server with in Controller (#464),1.0,Allow users to access $server with in Controller (#464),,1
Laravel 9 support (#461),0.9999999,Laravel 9 support (#461),  Laravel 9 support   Update tests.yml   Update composer.json   Re-adds collision   Sorts composer json dependencies   Co-authored-by: Nuno Maduro enunomaduro@gmail.com,1
Flush monolog state (#460),0.80806196,Flush monolog state between requests (#460),,1
Fix FilesystemManagerStateTest (#459),0.4852293,Give the current App instance to FilesystemManager (#458),  Fix FilesystemManagerStateTest   Use available $app instance ,0
Fix FilesystemManager app instance (#458),0.6842372,Give the current App instance to FilesystemManager (#458),,0
Log level fix (#456),0.6633027,Log level used in non-local environments (#456),There was the PR to master which is fixes the issue #450 but it was not merged to the last version. The same fix is here,0
Fix type declaration error of Swoole table (#452),0.7840404,Fix the bug of Swoole\Table using array access (#359)﻿,,1
The Issue #450 fix (#451),0.4611163,Various fixes and changes.﻿,Co-authored-by: Eugene Kirdzei e.ki@nuwber.com,0
Adds support for RoadRunner v2.6.x (#449),1.0000001,Adds support for RoadRunner v2.6.x (#449),,1
Fixes call terminate() on null when worker is not booted (#445),0.43721557,Global environment variables not being used by workers (#257),,0
[1.x] Adds links to Swoole / Open Swoole documentation (#441),0.5674448,Avoids usage of SWOOLE_SSL when openssl is not configured on swoole (#357)﻿,  [1.x] Adds links to Swoole / Open Swoole documentation   Update README.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
[1.x] Validates Swoole Tables string column types (#434),0.9796138,Validates Swoole Tables string column types (#434)﻿,  Validates Swoole Tables string column types   Uses a separated table definition for each swoole / openswoole tables   Adds missing import   Removes original table   Adds missing requires   Refactors ensures column sizes   Apply fixes from StyleCI   Fixes Swoole column declaration   Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com,1
[1.x] Fixes Octane's process output not being flushed (#428),0.54494876,"Add --rr-config flag to octane:start command (#335, 00aa3b0)﻿",  Fixes issue where php://temp may be full   Update InteractsWithServers.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
Skip tests on openswoole that require mock response (#429),0.5078941,Allow openswoole (#407)﻿,,0
Fixes missing Swoole error (#427),0.7570016,Error No buffer space available when using Swoole (#253),,1
Merge pull request #423 from vokamut/patch-2,0.36152893,Adds support for RoadRunner v2.6.x (#449),Remove unuse use statement,0
Remove unuse use statement,0.352448,Reset application scope to flush scoped instances (#313),,0
Fix FileNotFound error (#421),1.0000002,Fix FileNotFound error (#421)﻿,,1
"[1.x] Adds tests against ""openswoole"" (#420)",0.5835258,Allow openswoole (#407)﻿,  Tests against open-swoole   Fixes openswoole package name   Continues on error on swoole   Makes tests in a single file   wip   Update tests.yml   Update tests.yml   Update tests.yml   Update tests.yml   Update tests.yml   Co-authored-by: Dries Vints dries@vints.io,0
Fixes servers shutting down on concurrent exceptions (#419),0.36466822,Fix issue where timed out tasks were not taken into account (#396)﻿,,0
[1.x] Fixes memory leak on Translator implementation (#416),0.38879663,Fix byte conversion (#465),  Fixes memory leak on translator keys   Apply fixes from StyleCI   Bumps framework dependency   Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com,0
"Fix undefined array key ""type"" on empty array dump (#413)",1.0000002,"Fix undefined array key ""type"" on empty array dump (#413)﻿","  FIX:  Undefined array key ""type"" on empty array dump   Update src/Commands/Concerns/InteractsWithIO.php   Co-authored-by: Dries Vints dries@vints.io  Update InteractsWithIO.php  Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Dries Vints dries@vints.io",1
Merge pull request #408 from laravel/driesvints-patch-1,0.54859644,Laravel 9 support (#461),Update phpunit.xml.dist,0
Update phpunit.xml.dist,0.45403412,Partial PHP 8.1 support (#402),,0
"Since 4.1.7, swoole is called openswoole (#407)",0.60027605,Avoids usage of SWOOLE_SSL when openssl is not configured on swoole (#357)﻿,,0
Release v1.0.15,0.6647831,Stable release.,,0
Adds partial PHP 8.1 support (#402),0.94989455,Partial PHP 8.1 support (#402),,1
Add Livewire listener and register (#400),0.96554947,Add Livewire listener (#400)﻿,,1
[1.x] Fix issue where timed out tasks were not taken into account (#396),0.9627142,Fix issue where timed out tasks were not taken into account (#396)﻿,  Fix issue where timed out tasks were not taken into account   Update SwooleTaskDispatcher.php   Co-authored-by: Dries Vints dries@vints.io,1
add FlushDatabaseQueryLog for cleaning up database query log (#394),1.0000001,Add FlushDatabaseQueryLog for cleaning up database query log (#394),,1
Uses laravel/serializable-closure (#378),0.9999999,Uses laravel/serializable-closure (#378),  Uses laravel/serializable-closure   Updates framework version ,1
Merge branch 'cache' into 1.x,0.26901993,Moved opcache clearing to before bootWorker by @LauJosefsen in https://github.com/laravel/octane/pull/547,,0
formatting,0.2997858,Changed,,0
Add clear the cache of APCu and Opcache,0.94582593,"Add clear the cache of APCu and Opcache (#385, 9ff568b)",,1
Change logo to work on Dark Theme (#381),0.23159459,Changed,  Change logo to work on Dark Theme   Increase size to match ,0
Fix timeout value passed to taskWaitMulti (#380),1.0000004,Fix timeout value passed to taskWaitMulti (#380)﻿,,1
[1.x] Resolve components when needed (2) (#360),0.90991205,Resolve components when needed (#360),  resolve components when needed   reindent doc   Co-authored-by: foremtehan foremtehan@gmailcom,1
[1.x] Fix the bug of Swoole\Table using array access (#359),0.977383,Fix the bug of Swoole\Table using array access (#359)﻿,  Fix the bug of Swoole\Table using array access   Remove ArrayObject ,1
Merge pull request #358 from lufei/fix-typo,0.39218864,Resolve typo resulting in deprecation notice by @owenvoke in https://github.com/laravel/octane/pull/614,Fix typo,0
Fix typo,0.3998854,Resolve typo resulting in deprecation notice by @owenvoke in https://github.com/laravel/octane/pull/614,,0
[1.x] Resolve components when needed (#355),0.9303278,Resolve components when needed (#355),  resolve components when needed   resolve components when needed   fix tests   indent doc   Co-authored-by: foremtehan foremtehan@gmailcom,1
[1.x] Avoids usage of SWOOLE_SSL when openssl is not configured on swoole (#357),0.988393,Avoids usage of SWOOLE_SSL when openssl is not configured on swoole (#357)﻿,  Only uses SWOOLE_SSL if exists   Adds guard   Co-Authored-By: 沈唁 lufei@php.net Co-authored-by: 沈唁 lufei@php.net,1
"Undefined array key ""swoole"" (#351)",1.0000002,"Undefined array key ""swoole"" (#351)","PHP Warning:  Undefined array key ""swoole"" in /var/www/vendor/laravel/octane/bin/createSwooleServer.php on line 10",1
Merge branch 'kiddtang/1.x' into 1.x,0.23713526,The new minimum RoadRunner binary version is now 2.1.1 (#258),,0
Apply StyleCI fix again,0.24716458,"Add clear the cache of APCu and Opcache (#385, 9ff568b)",,0
Apply StyleCI fix,0.22852072,Fix byte conversion (#465),,0
expose the flag to turn on SWOOLE_SSL,0.9673482,"Expose the flag to turn on SWOOLE_SSL (#342, 86731cb)﻿",,1
Addresses #332: pass config-file path for roadrunner (#335),0.65511465,Fix config key for roadrunner http.middlware (#333)﻿,  Addresses #332: pass config-file path for roadrunner   style   check absolute path   foramtting   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,0
    flush any log context after each operation (#337),0.6269053,Add FlushDatabaseQueryLog for cleaning up database query log (#394),,0
fix config key for roadrunner http.middlware (#333),1.0000001,Fix config key for roadrunner http.middlware (#333)﻿,,1
Set roadrunner http.middlware as an option (#327),0.9134507,Set roadrunner http.middleware as an option (#327),  Set roadrunner http.middlware as an option   Update comment accoring to StyleCI   Update octane.php   Update StartRoadRunnerCommand.php   Update StartRoadRunnerCommand.php   Co-authored-by: Maxime Layat mla@iec.ch Co-authored-by: Taylor Otwell taylor@laravel.com,1
Merge branch 'feat/proxy-raw-output-to-stderr' into 1.x,0.3735784,Remove buffer_output_size from Swoole's default options (#286),,0
Ignores messages startingWith,0.3161032,Removes internal messages from output by @nunomaduro in https://github.com/laravel/octane/pull/639,,0
"Prints server logs to ""stderr""",0.939305,"Prints server logs to ""stderr"" (#326, 28cf5ee)﻿",,1
Remove unused import (#324),0.2999984,Reset application scope to flush scoped instances (#313),,0
dark mode logo,0.22160566,Changed,,0
[1.x] Fix Symfony uploaded file moving (#317),0.987342,Fix Symfony uploaded file moving (#317)﻿,  fix(symfony): uploaded files moving   make clear ,1
Fix (#316),0.34764588,Fix byte conversion (#465),Co-authored-by: Henrique Bremenkanp henrique.bremenkanp@rakuten.com,0
Reset application scope to flush scoped instances (#313),1.0000002,Reset application scope to flush scoped instances (#313),  reset application scope to flush scoped instances   wip   wip   Apply fixes from StyleCI (#314)   fix style ,1
Apply fixes from StyleCI (#312),0.318806,Various fixes and changes.,,0
Add missing default listeners (#311),0.9999999,Add missing default listeners (#311)﻿,Two listeners were missing in the default config. This adds them.,1
Update 1_Bug_report.md,0.47139493,Various fixes and changes.,,0
Displays memory usage from workers and only on swoole (#304),0.6035288,Error No buffer space available when using Swoole (#253),  Displays memory usage from workers and only on swoole   Apply fixes from StyleCI (#303) ,0
Fixes CommandTest failing test,0.22133434,Fix issue where timed out tasks were not taken into account (#396)﻿,,0
Merge branch 'patch-2' into 1.x,0.31189522,The new minimum RoadRunner binary version is now 2.1.1 (#258),,0
Adds SameSite attribute for cookies (#299),1.0,Adds SameSite attribute for cookies (#299)﻿,,1
     give new application instance to database session handler (#302),0.99999976,Give new application instance to database session handler (#302),,1
Get memory from request if is  available if not use memory_get_usage function.,0.42320204,"Display memory usage (#297, #304)",,0
Update test to display the memory usage,0.54154205,"Display memory usage (#297, #304)",,0
Fix coding styles,0.19644263,Changed,,0
fix coding styles,0.19644263,Changed,,0
Display memory usage,0.85672426,"Display memory usage (#297, #304)","Since the Laravel documentation does not provide how to check for memory leaks, many developers will opt in to use the Laravel debug bar but i found out that the debug bar it has a memory leak, so displaying the memory usage as well as the duration will help to easy spot, memory leaks without external tools.",1
Merge branch 'pr2' into 1.x,0.28854796,The new minimum RoadRunner binary version is now 2.1.1 (#258),,0
Merge pull request #292 from lufei/typo,0.35909182,Resolve typo resulting in deprecation notice by @owenvoke in https://github.com/laravel/octane/pull/614,Fix typo,0
Formatting,0.2997858,Changed,,0
Fixes issue related to changing non-standard HTTP status codes to 200 OK,0.41666055,Flushes Str cache between requests (#468),,0
Fixes code styling issue,0.26630133,Various fixes and changes.,,0
Fixes laravel/octane#287,0.8085325,Reverts #669 by @nunomaduro in https://github.com/laravel/octane/pull/676,,1
Remove buffer_output_size from Swoole's default options (#286),1.0000002,Remove buffer_output_size from Swoole's default options (#286),Fix #260,1
"Removes beta warning on ""octane:start"" command",0.9537568,"Remove beta warning on ""octane:start"" command (5b25510)﻿",,1
remove beta warning,0.68343717,"Remove beta warning on ""octane:start"" command (5b25510)﻿",,0
update change log,0.36212188,Flush monolog state between requests (#460),,0
Prepare 2.x,0.35875925,Initial pre-release.﻿,,0
Fix facade autoloading,0.40739325,Allow graceful reload after installing packages by @taylorotwell in https://github.com/laravel/octane/pull/644,,0
Prepare release,0.5471485,Initial pre-release.﻿,,0
Updates changelog,0.4254317,Various fixes and changes.﻿,,0
Apply fixes from StyleCI (#262),0.31553888,Various fixes and changes.﻿,,0
Update issue_template (#261),0.391009,"Add clear the cache of APCu and Opcache (#385, 9ff568b)",,0
Adds missing changelog entries,0.40496424,Add FlushDatabaseQueryLog for cleaning up database query log (#394),,0
"Removes non needed ""dotenv"" option in roadrunner (#258)",0.5418058,Adds support for RoadRunner v2.6.x (#449),"  Removes non needed ""dotenv"" option in roadrunner   Updates changelog ",0
Fixes global environment variables not being taken in by workers (#257),0.94221205,Global environment variables not being used by workers (#257),  Fixes the way Octane handles environment variables   Updates changelog ,1
Update Swoole default options (#253),0.7198947,Remove buffer_output_size from Swoole's default options (#286),,1
Merge pull request #251 from shuvroroy/patch-5,0.34810752,Resolve typo resulting in deprecation notice by @owenvoke in https://github.com/laravel/octane/pull/614,Remove test docblock,0
Remove test docblock,0.20639297,Reset application scope to flush scoped instances (#313),,0
Merge pull request #249 from shuvroroy/patch-3,0.37375346,Resolve typo resulting in deprecation notice by @owenvoke in https://github.com/laravel/octane/pull/614,Remove unused import,0
Remove unused import,0.277006,Reset application scope to flush scoped instances (#313),,0
Remove all test docblock (#248),0.27964038,Reset application scope to flush scoped instances (#313),,0
Just watch PHP files within public/resources directories (#247),0.41530704,"Listener for removing temporary files, which was created during uploading by @tarampampam in https://github.com/laravel/octane/pull/477",,0
Apply fixes from StyleCI (#245),0.32202718,Various fixes and changes.﻿,,0
Use extension_loaded instead of function_exists (#233),0.34840518,Allow graceful reload after installing packages by @taylorotwell in https://github.com/laravel/octane/pull/644,,0
