Index,Message,Description,Message Abstract,Description Abstract
80,RoadRunner Relay Overrides (#600),  fix: laravel/octane#598 implement rr relay override   Update roadrunner-worker   Update roadrunner-worker   Update roadrunner-worker   Co-authored-by: Taylor Otwell taylor@laravel.com,RoadRunner Relay Overrides (#600),fix: laravel/octane#598 implement rr relay override Update roadrunner-worker Update roadrunner-worker Update roadrunner-worker Co-authored-by: Taylor Otwell taylor@laravel.com
81,Update CHANGELOG,,Update CHANGELOG,
82,[1.x] Ignore Response::create failed (#590),  Ignore Response::create failed   Update EnsureRequestsDontExceedMaxExecutionTime.php   Update EnsureRequestsDontExceedMaxExecutionTime.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[1.x] Ignore Response::create failed (#590),Ignore Response::create failed Update EnsureRequestsDontExceedMaxExecutionTime.php Update EnsureRequestsDontExceedMaxExecutionTime.php Co-authored-by: Taylor Otwell taylor@laravel.com
83,Update CHANGELOG,,Update CHANGELOG,
84,[1.x] Flushes controller on route (#589),  Flushes controller on route   Adds test   Adds memory leak tests   Updates framework versions ,[1.x] Flushes controller on route (#589),Flushes controller on route Adds test Adds memory leak tests Updates framework versions
85,Update CHANGELOG,,Update CHANGELOG,
86,add possibility to launch swoole server with additional php options (#570),  add possibility to launch swoole server with php options   spread config   Update .gitignore   Co-authored-by: Taylor Otwell taylor@laravel.com,add possibility to launch swoole server with additional php options (#570),add possibility to launch swoole server with php options spread config Update .gitignore Co-authored-by: Taylor Otwell taylor@laravel.com
87,Update link to OpenSwoole website (#569),  Link to official (Open)Swoole websites   Revert to GitHub for Swoole ,Update link to OpenSwoole website (#569),Link to official (Open)Swoole websites Revert to GitHub for Swoole
88,Update CHANGELOG,,Update CHANGELOG,
89,[1.x] Adds support for Swoole 5 (#560),  Adds support for Swoole 5   Update OnWorkerStart.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[1.x] Adds support for Swoole 5 (#560),Adds support for Swoole 5 Update OnWorkerStart.php Co-authored-by: Taylor Otwell taylor@laravel.com
90,[1.x] Fix carbon locale when setting it via app locale setter (#557),  Fix carbon locale when setting it via app locale setter   Uses latest version of Carbon   Removes repositories on composer ,[1.x] Fix carbon locale when setting it via app locale setter (#557),Fix carbon locale when setting it via app locale setter Uses latest version of Carbon Removes repositories on composer
91,Merge branch '1.x',Conflicts: CHANGELOG.md src/Commands/Concerns/InteractsWithServers.php,Merge branch '1.x',Conflicts: CHANGELOG.md src/Commands/Concerns/InteractsWithServers.php
92,Update CHANGELOG,,Update CHANGELOG,
93,Delete release.yml,,Delete release.yml,
94,"[1.x] Fixes sharing ""Carbon"" state shared between requests  (#552)",  Fixes shared Carbon Locale between requests   Apply fixes from StyleCI   Co-authored-by: StyleCI Bot bot@styleci.io,"[1.x] Fixes sharing ""Carbon"" state shared between requests  (#552)",Fixes shared Carbon Locale between requests Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io
95,Update CHANGELOG,,Update CHANGELOG,
96,Added status codes (RFC6585 & RFC7725) (#550),,Added status codes (RFC6585 & RFC7725) (#550),
97,Update CHANGELOG,,Update CHANGELOG,
98,Moved opcache clearing to before bootWorker (#547),,Moved opcache clearing to before bootWorker (#547),
99,Update CHANGELOG,,Update CHANGELOG,
100,Refresh query duration handling (#541),  refresh query duration handling   adjust naming   ensure only called when methods exist ,Refresh query duration handling (#541),refresh query duration handling adjust naming ensure only called when methods exist
101,Update release.yml,,Update release.yml,
102,Update release.yml,,Update release.yml,
103,Update update-changelog.yml,,Update update-changelog.yml,
104,Update pull-requests.yml,,Update pull-requests.yml,
105,Update release.yml,,Update release.yml,
106,Update CHANGELOG,,Update CHANGELOG,
107,Update release.yml,,Update release.yml,
108,Removes non-needed message about worker destroyed (#532),,Removes non-needed message about worker destroyed (#532),
109,Auto generate release notes (#529),  Create release.yml   Update release.yml ,Auto generate release notes (#529),Create release.yml Update release.yml
110,Update CHANGELOG,,Update CHANGELOG,
111,add silent option to RoadRunner reset to remove info output which leads to non error (#525),,add silent option to RoadRunner reset to remove info output which leads to non error (#525),
112,test flushing logger shared context (#514),  test flushing logger shared context   ignore Laravel 8   style ,test flushing logger shared context (#514),test flushing logger shared context ignore Laravel 8 style
113,Update CHANGELOG,,Update CHANGELOG,
114,Update InteractsWithServers.php (#520),Using unused $paths variable,Update InteractsWithServers.php (#520),Using unused $paths variable
115,Revert PaginationState to resolve using new instance of the app (#519),  Revert PaginationState to resolve using new instance of the app on each new request   Use sandbox clone of application instance ,Revert PaginationState to resolve using new instance of the app (#519),Revert PaginationState to resolve using new instance of the app on each new request Use sandbox clone of application instance
116,warm transaction manager,,warm transaction manager,
117,Update CHANGELOG,,Update CHANGELOG,
118,flush shared log context (#513),,flush shared log context (#513),
119,Update CHANGELOG,,Update CHANGELOG,
120,Fix max_execution_time config doesn't work (#510),  Fix max_execution_time config doesn't work   Add extension_loaded swoole verify   Update EnsureRequestsDontExceedMaxExecutionTime.php   Update EnsureRequestsDontExceedMaxExecutionTime.php ,Fix max_execution_time config doesn't work (#510),Fix max_execution_time config doesn't work Add extension_loaded swoole verify Update EnsureRequestsDontExceedMaxExecutionTime.php Update EnsureRequestsDontExceedMaxExecutionTime.php
121,Update CHANGELOG,,Update CHANGELOG,
122,Force the processId to int (#507),,Force the processId to int (#507),
123,Make the bin files used by Swoole and Roadrunner config options (#502),  make the bin file used by swoole and roadrunner configurable options   Update StartRoadRunnerCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,Make the bin files used by Swoole and Roadrunner config options (#502),make the bin file used by swoole and roadrunner configurable options Update StartRoadRunnerCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com
124,Create pull-requests.yml,,Create pull-requests.yml,
125,Update CHANGELOG,,Update CHANGELOG,
126,[1.x] Update to new forgetScopedInstances method name (#501),  Update FlushTemporaryContainerInstances.php   Apply fixes from StyleCI   Co-authored-by: StyleCI Bot bot@styleci.io,[1.x] Update to new forgetScopedInstances method name (#501),Update FlushTemporaryContainerInstances.php Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io
127,Update CHANGELOG,,Update CHANGELOG,
128,Optimize PHP8.1 compatibility (#499),,Optimize PHP8.1 compatibility (#499),
129,Update update-changelog.yml,,Update update-changelog.yml,
130,Update .styleci.yml,,Update .styleci.yml,
131,Update .styleci.yml (#494),,Update .styleci.yml (#494),
132,Update CHANGELOG.md,,Update CHANGELOG.md,
133,[1.x] Fixes --watch files over a network (#488),  Fixes --watch files over a network   Adds --poll option   Apply fixes from StyleCI   formatting   Co-authored-by: StyleCI Bot bot@styleci.io Co-authored-by: Taylor Otwell taylor@laravel.com,[1.x] Fixes --watch files over a network (#488),Fixes --watch files over a network Adds --poll option Apply fixes from StyleCI formatting Co-authored-by: StyleCI Bot bot@styleci.io Co-authored-by: Taylor Otwell taylor@laravel.com
134,Removes unreleased notes,,Removes unreleased notes,
135,Update CHANGELOG.md,,Update CHANGELOG.md,
136,Merge pull request #482 from laravel/fix/version-option,[1.x] Fixes missing version option,Merge pull request #482 from laravel/fix/version-option,[1.x] Fixes missing version option
137,Ignores message,,Ignores message,
138,Bumps spiral/roadrunner on composer too,,Bumps spiral/roadrunner on composer too,
139,Fixes missing version option,,Fixes missing version option,
140,Update CHANGELOG.md,,Update CHANGELOG.md,
141,[1.x] Fix passing null to cookie for domain (#478),  Throw deprecations   Fix null deprecation ,[1.x] Fix passing null to cookie for domain (#478),Throw deprecations Fix null deprecation
142,Apply fixes from StyleCI,,Apply fixes from StyleCI,
143,"Listener for removing temporary files, which was created during uploading (#477)","  Listener for removing temporary files, which was created during uploading   cs fixes   Changelog updated   Changelog updated   Changelog updated   add files   simplify code   rename again   Co-authored-by: Taylor Otwell taylor@laravel.com","Listener for removing temporary files, which was created during uploading (#477)","Listener for removing temporary files, which was created during uploading cs fixes Changelog updated Changelog updated Changelog updated add files simplify code rename again Co-authored-by: Taylor Otwell taylor@laravel.com"
144,Update CHANGELOG.md,,Update CHANGELOG.md,
145,Rename update-changelog.md to update-changelog.yml,,Rename update-changelog.md to update-changelog.yml,
146,Create update-changelog.md,,Create update-changelog.md,
147,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
148,Update CHANGELOG.md,,Update CHANGELOG.md,
149,[1.x] Flushes Str cache between requests (#468),  Flushes Str cache between requests   Bumps framework version ,[1.x] Flushes Str cache between requests (#468),Flushes Str cache between requests Bumps framework version
150,[1.x] Fix byte conversion (#465),  Fix byte conversion   Fix test ,[1.x] Fix byte conversion (#465),Fix byte conversion Fix test
151,Allow users to access $server with in Controller (#464),,Allow users to access $server with in Controller (#464),
152,Update CHANGELOG.md,,Update CHANGELOG.md,
153,Laravel 9 support (#461),  Laravel 9 support   Update tests.yml   Update composer.json   Re-adds collision   Sorts composer json dependencies   Co-authored-by: Nuno Maduro enunomaduro@gmail.com,Laravel 9 support (#461),Laravel 9 support Update tests.yml Update composer.json Re-adds collision Sorts composer json dependencies Co-authored-by: Nuno Maduro enunomaduro@gmail.com
154,Flush monolog state (#460),,Flush monolog state (#460),
155,Fix FilesystemManagerStateTest (#459),  Fix FilesystemManagerStateTest   Use available $app instance ,Fix FilesystemManagerStateTest (#459),Fix FilesystemManagerStateTest Use available $app instance
156,Fix FilesystemManager app instance (#458),,Fix FilesystemManager app instance (#458),
157,Update CHANGELOG.md,,Update CHANGELOG.md,
158,Log level fix (#456),There was the PR to master which is fixes the issue #450 but it was not merged to the last version. The same fix is here,Log level fix (#456),There was the PR to master which is fixes the issue #450 but it was not merged to the last version. The same fix is here
159,Update CHANGELOG.md,,Update CHANGELOG.md,
160,Fix type declaration error of Swoole table (#452),,Fix type declaration error of Swoole table (#452),
161,The Issue #450 fix (#451),Co-authored-by: Eugene Kirdzei e.ki@nuwber.com,The Issue #450 fix (#451),Co-authored-by: Eugene Kirdzei e.ki@nuwber.com
162,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
163,Update CHANGELOG.md,,Update CHANGELOG.md,
164,Adds support for RoadRunner v2.6.x (#449),,Adds support for RoadRunner v2.6.x (#449),
165,Fixes call terminate() on null when worker is not booted (#445),,Fixes call terminate() on null when worker is not booted (#445),
166,[1.x] Adds links to Swoole / Open Swoole documentation (#441),  [1.x] Adds links to Swoole / Open Swoole documentation   Update README.md   Co-authored-by: Taylor Otwell taylor@laravel.com,[1.x] Adds links to Swoole / Open Swoole documentation (#441),[1.x] Adds links to Swoole / Open Swoole documentation Update README.md Co-authored-by: Taylor Otwell taylor@laravel.com
167,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
168,Update CHANGELOG.md,,Update CHANGELOG.md,
169,[1.x] Validates Swoole Tables string column types (#434),  Validates Swoole Tables string column types   Uses a separated table definition for each swoole / openswoole tables   Adds missing import   Removes original table   Adds missing requires   Refactors ensures column sizes   Apply fixes from StyleCI   Fixes Swoole column declaration   Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com,[1.x] Validates Swoole Tables string column types (#434),Validates Swoole Tables string column types Uses a separated table definition for each swoole / openswoole tables Adds missing import Removes original table Adds missing requires Refactors ensures column sizes Apply fixes from StyleCI Fixes Swoole column declaration Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com
170,Update CHANGELOG.md,,Update CHANGELOG.md,
171,[1.x] Fixes Octane's process output not being flushed (#428),  Fixes issue where php://temp may be full   Update InteractsWithServers.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[1.x] Fixes Octane's process output not being flushed (#428),Fixes issue where php://temp may be full Update InteractsWithServers.php Co-authored-by: Taylor Otwell taylor@laravel.com
172,Skip tests on openswoole that require mock response (#429),,Skip tests on openswoole that require mock response (#429),
173,Fixes missing Swoole error (#427),,Fixes missing Swoole error (#427),
174,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
175,Update CHANGELOG.md,,Update CHANGELOG.md,
176,Merge pull request #423 from vokamut/patch-2,Remove unuse use statement,Merge pull request #423 from vokamut/patch-2,Remove unuse use statement
177,Remove unuse use statement,,Remove unuse use statement,
178,Fix FileNotFound error (#421),,Fix FileNotFound error (#421),
179,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
180,Update CHANGELOG.md,,Update CHANGELOG.md,
181,"[1.x] Adds tests against ""openswoole"" (#420)",  Tests against open-swoole   Fixes openswoole package name   Continues on error on swoole   Makes tests in a single file   wip   Update tests.yml   Update tests.yml   Update tests.yml   Update tests.yml   Update tests.yml   Co-authored-by: Dries Vints dries@vints.io,"[1.x] Adds tests against ""openswoole"" (#420)",Tests against open-swoole Fixes openswoole package name Continues on error on swoole Makes tests in a single file wip Update tests.yml Update tests.yml Update tests.yml Update tests.yml Update tests.yml Co-authored-by: Dries Vints dries@vints.io
182,Fixes servers shutting down on concurrent exceptions (#419),,Fixes servers shutting down on concurrent exceptions (#419),
183,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
184,Update CHANGELOG.md,,Update CHANGELOG.md,
185,[1.x] Fixes memory leak on Translator implementation (#416),  Fixes memory leak on translator keys   Apply fixes from StyleCI   Bumps framework dependency   Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com,[1.x] Fixes memory leak on Translator implementation (#416),Fixes memory leak on translator keys Apply fixes from StyleCI Bumps framework dependency Co-authored-by: Taylor Otwell taylorotwell@users.noreply.github.com
186,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
187,Update CHANGELOG.md,,Update CHANGELOG.md,
188,"Fix undefined array key ""type"" on empty array dump (#413)","  FIX:  Undefined array key ""type"" on empty array dump   Update src/Commands/Concerns/InteractsWithIO.php   Co-authored-by: Dries Vints dries@vints.io  Update InteractsWithIO.php  Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Dries Vints dries@vints.io","Fix undefined array key ""type"" on empty array dump (#413)","FIX:  Undefined array key ""type"" on empty array dump Update src/Commands/Concerns/InteractsWithIO.php Co-authored-by: Dries Vints dries@vints.io Update InteractsWithIO.php Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Dries Vints dries@vints.io"
189,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
190,Update CHANGELOG.md,,Update CHANGELOG.md,
191,Merge pull request #408 from laravel/driesvints-patch-1,Update phpunit.xml.dist,Merge pull request #408 from laravel/driesvints-patch-1,Update phpunit.xml.dist
192,Update phpunit.xml.dist,,Update phpunit.xml.dist,
193,"Since 4.1.7, swoole is called openswoole (#407)",,"Since 4.1.7, swoole is called openswoole (#407)",
194,Release v1.0.15,,Release v1.0.15,
195,Adds partial PHP 8.1 support (#402),,Adds partial PHP 8.1 support (#402),
196,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
197,Update CHANGELOG.md,,Update CHANGELOG.md,
198,Add Livewire listener and register (#400),,Add Livewire listener and register (#400),
199,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
200,Update CHANGELOG.md,,Update CHANGELOG.md,
201,[1.x] Fix issue where timed out tasks were not taken into account (#396),  Fix issue where timed out tasks were not taken into account   Update SwooleTaskDispatcher.php   Co-authored-by: Dries Vints dries@vints.io,[1.x] Fix issue where timed out tasks were not taken into account (#396),Fix issue where timed out tasks were not taken into account Update SwooleTaskDispatcher.php Co-authored-by: Dries Vints dries@vints.io
202,add FlushDatabaseQueryLog for cleaning up database query log (#394),,add FlushDatabaseQueryLog for cleaning up database query log (#394),
203,Uses laravel/serializable-closure (#378),  Uses laravel/serializable-closure   Updates framework version ,Uses laravel/serializable-closure (#378),Uses laravel/serializable-closure Updates framework version
204,Merge branch 'cache' into 1.x,,Merge branch 'cache' into 1.x,
205,formatting,,formatting,
206,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
207,Update CHANGELOG.md,,Update CHANGELOG.md,
208,Apply fixes from StyleCI,,Apply fixes from StyleCI,
209,Add clear the cache of APCu and Opcache,,Add clear the cache of APCu and Opcache,
210,Change logo to work on Dark Theme (#381),  Change logo to work on Dark Theme   Increase size to match ,Change logo to work on Dark Theme (#381),Change logo to work on Dark Theme Increase size to match
211,Fix timeout value passed to taskWaitMulti (#380),,Fix timeout value passed to taskWaitMulti (#380),
212,Apply fixes from StyleCI,,Apply fixes from StyleCI,
213,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
214,Update CHANGELOG.md,,Update CHANGELOG.md,
215,Apply fixes from StyleCI,,Apply fixes from StyleCI,
216,[1.x] Resolve components when needed (2) (#360),  resolve components when needed   reindent doc   Co-authored-by: foremtehan foremtehan@gmailcom,[1.x] Resolve components when needed (2) (#360),resolve components when needed reindent doc Co-authored-by: foremtehan foremtehan@gmailcom
217,[1.x] Fix the bug of Swoole\Table using array access (#359),  Fix the bug of Swoole\Table using array access   Remove ArrayObject ,[1.x] Fix the bug of Swoole\Table using array access (#359),Fix the bug of Swoole\Table using array access Remove ArrayObject
218,Merge pull request #358 from lufei/fix-typo,Fix typo,Merge pull request #358 from lufei/fix-typo,Fix typo
219,Fix typo,,Fix typo,
220,Merge branch '1.x',Conflicts: CHANGELOG.md,Merge branch '1.x',Conflicts: CHANGELOG.md
221,Update CHANGELOG.md,,Update CHANGELOG.md,
222,[1.x] Resolve components when needed (#355),  resolve components when needed   resolve components when needed   fix tests   indent doc   Co-authored-by: foremtehan foremtehan@gmailcom,[1.x] Resolve components when needed (#355),resolve components when needed resolve components when needed fix tests indent doc Co-authored-by: foremtehan foremtehan@gmailcom
