Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Use onlyUpdatePeerDependentsWhenOutOfRange,0.3135726,The release adds 2 helper functions takeEvery and takeLatest to handle the common case concurrency scenarios,,0
Upgrade Changesets and some CI setups (#2321),0.4456529,A patch release fixing some issues,,0
Add changeset about exports field being added to the package.json manifests,0.60105425,"2308 8207e33 Thanks @Andarist, @neurosnap! - exports field has been added to the package.json manifest. It limits what files can be imported from a package but we've tried our best to allow importing all the files that were considered to be a part of the public API.",,0
exports field has been added to the package.json manifests (#2308),0.80230945,"2308 8207e33 Thanks @Andarist, @neurosnap! - exports field has been added to the package.json manifest. It limits what files can be imported from a package but we've tried our best to allow importing all the files that were considered to be a part of the public API.",add package entry points Add package.json#exports to more packages and introduce import-condition-proxy.mjs where needed Co-authored-by: Mateusz Burzyński mateuszburzynski@gmail.com,1
"add missing export syntax for delay function, helloSaga, incrementAsync & watchIncrementAsync function generator because it's needed on the next step (testing section) of the tutorial (#2115)",0.5351119,Include fix #71 'yield [] should return immediately an empty array instead of blocking forever' (thanks to @slorber ) ,,0
Add not working on RN disclaimer to babel-plugin Readme (#2220),0.4540842,"- We have started to use babel@7-beta, hopefully it won't break anything. I've investigated differences between outputs and everything seems to be ok, but you never know ;) This should result in a little bit smaller and a little bit more performant code.",As per link,0
Adds isAborted method and joiners array property to mock task (#2297),0.70715547,2297 fdca798 Thanks @lourd! - Adds missing isAborted method to mock task and deprecates its setRunning method,"Adds isAborted and joiners to mock task Refactors mock task internals to have status enum Removes setRunning, ensures valid transitions, adds tests & updates docs Adds more cancel & join tests for mock tasks Re-adds setRunning with deprecation warning Creates changeset",1
Updates types to eliminate void-emitting channel pitfall (#2296),0.652799,2296 612cae8 Thanks @lourd! - Updates Channel type to eliminate void-emitting pitfall,Updates types to eliminate void-emitting channel pitfall Creates changeset,0
Adds return type parameter to Saga (#2295),0.6334435,"From now on you can intercept what's being dispatched before it's emitted into the saga, which will allow for using take just like everybody else, instead of playing with the pattern argument.",,0
Clarify race behavior when one effect throws (#2234),0.4670339,"- we have stopped interpreting effects returned from fork, this shouldn't affect any real-life code, affected patterns look like this fork(() => effectCreator()) and fork(takeEvery, 'type', fn)","The explanation surrounding the example race() use didn't previously mention that if call(fetchUsers) rejects, that rejection reason is thrown by race.  Clarify what happens when a racing effect throws.",0
Add multicastChannel documentation (#2250),0.61754715,"- Updated docs, added a section on channels",fix heading for using channels to communicate between sagas first step documenting multicastChannel,0
Fixed an issue with arguments that exceed the maximum value for the internally-used setTimeout (#2293),0.84441334,2293 2d2214e Thanks @neurosnap! - Fixed an issue with arguments that exceed the maximum value for the internally-used setTimeout. Previously it could overflow based on the input that was too big and thus a timeout could resolve immediately.,,1
Switch to alternative method for checking bundle sizes (#2292),0.5072992,"- we are reusing @babel/runtime helpers, this has helped us to remove some bytes from our bundles",Remove bundlesize CI check and instead use compressed-size-action to check for bundle sizes rm bundlesize update yarn.lock,0
Fixed a missing parenthesis in a doc (#2281),0.526955,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",Add closing parenthesis,0
Added mention about manual browser tab opening after compilation (#2275),0.44406015,- Browser build is now on cdnjs (thanks to @ian4hu & @pvnr0082t) ,"docs(BeginneruTutorial): manual browser tab opening Added mention that tab will not open automatically, you need to open it manually Update docs/introduction/BeginnerTutorial.md Co-authored-by: Eric Bower me@erock.io Co-authored-by: Eric Bower me@erock.io",0
Removed outdated link to an article that no longer exists (#2303),0.37066355,Removed:,Tried to see if it had been hosted elsewhere but no luck.,0
Make Task interface generic (#2004),0.72258127,2004 20f22a8 Thanks @gilbsgilbs! - A generic type has been added to the Task interface and that should be preferred over using a generic parameter in Task#result and Task#toPromise.,Improve Task typing. Default to the outer type param within Task interface Add changeset Co-authored-by: Mateusz Burzyński mateuszburzynski@gmail.com,1
Inlined Redux Action type to fix compatibility with strict package managers (#2270),0.869285,2270 d2579a2 Thanks @Methuselah96! - Inlined Redux Action type to fix compatibility with strict package managers.,Add redux as dependency of @redux-saga/types Create silly-dogs-compete.md Inline Action type Update silly-dogs-compete.md Action type is string Update .changeset/silly-dogs-compete.md Co-authored-by: Mateusz Burzyński mateuszburzynski@gmail.com,1
Ensure that tests do not run in parallel to workaround dtslint issues (#2282),0.39665416,This patch fixes #118. The implementation of argument passing to forked tasks in takeEvery/takeLatest didn't match the specs in docs and examples,,0
Update CI to use latest node versions and fix cps regression in TS@4.x (#2261),0.58385074,- TS typings got revamped - they require TS@>3.1 now,update ci yml update contributing guide remove expectation thats failing tests update bundlesize dtslint failing because of concurrency issues use new setup-node gh action remove parallel from tests because dtslint tests are clobbering each other fix cps type error when function provided doesn't have a cps callback function remove conditional type for cps Tweak types for cps Require cps callback in all overloads add pull request to github action add changeset upgrade dtslint Update .changeset/itchy-worms-give.md Co-authored-by: Mateusz Burzyński mateuszburzynski@gmail.com,0
STOP WAR IN UKRAINE (#2266),0.28040755,"  dispatch: ...,",Banner: stop war in ukraine Revert formatting. Revert automatic formatting. Simplify styles a little bit Co-authored-by: Mateusz Burzyński mateuszburzynski@gmail.com,0
Specify the file name to make changes in while following beginners tutorial (#2249),0.2639348,This is no longer valid. Instead you'll have to use the following,,0
Tweak how we link to the GoodUI in the Recipes doc,0.27860847,- many docs improvements,,0
Fixed broken image links in the README (#2233),0.49717155,For more background see the explanation on this issue. This release should fixe #50 and #55,,0
Added Carbon Ads to sidebar,0.2898147,- got us a logo! Thanks to @thekarland,,0
Upgrade Docusaurus (#2228),0.47769696,- many docs improvements,,0
Update localized READMEs (#1888),0.45856702,Updated dependencies [345b828]:,so that they can follow the following changes link link,0
docs: fix broken links (#2194),0.49806905,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",,0
Fix rendering backers & sponsors on the site,0.38542444,I must say that this release probably wouldn't be possible without community sponsors - both organizations and individual backers.,,0
Fixed website links and images (#2170),0.36285922,"- got us link/ domain, thanks to @baldwmic",fix image and doc links fix code blocks rendering without theme make footer links open in same tab,0
Remove some more GitBook leftovers,0.4241327,The documentation is now using GitBook thanks to @cef62,,0
Merge pull request #2159 from acdvs/docusaurus,0.45403403,- many docs improvements,Move documentation to Docusaurus,0
"Drop GitBook dependencies, create lockfile for the website",0.4543162,The documentation is now using GitBook thanks to @cef62,,0
add /page.html to /page redirects,0.17316677,"- Updated docs, added a section on channels",,0
"fix ""edit this page"" links",0.26416484,Just a small patch version with:,,0
add CNAME that will be copied over on each deploy,0.25000015,"- got us link/ domain, thanks to @baldwmic",,0
fix prism code light  theme,0.29098192,"- we reverted changing effect types to Symbols, this previous change has caused some problems and we came to conclusion that strings are ""good enough"" for us",,0
fix blockquote style,0.2752019,  try {,,0
"move docs to root for compatibility, default to light theme",0.3033382,- many docs improvements,,0
fix doc links,0.4129289,- many docs improvements,,0
remove TOC from API doc,0.27693582,(see API docs for detailed infos),,0
"remove unneeded docs, move API doc",0.48730677,- many docs improvements,,0
add home page example usage,0.29674506,Example usage:,,0
"add supporters, improve style and layout",0.38940665,Improved:,,0
improve style,0.4481247,Improved:,,0
"replace some template content, begin restyle",0.31746078,Breaking changes:,,0
"add intro pages, add external links",0.23324709,More can be read in our docs,,0
add home page with nav links,0.20873174,link,,0
"simplify ""recipes"" path",0.20454025,"With this change, redux-saga handles the helpers like forks when used with yield which mean you can call them directly like this",,0
move docs to match old paths,0.2956383,- many docs improvements,,0
"initialize Docusaurus, set up existing docs",0.4265291,- many docs improvements,,0
Fixed misspelled effectMiddlewares in the docs (#2143),0.5787982,"- we reverted changing effect types to Symbols, this previous change has caused some problems and we came to conclusion that strings are ""good enough"" for us",,0
Fixed typo (#2136),0.5385319,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",,0
Fix grammar in RootSaga.md (#2134),0.4517445,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",,0
"Fix typo period(.) -> comma(,) (#2095)",0.43089652,"},",,0
Wrap taken action types in quotes in the docs as referenced constants don't appear anywhere in the snippets (#2038),0.5357367,"- fix #316 Compare END action by string type, not by reference, to allow middleware-transformed actions",Docs fix Docs correction,0
Update URL to the redux documentation in the docs (#2086),0.6270454,"This small update allows you to integrate better with some other redux libraries, like redux-actions and redux-act.",,0
Add warnings for invalid use of take effect (#2068),0.47854283,- dev warning for using delay effect incorrectly,Add warnings for invalid use of take effect A little bit more descriptive changeset Co-authored-by: Mateusz Burzyński mateuszburzynski@gmail.com,0
Fix typo middlware -> middleware. (#2066),0.49857002,"- fix #316 Compare END action by string type, not by reference, to allow middleware-transformed actions",,0
Merge pull request #1991 from superburrito/docs/redux-saga-in-chat-apps,0.5588151,@redux-saga/deferred@1.2.0,Add chat article to external resources list,0
Merge pull request #2017 from manonthemat/docs,0.42690766,The documentation is now using GitBook thanks to @cef62,markdown change,0
Merge pull request #2039 from smilealdway/patch-1,0.5418848,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Removed --save option from npm install,0
Add the reference link to issue#570 in rootSaga section (#2044),0.6083034,For more background see the explanation on this issue. This release should fixe #50 and #55,,0
Removed --save option from npm install,0.43256003,This should fix the compatibility with Node.js ESM support.,As of npm 5 and in latest npm/cli save is a default option. One may use --no-save to skip saving to package.json,0
Fix wrong URLs to dispatch API (#2036),0.38169324,"  dispatch: ...,",,0
Update API reference with correct links to Redux docs (#2027),0.611954,"This small update allows you to integrate better with some other redux libraries, like redux-actions and redux-act.","Fix links for ""dispatch"" to a proper page: link, the previous one leaded to 404.",0
removed semi-colons from code blocks in Tutorial,0.4145113,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",to be in line with rest of code,0
Fix funding.url in redux-saga package.json (#2010),0.6459278,@redux-saga/core@1.2.2,xstate was listed as the opencollective url - this should be link instead.,0
Add import statement in effects example (#2001),0.51098114,"- refactored shape of the effect objects to { [IO]: true, type, payload }",,0
fix typos in documentation (#1992),0.5503737,- many docs improvements,,0
Add chat article to external resources list,0.34269118,"- Updated docs, added a section on channels",,0
Add funding information,0.37926766,"I'm not saying that money given by the community has helped, but it is a nice incentive to work and a token of appreciation. Somehow the fact alone that people are sending money towards us got me lately back on track, going, writing some code, pushing things forward towards v1 release.",,0
v1.1.3,0.4610662,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Apply fix for TS@3.7 duplicated identifiers in TS@>=3.6 typings,0.79832065,"This release is bringing improved TS typings - allowed by TS@3.6. Thanks, @gilbsgilbs for working on this 👍 ",,1
v1.1.2,0.44802043,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Add Square Logo (#1957),0.4962874,- got us a logo! Thanks to @thekarland,Add square logo Update logo readme Resize logo in the readme Fix alt text in Readme Resize image to reach the edges for uniformity in logo designs Use alternative square logo design,0
Added license section to the README (#1959),0.515255,2324 2466c79 Thanks @neurosnap! - Add LICENSE file,,0
Switch to node@12 for release workflow,0.36205012,This is a major release. Make sure to read the following notes because there are some breaking changes,,0
Remove explicit installation of yarn on CI - as it is available by default when using actions/setup-node,0.39963198,- CommonJS entries are proxied now. This means that process.env.NODE_ENV is read only once and based on that value the appropriate bundle (development or production) is loaded conditionally with require. process.env is slow in node.js so this should improve performance a little bit.,,0
Upgrade node action input name to node-version,0.3778667,"- fix #316 Compare END action by string type, not by reference, to allow middleware-transformed actions",,0
Use yarn to run prerelease script,0.29197407,- fix V8 issue when yield*ing saga helpers,,0
Update @changesets/cli,0.40312123,Patch Changes,,0
Use changesets (#1954),0.39719626,Changed:,,0
Use GitHub actions as CI (#1952),0.40952036,The documentation is now using GitBook thanks to @cef62,,0
Use yarn to run npm scripts,0.42365557,- CommonJS entries are proxied now. This means that process.env.NODE_ENV is read only once and based on that value the appropriate bundle (development or production) is loaded conditionally with require. process.env is slow in node.js so this should improve performance a little bit.,,0
Remove unused rollup-plugin-uglify from devDeps,0.40096796,"- got us a rolluped UMD build, which is way smaller than the one which was produced by a webpack, thanks to the so called 'flat-bundling'",,0
Remove postinstall script,0.26077986,runSaga: remove deprecated StoreIO,,0
Remove explicit usage of @babel/plugin-proposal-object-rest-spread (it's handled by @babel/preset-env automatically),0.55107087,"- we are reusing @babel/runtime helpers, this has helped us to remove some bytes from our bundles",,0
Upgrade some devDeps (mainly Babel-related),0.53642267,"- We have started to use babel@7-beta, hopefully it won't break anything. I've investigated differences between outputs and everything seems to be ok, but you never know ;) This should result in a little bit smaller and a little bit more performant code.",,0
Fix swapped words (#1948),0.5203824,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",,0
Add dev mode error for forking an effect creator (#1947),0.60951483,"- we have stopped interpreting effects returned from fork, this shouldn't affect any real-life code, affected patterns look like this fork(() => effectCreator()) and fork(takeEvery, 'type', fn)",Add dev mode error for fork Fix test,0
v1.1.1,0.44340077,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
v1.1.1-alpha.0,0.5562486,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Fix types resolution for effects,0.5454795,"- we reverted changing effect types to Symbols, this previous change has caused some problems and we came to conclusion that strings are ""good enough"" for us",,0
v1.1.0,0.46495947,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Upgrade most devDeps,0.37573993,This is a major release. Make sure to read the following notes because there are some breaking changes,,0
Update some transitive dev dependencies,0.61468816,Updated dependencies [345b828]:,,0
Upgrade TS (dev dep),0.5937496,- TS typings got revamped - they require TS@>3.1 now,,0
Remove typings-tester,0.40561146,- revamped TS typings (thanks to @aikoven),,0
Fix grammar (#1926),0.45671004,Improved:,,0
Merge pull request #1892 from gilbsgilbs/generator-return-types,0.47110865,Include fix #71 'yield [] should return immediately an empty array instead of blocking forever' (thanks to @slorber ) ,Leverage TS 3.6 generator return types for Saga Iterators.,0
Remove old typescript tests.,0.4940589,- TS typings got revamped - they require TS@>3.1 now,Also removed files that should have remained untracked and that have confused dtslint.,0
Migrate to dtslint and more types improvements.,0.4647142,"- improved TS typings, thanks to @aikoven for his continous support in this matter",,0
Merge branch 'master' into generator-return-types,0.38039237,"- new function createMockTask to mock results of fork effects. With this function, it is now possible to test generators using fork like this",,0
Merge pull request #1922 from superburrito/issues/1921,0.46140748,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Reword api docs for PUT,0
Edit phrasing to account for scheduling,0.37042972,- New scheduler to handle synchronous & deeply nested forks/puts (see #622),,0
Reword api docs for PUT,0.5038594,"- errors thrown during put execution are no longer caught and swallowed, you need to catch them manually",,0
Merge pull request #1920 from slorber/patch-1,0.5236923,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,"doc: takeLatest: ""spawns"" => ""forks""",0
Update README.md,0.5184334,Updated dependencies [345b828]:,,0
Merge pull request #1915 from sultanassi95/patch-1,0.5696897,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Fix grammar mistake in docs,0
FIX Vocab.,0.39436883,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",,0
Merge pull request #1906 from scastiel/patch-1,0.5492799,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Add an article to external resources,0
Merge pull request #1909 from gabormagyari/master,0.42492527,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,do not attach cancel functions on noop,0
do not attach cancel functions on noop,0.5464495,- optional cancel property on CpsCallback (thanks to @dannsam) ,,0
Add an article to external resources,0.28051347,"- Updated docs, added a section on channels",Hi! I wrote an article about Redux-Saga on my blog. The idea is to understand it better by reimplementing it in a minimalistic way. I thought it could help some other developers.,0
Use typesVersions to keep backwards compatibility with TS<3.6,0.7159207,- TS typings got revamped - they require TS@>3.1 now,,1
Set SagaIterator TNext type to any.,0.57141525,2372 2cccf48 Thanks @neurosnap! - Added a channel property to the SagaMiddlewareOptions to reflect its runtime support.,See link,0
Fix return type of the delay effect.,0.65718675,- delay became an effect,,0
Update to TS 3.6.,0.73777354,- TS typings got revamped - they require TS@>3.1 now,,1
Leverage TS 3.6 generator return types for Saga Iterators.,0.52661234,This release adds new support to dynamically running Sagas after the applyMiddleware phase.,Add a generic return type to SagaIterator Update effect types to set the proper return type Improve type inference for CombinatorEffect,0
v1.0.5,0.45175582,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Build dedicated effects UMD bundles,0.47337824,Support for umd builds Thanks to @cef62 ,,0
v1.0.4,0.46172684,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Build unminified ES-browser build too,0.55815434,- Fix issue with ES build (thanks @Andarist),,0
Merge pull request #1875 from ethan-marsh/root-saga-patterns-docs,0.50654066,@redux-saga/is@1.1.3,Update Root Saga Patterns docs,0
Update Root Saga Patterns docs,0.5773885,Support for starting Sagas dynamically (issues #5 and #13),,0
v1.0.3,0.46559677,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Merge pull request #1837 from bugtype/master,0.48841166,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Add html-webpack-plugin module in package.json,0
Merge pull request #1836 from gingerrific/gingerrific-docs,0.40908867,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Update pronoun usage in FutureActions.md,0
Merge pull request #1852 from mhxbe/bugfix/1848-fix-unpkg-links,0.532522,Updated dependencies [345b828]:,1848 Fix broken unpkg links for redux-saga,0
Merge pull request #1855 from guillaumewuip/update-HelpWorkerParameters-without-action,0.46001822,This patch fixes #118. The implementation of argument passing to forked tasks in takeEvery/takeLatest didn't match the specs in docs and examples,Update HelperWorkerParameters to match saga that don't use action,0
Merge pull request #1865 from sanjaypojo/patch-1,0.54652673,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Fix error in docs: rootSaga pattern code example,0
Fix error in rootSaga pattern code example,0.37855458,- Fixed 'Infinite loop when using take('*')'  (#61),The array of sagas needs to be passed to an all which is missing,0
Update HelperWorkerParameters to match saga that don't use action,0.68795776,Throw an Error if the Saga was provided an undefined action,,0
1848 Fix broken unpkg links for redux-saga,0.7553643,"- removed redux-saga/utils entirely, move of those are moved to separate packages",,1
Merge pull request #1823 from antododo/patch-1,0.5254255,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Remove unnecessary exports in Beginner Tutorial's code snippet,0
Add html-webpack-plugin module in package.json,0.4101152,Also migrated examples to webpack. All build infrastructure use webpack,,0
Update pronoun usage in FutureActions.md,0.3447657,"- fix #316 Compare END action by string type, not by reference, to allow middleware-transformed actions",switch his to their,0
Merge pull request #1824 from ishitatsuyuki/book-lang,0.4056546,The documentation is now using GitBook thanks to @cef62,Book: specify language,0
Merge pull request #1833 from Fs00/master,0.418366,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Fix and improve debounce code example in API reference,0
Fix and improve debounce code example in API docs,0.66916513,"- debounce effect with the signature of debounce(delayLength, pattern, worker, ...args)",,0
Book: specify language,0.27300787,"- We have started to use babel@7-beta, hopefully it won't break anything. I've investigated differences between outputs and everything seems to be ok, but you never know ;) This should result in a little bit smaller and a little bit more performant code.",,0
remove unnecessary exports after refactoring,0.43377185,"- we are reusing @babel/runtime helpers, this has helped us to remove some bytes from our bundles","when we refactor, we only need to export the rootSaga and not incrementAsync() & watchIncrementAsync().",0
Merge pull request #1809 from nathan-lapinski/add-cancel-to-creatMockTask,0.5269401,- implemented cancel(...tasks) in similar manner ,Add cancel function to the object returned by createMockTask,0
Add cancel function to the object returned by createMockTask,0.6711324,- implemented cancel(...tasks) in similar manner ,,0
Merge pull request #1803 from redux-saga/fix-put-test,0.5695974,"- removed redux-saga/utils entirely, move of those are moved to separate packages",Fix one of the tests for put effect.,0
Fix one of the tests for put effect.,0.44959247,- Fixes issues of taking puts nested inside a fork call (forked child puts before fork Effect returns) #277,,0
Merge pull request #1801 from redux-saga/use-yarn,0.6132265,@redux-saga/core@1.2.0,Use yarn and its workspaces,0
Use yarn and its workspaces,0.39621985,Also migrated examples to webpack. All build infrastructure use webpack,,0
Fix saga monitor imports in real world example,0.65668905,- permitting saga monitors to only hook the functions they want (thanks to @skellock),,0
v1.0.2,0.45591065,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
Merge pull request #1785 from cucumber-ltd/prevent-cancellation-of-ended-tasks-on-join,0.5426254,- issue with joiner not ending in cancelled state when joining cancelled task ,Prevent cancellation of ended joined tasks,0
Merge branch 'add-codesanbox-examples',0.35093337,Also - finally the build for rollup should be fixed (public export of CHANNEL_END got fixed).,,0
Convert sagaMonitor example to simple-saga-monitor package,0.7231128,"+ sagaMonitor: monitor,",,1
lerna --parallel ignores build order,0.3374517,"It's now possible to have parallel takes (yield [take(...), take(...)]",,0
use saga monitor in real-world,0.7251152,"+ sagaMonitor: monitor,",,1
build saga monitor,0.73984575,"+ sagaMonitor: monitor,",,1
import monitor directly;,0.45845324,"+ sagaMonitor: monitor,",,0
add saga=monitor for dev,0.6962306,"+ sagaMonitor: monitor,",,0
examples: support codesandbox integration,0.41428614,Support for Channels and Event channels,,0
Merge branch 'dont-stringify-args',0.4137993,- marked overloaded put.sync as deprecated,,0
"Bring back including correct numbers in validation error for call(delay, ms)",0.3805454,    // ensure this is not a Cancellation error before handling the error,,0
Dont ignore scripts while bootstrapping - should be less confusing when people try to run examples in freshly cloned & installed repo,0.39655954,Also migrated examples to webpack. All build infrastructure use webpack,,0
Update babel plugin snapshots,0.48226047,"- we are reusing @babel/runtime helpers, this has helped us to remove some bytes from our bundles",,0
Merge pull request #1745 from redux-saga/babel-plugin-issue-1742,0.634406,- babel-plugin-redux-saga - can be used to enhance stack traces of thrown errors,Babel-plugin dont handle empty location,0
Merge pull request #1795 from aikoven/fix-take-typings,0.5688722,- revamped TS typings (thanks to @aikoven),typings: fix take typings for array of heterogeneous action creators,0
Fix take typings for array of heterogeneous action creators,0.6151414,"- take(array) - array can be now of mixed types - strings and predicate functions so this is possible now yield take(['ACTION_A', ac => ac.payload])",,0
Don't stringify args[0] in checks of io.call().,0.39989328,Also onError should get called now even if you throw non-Errors in your code.,,0
Prevent cancellation of ended joined tasks,0.7366898,- issue with joiner not ending in cancelled state when joining cancelled task ,"Cancelling a join task caused all nested forked tasks to be cancelled as well, regardless of their status. This means an finished/ended forked task was cancelled unnecessarily. Because the joiners property is changed from an array to null when the task is ended, the subsequent cancellation that tries to remove the joiner from joiners caused a Cannot read property 'indexOf' of null error. We added a guard in the cancel callback that ensures the task is running. We wonder if the joiners property should be reset to [] instead of null. It's another way of fixing this issue.",1
Fix typo in api docs (#1780),0.48504797,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",,0
Merge pull request #1777 from drfloob/patch-1,0.5329557,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,fix link in API docs,0
fix link in API docs,0.32502538,This patch removes all Symbol references from the source code. Some reported issues were related to buggy/incomplete/absent Symbol support which caused subtle and hard to track bugs on  the source code.,race(effects) link pointed at #alleffects.,0
Merge pull request #1774 from NickHeiner/patch-1,0.5429424,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,Minor grammar fixes to docs.,0
Minor grammar fixes to docs.,0.69377893,- many docs improvements,,0
Merge pull request #1773 from bwyap/fix-testing-docs-example,0.44553125,Yep! Already another patch (got #314 merged just after releasing 0.10.3). Changes:,fix: import in testing code example,0
fix: import in testing code example,0.3954308,"- Added ""jsnext:main"" entry to package.json for ES2015 module import (PR #204)",,0
Merge pull request #1772 from 37108/fix-japanese-readme,0.45815122,"Also few typings were fixed, thanks to @yenshih, @CarsonF and @aikoven for veryfing.",updated README_ja.md based on 1cfd88d,0
updated README_ja.md,0.5450633,Updated dependencies [2466c79]:,,0
update advanced testing doc to use runSaga toPromise function (#1771),0.4786447,Breaking change in the signature of runSaga,,0
Merge pull request #1769 from aikoven/action-pattern-inference,0.42371553,"- fix #316 Compare END action by string type, not by reference, to allow middleware-transformed actions",typings: better inference of action types from action pattern,0
Better inference of action types from action pattern,0.4586682,For the users of those it is now possible to omit maintaining action constants only for the sake's of redux-saga and they can use created actions as patterns for the take effect like this:,,0
v1.0.1,0.45189017,This is first (and very likely last 😉) release candidate version 🎉. We expect no more breaking changes before releasing stable v1 (truth to be told there were not many breaking changes during whole beta process - the API is mostly the same).,,0
