Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
test: improve logic,0.4330911,"improved tests, linting and CI",,0
fix: compatibility with prefetchOrder,0.48210445,prefetching chunks is no executed after the initial module evaluation,,0
test: update snapshot,0.52413714,Cache validated snapshots,,0
refactor: avoid boolean,0.465383,Refactoring,,0
refactor: fix types,0.7827755,fix object types in typings,,1
fix: logic,0.4776361,Syntax,,0
fix: reduce size more,0.4451181,"Don't expect size improvements yet since there is not minimizer for WASM yet which does the Dead Code Elimination, which is the second part for this optimization",,0
fix: false value,0.46212402,defaults to true,,0
fix: reduce runtime size,0.5429068,eliminated some memory leaks,,0
fix: import.meta.webpackContext,0.7813419,import.meta.webpack is the webpack major version,,1
refactor: logic,0.6511166,Refactoring,,0
Update snaps and stats,0.41158056,Performance improvements for snapshotting,,0
Adding option to set fetchPriority on script tags,0.5830838,script tags are no longer text/javascript and async as this are the default values (saves a few bytes),,0
test: add failure cases,0.5147446,change test cases to text format,,0
Merge pull request #17353 from burhanuday/fix/codecov-badge,0.6252836,Fix codecov badge in readme by @burhanuday in https://github.com/webpack/webpack/pull/17353,fix: use codecov badge in readme,0
test: add contents to js file,0.5445422,test on node.js 12,,0
test: add more test cases,0.5602965,change test cases to text format,,0
fix: resolver options,0.70889604,resolve context is provided to resolver,,1
Merge pull request #17360 from webpack/dependabot/npm_and_yarn/core-js-3.31.0,0.68850183,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,chore(deps-dev): bump core-js from 3.30.2 to 3.31.0,0
Merge pull request #17361 from webpack/dependabot/npm_and_yarn/types/node-20.3.0,0.75653976,Bump @types/node from 20.2.5 to 20.3.0 by @dependabot in https://github.com/webpack/webpack/pull/17361,chore(deps-dev): bump @types/node from 20.2.5 to 20.3.0,1
Merge pull request #17362 from webpack/dependabot/npm_and_yarn/es-module-lexer-1.3.0,0.7570511,Bump es-module-lexer from 1.2.1 to 1.3.0 by @dependabot in https://github.com/webpack/webpack/pull/17362,chore(deps): bump es-module-lexer from 1.2.1 to 1.3.0,1
chore(deps): bump es-module-lexer from 1.2.1 to 1.3.0,0.60753495,Bump es-module-lexer from 1.2.1 to 1.3.0 by @dependabot in https://github.com/webpack/webpack/pull/17362,Bumps es-module-lexer from 1.2.1 to 1.3.0. - Release notes - Commits  updated-dependencies: - dependency-name: es-module-lexer   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
chore(deps-dev): bump @types/node from 20.2.5 to 20.3.0,0.68522626,chore(deps-dev): bump @types/node from 18.16.2 to 18.16.3 by @dependabot in https://github.com/webpack/webpack/pull/17112,"Bumps @types/node from 20.2.5 to 20.3.0. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",0
chore(deps-dev): bump core-js from 3.30.2 to 3.31.0,0.64469826,Bump core-js from 3.30.2 to 3.31.0 by @dependabot in https://github.com/webpack/webpack/pull/17360,Bumps core-js from 3.30.2 to 3.31.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: core-js   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
test for matchResource,0.59738237,Allow to match rules on resourceQuery,,0
fix path,0.53561604,remove the absolute path from the parser error message (@sokra),,0
correct comment,0.36474657,fix problem with new line after comment,,0
fix test,0.4888298,testing uses Jest now,,0
feat: css/auto,0.5032709,experiments.css,,0
Merge pull request #17349 from webpack/dependabot/npm_and_yarn/webpack-cli-5.1.4,0.75826484,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,chore(deps-dev): bump webpack-cli from 5.1.3 to 5.1.4,1
Merge pull request #17347 from webpack/dependabot/npm_and_yarn/memfs-3.5.3,0.731903,Bump memfs from 3.5.2 to 3.5.3 by @dependabot in https://github.com/webpack/webpack/pull/17347,chore(deps-dev): bump memfs from 3.5.2 to 3.5.3,1
fix: use codecov badge in readme,0.74894786,Fix codecov badge in readme by @burhanuday in https://github.com/webpack/webpack/pull/17353,,1
test: add more tests,0.4437436,change test cases to text format,,0
fix: move resolution to by dependency,0.7377337,fix resolving bug when resolving build dependencies,,1
chore(deps-dev): bump webpack-cli from 5.1.3 to 5.1.4,0.8060215,chore(deps-dev): bump webpack-cli from 5.0.1 to 5.0.2 by @dependabot in https://github.com/webpack/webpack/pull/17054,Bumps webpack-cli from 5.1.3 to 5.1.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: webpack-cli   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps-dev): bump memfs from 3.5.2 to 3.5.3,0.5464686,Bump memfs from 3.5.2 to 3.5.3 by @dependabot in https://github.com/webpack/webpack/pull/17347,Bumps memfs from 3.5.2 to 3.5.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: memfs   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
test: update tests,0.43734246,testing uses Jest now,,0
fix: dont resolve css field,0.54875124,fix missing css runtime when only initial css is used,,0
test: add testcases for style field resolution,0.541,change test cases to text format,,0
feat: style field resolution,0.38767016,[CSS] - Style-specific fields now automatically resolve in package.json by @burhanuday in https://github.com/webpack/webpack/pull/17346,,0
5.86.0,0.47185224,Note: 0.12 will expire in December 2017. We will remove it soon too.,,0
Merge pull request #17331 from webpack/issue-16415,0.70777154,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,fix: do not add js extension for eval source maps,1
Merge pull request #17332 from hyf0/hyf_2348902389048230,0.39831442,Below is an example PR that you can reference to help assist you in migrating from .22 to .23:,feat: support passing RegExp to splitChunks.chunks,0
Fix test,0.4888298,testing uses Jest now,,0
Add a test,0.4571366,Experiments,,0
Update snapshot,0.58103687,new config options how snapshots are created.,,0
Update WebpackOptions,0.72164685,webpack no longer modifies the passed options object,,1
Edit schemas\WebpackOptions.json,0.6487125,The way the default webpack configuration is created has been refactored,,0
feat: support passing RegExp to splitChunks.chunks,0.7932718,Support passing RegExp to splitChunks.chunks by @hyf0 in https://github.com/webpack/webpack/pull/17332,,1
fix: do not add js extension for eval source maps,0.7727798,Do not add js extension for eval source maps when extension is not resolvable by @alexander-akait in https://github.com/webpack/webpack/pull/17331,,1
Merge pull request #17312 from webpack/feat-allow-to-use-default-handler,0.7105417,Update to Jest 29 by @alexander-akait in https://github.com/webpack/webpack/pull/16947,feat: export default handler creator for Progress plugin,1
Merge pull request #17311 from webpack/types-more,0.6820004,Update package.json description by @JeraldVin in https://github.com/webpack/webpack/pull/17145,refactor(types): more,0
Merge pull request #17308 from webpack/issue-17306,0.6956996,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,fix: compatibility __non_webpack_require__ with ES modules,0
Merge pull request #17310 from huozhi/fix/dynamic-layer,0.3765199,[CSS] - Fix runtime generation bug for merged CSS Chunks by @janlent1 in https://github.com/webpack/webpack/pull/16903,Fix layer is missing in dynamic import with dynamic resource,0
Merge pull request #17301 from webpack/refactor-handle-json-errors,0.71492875,Improve typos in resolveResourceErrorHints by @snitin315 in https://github.com/webpack/webpack/pull/16806,refactor: errors and lazy loading,1
Merge pull request #17282 from webpack/feat-improve-serialization,0.6859306,expose the serialization api webpack.util.serialization,feat: improve serialization for errors and bigints,0
Merge pull request #17313 from webpack/dependabot/npm_and_yarn/eslint-8.42.0,0.7632935,chore(deps-dev): bump eslint from 8.38.0 to 8.39.0 by @dependabot in https://github.com/webpack/webpack/pull/17052,chore(deps-dev): bump eslint from 8.41.0 to 8.42.0,1
Merge pull request #17314 from webpack/dependabot/npm_and_yarn/webpack-cli-5.1.3,0.75129324,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,chore(deps-dev): bump webpack-cli from 5.1.1 to 5.1.3,1
Merge pull request #17315 from webpack/dependabot/npm_and_yarn/memfs-3.5.2,0.7197432,Bump memfs from 3.5.2 to 3.5.3 by @dependabot in https://github.com/webpack/webpack/pull/17347,chore(deps-dev): bump memfs from 3.5.1 to 3.5.2,1
5.85.1,0.45178333,(based on 4.41.0),,0
chore(deps-dev): bump memfs from 3.5.1 to 3.5.2,0.54355544,Bump memfs from 3.5.2 to 3.5.3 by @dependabot in https://github.com/webpack/webpack/pull/17347,Bumps memfs from 3.5.1 to 3.5.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: memfs   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
chore(deps-dev): bump webpack-cli from 5.1.1 to 5.1.3,0.79768133,chore(deps-dev): bump webpack-cli from 5.0.1 to 5.0.2 by @dependabot in https://github.com/webpack/webpack/pull/17054,Bumps webpack-cli from 5.1.1 to 5.1.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: webpack-cli   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps-dev): bump eslint from 8.41.0 to 8.42.0,0.7187327,chore(deps-dev): bump eslint from 8.38.0 to 8.39.0 by @dependabot in https://github.com/webpack/webpack/pull/17052,Bumps eslint from 8.41.0 to 8.42.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
refactor: types fix,0.76177084,fix object types in typings,,1
feat: export default handler creator for Progress plugin,0.6056807,Introduce an export default handler function option for ProgressPlugin by @alexander-akait in https://github.com/webpack/webpack/pull/17312,,0
test: fix again,0.49567214,Bugfix,,0
update types and snapshots,0.5584486,new config options how snapshots are created.,,0
add test,0.41243762,Tests & Contributor Experience,,0
Fix layer is missing in dynamic import with dynamic resource,0.5480246,(resource) query now works in import(),,0
test: fixes,0.65489674,Bugfixes,,0
refactor: avoid using only runtime,0.6198704,Refactoring,,0
Merge pull request #17307 from bworline/fix-17305,0.4432431,Bugfixes:,Handle barrel imports (#17305),0
refactor: some code,0.8571255,Refactoring,,1
fix: respect importMetaName,0.6690746,fix imports field handling,,0
fix: small typo,0.723268,fix some typos,,1
fix: compatibility __non_webpack_require__ with ES modules,0.93000925,Fix compatibility of __non_webpack_require__ with ES modules by @alexander-akait in https://github.com/webpack/webpack/pull/17308,,1
Handle barrel imports (#17305),0.4065467,fix imports field handling,,0
refactor: errors and lazy loading,0.505351,fix a bug with loadModules and dependencies in these modules,,0
Merge pull request #17297 from webpack/dependabot/npm_and_yarn/types/jest-29.5.2,0.7406489,Bump @types/jest from 29.5.1 to 29.5.2 by @dependabot in https://github.com/webpack/webpack/pull/17297,chore(deps-dev): bump @types/jest from 29.5.1 to 29.5.2,1
chore(deps-dev): bump @types/jest from 29.5.1 to 29.5.2,0.73065436,Bump @types/jest from 29.5.1 to 29.5.2 by @dependabot in https://github.com/webpack/webpack/pull/17297,"Bumps @types/jest from 29.5.1 to 29.5.2. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/jest""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",1
5.85.0,0.46417886,Note: 0.12 will expire in December 2017. We will remove it soon too.,,0
Merge pull request #17203 from bworline/ns,0.397264,Below is an example PR that you can reference to help assist you in migrating from .22 to .23:,Normalize property accessors for es6 namespaces and chained member/call expressions,0
Merge pull request #17212 from webpack/feat-support-custom-syntax,0.7223611,Update grammar mistakes in examples by @ersachin3112 in https://github.com/webpack/webpack/pull/16988,feat: introduce a new syntax for worklets - *context.audioWorklet.addModule(),1
Merge pull request #17272 from webpack/more-types,0.6797112,Update package.json description by @JeraldVin in https://github.com/webpack/webpack/pull/17145,refactor(types): more,0
Merge pull request #17281 from webpack/feat-environment-to-loader-context,0.73007554,Support environment in loader context by @alexander-akait in https://github.com/webpack/webpack/pull/17281,feat: support environment in loader context,1
Merge branch 'main' of https://github.com/webpack/webpack into ns,0.606222,upgrade webpack-sources,,0
handle null dep.idRangeStarts,0.5044017,handle null in SourceMap correctly,,0
update type def from rebase,0.47294086,fix object types in typings,,0
feat: allow to setup dynamic import in worker,0.5640544,"new Worker(new URL(""..."", import.meta.url)) creates a WebWorker (same for new SharedWorker)",,0
test: added,0.36374238,testing uses Jest now,,0
chore: fix types and tests,0.5254698,fix object types in typings,,0
feat: support environment in loader context,0.55154926,This allows to use loaders that rely on that behavior,,0
Merge pull request #17270 from burhanuday/refactor/use-runtime-globals,0.47915834,This fixes a problem with concatenated modules in builds with multiple runtimes and force-merged shared chunks,refactor: use global runtime constants for webpack exports,0
Merge pull request #17267 from webpack/strict-types-for-wasm,0.7224815,Fix types in hot module replacement APIs by @alexander-akait in https://github.com/webpack/webpack/pull/17193,refactor(types): wasm and runtime,1
Merge pull request #15470 from webpack/feat/add-readonly-cache-mode,0.7685671,Add readonly cache mode by @vankop in https://github.com/webpack/webpack/pull/15470,feat: add readonly cache mode,1
Merge pull request #17266 from webpack/fix-regression-with-module-type,0.7763705,Fix type regression with unknown module type strings by @alexander-akait in https://github.com/webpack/webpack/pull/17266,fix(types): regression with unknown types,1
Merge pull request #17293 from snitin315/rm-gitter-issue-templates,0.57281756,Use GitHub Discussions instead of Gitter in issue templates by @snitin315 in https://github.com/webpack/webpack/pull/17293,docs: use GitHub discussions instead of Gitter in issue templates,0
docs: use discussions instead of gitter in ISSUE_TEMPLATE.md,0.66712195,Use GitHub Discussions instead of Gitter in issue templates by @snitin315 in https://github.com/webpack/webpack/pull/17293,,0
docs: use discussions instead of gitter in Other.md,0.47147298,Use GitHub Discussions instead of Gitter in issue templates by @snitin315 in https://github.com/webpack/webpack/pull/17293,,0
docs: use discussions instead of gitter in the bug report template,0.56917834,Use GitHub Discussions instead of Gitter in issue templates by @snitin315 in https://github.com/webpack/webpack/pull/17293,,0
incorporate CR feedback,0.46057284,Feedback,,0
chore: docs update,0.42156988,force update watchpack and chokidar for chokidar bugfix which causes files to stop being watched,,0
test: cover all cases,0.5092008,ignore code coverage for timing dependent code,,0
refactor: store some bigints as numbers,0.6629193,add bigint support for basic evaluations like maths,,0
feat: less size for short bigint,0.5612018,add bigint support for basic evaluations like maths,,0
feat: support bigint serialization,0.5720352,store a hash in first bits of bigint to workaround v8 hashing: https://github.com/v8/v8/blob/b704bc0958e2e26305a68e89d215af1aee011148/src/objects/bigint.h#L192-L195,,0
feat: support cause for errors in serialization,0.7103136,Shows all serializing problems as warnings,,1
Merge pull request #17278 from webpack/dependabot/npm_and_yarn/babel/core-7.22.1,0.73089194,Bump @babel/core from 7.21.8 to 7.22.1 by @dependabot in https://github.com/webpack/webpack/pull/17278,chore(deps-dev): bump @babel/core from 7.21.8 to 7.22.1,1
Merge pull request #17276 from webpack/dependabot/npm_and_yarn/types/node-20.2.5,0.7327395,Bump @types/node from 20.2.4 to 20.2.5 by @dependabot in https://github.com/webpack/webpack/pull/17276,chore(deps-dev): bump @types/node from 20.2.4 to 20.2.5,1
Merge pull request #17275 from webpack/dependabot/npm_and_yarn/browserslist-4.21.6,0.73834014,Bump browserslist from 4.21.6 to 4.21.8 by @dependabot in https://github.com/webpack/webpack/pull/17367,chore(deps): bump browserslist from 4.21.5 to 4.21.6,1
chore(deps-dev): bump @babel/core from 7.21.8 to 7.22.1,0.6362971,Bump @babel/core from 7.21.8 to 7.22.1 by @dependabot in https://github.com/webpack/webpack/pull/17278,"Bumps @babel/core from 7.21.8 to 7.22.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@babel/core""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",0
chore(deps-dev): bump @types/node from 20.2.4 to 20.2.5,0.6837032,chore(deps-dev): bump @types/node from 18.16.2 to 18.16.3 by @dependabot in https://github.com/webpack/webpack/pull/17112,"Bumps @types/node from 20.2.4 to 20.2.5. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",0
chore(deps): bump browserslist from 4.21.5 to 4.21.6,0.6420245,Bump browserslist from 4.21.6 to 4.21.8 by @dependabot in https://github.com/webpack/webpack/pull/17367,Bumps browserslist from 4.21.5 to 4.21.6. - Changelog - Commits  updated-dependencies: - dependency-name: browserslist   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
add more error handling and json import support,0.67690855,improve error message when JSON parsing fails,,0
chore: run yarn lint,0.49108413,Yarn PnP,,0
refactor: refactor usages of module.loaded,0.61557406,Using module.id/loaded now correctly bails out of Module Concatentation (Scope Hoisting),,0
refactor: refactor usage of module.id,0.5477217,refactor module concatenation to be more flexible,,0
refactor: use global runtime constants for webpack exports,0.85815,Use global runtime constants for webpack exports by @burhanuday in https://github.com/webpack/webpack/pull/17270,,1
Merge pull request #17269 from webpack/dependabot/npm_and_yarn/types/node-20.2.4,0.75886184,Bump @types/node from 20.2.4 to 20.2.5 by @dependabot in https://github.com/webpack/webpack/pull/17276,chore(deps-dev): bump @types/node from 20.2.3 to 20.2.4,1
chore(deps-dev): bump @types/node from 20.2.3 to 20.2.4,0.69441515,chore(deps-dev): bump @types/node from 18.16.2 to 18.16.3 by @dependabot in https://github.com/webpack/webpack/pull/17112,"Bumps @types/node from 20.2.3 to 20.2.4. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",0
refactor(types): fix,0.7460029,fix object types in typings,,1
refactor(types): wasm and runtime,0.59293544,generate shorter wasm runtime code,,0
Merge pull request #17262 from webpack/types-for-assets,0.6472516,Update package.json description by @JeraldVin in https://github.com/webpack/webpack/pull/17145,refactor: types for assets and json modules plus plugins,0
Merge pull request #17261 from webpack/types-more,0.69922876,Update package.json description by @JeraldVin in https://github.com/webpack/webpack/pull/17145,refactor(types): more,0
5.84.1,0.537526,(based on 4.41.0),,0
fix(types): regression with mini-css-extract-plugin,0.79269886,mini-css-extract-plugin is not fully compatible and there a few problems.,,1
Merge pull request #17265 from webpack/issue-17264,0.7238894,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,fix: regression in inner graph,1
fix: handle more cases,0.44519478,Improve some error reporting,,0
test: added more,0.4330293,adding entries multiple times now overrides properly,,0
fix: regression in inner graph,0.4154101,Fix regression in inner graph for reserved identifiers by @alexander-akait in https://github.com/webpack/webpack/pull/17265,,0
Merge pull request #17263 from webpack/dependabot/npm_and_yarn/simple-git-3.19.0,0.7277744,Bump simple-git from 3.18.0 to 3.19.0 by @dependabot in https://github.com/webpack/webpack/pull/17263,chore(deps-dev): bump simple-git from 3.18.0 to 3.19.0,1
chore(deps-dev): bump simple-git from 3.18.0 to 3.19.0,0.62778914,Bump simple-git from 3.18.0 to 3.19.0 by @dependabot in https://github.com/webpack/webpack/pull/17263,Bumps simple-git from 3.18.0 to 3.19.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: simple-git   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
refactor: fix cspell,0.57961845,fix some spelling issues,,0
feat: add readonly flag for filesystem cache,0.6156354,allow to disable memory cache when using the filesystem cache with cache.maxMemoryGenerations: 0,,0
release pack promise,0.61023337,There will be a Release Candidate soon,,0
Merge pull request #17027 from webpack/dependabot/npm_and_yarn/types/jest-29.5.1,0.73433256,Bump @types/jest from 29.5.0 to 29.5.1 by @dependabot in https://github.com/webpack/webpack/pull/17027,chore(deps-dev): bump @types/jest from 29.5.0 to 29.5.1,1
refactor: more types,0.6567046,add more typings,,0
refactor: strict types for assets and json and other,0.5168955,update typings to include undefined/null types (for strict type),,0
update types.d.ts,0.6135082,update typescript and jest,,0
refactor: strict types for runtime modules,0.66376907,"avoid unnecessary ""use strict""s in module mode",,0
update type.d.ts,0.60357237,update typescript and jest,,0
5.84.0,0.5480002,(based on 4.41.0),,0
Merge pull request #17257 from webpack/thelarkinn/update-enhanced-resolve,0.69663835,Bump enhanced-resolve to v5.14.0 by @snitin315 in https://github.com/webpack/webpack/pull/17160,Bump enhanced-resolve to 5.14.1,0
yarn dedupe,0.621463,Bump yarn-deduplicate from 6.0.1 to 6.0.2 by @dependabot in https://github.com/webpack/webpack/pull/17184,,0
add test filter,0.42775896,[Stats] fix filtered item count,,0
chore(deps): Bump enhanced-resolve to ^5.14.1,0.6475502,upgrade enhanced-resolve to fix some function deopts,,0
Merge pull request #17252 from snitin315/feat/appen-sourcemap-fn,0.46450067,"update core dependency, which fixes a SourceMap bug",feat(SourceMapDevToolPlugin): support append option as a function,0
Merge pull request #17248 from webpack/issue-17189,0.7040251,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,test: case for destruction,1
Merge pull request #17233 from webpack/fix-16763,0.75535536,Fix command by @alexander-akait in https://github.com/webpack/webpack/pull/17154,fix: handle class name in properties and methods,1
Merge pull request #17247 from webpack/refactor-strict-types-for-config,0.68563944,Fix types in hot module replacement APIs by @alexander-akait in https://github.com/webpack/webpack/pull/17193,refactor: strict for config,0
Merge pull request #17228 from burhanuday/refactor/burhan-use-globals,0.45630732,Reexporting globals is now handled correctly,refactor: use global constant for webpack_require instead of string literal,0
Merge pull request #17251 from snitin315/patch-2,0.42479715,Below is an example PR that you can reference to help assist you in migrating from .22 to .23:,docs: add GitHub discussions badge in README,0
"fix use of ""at""",0.38313794,fix problem with script externals where the url contains @,,0
refactor: use ES6 syntax,0.58703864,"This partially reverts a breaking change: Instead of changing the generated code from ES5 to ES6, this now changes it from ES5 to an automatic version depending on browserslist when available",,0
test: add case for SourceMapDevToolPlugin with append option as function,0.6893289,SourceMapDevToolPlugin,,0
feat(SourceMapDevToolPlugin): support append option as a function,0.7814101,SourceMapDevToolPlugin now supports append option as a function by @snitin315 in https://github.com/webpack/webpack/pull/17252,,1
yarn type-lint,0.541225,Yarn PnP,,0
docs: add GitHub discussions badge in README,0.76275396,Add GitHub discussions badge in README by @snitin315 in https://github.com/webpack/webpack/pull/17251,,1
yarn special-lint-fix,0.5509258,This fixes some cases of circular yarn linking of dependencies.,,0
move comment,0.4584234,fix problem with new line after comment,,0
add and handle another test case,0.5065782,ignore code coverage for timing dependent code,,0
update comment,0.53754544,update ajv,,0
add comment,0.531852,fix problem with new line after comment,,0
remove extra memberRangeStarts changes,0.4305967,remove some properties which are set to the default value,,0
checkpoint,0.30729902,Removals,,0
test: case for destruction,0.4234098,fix invalid syntax generated for destructuring with default values,,0
refactor: fix type,0.7511148,fix object types in typings,,1
refactor: logic and test,0.68956846,Refactoring,,0
fix: inner graph,0.4894139,Internal refactoring of the inner graph API,,0
refactor: test and types,0.5807072,Refactoring,,0
fix: enable this,0.614835,Broken see v5.0.0-alpha.8 for changelog,,0
test: fix for terser due mangling,0.5666994,The default terser config respects that,,0
test: run only when supports,0.5138864,ignore code coverage for timing dependent code,,0
fix: handle class name in properties and methods,0.646007,fix a bug renaming classes incorrectly,,0
refactor: strict for config,0.5369405,"avoid unnecessary ""use strict""s in module mode",,0
