Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #117 from jekyll/pr/smartify,0.56246287,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 117,0
Use SmartyPants,0.41931146,Use smartify filter (#117),,0
Update history to reflect merge of #120 [ci skip],0.4291154,Update CI status badge (#363),,0
Merge pull request #120 from jhabdas/master,0.36223972,Moved to @jekyll org (#3),Merge pull request 120,0
DRY up and add more doc,0.9035703,DRY up and add more doc (#120),,1
Update history to reflect merge of #119 [ci skip],0.441189,Update CI status badge (#363),,0
Merge pull request #119 from jhabdas/master,0.35448804,Moved to @jekyll org (#3),Merge pull request 119,0
Refactor to be more DRY and test stylesheet exists,0.39786175,Make feed stylesheet optional (#149),,0
Fix broken test,0.6041358,Correct typo in tests (#102),,0
Add published date,0.37248132,"Support for extended author information (#31) and jekyll-last-modified updated times, if present (#42), both props @pathawks.",,0
Add XML stylesheet example with XSLT,0.9721476,Add XML stylesheet example with XSLT (#119),,1
Update history to reflect merge of #113 [ci skip],0.44062415,Update CI status badge (#363),,0
Merge pull request #113 from jekyll/pr/post_author,0.60782886,"Support for extended author information (#31) and jekyll-last-modified updated times, if present (#42), both props @pathawks.",Merge pull request 113,0
Use post_author_name when a string is needed,0.5278361,Cleanup post_author logic (#113),,0
Cleanup post_author logic,0.9426147,Cleanup post_author logic (#113),,1
added test for _data/authors.yml data and corrected mistakes,0.49113578,Cleanup post_author logic (#113),,0
Release v0.5.1,0.68953115,Release: v0.12.0 (#271),,0
Update history to reflect merge of #110 [ci skip],0.42029557,Update CI status badge (#363),,0
Merge pull request #110 from jekyll/whitespace-fix,0.5577365,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 110,0
do it in one line,0.5298798,Strip newlines (#13),,0
fix whitespace,0.6849526,Use new normalize_whitespace filter (#143),,0
failing whitespace test,0.50683177,Correct typo in tests (#102),,0
Release :gem: v0.5.0,0.6806605,Require Ruby >=2.4.0 (#307),,0
Update history to reflect merge of #103 [ci skip],0.44470733,Update CI status badge (#363),,0
Merge pull request #103 from jekyll/pr/quiet-warnings,0.62364024,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 103,0
Update history to reflect merge of #104 [ci skip],0.44176853,Update CI status badge (#363),,0
Merge pull request #104 from jekyll/pr/image,0.5198649,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 104,0
Quiet known warnings,0.78084,Quiet known warnings in tests (#103),,1
Allow absolute URLs for image,0.6089244,Escape image URL (#209),,0
Add support for post image,0.9187397,Add support for post image (#104),,1
Update history to reflect merge of #105 [ci skip],0.44043785,Update CI status badge (#363),,0
Merge pull request #105 from jekyll/pr/jekyll3,0.6799889,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 105,0
Drop support for Jekyll 2,0.9709096,Drop support for Jekyll 2 (#105),,1
Update history to reflect merge of #106 [ci skip],0.4590546,Update CI status badge (#363),,0
Merge pull request #106 from jekyll/pr/author,0.5761749,Moved to @jekyll org (#3),Merge pull request 106,0
Find author by reference,0.90304,Find author by reference (#106),,1
Update history to reflect merge of #100 [ci skip],0.4345019,Update CI status badge (#363),,0
Merge pull request #100 from jekyll/pr/fallback-title,0.5454502,Drop support for Jekyll 2 (#105),Merge pull request 100,0
Do not output blank title attribute,0.4816194,Add title to feed meta output,,0
Failing test: Do not output blank title,0.51514614,Correct typo in tests (#102),,0
Use site.title in feed_meta if available,0.80577266,"Feed uses site.title, or site.name if title doesn't exist (#72)",,1
Update history to reflect merge of #101 [ci skip],0.43058738,Update CI status badge (#363),,0
Merge pull request #101 from jekyll/pr/test-tag,0.5699431,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 101,0
Simplify testing feed_meta tag,0.95437527,Simplify testing feed_meta tag (#101),,1
Update history to reflect merge of #102 [ci skip],0.43891314,Update CI status badge (#363),,0
Merge pull request #102 from jekyll/pr/test-typo,0.6060586,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 102,0
Correct typo in tests,0.84271216,Correct typo in tests (#102),,1
Update history to reflect merge of #75 [ci skip],0.4417466,Update CI status badge (#363),,0
Merge pull request #75 from pathawks/i18n,0.45529428,Think about how i18n might work (#75),Merge pull request 75,0
Add basic i18n support,0.6567597,Think about how i18n might work (#75),,0
Update history to reflect merge of #99 [ci skip],0.42666277,Update CI status badge (#363),,0
Merge pull request #99 from jekyll/pr/matrix,0.5336668,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 99,0
Only test against Jekyll 3,0.94320273,Only test against Jekyll 3 (#99),,1
Update history to reflect merge of #81 [ci skip],0.43976766,Update CI status badge (#363),,0
Merge pull request #81 from pathawks/rubocop,0.5234636,Lock RuboCop to v1.18.x (#348),Add Rubocop,0
Test with Rubocop in CI,0.5432079,Rubocop: Target Ruby 2.2 (#195),,0
Add Rubocop,0.82035613,Add Rubocop (#81),,1
Merge pull request #95 from jeremiemartinez/filter-drafts,0.5258267,Add support for drafts (#316),Filter drafts from feed.xml,0
Filter drafts from feed.xml,0.5522692,Filter out drafts before limit (#154),,0
Merge pull request #92 from akhyarrh/patch-2,0.33048013,Update CI status badge (#363),Update README.md,0
Update README.md,0.4334324,Release: v0.12.0 (#271),Mention change on #72 where title can be used.,0
Merge pull request #86 from jekyll/shuffle,0.5545881,"Loosen Jekyll version requirements (#53, props @envygeeks)",Separate each class/module into its own file,0
Make methods private where possible,0.6177304,Fold private methods into the :render method as local variables (#327),,0
Add note about StripWhitespace,0.5476731,Use new normalize_whitespace filter (#143),,0
Break classes into seperate files,0.30820715,Use Dir to list source files (#309),,0
Update history to reflect merge of #87,0.28948638,Remove check for older version of Jekyll (#234),,0
Do not rely on jekyll-last-modified-at,0.8570972,Do not require jekyll-last-modified-at in tests (#87),,1
Update history to reflect merge of #83 [ci skip],0.4342259,Update CI status badge (#363),,0
Merge pull request #83 from jekyll/use-module#method-defined,0.609787,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 83,0
Use Module#method_defined?,0.8642479,Use Module#method_defined? (#83),I don't think the old way works the way you think it worked.,1
Update history to reflect merge of #82,0.28504005,Remove check for older version of Jekyll (#234),[ci skip],0
Merge pull request #82 from pathawks/regex,0.45591843,Consolidate regexps for stripping whitespace (#82),Merge pull request 82,0
Consolidate regexs,0.6912614,Consolidate regexps for stripping whitespace (#82),,0
Merge pull request #80 from pathawks/baseurl,0.30954814,Fix for duplicate closing  tag when author.uri was specified.,feed_meta Should include baseurl,0
feed_meta Should include baseurl,0.7956924,Use absolute_url to generate the feed_meta url (#150),,1
Release :gem: v0.4.0,0.71711916,Require Ruby >=2.4.0 (#307),,1
Update history to reflect merge of #73,0.2599873,Fix for duplicate closing  tag when author.uri was specified.,[ci skip],0
Merge pull request #73 from pathawks/liquid,0.31883845,"Loosen Jekyll version requirements (#53, props @envygeeks)",Merge pull request 73,0
"Always use ""double quotes""",0.44333383,Better escaping of strings (#32),,0
Render sitemap with Jekyll rather than just Liquid,0.56650233,Fix liquid error in Jekyll 3+ (link),,0
Update history to reflect merge of #67,0.2708136,Remove check for older version of Jekyll (#234),[ci skip],0
Merge pull request #67 from pathawks/strip_newlines,0.56361204,Strip newlines (#13),Merge pull request 67,0
Strip leading/trailing spaces from post content,0.5809469,Consolidate regexps for stripping whitespace (#82),"While we do not want to collapse whitespace inside the post content (for fear of screwing with the inside of a  block), there is no reason we would want to keep leading/trailing whitespace",0
Fix merge conflicts?,0.28496724,Development Fixes,,0
Add tests for newlines in title,0.62658095,Replace newlines with spaces in title and summary elements (#67),,0
Update travis config.,0.6274488,Bump Ruby for Travis (#188),,0
Update history to reflect merge of #72,0.26273996,Update feed.xml (#162),[ci skip],0
Add tests for #72.,0.48107383,Correct typo in tests (#102),,0
Refactor spec so it allows for easier overriding of config options,0.39915007,style: fix offenses in specs (#248),,0
Feed title now uses site.title with a fallback for site.name.,0.9000831,"Feed uses site.title, or site.name if title doesn't exist (#72)",,1
Conditionally add strip filter for Jekyll 2,0.47340885,Allow Jekyll v4 (still alpha),,0
Merge pull request #68 from pathawks/Tests,0.34187302,Add Ruby 3.0 to CI (#337),Merge pull request 68,0
Remove unused files from test,0.32607967,Quiet known warnings in tests (#103),,0
Use strip filter on title and summary,0.51750576,Replace newlines with spaces in title and summary elements (#67),,0
Replace newlines with space,0.7499379,Strip newlines (#13),,1
Merge pull request #60 from jekyll/excerpt-test,0.59842503,"Loosen Jekyll version requirements (#53, props @envygeeks)",Add failing excerpt tests,0
Use Jekyll v3.0.0.beta8,0.8027942,Allow Jekyll v4 (still alpha),,1
feed: fix checking for empty/blank excerpt,0.6330429,"Check to ensure the post excerpt isn't blank before outputting (#57, props @parkr)","it seems blank is part of a rails integration, as #blank? is part of ActiveSupport (or similar) and not a part of Ruby itself.",0
spec: checking for excerpt should ask for XML node's content,0.5388624,"Check to ensure the post excerpt isn't blank before outputting (#57, props @parkr)",,0
