Index,Release Note,Release Note Abstract
11,"Added

Added syntax sugar to the Process::pipe method (#46745)
Allow specifying index name when calling ForeignIdColumnDefinition@constrained() (#46746)
Allow to customise redirect URL in AuthenticateSession Middleware (#46752)
Added Class based after validation rules (#46757)
Added max exceptions to broadcast event (#46800)

Fixed

Fixed compiled view file ends with .php (#46755)
Fix validation rule names (#46768)
Fixed validateDecimal() (#46809)

Changed

Add headers to exception in Illuminate/Foundation/Application::abort() (#46780)
Minor skeleton slimming (framework edition) (#46786)
Release lock for job implementing ShouldBeUnique that is dispatched afterResponse() (#46806)
","Added
Added syntax sugar to the Process::pipe method (#46745)
Allow specifying index name when calling ForeignIdColumnDefinition@constrained() (#46746)
Allow to customise redirect URL in AuthenticateSession Middleware (#46752)
Added Class based after validation rules (#46757)
Added max exceptions to broadcast event (#46800)
Fixed
Fixed compiled view file ends with .php (#46755)
Fix validation rule names (#46768)
Fixed validateDecimal() (#46809)
Changed
Add headers to exception in Illuminate/Foundation/Application::abort() (#46780)
Minor skeleton slimming (framework edition) (#46786)
Release lock for job implementing ShouldBeUnique that is dispatched afterResponse() (#46806)"
12,"Fixed

Fixed Cache::spy incompatibility with Cache::get (#46689)

Changed

Remove unnecessary parameters in creatable() and destroyable() methods in  Illuminate/Routing/PendingSingletonResourceRegistration class (#46677)
Allow Event::assertListening to check for invokable event listeners (#46683)
Return non-zero exit code for uncaught exceptions (#46541)
Release lock for job implementing ShouldBeUnique that is dispatched afterResponse() (#46806)
","Fixed
Fixed Cache::spy incompatibility with Cache::get (#46689)
Changed
Remove unnecessary parameters in creatable() and destroyable() methods in  Illuminate/Routing/PendingSingletonResourceRegistration class (#46677)
Allow Event::assertListening to check for invokable event listeners (#46683)
Return non-zero exit code for uncaught exceptions (#46541)
Release lock for job implementing ShouldBeUnique that is dispatched afterResponse() (#46806)"
13,"Changed

Changed Illuminate/Process/Factory::pipe() method. It will be run pipes immediately (e34ab39)
","Changed
Changed Illuminate/Process/Factory::pipe() method. It will be run pipes immediately (e34ab39)"
14,"Added

Allow Illuminate/Foundation/Testing/WithFaker to be used when app is not bound (#46529)
Allow Event::assertListening to check for invokable event listeners (#46683)
Added Illuminate/Process/Factory::pipe() (#46527)
Added Illuminate/Validation/Validator::setValue (#46716)

Fixed

PHP 8.0 fix for Closure jobs (#46505)
Fix preg_split error when there is a slash in the attribute in Illuminate/Validation/ValidationData (#46549)
Fixed Cache::spy incompatibility with Cache::get (#46689)
server command: Fixed server Closing output on invalid $requestPort (#46726)
Fix nested join when not JoinClause instance (#46712)
Fix query builder whereBetween method with carbon date period (#46720)

Changed

Removes unnecessary parameters in creatable() / destroyable() methods in Illuminate/Routing/PendingSingletonResourceRegistration (#46677)
Return non-zero exit code for uncaught exceptions (#46541)
","Added
Allow Illuminate/Foundation/Testing/WithFaker to be used when app is not bound (#46529)
Allow Event::assertListening to check for invokable event listeners (#46683)
Added Illuminate/Process/Factory::pipe() (#46527)
Added Illuminate/Validation/Validator::setValue (#46716)
Fixed
PHP 8.0 fix for Closure jobs (#46505)
Fix preg_split error when there is a slash in the attribute in Illuminate/Validation/ValidationData (#46549)
Fixed Cache::spy incompatibility with Cache::get (#46689)
server command: Fixed server Closing output on invalid $requestPort (#46726)
Fix nested join when not JoinClause instance (#46712)
Fix query builder whereBetween method with carbon date period (#46720)
Changed
Removes unnecessary parameters in creatable() / destroyable() methods in Illuminate/Routing/PendingSingletonResourceRegistration (#46677)
Return non-zero exit code for uncaught exceptions (#46541)"
15,"Added

Added trait Illuminate/Foundation/Testing/WithConsoleEvents (#46694)

Changed

Added missing ignored methods to Illuminate/View/Component (#46692)
console.stub: remove void return type from handle (#46697)
","Added
Added trait Illuminate/Foundation/Testing/WithConsoleEvents (#46694)
Changed
Added missing ignored methods to Illuminate/View/Component (#46692)
console.stub: remove void return type from handle (#46697)"
16,"Reverted

Reverted ""Set container instance on session manager""Set container instance on session manager (#46691)
","Reverted
Reverted ""Set container instance on session manager""Set container instance on session manager (#46691)"
17,"Added

Added ability to set a custom class for the AsCollection and AsEncryptedCollection casts (#46619)

Changed

Set container instance on session manager (#46621)
Added empty string definition to Str::squish function (#46660)
Allow $sleepMilliseconds parameter receive a Closure in retry method from PendingRequest (#46653)
Support contextual binding on first class callables (de8d515, e511a3b)
","Added
Added ability to set a custom class for the AsCollection and AsEncryptedCollection casts (#46619)
Changed
Set container instance on session manager (#46621)
Added empty string definition to Str::squish function (#46660)
Allow $sleepMilliseconds parameter receive a Closure in retry method from PendingRequest (#46653)
Support contextual binding on first class callables (de8d515, e511a3b)"
18,"Added

Added methods to determine if API resource has pivot loaded (#46555)
Added caseSensitive flag to Stringable replace function (#46578)
Allow insert..select (insertUsing()) to have empty $columns (#46605, 399bff9)
Added Illuminate/Database/Connection::selectResultSets() (#46592)

Changed

Make sure pivot model has previously defined values (#46559)
Move SetUniqueIds to run before the creating event (#46622)
","Added
Added methods to determine if API resource has pivot loaded (#46555)
Added caseSensitive flag to Stringable replace function (#46578)
Allow insert..select (insertUsing()) to have empty $columns (#46605, 399bff9)
Added Illuminate/Database/Connection::selectResultSets() (#46592)
Changed
Make sure pivot model has previously defined values (#46559)
Move SetUniqueIds to run before the creating event (#46622)"
19,"Added

Added Illuminate/Cache/CacheManager::setApplication() (#46594)

Fixed

Fix infinite loading on batches list on Horizon (#46536)
Fix whereNull queries with raw expressions for the MySql grammar (#46538)
Fix getDirty method when using AsEnumArrayObject / AsEnumCollection (#46561)

Changed

Skip Illuminate/Support/Reflector::isParameterBackedEnumWithStringBackingType for non ReflectionNamedType (#46511)
Replace Deprecated DBAL Comparator creation with schema aware Comparator (#46517)
Added Storage::json() method to read and decode a json file (#46548)
Force cast json decoded failed_job_ids to array in DatabaseBatchRepository (#46581)
Handle empty arrays for DynamoDbStore multi-key operations (#46579)
Stop adding constraints twice on Many to One relationships via one() (#46575)
allow override of the Builder paginate() total (#46415)
Add a possibility to set a custom on_stats function for the Http Facade (#46569)
","Added
Added Illuminate/Cache/CacheManager::setApplication() (#46594)
Fixed
Fix infinite loading on batches list on Horizon (#46536)
Fix whereNull queries with raw expressions for the MySql grammar (#46538)
Fix getDirty method when using AsEnumArrayObject / AsEnumCollection (#46561)
Changed
Skip Illuminate/Support/Reflector::isParameterBackedEnumWithStringBackingType for non ReflectionNamedType (#46511)
Replace Deprecated DBAL Comparator creation with schema aware Comparator (#46517)
Added Storage::json() method to read and decode a json file (#46548)
Force cast json decoded failed_job_ids to array in DatabaseBatchRepository (#46581)
Handle empty arrays for DynamoDbStore multi-key operations (#46579)
Stop adding constraints twice on Many to One relationships via one() (#46575)
allow override of the Builder paginate() total (#46415)
Add a possibility to set a custom on_stats function for the Http Facade (#46569)"
20,"Fixed

Fixed Illuminate/Foundation/Testing/Concerns/InteractsWithDatabase::expectsDatabaseQueryCount() $connection parameter (#46228)
PHP 8.0 fix for Closure jobs (#46505)
Fix preg_split error when there is a slash in the attribute (#46549)

Changed

Allow WithFaker to be used when app is not bound (#46529)
","Fixed
Fixed Illuminate/Foundation/Testing/Concerns/InteractsWithDatabase::expectsDatabaseQueryCount() $connection parameter (#46228)
PHP 8.0 fix for Closure jobs (#46505)
Fix preg_split error when there is a slash in the attribute (#46549)
Changed
Allow WithFaker to be used when app is not bound (#46529)"
21,"Changed

Move Symfony events dispatcher registration to Console\Kernel (#46508)
","Changed
Move Symfony events dispatcher registration to Console\Kernel (#46508)"
22,"Added

Added Illuminate/Testing/Concerns/AssertsStatusCodes::assertUnsupportedMediaType() (#46426)
Added curl_error_code: 77 to DetectsLostConnections (#46429)
Allow for converting a HasMany to HasOne && MorphMany to MorphOne (#46443)
Add option to create macroable method for paginationInformation (#46461)
Added Illuminate/Filesystem/Filesystem::json() (#46481)

Fixed

Fix parsed input arguments for command events using dispatcher rerouting (#46442)
Fix enums uses with optional implicit parameters (#46483)
Fix deprecations for embedded images in symfony mailer (#46488)

Changed

Added alternative database port in Postgres DSN (#46403)
Allow calling getControllerClass on closure-based routes (#46411)
Remove obsolete method_exists(ReflectionClass::class, 'isEnum') call (#46445)
Convert eloquent builder to base builder in whereExists (#46460)
Refactor shared static methodExcludedByOptions method to trait (#46498)
","Added
Added Illuminate/Testing/Concerns/AssertsStatusCodes::assertUnsupportedMediaType() (#46426)
Added curl_error_code: 77 to DetectsLostConnections (#46429)
Allow for converting a HasMany to HasOne && MorphMany to MorphOne (#46443)
Add option to create macroable method for paginationInformation (#46461)
Added Illuminate/Filesystem/Filesystem::json() (#46481)
Fixed
Fix parsed input arguments for command events using dispatcher rerouting (#46442)
Fix enums uses with optional implicit parameters (#46483)
Fix deprecations for embedded images in symfony mailer (#46488)
Changed
Added alternative database port in Postgres DSN (#46403)
Allow calling getControllerClass on closure-based routes (#46411)
Remove obsolete method_exists(ReflectionClass::class, 'isEnum') call (#46445)
Convert eloquent builder to base builder in whereExists (#46460)
Refactor shared static methodExcludedByOptions method to trait (#46498)"
23,"Reverted

Reverted ""Allow override of the Builder paginate() total"" (#46406)
","Reverted
Reverted ""Allow override of the Builder paginate() total"" (#46406)"
24,"Reverted

Reverted ""FIX on CanBeOneOfMany trait giving erroneous results"" (#46402)

Fixed

Fixes Expression no longer implements Stringable (#46395)
","Reverted
Reverted ""FIX on CanBeOneOfMany trait giving erroneous results"" (#46402)
Fixed
Fixes Expression no longer implements Stringable (#46395)"
25,"Reverted

Reverted ""Use fallback when previous URL is the same as the current in Illuminate/Routing/UrlGenerator::previous()"" (#46392)
","Reverted
Reverted ""Use fallback when previous URL is the same as the current in Illuminate/Routing/UrlGenerator::previous()"" (#46392)"
26,"Added

Adding Pipeline Facade (#46271)
Add Support for SaveQuietly and Upsert with UUID/ULID Primary Keys (#46161)
Add charAt method to both Str and Stringable (#46349, dfb59bc2)
Adds Countable to the InvokedProcessPool class (#46346)
Add processors to logging (placeholders) (#46344)

Fixed

Fixed Illuminate/Mail/Mailable::buildMarkdownView() (791f8ea7)
FIX on CanBeOneOfMany trait giving erroneous results (#46309)

Changed

Use fallback when previous URL is the same as the current in Illuminate/Routing/UrlGenerator::previous() (#46234)
Allow override of the Builder paginate() total (#46336)
","Added
Adding Pipeline Facade (#46271)
Add Support for SaveQuietly and Upsert with UUID/ULID Primary Keys (#46161)
Add charAt method to both Str and Stringable (#46349, dfb59bc2)
Adds Countable to the InvokedProcessPool class (#46346)
Add processors to logging (placeholders) (#46344)
Fixed
Fixed Illuminate/Mail/Mailable::buildMarkdownView() (791f8ea7)
FIX on CanBeOneOfMany trait giving erroneous results (#46309)
Changed
Use fallback when previous URL is the same as the current in Illuminate/Routing/UrlGenerator::previous() (#46234)
Allow override of the Builder paginate() total (#46336)"
27,"Added

Adding Conditionable train to Logger (#46259)
Added ""dot"" method to Illuminate\Support\Collection class (#46265)
Added a ""channel:list"" command (#46248)
Added JobPopping and JobPopped events (#46220)
Add isMatch method to Str and Stringable helpers (#46303)
Add ArrayAccess to Stringable (#46279)

Reverted

Revert ""[10.x] Fix custom themes not reseting on Markdown renderer"" (#46328)

Fixed

Fix typo in function createMissingSqliteDatbase name in src/Illuminate/Database/Console/Migrations/MigrateCommand.php (#46326)

Changed

Generate default command name based on class name in ConsoleMakeCommand (#46256)
Do not mutate underlying values on redirect (#46281)
Do not use null to initialise $lastExecutionStartedAt in ScheduleWorkCommand (#46285)
Remove obsolete function_exists('enum_exists') calls (#46319)
Cast json decoded failed_job_ids to array in DatabaseBatchRepository::toBatch (#46329)
","Added
Adding Conditionable train to Logger (#46259)
Added ""dot"" method to Illuminate\Support\Collection class (#46265)
Added a ""channel:list"" command (#46248)
Added JobPopping and JobPopped events (#46220)
Add isMatch method to Str and Stringable helpers (#46303)
Add ArrayAccess to Stringable (#46279)
Reverted
Revert ""[10.x] Fix custom themes not reseting on Markdown renderer"" (#46328)
Fixed
Fix typo in function createMissingSqliteDatbase name in src/Illuminate/Database/Console/Migrations/MigrateCommand.php (#46326)
Changed
Generate default command name based on class name in ConsoleMakeCommand (#46256)
Do not mutate underlying values on redirect (#46281)
Do not use null to initialise $lastExecutionStartedAt in ScheduleWorkCommand (#46285)
Remove obsolete function_exists('enum_exists') calls (#46319)
Cast json decoded failed_job_ids to array in DatabaseBatchRepository::toBatch (#46329)"
28,"Fixed

Fixed Illuminate/Foundation/Testing/Concerns/InteractsWithDatabase::expectsDatabaseQueryCount() $connection parameter (#46228)
Fixed Facade Fake (#46257)

Changed

Remove autoload dumping from make:migration (#46215)
","Fixed
Fixed Illuminate/Foundation/Testing/Concerns/InteractsWithDatabase::expectsDatabaseQueryCount() $connection parameter (#46228)
Fixed Facade Fake (#46257)
Changed
Remove autoload dumping from make:migration (#46215)"
29,"Changed

Improve Facade Fake Awareness (#46188, #46232)
","Changed
Improve Facade Fake Awareness (#46188, #46232)"
30,"Added

Added protected method Illuminate/Http/Resources/Json/JsonResource::newCollection() for simplifies collection customisation (#46217)

Fixed

Fixes constructable migrations (#46223)

Changes

Accept time when generating ULID in Str::ulid() (#46201)
","Added
Added protected method Illuminate/Http/Resources/Json/JsonResource::newCollection() for simplifies collection customisation (#46217)
Fixed
Fixes constructable migrations (#46223)
Changes
Accept time when generating ULID in Str::ulid() (#46201)"
31,"Reverted

Revert changes from Arr::random() (cf3eb90)
","Reverted
Revert changes from Arr::random() (cf3eb90)"
32,"Fixed

Fixes constructable migrations (#46223)
","Fixed
Fixes constructable migrations (#46223)"
33,"Reverted

Revert changes from Arr::random() (cf3eb90)
","Reverted
Revert changes from Arr::random() (cf3eb90)"
34,"Added

Add the ability to re-resolve cache drivers (#46203)

Fixed

Fixed Illuminate/Collections/Arr::shuffle() for empty array (0c6cae0)
","Added
Add the ability to re-resolve cache drivers (#46203)
Fixed
Fixed Illuminate/Collections/Arr::shuffle() for empty array (0c6cae0)"
35,"Fixed

Fixing issue where 0 is discarded as a valid timestamp (#46158)
Fix custom themes not reseting on Markdown renderer (#46200)

Changed

Use secure randomness in Arr:random and Arr:shuffle (#46105)
Use mixed return type on controller stubs (#46166)
Use InteractsWithDictionary in Eloquent collection (#46196)
","Fixed
Fixing issue where 0 is discarded as a valid timestamp (#46158)
Fix custom themes not reseting on Markdown renderer (#46200)
Changed
Use secure randomness in Arr:random and Arr:shuffle (#46105)
Use mixed return type on controller stubs (#46166)
Use InteractsWithDictionary in Eloquent collection (#46196)"
36,"Fixed

Fixed Illuminate/Collections/Arr::shuffle() with empty array (0c6cae0)
","Fixed
Fixed Illuminate/Collections/Arr::shuffle() with empty array (0c6cae0)"
37,"Changed

Use secure randomness in Arr:random and Arr:shuffle (#46105)
","Changed
Use secure randomness in Arr:random and Arr:shuffle (#46105)"
38,"Added

Added missing expression support for pluck in Builder (#46146)
","Added
Added missing expression support for pluck in Builder (#46146)"
39,"Added

Register policies automatically to the gate (#46132)
","Added
Register policies automatically to the gate (#46132)"
40,"Added

Standard Input can be applied to PendingProcess (#46119)

Fixed

Fix Expression string casting (#46137)

Changed

Add AddQueuedCookiesToResponse to middlewarePriority so it is handled in the right place (#46130)
Show queue connection in MonitorCommand (#46122)
","Added
Standard Input can be applied to PendingProcess (#46119)
Fixed
Fix Expression string casting (#46137)
Changed
Add AddQueuedCookiesToResponse to middlewarePriority so it is handled in the right place (#46130)
Show queue connection in MonitorCommand (#46122)"
41,Please consult the upgrade guide and release notes in the official Laravel documentation.,Please consult the upgrade guide and release notes in the official Laravel documentation.
42,"Added

Added methods to Enumerable contract (#46021)
Added new mailer transport for AWS SES V2 API (#45977)
Add S3 temporaryUploadUrl method to AwsS3V3Adapter (#45753)
Add index hinting support to query builder (#46063)
Add mailer name to data for SentMessage and MessageSending events (#46079)
Added --pending option to migrate:status (#46089)

Fixed

Fixed pdo exception when rollbacking without active transaction (#46017)
Fix duplicated columns on select (#46049)
Fixes memory leak on anonymous migrations (№46073)
Fixed race condition in locks issued by the file cache driver (#46011)

Changed

Allow choosing tables to truncate in Illuminate/Foundation/Testing/DatabaseTruncation::truncateTablesForConnection() (#46025)
Update afterPromptingForMissingArguments method (#46052)
Accept closure in bus assertion helpers (#46075)
Avoid mutating the $expectedLitener between loops on Event::assertListening (#46095)
","Added
Added methods to Enumerable contract (#46021)
Added new mailer transport for AWS SES V2 API (#45977)
Add S3 temporaryUploadUrl method to AwsS3V3Adapter (#45753)
Add index hinting support to query builder (#46063)
Add mailer name to data for SentMessage and MessageSending events (#46079)
Added --pending option to migrate:status (#46089)
Fixed
Fixed pdo exception when rollbacking without active transaction (#46017)
Fix duplicated columns on select (#46049)
Fixes memory leak on anonymous migrations (№46073)
Fixed race condition in locks issued by the file cache driver (#46011)
Changed
Allow choosing tables to truncate in Illuminate/Foundation/Testing/DatabaseTruncation::truncateTablesForConnection() (#46025)
Update afterPromptingForMissingArguments method (#46052)
Accept closure in bus assertion helpers (#46075)
Avoid mutating the $expectedLitener between loops on Event::assertListening (#46095)"
