Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
[10.x] Display queue runtime in human readable format (#47227),0.929674,Display queue runtime in human readable format (#47227),"convert milliseconds to human readable timestamps using Carbon Correct runtime check for formatting with Carbon separate calculation of runtime from formatting, otherwise we run into type issues with string / int comparison formatting Update WorkCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com",1
Fix incorrect doc type in WorkerOptions (#47308),0.51624763,Add WorkOptions to WorkerStopping Event (#45120),,0
[9.x] Fixes usage of Redis::many() with empty array (#47307),0.6068224,"Reverted ""Fixed possible out of memory error when deleting values by reference key from cache in Redis driver"" (#40040)",Fixes retrieve empty array of keys in Redis Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io,0
[10.x] Database Expressions that are conditions (#47210),0.5332106,Prevent error in db/model commands when using unsupported columns (#43635),expressions that form a complete condition style-ci formatting Co-authored-by: Taylor Otwell taylor@laravel.com,0
Merge remote-tracking branch 'origin/10.x' into 10.x,0.46926153,Update dev-master branch aliases from 6.0-dev to 6.x-dev (d06cc79),Conflicts: CHANGELOG.md,0
Update CHANGELOG,0.4910586,"⚠️ Refactored Logging component (#22635, 106ac2a, 7ba0c22, 03f870c, e691230)",,0
[9.x] Update CHANGELOG.md,0.4837571,"⚠️ Refactored Logging component (#22635, 106ac2a, 7ba0c22, 03f870c, e691230)",,0
[10.x] Add test for fallback & setFallback method in Routing (#47287),0.6320316,Fix default parameter bug in routes (#42942),add test for fallback method in routing add test for setFallback in Routing,0
fix conflict,0.41045064,"Restore оnly common relations (#32613, d82f78b, 48e4d60)",,0
formatting,0.38803577,Changed:,,0
[9.x] Send along value to InvalidPayloadException (#47223),0.91660964,Send along value to InvalidPayloadException (#47223),Send along value to InvalidPayloadException Update InvalidPayloadException.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
[10.x] Wrap response preparation in events (#47229),0.9548621,Wrap response preparation in events (#47229),wip Update ResponsePrepared.php Update ResponsePrepared.php Update PreparingResponse.php Co-authored-by: Nuno Maduro enunomaduro@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,1
Add new methods to AssertsStatusCodes (#47277),0.67156637,"⚠️ Renamed authentication assertion methods (#17924, 494a177)",Co-authored-by: Volodya Khurshudyan volodya.khurshudyan@softconstruct.com,0
[10.x] Complete tests for ValidationException class (#47278),0.66283417,⚠️ Added errors() method to Validator interface (#20337),add test for status method in ValidationExceptionTest add test for errorBag method in ValidationExceptionTest add test for redirectTo method in ValidationExceptionTest add test for getResponse method in ValidationExceptionTest,0
[10.x] Add a missing semicolon to CompilesClasses (#47280),0.9219862,Add a missing semicolon to CompilesClasses (#47280),Add a missing semicolon to CompilesClasses Fix testClassesAreConditionallyCompiledFromArray Fix testUnclosedParenthesisForBladeTags Fix testNestedTagCalls Fix testNestedTagCalls again,1
[10.x] Fixes missing output on ProcessFailedException exception (#47285),0.50495064,Re-throw NoMatchingExpectationException from PendingCommand (#27158),Fixes missing output on ProcessFailedException exception Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io,0
[10.x] Add test for withTrashed method in Routing (#47286),0.6336154,Fix the error message when no routes are detected by @LukeTowers in link,add test for withTrashed method in Routing add test for resource route withTrashed method in Routing,0
[10.x] Add test for errors method in ValidationException (#47242),0.7874617,⚠️ Added errors() method to Validator interface (#20337),add test for errors method in ValidationExceptionTest add test for errors method with one error in ValidationExceptionTest fix styleci fix styleci,1
Fixed escaped String for JSON_CONTAINS (#47244),0.63505954,Support JSON encoding Stringable (#36012),,0
[10.x] Avoid duplicates in visible/hidden on merge (#47264),0.9469017,Avoid duplicates in visible/hidden on merge (#47264),avoid duplicates in visible/hidden on merge Update HidesAttributes.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
fix docblock (#47250),0.6674708,Fix docblock on Batch class by @yoeriboven in link,,0
Fixed escaped String for JSON_CONTAINS (#47225),0.63952976,Support JSON encoding Stringable (#36012),,0
[10.x] Provide testing hooks (#47228),0.57941926,Deprecation Test Improvements (#45317),Provide testing hooks Update Sleep.php Update Sleep.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Fixes Model::isDirty() when AsCollection or AsEncryptedCollection have arguments (#47235),0.546327,"Reverted Collection::get() changes #22554 (6197e56, af36f26)",Fixes isDirty when AsCollection caster have arguments Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io,0
[10.x] Escaping functionality within the Grammar (#46558),0.9333911,Escaping functionality within the Grammar (#46558),"grammars can escape values for safe embedding in sql queries moved escaping to connection, better escapes for many types styleci styleci type and doc improvements styleci null doctype missing formatting Co-authored-by: Taylor Otwell taylor@laravel.com",1
[10.x] Hash::isHashed($value) (#47197),0.5429895,'hashed' cast - do not rehash already hashed value (#47029),isHashed-method Fix tests Extra test Fix linting issues Update HashManager.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Fix inconsistentcy between report and render methods (#47201),0.8885105,"Revert ""[10.x] Fix inconsistentcy between report and render methods"" (#47326)",Move mapException to top Add missing test to mapException,1
[10.x] Use carbon::now() to get current timestamp in takeUntilTimeout lazycollection-method (#47200),0.97966415,Use carbon::now() to get current timestamp in takeUntilTimeout lazycollection-method (#47200),Use carbon::now() to get current timestamp import carbon class Fix linting issue Update composer.json Co-authored-by: Taylor Otwell taylor@laravel.com,1
fixed bug when function wrapped around definition of related factory (#47168),0.66931206,Fix factory breaking when trying to determine whether a relation is empty (#45135),fixed bug when function wrapped around definition of related factory formatting Co-authored-by: Ken van der Eerden ken@ptchr.nl Co-authored-by: Taylor Otwell taylor@laravel.com,0
RedisStore improvement - don't open transaction unless all values are serialaizable (#47193),1.0,RedisStore improvement - don't open transaction unless all values are serialaizable (#47193),Create failing test case copy files from martinssipenko:psr6-redis-failure before inserting records serialize them change test case php style change fix expectation bump Update RedisStore.php Co-authored-by: Martins Sipenko martins.sipenko@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,1
[10.x] Remove useless else statements (#47186),0.87201434,Remove useless else statements (#47161),remove useless else statement in acquire method in RedisLock remove useless else statement in verbs method in ResourceRegistrar remove useless else statement in createDriver method in Manager,1
remove unnecessary use (#47184),0.67972857,Remove useless else statements (#47161),,0
change closure to arrow function in ManagesFrequencies (#47185),0.67042536,Convert closures to arrow functions (#43778),,0
[10.x] Added parameters to timezone validation rule (#47171),0.58293486,Schedule list timezone command (#37117),adding parameters to timezone validation rule adding tests revert style changes that are not relevant to the task added the default value for the $parameters parameter formatting Co-authored-by: Artyom Yavdoshchuk artemushechko@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Add forceCreateQuietly method (#47162),0.4861617,Update afterPromptingForMissingArguments method (#46052),Add forceCreateQuietly method Pass default value Update Builder.php Update HasOneOrMany.php Update MorphMany.php Co-authored-by: Volodya Khurshudyan volodya.khurshudyan@softconstruct.com Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Add a method assertMethodNotAllowed to AssertsStatusCodes (#47169),0.7112135,Fix assert that exception is thrown without message (#42360),Add assertMethodNotAllowed to AssertsStatusCodes Write a test for assertMethodNotAllowed,1
add test for extendsFirst directive (#47167),0.45961967,Introduce @js() directive (#39522),,0
Remove unnecessary local variable (#47178),0.65336466,Remove useless else statements (#47161),Co-authored-by: Volodya Khurshudyan volodya.khurshudyan@softconstruct.com,0
Change docblock type from void to bool (#47181),0.52104634,Fix docblock on Batch class by @yoeriboven in link,Co-authored-by: Volodya Khurshudyan volodya.khurshudyan@softconstruct.com,0
[10.x] Add error handling and ensure re-enabling of foreign key constraints (#47182),0.60337013,Changed Illuminate/Database/Schema/ForeignIdColumnDefinition::constrained() (#44425),Add error handling and ensure re-enabling of foreign key constraints Return the result directly from the try block Co-authored-by: Volodya Khurshudyan volodya.khurshudyan@softconstruct.com,0
[10.x] Add test for pushIf directive (#47163),0.41111764,⚠️ Upgraded to Pusher SDK v3 (#20016),add test for pushIf directive add enter,0
[10.x] Remove useless else statements (#47161),0.86373425,Remove useless else statements (#47161),remove useless else statement in acquire method in DynamoDbLock remove useless else statement in getModel method in Authorize remove useless else statement in formatAction method in UrlGenerator remove useless else statement in formatPrefix method in RouteGroup,1
[10.x] Adds inline attachments support for markdown mailables (#47140),0.9737605,Adds inline attachments support for markdown mailables (#47140),Fixes markdown access to $message variable on template Refactors Refactor Fixes view callable Adds tests More tests Apply fixes from StyleCI Fixes merge Simplifies code Spacing Fixes parseView Fix embedData and embed creating attachments on text messages Fix embedData and embed creating attachments on text messages Apply fixes from StyleCI Fixes tests Fixes docs More tests More tests Adjusts tests Fixes TextView property More tests Removes non-import formatting Co-authored-by: StyleCI Bot bot@styleci.io Co-authored-by: Taylor Otwell taylor@laravel.com,1
[10.x] Remove session on authenticatable deletion v2 (#47141),0.94576967,Remove session on authenticatable deletion (#47141),Clear session from storage if no recaller can be found Update SessionGuard.php Fixed tests to expect new behavior. Co-authored-by: Taylor Otwell taylor@laravel.com,1
"Revert ""[10.x] Added colon to UniqueLock key (#47142)"" (#47159)",0.56800985,Fix incrementing string keys (#44247),This reverts commit 746a49e1def84260b484d872a32e00645a04a220.,0
[10.x] Added colon to UniqueLock key (#47142),0.6125088,⚠️ Fixed keyless calls to uniqueStrict() (#21854),Added colon to UniqueLock key Updated tests,0
don't use empty key or secret (#47144),0.5761816,Don't use empty key or secret for DynamoDBClient (#47144),,0
add test for readonly directive (#47148),0.52042913,Add disabled directive by @belzaaron in link,,0
[10.x] Fixes singleton and api singletons creatable|destryoable|only|except combinations (#47098),0.54890686,Allow terser singleton bindings (#43469),Fixes singleton and api singletons when combined with creatable|destroyable|only|except options Reverts change More tests Adds more tests Make API singleton 'only' behavior consistent with API resource Co-authored-by: Jess Archer jess@jessarcher.com,0
Fixed cache helper PHPDocs (#47127),0.5922826,Allowed cache helper to have an optional expiration parameter (#31554),,0
[10.x] Add Conditional Sleeps (#47114),0.48908815,Provide testing hooks in Illuminate/Support/Sleep.php (#47228),feat: add conditional methods to 'Sleep' class style: add dot at end of phpdoc lines formatting Update Sleep.php Update Sleep.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Add job timeout occurred event (#47068),0.70136523,Fail job immediately after it timeouts if it wont be retried (#29024),feat: add job timeout occurred event fix style formatting Co-authored-by: Taylor Otwell taylor@laravel.com,1
[10.x] Add Macroable trait to Sleep class (#47099),0.5985449,Remove __sleep() & __wakeup() from SerializesModels trait. (#44847),feat: add Macroable trait to Sleep class style: remove unused import refactor: change duration() method to protected Fixes test Co-authored-by: Nuno Maduro enunomaduro@gmail.com,0
Add Precognition-Success header (#47081),0.58561325,Enable to modify HTTP Client request headers when using beforeSending() callback (#42244),,0
Remove work arounds for old Guzzle versions (#47084),0.9899279,Remove workarounds for old Guzzle versions (#47084),,1
Clears resolve instances of Vite when using withoutVite (#47091),0.96073127,Clears resolved instance of Vite when using withoutVite (#47091),,1
unify logic around cursor paginate (#47094),1.0,Unify logic around cursor paginate (#47094),,1
Merge pull request #47075 from bytestream/patch-3,0.4671225,Allow chaining of the Request::merge() calls (#22479),[10.x] Fix incorrect namespace in table() docblock of Connection.php,0
Update facade,0.62574667,reverted changes related to the Facade (63d87d7),,0
Fix incorrect namespace in table() docblock of Connection.php,0.5127981,Fix database migrations $connection property (#41161),,0
fix style code of resolve method in CacheManager (#47069),0.58848614,Fix CacheClearCommand binding (#21256),,0
Name attributes on slots (#47065),0.61226875,Blade component slot attributes (#38372),support name attributes on slots if using inline syntax add file formatting and another test simplify conditions,0
fix typo except method in BusFake (#47062),0.5414028,Fix typo in method documentation by @shadman-ahmed in link,,0
[10.x] Adds timestamp retrieval as Carbon instance from UUID/ULID (#47046),0.5083121,Use carbon::now() to get current timestamp in takeUntilTimeout lazycollection-method (#47200),[10.x] Adds ability to retrieve timestamp as Carbon instance from UUID/ULID. let it throw exceptions Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Add the ability to extend the generic types for DatabaseNotificationCollection (#47048),0.72199464,Allow extension of DatabaseNotification model attributes (#23337),Add the ability to extend the generic types Update DatabaseNotificationCollection.php Remove unused Add tests Fix style rm lb Updates localtion of type tests Co-authored-by: Nuno Maduro enunomaduro@gmail.com,1
[10.x] Bug in reset() with string path (#47047),0.54817975,Restore app()->getCached*Path() absolute '/' behavior in Windows (#32969),Bug in reset() with string path Fix with type cast/check Uses wrap instead Adds tests Co-authored-by: Nuno Maduro enunomaduro@gmail.com,0
[10.x] Fix typo for setUser in GuardHelpers (#47056),0.6847289,"Revert ""Fix the guard instance used."" (#41491)",fix typo for setUser in GuardHelpers Fixes contract Fixes contracts Co-authored-by: Nuno Maduro enunomaduro@gmail.com,0
remove return from channelRoutes method (#47059),1.0,Remove return from channelRoutes method (#47059),,1
change closure to arrow function in NotificationServiceProvider (#47055),0.57158446,Pass notification instance to routeNotificationFor*() methods (#22289),,0
Bug ShowModelCommand not guessing policy (#47043),0.74801016,Add Policies to Model Show Command (#45153),Fix: ShowModelCommand not guessing policy fix style Update src/Illuminate/Database/Console/ShowModelCommand.php Co-authored-by: Jess Archer jess@jessarcher.com Co-authored-by: Deniss Levskoi deniss@oops.ee Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: Jess Archer jess@jessarcher.com,1
raise visibility of prepareMailableForDelivery() (#47031),0.96856654,Raise visibility of Mailable prepareMailableForDelivery() (#47031),,1
Do not rehash already hashed value (#47029),0.81963766,'hashed' cast - do not rehash already hashed value (#47029),,1
use file locks when writing failed jobs to disk,0.95885587,Use file locks when writing failed jobs to disk (b822d28),,1
[10.x] Add arguments to the signed middleware to ignore properties (#46987),0.6863389,Add AddQueuedCookiesToResponse to middlewarePriority so it is handled in the right place (#46130),10.x - Add arguments to the signed middleware to ignore properties Fix code style Add possibility to pass ignore parameters to the static methods Fix code style formatting Update middleware to merge arguments passed to middleware to the class ignore/except list Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] File failed job storage driver (#47007),0.46483582,Stack driver fix: respect the defined processors in LogManager (#36591),first pass at file based failed jobs code cleaning use path verbatim use default value for path Adds tests for FileFailedJobProvider (#47013) add limit option to file failed job provider fix order in test change default location Co-authored-by: Nuno Maduro enunomaduro@gmail.com,0
chnage BroadcastManager closure to arrow function (#47018),0.5349639,Allow custom broadcastWith in notification broadcast channel (#35142),,0
Lumen does not have the now() helper. (#47017),0.61807823,Replace resolve() with app() for Lumen compatible (#43312),Fixes 'Call to undefined function Illuminate\Cache\now()'. Co-authored-by: Slavey Karadzhov slav@attachix.com,0
[10.x] Add Carbon dd() and dump() methods  (#47002),0.5617809,Adds source file to dd function output (#44211),Add dd and dump methods to Carbon Code style,0
[10.x] add expression to DB table doctype (#47004),0.48466593,"Add computed support to SQL Server schema grammar (#27346, 1c74d7f)","[10.x] add expression to DB table doctype When using DB::raw(), the parameter type is Illuminate\Contracts\Database\Query\Expression Update Connection.php Co-authored-by: Taylor Otwell taylor@laravel.com",0
[10.x] Add Arr::mapWithKeys() (#47000),0.58327,Use Arr::get() in Collection::get() (#22554),Add Arr::mapWithKeys() Code style Code style Code style,0
wip,0.31451246,Requests,,0
[10.x] Add keys length check to prevent mget error (#46998),0.5259229,⚠️ Fixed keyless calls to uniqueStrict() (#21854),[10.x] Add keys length check to prevent mget error [10.x] changed formatting to comply with PR standard Co-authored-by: Tristan ter Haar t.terhaar@tflabs.nl,0
fix conflicts,0.44196746,"Restore оnly common relations (#32613, d82f78b, 48e4d60)",,0
[10.x] HasCasts returning false instead of true (#46992),0.9435023,HasCasts returning false instead of true (#46992),fix: HasCasts returning false when fully qualified class-name was provided as a second parameter fix: styling fix: Removed unecessary PHP check formatting Co-authored-by: Taylor Otwell taylor@laravel.com,1
Merge pull request #46994 from zepfietje/patch-1,0.4386192,Move tightenco/collect to Composer’s conflict (#23379),[10.x] Fix typo in facades script,0
Fix typo in facades script,0.52724284,Return fake objects from facades (#27680),,0
Remove PHP checks (#46993),0.57014,"⚠️ Require PHP 7+ (06907a0, 39809ce)",,0
[10.x] Throw timeoutException instead of maxAttemptsExceededException when a job times out (#46968),0.9725744,Throw timeoutException instead of maxAttemptsExceededException when a job times out (#46968),Throw timeoutException instead of maxAttemptsExceededException when a job times out formatting Co-authored-by: Taylor Otwell taylor@laravel.com,1
reconnect when redis throws connection lost error (#46989),0.98059374,Do reconnect when redis throws connection lost error (#46989),Co-authored-by: Vitor Teixeira teixeira@kyos.com,1
respect parents on middleware priority (#46972),1.0,Respect parents on middleware priority (#46972),,1
[10.x] Add url support for mail config (#46964),0.5590255,"Allowed setting additional (sourceip and localdomain) smtp config options (#28631, 435c05b)",Add url support for mail config ci fix formatting Co-authored-by: Taylor Otwell taylor@laravel.com,0
wip (#46963),0.4601411,Octane Prep (#36777),,0
[10.x] Add 'hashed' cast (#46947),0.65343106,'hashed' cast - do not rehash already hashed value (#47029),Add 'hashed' cast Fix linting issues,0
[10.x] add expression to DB table doctype (#46955),0.4941715,"Add computed support to SQL Server schema grammar (#27346, 1c74d7f)",,0
Add some missing return type PHPdoc (#46961),0.5098479,"⚠️ Require PHP 7+ (06907a0, 39809ce)",,0
Fix typo in PHPdoc tag (#46960),0.5755263,Fix typo in method documentation by @shadman-ahmed in link,,0
[10.x] Siesta (#46904),0.3450005,"Support worker sleep time of less than 1s (#22246, #22255)",wip wip wip wip wip wip wip wip wip wip wip wip wip Update src/Illuminate/Support/Siesta.php Co-authored-by: Nuno Maduro enunomaduro@gmail.com Update src/Illuminate/Support/Siesta.php Co-authored-by: Nuno Maduro enunomaduro@gmail.com Update src/Illuminate/Support/Siesta.php Co-authored-by: Nuno Maduro enunomaduro@gmail.com wip wip wip wip wip wip wip wip formatting and rename to sleep Co-authored-by: Nuno Maduro enunomaduro@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,0
Add sortRecursiveDesc() method (#46945),0.55862397,"Add skipUntil and skipWhile methods to the collections (#32672, #32676)",Co-authored-by: Volodya Khurshudyan volodya.khurshudyan@softconstruct.com,0
Update doc block to make array notation more consist. (#46942),0.53771657,"Change whereStartsWith, DocBlock to reflect that array is supported (#39370)",,0
[10.x] Expose Js::json() helper (#46935),0.9559123,Expose Js::json() helper (#46935),change to static Update Js.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
[10.x] Adds ability to restore/set Global Scopes (#46922),0.5271416,"Introduce scoped instances (#37521, 2971b64)",[10.x] Adds ability to restore/set Global Scopes Update HasGlobalScopes.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
[10.x] Use method on UploadedFile to validate image dimensions (#46912),0.96380866,Use method on UploadedFile to validate image dimensions (#46912),imageSize method on uploadedfile formatting fix variable Co-authored-by: Taylor Otwell taylor@laravel.com,1
[10.x] Mark commands as isolatable (#46925),0.5266849,"Made Command class macroable (#22426, #22434)",Ability to set default for --isolated option set default exit code Update Command.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
follow default PHP behavior and replace invalid codepoints (#46914),0.6105883,"Revert ""fix single line @php statements to not be parsed as php blocks"" (#45389)",,0
