Index,Message,Description,Message Abstract,Description Abstract
32,📝 Update release notes,,📝 Update release notes,
33,🌐 Add Russian translation for docs/ru/docs/tutorial/schema-extra-example.md (#9621),Co-authored-by: ivan-abc 36765187+ivan-abc@users.noreply.github.com,🌐 Add Russian translation for docs/ru/docs/tutorial/schema-extra-example.md (#9621),Co-authored-by: ivan-abc 36765187+ivan-abc@users.noreply.github.com
34,📝 Update release notes,,📝 Update release notes,
35,🐛 Fix HTTPException header type annotations (#9648),,🐛 Fix HTTPException header type annotations (#9648),
36,📝 Update release notes,,📝 Update release notes,
37,"🔥 Remove link to Pydantic's benchmark, as it was removed there (#5811)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"🔥 Remove link to Pydantic's benchmark, as it was removed there (#5811)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
38,📝 Update release notes,,📝 Update release notes,
39,♻ Remove media_type from ORJSONResponse as it's inherited from the parent class (#5805),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,♻ Remove media_type from ORJSONResponse as it's inherited from the parent class (#5805),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
40,📝 Update release notes,,📝 Update release notes,
41,📝 Update release notes,,📝 Update release notes,
42,👷 Add custom tokens for GitHub Actions to avoid rate limits (#9647),,👷 Add custom tokens for GitHub Actions to avoid rate limits (#9647),
43,"👷 Add custom token to Smokeshow and Preview Docs for download-artifact, to prevent API rate limits (#9646)",,"👷 Add custom token to Smokeshow and Preview Docs for download-artifact, to prevent API rate limits (#9646)",
44,📝 Update release notes,,📝 Update release notes,
45,"♻ Instantiate HTTPException only when needed, optimization refactor (#5356)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,"♻ Instantiate HTTPException only when needed, optimization refactor (#5356)",Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
46,📝 Update release notes,,📝 Update release notes,
47,📌 Update minimum version of Pydantic to >=1.7.4 (#9567),,📌 Update minimum version of Pydantic to >=1.7.4 (#9567),
48,📝 Update release notes,,📝 Update release notes,
49,"🐛 Fix OpenAPI model fields int validations, change gte to ge (#9635)","🐛 Fix OpenAPI model fields int validations, change gte to ge","🐛 Fix OpenAPI model fields int validations, change gte to ge (#9635)","🐛 Fix OpenAPI model fields int validations, change gte to ge"
50,🔖 Release version 0.96.0,,🔖 Release version 0.96.0,
51,📝 Update release notes,,📝 Update release notes,
52,📝 Update release notes,,📝 Update release notes,
53,🌐 Add Russian translation for docs/tutorial/body.md (#3885),Co-authored-by: Teregov_Ruslan 48125303+RuslanTer@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: FedorGN 66411909+FedorGN@users.noreply.github.com,🌐 Add Russian translation for docs/tutorial/body.md (#3885),Co-authored-by: Teregov_Ruslan 48125303+RuslanTer@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: FedorGN 66411909+FedorGN@users.noreply.github.com
54,📝 Update release notes,,📝 Update release notes,
55,🌐 Add Russian translation for docs/ru/docs/tutorial/static-files.md (#9580),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/tutorial/static-files.md (#9580),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
56,📝 Update release notes,,📝 Update release notes,
57,📝 Update release notes,,📝 Update release notes,
58,📝 Update release notes,,📝 Update release notes,
59,🌐 Add Russian translation for docs/ru/docs/tutorial/first-steps.md (#9471),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/tutorial/first-steps.md (#9471),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
60,🌐 Add Russian translation for docs/ru/docs/tutorial/query-params.md (#9584),Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/tutorial/query-params.md (#9584),Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
61,🌐 Add Russian translation for docs/ru/docs/tutorial/debugging.md (#9579),Co-authored-by: ivan-abc 36765187+ivan-abc@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/tutorial/debugging.md (#9579),Co-authored-by: ivan-abc 36765187+ivan-abc@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
62,📝 Update release notes,,📝 Update release notes,
63,📝 Update release notes,,📝 Update release notes,
64,📝 Update release notes,,📝 Update release notes,
65,📝 Update release notes,,📝 Update release notes,
66,📝 Update release notes,,📝 Update release notes,
67,📝 Update release notes,,📝 Update release notes,
68,📝 Update release notes,,📝 Update release notes,
69,📝 Update release notes,,📝 Update release notes,
70,📝 Update release notes,,📝 Update release notes,
71,📝 Update release notes,,📝 Update release notes,
72,"🔧 Update sponsors, remove InvestSuite (#9612)",,"🔧 Update sponsors, remove InvestSuite (#9612)",
73,📝 Update release notes,,📝 Update release notes,
74,⚡ Update create_cloned_field to use a global cache and improve startup performance (#4645),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: Huon Wilson wilson.huon@gmail.com,⚡ Update create_cloned_field to use a global cache and improve startup performance (#4645),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com Co-authored-by: Huon Wilson wilson.huon@gmail.com
75,🌐 Add Chinese translation for docs/zh/docs/tutorial/static-files.md (#9436),Add Chinese translation for docs/zh/docs/tutorial/static-files.md,🌐 Add Chinese translation for docs/zh/docs/tutorial/static-files.md (#9436),Add Chinese translation for docs/zh/docs/tutorial/static-files.md
76,🌐 Update Spanish translation including new illustrations in docs/es/docs/async.md (#9483),,🌐 Update Spanish translation including new illustrations in docs/es/docs/async.md (#9483),
77,✏️ Fix typo in Deta deployment tutorial (#9501),Fix typo (Data -> Deta),✏️ Fix typo in Deta deployment tutorial (#9501),Fix typo (Data -> Deta)
78,🌐 Add Russian translation for docs/ru/docs/tutorial/path-params.md (#9519),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com,🌐 Add Russian translation for docs/ru/docs/tutorial/path-params.md (#9519),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com
79,🌐 Add Russian translation for docs/ru/docs/tutorial/path-params-numeric-validations.md (#9563),Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com,🌐 Add Russian translation for docs/ru/docs/tutorial/path-params-numeric-validations.md (#9563),Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com
80,🌐 Add Russian translation for docs/ru/docs/deployment/concepts.md (#9577),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,🌐 Add Russian translation for docs/ru/docs/deployment/concepts.md (#9577),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
81,🌐 Add Russian translation for docs/ru/docs/tutorial/body-multiple-params.md (#9586), 🌐 Add Russian translation for docs/tutorial/body-multiple-params.md  Co-authored-by: ivan-abc 36765187+ivan-abc@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com,🌐 Add Russian translation for docs/ru/docs/tutorial/body-multiple-params.md (#9586),🌐 Add Russian translation for docs/tutorial/body-multiple-params.md Co-authored-by: ivan-abc 36765187+ivan-abc@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com
82,👥 Update FastAPI People (#9602),Co-authored-by: github-actions github-actions@github.com,👥 Update FastAPI People (#9602),Co-authored-by: github-actions github-actions@github.com
83,🔖 Release version 0.95.2,,🔖 Release version 0.95.2,
84,📝 Update release notes,,📝 Update release notes,
85,📝 Update release notes,,📝 Update release notes,
86,⬆️ Upgrade Starlette version to >=0.27.0 for a security release (#9541),,⬆️ Upgrade Starlette version to >=0.27.0 for a security release (#9541),
87,📝 Update release notes,,📝 Update release notes,
88,🐛 Fix flask.escape warning for internal tests (#9468),  fix flask.escape warning   📝 Fix highlight in docs for WSGI    Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🐛 Fix flask.escape warning for internal tests (#9468),fix flask.escape warning 📝 Fix highlight in docs for WSGI Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
89,📝 Update release notes,,📝 Update release notes,
90,"✅ Refactor 2 tests, for consistency and simplification (#9504)","✅ Refactor tests, for consistency and simplification","✅ Refactor 2 tests, for consistency and simplification (#9504)","✅ Refactor tests, for consistency and simplification"
91,📝 Update release notes,,📝 Update release notes,
92,"✅ Refactor OpenAPI tests, prepare for Pydantic v2 (#9503)","  ✅ Refactor OpenAPI tests, move inline, prepare for Pydantic v2 tests   ✅ Fix test module loading for conditional OpenAPI   🐛 Fix missing pytest marker   ✅ Fix test for coverage ","✅ Refactor OpenAPI tests, prepare for Pydantic v2 (#9503)","✅ Refactor OpenAPI tests, move inline, prepare for Pydantic v2 tests ✅ Fix test module loading for conditional OpenAPI 🐛 Fix missing pytest marker ✅ Fix test for coverage"
93,📝 Update Deta deployment tutorial for compatibility with Deta Space (#6004),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Lemonyte 49930425+lemonyte@users.noreply.github.com Co-authored-by: xeust maxeust@gmail.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,📝 Update Deta deployment tutorial for compatibility with Deta Space (#6004),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Lemonyte 49930425+lemonyte@users.noreply.github.com Co-authored-by: xeust maxeust@gmail.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
94,📝 Update release notes,,📝 Update release notes,
95,📝 Update release notes,,📝 Update release notes,
96,🌐 Add Portuguese translation for docs/pt/docs/advanced/events.md (#9326),Co-authored-by: Fernando Crozetta fernando@czetta.com Co-authored-by: Lorhan Sohaky 16273730+LorhanSohaky@users.noreply.github.com,🌐 Add Portuguese translation for docs/pt/docs/advanced/events.md (#9326),Co-authored-by: Fernando Crozetta fernando@czetta.com Co-authored-by: Lorhan Sohaky 16273730+LorhanSohaky@users.noreply.github.com
97,🌐 Add Russian translation for docs/ru/docs/deployment/manually.md (#9417),Co-authored-by: Artem Golicyn 86262613+AGolicyn@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/deployment/manually.md (#9417),Co-authored-by: Artem Golicyn 86262613+AGolicyn@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
98,📝 Update release notes,,📝 Update release notes,
99,🌐 Add setup for translations to Lao (#9396),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,🌐 Add setup for translations to Lao (#9396),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
100,📝 Update release notes,,📝 Update release notes,
101,🌐 Add Russian translation for docs/ru/docs/tutorial/testing.md (#9403),Add Russian translation for docs/ru/docs/tutorial/testing.md,🌐 Add Russian translation for docs/ru/docs/tutorial/testing.md (#9403),Add Russian translation for docs/ru/docs/tutorial/testing.md
102,📝 Update release notes,,📝 Update release notes,
103,🌐 Add Russian translation for docs/ru/docs/deployment/https.md (#9428),Co-authored-by: Artem Golicyn 86262613+AGolicyn@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/deployment/https.md (#9428),Co-authored-by: Artem Golicyn 86262613+AGolicyn@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
104,📝 Update release notes,,📝 Update release notes,
105,✏ Fix command to install requirements in Windows (#9445),fix command to install requirements,✏ Fix command to install requirements in Windows (#9445),fix command to install requirements
106,📝 Update release notes,,📝 Update release notes,
107,🌐 Add French translation for docs/fr/docs/advanced/response-directly.md (#9415),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add French translation for docs/fr/docs/advanced/response-directly.md (#9415),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
108,📝 Update release notes,,📝 Update release notes,
109,🌐 Initiate Czech translation setup (#9288),Initiate Czech translation setup Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Initiate Czech translation setup (#9288),Initiate Czech translation setup Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
110,📝 Update release notes,,📝 Update release notes,
111,✏ Fix typo in Portuguese docs for docs/pt/docs/index.md (#9337),,✏ Fix typo in Portuguese docs for docs/pt/docs/index.md (#9337),
112,📝 Update release notes,,📝 Update release notes,
113,🌐 Add Russian translation for docs/ru/docs/tutorial/response-status-code.md (#9370),"  Add Russian translation for docs/ru/docs/tutorial/response-status-code.md   🎨 [pre-commit.ci] Auto format from pre-commit.com hooks   Apply suggestions from code review   Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com  Replace 'response code' with 'status code', make minor translation improvements   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com",🌐 Add Russian translation for docs/ru/docs/tutorial/response-status-code.md (#9370),"Add Russian translation for docs/ru/docs/tutorial/response-status-code.md 🎨 [pre-commit.ci] Auto format from pre-commit.com hooks Apply suggestions from code review Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com Replace 'response code' with 'status code', make minor translation improvements Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Vladislav Kramorenko 85196001+Xewus@users.noreply.github.com"
114,📝 Update release notes,,📝 Update release notes,
115,📝 Update release notes,,📝 Update release notes,
116,📝 Update release notes,,📝 Update release notes,
117,💚 Disable setup-python pip cache in CI (#9438),,💚 Disable setup-python pip cache in CI (#9438),
118,⬆ Bump pypa/gh-action-pypi-publish from 1.6.4 to 1.8.5 (#9346),Bumps pypa/gh-action-pypi-publish from 1.6.4 to 1.8.5. - Release notes - Commits  updated-dependencies: - dependency-name: pypa/gh-action-pypi-publish   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump pypa/gh-action-pypi-publish from 1.6.4 to 1.8.5 (#9346),Bumps pypa/gh-action-pypi-publish from 1.6.4 to 1.8.5. - Release notes - Commits updated-dependencies: - dependency-name: pypa/gh-action-pypi-publish   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
119,⬆ Bump dawidd6/action-download-artifact from 2.26.0 to 2.27.0 (#9394),Bumps dawidd6/action-download-artifact from 2.26.0 to 2.27.0. - Release notes - Commits  updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,⬆ Bump dawidd6/action-download-artifact from 2.26.0 to 2.27.0 (#9394),Bumps dawidd6/action-download-artifact from 2.26.0 to 2.27.0. - Release notes - Commits updated-dependencies: - dependency-name: dawidd6/action-download-artifact   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
120,🔖 Release version 0.95.1,,🔖 Release version 0.95.1,
121,📝 Update release notes,,📝 Update release notes,
122,📝 Update release notes,,📝 Update release notes,
123,📝 Add notification message warning about old versions of FastAPI not supporting Annotated (#9298),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,📝 Add notification message warning about old versions of FastAPI not supporting Annotated (#9298),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
124,📝 Update release notes,,📝 Update release notes,
125,📝 Fix typo in docs/en/docs/advanced/behind-a-proxy.md (#5681),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,📝 Fix typo in docs/en/docs/advanced/behind-a-proxy.md (#5681),Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
126,📝 Update release notes,,📝 Update release notes,
127,✏ Fix wrong import from typing module in Persian translations for docs/fa/docs/index.md (#6083),,✏ Fix wrong import from typing module in Persian translations for docs/fa/docs/index.md (#6083),
128,📝 Update release notes,,📝 Update release notes,
129,"✏️ Fix format, remove unnecessary asterisks in docs/en/docs/help-fastapi.md (#9249)",✏️ Remove unnecessary asterisks from help doc,"✏️ Fix format, remove unnecessary asterisks in docs/en/docs/help-fastapi.md (#9249)",✏️ Remove unnecessary asterisks from help doc
130,📝 Update release notes,,📝 Update release notes,
131,✏ Fix typo in docs/en/docs/tutorial/query-params-str-validations.md (#9272),,✏ Fix typo in docs/en/docs/tutorial/query-params-str-validations.md (#9272),
132,📝 Update release notes,,📝 Update release notes,
133,✏ Fix typo/bug in inline code example in docs/en/docs/tutorial/query-params-str-validations.md (#9273),,✏ Fix typo/bug in inline code example in docs/en/docs/tutorial/query-params-str-validations.md (#9273),
134,📝 Update release notes,,📝 Update release notes,
135,✏ Fix typo in docs/en/docs/tutorial/path-params-numeric-validations.md (#9282),,✏ Fix typo in docs/en/docs/tutorial/path-params-numeric-validations.md (#9282),
136,📝 Update release notes,,📝 Update release notes,
137,✏ Fix typo: 'wll' to 'will' in docs/en/docs/tutorial/query-params-str-validations.md (#9380),,✏ Fix typo: 'wll' to 'will' in docs/en/docs/tutorial/query-params-str-validations.md (#9380),
138,📝 Update release notes,,📝 Update release notes,
139,📝 Update release notes,,📝 Update release notes,
140,🌐 Add French translation for docs/fr/docs/advanced/index.md (#5673),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add French translation for docs/fr/docs/advanced/index.md (#5673),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
141,🔧 Update sponsors: remove Jina (#9388),🔧 Remove Jina sponsor,🔧 Update sponsors: remove Jina (#9388),🔧 Remove Jina sponsor
142,📝 Update release notes,,📝 Update release notes,
143,🌐 Add Portuguese translation for docs/pt/docs/tutorial/body-nested-models.md (#4053),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Marcelo Trylesinski marcelotryle@gmail.com,🌐 Add Portuguese translation for docs/pt/docs/tutorial/body-nested-models.md (#4053),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Marcelo Trylesinski marcelotryle@gmail.com
144,📝 Update release notes,,📝 Update release notes,
145,📝 Update release notes,,📝 Update release notes,
146,🌐 Add Russian translation for docs/ru/docs/alternatives.md (#5994),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com,🌐 Add Russian translation for docs/ru/docs/alternatives.md (#5994),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Sebastián Ramírez tiangolo@gmail.com
147,🌐 Add Portuguese translation for docs/pt/docs/tutorial/extra-models.md (#5912),Co-authored-by: Fábio Ueno fabio.t.ueno@gmail.com,🌐 Add Portuguese translation for docs/pt/docs/tutorial/extra-models.md (#5912),Co-authored-by: Fábio Ueno fabio.t.ueno@gmail.com
148,📝 Update release notes,,📝 Update release notes,
149,🌐 Add Portuguese translation for docs/pt/docs/tutorial/path-operation-configuration.md (#5936),Co-authored-by: Fábio Ueno fabio.t.ueno@gmail.com,🌐 Add Portuguese translation for docs/pt/docs/tutorial/path-operation-configuration.md (#5936),Co-authored-by: Fábio Ueno fabio.t.ueno@gmail.com
150,📝 Update release notes,,📝 Update release notes,
151,🌐 Add Russian translation for docs/ru/docs/contributing.md (#6002),Co-authored-by: stigsanek alexander.e.egorov@pikta.ru Co-authored-by: Marcelo Trylesinski marcelotryle@gmail.com,🌐 Add Russian translation for docs/ru/docs/contributing.md (#6002),Co-authored-by: stigsanek alexander.e.egorov@pikta.ru Co-authored-by: Marcelo Trylesinski marcelotryle@gmail.com
152,📝 Update release notes,,📝 Update release notes,
153,🌐 Add Korean translation for docs/tutorial/dependencies/classes-as-dependencies.md (#9176),Co-authored-by: Nina Hwang 79563565+NinaHwang@users.noreply.github.com Co-authored-by: Joona Yoon joonas-yoon@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,🌐 Add Korean translation for docs/tutorial/dependencies/classes-as-dependencies.md (#9176),Co-authored-by: Nina Hwang 79563565+NinaHwang@users.noreply.github.com Co-authored-by: Joona Yoon joonas-yoon@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
154,📝 Update release notes,,📝 Update release notes,
155,🌐 Add Russian translation for docs/ru/docs/project-generation.md (#9243),,🌐 Add Russian translation for docs/ru/docs/project-generation.md (#9243),
156,📝 Update release notes,,📝 Update release notes,
157,🌐 Add French translation for docs/fr/docs/index.md (#9265),  docs(index): copy the new index.md from docs/en   docs(index): add translation for docs/index.md   Apply rjNemo's suggestions   Apply Viicos's suggestions ,🌐 Add French translation for docs/fr/docs/index.md (#9265),docs(index): copy the new index.md from docs/en docs(index): add translation for docs/index.md Apply rjNemo's suggestions Apply Viicos's suggestions
158,📝 Update release notes,,📝 Update release notes,
159,🌐 Add Russian translation for docs/ru/docs/tutorial/query-params-str-validations.md (#9267),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,🌐 Add Russian translation for docs/ru/docs/tutorial/query-params-str-validations.md (#9267),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
160,📝 Update release notes,,📝 Update release notes,
