Index,Release Note,Release Note Abstract
29,"Features


✨ Add support for omitting ... as default value when declaring required parameters with:


Path()

Query()
Header()
Cookie()
Body()
Form()
File()

New docs at Tutorial - Query Parameters and String Validations - Make it required. PR #4906 by @tiangolo.
Up to now, declaring a required parameter while adding additional validation or metadata needed using ... (Ellipsis).
For example:
```Python
from fastapi import Cookie, FastAPI, Header, Path, Query
app = FastAPI()
@app.get(""/items/{item_id}"")
def main(
    item_id: int = Path(default=..., gt=0),
    query: str = Query(default=..., max_length=10),
    session: str = Cookie(default=..., min_length=3),
    x_trace: str = Header(default=..., title=""Tracing header""),
):
    return {""message"": ""Hello World""}
```
...all these parameters are required because the default value is ... (Ellipsis).
But now it's possible and supported to just omit the default value, as would be done with Pydantic fields, and the parameters would still be required.
✨ For example, this is now supported:
```Python
from fastapi import Cookie, FastAPI, Header, Path, Query
app = FastAPI()
@app.get(""/items/{item_id}"")
def main(
    item_id: int = Path(gt=0),
    query: str = Query(max_length=10),
    session: str = Cookie(min_length=3),
    x_trace: str = Header(title=""Tracing header""),
):
    return {""message"": ""Hello World""}
```
To declare parameters as optional (not required), you can set a default value as always, for example using None:
```Python
from typing import Union
from fastapi import Cookie, FastAPI, Header, Path, Query
app = FastAPI()
@app.get(""/items/{item_id}"")
def main(
    item_id: int = Path(gt=0),
    query: Union[str, None] = Query(default=None, max_length=10),
    session: Union[str, None] = Cookie(default=None, min_length=3),
    x_trace: Union[str, None] = Header(default=None, title=""Tracing header""),
):
    return {""message"": ""Hello World""}
```
Docs

📝 Add docs recommending Union over Optional and migrate source examples. New docs at Python Types Intro - Using Union or Optional. PR #4908 by @tiangolo.
🎨 Fix default value as set in tutorial for Path Operations Advanced Configurations. PR #4899 by @tiangolo.
📝 Add documentation for redefined path operations. PR #4864 by @madkinsz.
📝 Updates links for Celery documentation. PR #4736 by @sammyzord.
✏ Fix example code with sets in tutorial for body nested models. PR #3030 by @hitrust.
✏ Fix links to Pydantic docs. PR #4670 by @kinuax.
📝 Update docs about Swagger UI self-hosting with newer source links. PR #4813 by @Kastakin.
📝 Add link to external article: Building the Poll App From Django Tutorial With FastAPI And React. PR #4778 by @jbrocher.
📝 Add OpenAPI warning to ""Body - Fields"" docs with extra schema extensions. PR #4846 by @ml-evs.

Translations

🌐 Fix code examples in Japanese translation for docs/ja/docs/tutorial/testing.md. PR #4623 by @hirotoKirimaru.

Internal

♻ Refactor dict value extraction to minimize key lookups fastapi/utils.py. PR #3139 by @ShahriyarR.
✅ Add tests for required nonable parameters and body fields. PR #4907 by @tiangolo.
👷 Fix installing Material for MkDocs Insiders in CI. PR #4897 by @tiangolo.
👷 Add pre-commit CI instead of custom GitHub Action. PR #4896 by @tiangolo.
👷 Add pre-commit GitHub Action workflow. PR #4895 by @tiangolo.
📝 Add dark mode auto switch to docs based on OS preference. PR #4869 by @ComicShrimp.
🔥 Remove un-used old pending tests, already covered in other places. PR #4891 by @tiangolo.
🔧 Add Python formatting hooks to pre-commit. PR #4890 by @tiangolo.
🔧 Add pre-commit with first config and first formatting pass. PR #4888 by @tiangolo.
👷 Disable CI installing Material for MkDocs in forks. PR #4410 by @dolfinus.
","Features
✨ Add support for omitting ... as default value when declaring required parameters with:
Path()
Query()
Header()
Cookie()
Body()
Form()
File()
New docs at Tutorial - Query Parameters and String Validations - Make it required. PR #4906 by @tiangolo.
Up to now, declaring a required parameter while adding additional validation or metadata needed using ... (Ellipsis).
For example:
module
...all these parameters are required because the default value is ... (Ellipsis).
But now it's possible and supported to just omit the default value, as would be done with Pydantic fields, and the parameters would still be required.
✨ For example, this is now supported:
module
To declare parameters as optional (not required), you can set a default value as always, for example using None:
module
Docs
📝 Add docs recommending Union over Optional and migrate source examples. New docs at Python Types Intro - Using Union or Optional. PR #4908 by @tiangolo.
🎨 Fix default value as set in tutorial for Path Operations Advanced Configurations. PR #4899 by @tiangolo.
📝 Add documentation for redefined path operations. PR #4864 by @madkinsz.
📝 Updates links for Celery documentation. PR #4736 by @sammyzord.
✏ Fix example code with sets in tutorial for body nested models. PR #3030 by @hitrust.
✏ Fix links to Pydantic docs. PR #4670 by @kinuax.
📝 Update docs about Swagger UI self-hosting with newer source links. PR #4813 by @Kastakin.
📝 Add link to external article: Building the Poll App From Django Tutorial With FastAPI And React. PR #4778 by @jbrocher.
📝 Add OpenAPI warning to ""Body - Fields"" docs with extra schema extensions. PR #4846 by @ml-evs.
Translations
🌐 Fix code examples in Japanese translation for docs/ja/docs/tutorial/testing.md. PR #4623 by @hirotoKirimaru.
Internal
♻ Refactor dict value extraction to minimize key lookups fastapi/utils.py. PR #3139 by @ShahriyarR.
✅ Add tests for required nonable parameters and body fields. PR #4907 by @tiangolo.
👷 Fix installing Material for MkDocs Insiders in CI. PR #4897 by @tiangolo.
👷 Add pre-commit CI instead of custom GitHub Action. PR #4896 by @tiangolo.
👷 Add pre-commit GitHub Action workflow. PR #4895 by @tiangolo.
📝 Add dark mode auto switch to docs based on OS preference. PR #4869 by @ComicShrimp.
🔥 Remove un-used old pending tests, already covered in other places. PR #4891 by @tiangolo.
🔧 Add Python formatting hooks to pre-commit. PR #4890 by @tiangolo.
🔧 Add pre-commit with first config and first formatting pass. PR #4888 by @tiangolo.
👷 Disable CI installing Material for MkDocs in forks. PR #4410 by @dolfinus."
30,"Upgrades

⬆ Upgrade Starlette from 0.19.0 to 0.19.1. PR #4819 by @Kludex.

Docs

📝 Add link to german article: REST-API Programmieren mittels Python und dem FastAPI Modul. PR #4624 by @fschuermeyer.
📝 Add external link: PyCharm Guide to FastAPI. PR #4512 by @mukulmantosh.
📝 Add external link to article: Building an API with FastAPI and Supabase and Deploying on Deta. PR #4440 by @aUnicornDev.
✏ Fix small typo in docs/en/docs/tutorial/security/first-steps.md. PR #4515 by @KikoIlievski.

Translations

🌐 Add Polish translation for docs/pl/docs/tutorial/index.md. PR #4516 by @MKaczkow.
✏ Fix typo in deployment. PR #4629 by @raisulislam541.
🌐 Add Portuguese translation for docs/pt/docs/help-fastapi.md. PR #4583 by @mateusjs.

Internal

🔧 Add notifications in issue for Uzbek translations. PR #4884 by @tiangolo.
","Upgrades
⬆ Upgrade Starlette from 0.19.0 to 0.19.1. PR #4819 by @Kludex.
Docs
📝 Add link to german article: REST-API Programmieren mittels Python und dem FastAPI Modul. PR #4624 by @fschuermeyer.
📝 Add external link: PyCharm Guide to FastAPI. PR #4512 by @mukulmantosh.
📝 Add external link to article: Building an API with FastAPI and Supabase and Deploying on Deta. PR #4440 by @aUnicornDev.
✏ Fix small typo in docs/en/docs/tutorial/security/first-steps.md. PR #4515 by @KikoIlievski.
Translations
🌐 Add Polish translation for docs/pl/docs/tutorial/index.md. PR #4516 by @MKaczkow.
✏ Fix typo in deployment. PR #4629 by @raisulislam541.
🌐 Add Portuguese translation for docs/pt/docs/help-fastapi.md. PR #4583 by @mateusjs.
Internal
🔧 Add notifications in issue for Uzbek translations. PR #4884 by @tiangolo."
31,"Upgrades

⬆ Upgrade Starlette from 0.18.0 to 0.19.0. PR #4488 by @Kludex.
When creating an explicit JSONResponse the content argument is now required.



Docs

📝 Add external link to article: Seamless FastAPI Configuration with ConfZ. PR #4414 by @silvanmelchior.
📝 Add external link to article: 5 Advanced Features of FastAPI You Should Try. PR #4436 by @kaustubhgupta.
✏ Reword to improve legibility of docs about TestClient. PR #4389 by @rgilton.
📝 Add external link to blog post about Kafka, FastAPI, and Ably. PR #4044 by @Ugbot.
✏ Fix typo in docs/en/docs/tutorial/sql-databases.md. PR #4875 by @wpyoga.
✏ Fix typo in docs/en/docs/async.md. PR #4726 by @Prezu.

Translations

🌐 Update source example highlights for docs/zh/docs/tutorial/query-params-str-validations.md. PR #4237 by @caimaoy.
🌐 Remove translation docs references to aiofiles as it's no longer needed since AnyIO. PR #3594 by @alonme.
✏ 🌐 Fix typo in Portuguese translation for docs/pt/docs/tutorial/path-params.md. PR #4722 by @CleoMenezesJr.
🌐 Fix live docs server for translations for some languages. PR #4729 by @wakabame.
🌐 Add Portuguese translation for docs/pt/docs/tutorial/cookie-params.md. PR #4112 by @lbmendes.
🌐 Fix French translation for docs/tutorial/body.md. PR #4332 by @Smlep.
🌐 Add Japanese translation for docs/ja/docs/advanced/conditional-openapi.md. PR #2631 by @sh0nk.
🌐 Fix Japanese translation of docs/ja/docs/tutorial/body.md. PR #3062 by @a-takahashi223.
🌐 Add Portuguese translation for docs/pt/docs/tutorial/background-tasks.md. PR #2170 by @izaguerreiro.
🌐 Add Portuguese translation for docs/deployment/deta.md. PR #4442 by @lsglucas.
🌐 Add Russian translation for docs/async.md. PR #4036 by @Winand.
🌐 Add Portuguese translation for docs/tutorial/body.md. PR #3960 by @leandrodesouzadev.
🌐 Add Portuguese translation of tutorial/extra-data-types.md. PR #4077 by @luccasmmg.
🌐 Update German translation for docs/features.md. PR #3905 by @jomue.
","Upgrades
⬆ Upgrade Starlette from 0.18.0 to 0.19.0. PR #4488 by @Kludex.
When creating an explicit JSONResponse the content argument is now required.
Docs
📝 Add external link to article: Seamless FastAPI Configuration with ConfZ. PR #4414 by @silvanmelchior.
📝 Add external link to article: 5 Advanced Features of FastAPI You Should Try. PR #4436 by @kaustubhgupta.
✏ Reword to improve legibility of docs about TestClient. PR #4389 by @rgilton.
📝 Add external link to blog post about Kafka, FastAPI, and Ably. PR #4044 by @Ugbot.
✏ Fix typo in docs/en/docs/tutorial/sql-databases.md. PR #4875 by @wpyoga.
✏ Fix typo in docs/en/docs/async.md. PR #4726 by @Prezu.
Translations
🌐 Update source example highlights for docs/zh/docs/tutorial/query-params-str-validations.md. PR #4237 by @caimaoy.
🌐 Remove translation docs references to aiofiles as it's no longer needed since AnyIO. PR #3594 by @alonme.
✏ 🌐 Fix typo in Portuguese translation for docs/pt/docs/tutorial/path-params.md. PR #4722 by @CleoMenezesJr.
🌐 Fix live docs server for translations for some languages. PR #4729 by @wakabame.
🌐 Add Portuguese translation for docs/pt/docs/tutorial/cookie-params.md. PR #4112 by @lbmendes.
🌐 Fix French translation for docs/tutorial/body.md. PR #4332 by @Smlep.
🌐 Add Japanese translation for docs/ja/docs/advanced/conditional-openapi.md. PR #2631 by @sh0nk.
🌐 Fix Japanese translation of docs/ja/docs/tutorial/body.md. PR #3062 by @a-takahashi223.
🌐 Add Portuguese translation for docs/pt/docs/tutorial/background-tasks.md. PR #2170 by @izaguerreiro.
🌐 Add Portuguese translation for docs/deployment/deta.md. PR #4442 by @lsglucas.
🌐 Add Russian translation for docs/async.md. PR #4036 by @Winand.
🌐 Add Portuguese translation for docs/tutorial/body.md. PR #3960 by @leandrodesouzadev.
🌐 Add Portuguese translation of tutorial/extra-data-types.md. PR #4077 by @luccasmmg.
🌐 Update German translation for docs/features.md. PR #3905 by @jomue."
32,"Upgrades

⬆ Upgrade Starlette from 0.17.1 to 0.18.0. PR #4483 by @Kludex.

Internal

👥 Update FastAPI People. PR #4847 by @github-actions[bot].
🔧 Add Budget Insight sponsor. PR #4824 by @tiangolo.
🍱 Update sponsor, ExoFlare badge. PR #4822 by @tiangolo.
🔧 Update sponsors, enable Dropbase again, update TalkPython link. PR #4821 by @tiangolo.
","Upgrades
⬆ Upgrade Starlette from 0.17.1 to 0.18.0. PR #4483 by @Kludex.
Internal
👥 Update FastAPI People. PR #4847 by @github-actions[bot].
🔧 Add Budget Insight sponsor. PR #4824 by @tiangolo.
🍱 Update sponsor, ExoFlare badge. PR #4822 by @tiangolo.
🔧 Update sponsors, enable Dropbase again, update TalkPython link. PR #4821 by @tiangolo."
33,"This release includes upgrades to third-party packages that handle security issues. Although there's a chance these issues don't affect you in particular, please upgrade as soon as possible.
Fixes

✅ Fix new/recent tests with new fixed ValidationError JSON Schema. PR #4806 by @tiangolo.
🐛 Fix JSON Schema for ValidationError at field loc. PR #3810 by @dconathan.
🐛 Fix support for prefix on APIRouter WebSockets. PR #2640 by @Kludex.

Upgrades

⬆️ Update ujson ranges for CVE-2021-45958. PR #4804 by @tiangolo.
⬆️ Upgrade dependencies upper range for extras ""all"". PR #4803 by @tiangolo.
⬆ Upgrade Swagger UI - swagger-ui-dist@4. This handles a security issue in Swagger UI itself where it could be possible to inject HTML into Swagger UI. Please upgrade as soon as you can, in particular if you expose your Swagger UI (/docs) publicly to non-expert users. PR #4347 by @RAlanWright.

Internal

🔧 Update sponsors, add: ExoFlare, Ines Course; remove: Dropbase, Vim.so, Calmcode; update: Striveworks, TalkPython and TestDriven.io. PR #4805 by @tiangolo.
⬆️ Upgrade Codecov GitHub Action. PR #4801 by @tiangolo.
","This release includes upgrades to third-party packages that handle security issues. Although there's a chance these issues don't affect you in particular, please upgrade as soon as possible.
Fixes
✅ Fix new/recent tests with new fixed ValidationError JSON Schema. PR #4806 by @tiangolo.
🐛 Fix JSON Schema for ValidationError at field loc. PR #3810 by @dconathan.
🐛 Fix support for prefix on APIRouter WebSockets. PR #2640 by @Kludex.
Upgrades
⬆️ Update ujson ranges for CVE-2021-45958. PR #4804 by @tiangolo.
⬆️ Upgrade dependencies upper range for extras ""all"". PR #4803 by @tiangolo.
⬆ Upgrade Swagger UI - swagger-ui-dist@4. This handles a security issue in Swagger UI itself where it could be possible to inject HTML into Swagger UI. Please upgrade as soon as you can, in particular if you expose your Swagger UI (/docs) publicly to non-expert users. PR #4347 by @RAlanWright.
Internal
🔧 Update sponsors, add: ExoFlare, Ines Course; remove: Dropbase, Vim.so, Calmcode; update: Striveworks, TalkPython and TestDriven.io. PR #4805 by @tiangolo.
⬆️ Upgrade Codecov GitHub Action. PR #4801 by @tiangolo."
34,"Translations

🌐 Start Dutch translations. PR #4703 by @tiangolo.
🌐 Start Persian/Farsi translations. PR #4243 by @aminalaee.
✏ Reword sentence about handling errors. PR #1993 by @khuhroproeza.

Internal

👥 Update FastAPI People. PR #4752 by @github-actions[bot].
➖ Temporarily remove typer-cli from dependencies and upgrade Black to unblock Pydantic CI. PR #4754 by @tiangolo.
🔧 Add configuration to notify Dutch translations. PR #4702 by @tiangolo.
👥 Update FastAPI People. PR #4699 by @github-actions[bot].
🐛 Fix FastAPI People generation to include missing file in commit. PR #4695 by @tiangolo.
🔧 Update Classiq sponsor links. PR #4688 by @tiangolo.
🔧 Add Classiq sponsor. PR #4671 by @tiangolo.
📝 Add Jina's QA Bot to the docs to help people that want to ask quick questions. PR #4655 by @tiangolo based on original PR #4626 by @hanxiao.
","Translations
🌐 Start Dutch translations. PR #4703 by @tiangolo.
🌐 Start Persian/Farsi translations. PR #4243 by @aminalaee.
✏ Reword sentence about handling errors. PR #1993 by @khuhroproeza.
Internal
👥 Update FastAPI People. PR #4752 by @github-actions[bot].
➖ Temporarily remove typer-cli from dependencies and upgrade Black to unblock Pydantic CI. PR #4754 by @tiangolo.
🔧 Add configuration to notify Dutch translations. PR #4702 by @tiangolo.
👥 Update FastAPI People. PR #4699 by @github-actions[bot].
🐛 Fix FastAPI People generation to include missing file in commit. PR #4695 by @tiangolo.
🔧 Update Classiq sponsor links. PR #4688 by @tiangolo.
🔧 Add Classiq sponsor. PR #4671 by @tiangolo.
📝 Add Jina's QA Bot to the docs to help people that want to ask quick questions. PR #4655 by @tiangolo based on original PR #4626 by @hanxiao."
35,"Features

✨ Add support for custom generate_unique_id_function and docs for generating clients. New docs: Advanced - Generate Clients. PR #4650 by @tiangolo.
","Features
✨ Add support for custom generate_unique_id_function and docs for generating clients. New docs: Advanced - Generate Clients. PR #4650 by @tiangolo."
36,"Features

✨ Include route in scope to allow middleware and other tools to extract its information. PR #4603 by @tiangolo.
","Features
✨ Include route in scope to allow middleware and other tools to extract its information. PR #4603 by @tiangolo."
37,"Breaking Changes

✨ Update internal AsyncExitStack to fix context for dependencies with yield. PR #4575 by @tiangolo.

Dependencies with yield can now catch HTTPException and custom exceptions. For example:
Python
async def get_database():
    with Session() as session:
        try:
            yield session
        except HTTPException:
            session.rollback()
            raise
        finally:
            session.close()
After the dependency with yield handles the exception (or not) the exception is raised again. So that any exception handlers can catch it, or ultimately the default internal ServerErrorMiddleware.
If you depended on exceptions not being received by dependencies with yield, and receiving an exception breaks the code after yield, you can use a block with try and finally:
Python
async def do_something():
    try:
        yield something
    finally:
        some_cleanup()
...that way the finally block is run regardless of any exception that might happen.
Features

The same PR #4575 from above also fixes the contextvars context for the code before and after yield. This was the main objective of that PR.

This means that now, if you set a value in a context variable before yield, the value would still be available after yield (as you would intuitively expect). And it also means that you can reset the context variable with a token afterwards.
For example, this works correctly now:
```Python
from contextvars import ContextVar
from typing import Any, Dict, Optional
legacy_request_state_context_var: ContextVar[Optional[Dict[str, Any]]] = ContextVar(
    ""legacy_request_state_context_var"", default=None
)
async def set_up_request_state_dependency():
    request_state = {""user"": ""deadpond""}
    contextvar_token = legacy_request_state_context_var.set(request_state)
    yield request_state
    legacy_request_state_context_var.reset(contextvar_token)
```
...before this change it would raise an error when resetting the context variable, because the contextvars context was different, because of the way it was implemented.
Note: You probably don't need contextvars, and you should probably avoid using them. But they are powerful and useful in some advanced scenarios, for example, migrating from code that used Flask's g semi-global variable.
Technical Details: If you want to know more of the technical details you can check out the PR description #4575.
Internal

🔧 Add Striveworks sponsor. PR #4596 by @tiangolo.
💚 Only build docs on push when on master to avoid duplicate runs from PRs. PR #4564 by @tiangolo.
👥 Update FastAPI People. PR #4502 by @github-actions[bot].
","Breaking Changes
✨ Update internal AsyncExitStack to fix context for dependencies with yield. PR #4575 by @tiangolo.
Dependencies with yield can now catch HTTPException and custom exceptions. For example:
Python
async def get_database():
    with Session() as session:
        try:
            yield session
        except HTTPException:
            session.rollback()
            raise
        finally:
            session.close()
After the dependency with yield handles the exception (or not) the exception is raised again. So that any exception handlers can catch it, or ultimately the default internal ServerErrorMiddleware.
If you depended on exceptions not being received by dependencies with yield, and receiving an exception breaks the code after yield, you can use a block with try and finally:
Python
async def do_something():
    try:
        yield something
    finally:
        some_cleanup()
...that way the finally block is run regardless of any exception that might happen.
Features
The same PR #4575 from above also fixes the contextvars context for the code before and after yield. This was the main objective of that PR.
This means that now, if you set a value in a context variable before yield, the value would still be available after yield (as you would intuitively expect). And it also means that you can reset the context variable with a token afterwards.
For example, this works correctly now:
module
...before this change it would raise an error when resetting the context variable, because the contextvars context was different, because of the way it was implemented.
Note: You probably don't need contextvars, and you should probably avoid using them. But they are powerful and useful in some advanced scenarios, for example, migrating from code that used Flask's g semi-global variable.
Technical Details: If you want to know more of the technical details you can check out the PR description #4575.
Internal
🔧 Add Striveworks sponsor. PR #4596 by @tiangolo.
💚 Only build docs on push when on master to avoid duplicate runs from PRs. PR #4564 by @tiangolo.
👥 Update FastAPI People. PR #4502 by @github-actions[bot]."
38,"Features

✨ Add support for declaring UploadFile parameters without explicit File(). PR #4469 by @tiangolo. New docs: Request Files - File Parameters with UploadFile.
✨ Add support for tags with Enums. PR #4468 by @tiangolo. New docs: Path Operation Configuration - Tags with Enums.
✨ Allow hiding from OpenAPI (and Swagger UI) Query, Cookie, Header, and Path parameters. PR #3144 by @astraldawn. New docs: Query Parameters and String Validations - Exclude from OpenAPI.

Docs

📝 Tweak and improve docs for Request Files. PR #4470 by @tiangolo.

Fixes

🐛 Fix bug preventing to use OpenAPI when using tuples. PR #3874 by @victorbenichoux.
🐛 Prefer custom encoder over defaults if specified in jsonable_encoder. PR #2061 by @viveksunder.
💚 Duplicate PR to trigger CI. PR #4467 by @tiangolo.



Internal

🐛 Fix docs dependencies cache, to get the latest Material for MkDocs. PR #4466 by @tiangolo.
🔧 Add sponsor Dropbase. PR #4465 by @tiangolo.
","Features
✨ Add support for declaring UploadFile parameters without explicit File(). PR #4469 by @tiangolo. New docs: Request Files - File Parameters with UploadFile.
✨ Add support for tags with Enums. PR #4468 by @tiangolo. New docs: Path Operation Configuration - Tags with Enums.
✨ Allow hiding from OpenAPI (and Swagger UI) Query, Cookie, Header, and Path parameters. PR #3144 by @astraldawn. New docs: Query Parameters and String Validations - Exclude from OpenAPI.
Docs
📝 Tweak and improve docs for Request Files. PR #4470 by @tiangolo.
Fixes
🐛 Fix bug preventing to use OpenAPI when using tuples. PR #3874 by @victorbenichoux.
🐛 Prefer custom encoder over defaults if specified in jsonable_encoder. PR #2061 by @viveksunder.
💚 Duplicate PR to trigger CI. PR #4467 by @tiangolo.
Internal
🐛 Fix docs dependencies cache, to get the latest Material for MkDocs. PR #4466 by @tiangolo.
🔧 Add sponsor Dropbase. PR #4465 by @tiangolo."
39,"Features

✨ Enable configuring Swagger UI parameters. Original PR #2568 by @jmriebold. Here are the new docs: Configuring Swagger UI.

Docs

📝 Update Python Types docs, add missing 3.6 / 3.9 example. PR #4434 by @tiangolo.

Translations

🌐 Update Chinese translation for docs/help-fastapi.md. PR #3847 by @jaystone776.
🌐 Fix Korean translation for docs/ko/docs/index.md. PR #4195 by @kty4119.
🌐 Add Polish translation for docs/pl/docs/index.md. PR #4245 by @MicroPanda123.
🌐 Add Chinese translation for docs\tutorial\path-operation-configuration.md. PR #3312 by @jaystone776.

Internal

🔧 Enable MkDocs Material Insiders' content.tabs.link. PR #4399 by @tiangolo.
","Features
✨ Enable configuring Swagger UI parameters. Original PR #2568 by @jmriebold. Here are the new docs: Configuring Swagger UI.
Docs
📝 Update Python Types docs, add missing 3.6 / 3.9 example. PR #4434 by @tiangolo.
Translations
🌐 Update Chinese translation for docs/help-fastapi.md. PR #3847 by @jaystone776.
🌐 Fix Korean translation for docs/ko/docs/index.md. PR #4195 by @kty4119.
🌐 Add Polish translation for docs/pl/docs/index.md. PR #4245 by @MicroPanda123.
🌐 Add Chinese translation for docs\tutorial\path-operation-configuration.md. PR #3312 by @jaystone776.
Internal
🔧 Enable MkDocs Material Insiders' content.tabs.link. PR #4399 by @tiangolo."
40,"Features

✨ Add docs and tests for Python 3.9 and Python 3.10. PR #3712 by @tiangolo.
You can start with Python Types Intro, it explains what changes between different Python versions, in Python 3.9 and in Python 3.10.
All the FastAPI docs are updated. Each code example in the docs that could use different syntax in Python 3.9 or Python 3.10 now has all the alternatives in tabs.


⬆️ Upgrade Starlette to 0.17.1. PR #4145 by @simondale00.

Internal

👥 Update FastAPI People. PR #4354 by @github-actions[bot].
🔧 Add FastAPI Trove Classifier for PyPI as now there's one 🤷😁. PR #4386 by @tiangolo.
⬆ Upgrade MkDocs Material and configs. PR #4385 by @tiangolo.
","Features
✨ Add docs and tests for Python 3.9 and Python 3.10. PR #3712 by @tiangolo.
You can start with Python Types Intro, it explains what changes between different Python versions, in Python 3.9 and in Python 3.10.
All the FastAPI docs are updated. Each code example in the docs that could use different syntax in Python 3.9 or Python 3.10 now has all the alternatives in tabs.
⬆️ Upgrade Starlette to 0.17.1. PR #4145 by @simondale00.
Internal
👥 Update FastAPI People. PR #4354 by @github-actions[bot].
🔧 Add FastAPI Trove Classifier for PyPI as now there's one 🤷😁. PR #4386 by @tiangolo.
⬆ Upgrade MkDocs Material and configs. PR #4385 by @tiangolo."
41,"There's nothing interesting in this particular FastAPI release. It is mainly to enable/unblock the release of the next version of Pydantic that comes packed with features and improvements. 🤩
Fixes

🐛 Fix JSON Schema for dataclasses, supporting the fixes in Pydantic 1.9. PR #4272 by @PrettyWood.

Translations

🌐 Add Korean translation for docs/tutorial/request-forms-and-files.md. PR #3744 by @NinaHwang.
🌐 Add Korean translation for docs/tutorial/request-files.md. PR #3743 by @NinaHwang.
🌐 Add portuguese translation for docs/tutorial/query-params-str-validations.md. PR #3965 by @leandrodesouzadev.
🌐 Add Korean translation for docs/tutorial/response-status-code.md. PR #3742 by @NinaHwang.
🌐 Add Korean translation for Tutorial - JSON Compatible Encoder. PR #3152 by @NEONKID.
🌐 Add Korean translation for Tutorial - Path Parameters and Numeric Validations. PR #2432 by @hard-coders.
🌐 Add Korean translation for docs/ko/docs/deployment/versions.md. PR #4121 by @DevDae.
🌐 Fix Korean translation for docs/ko/docs/tutorial/index.md. PR #4193 by @kimjaeyoonn.
🔧 Add CryptAPI sponsor. PR #4264 by @tiangolo.
📝 Update docs/tutorial/dependencies/classes-as-dependencies: Add type of query parameters in a description of Classes as dependencies. PR #4015 by @0417taehyun.
🌐 Add French translation for Tutorial - First steps. PR #3455 by @Smlep.
🌐 Add French translation for docs/tutorial/path-params.md. PR #3548 by @Smlep.
🌐 Add French translation for docs/tutorial/query-params.md. PR #3556 by @Smlep.
🌐 Add Turkish translation for docs/python-types.md. PR #3926 by @BilalAlpaslan.

Internal

👥 Update FastAPI People. PR #4274 by @github-actions[bot].
","There's nothing interesting in this particular FastAPI release. It is mainly to enable/unblock the release of the next version of Pydantic that comes packed with features and improvements. 🤩
Fixes
🐛 Fix JSON Schema for dataclasses, supporting the fixes in Pydantic 1.9. PR #4272 by @PrettyWood.
Translations
🌐 Add Korean translation for docs/tutorial/request-forms-and-files.md. PR #3744 by @NinaHwang.
🌐 Add Korean translation for docs/tutorial/request-files.md. PR #3743 by @NinaHwang.
🌐 Add portuguese translation for docs/tutorial/query-params-str-validations.md. PR #3965 by @leandrodesouzadev.
🌐 Add Korean translation for docs/tutorial/response-status-code.md. PR #3742 by @NinaHwang.
🌐 Add Korean translation for Tutorial - JSON Compatible Encoder. PR #3152 by @NEONKID.
🌐 Add Korean translation for Tutorial - Path Parameters and Numeric Validations. PR #2432 by @hard-coders.
🌐 Add Korean translation for docs/ko/docs/deployment/versions.md. PR #4121 by @DevDae.
🌐 Fix Korean translation for docs/ko/docs/tutorial/index.md. PR #4193 by @kimjaeyoonn.
🔧 Add CryptAPI sponsor. PR #4264 by @tiangolo.
📝 Update docs/tutorial/dependencies/classes-as-dependencies: Add type of query parameters in a description of Classes as dependencies. PR #4015 by @0417taehyun.
🌐 Add French translation for Tutorial - First steps. PR #3455 by @Smlep.
🌐 Add French translation for docs/tutorial/path-params.md. PR #3548 by @Smlep.
🌐 Add French translation for docs/tutorial/query-params.md. PR #3556 by @Smlep.
🌐 Add Turkish translation for docs/python-types.md. PR #3926 by @BilalAlpaslan.
Internal
👥 Update FastAPI People. PR #4274 by @github-actions[bot]."
42,"This release just upgrades Starlette to the latest version, 0.16.0, which includes several bug fixes and some small breaking changes.
These last three consecutive releases are independent so that you can migrate gradually:

First to FastAPI 0.68.2, with no breaking changes, but upgrading all the sub-dependencies.
Next to FastAPI 0.69.0, which upgrades Starlette to 0.15.0, with AnyIO support, and a higher chance of having breaking changes in your code.
Finally to FastAPI 0.70.0, just upgrading Starlette to the latest version 0.16.0 with additional bug fixes.

This way, in case there was a breaking change for your code in one of the releases, you can still benefit from the previous upgrades. ✨
Breaking Changes - Upgrade

⬆️ Upgrade Starlette to 0.16.0. PR #4016 by @tiangolo.

Also upgrades the ranges of optional dependencies:

""jinja2 >=2.11.2,<4.0.0""
""itsdangerous >=1.1.0,<3.0.0""
","This release just upgrades Starlette to the latest version, 0.16.0, which includes several bug fixes and some small breaking changes.
These last three consecutive releases are independent so that you can migrate gradually:
First to FastAPI 0.68.2, with no breaking changes, but upgrading all the sub-dependencies.
Next to FastAPI 0.69.0, which upgrades Starlette to 0.15.0, with AnyIO support, and a higher chance of having breaking changes in your code.
Finally to FastAPI 0.70.0, just upgrading Starlette to the latest version 0.16.0 with additional bug fixes.
This way, in case there was a breaking change for your code in one of the releases, you can still benefit from the previous upgrades. ✨
Breaking Changes - Upgrade
⬆️ Upgrade Starlette to 0.16.0. PR #4016 by @tiangolo.
Also upgrades the ranges of optional dependencies:
""jinja2 >=2.11.2,<4.0.0""
""itsdangerous >=1.1.0,<3.0.0"""
