Index,Message,Description,Message Abstract,Description Abstract
48,Replace deprecated distutils.strtobool (#2628),,Replace deprecated distutils.strtobool (#2628),
49,Deprecate Conditions and Triggers Saved in handler Callable; Save Condition in signal.extra Instead (#2608),,Deprecate Conditions and Triggers Saved in handler Callable; Save Condition in signal.extra Instead (#2608),
50,Allow fork in limited cases (#2624),,Allow fork in limited cases (#2624),
51,Add a SIGKILL to second ctrl+c (#2621),,Add a SIGKILL to second ctrl+c (#2621),
52,Scale workers (#2617),,Scale workers (#2617),
53,Filename normalisation of form-data/multipart file uploads (umlauts on Apple clients) (#2625),Co-authored-by: L. Karkkainen tronic@users.noreply.github.com,Filename normalisation of form-data/multipart file uploads (umlauts on Apple clients) (#2625),Co-authored-by: L. Karkkainen tronic@users.noreply.github.com
54,Add a restart mechanism to all workers in the multiplexer (#2622),,Add a restart mechanism to all workers in the multiplexer (#2622),
55,Add JSONResponse class (#2569),Co-authored-by: Adam Hopkins adam@amhopkins.com,Add JSONResponse class (#2569),Co-authored-by: Adam Hopkins adam@amhopkins.com
56,Ensure middleware executes once per request timeout (#2615),,Ensure middleware executes once per request timeout (#2615),
57,Kill server early on worker error (#2610),,Kill server early on worker error (#2610),
58,Corrected Colors enum under Python 3.11 (#2590),Co-authored-by: Adam Hopkins adam@amhopkins.com Fixes https://github.com/sanic-org/sanic/issues/2589,Corrected Colors enum under Python 3.11 (#2590),Co-authored-by: Adam Hopkins adam@amhopkins.com Fixes link
59,Force socket shutdown before close (#2607),Co-authored-by: Zhiwei zhi.wei.liang@outlook.com,Force socket shutdown before close (#2607),Co-authored-by: Zhiwei zhi.wei.liang@outlook.com
60,Add compatibility with websockets 11.0. (#2609),Co-authored-by: Adam Hopkins adam@amhopkins.com,Add compatibility with websockets 11.0. (#2609),Co-authored-by: Adam Hopkins adam@amhopkins.com
61,Ignore recent failures on bad TLS tests (#2611),,Ignore recent failures on bad TLS tests (#2611),
62,Require uvloop >= 0.15.0 (#2598),,Require uvloop >= 0.15.0 (#2598),
63,Mergeback from current-release,,Mergeback from current-release,
64,Merge branch 'main' of github.com:sanic-org/sanic into current-release,,Merge branch 'main' of github.com:sanic-org/sanic into current-release,
65,Add GenericCreator for loading SSL certs in processes (#2578),,Add GenericCreator for loading SSL certs in processes (#2578),
66,Set version,,Set version,
67,Resolve edge case in nested BP Groups (#2592),,Resolve edge case in nested BP Groups (#2592),
68,Add interval sleep in reloader (#2595),,Add interval sleep in reloader (#2595),
69,22.9 Docs (#2556),,22.9 Docs (#2556),
70,fix: sideeffects created by changing fork to spawn (#2591),,fix: sideeffects created by changing fork to spawn (#2591),
71,improve error message if no apps found in registry (#2585),,improve error message if no apps found in registry (#2585),
72,Update SECURITY.md,,Update SECURITY.md,
73,Upgrade markdown templates to issue forms (#2588),,Upgrade markdown templates to issue forms (#2588),
74,docs: sanic now supports windows. (#2582),,docs: sanic now supports windows. (#2582),
75,Start v22.12,,Start v22.12,
76,Remove deprecated items (#2555),,Remove deprecated items (#2555),
77,Merge branch 'main' of github.com:sanic-org/sanic,,Merge branch 'main' of github.com:sanic-org/sanic,
78,Set version properly,,Set version properly,
79,Additional logger and support for multiprocess manager (#2551),,Additional logger and support for multiprocess manager (#2551),
80,Begin middleware revamp (#2550),,Begin middleware revamp (#2550),
81,Refactor _static_request_handler (#2533),Co-authored-by: Adam Hopkins adam@amhopkins.com,Refactor _static_request_handler (#2533),Co-authored-by: Adam Hopkins adam@amhopkins.com
82,Make WebsocketImplProtocol async iterable (#2490),,Make WebsocketImplProtocol async iterable (#2490),
83,Better request cancel handling (#2513),,Better request cancel handling (#2513),
84,Add deprecation warning filter (#2546),,Add deprecation warning filter (#2546),
85,Sanic Server WorkerManager refactor (#2499),Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com,Sanic Server WorkerManager refactor (#2499),Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com
86,Add signals before and after handler execution (#2540),,Add signals before and after handler execution (#2540),
87,Raise warning and deprecation notice on violations (#2537),,Raise warning and deprecation notice on violations (#2537),
88,Do not apply double slash to Blueprint and static dirs (#2515),,Do not apply double slash to Blueprint and static dirs (#2515),
89,Improve and fix some type annotations (#2536),,Improve and fix some type annotations (#2536),
90,Fix easter egg through CLI (#2542),,Fix easter egg through CLI (#2542),
91,Update bug_report.md,,Update bug_report.md,
92,Update feature_request.md,,Update feature_request.md,
93,Validate File When Requested (#2526),Co-authored-by: Adam Hopkins adam@amhopkins.com,Validate File When Requested (#2526),Co-authored-by: Adam Hopkins adam@amhopkins.com
94,Resolve issue 2529 (#2530),,Resolve issue 2529 (#2530),
95,Update config.yml,,Update config.yml,
96,Update SECURITY.md,,Update SECURITY.md,
97,Update feature_request.md,,Update feature_request.md,
98,Update bug_report.md,,Update bug_report.md,
99,Always show server location in ASGI (#2522),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Zhiwei Liang zhi.wei.liang@outlook.com Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com,Always show server location in ASGI (#2522),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Zhiwei Liang zhi.wei.liang@outlook.com Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com
100,Add Request properties for HTTP method info (#2516),,Add Request properties for HTTP method info (#2516),
101,Warn on duplicate route names (#2525),,Warn on duplicate route names (#2525),
102,Rename code of conduct,,Rename code of conduct,
103,style: add some type hints (#2517),,style: add some type hints (#2517),
104,MERGEBACK (#2495) (#2512),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Zhiwei Liang zhi.wei.liang@outlook.com Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com,MERGEBACK (#2495) (#2512),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Zhiwei Liang zhi.wei.liang@outlook.com Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com
105,Use path.parts instead of match (#2508),,Use path.parts instead of match (#2508),
106,Use pathlib for path resolution (#2506),,Use pathlib for path resolution (#2506),
107,Fix dotted test,,Fix dotted test,
108,Prevent directory traversion with static files (#2495),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Zhiwei Liang zhi.wei.liang@outlook.com,Prevent directory traversion with static files (#2495),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Zhiwei Liang zhi.wei.liang@outlook.com
109,docs: Fix a few typos (#2502),Co-authored-by: Adam Hopkins adam@amhopkins.com,docs: Fix a few typos (#2502),Co-authored-by: Adam Hopkins adam@amhopkins.com
110,Replace Unsupported Python Version Number from the Contributing Doc (#2505),Co-authored-by: Adam Hopkins adam@amhopkins.com,Replace Unsupported Python Version Number from the Contributing Doc (#2505),Co-authored-by: Adam Hopkins adam@amhopkins.com
111,"Fix Test Cases: test_http for Py3.9+, test_json_response_json for ujson 5.4.0+, and test_zero_downtime; Test Case Type Annotations (#2504)",,"Fix Test Cases: test_http for Py3.9+, test_json_response_json for ujson 5.4.0+, and test_zero_downtime; Test Case Type Annotations (#2504)",
112,Add to changelog,,Add to changelog,
113,Add custom loads function (#2445),Co-authored-by: Zhiwei chihwei.public@outlook.com Co-authored-by: Adam Hopkins adam@amhopkins.com,Add custom loads function (#2445),Co-authored-by: Zhiwei chihwei.public@outlook.com Co-authored-by: Adam Hopkins adam@amhopkins.com
114,Release 22.6 (#2487),,Release 22.6 (#2487),
115,Improve API docs (#2488),,Improve API docs (#2488),
116,HTTP/3 Support (#2378),,HTTP/3 Support (#2378),
117,Fix and improve file cache control header calculation (#2486),,Fix and improve file cache control header calculation (#2486),
118,Add missing spaces in CLI error message (#2485),,Add missing spaces in CLI error message (#2485),
119,Fix for running in pythonw (#2448),Co-authored-by: Adam Hopkins adam@amhopkins.com,Fix for running in pythonw (#2448),Co-authored-by: Adam Hopkins adam@amhopkins.com
120,Fix test_cli and test_cookies (#2479),,Fix test_cli and test_cookies (#2479),
121,Add Request contextvars (#2475),  Add Request contextvars   Add missing contextvar setter   Move location of context setter ,Add Request contextvars (#2475),Add Request contextvars Add missing contextvar setter Move location of context setter
122,File Cache Control Headers Support (#2447),Co-authored-by: Adam Hopkins adam@amhopkins.com,File Cache Control Headers Support (#2447),Co-authored-by: Adam Hopkins adam@amhopkins.com
123,feat(type): extend (#2466),Co-authored-by: Adam Hopkins adam@amhopkins.com,feat(type): extend (#2466),Co-authored-by: Adam Hopkins adam@amhopkins.com
124,Resolve typing of stacked route definitions (#2455),,Resolve typing of stacked route definitions (#2455),
125,Move verbosity filtering to logger (#2453),,Move verbosity filtering to logger (#2453),
126,Trigger http.lifecycle.request signal in ASGI mode (#2451),Co-authored-by: Adam Hopkins adam@amhopkins.com,Trigger http.lifecycle.request signal in ASGI mode (#2451),Co-authored-by: Adam Hopkins adam@amhopkins.com
127,style: add msg in task.cancel (#2416),  style: add msg in task.cancel   style: apply isort   fix: use else statement   fix: use tuple   fix: rollback for test   fix: rollback like previous change   fix: add =   Co-authored-by: Adam Hopkins adam@amhopkins.com,style: add msg in task.cancel (#2416),style: add msg in task.cancel style: apply isort fix: use else statement fix: use tuple fix: rollback for test fix: rollback like previous change fix: add = Co-authored-by: Adam Hopkins adam@amhopkins.com
128,Clean Up Black and Isort Config (#2449),Co-authored-by: Adam Hopkins adam@amhopkins.com,Clean Up Black and Isort Config (#2449),Co-authored-by: Adam Hopkins adam@amhopkins.com
129,fixed manual to match current Sanic app name policy (#2461),Co-authored-by: Adam Hopkins adam@amhopkins.com,fixed manual to match current Sanic app name policy (#2461),Co-authored-by: Adam Hopkins adam@amhopkins.com
130,Properly catch websocket CancelledError in websocket handler in Python 3.7 (#2463),,Properly catch websocket CancelledError in websocket handler in Python 3.7 (#2463),
131,refactor: consistent exception naming (#2420),Co-authored-by: Adam Hopkins adam@amhopkins.com,refactor: consistent exception naming (#2420),Co-authored-by: Adam Hopkins adam@amhopkins.com
132,Current release mergeback (#2454),,Current release mergeback (#2454),
133,Resolve warning issue with error handler mismatch warning (#2452),,Resolve warning issue with error handler mismatch warning (#2452),
134,Expose scope parameter in request object (#2432),Co-authored-by: Adam Hopkins adam@amhopkins.com,Expose scope parameter in request object (#2432),Co-authored-by: Adam Hopkins adam@amhopkins.com
135,Preserve blank form values for urlencoded forms (option) (#2439),"  task(request.form): Add tests for blank values   fix(request): abstract form property to implement get_form(), allow for preserving of blanks   fix(request): hinting for parsed_form   fix(request): typing for parsed_files   fix(request): ignore type assumption   fix(request): mypy typechecking caused E501 when type set to ignore   fix(request): mypy is too stupid to parse continuations   fix(request): formatting   fix(request): fix annotation and return for get_form()   fix(request): linting, hinting ",Preserve blank form values for urlencoded forms (option) (#2439),"task(request.form): Add tests for blank values fix(request): abstract form property to implement get_form(), allow for preserving of blanks fix(request): hinting for parsed_form fix(request): typing for parsed_files fix(request): ignore type assumption fix(request): mypy typechecking caused E501 when type set to ignore fix(request): mypy is too stupid to parse continuations fix(request): formatting fix(request): fix annotation and return for get_form() fix(request): linting, hinting"
136,feat: easier websocket interface annotation (#2438),,feat: easier websocket interface annotation (#2438),
137,Add fall back for Windows even loop fetching (#2421),,Add fall back for Windows even loop fetching (#2421),
138,22.3 Internal version bumps (#2419),,22.3 Internal version bumps (#2419),
139,Bump version and 22.3 changelog (#2418),,Bump version and 22.3 changelog (#2418),
140,"Fix ""DeprecationWarning: There is no current event loop"" (#2390)",Co-authored-by: Adam Hopkins adam@amhopkins.com,"Fix ""DeprecationWarning: There is no current event loop"" (#2390)",Co-authored-by: Adam Hopkins adam@amhopkins.com
141,Better exception for bad URL parse (#2415),,Better exception for bad URL parse (#2415),
142,"Add config option to skip Touchup step, for debugging purposes (#2361)",Co-authored-by: Adam Hopkins adam@amhopkins.com,"Add config option to skip Touchup step, for debugging purposes (#2361)",Co-authored-by: Adam Hopkins adam@amhopkins.com
143,allow multidict version 6 (#2396),Co-authored-by: Adam Hopkins adam@amhopkins.com,allow multidict version 6 (#2396),Co-authored-by: Adam Hopkins adam@amhopkins.com
144,remove error_logger on websockets (#2373),Co-authored-by: Adam Hopkins adam@amhopkins.com,remove error_logger on websockets (#2373),Co-authored-by: Adam Hopkins adam@amhopkins.com
145,Fixing typing for ListenerMixin.listener (#2376),Co-authored-by: Adam Hopkins adam@amhopkins.com,Fixing typing for ListenerMixin.listener (#2376),Co-authored-by: Adam Hopkins adam@amhopkins.com
146,Upgrade tests for sanic-routing changes (#2405),,Upgrade tests for sanic-routing changes (#2405),
147,Conditionally inject CLI arguments into factory (#2402),,Conditionally inject CLI arguments into factory (#2402),
148,Remove loop as required listener arg (#2414),,Remove loop as required listener arg (#2414),
149,Changes to CLI (#2401),Co-authored-by: Callum Fleming howzitcal@zohomail.com Co-authored-by: Adam Hopkins adam@amhopkins.com,Changes to CLI (#2401),Co-authored-by: Callum Fleming howzitcal@zohomail.com Co-authored-by: Adam Hopkins adam@amhopkins.com
150,Add two new events on the reloader process (#2413),,Add two new events on the reloader process (#2413),
151,Add a docstring to Request.respond() (#2409),Co-authored-by: Ryu juheon saidbysolo@gmail.com Co-authored-by: Adam Hopkins adam@amhopkins.com,Add a docstring to Request.respond() (#2409),Co-authored-by: Ryu juheon saidbysolo@gmail.com Co-authored-by: Adam Hopkins adam@amhopkins.com
152,"remove overlapping slots from app.Sanic, fix broken slots inherit of HTTPResponse (#2387)",,"remove overlapping slots from app.Sanic, fix broken slots inherit of HTTPResponse (#2387)",
153,Document middleware on_request and on_response (#2398),,Document middleware on_request and on_response (#2398),
154,fix(tasks): newly assigned None in registry (#2381),,fix(tasks): newly assigned None in registry (#2381),
155,Upgrade black and isort changes (#2397),,Upgrade black and isort changes (#2397),
156,Downgrade warnings to backwater debug messages (#2382),,Downgrade warnings to backwater debug messages (#2382),
157,fix: deprecation warning in asyncio.wait (#2383),,fix: deprecation warning in asyncio.wait (#2383),
158,Sanic multi-application server (#2347),,Sanic multi-application server (#2347),
159,Updates to CLI help messaging (#2372),,Updates to CLI help messaging (#2372),
160,22.3 Deprecations and changes (#2362),,22.3 Deprecations and changes (#2362),
161,Change back to codecov (#2363),,Change back to codecov (#2363),
162,Add credentials property to Request objects (#2357),,Add credentials property to Request objects (#2357),
163,Mergeback of 21.12.1 (#2358),Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com Co-authored-by: Ryu juheon saidbysolo@gmail.com,Mergeback of 21.12.1 (#2358),Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com Co-authored-by: Ryu juheon saidbysolo@gmail.com
164,[FIX] README ASGI link (#2350),,[FIX] README ASGI link (#2350),
165,Set dev version,,Set dev version,
166,deprecation warning for not catch lowercase env var (#2344),,deprecation warning for not catch lowercase env var (#2344),
167,Set setuptools version for RTD,,Set setuptools version for RTD,
168,Auto extend with Sanic Extensions (#2308),,Auto extend with Sanic Extensions (#2308),
169,Change signal routing for increased consistency (#2277),,Change signal routing for increased consistency (#2277),
170,LTS v21.12 Deprecations (#2306),Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com,LTS v21.12 Deprecations (#2306),Co-authored-by: Néstor Pérez 25409753+prryplatypus@users.noreply.github.com
171,Optional uvloop use (#2264),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Adam Hopkins admhpkns@gmail.com,Optional uvloop use (#2264),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Adam Hopkins admhpkns@gmail.com
172,Add route context (#2302),,Add route context (#2302),
173,Env custom type casting (#2330),,Env custom type casting (#2330),
174,Add named tasks (#2304),,Add named tasks (#2304),
175,Remove app instance from Config for error handler setting (#2320),,Remove app instance from Config for error handler setting (#2320),
176,Add Py310 Tests Badge to README (#2341),,Add Py310 Tests Badge to README (#2341),
177,Cleanup ports on tests (#2338),,Cleanup ports on tests (#2338),
178,Remove paths from coverage checks (#2336),,Remove paths from coverage checks (#2336),
179,Add runtime checking to create_server to verify that startup has been run (#2328),,Add runtime checking to create_server to verify that startup has been run (#2328),
180,Update README.rst,,Update README.rst,
181,Allow underscore to start instance names (#2335),,Allow underscore to start instance names (#2335),
182,Prevent sending multiple or mixed responses on a single request (#2327),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Adam Hopkins admhpkns@gmail.com,Prevent sending multiple or mixed responses on a single request (#2327),Co-authored-by: Adam Hopkins adam@amhopkins.com Co-authored-by: Adam Hopkins admhpkns@gmail.com
183,Make warnings for DeprecationWarning consistent (#2332),,Make warnings for DeprecationWarning consistent (#2332),
184,Fix Sanic.handle_exception Method's Type Doc (#2333),  Fix type doc   Remove explicit type defines in docstring ,Fix Sanic.handle_exception Method's Type Doc (#2333),Fix type doc Remove explicit type defines in docstring
185,Fix typos (#2329),  Fix typos   Downgrade mistune version   Fix blueprint host param   Co-authored-by: Adam Hopkins admhpkns@gmail.com Co-authored-by: Adam Hopkins adam@amhopkins.com,Fix typos (#2329),Fix typos Downgrade mistune version Fix blueprint host param Co-authored-by: Adam Hopkins admhpkns@gmail.com Co-authored-by: Adam Hopkins adam@amhopkins.com
186,Fixed: CI Runs on Ready PRs Only (#2324)," Revert ""Update tests to not run all the time (#2311)""  This reverts commit 2c03eee32948aa7d0c2f156244c25e22541f9e21.   Make CI only runs on PRs that are ready   Remove CI Tasks on Push ",Fixed: CI Runs on Ready PRs Only (#2324),"Revert ""Update tests to not run all the time (#2311)"" This reverts commit 2c03eee32948aa7d0c2f156244c25e22541f9e21. Make CI only runs on PRs that are ready Remove CI Tasks on Push"
187,Resolve potential bug in MOTD in Docker (#2331), Resolve potential bug in MOTD in Docker,Resolve potential bug in MOTD in Docker (#2331),Resolve potential bug in MOTD in Docker
188,Refactor environment variable hydration logic. (#2321), Refactor environment variable hydration logic to be less nested. This allows possible future extension of the hydration logic. Fix a spelling mistake in load_environment_vars docstring.  Co-authored-by: Adam Hopkins admhpkns@gmail.com,Refactor environment variable hydration logic. (#2321),Refactor environment variable hydration logic to be less nested. This allows possible future extension of the hydration logic. Fix a spelling mistake in load_environment_vars docstring. Co-authored-by: Adam Hopkins admhpkns@gmail.com
189,Fix Type Hint (#2322), Fix Type Hint  Union is not necessary here? My IDE pops an error for it.   Rerun workflows   empty commit ,Fix Type Hint (#2322),Fix Type Hint Union is not necessary here? My IDE pops an error for it. Rerun workflows empty commit
190,Fix examples to work as expected (#2305),  Fix examples to work as expected   Clean up examples   Update worker test   Merge in from main and cleanup example ,Fix examples to work as expected (#2305),Fix examples to work as expected Clean up examples Update worker test Merge in from main and cleanup example
191,Update tests to not run all the time (#2311),,Update tests to not run all the time (#2311),
192,Mergeback (#2319), Mergeback,Mergeback (#2319),Mergeback
193,Update README.rst,,Update README.rst,
194,Dispatch http.lifecyle.response from exception handler (#2299),,Dispatch http.lifecyle.response from exception handler (#2299),
195,Fix typehints in route shorthand methods (#2317), Fix typehints in route shorthand methods  Change typehint of the version variable in RouteMixin  to allow int string and float types values Resolves #2314  fix lint error in version variable,Fix typehints in route shorthand methods (#2317),Fix typehints in route shorthand methods Change typehint of the version variable in RouteMixin  to allow int string and float types values Resolves #2314 fix lint error in version variable
196,Add contextual exceptions (#2290),,Add contextual exceptions (#2290),
197,Coffee please (#2316),  Coffee please   Add unit tests ,Coffee please (#2316),Coffee please Add unit tests
198,Merge release 21.9.2 (#2313),,Merge release 21.9.2 (#2313),
199,Allow early Blueprint registrations to still apply later added objects (#2260),,Allow early Blueprint registrations to still apply later added objects (#2260),
200,"Make HTTP connections start in IDLE stage, avoiding delays and error messages (#2268)","  Make all new connections start in IDLE stage, and switch to REQUEST stage only once any bytes are received from client. This makes new connections without any request obey keepalive timeout rather than request timeout like they currently do.   Revert typo   Remove request timeout endpoint test which is no longer working (still tested by mocking). Fix mock timeout test setup.   Co-authored-by: L. Karkkainen tronic@users.noreply.github.com","Make HTTP connections start in IDLE stage, avoiding delays and error messages (#2268)","Make all new connections start in IDLE stage, and switch to REQUEST stage only once any bytes are received from client. This makes new connections without any request obey keepalive timeout rather than request timeout like they currently do. Revert typo Remove request timeout endpoint test which is no longer working (still tested by mocking). Fix mock timeout test setup. Co-authored-by: L. Karkkainen tronic@users.noreply.github.com"
201,More consistent config setting with post-FALLBACK_ERROR_FORMAT apply (#2310),  Update unit testing and add more consistent config   Change init and app values to private   Cleanup line lengths ,More consistent config setting with post-FALLBACK_ERROR_FORMAT apply (#2310),Update unit testing and add more consistent config Change init and app values to private Cleanup line lengths
202,Provide list of reloaded files (#2307),  Allow access to reloaded files   Return to simple boolean values   Resolve before adding to changed files ,Provide list of reloaded files (#2307),Allow access to reloaded files Return to simple boolean values Resolve before adding to changed files
