Index,Release Note,Release Note With Abstraction
35,"CHANGELOG

#20166 [BUGFIX] Fix missing RouteInfo entries
","CHANGELOG
20166 [BUGFIX] Fix missing RouteInfo entries"
36,"CHANGELOG

#20166 [BUGFIX] Fix missing RouteInfo entries
","CHANGELOG
20166 [BUGFIX] Fix missing RouteInfo entries"
37,"CHANGELOG

#20212 [BUGFIX] Remove incorrect exports from preview routing types
","CHANGELOG
20212 [BUGFIX] Remove incorrect exports from preview routing types"
38,"CHANGELOG

#20201 [BUGFIX] Fix type definition for Route
","CHANGELOG
20201 [BUGFIX] Fix type definition for Route"
39,"CHANGELOG

#20194 [BUGFIX] Provide a .d.ts file at types/stable
#20196 [BUGFIX] types imports are at 'ember-source/types'
","CHANGELOG
20194 [BUGFIX] Provide a .d.ts file at types/stable
20196 [BUGFIX] types imports are at 'ember-source/types'"
40,"CHANGELOG

#20186 [BUGFIX] Fix @ember/runloop type tests folder name so that the tests are properly excluded from the build
#20180 [FEATURE] Publish an opt-in preview of public types for Ember
","CHANGELOG
20186 [BUGFIX] Fix @ember/runloop type tests folder name so that the tests are properly excluded from the build
20180 [FEATURE] Publish an opt-in preview of public types for Ember"
41,"CHANGELOG

#20166 [BUGFIX] Upgrade router_js to fix Linked list of RouteInfos contains undefined object
","CHANGELOG
20166 [BUGFIX] Upgrade router_js to fix Linked list of RouteInfos contains undefined object"
42,"CHANGELOG

#20126 [BUGFIX] Replace Firefox detection that used a deprecated browser API
","CHANGELOG
20126 [BUGFIX] Replace Firefox detection that used a deprecated browser API"
43,"CHANGELOG

#20126 [BUGFIX] Replacing Firefox detection that used a deprecated browser API
","CHANGELOG
20126 [BUGFIX] Replacing Firefox detection that used a deprecated browser API"
44,"CHANGELOG

#20125 [BUGFIX] Replace deprecated substr() method with substring() method.
","CHANGELOG
20125 [BUGFIX] Replace deprecated substr() method with substring() method."
45,"CHANGELOG

#20120 [BUGFIX] Adjust uniqueId() implementation to only generate valid selectors.
","CHANGELOG
20120 [BUGFIX] Adjust uniqueId() implementation to only generate valid selectors."
46,"CHANGELOG

#20125 [BUGFIX] Replace deprecated substr() method with substring() method.
#20120 [BUGFIX] Adjust uniqueId() implementation to only generate valid selectors.
","CHANGELOG
20125 [BUGFIX] Replace deprecated substr() method with substring() method.
20120 [BUGFIX] Adjust uniqueId() implementation to only generate valid selectors."
47,"CHANGELOG
No new external changes.","CHANGELOG
No new external changes."
48,"CHANGELOG

#20052 / #20055 [FEATURE] Add the default helper manager to implement RFC #0756.
#20053 [FEATURE] Expose renderSettled from @ember/renderer to enable implementation of RFC #0785.
","CHANGELOG
20052 / #20055 [FEATURE] Add the default helper manager to implement RFC #0756.
20053 [FEATURE] Expose renderSettled from @ember/renderer to enable implementation of RFC #0785."
49,"CHANGELOG

#20114 [BUGFIX] Fix generated import paths for test setup functions in addons
","CHANGELOG
20114 [BUGFIX] Fix generated import paths for test setup functions in addons"
50,"CHANGELOG

#20082 [BUGFIX] Fix blueprint generation
","CHANGELOG
20082 [BUGFIX] Fix blueprint generation"
51,"CHANGELOG

#20082 [BUGFIX] Fix blueprints publication
","CHANGELOG
20082 [BUGFIX] Fix blueprints publication"
52,"CHANGELOG

#20052 / #20055 [FEATURE] Add the default helper manager to implement RFC #0756.
#20053 [FEATURE] Expose renderSettled from @ember/renderer to enable implementation of RFC #0785.
","CHANGELOG
20052 / #20055 [FEATURE] Add the default helper manager to implement RFC #0756.
20053 [FEATURE] Expose renderSettled from @ember/renderer to enable implementation of RFC #0785."
53,"CHANGELOG

#19882 / #20005 [FEATURE] Implement the unique-id helper per RFC #0659.
#19981 [FEATURE] Facilitate custom test setups per RFC #0637.
#16879 [BUGFIX] isEmpty on nested objects
#17978 Make hasListeners public
#20014 Log until for deprecations
","CHANGELOG
19882 / #20005 [FEATURE] Implement the unique-id helper per RFC #0659.
19981 [FEATURE] Facilitate custom test setups per RFC #0637.
16879 [BUGFIX] isEmpty on nested objects
17978 Make hasListeners public
20014 Log until for deprecations"
54,"CHANGELOG

#20028 Fix a memory leak in the Router Service class
","CHANGELOG
20028 Fix a memory leak in the Router Service class"
55,"CHANGELOG

#19882 / #20005 [FEATURE] Implement the unique-id helper per RFC #0659.
#19981 [FEATURE] Facilitate custom test setups per RFC #0637.
#16879 [BUGFIX] isEmpty on nested objects
#17978 Make hasListeners public
#20014 Log until for deprecations
","CHANGELOG
19882 / #20005 [FEATURE] Implement the unique-id helper per RFC #0659.
19981 [FEATURE] Facilitate custom test setups per RFC #0637.
16879 [BUGFIX] isEmpty on nested objects
17978 Make hasListeners public
20014 Log until for deprecations"
56,"CHANGELOG

#20025 [BUGFIX] Fix a memory leak in the Router Service class
#19971 [BUGFIX] Don't serialize default Query Params on RouterService
#20024 [BUGFIX] Correctly associate props with factory and owner in FactoryManager
","CHANGELOG
20025 [BUGFIX] Fix a memory leak in the Router Service class
19971 [BUGFIX] Don't serialize default Query Params on RouterService
20024 [BUGFIX] Correctly associate props with factory and owner in FactoryManager"
57,"CHANGELOG

#19971 [BUGFIX] Don't serialize default Query Params on RouterService
","CHANGELOG
19971 [BUGFIX] Don't serialize default Query Params on RouterService"
58,"CHANGELOG
No public API changes or bugfixes. ","CHANGELOG
No public API changes or bugfixes. "
59,"CHANGELOG

#19878 [BUGFIX] Allow class-based helpers to work in strict-mode.
","CHANGELOG
19878 [BUGFIX] Allow class-based helpers to work in strict-mode."
60,"CHANGELOG

#19878 [BUGFIX] Allow class-based helpers to work in strict-mode.
","CHANGELOG
19878 [BUGFIX] Allow class-based helpers to work in strict-mode."
61,"CHANGELOG

#19772 / #19826 [FEATURE] Add a @cached decorator per RFC #0566.
#19471 / #19834 [FEATURE] Add refresh method to the Router Service per RFC #0631.
#19776 [FEATURE] Provide service export from @ember/service in favour of inject implementing RFC #0752.
#19510 [DEPRECATION] Deprecate auto location per RFC #0711.
#17570 [BUGFIX] Passing ObjectProxy with a property size to isEmpty would throw assertion
#18269 [BUGFIX] Fix for when query params are using a nested value
","CHANGELOG
19772 / #19826 [FEATURE] Add a @cached decorator per RFC #0566.
19471 / #19834 [FEATURE] Add refresh method to the Router Service per RFC #0631.
19776 [FEATURE] Provide service export from @ember/service in favour of inject implementing RFC #0752.
19510 [DEPRECATION] Deprecate auto location per RFC #0711.
17570 [BUGFIX] Passing ObjectProxy with a property size to isEmpty would throw assertion
18269 [BUGFIX] Fix for when query params are using a nested value"
62,"CHANGELOG

#19868 [BUGFIX] Fix a bug with the implicit injections deprecation that meant injecting a store to avoid the deprecation did not work.
","CHANGELOG
19868 [BUGFIX] Fix a bug with the implicit injections deprecation that meant injecting a store to avoid the deprecation did not work."
63,"CHANGELOG

#19858 [BUGFIX] Improve assert message in default store for when routes have dynamic segments but no model hook
#19860 [BUGFIX] Add model hook in route blueprint for routes with dynamic segments
","CHANGELOG
19858 [BUGFIX] Improve assert message in default store for when routes have dynamic segments but no model hook
19860 [BUGFIX] Add model hook in route blueprint for routes with dynamic segments"
64,"CHANGELOG

#19854 [BUGFIX] Fix implicit injections deprecation for routes to cover previously missed cases
#19857 [BUGFIX] Improve assert message in default store for when routes have dynamic segments but no model hook
","CHANGELOG
19854 [BUGFIX] Fix implicit injections deprecation for routes to cover previously missed cases
19857 [BUGFIX] Improve assert message in default store for when routes have dynamic segments but no model hook"
65,"CHANGELOG

#19772 / #19826 [FEATURE] Add a @cached decorator per RFC #0566.
#19471 / #19834 [FEATURE] Add refresh method to the Router Service per RFC #0631.
#19776 [FEATURE] Provide service export from @ember/service in favour of inject implementing RFC #0752.
#19510 [DEPRECATION] Deprecate auto location per RFC #0711.
#17570 [BUGFIX] Passing ObjectProxy with a property size to isEmpty would throw assertion
#18269 [BUGFIX] Fix for when query params are using a nested value
#19787 Setup basic infrastructure to ensure destroyables destroyed
","CHANGELOG
19772 / #19826 [FEATURE] Add a @cached decorator per RFC #0566.
19471 / #19834 [FEATURE] Add refresh method to the Router Service per RFC #0631.
19776 [FEATURE] Provide service export from @ember/service in favour of inject implementing RFC #0752.
19510 [DEPRECATION] Deprecate auto location per RFC #0711.
17570 [BUGFIX] Passing ObjectProxy with a property size to isEmpty would throw assertion
18269 [BUGFIX] Fix for when query params are using a nested value
19787 Setup basic infrastructure to ensure destroyables destroyed"
