Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #1961 from nestjs/renovate/webpack-5.x,0.9962023,Merge pull request #1961 from nestjs/renovate/webpack-5.x (91bf10c2),fix(deps): update dependency webpack to v5.79.0,1
Merge pull request #1991 from nestjs/renovate/cimg-node-19.x,0.9949275,Merge pull request #1991 from nestjs/renovate/cimg-node-19.x (2b556bb5),chore(deps): update node.js to v19.9,1
Merge pull request #2010 from nestjs/renovate/tsconfig-paths-4.x,0.9953835,Merge pull request #2010 from nestjs/renovate/tsconfig-paths-4.x (b019a25b),fix(deps): update dependency tsconfig-paths to v4.2.0,1
Merge pull request #2012 from nestjs/renovate/nest-monorepo,0.99207807,Merge pull request #2012 from nestjs/renovate/nest-monorepo (19c5ad7f),fix(deps): update dependency @nestjs/schematics to v9.1.0,1
Merge pull request #2021 from nestjs/renovate/npm-vm2-vulnerability,0.9912623,Merge pull request #2021 from nestjs/renovate/npm-vm2-vulnerability (e87358ed),chore(deps): update dependency vm2 to 3.9.16 [security],1
Update lib/compiler/helpers/manual-restart.ts,0.9776592,Update lib/compiler/helpers/manual-restart.ts (a3b04f1b),,1
Merge pull request #2028 from nestjs/dependabot/npm_and_yarn/vm2-3.9.16,0.9934322,Merge pull request #2028 from nestjs/dependabot/npm_and_yarn/vm2-3.9.16 (db777e86),chore(deps): bump vm2 from 3.9.14 to 3.9.16,1
Merge pull request #2027 from ydhn/master,0.9835832,Merge pull request #2027 from ydhn/master (3388e525),feat: exec in configuration,1
chore(deps): update dependency @types/shelljs to v0.8.12,0.9914664,chore(deps): update dependency @types/shelljs to v0.8.11 (67276f6a),,1
chore(deps): update dependency vm2 to 3.9.16 [security],0.98661816,chore(deps): update dependency vm2 to 3.9.16 [security] (d8b82c27),,1
chore(deps): bump vm2 from 3.9.14 to 3.9.16,0.9881608,chore(deps): bump vm2 from 3.9.16 to 3.9.17 (09df66f5),Bumps vm2 from 3.9.14 to 3.9.16. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: vm2   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
feat: exec in configuration,0.92513275,feat: exec in configuration (177d945a),,1
fix(deps): update dependency webpack to v5.79.0,0.98453933,fix(deps): update dependency webpack to v5.79.0 (9f636f90),,1
chore(deps): update node.js to v19.9,0.9878639,chore(deps): update node.js to v19.9 (a4983983),,1
fix(deps): update angular-cli monorepo to v15.2.6,0.9931127,fix(deps): update angular-cli monorepo to v15.2.6 (7dffa6d6),,1
chore(deps): update typescript-eslint monorepo to v5.58.0,0.9953238,chore(deps): update typescript-eslint monorepo to v5.58.0 (e50c7b8e),,1
chore(deps): update dependency eslint to v8.38.0,0.99025536,chore(deps): update dependency eslint to v8.39.0 (8b63cdea),,1
chore(deps): update dependency lint-staged to v13.2.1,0.9925826,chore(deps): update dependency lint-staged to v13.1.1 (c146ac85),,1
chore: rename function,0.9203195,chore: rename function (85e8452c),,1
Update README.md,0.9260639,Update README.md (840b54db),,1
chore(deps): update typescript-eslint monorepo to v5.57.1,0.99306595,chore(deps): update typescript-eslint monorepo to v5.57.1 (fd13530a),,1
chore(deps): update dependency release-it to v15.10.1,0.98427916,chore(deps): update dependency release-it to v15.10.0 (07111244),,1
chore(deps): update dependency ts-jest to v29.1.0,0.99291015,chore(deps): update dependency ts-jest to v29.1.0 (71a03f6d),,1
fix: always display manual restart tip,0.89527035,fix: always display manual restart tip (a88ad131),,1
feat: use trim instead of replace,0.9176624,feat: use trim instead of replace (056ca9ec),link,1
feat: display manual restart tip to user,0.92172015,feat: display manual restart tip to user (c9da924d),,1
feat: implement manual restart for ts watchmode,0.9776678,feat: implement manual restart for ts watchmode (72646c94),,1
chore(deps): update dependency release-it to v15.10.0,0.98565304,chore(deps): update dependency release-it to v15.10.0 (07111244),,1
fix(deps): update dependency @nestjs/schematics to v9.1.0,0.9928422,fix(deps): update dependency @nestjs/schematics to v9.1.0 (1a6d9079),,1
fix(deps): update dependency tsconfig-paths to v4.2.0,0.9740846,fix(deps): update dependency tsconfig-paths to v4.1.1 (56955936),,1
chore(deps): update dependency eslint to v8.37.0,0.98993933,chore(deps): update dependency eslint to v8.36.0 (1591785e),,1
chore(deps): update dependency @types/node to v18.15.11,0.9953108,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency @commitlint/cli to v17.5.1,0.9934256,chore(deps): update dependency @commitlint/cli to v17.5.0 (05c7db1f),,1
chore(deps): update typescript-eslint monorepo to v5.57.0,0.99387497,chore(deps): update typescript-eslint monorepo to v5.57.0 (a892a019),,1
chore(deps): update dependency @types/node to v18.15.10,0.99456656,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency @types/node to v18.15.9,0.9946295,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency @types/node to v18.15.8,0.9945942,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency release-it to v15.9.3,0.98697054,chore(deps): update dependency release-it to v15.9.1 (5e1f4b9d),,1
chore(deps): update dependency prettier to v2.8.7,0.9911081,chore(deps): update dependency prettier to v2.8.4 (4f3e19c5),,1
chore(deps): update dependency @types/node to v18.15.7,0.99517,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency @types/node to v18.15.6,0.9945296,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
fix(deps): update dependency rimraf to v4.4.1,0.9721293,fix(deps): update dependency rimraf to v4.4.1 (6ca15ea9),,1
chore(deps): update dependency @commitlint/cli to v17.5.0,0.99397576,chore(deps): update dependency @commitlint/cli to v17.5.0 (05c7db1f),,1
chore(deps): update dependency prettier to v2.8.6,0.9928488,chore(deps): update dependency prettier to v2.8.6 (0e113418),,1
chore(deps): update dependency release-it to v15.9.1,0.9904153,chore(deps): update dependency release-it to v15.9.1 (5e1f4b9d),,1
chore(deps): update typescript-eslint monorepo to v5.56.0,0.9951403,chore(deps): update typescript-eslint monorepo to v5.56.0 (f1419401),,1
chore(deps): update dependency @types/node to v18.15.5,0.99411464,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency eslint-config-prettier to v8.8.0,0.9936488,chore(deps): update dependency eslint-config-prettier to v8.8.0 (e1113578),,1
chore(deps): update dependency prettier to v2.8.5,0.9923252,chore(deps): update dependency prettier to v2.8.4 (4f3e19c5),,1
chore(): release v9.3.0,0.85509646,chore(): update version (89ed3fc5),,1
Merge pull request #1957 from nestjs/renovate/fork-ts-checker-webpack-plugin-8.x,0.99639225,Merge pull request #1957 from nestjs/renovate/fork-ts-checker-webpack-plugin-8.x (2d96ee99),fix(deps): update dependency fork-ts-checker-webpack-plugin to v8,1
fix(deps): update dependency fork-ts-checker-webpack-plugin to v8,0.98676723,fix(deps): update dependency fork-ts-checker-webpack-plugin to v8 (9e3b274b),,1
Merge pull request #1981 from nestjs/renovate/nest-monorepo,0.99120057,Merge pull request #1981 from nestjs/renovate/nest-monorepo (533a110f),fix(deps): update dependency @nestjs/schematics to v9.0.4,1
Merge pull request #1945 from HurSungYun/reorder_help_msg,0.9892623,Merge pull request #1945 from HurSungYun/reorder_help_msg (01eacd73),chore: sort schematics in help message,1
Merge branch 'nix6839-clean-dep',0.9872838,Merge branch 'nix6839-clean-dep' (69718d67),,1
Merge pull request #1943 from nestjs/renovate/cimg-node-19.x,0.9965193,Merge pull request #1943 from nestjs/renovate/cimg-node-19.x (89fa3d78),chore(deps): update node.js to v19.7,1
Merge pull request #1935 from nestjs/renovate/angular-cli-monorepo,0.99523866,Merge pull request #1935 from nestjs/renovate/angular-cli-monorepo (310f0e81),fix(deps): update angular-cli monorepo to v15.2.4,1
chore(deps): update dependency @types/jest to v29.5.0,0.9927145,chore(deps): update dependency @types/jest to v29.5.2 (b0e209b0),,1
chore(deps): update dependency release-it to v15.9.0,0.9903014,chore(deps): update dependency release-it to v15.9.1 (5e1f4b9d),,1
"chore(deps): update webpack,angular-cli,release-it",0.96433914,"chore(deps): update webpack,angular-cli,release-it (0c13f1d5)",,1
chore(deps): remove unused dependency ts-node,0.9799278,chore(deps): remove unused dependency ts-node (7152b8cf),,1
chore(deps): update dependency webpack to v5.76.1,0.98663044,chore(deps): update dependency webpack to v5.76.1 (21bc9fac),,1
chore(): remove unused import,0.90903234,chore(): remove unused import (a9682624),,1
fix: invalid type,0.7821989,fix: invalid type (fdd93620),,1
chore(deps): cleanup dependencies,0.90367687,chore(deps): cleanup dependencies (c5cb61f2),,1
fix(deps): update angular-cli monorepo to v15.2.4,0.9915682,fix(deps): update angular-cli monorepo to v15.2.4 (8bc4fd06),,1
chore(deps): update dependency @types/jest to v29.4.4,0.99447584,chore(deps): update dependency @types/jest to v29.4.4 (e19a89e5),,1
chore(deps): update dependency @types/jest to v29.4.3,0.99322534,chore(deps): update dependency @types/jest to v29.4.4 (e19a89e5),,1
chore(deps): update node.js to v19.7,0.98758984,chore(deps): update node.js to v19.7 (37f8fbf8),,1
fix(deps): update dependency @nestjs/schematics to v9.0.4,0.9901308,fix(deps): update dependency @nestjs/schematics to v9.0.4 (38ca435e),,1
chore(deps): update dependency @types/jest to v29.4.2,0.9938934,chore(deps): update dependency @types/jest to v29.4.4 (e19a89e5),,1
chore(deps): update dependency @types/node to v18.15.3,0.9941574,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update typescript-eslint monorepo to v5.55.0,0.9940328,chore(deps): update typescript-eslint monorepo to v5.51.0 (c2a13118),,1
chore(deps): update dependency @types/node to v18.15.2,0.99411005,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
chore(deps): update dependency @types/jest to v29.4.1,0.99351645,chore(deps): update dependency @types/jest to v29.4.4 (e19a89e5),,1
chore(deps): update dependency @types/node to v18.15.1,0.99347353,chore(deps): update dependency @types/node to v18.15.2 (041377eb),,1
feat: added new generate option to control spec file name,0.9241353,feat: added new generate option to control spec file name (a4b0ed48),,1
chore(deps): update dependency eslint to v8.36.0,0.99434286,chore(deps): update dependency eslint to v8.36.0 (1591785e),,1
chore(deps): update dependency lint-staged to v13.2.0,0.9928386,chore(deps): update dependency lint-staged to v13.2.1 (41a3842a),,1
chore(deps): update dependency @types/node to v18.15.0,0.9934271,chore(deps): update dependency @types/node to v18.15.3 (fa19db92),,1
chore(deps): update dependency jest to v29.5.0,0.98221195,chore(deps): update dependency jest to v29.5.0 (dd57a8a7),,1
chore(deps): update dependency release-it to v15.8.0,0.9878578,chore(deps): update dependency release-it to v15.8.0 (04518475),,1
chore(deps): update typescript-eslint monorepo to v5.54.1,0.99423504,chore(deps): update typescript-eslint monorepo to v5.54.1 (9ff9c7ae),,1
chore(deps): update dependency eslint-config-prettier to v8.7.0,0.9806564,chore(deps): update dependency eslint-config-prettier to v8.2.0 (17c150e6),,1
chore(deps): update dependency @types/node to v18.14.6,0.9945648,chore(deps): update dependency @types/node to v18.14.6 (1cf4f176),,1
chore(deps): update dependency @types/node to v18.14.5,0.99384046,chore(deps): update dependency @types/node to v18.14.5 (d041e80e),,1
