Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #1388 from fylzero/fix-local-valet-driver,0.6359278,Fix an issue with valet on-latest-version (#1164),Fixes Valet\Drivers\LocalValetDriver not found error,0
Fixes Valet\Drivers\LocalValetDriver not found error,0.7008219,Fix an issue with valet on-latest-version (#1164),,1
Bring back UPGRADE.md for now,0.4688431,Update version,,0
Drop upgrade doc,0.396411,Drop unnecessary doc blocks by @mattstauffer in link,,0
Clarify we need a Homebrew-managed version of ngrok.,0.63592654,Update default ngrok binary (#1082),Closes #1373,0
Skip printed warnings when parsing JSON from Homebrew,0.4464053,Update Brew commands to remove deprecation warning (#1003),,0
Check to make sure ngrok is configured correctly before sharing,0.8091982,Fix sharing secured sites through ngrok,,1
Add [y/N] to confirmation prompts,0.27291146,Confirm tld command by @driesvints in link,,0
Link the upgrade guide for bad custom driver error,0.58909696,Fix how drivers are available for extension by @mattstauffer in link,,0
Add Expose note to upgrade guide,0.42537165,Add Expose support by @mattstauffer in link and link,,0
Add .valetrc notes to upgrade doc,0.60351664,Move ~/.valet to ~/.config/valet,,0
Update upgrad.md for beta testers,0.48525834,Add support for Craft 3 Beta,,0
Rename upgrade.md to UPGRADE.md,0.45176932,Fix version number,,0
Update composer.json,0.554668,849 - Suggest running composer global update after switching PHP version,,0
Merge pull request #1318 from laravel/version-4,0.5161546,Laravel v10 Support by @driesvints in link,Release Version 4,0
Handle fetch-share-url on users running a free Expose plan.,0.596293,Implement valet fetch-share-url when working with Expose by @mattstauffer in ,,0
"Drop ""superfluous"" phpdoc tags (per Pint)",0.40584338,"Only stop the current version of PHP, instead of all, when running stop (#826) ",,0
Catch up to #1370,0.44370082,Roll back #1088 ,,0
Merge pull request #1370 from laravel/mes/php-site-param,0.5161326,Update php and composer commands to allow passing in specific site by @mattstauffer in link,Update php and composer commands to allow passing in specific site,0
Update php and composer commands to allow passing in specific site,0.8706346,Update php and composer commands to allow passing in specific site by @mattstauffer in link,,1
Merge branch 'master' into version-4,0.48696426,Alias dev-master to 2.x-dev (#950),,0
Add Pint locally and run it,0.38216525,Use Pint for Code Styling by @driesvints in link,,0
Merge Pint config,0.43795896,Use Pint for Code Styling by @driesvints in link,,0
Merge pull request #1366 from laravel/pint,0.4597293,Laravel 9 support by @driesvints in link,Use Pint for Code Styling,0
Update README.md,0.57074666,Update version,,0
Update .gitattributes,0.37134078,Update version,,0
Update coding-standards.yml,0.4068729,Support Symfony < 3.0,,0
Implement Pint,0.47353128,Use Pint for Code Styling by @driesvints in link,,0
Delete .styleci.yml,0.3032996,Delete rogue valet.sock files when changing PHP versions (#1028),,0
Catch up to #1360,0.48301739,Roll back #1088 ,,0
Merge pull request #1360 from joelbutcher/add-php-isolation-from-link-command,0.7442473,Add php isolation from link command by @joelbutcher in link,Add php isolation from link command,1
Drop errant notice about a found .valetphprc file,0.6272917,Fix warnings when using Valet in non-CLI context (#1169),,0
Merge pull request #1365 from laravel/mes/update-1361,0.4980329,849 - Suggest running composer global update after switching PHP version,Update version-4 to include #1361,0
Bring #1361 into version-4,0.56836873,Fix version number,,0
Merge pull request #1364 from laravel/mes/unsecure-when-unlinking,0.5398515,Laravel 9 support by @driesvints in link,Unsecure when unlinking,0
"Update unlink command to also unsecure, if necessary",0.7255353,Unsecure when unlinking by @mattstauffer in link,,1
Merge pull request #1361 from laravel/mes/use-commands-read-cwd,0.4912296,Laravel v10 Support by @driesvints in link,"Update phpRc reader to check cwd before checking config, if cwd specified",0
Apply fixes from StyleCI,0.37104613,Use Pint for Code Styling by @driesvints in link,,0
"Handle old, customized sample valet drivers more gracefully",0.5475302,Improve the 'valet use' command (#1008),,0
Merge,0.28723833,Changed,,0
Bring in changes to mirror #1358,0.43182746,Full Changelog: link,,0
Refactor local network address for Valet 4's Server class,0.4941949,Rename valet domain to valet tld,,0
Merge branch 'version-4' of github.com:laravel/valet into version-4,0.5641219,Update valet.sock to be a symlink to an existing valet{version}.sock file by @mattstauffer in link,,0
Bring in changes to mirror #1284,0.42711315,Fix version number,,0
Bring in changes to mirror #1356,0.43698788,Full Changelog: link,,0
Fix prioritization in phpRcVersion,0.5936347,Multiple/Parallel PHP Version Support,,0
"Update phpRc reader to check cwd before checking config, if cwd specified",0.9527594,"Update phpRc reader to check cwd before checking config, if cwd specified by @mattstauffer in link",,1
Merge pull request #1358 from laravel/mes/remove-ca-on-uninstall,0.5354421,Remove Valet Certificate Authority on uninstall by @mattstauffer in link,Remove Valet Certificate Authority on uninstall,0
update command,0.65305597,Update version,,0
add --phpVersion option to valet link command,0.8279259,Add PHP version to valet links output table by @michaellehmkuhl in link,,1
Refactor removeCa,0.34838888,Remove Valet Certificate Authority on uninstall by @mattstauffer in link,,0
Remove Valet Certificate Authority on uninstall,0.92207426,Remove Valet Certificate Authority on uninstall by @mattstauffer in link,,1
wip upgrade.md,0.48661762,Update version,,0
Merge pull request #1284 from thinkverse/fix-local-network-sharing,0.5966659,Enable local network sharing by @thinkverse in link,Enable local network sharing,0
version,0.63320804,Update version,,0
Make 127.0.0.1 SERVER_ADDR definition only if null (#1356),0.91801715,Make 127.0.0.1 SERVER_ADDR definition only if null by @mattstauffer in link,,1
Implement valet fetch-share-url when working with Expose (#1349),0.9730849,Implement valet fetch-share-url when working with Expose by @mattstauffer in ,Flesh out Expose currentTunnelUrl method Apply fixes from StyleCI Prep for requiring a certain version of Expose Don't call installed() before installedVersion() in Composer Co-authored-by: StyleCI Bot bot@styleci.io,1
Check whether services are running as the correct user in valet status (#1348),0.9644111,Check whether services are running as the correct user in valet status by @mattstauffer in link,,1
Add support for .valetrc (#1347),0.79915917,Replace .valetphprc with .valetrc by @mattstauffer in link,Add .valetrc support Apply fixes from StyleCI wip Co-authored-by: StyleCI Bot bot@styleci.io,1
"Drop PHP 7.0, and update Magento driver to support PHP 7.3",0.7568677,Support PHP 7.3,,1
Support PHP 7.0+ (#1346),0.8495649,Support PHP 7.3,Get PHP executable for a PHP 8+ version even if linked PHP is below 8 This allows users to run PHP 7.4 (haven't tested in below 7.4) while the codebase is PHP 8+. Apply fixes from StyleCI Return correct path for linked PHP Apply fixes from StyleCI Add PHP@7.2 support Add support for PHP 7.0-7.2 Co-authored-by: StyleCI Bot bot@styleci.io,1
Update composer.json (#1341),0.59276086,849 - Suggest running composer global update after switching PHP version,,0
Add the ability for drivers to check Composer dependencies (#1345),0.9322778,Add the ability for drivers to check Composer dependencies by @mattstauffer in link,,1
"Add Expose support, drop ngrok binary and move it to be managed by Brew, drop copying ngrok share URL to clipbaord",0.6054801,Add ARM support for ngrok by @driesvints in link,"Extract basic driver with public/ from basic driver, and simplify both Apply fixes from StyleCI Set HTTP_HOST in BaseDriverTest Move server helpers to their own file; add type hints Update drivers location and loading Extract much of server.php into a Server class Move all but the Laravel and Basic drivers into a subfolder Load all but the Laravel and Basic drivers via glob Add beforeLoading hook to simplify the frontControllerPath method for some drivers Apply fixes from StyleCI Add additional notes to upgrade.md Apply fixes from StyleCI Require PHP 8.0 Add type hints and return type hints to Brew Apply fixes from StyleCI Add type hints and return type hints to CommandLine Add type hints and return type hints to Configuration Add type hints and return type hints to Diagnose Apply fixes from StyleCI Add type hints and return type hints to DnsMasq Add type hints and return hints to Filesystem Add type hints and return types to Nginx Add type hints and return types to ngrok Add type hints and return types to PhpFpm Apply fixes from StyleCI Add type hints and return types to Site and Valet Apply fixes from StyleCI Require passing a version number to isolate command Apply fixes from StyleCI Bump compat to php 8; add type hints and return types to helpers Apply fixes from StyleCI Use constructor promotion Apply fixes from StyleCI Write tests for Server.php Apply fixes from StyleCI Move upgrade calls into Upgrader class, and add upgrade to check for old custom drivers Apply fixes from StyleCI Replace some \n with PHP_EOL; move custom drivers into Custom namespace Apply fixes from StyleCI Add doc blocks Clean up NullWriter; drop legacy config check Allow null response from frontControllerPath Apply fixes from StyleCI Drop exits, fix 404 path Better handle new installations Apply fixes from StyleCI Drop extensions Clean up DX for fetch-share-url Apply fixes from StyleCI Fix site::unlink method signature and docblock Tweak the wording for the which command Support isolated sites running PHP 7.4 Add a bunch more CLI command tests (#1332) Wip some cli tests Apply fixes from StyleCI Test parked command Test forget command Update Filesystem::rmDirAndContents to respect symlinks Wip cli commands Apply fixes from StyleCI Test link command, unlink command, and secure command Apply fixes from StyleCI Add tests for unsecure, unsecure --all, secured commands Add placeholders for the remaining CLI commands Add nginx::restart to unsecure --all command Co-authored-by: StyleCI Bot bot@styleci.io Drop old config migrations Add status command (#1329) Build the foundation of a status command Apply fixes from StyleCI Wip testing status command Apply fixes from StyleCI Fix status test Apply fixes from StyleCI Fix race condition in creating test config file Apply fixes from StyleCI Reset container for each test Differentiate response code based on success or failure of status command Apply fixes from StyleCI Add the ability to test if a Brew service is running Apply fixes from StyleCI Check for more services running in status command Apply fixes from StyleCI Test Status Apply fixes from StyleCI Drop Yoast from base application test case Co-authored-by: StyleCI Bot bot@styleci.io Test most of the remaining CLI commands Test set tld command Test set loopback command Test proxy, unproxy, and proxies commands Apply fixes from StyleCI Test which command Test diagnose command Test directory-listing and which-php commands Text isolate and unisolate and isolated commands Apply fixes from StyleCI Test trust command Apply fixes from StyleCI Test on-latest-version command Move uninstall text to a class, and tweak text and presentation Apply fixes from StyleCI Test use command Test stop command Test start command Test restart command Co-authored-by: StyleCI Bot bot@styleci.io Drop unnecessary doc blocks (#1339) Drop unnecessary doc blocks Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io Tweak status output and install output Add debug instructions to valet status, expand ""valet installed"" status check Drop extensions directory Apply fixes from StyleCI Remove more docblocks Upgrade ngrok to 3.1.0 Test force uninstall command Test log command Drop copying Ngrok share to clipboard; add first steps of Expose code Add logic paths for Expose vs. ngrok and the share-tool config Apply fixes from StyleCI Take the first steps of manually installing ngrok and expose when needed Apply fixes from StyleCI Next steps Brew-installed ngrok Apply fixes from StyleCI Add class to represent Composer; continue ngrok + expose updates Apply fixes from StyleCI Add ensureInstalled() method to Expose and installOrFail() to Composer Apply fixes from StyleCI Require global PHP 8+ to install Exit if invalid domain is passed to valet share Update Composer dependencies to use Illuminate/Container Drop the idea of passing a custom domain to valet share Co-authored-by: StyleCI Bot bot@styleci.io",0
Fixes permission denied check when result starts with 'Permission denied' (#1343),0.38801187,"Fix ""sudo: sorry, you are not allowed to preserve the environment"" message (#780)",,0
Test log command,0.47864658,"Add ""diagnose"" command (#938)",,0
Test force uninstall command,0.40709615,"851, #866 - Add detailed Valet instructions, and allow for brute-force uninstall when passing --force",,0
Upgrade ngrok to 3.1.0,0.8292334,871: Update ngrok binary to 2.3.35,,1
Remove more docblocks,0.63192326,Drop unnecessary doc blocks by @mattstauffer in link,,0
Drop extensions directory,0.36161506,Delete rogue valet.sock files when changing PHP versions (#1028),,0
"Add debug instructions to valet status, expand ""valet installed"" status check",0.7613593,Fix an issue with valet on-latest-version (#1164),,1
Tweak status output and install output,0.5125751,Add extra info output to phpfpm install method,,0
Drop unnecessary doc blocks (#1339),0.77120477,Drop unnecessary doc blocks by @mattstauffer in link,Drop unnecessary doc blocks Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io,1
Test most of the remaining CLI commands,0.4978569,Add CLI command tests by @mattstauffer in link and link,"Test set tld command Test set loopback command Test proxy, unproxy, and proxies commands Apply fixes from StyleCI Test which command Test diagnose command Test directory-listing and which-php commands Text isolate and unisolate and isolated commands Apply fixes from StyleCI Test trust command Apply fixes from StyleCI Test on-latest-version command Move uninstall text to a class, and tweak text and presentation Apply fixes from StyleCI Test use command Test stop command Test start command Test restart command Co-authored-by: StyleCI Bot bot@styleci.io",0
Add status command (#1329),0.72191435,Add status command by @mattstauffer in link,Build the foundation of a status command Apply fixes from StyleCI Wip testing status command Apply fixes from StyleCI Fix status test Apply fixes from StyleCI Fix race condition in creating test config file Apply fixes from StyleCI Reset container for each test Differentiate response code based on success or failure of status command Apply fixes from StyleCI Add the ability to test if a Brew service is running Apply fixes from StyleCI Check for more services running in status command Apply fixes from StyleCI Test Status Apply fixes from StyleCI Drop Yoast from base application test case Co-authored-by: StyleCI Bot bot@styleci.io,1
Drop old config migrations,0.5657426,891 - Clean up old TLD config files when switching TLD or uninstalling,,0
Add a bunch more CLI command tests (#1332),0.6294904,Add CLI command tests by @mattstauffer in link and link,"Wip some cli tests Apply fixes from StyleCI Test parked command Test forget command Update Filesystem::rmDirAndContents to respect symlinks Wip cli commands Apply fixes from StyleCI Test link command, unlink command, and secure command Apply fixes from StyleCI Add tests for unsecure, unsecure --all, secured commands Add placeholders for the remaining CLI commands Add nginx::restart to unsecure --all command Co-authored-by: StyleCI Bot bot@styleci.io",0
Update tests.yml,0.39027658,Update the test suite to PHPUnit 9.5 (#1004),,0
Merge pull request #1328 from laravel/mes/support-isolated-php-74,0.54167235,849 - Suggest running composer global update after switching PHP version,Support isolated sites running PHP 7.4,0
Support isolated sites running PHP 7.4,0.67592955,"Require PHP 8.0 to be installed, but support PHP 7.1+ for isolated sites (link and link)",,0
Tweak the wording for the which command,0.31181908,"Add ""diagnose"" command (#938)",,0
Fix site::unlink method signature and docblock,0.5277811,Drop unnecessary doc blocks by @mattstauffer in link,,0
Clean up DX for fetch-share-url,0.545816,Valet fetch-share-url issue fix by @NasirNobin in link,,0
Drop extensions,0.37285444,Fix how drivers are available for extension by @mattstauffer in link,,0
Better handle new installations,0.38242477,Keeps preexisting users from having to run valet install to import their configuration settings when upgrading to 2.1.* (link),,0
"Drop exits, fix 404 path",0.37184262,Disable logging for missing favicon and robots.txt (#819),,0
Allow null response from frontControllerPath,0.3344664,"Set the $_SERVER['SCRIPT_FILENAME'] to the front controller path (#1072, closes #1071)",,0
Merge v3,0.37629968,Fix version number,,0
Merge pull request #1325 from laravel/mes/ngrok-auth-token-command,0.62033975,Add set-ngrok-token command by @mattstauffer in link,Add set-ngrok-token command,0
Add set-ngrok-token command,0.8999454,Add set-ngrok-token command by @mattstauffer in link,,1
Clean up NullWriter; drop legacy config check,0.3361947,891 - Clean up old TLD config files when switching TLD or uninstalling,,0
Clean up NullWriter references,0.24496381,891 - Clean up old TLD config files when switching TLD or uninstalling,,0
Add doc blocks,0.49731234,Drop unnecessary doc blocks by @mattstauffer in link,,0
Replace some \n with PHP_EOL; move custom drivers into Custom namespace,0.5025854,"Re-work PHP resolution in response to Homebrew PHP changes (link, link, link)",,0
Require passing a version number to isolate command,0.52097964,Add alias latest for on-latest-version command (#1089),,0
"Move upgrade calls into Upgrader class, and add upgrade to check for old custom drivers",0.5537425,Load specific drivers before custom drivers to allow for extension. by @mattstauffer in link,,0
Write tests for Server.php,0.43924484,Update the test suite to PHPUnit 9.5 (#1004),,0
Use constructor promotion,0.24248572,Add type hints and return types by @mattstauffer in link,,0
Bump compat to php 8; add type hints and return types to helpers,0.6590669,Add support for PHP8 (link),,0
Clean up helpers,0.42677337,Move helpers into the Valet namespace,,0
Merge pull request #1321 from laravel/mes/type-hints-and-return-hints,0.5170265,Add type hints and return types by @mattstauffer in link,Add type hints and return types,0
Merge branch 'mes/type-hints-and-return-hints' of github.com:laravel/valet into mes/type-hints-and-return-hints,0.5609344,Fix an issue with valet on-latest-version (#1164),,0
Add type hints and return types to Site and Valet,0.6168421,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return types to PhpFpm,0.6188242,Add extra info output to phpfpm install method,,0
Add type hints and return types to ngrok,0.56817245,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return types to Nginx,0.6165722,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return hints to Filesystem,0.5611408,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return type hints to DnsMasq,0.53481394,853 - Include DNSMasq in start/restart commands,,0
Add type hints and return type hints to Diagnose,0.5904062,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return type hints to Configuration,0.6385226,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return type hints to CommandLine,0.6151788,Add type hints and return types by @mattstauffer in link,,0
Add type hints and return type hints to Brew,0.58936095,Add type hints and return types by @mattstauffer in link,,0
Merge pull request #1319 from laravel/mes/extract-server-class,0.5008581,Laravel v10 Support by @driesvints in link,Extract Server class and refactor loading of drivers,0
Require PHP 8.0,0.8001022,Add support for PHP8 (link),,1
Resolve merge,0.3612643,Include resolve conf in diagnose output (#1007),,0
Merge branch 'mes/extract-server-class' of github.com:laravel/valet into mes/extract-server-class,0.5628928,Update valet.sock to be a symlink to an existing valet{version}.sock file by @mattstauffer in link,,0
Add additional notes to upgrade.md,0.40448898,PHP 7.3 upgrade notes from @drbyte: link,,0
Update drivers location and loading,0.7038849,Move Drupal driver to correct location,Extract much of server.php into a Server class Move all but the Laravel and Basic drivers into a subfolder Load all but the Laravel and Basic drivers via glob Add beforeLoading hook to simplify the frontControllerPath method for some drivers,1
Move server helpers to their own file; add type hints,0.51040417,Move helpers into the Valet namespace,,0
Merge pull request #1311 from laravel/mes/version-4,0.50091875,Laravel v10 Support by @driesvints in link,Re-work how BasicValetDriver serves files in projects with and without public/ directory,0
Set HTTP_HOST in BaseDriverTest,0.43424475,Make 127.0.0.1 SERVER_ADDR definition only if null by @mattstauffer in link,,0
Bump version,0.7039354,Version bump (:shame face:) (link),,1
Merge pull request #1315 from laravel/mes/legacy-drivers,0.517398,Add the ability for drivers to check Composer dependencies by @mattstauffer in link,Add legacy drivers for the remainder of v3,0
Refactor where legacy drivers are pulled in,0.5621953,Load specific drivers before custom drivers to allow for extension. by @mattstauffer in link,,0
Merge pull request #1317 from markjaquith/mes/legacy-drivers,0.4612988,Fix how drivers are available for extension by @mattstauffer in link,Fix legacy driver alias implementation,0
Fix capitalization in WordPress driver extension,0.5089272,Fix how drivers are available for extension by @mattstauffer in link,,0
Require legacy files when loading the server,0.4467347,Ensure base configuration is correct even if file already exists by @mattstauffer in link,,0
Add legacy drivers for the remainder of v3,0.6307922,Load specific drivers before custom drivers to allow for extension. by @mattstauffer in link,,0
Move test file autoloading to autoload-dev,0.49565196,Add HOME autoload for easier local dev (link),,0
"Extract basic driver with public/ from basic driver, and simplify both",0.5442653,Extract Server class and refactor loading of drivers by @mattstauffer in link,,0
Drop references to defunct xip.io,0.38150156,Unlink manually-renamed links,,0
Drop duplicated code,0.5335951,892 - Reduce internal code duplication,,0
Increase possible matches for EventDispatcher,0.24814408,Prioritize linked subdomains over basic park match (#1018),,0
Handle old custom Valet drivers,0.5387253,Fix an issue with valet on-latest-version (#1164),,0
"Test, and fix, ValetDriver",0.6912716,Fix an issue with valet on-latest-version (#1164),,0
Add Matt Stauffer to authors list,0.38749576,@michaellehmkuhl made their first contribution in link,,0
Merge pull request #1310 from laravel/mes/test-drivers,0.5089947,Add the ability for drivers to check Composer dependencies by @mattstauffer in link,"Move all drivers to PSR autoload, and write tests for drivers",0
Merge branch 'master' into mes/test-drivers,0.41036373,Alias dev-master to 2.x-dev (#950),,0
"Move all drivers to PSR autoload, and write tests",0.9174273,"Move all drivers to PSR autoload, and write tests for drivers by @mattstauffer in link",,1
Call writer() in lifecycle hook,0.2013719,Point PHP-FPM error_log to user directory (#996),"Thanks to @dragoonis, we were able to simplify the calls to writer() down to a single lifecycle hook. Co-Authored-By: Jacob Baker-Kretzmar bakerkretzmar@users.noreply.github.com Co-Authored-By: Andy Newhouse hi@andymnewhouse.me Co-Authored-By: Tony Messias tonyzrp@gmail.com",0
Test Valet commands (#1256),0.71923214,Improve the 'valet use' command (#1008),"First attempt at testing CLI commands Apply fixes from StyleCI Protect from running locally Fix test wip wip wip wip wip Update app.php Create config folder and files for CLI tests Apply fixes from StyleCI Fix some formatting Fix imports Update all output() calls to use the writer passed in by the command Ugly capture of all $outputs from commands, by passing them into writer() to be bound into the container, where they can then be pulled out from calls to output() and its buddies info(), table(), and warning(). Apply fixes from StyleCI Flesh out park command test Apply fixes from StyleCI Drop php 7.0 and 7.1 Co-authored-by: StyleCI Bot bot@styleci.io Co-authored-by: Matt Stauffer matt@tighten.co",1
Merge pull request #1079 from mattkingshott/patch-1,0.4716522,Updated by @mattstauffer in link,Prevent 502 errors when using AJAX,0
Merge branch 'JoshuaBehrens-patch-1',0.38375342,Update version by @driesvints in link,,0
Fix tests to prepend 'disable auto cleanup' env var,0.4744115,Fire the .valet-env detection earlier (#811),,0
Merge branch 'patch-1' of link into JoshuaBehrens-patch-1,0.5177213,Update version by @driesvints in link,,0
Merge pull request #1238 from jjpmann/feature/custom-site-stubs,0.51175445,Allow users to provide custom stub files by @jjpmann in link,use getStub to allow custom stub files,0
Merge pull request #514 from KorvinSzanto/patch-3,0.41550356,Updated by @mattstauffer in link,Set files path as a static path for concrete5 driver,0
Merge pull request #1305 from ashleyshenton/fix/retain-secure-proxies,0.59635246,Retain secure proxies by @ashleyshenton in link,fix: retain secure proxies,0
Merge pull request #1297 from ErikDohmen/bugfix/1295-fix-tld-removal-only-if-at-end,0.69564736,Fix TLD bugs (link),"When formatting provided site name, only remove .tld if it's at the end",0
fix: check for the secure proxy stub when resecuring with a fresh config,0.48511446,Add the ability to proxy insecurely (#1005),,0
Create issues.yml,0.35353318,Support Symfony < 3.0,,0
Update valet.php,0.7846122,Fix an issue with valet on-latest-version (#1164),,1
added missing ),0.3313656,Updated by @mattstauffer in link,,0
Update cli/Valet/Site.php,0.7182519,Fix an issue with valet on-latest-version (#1164),Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com,1
Merge pull request #1289 from EHLOVader/fix-bedrockvaletdriver,0.7286725,Fix bedrockvaletdriver by @EHLOVader in link,Fix bedrockvaletdriver,1
solution for only remove the tld if it is at the end of the site name,0.82729596,"When formatting provided site name, only remove .tld if it's at the end by @ErikDohmen in link",o check if tld is at the end of the site name and if so remove it o added corresponding test,1
Add description to secured command (#1288),0.81661725,Add description to secured command by @EvanGoss in link,,1
Valet fetch-share-url issue fix (#1285),0.9253243,Valet fetch-share-url issue fix by @NasirNobin in link,valet fetch-share-url issue fix StyleCI patch,1
:tshirt: Fix linter checks on formatting,0.4713257,Use Pint for Code Styling by @driesvints in link,,0
port over additional header information from other drivers,0.44385773,Load specific drivers before custom drivers to allow for extension. by @mattstauffer in link,,0
:twisted_rightwards_arrows: resolve merge conflicts fromrebase,0.3773095,Revert ngrok arm binary by @driesvints in link,,0
Apply StyleCI changes,0.4101976,Use Pint for Code Styling by @driesvints in link,,0
Enable local network sharing,0.66661584,Enable local network sharing by @thinkverse in link,By removing te IP address from the HTTP_HOST we enable a rudimentary version of local network sharing. Co-authored-by: Mickael Urrutia mickael.urrutia@utc.fr,0
Rename update-changelog.md to update-changelog.yml,0.48179168,Full Changelog: link,,0
Create update-changelog.md,0.5445547,Full Changelog: link,,0
Create CHANGELOG.md,0.5737269,Full Changelog: link,,0
PHP 8.2 support (#1279),0.8257013,PHP 8.2 support by @driesvints in link,PHP 8.2 support wip Apply fixes from StyleCI wip wip wip Update tests.yml Co-authored-by: StyleCI Bot bot@styleci.io,1
Merge branch 'master' into feature/custom-site-stubs,0.37600195,Alias dev-master to 2.x-dev (#950),,0
Create pull-requests.yml,0.37020573,Add JSON:API support for Drupal (#705),,0
Revert ngrok arm binary (#1258),0.91648656,Revert ngrok arm binary by @driesvints in link,,1
Update 1_Bug_report.md (#1255),0.53723466,Fix version number,,0
Merge pull request #1253 from laravel/mes/lowercase-matching-ngrok,0.6014286,Update Ngrok (valet share) to lowercase domains before matching by @mattstauffer in link,Update Ngrok (valet share) to lowercase domains before matching,0
Update Ngrok (valet share) to lowercase domains before matching,0.93936247,Update Ngrok (valet share) to lowercase domains before matching by @mattstauffer in link,,1
wip,0.27830723,Minor tweaks and improvements,,0
Add extra info output to phpfpm install method,0.9999999,Add extra info output to phpfpm install method,,1
