Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fixes Valet\Drivers\LocalValetDriver not found error,0.7008219,Fix an issue with valet on-latest-version (#1164),,1
Bring back UPGRADE.md for now,0.46884304,Update version,,0
Drop upgrade doc,0.39167672,Update version,,0
Clarify we need a Homebrew-managed version of ngrok.,0.63592654,Update default ngrok binary (#1082),Closes #1373,0
Skip printed warnings when parsing JSON from Homebrew,0.4464053,Update Brew commands to remove deprecation warning (#1003),,0
Check to make sure ngrok is configured correctly before sharing,0.8091982,Fix sharing secured sites through ngrok,,1
Add [y/N] to confirmation prompts,0.26086867,"Default SSL certificates to shorter duration (per Chrome 58), allow for manual duration setting when securing (#1154)",,0
Link the upgrade guide for bad custom driver error,0.5542998,Add Magento 2 driver,,0
Add Expose note to upgrade guide,0.39671385,Remove experimental undocumented features from tagged release stream,,0
Add .valetrc notes to upgrade doc,0.60351664,Move ~/.valet to ~/.config/valet,,0
Update upgrad.md for beta testers,0.48525834,Add support for Craft 3 Beta,,0
Rename upgrade.md to UPGRADE.md,0.45176932,Fix version number,,0
Update composer.json,0.554668,849 - Suggest running composer global update after switching PHP version,,0
Merge pull request #1318 from laravel/version-4,0.6246017,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),Release Version 4,0
Handle fetch-share-url on users running a free Expose plan.,0.59629285,Implement valet fetch-share-url when working with Expose by @mattstauffer in ,,0
"Drop ""superfluous"" phpdoc tags (per Pint)",0.40584338,"Only stop the current version of PHP, instead of all, when running stop (#826) ",,0
Catch up to #1370,0.44370073,Roll back #1088 ,,0
Merge pull request #1370 from laravel/mes/php-site-param,0.56458724,Update php and composer commands to allow passing in specific site by @mattstauffer in https://github.com/laravel/valet/pull/1370,Update php and composer commands to allow passing in specific site,0
Update php and composer commands to allow passing in specific site,0.77197,Update php and composer commands to allow passing in specific site by @mattstauffer in https://github.com/laravel/valet/pull/1370,,1
Merge branch 'master' into version-4,0.48696426,Alias dev-master to 2.x-dev (#950),,0
Add Pint locally and run it,0.27739546,Stop non-root Valet-managed Brew services during stop and install (#1069),,0
Merge Pint config,0.2924081,Drop old taps,,0
Merge pull request #1366 from laravel/pint,0.57044005,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),Use Pint for Code Styling,0
Update README.md,0.5707468,Update version,,0
Update .gitattributes,0.3713406,Update version,,0
Update coding-standards.yml,0.4068729,Support Symfony < 3.0,,0
Implement Pint,0.19569293,Drop old taps,,0
Delete .styleci.yml,0.3032996,Delete rogue valet.sock files when changing PHP versions (#1028),,0
Catch up to #1360,0.4830173,Roll back #1088 ,,0
Merge pull request #1360 from joelbutcher/add-php-isolation-from-link-command,0.59409267,Add php isolation from link command by @joelbutcher in https://github.com/laravel/valet/pull/1360,Add php isolation from link command,0
Drop errant notice about a found .valetphprc file,0.6272916,Fix warnings when using Valet in non-CLI context (#1169),,0
Merge pull request #1365 from laravel/mes/update-1361,0.5476182,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),Update version-4 to include #1361,0
Bring #1361 into version-4,0.56836873,Fix version number,,0
Merge pull request #1364 from laravel/mes/unsecure-when-unlinking,0.64934534,Unsecure when unlinking by @mattstauffer in https://github.com/laravel/valet/pull/1364,Unsecure when unlinking,0
"Update unlink command to also unsecure, if necessary",0.542912,Unlink manually-renamed links,,0
Merge pull request #1361 from laravel/mes/use-commands-read-cwd,0.5679459,PHP version isolation helper for command line by @NasirNobin in https://github.com/laravel/valet/pull/1216,"Update phpRc reader to check cwd before checking config, if cwd specified",0
Apply fixes from StyleCI,0.33848286,Various minor tweaks and fixes,,0
"Handle old, customized sample valet drivers more gracefully",0.5475302,Improve the 'valet use' command (#1008),,0
Merge,0.28723824,Changed,,0
Bring in changes to mirror #1358,0.41222954,Revert #813.,,0
Refactor local network address for Valet 4's Server class,0.5056227,Enable local network sharing by @thinkverse in https://github.com/laravel/valet/pull/1284,,0
Merge branch 'version-4' of github.com:laravel/valet into version-4,0.701777,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),,1
Bring in changes to mirror #1284,0.42711318,Fix version number,,0
Bring in changes to mirror #1356,0.41565493,Fix version number,,0
Fix prioritization in phpRcVersion,0.5936347,Multiple/Parallel PHP Version Support,,0
"Update phpRc reader to check cwd before checking config, if cwd specified",0.57872236,"Update phpRc reader to check cwd before checking config, if cwd specified by @mattstauffer in https://github.com/laravel/valet/pull/1361",,0
Merge pull request #1358 from laravel/mes/remove-ca-on-uninstall,0.58216846,Remove Valet Certificate Authority on uninstall by @mattstauffer in https://github.com/laravel/valet/pull/1358,Remove Valet Certificate Authority on uninstall,0
update command,0.6530559,Update version,,0
add --phpVersion option to valet link command,0.84507185,Add PHP version to valet links output table by @michaellehmkuhl in https://github.com/laravel/valet/pull/1229,,1
Refactor removeCa,0.3113758,Unlink manually-renamed links,,0
Remove Valet Certificate Authority on uninstall,0.830962,Remove Valet Certificate Authority on uninstall by @mattstauffer in https://github.com/laravel/valet/pull/1358,,1
wip upgrade.md,0.48661774,Update version,,0
Merge pull request #1284 from thinkverse/fix-local-network-sharing,0.34652388,Fix issues with valet share on Hyper terminal (#1029),Enable local network sharing,0
version,0.633208,Update version,,0
Make 127.0.0.1 SERVER_ADDR definition only if null (#1356),0.71305287,Make 127.0.0.1 SERVER_ADDR definition only if null by @mattstauffer in https://github.com/laravel/valet/pull/1356,,1
Implement valet fetch-share-url when working with Expose (#1349),0.9730849,Implement valet fetch-share-url when working with Expose by @mattstauffer in ,  Flesh out Expose currentTunnelUrl method   Apply fixes from StyleCI   Prep for requiring a certain version of Expose   Don't call installed() before installedVersion() in Composer   Co-authored-by: StyleCI Bot bot@styleci.io,1
Check whether services are running as the correct user in valet status (#1348),0.8127077,Check whether services are running as the correct user in valet status by @mattstauffer in https://github.com/laravel/valet/pull/1348,,1
Add support for .valetrc (#1347),0.76884425,Fix an issue with valet on-latest-version (#1164),  Add .valetrc support   Apply fixes from StyleCI   wip   Co-authored-by: StyleCI Bot bot@styleci.io,1
"Drop PHP 7.0, and update Magento driver to support PHP 7.3",0.7568679,Support PHP 7.3,,1
Support PHP 7.0+ (#1346),0.8495648,Support PHP 7.3, Get PHP executable for a PHP 8+ version even if linked PHP is below 8  This allows users to run PHP 7.4 (haven't tested in below 7.4) while the codebase is PHP 8+.   Apply fixes from StyleCI   Return correct path for linked PHP   Apply fixes from StyleCI   Add PHP@7.2 support   Add support for PHP 7.0-7.2   Co-authored-by: StyleCI Bot bot@styleci.io,1
Update composer.json (#1341),0.59276086,849 - Suggest running composer global update after switching PHP version,,0
Add the ability for drivers to check Composer dependencies (#1345),0.7716984,Add the ability for drivers to check Composer dependencies by @mattstauffer in https://github.com/laravel/valet/pull/1345,,1
"Add Expose support, drop ngrok binary and move it to be managed by Brew, drop copying ngrok share URL to clipbaord",0.59533536,Fix sharing secured sites through ngrok,"  Extract basic driver with public/ from basic driver, and simplify both   Apply fixes from StyleCI   Set HTTP_HOST in BaseDriverTest   Move server helpers to their own file; add type hints   Update drivers location and loading   Extract much of server.php into a Server class  Move all but the Laravel and Basic drivers into a subfolder Load all but the Laravel and Basic drivers via glob  Add beforeLoading hook to simplify the frontControllerPath method for some drivers   Apply fixes from StyleCI   Add additional notes to upgrade.md   Apply fixes from StyleCI   Require PHP 8.0   Add type hints and return type hints to Brew   Apply fixes from StyleCI   Add type hints and return type hints to CommandLine   Add type hints and return type hints to Configuration   Add type hints and return type hints to Diagnose   Apply fixes from StyleCI   Add type hints and return type hints to DnsMasq   Add type hints and return hints to Filesystem   Add type hints and return types to Nginx   Add type hints and return types to ngrok   Add type hints and return types to PhpFpm   Apply fixes from StyleCI   Add type hints and return types to Site and Valet   Apply fixes from StyleCI   Require passing a version number to isolate command   Apply fixes from StyleCI   Bump compat to php 8; add type hints and return types to helpers   Apply fixes from StyleCI   Use constructor promotion   Apply fixes from StyleCI   Write tests for Server.php   Apply fixes from StyleCI   Move upgrade calls into Upgrader class, and add upgrade to check for old custom drivers   Apply fixes from StyleCI   Replace some \n with PHP_EOL; move custom drivers into Custom namespace   Apply fixes from StyleCI   Add doc blocks   Clean up NullWriter; drop legacy config check   Allow null response from frontControllerPath   Apply fixes from StyleCI   Drop exits, fix 404 path   Better handle new installations   Apply fixes from StyleCI   Drop extensions   Clean up DX for fetch-share-url   Apply fixes from StyleCI   Fix site::unlink method signature and docblock   Tweak the wording for the which command   Support isolated sites running PHP 7.4   Add a bunch more CLI command tests (#1332)   Wip some cli tests   Apply fixes from StyleCI   Test parked command   Test forget command   Update Filesystem::rmDirAndContents to respect symlinks   Wip cli commands   Apply fixes from StyleCI   Test link command, unlink command, and secure command   Apply fixes from StyleCI   Add tests for unsecure, unsecure --all, secured commands   Add placeholders for the remaining CLI commands Add nginx::restart to unsecure --all command Co-authored-by: StyleCI Bot bot@styleci.io   Drop old config migrations   Add status command (#1329)   Build the foundation of a status command   Apply fixes from StyleCI   Wip testing status command   Apply fixes from StyleCI   Fix status test   Apply fixes from StyleCI   Fix race condition in creating test config file   Apply fixes from StyleCI   Reset container for each test   Differentiate response code based on success or failure of status command   Apply fixes from StyleCI   Add the ability to test if a Brew service is running   Apply fixes from StyleCI   Check for more services running in status command   Apply fixes from StyleCI   Test Status   Apply fixes from StyleCI   Drop Yoast from base application test case   Co-authored-by: StyleCI Bot bot@styleci.io   Test most of the remaining CLI commands   Test set tld command   Test set loopback command   Test proxy, unproxy, and proxies commands   Apply fixes from StyleCI   Test which command   Test diagnose command   Test directory-listing and which-php commands   Text isolate and unisolate and isolated commands   Apply fixes from StyleCI   Test trust command   Apply fixes from StyleCI   Test on-latest-version command   Move uninstall text to a class, and tweak text and presentation   Apply fixes from StyleCI   Test use command   Test stop command   Test start command   Test restart command   Co-authored-by: StyleCI Bot bot@styleci.io   Drop unnecessary doc blocks (#1339)   Drop unnecessary doc blocks   Apply fixes from StyleCI   Co-authored-by: StyleCI Bot bot@styleci.io   Tweak status output and install output   Add debug instructions to valet status, expand ""valet installed"" status check   Drop extensions directory   Apply fixes from StyleCI   Remove more docblocks   Upgrade ngrok to 3.1.0   Test force uninstall command   Test log command   Drop copying Ngrok share to clipboard; add first steps of Expose code   Add logic paths for Expose vs. ngrok and the share-tool config   Apply fixes from StyleCI   Take the first steps of manually installing ngrok and expose when needed   Apply fixes from StyleCI   Next steps Brew-installed ngrok   Apply fixes from StyleCI   Add class to represent Composer; continue ngrok + expose updates   Apply fixes from StyleCI   Add ensureInstalled() method to Expose and installOrFail() to Composer   Apply fixes from StyleCI   Require global PHP 8+ to install   Exit if invalid domain is passed to valet share   Update Composer dependencies to use Illuminate/Container   Drop the idea of passing a custom domain to valet share   Co-authored-by: StyleCI Bot bot@styleci.io",0
Fixes permission denied check when result starts with 'Permission denied' (#1343),0.38801187,"Fix ""sudo: sorry, you are not allowed to preserve the environment"" message (#780)",,0
Test log command,0.47864658,"Add ""diagnose"" command (#938)",,0
Test force uninstall command,0.40709615,"851, #866 - Add detailed Valet instructions, and allow for brute-force uninstall when passing --force",,0
Upgrade ngrok to 3.1.0,0.8292334,871: Update ngrok binary to 2.3.35,,1
Remove more docblocks,0.2510333,Drop unnecessary doc blocks by @mattstauffer in https://github.com/laravel/valet/pull/1339,,0
Drop extensions directory,0.36161506,Delete rogue valet.sock files when changing PHP versions (#1028),,0
"Add debug instructions to valet status, expand ""valet installed"" status check",0.7613593,Fix an issue with valet on-latest-version (#1164),,1
Tweak status output and install output,0.5125751,Add extra info output to phpfpm install method,,0
Drop unnecessary doc blocks (#1339),0.33971855,Drop unnecessary doc blocks by @mattstauffer in https://github.com/laravel/valet/pull/1339,  Drop unnecessary doc blocks   Apply fixes from StyleCI   Co-authored-by: StyleCI Bot bot@styleci.io,0
Test most of the remaining CLI commands,0.45990777,"Add ""diagnose"" command (#938)","  Test set tld command   Test set loopback command   Test proxy, unproxy, and proxies commands   Apply fixes from StyleCI   Test which command   Test diagnose command   Test directory-listing and which-php commands   Text isolate and unisolate and isolated commands   Apply fixes from StyleCI   Test trust command   Apply fixes from StyleCI   Test on-latest-version command   Move uninstall text to a class, and tweak text and presentation   Apply fixes from StyleCI   Test use command   Test stop command   Test start command   Test restart command   Co-authored-by: StyleCI Bot bot@styleci.io",0
Add status command (#1329),0.587701,"Add ""diagnose"" command (#938)",  Build the foundation of a status command   Apply fixes from StyleCI   Wip testing status command   Apply fixes from StyleCI   Fix status test   Apply fixes from StyleCI   Fix race condition in creating test config file   Apply fixes from StyleCI   Reset container for each test   Differentiate response code based on success or failure of status command   Apply fixes from StyleCI   Add the ability to test if a Brew service is running   Apply fixes from StyleCI   Check for more services running in status command   Apply fixes from StyleCI   Test Status   Apply fixes from StyleCI   Drop Yoast from base application test case   Co-authored-by: StyleCI Bot bot@styleci.io,0
Drop old config migrations,0.5657426,891 - Clean up old TLD config files when switching TLD or uninstalling,,0
Add a bunch more CLI command tests (#1332),0.5620424,"Add ""diagnose"" command (#938)","  Wip some cli tests   Apply fixes from StyleCI   Test parked command   Test forget command   Update Filesystem::rmDirAndContents to respect symlinks   Wip cli commands   Apply fixes from StyleCI   Test link command, unlink command, and secure command   Apply fixes from StyleCI   Add tests for unsecure, unsecure --all, secured commands   Add placeholders for the remaining CLI commands Add nginx::restart to unsecure --all command Co-authored-by: StyleCI Bot bot@styleci.io",0
Update tests.yml,0.39027658,Update the test suite to PHPUnit 9.5 (#1004),,0
Merge pull request #1328 from laravel/mes/support-isolated-php-74,0.5749435,PHP version isolation helper for command line by @NasirNobin in https://github.com/laravel/valet/pull/1216,Support isolated sites running PHP 7.4,0
Support isolated sites running PHP 7.4,0.5321697,Add support for PHP 7.2,,0
Tweak the wording for the which command,0.31181908,"Add ""diagnose"" command (#938)",,0
Fix site::unlink method signature and docblock,0.42707676,Unlink manually-renamed links,,0
Clean up DX for fetch-share-url,0.49225426,Implement valet fetch-share-url when working with Expose by @mattstauffer in ,,0
Drop extensions,0.3005652,Drop old taps,,0
Better handle new installations,0.31918657,There have also been a lot of smaller changes to drivers and smaller implementation details.,,0
"Drop exits, fix 404 path",0.37184256,Disable logging for missing favicon and robots.txt (#819),,0
Allow null response from frontControllerPath,0.3344664,"Set the $_SERVER['SCRIPT_FILENAME'] to the front controller path (#1072, closes #1071)",,0
Merge v3,0.37629977,Fix version number,,0
Merge pull request #1325 from laravel/mes/ngrok-auth-token-command,0.6394447,Add set-ngrok-token command by @mattstauffer in https://github.com/laravel/valet/pull/1325,Add set-ngrok-token command,0
Add set-ngrok-token command,0.69540536,Add set-ngrok-token command by @mattstauffer in https://github.com/laravel/valet/pull/1325,,0
Clean up NullWriter; drop legacy config check,0.3361947,891 - Clean up old TLD config files when switching TLD or uninstalling,,0
Clean up NullWriter references,0.24496381,891 - Clean up old TLD config files when switching TLD or uninstalling,,0
Add doc blocks,0.24562642,Add support for viewing Caddy logs,,0
Replace some \n with PHP_EOL; move custom drivers into Custom namespace,0.46261138,Move Drupal driver to correct location,,0
Require passing a version number to isolate command,0.5209795,Add alias latest for on-latest-version command (#1089),,0
"Move upgrade calls into Upgrader class, and add upgrade to check for old custom drivers",0.43095154,Move Drupal driver to correct location,,0
Write tests for Server.php,0.43924484,Update the test suite to PHPUnit 9.5 (#1004),,0
Use constructor promotion,0.23995644,Move helpers into the Valet namespace,,0
Bump compat to php 8; add type hints and return types to helpers,0.55138147,Add support for PHP8 (https://github.com/laravel/valet/pull/987),,0
Clean up helpers,0.42677337,Move helpers into the Valet namespace,,0
Merge pull request #1321 from laravel/mes/type-hints-and-return-hints,0.6323975,Add type hints and return types by @mattstauffer in https://github.com/laravel/valet/pull/1321,Add type hints and return types,0
Merge branch 'mes/type-hints-and-return-hints' of github.com:laravel/valet into mes/type-hints-and-return-hints,0.7346273,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),,1
Add type hints and return types to Site and Valet,0.6609471,Add type hints and return types by @mattstauffer in https://github.com/laravel/valet/pull/1321,,0
Add type hints and return types to PhpFpm,0.61882424,Add extra info output to phpfpm install method,,0
Add type hints and return types to ngrok,0.5100612,881 - Enable multiple command line arguments passed to ngrok,,0
Add type hints and return types to Nginx,0.54752153,Add type hints and return types by @mattstauffer in https://github.com/laravel/valet/pull/1321,,0
Add type hints and return hints to Filesystem,0.31026152,Add type hints and return types by @mattstauffer in https://github.com/laravel/valet/pull/1321,,0
Add type hints and return type hints to DnsMasq,0.53481394,853 - Include DNSMasq in start/restart commands,,0
Add type hints and return type hints to Diagnose,0.5765914,"Add ""diagnose"" command (#938)",,0
Add type hints and return type hints to Configuration,0.4113838,Add type hints and return types by @mattstauffer in https://github.com/laravel/valet/pull/1321,,0
Add type hints and return type hints to CommandLine,0.34907174,Add type hints and return types by @mattstauffer in https://github.com/laravel/valet/pull/1321,,0
Add type hints and return type hints to Brew,0.54721045,Update Brew commands to remove deprecation warning (#1003),,0
Merge pull request #1319 from laravel/mes/extract-server-class,0.560128,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),Extract Server class and refactor loading of drivers,0
Require PHP 8.0,0.76941764,Specify 8.0 as the latest PHP version (#1006),,1
Resolve merge,0.3612643,Include resolve conf in diagnose output (#1007),,0
Merge branch 'mes/extract-server-class' of github.com:laravel/valet into mes/extract-server-class,0.67906964,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),,0
Add additional notes to upgrade.md,0.37594688,Fix version number,,0
Update drivers location and loading,0.7038849,Move Drupal driver to correct location, Extract much of server.php into a Server class Move all but the Laravel and Basic drivers into a subfolder Load all but the Laravel and Basic drivers via glob Add beforeLoading hook to simplify the frontControllerPath method for some drivers,1
Move server helpers to their own file; add type hints,0.51040417,Move helpers into the Valet namespace,,0
Merge pull request #1311 from laravel/mes/version-4,0.5925971,Version bump (:shame face:) (https://github.com/laravel/valet/commit/af007f995853b68abcc01c7800c6ab2657b54c0e#commitcomment-31604184),Re-work how BasicValetDriver serves files in projects with and without public/ directory,0
Set HTTP_HOST in BaseDriverTest,0.4021706,864 - Fix domain auto-detection for multilple ngrok processes,,0
Bump version,0.697902,Version bump of shame,,0
Merge pull request #1315 from laravel/mes/legacy-drivers,0.5763787,Fix how drivers are available for extension by @mattstauffer in https://github.com/laravel/valet/pull/1317,Add legacy drivers for the remainder of v3,0
Refactor where legacy drivers are pulled in,0.48566717,Move Drupal driver to correct location,,0
Merge pull request #1317 from markjaquith/mes/legacy-drivers,0.36182132,Add Magento 2 driver,Fix legacy driver alias implementation,0
Fix capitalization in WordPress driver extension,0.4594401,Fix how drivers are available for extension by @mattstauffer in https://github.com/laravel/valet/pull/1317,,0
Require legacy files when loading the server,0.38940004,Better handle static file serving for subfolders (https://github.com/laravel/valet/pull/542),,0
Add legacy drivers for the remainder of v3,0.56589836,Add Drupal 7 and 8 drivers,,0
Move test file autoloading to autoload-dev,0.44605267,Move Drupal driver to correct location,,0
"Extract basic driver with public/ from basic driver, and simplify both",0.44307846,Move Drupal driver to correct location,,0
Drop references to defunct xip.io,0.38150156,Unlink manually-renamed links,,0
Drop duplicated code,0.5335951,892 - Reduce internal code duplication,,0
Increase possible matches for EventDispatcher,0.24814409,Prioritize linked subdomains over basic park match (#1018),,0
Handle old custom Valet drivers,0.53872526,Fix an issue with valet on-latest-version (#1164),,0
"Test, and fix, ValetDriver",0.6912716,Fix an issue with valet on-latest-version (#1164),,0
Add Matt Stauffer to authors list,0.20439596,@NasirNobin made their first contribution in https://github.com/laravel/valet/pull/1192,,0
Merge pull request #1310 from laravel/mes/test-drivers,0.57829785,Fix how drivers are available for extension by @mattstauffer in https://github.com/laravel/valet/pull/1317,"Move all drivers to PSR autoload, and write tests for drivers",0
Merge branch 'master' into mes/test-drivers,0.41036373,Alias dev-master to 2.x-dev (#950),,0
"Move all drivers to PSR autoload, and write tests",0.5857346,"Move all drivers to PSR autoload, and write tests for drivers by @mattstauffer in https://github.com/laravel/valet/pull/1310",,0
Call writer() in lifecycle hook,0.22732255,Add log feature (https://github.com/laravel/valet/pull/757),"Thanks to @dragoonis, we were able to simplify the calls to writer() down to a single lifecycle hook. Co-Authored-By: Jacob Baker-Kretzmar bakerkretzmar@users.noreply.github.com Co-Authored-By: Andy Newhouse hi@andymnewhouse.me Co-Authored-By: Tony Messias tonyzrp@gmail.com",0
Test Valet commands (#1256),0.71923214,Improve the 'valet use' command (#1008),"  First attempt at testing CLI commands   Apply fixes from StyleCI   Protect from running locally   Fix test   wip   wip   wip   wip   wip   Update app.php   Create config folder and files for CLI tests   Apply fixes from StyleCI   Fix some formatting   Fix imports   Update all output() calls to use the writer passed in by the command   Ugly capture of all $outputs from commands, by passing them into writer() to be bound into the container, where they can then be pulled out from calls to output() and its buddies info(), table(), and warning().   Apply fixes from StyleCI   Flesh out park command test   Apply fixes from StyleCI   Drop php 7.0 and 7.1   Co-authored-by: StyleCI Bot bot@styleci.io Co-authored-by: Matt Stauffer matt@tighten.co",1
Merge pull request #1079 from mattkingshott/patch-1,0.405962,Revert #813.,Prevent 502 errors when using AJAX,0
Merge branch 'JoshuaBehrens-patch-1',0.3824194,Fix version number,,0
Fix tests to prepend 'disable auto cleanup' env var,0.4744115,Fire the .valet-env detection earlier (#811),,0
Merge branch 'patch-1' of https://github.com/JoshuaBehrens/valet into JoshuaBehrens-patch-1,0.6262918,Fix an issue with valet on-latest-version (#1164),,0
Merge pull request #1238 from jjpmann/feature/custom-site-stubs,0.38544172,Allow users to provide custom stub files by @jjpmann in https://github.com/laravel/valet/pull/1238,use getStub to allow custom stub files,0
Merge pull request #514 from KorvinSzanto/patch-3,0.39343393,Just a note that 2.13.14 was supposed to be 2.13.4 but I have fat fingers.,Set files path as a static path for concrete5 driver,0
Merge pull request #1305 from ashleyshenton/fix/retain-secure-proxies,0.539966,Add the ability to proxy insecurely (#1005),fix: retain secure proxies,0
Merge pull request #1297 from ErikDohmen/bugfix/1295-fix-tld-removal-only-if-at-end,0.5533811,Fix TLD bugs (https://github.com/laravel/valet/pull/990),"When formatting provided site name, only remove .tld if it's at the end",0
fix: check for the secure proxy stub when resecuring with a fresh config,0.5190255,Retain secure proxies by @ashleyshenton in https://github.com/laravel/valet/pull/1305,,0
Create issues.yml,0.35353318,Support Symfony < 3.0,,0
Update valet.php,0.7846122,Fix an issue with valet on-latest-version (#1164),,1
added missing ),0.29663873,Minor tweaks and improvements,,0
Update cli/Valet/Site.php,0.71825194,Fix an issue with valet on-latest-version (#1164),Co-authored-by: Matt Stauffer mattstauffer@users.noreply.github.com,1
Merge pull request #1289 from EHLOVader/fix-bedrockvaletdriver,0.54824597,Fix bedrockvaletdriver by @EHLOVader in https://github.com/laravel/valet/pull/1289,Fix bedrockvaletdriver,0
solution for only remove the tld if it is at the end of the site name,0.5247519,"When formatting provided site name, only remove .tld if it's at the end by @ErikDohmen in https://github.com/laravel/valet/pull/1297",o check if tld is at the end of the site name and if so remove it o added corresponding test,0
Add description to secured command (#1288),0.5865268,Add description to secured command by @EvanGoss in https://github.com/laravel/valet/pull/1288,,0
