Index,Release Note,Release Note Abstract
13,"
Update golang version to 1.17.7 (#1762) @ricardoseriani
Update golang version to 1.17.8 (#1771)  @ricardoseriani
Update golang version to 1.18 (#1776) @ricardoseriani
Fix overriding multiple provisioners in loops (#1772) @DRogueRonin
feat: add new site type for fastadmin framework (#1779) @emptyrealm
Update golang version to 1.18.2 (#1783) @ricardoseriani
Update golang version to 1.18.3 (#1785) @ricardoseriani
Update golang version to 1.18.4 (#1787) @ricardoseriani
Update golang version to 1.18.5 (#1790) @ricardoseriani
Update golang version to 1.19 (#1791) @ricardoseriani
Update tests.yml (#1795) @sashashura
Update golang version to 1.19.1 (#1796) @ricardoseriani
mongodb.sh: bump PHP driver to 1.14.1 version (#1800) @themaric
Feature oh my zsh : set theme and plugins from config (#1798) @UnSeulT
Update golang version to 1.19.2 (#1805) @ricardoseriani
Adding 8.2 to CICD (#1806) @svpernova09
add Laravel Pint alias (#1808) @browner12
Dockstead (#1809) @svpernova09
Add aliases for 8.2 @svpernova09
","Update golang version to 1.17.7 (#1762) @ricardoseriani
Update golang version to 1.17.8 (#1771)  @ricardoseriani
Update golang version to 1.18 (#1776) @ricardoseriani
Fix overriding multiple provisioners in loops (#1772) @DRogueRonin
feat: add new site type for fastadmin framework (#1779) @emptyrealm
Update golang version to 1.18.2 (#1783) @ricardoseriani
Update golang version to 1.18.3 (#1785) @ricardoseriani
Update golang version to 1.18.4 (#1787) @ricardoseriani
Update golang version to 1.18.5 (#1790) @ricardoseriani
Update golang version to 1.19 (#1791) @ricardoseriani
Update tests.yml (#1795) @sashashura
Update golang version to 1.19.1 (#1796) @ricardoseriani
mongodb.sh: bump PHP driver to 1.14.1 version (#1800) @themaric
Feature oh my zsh : set theme and plugins from config (#1798) @UnSeulT
Update golang version to 1.19.2 (#1805) @ricardoseriani
Adding 8.2 to CICD (#1806) @svpernova09
add Laravel Pint alias (#1808) @browner12
Dockstead (#1809) @svpernova09
Add aliases for 8.2 @svpernova09"
14,"
Updates for Laravel v8 backwards compatibility, should resolve #1759 
","Updates for Laravel v8 backwards compatibility, should resolve #1759 "
15,"
Update requirements to PHP 8.0, 8.1, Symfony ^6 #1758
","Update requirements to PHP 8.0, 8.1, Symfony ^6 #1758"
16,"
Minio install : revert #1754 #1755  @bastien-phi
",Minio install : revert #1754 #1755  @bastien-phi
17,"
Update golang version to 1.17.6 (#1751) @ricardoseriani
Change minio install to /opt/bin (#1754) @bastien-phi
","Update golang version to 1.17.6 (#1751) @ricardoseriani
Change minio install to /opt/bin (#1754) @bastien-phi"
18,"
WordPress - Enable debug mode automatically (#1747) @dominiccarrington
add MongoDB backup (#1746) @li9ht
Make MongoDB install aware of CPU Arch being used (#1749) @svpernova09
","WordPress - Enable debug mode automatically (#1747) @dominiccarrington
add MongoDB backup (#1746) @li9ht
Make MongoDB install aware of CPU Arch being used (#1749) @svpernova09"
19,"
Update golang version to 1.17.5 (#1742) @ricardoseriani
Bump MongoDB PHP driver to v1.12.0 (#1743) @themaric
add mongodb.so to php8.1 php.ini (#1745) @li9ht
","Update golang version to 1.17.5 (#1742) @ricardoseriani
Bump MongoDB PHP driver to v1.12.0 (#1743) @themaric
add mongodb.so to php8.1 php.ini (#1745) @li9ht"
20,"
Default to PHP 8.1
Tagging v13.0.0 and update constraints
Update minio feature to be aware of CPU arch (#1734)
Update cpu arch conditional check for minio
Add test aliases for both Pest and PHPunit dynamically (#1738)
Update localized aliases
","Default to PHP 8.1
Tagging v13.0.0 and update constraints
Update minio feature to be aware of CPU arch (#1734)
Update cpu arch conditional check for minio
Add test aliases for both Pest and PHPunit dynamically (#1738)
Update localized aliases"
21,"
Remove docker feature, since it's already on homestead base image (#1716) @ricardoseriani
Update golang feature to be aware of CPU arch (#1723) @svpernova09
Fix cpu detection for golang install @svpernova09
mongodb.sh: bump PHP driver to 1.11.0 (#1725) @themaric
Update MongoDB to v1.11.1 @svpernova09
Update golang version to 1.17.3 (#1727) @ricardoseriani
Use 192.168.56.56 as the default IP for Homestead @svpernova09
","Remove docker feature, since it's already on homestead base image (#1716) @ricardoseriani
Update golang feature to be aware of CPU arch (#1723) @svpernova09
Fix cpu detection for golang install @svpernova09
mongodb.sh: bump PHP driver to 1.11.0 (#1725) @themaric
Update MongoDB to v1.11.1 @svpernova09
Update golang version to 1.17.3 (#1727) @ricardoseriani
Use 192.168.56.56 as the default IP for Homestead @svpernova09"
22,"
Update default Homestead.yaml / Homestead.json @svpernova09 
",Update default Homestead.yaml / Homestead.json @svpernova09 
23,"
Add a preflight script to do some questionable things to the operating system.
To resolve #1707 add in-flight-service: true to Homestead.yaml and run vagrant destroy, vagrant up
","Add a preflight script to do some questionable things to the operating system.
To resolve #1707 add in-flight-service: true to Homestead.yaml and run vagrant destroy, vagrant up"
24,"
Install ca_certificates to resolve https://github.com/laravel/homestead/issues/1707 @svpernova09 
",Install ca_certificates to resolve link @svpernova09 
25,"
Site option feature parity for PHP from Ruby @svpernova09
pass all our params to create site @svpernova09
Fix shebang for php81.sh script (#1690) @om4csaba
feat(php) enable php-fpm on box startup (#1691) @irineujunior
Move services configuration after feature installation #1694 @svpernova09
Update golang version to 1.17.1 (#1699) @ricardoseriani
Process headers & rewrites for wsl:create-sites @svpernova09
Change logo to work on Dark Theme (#1703) @xiCO2k
","Site option feature parity for PHP from Ruby @svpernova09
pass all our params to create site @svpernova09
Fix shebang for php81.sh script (#1690) @om4csaba
feat(php) enable php-fpm on box startup (#1691) @irineujunior
Move services configuration after feature installation #1694 @svpernova09
Update golang version to 1.17.1 (#1699) @ricardoseriani
Process headers & rewrites for wsl:create-sites @svpernova09
Change logo to work on Dark Theme (#1703) @xiCO2k"
26,"
Adding support for PHP 8.1

To test PHP 8.1 add php: ""8.1"" to any site configuration such as:
sites:
    - map: laravel.test
      to: /home/vagrant/laravel/public
      php: ""8.1""
Then run vagrant provision","Adding support for PHP 8.1
To test PHP 8.1 add php: ""8.1"" to any site configuration such as:
sites:
    - map: laravel.test
      to: /home/vagrant/laravel/public
      php: ""8.1""
Then run vagrant provision"
27,"
Fix port sent/to issue where the values had been flipped
",Fix port sent/to issue where the values had been flipped
28,"
Restart php when installing/adding
",Restart php when installing/adding
29,"
mongodb: update PHP driver to PHP8 compatible v1.9.0 @themaric
Update golang version to 1.16.6 (#1673) @ricardoseriani
Update after.sh (#1672) @stebogit
Bump MongoDB PHP driver to 1.10.0 (#1675) @themaric
Adding/Tweaking PHP version scripts
Reduce number of default ports Add old defaults to ports example
Mongo install should check for php version existence before installing
Ensure we purge the entire contents of lib mysql
Update golang version to 1.16.7 (#1678) @ricardoseriani
Update Installation for TimescaleDB
Update Go to 1.17
","mongodb: update PHP driver to PHP8 compatible v1.9.0 @themaric
Update golang version to 1.16.6 (#1673) @ricardoseriani
Update after.sh (#1672) @stebogit
Bump MongoDB PHP driver to 1.10.0 (#1675) @themaric
Adding/Tweaking PHP version scripts
Reduce number of default ports Add old defaults to ports example
Mongo install should check for php version existence before installing
Ensure we purge the entire contents of lib mysql
Update golang version to 1.16.7 (#1678) @ricardoseriani
Update Installation for TimescaleDB
Update Go to 1.17"
30,"
Fix typo in configure syntax breaking php global key #1674
",Fix typo in configure syntax breaking php global key #1674
31,"Note to Flyway & Heroku Users
Flyway and Heroki CLI tools have been moved to feature scripts and will no longer be installed unless you add flyway: true or heroku:true to your features: array in Homestead.yaml.
Notes

Update golang version to 1.16.5 (#1660) @ricardoseriani
Debugging inline provisioners (#1663)
Removed PostgreSQL < 13 for WSL & TimescaleDB
Update Readme to remove reference to 20.04 branch.
Adding Flyway & Heroku CLI as feature scripts
TimescaleDB Should use PostgreSQL 13
Adding old PHP versions as feature scripts
When clearing variables, check if the file exists first.
Add feature scripts for old PHP versions. Enable easy site to feature
add support for vagrant-goodhosts (#1667) @thedavidthomas
Update Blackfire to v2 (#1671) @DieterHolvoet 
","Note to Flyway & Heroku Users
Flyway and Heroki CLI tools have been moved to feature scripts and will no longer be installed unless you add flyway: true or heroku:true to your features: array in Homestead.yaml.
Notes
Update golang version to 1.16.5 (#1660) @ricardoseriani
Debugging inline provisioners (#1663)
Removed PostgreSQL < 13 for WSL & TimescaleDB
Update Readme to remove reference to 20.04 branch.
Adding Flyway & Heroku CLI as feature scripts
TimescaleDB Should use PostgreSQL 13
Adding old PHP versions as feature scripts
When clearing variables, check if the file exists first.
Add feature scripts for old PHP versions. Enable easy site to feature
add support for vagrant-goodhosts (#1667) @thedavidthomas
Update Blackfire to v2 (#1671) @DieterHolvoet "
32,"
Update meilisearch.sh (#1643) @RemCom
Added swoole for Octane (#1642) @litan1106
Remove usage of bintray for rabbitmq (#1646) @@Simoneu01
Update golang version to 1.16.4 (#1649) @ricardoseriani
Adding feature 'r-base' (#1653)
Updates to fix mariadb
Update aliases for Xdebug 3 
","Update meilisearch.sh (#1643) @RemCom
Added swoole for Octane (#1642) @litan1106
Remove usage of bintray for rabbitmq (#1646) @@Simoneu01
Update golang version to 1.16.4 (#1649) @ricardoseriani
Adding feature 'r-base' (#1653)
Updates to fix mariadb
Update aliases for Xdebug 3 "
33,"
Removed trailing slash from apache config (#1630) @firojghimire-sk
Update timescaledb2 to support postgres 13 (#1635) @yazeed
Update golang version to 1.16.3 (#1637) @ricardoseriani
Add executable path and default homestead IP on ExecStart (#1636) @andreia
Fix Minio Buckets Being Setup Incorrectly (#1633) @vpillinger
Support Site types in WSL (#1640) 
","Removed trailing slash from apache config (#1630) @firojghimire-sk
Update timescaledb2 to support postgres 13 (#1635) @yazeed
Update golang version to 1.16.3 (#1637) @ricardoseriani
Add executable path and default homestead IP on ExecStart (#1636) @andreia
Fix Minio Buckets Being Setup Incorrectly (#1633) @vpillinger
Support Site types in WSL (#1640) "
34,"
When creating WSL Sites, clear any existing nginx sites
Update golang version to 1.16.1 (#1628) @ricardoseriani
Update golang version to 1.16.2 (#1629) @ricardoseriani
Default MySQL to be true
","When creating WSL Sites, clear any existing nginx sites
Update golang version to 1.16.1 (#1628) @ricardoseriani
Update golang version to 1.16.2 (#1629) @ricardoseriani
Default MySQL to be true"
35,"
Trader PHP extension (#1608) @yazeed
Update golang version to 1.15.8 (#1609) @ricardoseriani
Added query logging for MariaDB (#1601) @RitamDey
Allow specifying a full proxy_pass value with the to key in the homes… @andresayej
Update golang version to 1.16 (#1616) @ricardoseriani
Update readme for supported versions
remove client_max_body_size from site types so FPM takes priority
Standardize on client_max_body_size at 100M
Adding Meilisearch feature, thanks to CorruptedCyborg for the gist
Updates for WSL2
","Trader PHP extension (#1608) @yazeed
Update golang version to 1.15.8 (#1609) @ricardoseriani
Added query logging for MariaDB (#1601) @RitamDey
Allow specifying a full proxy_pass value with the to key in the homes… @andresayej
Update golang version to 1.16 (#1616) @ricardoseriani
Update readme for supported versions
remove client_max_body_size from site types so FPM takes priority
Standardize on client_max_body_size at 100M
Adding Meilisearch feature, thanks to CorruptedCyborg for the gist
Updates for WSL2"
36,"The 12.x releases of Homestead bring Ubuntu 20.04 to the primary release branch. If you've previously been using Homestead 11.x, vagrant box 10.x this is a very minor upgrade.
If you have been using the release branch note this is a major version bump. Homestead is now built on Ubuntu 20.04 with defaults: MySQL 8.0, PHP 8.0, Node 14. You should review the Homestead v11.0.0 Release notes.","The 12.x releases of Homestead bring Ubuntu 20.04 to the primary release branch. If you've previously been using Homestead 11.x, vagrant box 10.x this is a very minor upgrade.
If you have been using the release branch note this is a major version bump. Homestead is now built on Ubuntu 20.04 with defaults: MySQL 8.0, PHP 8.0, Node 14. You should review the Homestead v11.0.0 Release notes."
37,"Homestead v10.17.0

Updating magento template to support params (#1557) @minioak
Add Elasticsearch repositories only once to sources.list (#1554) @DieterHolvoet
Add function to switch to PHP 8.0 (#1553) @DieterHolvoet
Update Composer config path
Tagging v10.17.0 
Composer 2 now defaults. If you're not using vagrant box v9.7.2 you will see an error on vagrant up regarding Composer. Update the vagrant box to resolve.

Vagrant box version v9.7.2
https://github.com/laravel/settler/releases/tag/v9.7.2 

Add PostgreSQL 13 and set as default
drop hirak/prestissimo (#225) @browner12
Default to PHP 8.0 (#226)
Set permission on .config
update motd-news path
fix motd issues from upstream

Note on Versioning
Homestead currently maintains support for 18.04 LTS via master branch, vagrant box version 9.x, Homestead Repo version 10.x, and 20.04 LTS via 20.04, vagrant box version 10.x. Homestead Repo version 11.x. To maintain this somewhat clear versioning separation while we continue to support both LTS versions instead of this PHP default change triggering a major version change, will only be a minor version change so that users can always rely on 9.x. This also allows us to avoid the ridiculous confusion releasing different LTS versions along the same box version numbers would bring.
As always: Homestead's support policy is to support the latest major Ubuntu LTS versions and supported PHP versions. This project relies heavily on chef/bento and Ondřej Surý's Ubuntu PPA. Please support these projects as much as you're able.
Apple Silicon Support
See the discussion https://github.com/laravel/homestead/issues/1552
TL;DR
PHP 8.0 now default. Support chef/bento  and Ondřej Surý!","Homestead v10.17.0
Updating magento template to support params (#1557) @minioak
Add Elasticsearch repositories only once to sources.list (#1554) @DieterHolvoet
Add function to switch to PHP 8.0 (#1553) @DieterHolvoet
Update Composer config path
Tagging v10.17.0 
Composer 2 now defaults. If you're not using vagrant box v9.7.2 you will see an error on vagrant up regarding Composer. Update the vagrant box to resolve.
Vagrant box version v9.7.2
link 
Add PostgreSQL 13 and set as default
drop hirak/prestissimo (#225) @browner12
Default to PHP 8.0 (#226)
Set permission on .config
update motd-news path
fix motd issues from upstream
Note on Versioning
Homestead currently maintains support for 18.04 LTS via master branch, vagrant box version 9.x, Homestead Repo version 10.x, and 20.04 LTS via 20.04, vagrant box version 10.x. Homestead Repo version 11.x. To maintain this somewhat clear versioning separation while we continue to support both LTS versions instead of this PHP default change triggering a major version change, will only be a minor version change so that users can always rely on 9.x. This also allows us to avoid the ridiculous confusion releasing different LTS versions along the same box version numbers would bring.
As always: Homestead's support policy is to support the latest major Ubuntu LTS versions and supported PHP versions. This project relies heavily on chef/bento and Ondřej Surý's Ubuntu PPA. Please support these projects as much as you're able.
Apple Silicon Support
See the discussion link
TL;DR
PHP 8.0 now default. Support chef/bento  and Ondřej Surý!"
38,"
[20.04] Add support for php 8 (#1537) @chris-doehring
Add PostgreSQL 13 and default to it for WSL
Update golang version to 1.15.4 (#1542) @ricardoseriani
Only create databases for features enabled. Update DB backup path
Update golang version to 1.15.5 (#1543) @ricardoseriani
Create Mysql8 Databases if Mysql8 feature enabled (#1544) @evanrthompson
add PostgreSQL as a default feature (#1545)  @iDuriel
","[20.04] Add support for php 8 (#1537) @chris-doehring
Add PostgreSQL 13 and default to it for WSL
Update golang version to 1.15.4 (#1542) @ricardoseriani
Only create databases for features enabled. Update DB backup path
Update golang version to 1.15.5 (#1543) @ricardoseriani
Create Mysql8 Databases if Mysql8 feature enabled (#1544) @evanrthompson
add PostgreSQL as a default feature (#1545)  @iDuriel"
39,"
Update golang version to 1.15.4 (#1542) @ricardoseriani
Only create databases for features enabled. Update DB backup path
Update golang version to 1.15.5 (#1543) @ricardoseriani
Create Mysql8 Databases if Mysql8 feature enabled (#1544) @evanrthompson
add PostgreSQL as a default feature (#1545)  @iDuriel
","Update golang version to 1.15.4 (#1542) @ricardoseriani
Only create databases for features enabled. Update DB backup path
Update golang version to 1.15.5 (#1543) @ricardoseriani
Create Mysql8 Databases if Mysql8 feature enabled (#1544) @evanrthompson
add PostgreSQL as a default feature (#1545)  @iDuriel"
40,"
Handle MariaDB as well as MySQL DBs, resolves #1532
","Handle MariaDB as well as MySQL DBs, resolves #1532"
41,"
Handle MariaDB as well as MySQL DBs, resolves #1532
","Handle MariaDB as well as MySQL DBs, resolves #1532"
42,"
Updated mongo php driver to v1.8.0 (#1529) @litan1106
added systemd script (#1517) @litan1106
Add MySQL as a default feature (#1527) @Vercoutere

Special Note
This release updates defaults that may already exist in your Homestead.yaml configuration file. Please refer to #1527 to specifically ensure you have mysql: true or mysql:false in your features array in Homestead.yaml.","Updated mongo php driver to v1.8.0 (#1529) @litan1106
added systemd script (#1517) @litan1106
Add MySQL as a default feature (#1527) @Vercoutere
Special Note
This release updates defaults that may already exist in your Homestead.yaml configuration file. Please refer to #1527 to specifically ensure you have mysql: true or mysql:false in your features array in Homestead.yaml."
43,"
Add MySQL as a default feature (#1527) @Vercoutere

Special Note
This release updates defaults that may already exist in your Homestead.yaml configuration file. Please refer to #1527 to specifically ensure you have mysql: true or mysql:false in your features array in Homestead.yaml.","Add MySQL as a default feature (#1527) @Vercoutere
Special Note
This release updates defaults that may already exist in your Homestead.yaml configuration file. Please refer to #1527 to specifically ensure you have mysql: true or mysql:false in your features array in Homestead.yaml."
44,"
Update golang version to 1.15.3 (#1518) @ricardoseriani
Fix Magento site type ""upstream sent too big header while reading res… @jeshtan
Only create databases when enabled
Use primary TimescaleDB package
","Update golang version to 1.15.3 (#1518) @ricardoseriani
Fix Magento site type ""upstream sent too big header while reading res… @jeshtan
Only create databases when enabled
Use primary TimescaleDB package"
45,"
Update golang version to 1.15.3 (#1518) @ricardoseriani
Fix Magento site type ""upstream sent too big header while reading res… @jeshtan
Only create databases when enabled
Use primary TimescaleDB package (instead of oss)
","Update golang version to 1.15.3 (#1518) @ricardoseriani
Fix Magento site type ""upstream sent too big header while reading res… @jeshtan
Only create databases when enabled
Use primary TimescaleDB package (instead of oss)"
46,"Resolves #1507 
Fix Issue where wildcard SSL certificates were not being named correctly.
Homestead.yaml:
sites:
    - map: foo.test
      to: /home/vagrant/foo/public_html
      wildcard: ""yes""
oot@homestead:/etc/nginx/ssl# openssl x509 -subject -noout -in '*.foo.test.crt'
subject=O = Vagrant, C = UN, CN = *.foo.test
root@homestead:/etc/nginx/ssl# openssl x509 -subject -noout -in foo.test.crt
subject=O = Vagrant, C = UN, CN = foo.test
root@homestead:/etc/nginx/ssl#","Resolves #1507 
Fix Issue where wildcard SSL certificates were not being named correctly.
Homestead.yaml:
sites:
    - map: foo.test
      to: /home/vagrant/foo/public_html
      wildcard: ""yes""
oot@homestead:/etc/nginx/ssl# openssl x509 -subject -noout -in '.foo.test.crt'
subject=O = Vagrant, C = UN, CN = .foo.test
root@homestead:/etc/nginx/ssl# openssl x509 -subject -noout -in foo.test.crt
subject=O = Vagrant, C = UN, CN = foo.test
root@homestead:/etc/nginx/ssl#"
47,"
Fix base box version requirement.
",Fix base box version requirement.
48,"
Support PHP 8.0 on Ubuntu 20.04
Major overhaul and updates to WSL Support (Still in testing)
Require Base box ~> v10.1.1
","Support PHP 8.0 on Ubuntu 20.04
Major overhaul and updates to WSL Support (Still in testing)
Require Base box ~> v10.1.1"
49,"
Fix base box version requirement.
",Fix base box version requirement.
50,"
Support PHP 8.0 on Ubuntu 18.04
Require Base box ~> 9.6.1
","Support PHP 8.0 on Ubuntu 18.04
Require Base box ~> 9.6.1"
51,"


Fix autoload path sourcing


",Fix autoload path sourcing
52,"
Limit to ~9.0 base box version. Tag new release
",Limit to ~9.0 base box version. Tag new release
53,"
Update golang version to 1.15.1 (#1480) @ricardoseriani
Minimal WSL provision
Drop PHP < 7.4 and Upgrade to PhpUnit 9; refactor tests (#1481)
Add init and create site commands for use in WSL (#1483)
Update golang version to 1.15.2 (#1487) @ricardoseriani
added wsl_username (#1488) @litan1106
Replace another instance of isNull -> is_null
Fix Rabbitmq installation & use https endpoint (#1486) @martianatwork
change dusk alias (#1492) @Perafan18
RVM Feature support (#1490) @martianatwork
","Update golang version to 1.15.1 (#1480) @ricardoseriani
Minimal WSL provision
Drop PHP < 7.4 and Upgrade to PhpUnit 9; refactor tests (#1481)
Add init and create site commands for use in WSL (#1483)
Update golang version to 1.15.2 (#1487) @ricardoseriani
added wsl_username (#1488) @litan1106
Replace another instance of isNull -> is_null
Fix Rabbitmq installation & use https endpoint (#1486) @martianatwork
change dusk alias (#1492) @Perafan18
RVM Feature support (#1490) @martianatwork"
54,"
Update MongoDB PHP driver to v1.8.0 (#1470) @themaric
Update golang version to 1.14.7 (#1473) @ricardoseriani
Feature: Add EventStore script (#1472) @joemugen
Update golang version to 1.15 (#1474) @ricardoseriani
Update golang version to 1.15.1 (#1480) @ricardoseriani
Update golang version to 1.15.2 (#1487) @ricardoseriani
change dusk alias (#1492) @Perafan18
RVM Feature support (#1490) @martianatwork
","Update MongoDB PHP driver to v1.8.0 (#1470) @themaric
Update golang version to 1.14.7 (#1473) @ricardoseriani
Feature: Add EventStore script (#1472) @joemugen
Update golang version to 1.15 (#1474) @ricardoseriani
Update golang version to 1.15.1 (#1480) @ricardoseriani
Update golang version to 1.15.2 (#1487) @ricardoseriani
change dusk alias (#1492) @Perafan18
RVM Feature support (#1490) @martianatwork"
55,"
Enable apache2 when used as site type
Update golang version to 1.15 (#1474)
Feature: Add EventStore script (#1472)
Update MongoDB for 4.4 / Ubuntu 20.04 
","Enable apache2 when used as site type
Update golang version to 1.15 (#1474)
Feature: Add EventStore script (#1472)
Update MongoDB for 4.4 / Ubuntu 20.04 "
56,"
Bugfix: Unable to locate package python-django. (#1466) @juangiordana
fixed creating MariaDB database (#1475) @petrparolek
","Bugfix: Unable to locate package python-django. (#1466) @juangiordana
fixed creating MariaDB database (#1475) @petrparolek"
57,"
Partially resolves #1461 issue w/ MariaDB
",Partially resolves #1461 issue w/ MariaDB
58,"New Features 🆕
Enable or Disable Services
Homestead starts several services by default however if your configuration overrides one of these defaults you can specify which services you would like to enable or disable during provisioning. For example if you only needed PostgreSQL 12 your services: configuration in Homestead.yaml might look like:
services:
    - enabled:
        - ""postgresql@12-main""
    - disabled:
        - ""mysql""

This configuration would ensure postgresql@12-main service would be enabled and mysql would be disabled from starting at boot. The specified services will also be started or stopped based on their location in enabled and disabled sections.
New Default Versions

Ubuntu 20.04
MySQL 8 (mysql8 feature script removed)
Node 14

General Notes

MariaDB, MongoDB do not currently support Ubuntu 20.04 🚨 (as of 07/21/20)
MariaDB: https://mariadb.com/kb/en/installing-mariadb-deb-files/
MongoDB: https://docs.mongodb.com/manual/tutorial/install-mongodb-on-ubuntu/


MySQL, MariaDB, PostgreSQL databases will only be created if the respective services are running.
Apache is now installed and disabled by default which should result in faster provisioning for site type apache.
SSL certificates are now installed at /etc/ssl/certs instead of /etc/nginx/ssl

Wildcard SSL
Homestead configures a self-signed SSL certificate for each site defined in the sites: section of your Homestead.yaml file. If you would like to generate a wildcard SSL certificate for a site you may add a wildcard option to that site's configuration. By default the site will use the wild card certificate instead of the specific domain certificate.
- map: foo.domain.test
  to: /home/vagrant/domain
  wildcard: ""yes""

If the use_wildcard option is set to no, the wildcard certificate will be generated but will not be used:
- map: foo.domain.test
  to: /home/vagrant/domain
  wildcard: ""yes""
  use_wildcard: ""no""

Note: LMM Database snapshots are not currently availiable in version 11.x.","New Features 🆕
Enable or Disable Services
Homestead starts several services by default however if your configuration overrides one of these defaults you can specify which services you would like to enable or disable during provisioning. For example if you only needed PostgreSQL 12 your services: configuration in Homestead.yaml might look like:
services:
    - enabled:
        - ""postgresql@12-main""
    - disabled:
        - ""mysql""
This configuration would ensure postgresql@12-main service would be enabled and mysql would be disabled from starting at boot. The specified services will also be started or stopped based on their location in enabled and disabled sections.
New Default Versions
Ubuntu 20.04
MySQL 8 (mysql8 feature script removed)
Node 14
General Notes
MariaDB, MongoDB do not currently support Ubuntu 20.04 🚨 (as of 07/21/20)
MariaDB: link/
MongoDB: link/
MySQL, MariaDB, PostgreSQL databases will only be created if the respective services are running.
Apache is now installed and disabled by default which should result in faster provisioning for site type apache.
SSL certificates are now installed at /etc/ssl/certs instead of /etc/nginx/ssl
Wildcard SSL
Homestead configures a self-signed SSL certificate for each site defined in the sites: section of your Homestead.yaml file. If you would like to generate a wildcard SSL certificate for a site you may add a wildcard option to that site's configuration. By default the site will use the wild card certificate instead of the specific domain certificate.
- map: foo.domain.test
  to: /home/vagrant/domain
  wildcard: ""yes""
If the use_wildcard option is set to no, the wildcard certificate will be generated but will not be used:
- map: foo.domain.test
  to: /home/vagrant/domain
  wildcard: ""yes""
  use_wildcard: ""no""
Note: LMM Database snapshots are not currently availiable in version 11.x."
