Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Update meilisearch for aarch64 support (#1834),0.9774907,Update meilisearch for aarch64 support #1834 @josezenem," Update meilisearch for aarch64 support  This updates meilisearch to work with aarch64, related to this thread: https://github.com/meilisearch/meilisearch/discussions/2048, the if statement may not be needed as the sh command would do the check and install, however I left it in as I can only test it using the arm aarch64 variation.  Update meilisearch.sh  removed if statement.",1
Updating versions in readme,1.0000001,Updating versions in readme,,1
tagging 14.0.0,0.6547018,Tagging v8.5.4,,0
14.0.0 (#1828),0.53154206,💎 🔖 release v7.4.2 @svpernova09," Require box 13, but not 14 Default to PHP 8.2",0
Update Trader installation script (#1825),0.50461394,Overhaul and update MongoDB installation script (#662) @cbj4074,  include php8.1 for the extension installation   Update trader extension path and include 8.1 ,0
Update golang version to 1.19.4 (#1822),0.9268182,Update golang version to 1.19 (#1791) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Fix MariaDB set-up script - issue #1816 - vagrant up crashes on create database (#1817),0.70327216,Cleanup MariaDB install Resolves issue with MariaDB feature https://github.com/laravel/homestead/issues/1438,Co-authored-by: Miroslav Koula miroslav.koula@seyvillas.com,1
Upgraded MongoDB version from v4.4 to v6.X and NodeJS version from 14.x to 18.x (#1818),0.7694696,mongodb v4.0.x / bionic instead of xenial (#1066) @greg3d,,1
Updating HostOnly adapter for VirtualBox 7,0.5904801,"✨ Update info requested in issue template, bump Virtualbox version (#749) @svpernova09",Thanks to https://github.com/hashicorp/vagrant/issues/12959#issuecomment-1307010617,0
fix mysql create script (#1813),0.88962364,fix mysql create script (#1813) @svpernova09,  fix mysql create script   Tag v13.3.2 ,1
Update golang version to 1.19.3 (#1811),0.94888055,Update golang version to 1.19.3 (#1811) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Tagging v13.3.1,0.81807303,Tagging v10.17.0 ,,1
Add aliases for 8.2,0.89134014,Add aliases for 8.2 @svpernova09,,1
Dockstead (#1809),0.70600545,Dockstead (#1809) @svpernova09, Split mysql57 into its own script,1
add Laravel Pint alias (#1808),0.93666464,add Laravel Pint alias (#1808) @browner12,Pint now comes pre-installed with every new Laravel installation. Adding an alias so we can reference it more easily.,1
Adding 8.2 to CICD (#1806),0.84107876,Adding 8.2 to CICD (#1806) @svpernova09,  Adding 8.2 to CICD   Composer update ,1
Update golang version to 1.19.2 (#1805),0.93430656,Update golang version to 1.19.2 (#1805) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Feature oh my zsh : set theme and plugins from config (#1798),0.9450045,Feature oh my zsh : set theme and plugins from config (#1798) @UnSeulT,"With this we can set (and keep after a vagrant destroy command) at least the theme and plugins for our oh my zsh config. If any of theme or plugins is not set, we keep the default config.",1
mongodb.sh: bump PHP driver to 1.14.1 version (#1800),0.9871285,mongodb.sh: bump PHP driver to 1.14.1 version (#1800) @themaric,Co-authored-by: Dusan Maric maricd@firstbeatmedia.com,1
Update golang version to 1.19.1 (#1796),0.9409529,Update golang version to 1.19.1 (#1796) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update tests.yml (#1795),0.9520837,Update tests.yml (#1795) @sashashura,Signed-off-by: sashashura 93376818+sashashura@users.noreply.github.com Signed-off-by: sashashura 93376818+sashashura@users.noreply.github.com,1
Update golang version to 1.19 (#1791),0.94727546,Update golang version to 1.19 (#1791) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.18.5 (#1790),0.94281185,Update golang version to 1.18.5 (#1790) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.18.4 (#1787),0.9418498,Update golang version to 1.18.4 (#1787) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.18.3 (#1785),0.946702,Update golang version to 1.18.3 (#1785) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.18.2 (#1783),0.94097024,Update golang version to 1.18.2 (#1783) @ricardoseriani,,1
feat: add new site type for fastadmin framework (#1779),0.9639176,feat: add new site type for fastadmin framework (#1779) @emptyrealm,,1
Fix overriding multiple provisioners in loops (#1772),0.98279315,Fix overriding multiple provisioners in loops (#1772) @DRogueRonin,,1
Update golang version to 1.18 (#1776),0.9508032,Update golang version to 1.18 (#1776) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.17.8 (#1771),0.94870067,Update golang version to 1.17.8 (#1771)  @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.17.7 (#1762),0.9294293,Update golang version to 1.17.7 (#1762) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Testing symfony ^5/^6 for Laravel 8,0.6290013,Add support for Symfony 5 (#1317) @andrewmy,,0
"Update requirements to PHP 8.0, 8.1, Symfony ^6 (#1758)",0.99082714,"Update requirements to PHP 8.0, 8.1, Symfony ^6 #1758","  Update requirements to PHP 8.0, 8.1, Symfony ^6   Test on PHP 8.0, 8.1, dropping 7.4   Tagging v13.2.0 ",1
Tagging v13.1.1,0.8058873,Tagging v10.17.0 ,,1
Revert #1754 (#1755),0.5272876,Reverted #1316 to resolve #1319 ,,0
Tagging 13.1.0,0.7377516,Tagging v13.0.0 and update constraints,,1
Change minio install to /opt/bin (#1754),0.95553774,Change minio install to /opt/bin (#1754) @bastien-phi,,1
Update golang version to 1.17.6 (#1751),0.9449866,Update golang version to 1.17.6 (#1751) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Make mongodb install aware of CPU Arch being used (#1749),0.9816719,Make MongoDB install aware of CPU Arch being used (#1749) @svpernova09,  Make mongodb install aware of CPU Arch being used   Tagging v13.0.2 ,1
add mongodb backup (#1746),0.94212115,add MongoDB backup (#1746) @li9ht,,1
Wordpress - Enable debug mode automatically (#1747),0.9761931,WordPress - Enable debug mode automatically (#1747) @dominiccarrington,"Due to homestead being a development platform, enabling WP_DEBUG automatically makes sense.",1
Tagging 13.0.1,0.7435672,Tagging v13.0.0 and update constraints,,1
add mongodb.so to php8.1 php.ini (#1745),0.9420943,add mongodb.so to php8.1 php.ini (#1745) @li9ht,,1
Bump MongoDB PHP driver to v1.12.0 (#1743),0.98104906,Bump MongoDB PHP driver to v1.12.0 (#1743) @themaric,  mongodb.sh: bump PHP driver to 1.11.0   mongodb.sh: bump PHP driver to v1.12.0   Co-authored-by: Dusan Maric maricd@firstbeatmedia.com,1
Update golang version to 1.17.5 (#1742),0.9363462,Update golang version to 1.17.5 (#1742) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
"13.0.0 - PHP 8.1 Default Requires Base Box  >= 12.0.0, < 13.0.0 (#1739)",0.63565665,"✨ Adding PHP 7.3 minimum base box 6.3.0, (#927) @svpernova09 ", Default to PHP 8.1 Tagging v13.0.0 and update constraints Update minio feature to be aware of CPU arch (#1734) Update cpu arch conditional check for minio Add test aliases for both Pest and PHPunit dynamically (#1738) Update localized aliases,0
Add test aliases for both Pest and PHPunit dynamically (#1738),0.9999999,Add test aliases for both Pest and PHPunit dynamically (#1738),This is from @freekmurze blog https://freek.dev/2142-a-bash-function-to-run-tests-for-both-phpunit-and-pest,1
Update golang version to 1.17.4 (#1736),0.94125295,Update golang version to 1.17.8 (#1771)  @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Tagging v12.8.0,0.81188536,Tagging v10.17.0 ,,1
Use 192.168.56.56 as the default IP for Homestead,0.9187019,Use 192.168.56.56 as the default IP for Homestead @svpernova09,,1
Update golang version to 1.17.3 (#1727),0.9468661,Update golang version to 1.17.3 (#1727) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update MongoDB to v1.11.1,0.9540316,Update MongoDB to v1.11.1 @svpernova09,,1
mongodb.sh: bump PHP driver to 1.11.0 (#1725),0.9836716,mongodb.sh: bump PHP driver to 1.11.0 (#1725) @themaric,Co-authored-by: Dusan Maric maricd@firstbeatmedia.com,1
Fix cpu detection for golang install,0.95473355,Fix cpu detection for golang install @svpernova09,,1
Update golang feature to be aware of CPU arch (#1723),0.9527108,Update golang feature to be aware of CPU arch (#1723) @svpernova09,Partially resolves https://github.com/laravel/homestead/issues/1722,1
"Remove docker feature, since it's already on homestead base image (#1716)",0.98020387,"Remove docker feature, since it's already on homestead base image (#1716) @ricardoseriani",Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Tagging v12.7.1,0.8354676,Tagging v10.17.0 ,,1
Updating default Homestead.yaml/json,0.91544366,Update default Homestead.yaml / Homestead.json @svpernova09 ,,1
Deduplicate django installation (#1712),0.47763506,Bugfix: Unable to locate package python-django. (#1466) @juangiordana,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,0
Update golang version to 1.17.2 (#1711),0.9365525,Update golang version to 1.17.1 (#1699) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Tagging v12.7.0,0.83947974,Tagging v10.17.0 ,,1
Add a script we can use to clean up tasks in flight,0.50729185,Add a preflight script to do some questionable things to the operating system.,,0
Install ca_certificates & Tag bump,0.46054226,Add generated ca to local cert storage (#1345) @kesselb,,0
Tagging v12.6.0,0.81349814,Tagging v10.17.0 ,,1
Change logo to work on Dark Theme (#1703),0.9667746,Change logo to work on Dark Theme (#1703) @xiCO2k,,1
Apply fixes from StyleCI,0.683481,Fix StyleCI issues #458 (@driesvints),,0
Process headers & rewrites for wsl:create-sites,0.9195452,Process headers & rewrites for wsl:create-sites @svpernova09,,1
Update golang version to 1.17.1 (#1699),0.9362612,Update golang version to 1.17.1 (#1699) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Move services configuration after feature installation #1694,0.9400039,Move services configuration after feature installation #1694 @svpernova09,,1
feat(php) enable php-fpm on box startup (#1691),0.96261346,feat(php) enable php-fpm on box startup (#1691) @irineujunior,,1
Fix shebang for php81.sh script (#1690),0.98343796,Fix shebang for php81.sh script (#1690) @om4csaba,,1
pass all our params to create site,0.8868959,pass all our params to create site @svpernova09,,1
Site option feature parity for PHP from Ruby,0.91624117,Site option feature parity for PHP from Ruby @svpernova09,,1
Tagging v12.5.0,0.82083863,Tagging v10.17.0 ,,1
Adding support for PHP 8.1,1.0,Adding support for PHP 8.1,,1
Tagging v12.4.2,0.8227305,Tagging v10.17.0 ,,1
Fix port sent/to issue where the values had been flipped,1.0,Fix port sent/to issue where the values had been flipped,,1
"Removed older php version in favor of the ""Feature scripts for old PHP versions"" (#1684)",0.7165669,Adding old PHP versions as feature scripts,,1
Tagging 12.4.1,0.72120106,Tagging v10.17.0 ,,1
Restart php when installing/adding,0.9999999,Restart php when installing/adding,,1
Tagging v12.4.0,0.8286457,Tagging v10.17.0 ,,1
Tagging v12.3.3,0.8174907,Tagging v10.17.0 ,,1
Update Go to 1.17,0.99999976,Update Go to 1.17,,1
Update Installation for TimescaleDB,1.0000001,Update Installation for TimescaleDB,,1
Update golang version to 1.16.7 (#1678),0.94537514,Update golang version to 1.16.7 (#1678) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Ensure we purge the entire contents of lib mysql,0.9999998,Ensure we purge the entire contents of lib mysql,Somewhat related to https://github.com/laravel/homestead/issues/1618,1
Mongo install should check for php version existence before installing,1.0000001,Mongo install should check for php version existence before installing,Only configure MongoDB for installed PHP versions.,1
Reduce number of default ports Add old defaults to ports example,1.0,Reduce number of default ports Add old defaults to ports example,Reduces networking overhead by sharing fewer ports by default.,1
Merge branch 'php-versions' into main,0.61536384,✨ ❄️ 💡 Add support for multiple versions of PHP (#621) @svpernova09,,0
Adding/Tweaking PHP version scripts,1.0000001,Adding/Tweaking PHP version scripts,,1
Bump MongoDB PHP driver to 1.10.0 (#1675),0.9807148,Bump MongoDB PHP driver to 1.10.0 (#1675) @themaric,  mongodb.sh: update PHP driver to v1.7.4   Features: mongodb.sh: fix dpkg error   mongodb.sh: fix dpkg error   mongodb.sh: bump PHP driver version to 1.8.0   mongodb: update PHP driver to PHP8 compatible v1.9.0   mongodb.sh: bump PHP driver version to 1.10.0   Co-authored-by: Dusan Maric maricd@firstbeatmedia.com,1
Merge branch 'main' into master,0.5591259,Remove branch alias for dev-master (#1254 @svpernova09,,0
mongodb.sh: bump PHP driver version to 1.10.0,0.93259084,mongodb.sh: bump PHP driver to 1.11.0 (#1725) @themaric,,1
Update after.sh (#1672),0.8978041,Update after.sh (#1672) @stebogit, Update after.sh  Updates Node version  Update after.sh,1
Update golang version to 1.16.6 (#1673),0.9452266,Update golang version to 1.16.6 (#1673) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Fix typo in configure syntax breaking php gloabal key,0.89052415,Fix typo in configure syntax breaking php global key #1674,,1
Tagging v12.3.1,0.8319982,Tagging v10.17.0 ,,1
Update Blackfire to v2 (#1671),0.92546755,Update Blackfire to v2 (#1671) @DieterHolvoet ,,1
add support for vagrant-goodhosts (#1667),0.96196586,add support for vagrant-goodhosts (#1667) @thedavidthomas,Co-authored-by: David Thomas dt@humaan.com.au,1
Add feature scripts for old PHP versions. Enable easy site to feature,0.9999999,Add feature scripts for old PHP versions. Enable easy site to feature,,1
"When clearing variables, check if the file exists first.",0.99999994,"When clearing variables, check if the file exists first.",,1
Adding old PHP versions as feature scripts,0.9999998,Adding old PHP versions as feature scripts,,1
TimescaleDB Should use PostgreSQL 13,1.0000004,TimescaleDB Should use PostgreSQL 13,,1
Adding Flyway & Heroku CLI as feature scripts,1.0,Adding Flyway & Heroku CLI as feature scripts,,1
Update Readme to remove reference to 20.04 branch.,1.0,Update Readme to remove reference to 20.04 branch.,20.04 and 18.04 branches should not be used and considered archived.,1
Merge remote-tracking branch 'origin/main' into main,0.46092004,Remove branch alias for dev-master (#1254 @svpernova09,,0
Removed PostgreSQL < 13 for WSL & TimescaleDB,1.0000001,Removed PostgreSQL < 13 for WSL & TimescaleDB,,1
Debugging inline provisioners (#1663),1.0,Debugging inline provisioners (#1663),,1
Update golang version to 1.16.5 (#1660),0.9423106,Update golang version to 1.16.5 (#1660) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Add Author (#1659),0.5003857,Add Python & Django (#1120) @svpernova09,,0
Tagging v12.3.0,0.8360506,Tagging v10.17.0 ,,1
Update aliases for Xdebug 3,1.0,Update aliases for Xdebug 3 ,,1
Updates to fix mariadb,1.0000001,Updates to fix mariadb,,1
Adding feature 'r-base' (#1653),1.0,Adding feature 'r-base' (#1653),,1
Update golang version to 1.16.4 (#1649),0.9370725,Update golang version to 1.16.4 (#1649) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Remove usage of bintray for rabbitmq (#1646),0.9717712,Remove usage of bintray for rabbitmq (#1646) @@Simoneu01,,1
Added swoole for Octane (#1642),0.4790519,Add Python & Django (#1120) @svpernova09,,0
Update meilisearch.sh (#1643),0.98227495,Update meilisearch.sh (#1643) @RemCom,Listen to all incoming connections instead of specific ip,1
Tagging v12.2.0,0.81955874,Tagging v10.17.0 ,,1
WIP: Support Site types in WSL (#1640),0.96539855,Support Site types in WSL (#1640) , Add support for site types in WSL  Addresses #1638  Apply fixes from StyleCI (#1639),1
Fix Minio Buckets Being Setup Incorrectly (#1633),0.9777156,Fix Minio Buckets Being Setup Incorrectly (#1633) @vpillinger,,1
Add executable path and default homestead IP on ExecStart (#1636),0.9766786,Add executable path and default homestead IP on ExecStart (#1636) @andreia,,1
Update golang version to 1.16.3 (#1637),0.9440132,Update golang version to 1.16.3 (#1637) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update timescaledb2 to support postgres 13 (#1635),0.9852725,Update timescaledb2 to support postgres 13 (#1635) @yazeed,,1
Removed trailing slash from apache config (#1630),0.93915635,Removed trailing slash from apache config (#1630) @firojghimire-sk,Co-authored-by: Firoj Ghimire firoj@socialknowledge.com,1
Apache corrupts files on mounted folder (#1631),0.48548973,This resolves #577 and all apache users should upgrade or they will run into the same issue on the next provision/install of apache.,"https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=900821 I encountered this issue under hyper-v. The proposed fix disables mmap, which seems to be broken on cifs.",0
tagging v12.1.1,0.8072814,Tagging v10.17.0 ,,1
Default MySQL to be true,0.9999999,Default MySQL to be true,Resolves https://github.com/laravel/homestead/issues/1625,1
Update golang version to 1.16.2 (#1629),0.9398861,Update golang version to 1.16.2 (#1629) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Update golang version to 1.16.1 (#1628),0.94113827,Update golang version to 1.16.1 (#1628) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Apply fixes from StyleCI (#1626),0.81379664,Fix StyleCI issues #458 (@driesvints),,1
"When creating WSL Sites, clear any existing nginx sites",1.0000001,"When creating WSL Sites, clear any existing nginx sites",,1
Tagging v12.1.0,0.8214497,Tagging v10.17.0 ,,1
Merge branch 'main' of github.com:laravel/homestead into main,0.56786907,See the discussion https://github.com/laravel/homestead/issues/1552,,0
Updates for WSL2,1.0000002,Updates for WSL2,,1
"Adding Meilisearch feature, thanks to CorruptedCyborg for the gist",0.9999999,"Adding Meilisearch feature, thanks to CorruptedCyborg for the gist",,1
Standardize on client_max_body_size at 100M,0.99999976,Standardize on client_max_body_size at 100M,,1
remove client_max_body_size from site types so FPM takes priority,1.0000001,remove client_max_body_size from site types so FPM takes priority,,1
Update readme for supported versions,0.99999994,Update readme for supported versions,,1
Update golang version to 1.16 (#1616),0.9486954,Update golang version to 1.16 (#1616) @ricardoseriani,Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Allow specifying a full proxy_pass value with the to key in the homestead.yml (#1611),0.73041993,Allow specifying a full proxy_pass value with the to key in the homes… @andresayej,,1
Added query logging for MariaDB (#1601),0.6472091,MariaDB updated to version 10.4 (#1127) @afgloeden,  Added query logging for MariaDB   Disable query logging by default ,0
Update golang version to 1.15.8 (#1609),0.94893503,Update golang version to 1.15 (#1474),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Trader PHP extension (#1608),0.9523541,Trader PHP extension (#1608) @yazeed,  use postgresdb2 by default for postgres 11 and 12   fixed mongo url   retracted mongodb url change   added trader PHP extension as a feature   fixed mongo url   retracted mongodb url change   added trader PHP extension as a feature ,1
"Tagging v12.0.0, requires vagrant box v11.0.0",0.6456233,Vagrant box version v9.7.2,,0
Upgrade TimescaleDB to 2.0 for Postgres 11 and 12 (#1602),0.90388936,Update timescaledb2 to support postgres 13 (#1635) @yazeed,  use postgresdb2 by default for postgres 11 and 12   fixed mongo url   retracted mongodb url change ,1
Increase maximum size of the client request body (#1600),0.6936257,Remove site-specific client_max_body_size (#1299) @cbj4074,https://www.cyberciti.biz/faq/linux-unix-bsd-nginx-413-request-entity-too-large/,0
Update references to master branch to main,0.5577881,Remove branch alias for dev-master (#1254 @svpernova09,,0
Update golang version to 1.15.7 (#1594),0.9675145,Update golang version to 1.15 (#1474),Signed-off-by: Ricardo Seriani ricardo.seriani@gmail.com,1
Add support for VirtualBox's --paravirtprovider flag #1580,0.63477963,Add basic libvirt support (#1831) @csaba215,,0
fixed mongodb-org-4.4 in mongodb.sh (#1588),0.75344247,Upgrade mongodb extension to 1.4.0 (#840) @rkacenski,,1
Removed the wsl2 systemd script from wsl-init (#1589),0.559291,Add init and create site commands for use in WSL (#1483),no longer work,0
Clean up Readme,0.5015973,Updating versions in readme,,0
