Index,Message,Description,Message Abstract,Description Abstract
30,Update README.md (#657),Merge pull request 657,Update README.md (#657),Merge pull request 657
31,Update history to reflect merge of #654 [ci skip],,Update history to reflect merge of #654 [ci skip],
32,change base-font-family sequence (#654),Merge pull request 654,change base-font-family sequence (#654),Merge pull request 654
33,Update history to reflect merge of #633 [ci skip],,Update history to reflect merge of #633 [ci skip],
34,Migrate from TravisCI to GitHub Actions (#633),Merge pull request 633,Migrate from TravisCI to GitHub Actions (#633),Merge pull request 633
35,Update history to reflect merge of #627 [ci skip],,Update history to reflect merge of #627 [ci skip],
36,Change the remainder of setting the url field (#627),Merge pull request 627,Change the remainder of setting the url field (#627),Merge pull request 627
37,Open social links in new tabs (#625),"Added target=""_blank"" to all social links to avoid taking visitors away from the client's website. Signed-off-by: Matt Rogers codemattr@gmail.com Co-authored-by: Yaroslav Shmarov yshmarov@gmail.com",Open social links in new tabs (#625),"Added target=""_blank"" to all social links to avoid taking visitors away from the client's website. Signed-off-by: Matt Rogers codemattr@gmail.com Co-authored-by: Yaroslav Shmarov yshmarov@gmail.com"
38,Update history to reflect merge of #610 [ci skip],,Update history to reflect merge of #610 [ci skip],
39,Fix custom-styles.scss name in README (#610),Merge pull request 610,Fix custom-styles.scss name in README (#610),Merge pull request 610
40,Update history to reflect merge of #596 [ci skip],,Update history to reflect merge of #596 [ci skip],
41,update google-analytics (#596),Merge pull request 596,update google-analytics (#596),Merge pull request 596
42,Update history to reflect merge of #609 [ci skip],,Update history to reflect merge of #609 [ci skip],
43,Improve CI workflow configuration (#609),Merge pull request 609,Improve CI workflow configuration (#609),Merge pull request 609
44,Merge pull request #608 from jekyll/actions-for-ci,Add a basic workflow file for building minima,Merge pull request #608 from jekyll/actions-for-ci,Add a basic workflow file for building minima
45,Add a basic workflow file for building minima,This will replace the travis CI configuration,Add a basic workflow file for building minima,This will replace the travis CI configuration
46,Merge pull request #607 from vedranmiletic/patch-1,Added system-ui as a cross-platform default font,Merge pull request #607 from vedranmiletic/patch-1,Added system-ui as a cross-platform default font
47,Added system-ui as a cross-platform default font,,Added system-ui as a cross-platform default font,
48,Fix theme gemspec (#559),,Fix theme gemspec (#559),
49,Update history to reflect merge of #535 [ci skip],,Update history to reflect merge of #535 [ci skip],
50,Conditionally load GFM-parser gem in CI builds (#535),Merge pull request 535,Conditionally load GFM-parser gem in CI builds (#535),Merge pull request 535
51,Update history to reflect merge of #510 [ci skip],,Update history to reflect merge of #510 [ci skip],
52,chore(deps): bump Ruby version (#510),Merge pull request 510,chore(deps): bump Ruby version (#510),Merge pull request 510
53,Update history to reflect merge of #335 [ci skip],,Update history to reflect merge of #335 [ci skip],
54,"Introduce ""Dark Minima"" skin (#335)",Merge pull request 335,"Introduce ""Dark Minima"" skin (#335)",Merge pull request 335
55,Update history to reflect merge of #452 [ci skip],,Update history to reflect merge of #452 [ci skip],
56,Extract more color rules into skins (#452),Merge pull request 452,Extract more color rules into skins (#452),Merge pull request 452
57,Update history to reflect merge of #485 [ci skip],,Update history to reflect merge of #485 [ci skip],
58,Specify the font size of the root element (#485),Merge pull request 485,Specify the font size of the root element (#485),Merge pull request 485
59,Update history to reflect merge of #481 [ci skip],,Update history to reflect merge of #481 [ci skip],
60,Improve the readablility of blockquotes (#481),Merge pull request 481,Improve the readablility of blockquotes (#481),Merge pull request 481
61,Update history to reflect merge of #480 [ci skip],,Update history to reflect merge of #480 [ci skip],
62,[chore] Normalize Travis CI builds (#480),Merge pull request 480,[chore] Normalize Travis CI builds (#480),Merge pull request 480
63,Update history to reflect merge of #479 [ci skip],,Update history to reflect merge of #479 [ci skip],
64,Place skins in minima/skins to clarify purpose (#479),Merge pull request 479,Place skins in minima/skins to clarify purpose (#479),Merge pull request 479
65,Improve customizability of the theme (#478), Improve customizability of the theme,Improve customizability of the theme (#478),Improve customizability of the theme
66,Update history to reflect merge of #475 [ci skip],,Update history to reflect merge of #475 [ci skip],
67,Update .gitignore (#475),Merge pull request 475,Update .gitignore (#475),Merge pull request 475
68,Update history to reflect merge of #470 [ci skip],,Update history to reflect merge of #470 [ci skip],
69,Remove RSS icon from the social media list (#470),Merge pull request 470,Remove RSS icon from the social media list (#470),Merge pull request 470
70,Update history to reflect merge of #468 [ci skip],,Update history to reflect merge of #468 [ci skip],
71,Rename favicons.html to custom-head.html (#468),Merge pull request 468,Rename favicons.html to custom-head.html (#468),Merge pull request 468
72,Adjust margins of headings to make sections clear (#467),Co-authored-by: Joel Glovier 1319791+jglovier@users.noreply.github.com,Adjust margins of headings to make sections clear (#467),Co-authored-by: Joel Glovier 1319791+jglovier@users.noreply.github.com
73,Update history to reflect merge of #458 [ci skip],,Update history to reflect merge of #458 [ci skip],
74,Set margin-bottom of pagination (#458),Merge pull request 458,Set margin-bottom of pagination (#458),Merge pull request 458
75,Update history to reflect merge of #462 [ci skip],,Update history to reflect merge of #462 [ci skip],
76,Export a variable to let users to custom the font family of code (#462),Merge pull request 462,Export a variable to let users to custom the font family of code (#462),Merge pull request 462
77,Update history to reflect merge of #461 [ci skip],,Update history to reflect merge of #461 [ci skip],
78,Set margins of hr to improve readability (#461),Merge pull request 461,Set margins of hr to improve readability (#461),Merge pull request 461
79,Update history to reflect merge of #455 [ci skip],,Update history to reflect merge of #455 [ci skip],
80,Fix a bug of incorrect parsing of page.modified_date (#455),Merge pull request 455,Fix a bug of incorrect parsing of page.modified_date (#455),Merge pull request 455
81,Update history to reflect merge of #432 [ci skip],,Update history to reflect merge of #432 [ci skip],
82,Show the last modified date of posts (#432),Merge pull request 432,Show the last modified date of posts (#432),Merge pull request 432
83,Update history to reflect merge of #450 [ci skip],,Update history to reflect merge of #450 [ci skip],
84,Support pagination through posts in home layout (#450),Merge pull request 450,Support pagination through posts in home layout (#450),Merge pull request 450
85,Update history to reflect merge of #449 [ci skip],,Update history to reflect merge of #449 [ci skip],
86,Improve readability of post titles with diacritics (#449),Merge pull request 449,Improve readability of post titles with diacritics (#449),Merge pull request 449
87,Update history to reflect merge of #384 [ci skip],,Update history to reflect merge of #384 [ci skip],
88,Drop support for scalar 'author' configuration (#384),Merge pull request 384,Drop support for scalar 'author' configuration (#384),Merge pull request 384
89,Update history to reflect merge of #448 [ci skip],,Update history to reflect merge of #448 [ci skip],
90,Re-implement site footer markup and styles (#448),Merge pull request 448,Re-implement site footer markup and styles (#448),Merge pull request 448
91,Update history to reflect merge of #348 [ci skip],,Update history to reflect merge of #348 [ci skip],
92,Support mutiple authors on post layout (#348),Merge pull request 348,Support mutiple authors on post layout (#348),Merge pull request 348
93,Update history to reflect merge of #445 [ci skip],,Update history to reflect merge of #445 [ci skip],
94,Stop prefixing CSS calc with -webkit- (#445),Merge pull request 445,Stop prefixing CSS calc with -webkit- (#445),Merge pull request 445
95,Update history to reflect merge of #352 [ci skip],,Update history to reflect merge of #352 [ci skip],
96,Add GitLab to social (#352),Merge pull request 352,Add GitLab to social (#352),Merge pull request 352
97,Update history to reflect merge of #410 [ci skip],,Update history to reflect merge of #410 [ci skip],
98,Add social support for dev.to (#410),Merge pull request 410,Add social support for dev.to (#410),Merge pull request 410
99,Update history to reflect merge of #443 [ci skip],,Update history to reflect merge of #443 [ci skip],
100,Add stackoverflow to social media list (#443),Merge pull request 443,Add stackoverflow to social media list (#443),Merge pull request 443
101,Update history to reflect merge of #438 [ci skip],,Update history to reflect merge of #438 [ci skip],
102,Update README section on adding favicons to site (#438),Merge pull request 438,Update README section on adding favicons to site (#438),Merge pull request 438
103,Update history to reflect merge of #441 [ci skip],,Update history to reflect merge of #441 [ci skip],
104,Add font-size styles for elements h5 and h6 (#441),Merge pull request 441,Add font-size styles for elements h5 and h6 (#441),Merge pull request 441
105,Update history to reflect merge of #437 [ci skip],,Update history to reflect merge of #437 [ci skip],
106,Assign static value to variable outside forloop (#437),Merge pull request 437,Assign static value to variable outside forloop (#437),Merge pull request 437
107,Update history to reflect merge of #439 [ci skip],,Update history to reflect merge of #439 [ci skip],
108,Ignore .jekyll-cache (#439),Merge pull request 439,Ignore .jekyll-cache (#439),Merge pull request 439
109,Update history to reflect merge of #436 [ci skip],,Update history to reflect merge of #436 [ci skip],
110,"Use ""rem"" unit in relative-font-size mixin (#436)",Merge pull request 436,"Use ""rem"" unit in relative-font-size mixin (#436)",Merge pull request 436
111,Update history to reflect merge of #321 [ci skip],,Update history to reflect merge of #321 [ci skip],
112,Add overflow-wrap: break-word to body tag (#321),Merge pull request 321,Add overflow-wrap: break-word to body tag (#321),Merge pull request 321
113,Update history to reflect merge of #303 [ci skip],,Update history to reflect merge of #303 [ci skip],
114,fix: make page.list_title optional (#303),Merge pull request 303,fix: make page.list_title optional (#303),Merge pull request 303
115,Update history to reflect merge of #296 [ci skip],,Update history to reflect merge of #296 [ci skip],
116,fix: overflow auto for tables (#296),Merge pull request 296,fix: overflow auto for tables (#296),Merge pull request 296
117,Update history to reflect merge of #435 [ci skip],,Update history to reflect merge of #435 [ci skip],
118,"Use ""em"" unit in relative-font-size mixin (#435)",Merge pull request 435,"Use ""em"" unit in relative-font-size mixin (#435)",Merge pull request 435
119,Update history to reflect merge of #373 [ci skip],,Update history to reflect merge of #373 [ci skip],
120,docs: remove Google+ (#373),Merge pull request 373,docs: remove Google+ (#373),Merge pull request 373
121,Update history to reflect merge of #390 [ci skip],,Update history to reflect merge of #390 [ci skip],
122,Removed hyphens (#390),Merge pull request 390,Removed hyphens (#390),Merge pull request 390
123,Update history to reflect merge of #433 [ci skip],,Update history to reflect merge of #433 [ci skip],
124,Add a placeholder of favicons (#433),Merge pull request 433,Add a placeholder of favicons (#433),Merge pull request 433
125,Update history to reflect merge of #426 [ci skip],,Update history to reflect merge of #426 [ci skip],
126,Set the border-radius of .highlight (#426),Merge pull request 426,Set the border-radius of .highlight (#426),Merge pull request 426
127,Update history to reflect merge of #386 [ci skip],,Update history to reflect merge of #386 [ci skip],
128,Add rel=me attributes to social links (#386),Merge pull request 386,Add rel=me attributes to social links (#386),Merge pull request 386
129,Update history to reflect merge of #404 [ci skip],,Update history to reflect merge of #404 [ci skip],
130,Solarized skins (#404),Merge pull request 404,Solarized skins (#404),Merge pull request 404
131,Update history to reflect merge of #336 [ci skip],,Update history to reflect merge of #336 [ci skip],
132,Allow skins to be defined and customized easily (#336),Merge pull request 336,Allow skins to be defined and customized easily (#336),Merge pull request 336
133,Update screenshot to reflect current rendering (#415), Update screenshot to reflect current rendering,Update screenshot to reflect current rendering (#415),Update screenshot to reflect current rendering
134,Update history to reflect merge of #400 [ci skip],,Update history to reflect merge of #400 [ci skip],
135,Add Keybase to social links (#400),Merge pull request 400,Add Keybase to social links (#400),Merge pull request 400
136,Update history to reflect merge of #399 [ci skip],,Update history to reflect merge of #399 [ci skip],
137,Update History.markdown (#399),Merge pull request 399,Update History.markdown (#399),Merge pull request 399
138,Correct typo in config file (#385),,Correct typo in config file (#385),
139,Remove redundant title from footer (#319),,Remove redundant title from footer (#319),
140,Move 'Subscribe' anchor's start tag in home.html (#312), Move 'Subscribe' anchor's start tag in home.html Reduce line-length of 'Subscribe' anchor tag  Co-Authored-By: Ashwin Maroli ashmaroli@users.noreply.github.com,Move 'Subscribe' anchor's start tag in home.html (#312),Move 'Subscribe' anchor's start tag in home.html Reduce line-length of 'Subscribe' anchor tag Co-Authored-By: Ashwin Maroli ashmaroli@users.noreply.github.com
141,Update README documentation (#381),,Update README documentation (#381),
142,Fix footer stacking issue for smaller view sizes (#379),,Fix footer stacking issue for smaller view sizes (#379),
143,Remove google+ from social icons SVG (#370),,Remove google+ from social icons SVG (#370),
144,https link (#362),,https link (#362),
145,Allow testing with Jekyll 4.x (#351),,Allow testing with Jekyll 4.x (#351),
146,removed closed down Google+ Service (#361),,removed closed down Google+ Service (#361),
147,Update history to reflect merge of #347 [ci skip],,Update history to reflect merge of #347 [ci skip],
148,chore (ci): remove deprecated sudo: false in .travis.yml (#347),Merge pull request 347,chore (ci): remove deprecated sudo: false in .travis.yml (#347),Merge pull request 347
149,Update history to reflect merge of #346 [ci skip],,Update history to reflect merge of #346 [ci skip],
150,Update multiline config comment. (#346),Merge pull request 346,Update multiline config comment. (#346),Merge pull request 346
151,Docs: Fix disclaimer italics in README (#344),,Docs: Fix disclaimer italics in README (#344),
152,Add a disclaimer to the README (#343),,Add a disclaimer to the README (#343),
153,Convert social-links column into a row of icons (#146),,Convert social-links column into a row of icons (#146),
154,chore(deps): relax version constraint on bundler (#331),,chore(deps): relax version constraint on bundler (#331),
155,fix a typo (#326),,fix a typo (#326),
156,fix: adopt GitHub Pages nomenclature (#305),,fix: adopt GitHub Pages nomenclature (#305),
157,"Add rel=""me"" to micro.blog link (#315)",,"Add rel=""me"" to micro.blog link (#315)",
158,Fix site title line height (#314),,Fix site title line height (#314),
159,Remove unused none display in _layout.scss (#313),,Remove unused none display in _layout.scss (#313),
160,Added rel=me to Mastodon (#308),Mastodon uses this to verify a personal link. (https://docs.joinmastodon.org/usage/basics/#link-verification),Added rel=me to Mastodon (#308),Mastodon uses this to verify a personal link. (link)
161,style: Subscribe feed link (#300),,style: Subscribe feed link (#300),
162,Add Telegram to social (#297),,Add Telegram to social (#297),
163,refactor scss to mobile-first (#130)," refactor SCSS to mobile-first  Styles meant for small screens is moved from media queries to become the default styles, and styles affecting larger screens are moved into media queries.  Remove all uses of desktop-first media-query mixin set new variables to value of old variables add comment as deprecation warning for media query mixin",refactor scss to mobile-first (#130),"refactor SCSS to mobile-first Styles meant for small screens is moved from media queries to become the default styles, and styles affecting larger screens are moved into media queries. Remove all uses of desktop-first media-query mixin set new variables to value of old variables add comment as deprecation warning for media query mixin"
164,Vertically aligned middle for social icons (#271),,Vertically aligned middle for social icons (#271),
165,Fix SVG validation error (#236),"Attribute ""xmlns"" is not allowed to appear in element ""symbol"".",Fix SVG validation error (#236),"Attribute ""xmlns"" is not allowed to appear in element ""symbol""."
166,Migrate from analytics.js to gtag.js (#281), Replace analytics.js with gtag.js,Migrate from analytics.js to gtag.js (#281),Replace analytics.js with gtag.js
167,Removed unnecessary role attribute from header tag (#204),,Removed unnecessary role attribute from header tag (#204),
168,fix(css): prevent site title from getting covered by hamburger menu (#179),,fix(css): prevent site title from getting covered by hamburger menu (#179),
169,HTML escape author in posts (#132),,HTML escape author in posts (#132),
170,Add YouTube channel to social (#292)," Add YouTube channel to social  Support channels, by adding youtube_channel, and youtube_channel_name, since most names are randomly generated IDs, e.g. UCvmINlrza7JHB1zkIOuXEbw). For example, youtube_channel: UCvmINlrza7JHB1zkIOuXEbw youtube_channel_name: jekyll  This preserves the existing youtube_username setting, since it should will support the other URL systems on YouTube, legacy usernames and new custom URLs, see: https://support.google.com/youtube/answer/6180214",Add YouTube channel to social (#292),"Add YouTube channel to social Support channels, by adding youtube_channel, and youtube_channel_name, since most names are randomly generated IDs, e.g. UCvmINlrza7JHB1zkIOuXEbw). For example, youtube_channel: UCvmINlrza7JHB1zkIOuXEbw youtube_channel_name: jekyll This preserves the existing youtube_username setting, since it should will support the other URL systems on YouTube, legacy usernames and new custom URLs, see: link"
171,Add support for micro.blog social media (#267),,Add support for micro.blog social media (#267),
172,update 'customization' in README (#79),,update 'customization' in README (#79),
173,Hide nav toggle if nav is empty. (#289),Nav toggle button would display in mobile view even if nav dropdown is empty.,Hide nav toggle if nav is empty. (#289),Nav toggle button would display in mobile view even if nav dropdown is empty.
174,Update URL on #158 (#290),,Update URL on #158 (#290),
175,README update re Disqus (#284),Need to add full url to config for disqus to work.,README update re Disqus (#284),Need to add full url to config for disqus to work.
176,docs: customize favicons (#287),,docs: customize favicons (#287),
177,Add favicon (#278), Add default favicon Docs: change default favicon,Add favicon (#278),Add default favicon Docs: change default favicon
178,Bigger font-size for h1 in posts (#273),,Bigger font-size for h1 in posts (#273),
179,Merge pull request #254 from ashawley/fix-header-pages-config,Fix example header_pages in config,Merge pull request #254 from ashawley/fix-header-pages-config,Fix example header_pages in config
180,Fix example header_pages in config,"Change path to about.md, since about.html is confusing.",Fix example header_pages in config,"Change path to about.md, since about.html is confusing."
181,Update history to reflect merge of #248 [ci skip],,Update history to reflect merge of #248 [ci skip],
182,flexbox bug fix (footer overlapping) (#248),Merge pull request 248,flexbox bug fix (footer overlapping) (#248),Merge pull request 248
183,Correct inclusion of www prefix to prevent redirects (#233),,Correct inclusion of www prefix to prevent redirects (#233),
184,Merge pull request #229 from jekyll/pull/release-2.5.0,Release 2.5.0,Merge pull request #229 from jekyll/pull/release-2.5.0,Release 2.5.0
185,Merge branch 'master' into pull/release-2.5.0,,Merge branch 'master' into pull/release-2.5.0,
186,Add missing hyphen (#232),,Add missing hyphen (#232),
187,Release 💎 2.5.0,,Release 💎 2.5.0,
188,consolidate trigger SVG paths (#148),,consolidate trigger SVG paths (#148),
189,Update config (#228), Fix link to feed Rely on defaults,Update config (#228),Fix link to feed Rely on defaults
190,Stick footer for short posts (#223),Fix #222,Stick footer for short posts (#223),Fix #222
191,Release :gem: 2.4.1 (#221),,Release :gem: 2.4.1 (#221),
192,reintroduce removed social includes (#217),,reintroduce removed social includes (#217),
193,Fix typo (#213),,Fix typo (#213),
194,Release :gem: 2.4.0 (#210),,Release :gem: 2.4.0 (#210),
195,Release :gem: 2.4.0 (#209),,Release :gem: 2.4.0 (#209),
196,Improve thw wording in index.md (#175),The current comment in index.md was confusing to me as a new Jekyll developer; it seemed to suggest that the content should be added directly to _layouts/home.html instead of index.md. This fix strives to clarify the roles of each file.,Improve thw wording in index.md (#175),The current comment in index.md was confusing to me as a new Jekyll developer; it seemed to suggest that the content should be added directly to _layouts/home.html instead of index.md. This fix strives to clarify the roles of each file.
197,Remove whitespace due to Liquid tags in generated HTML (#202),,Remove whitespace due to Liquid tags in generated HTML (#202),
198,Add better system fonts (#205),Add a system font stack to support different OSes for a more comfortable & pleasing look. This exact stack is used by https://github.com/ as well,Add better system fonts (#205),Add a system font stack to support different OSes for a more comfortable & pleasing look. This exact stack is used by link/ as well
199,Update config description comment (#203),,Update config description comment (#203),
200,social icons should resolve baseurl properly (#201),,social icons should resolve baseurl properly (#201),
201,Update history to reflect merge of #199 [ci skip],,Update history to reflect merge of #199 [ci skip],
202,fix: styling main element in IE 11 (#199),Merge pull request 199,fix: styling main element in IE 11 (#199),Merge pull request 199
203,Update history to reflect merge of #198 [ci skip],,Update history to reflect merge of #198 [ci skip],
204,Adding Mastodon to the social networks (#198),Merge pull request 198,Adding Mastodon to the social networks (#198),Merge pull request 198
205,Release 💎  v2.3.0 (#195),,Release 💎  v2.3.0 (#195),
206,Test against Ruby 2.4 (#184),,Test against Ruby 2.4 (#184),
207,Reindent layout (#194),props @ashmaroli,Reindent layout (#194),props @ashmaroli
208,Add support for excerpts on homepage (#90),,Add support for excerpts on homepage (#90),
209,Fix link to feed (#183),fix #98,Fix link to feed (#183),fix #98
210,frozen string literal (#193),,frozen string literal (#193),
211,Document header_pages (#192),props @dirkgomez @adamvoss,Document header_pages (#192),props @dirkgomez @adamvoss
212,Merge pull request #191 from jekyll/release-2.2.1,Release 2.2.1,Merge pull request #191 from jekyll/release-2.2.1,Release 2.2.1
213,Release :gem: v2.2.1,,Release :gem: v2.2.1,
214,Rubocop,,Rubocop,
215,Merge pull request #190 from ashawley/revert-2a5bcb0,Revert social_sites hash,Merge pull request #190 from ashawley/revert-2a5bcb0,Revert social_sites hash
216,Revert 2a5bcb0 by removing social_sites hash,,Revert 2a5bcb0 by removing social_sites hash,
217,Merge pull request #189 from AndrewJudson/ajudson/fix_readme,Update social_sites in README,Merge pull request #189 from AndrewJudson/ajudson/fix_readme,Update social_sites in README
218,Update social_sites in README,This changes the documentation to match the version in _config.yml in https://github.com/jekyll/minima/pull/141.,Update social_sites in README,This changes the documentation to match the version in _config.yml in link.
219,Merge pull request #186 from jekyll/pull/release-2.2.0,Release :gem:  v2.2.0,Merge pull request #186 from jekyll/pull/release-2.2.0,Release :gem:  v2.2.0
220,Release :gem:  v2.2.0,,Release :gem:  v2.2.0,
221,Merge pull request #141 from ashawley/domingohui-master,Refactor social links,Merge pull request #141 from ashawley/domingohui-master,Refactor social links
222,Merge branch 'master' into domingohui-master,,Merge branch 'master' into domingohui-master,
223,Merge pull request #177 from MikkCZ/issue-158,Honor DNT for Google Analytics,Merge pull request #177 from MikkCZ/issue-158,Honor DNT for Google Analytics
224,Merge branch 'master' into issue-158,,Merge branch 'master' into issue-158,
225,Add note to History.markdown,,Add note to History.markdown,
226,Rename icons.svg to minima-social-icons.svg,,Rename icons.svg to minima-social-icons.svg,
227,Add relative_url for link to feed.xml,,Add relative_url for link to feed.xml,
228,Add social_sites hash,,Add social_sites hash,
229,Sync about page with template in jekyll,,Sync about page with template in jekyll,
230,Drop xmlns from svg tag,,Drop xmlns from svg tag,
231,Drop Stackoverflow since username problems,,Drop Stackoverflow since username problems,
232,Don't escape social usernames expecting + or /,,Don't escape social usernames expecting + or /,
233,Fix paths to social links for Flickr and SO,,Fix paths to social links for Flickr and SO,
234,Mention social links in README,,Mention social links in README,
235,Remove viewBox property from .svg-icon CSS,,Remove viewBox property from .svg-icon CSS,
236,Remove unnecessary whitespace change,,Remove unnecessary whitespace change,
237,Use rss title in config for social link,,Use rss title in config for social link,
238,cgi and html escape social usernames,,cgi and html escape social usernames,
239,Fix social includes in about,,Fix social includes in about,
240,Move links to social.html,,Move links to social.html,
241,Fix defect with boolean operator and include,,Fix defect with boolean operator and include,
242,Vertical align,,Vertical align,
243,Fix svg vertical align,,Fix svg vertical align,
244,Make icon's vertical spacing global,,Make icon's vertical spacing global,
245,Remove email icon,,Remove email icon,
246,Fix icon spacing,,Fix icon spacing,
247,Remove encoding info,,Remove encoding info,
248,Remove  in svg,,Remove  in svg,
249,Remove old svg,,Remove old svg,
250,Fix include link,,Fix include link,
251,Cleaner svg includes; svg sprite,,Cleaner svg includes; svg sprite,
252,Merge pull request #176 from jekyll/license,Update Copyright notice,Merge pull request #176 from jekyll/license,Update Copyright notice
253,"Honor DNT for Google Analytics, fix #157",,"Honor DNT for Google Analytics, fix #157",
254,Update LICENSE.txt,,Update LICENSE.txt,
255,Merge pull request #174 from jekyll/history,Update History.markdown,Merge pull request #174 from jekyll/history,Update History.markdown
256,Merge branch 'master' into history,,Merge branch 'master' into history,
257,Merge pull request #137 from ashmaroli/flexible-home-layout,Increase flexibility of 'home' layout,Merge pull request #137 from ashmaroli/flexible-home-layout,Increase flexibility of 'home' layout
258,Merge branch 'master' into flexible-home-layout,,Merge branch 'master' into flexible-home-layout,
259,Merge pull request #151 from ashmaroli/trim-gemspec,Remove redundant entries in gemspec,Merge pull request #151 from ashmaroli/trim-gemspec,Remove redundant entries in gemspec
260,Merge branch 'master' into trim-gemspec,,Merge branch 'master' into trim-gemspec,
261,Update History.markdown,,Update History.markdown,
262,Merge pull request #160 from barryf/microformats,Add Microformats markup,Merge pull request #160 from barryf/microformats,Add Microformats markup
263,Merge branch 'master' into trim-gemspec,,Merge branch 'master' into trim-gemspec,
264,Merge branch 'master' into flexible-home-layout,,Merge branch 'master' into flexible-home-layout,
265,Use  for h-card URL. Add u-url to social.,,Use  for h-card URL. Add u-url to social.,
266,Add Microformats markup to posts and home.,,Add Microformats markup to posts and home.,
267,Merge pull request #154 from ashmaroli/History,Update history to reflect merge of #139 [ci skip],Merge pull request #154 from ashmaroli/History,Update history to reflect merge of #139 [ci skip]
268,Update history to reflect merge of #139,,Update history to reflect merge of #139,
269,Merge branch 'master' into trim-gemspec,,Merge branch 'master' into trim-gemspec,
270,Merge pull request #139 from jekyll/jekyll-seo-tag-dependency,Add jekyll-seo-tag dependency,Merge pull request #139 from jekyll/jekyll-seo-tag-dependency,Add jekyll-seo-tag dependency
271,Merge branch 'master' into jekyll-seo-tag-dependency,,Merge branch 'master' into jekyll-seo-tag-dependency,
272,Update history to reflect merge of #144 [ci skip],,Update history to reflect merge of #144 [ci skip],
273,add default table styles (#144),Merge pull request 144,add default table styles (#144),Merge pull request 144
274,remove redundant entries in gemspec,,remove redundant entries in gemspec,
275,Merge branch 'master' into jekyll-seo-tag-dependency,,Merge branch 'master' into jekyll-seo-tag-dependency,
276,Update history to reflect merge of #142 [ci skip],,Update history to reflect merge of #142 [ci skip],
277,Docs: clarification about page title (#142),Merge pull request 142,Docs: clarification about page title (#142),Merge pull request 142
278,docs: mention jekyll-seo-tag in the README,,docs: mention jekyll-seo-tag in the README,
279,remove whitespace,,remove whitespace,
280,Merge branch 'master' into jekyll-seo-tag-dependency,,Merge branch 'master' into jekyll-seo-tag-dependency,
281,Make use of seo tag,,Make use of seo tag,
282,add jekyll-seo-tag dependency,,add jekyll-seo-tag dependency,
283,add documentation for flexible 'home' layout,,add documentation for flexible 'home' layout,
284,Increase flexibility of 'home' layout,,Increase flexibility of 'home' layout,
285,Update history to reflect merge of #88 [ci skip],,Update history to reflect merge of #88 [ci skip],
286,handling content outside of posts (#88),Merge pull request 88,handling content outside of posts (#88),Merge pull request 88
287,Release 2.1.1,,Release 2.1.1,
