Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Bump jenkins.version from 2.375 to 2.375.1 (#2177),0.8907169,Bump jenkins.version from 2.375 to 2.375.1 (#2177) @github-actions,"... guration-as-code-plugin/configuration-as-code-plugin/updatecli/update-jenkins.ps1 -PomPath integrations/pom.xml -NewVersion 2.375.1"" Made with ❤️️ by updatecli Co-authored-by: GitHub Actions 41898282+github-actions[bot]@users.noreply.github.com",1
build(deps): Bump jira from 3.7.1 to 3.8 (#2176),0.96705115,build(deps): Bump jira from 3.7.1 to 3.8 (#2176) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Add example for matrix-auth version 3.0 (#2174),0.9756628,Add example for matrix-auth version 3.0 (#2174) @human33,Co-authored-by: Tim Jacomb 21194782+timja@users.noreply.github.com,1
build(deps-dev): Bump pipeline-groovy-lib from 612.v84da_9c54906d to 621.vb_44ce045b_582 (#2172),0.9860754,build(deps-dev): Bump pipeline-groovy-lib from 612.v84da_9c54906d to 621.vb_44ce045b_582 (#2172) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Delete empty SpotBugs excludes filter (#2171),0.97539884,Delete empty SpotBugs excludes filter (#2171) @basil,,1
"fix typo ""avanced"" (#2167)",0.9313558,"fix typo ""avanced"" (#2167) @peterbecich",,1
Use HTTPS SCM URL (#2166),0.9152355,Use HTTPS SCM URL (#2166) @basil,,1
Init 2.375 (#2164),0.83203083,Init 2.375 (#2164) @NotMyFault,,1
build(deps): Bump plexus-utils from 3.4.2 to 3.5.0 (#2162),0.97915745,build(deps): Bump plexus-utils from 3.4.2 to 3.5.0 (#2162) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump jackson.version from 2.13.4 to 2.14.0 (#2161),0.97811466,build(deps): Bump jackson.version from 2.13.4 to 2.14.0 (#2161) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump kotlin-stdlib.version from 1.7.10 to 1.7.20 (#2163),0.9702314,build(deps): Bump kotlin-stdlib.version from 1.7.10 to 1.7.20 (#2163) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump jenkins.version from 2.361.2 to 2.361.3 (#2160),0.9096393,Bump jenkins.version from 2.361.2 to 2.361.3 (#2160) @github-actions,"... guration-as-code-plugin/configuration-as-code-plugin/updatecli/update-jenkins.ps1 -PomPath integrations/pom.xml -NewVersion 2.361.3"" Made with ❤️️ by updatecli Co-authored-by: GitHub Actions 41898282+github-actions[bot]@users.noreply.github.com",1
build(deps-dev): Bump maven-plugin from 3.19 to 3.20 (#2158),0.97121716,build(deps-dev): Bump maven-plugin from 3.19 to 3.20 (#2158) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump aws-java-sdk from 1.12.246-349.v96b_b_f7eb_a_c3c to 1.12.287-357.vf82d85a_6eefd (#2157),0.98835224,build(deps): Bump aws-java-sdk from 1.12.246-349.v96b_b_f7eb_a_c3c to 1.12.287-357.vf82d85a_6eefd (#2157) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump joda-time from 2.12.0 to 2.12.1 (#2156),0.9730585,build(deps): Bump joda-time from 2.12.0 to 2.12.1 (#2156) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Address set-output deprecation (#2155),0.9213761,Address set-output deprecation (#2155) @NotMyFault,,1
build(deps): Bump joda-time from 2.11.1 to 2.12.0 (#2144),0.9720905,build(deps): Bump joda-time from 2.11.1 to 2.12.0 (#2144) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump mercurial from 2.16.2 to 1260.vdfb_723cdcc81 in /integrations (#2154),0.9807449,build(deps): Bump mercurial from 2.16.2 to 1260.vdfb_723cdcc81 in /integrations (#2154) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps-dev): Bump github from 1.34.5 to 1.36.0 (#2152),0.96018815,build(deps-dev): Bump github from 1.34.5 to 1.36.0 (#2152) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps-dev): Bump docker-workflow from 1.29 to 528.v7c193a_0b_e67c (#2153),0.9795422,build(deps-dev): Bump docker-workflow from 1.29 to 528.v7c193a_0b_e67c (#2153) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
[Docs] CONTRIBUTING.md Remove java 8 remarks - java 11 works (#2148),0.98909914,[Docs] CONTRIBUTING.md Remove java 8 remarks - java 11 works (#2148) @StefanSpieker,,1
Removed now obsolete spotbugs exclude (#2149),0.9519675,Removed now obsolete spotbugs exclude (#2149) @StefanSpieker,,1
Replace commons-text with Jenkins plugin (#2147),0.9730439,Replace commons-text with Jenkins plugin (#2147) @NotMyFault,,1
Updating broken link (#2146),0.89457667,Updating broken link (#2146) @rahuldimri,,1
build(deps-dev): Bump ec2 from 1.68 to 2.0.3 (#2143),0.9571662,build(deps-dev): Bump ec2 from 1.68 to 2.0.3 (#2143) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Adding Demo for View-Job-Filters plugin (#1603),0.9586147,Adding Demo for View-Job-Filters plugin (#1603) @dheerajodha,,1
Bump jenkins.version from 2.361.1 to 2.361.2 (#2139),0.912111,Bump jenkins.version from 2.361.1 to 2.361.2 (#2139) @github-actions,"... guration-as-code-plugin/configuration-as-code-plugin/updatecli/update-jenkins.ps1 -PomPath integrations/pom.xml -NewVersion 2.361.2"" Made with ❤️️ by updatecli Co-authored-by: GitHub Actions 41898282+github-actions[bot]@users.noreply.github.com",1
build(deps): Bump protobuf-java from 3.21.4 to 3.21.7 (#2134),0.9828315,build(deps): Bump protobuf-java from 3.21.4 to 3.21.7 (#2134) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Remove office hours from contributing guide (#2133),0.95994866,Remove office hours from contributing guide (#2133) @MarkEWaite,,1
build(deps): Bump netty-bom from 4.1.79.Final to 4.1.81.Final (#2123),0.9820628,build(deps): Bump netty-bom from 4.1.79.Final to 4.1.81.Final (#2123) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump plugin-bom.version from 1580.v47b_429a_c853a to 1607.va_c1576527071 (#2119),0.9856173,build(deps): Bump plugin-bom.version from 1580.v47b_429a_c853a to 1607.va_c1576527071 (#2119) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump jackson.version from 2.13.3 to 2.13.4 (#2120),0.9738266,build(deps): Bump jackson.version from 2.13.3 to 2.13.4 (#2120) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps-dev): Bump github-branch-source from 1677.v731f745ea_0cf to 1694.vd46793a_c4a_57 (#2118),0.9787743,build(deps-dev): Bump github-branch-source from 1677.v731f745ea_0cf to 1694.vd46793a_c4a_57 (#2118) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump jenkins.version from 2.361 to 2.361.1 (#2117),0.90456563,Bump jenkins.version from 2.361 to 2.361.1 (#2117) @github-actions,"... guration-as-code-plugin/configuration-as-code-plugin/updatecli/update-jenkins.ps1 -PomPath integrations/pom.xml -NewVersion 2.361.1"" Made with ❤️️ by updatecli Co-authored-by: GitHub Actions 41898282+github-actions[bot]@users.noreply.github.com",1
build(deps): Bump joda-time from 2.10.14 to 2.11.1 (#2111),0.97452235,build(deps): Bump joda-time from 2.10.14 to 2.11.1 (#2111) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump checkstyle from 9.3 to 10.3.3 (#2112),0.9661417,build(deps): Bump checkstyle from 9.3 to 10.3.3 (#2112) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
build(deps): Bump aws-java-sdk-sns from 1.12.276 to 1.12.286 (#2109),0.98409677,build(deps): Bump aws-java-sdk-sns from 1.12.276 to 1.12.286 (#2109) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
tests: Drop obsolete test in favor of JEP-235 (#2108),0.52878714,Update test to match latest plugin version (#1273) @choeffer,,0
docs: Allow blank issues (#2107),0.9327699,docs: Allow blank issues (#2107) @NotMyFault,,1
Initiate new LTS baseline 2.361.x (#2093),0.9051704,Initiate new LTS baseline 2.361.x (#2093) @krisstern,,1
ci: Build with Java 17 as well (#2096),0.96095294,ci: Build with Java 17 as well (#2096) @NotMyFault,,1
ci: Build with Java 11 only (#2099),0.96568227,ci: Build with Java 11 only (#2099) @NotMyFault,,1
Bump jenkins.version from 2.346.2 to 2.346.3 (#2098),0.9093512,Bump jenkins.version from 2.346.2 to 2.346.3 (#2098) @github-actions,"... guration-as-code-plugin/configuration-as-code-plugin/updatecli/update-jenkins.ps1 -PomPath integrations/pom.xml -NewVersion 2.346.3"" Made with ❤️️ by updatecli Co-authored-by: GitHub Actions 41898282+github-actions[bot]@users.noreply.github.com",1
add updatecli for integrations jenkins.version (#2097),0.9751467,add updatecli for integrations jenkins.version (#2097) @jetersen,,1
build: Update bom to oldest included version (#2095),0.9450959,build: Update bom to oldest included version (#2095) @NotMyFault,,1
Bump plugin from 4.43.1 to 4.46 (#2092),0.93382823,Bump plugin from 4.43.1 to 4.46 (#2092) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump role-strategy from 552.v14cb_85499b_89 to 555.v8d194cc85b_30 (#2089),0.93321836,Bump role-strategy from 552.v14cb_85499b_89 to 555.v8d194cc85b_30 (#2089) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump error_prone_annotations from 2.14.0 to 2.15.0 (#2091),0.95597625,Bump error_prone_annotations from 2.14.0 to 2.15.0 (#2091) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump aws-java-sdk-sns from 1.12.273 to 1.12.276 (#2090),0.97305405,Bump aws-java-sdk-sns from 1.12.273 to 1.12.276 (#2090) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Remove deprecated java.level from docs (#2087),0.9780837,Remove deprecated java.level from docs (#2087) @offa,,1
Bump pipeline-groovy-lib from 598.vcd66b_a_336510 to 612.v84da_9c54906d (#2085),0.9717976,Bump pipeline-groovy-lib from 598.vcd66b_a_336510 to 612.v84da_9c54906d (#2085) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump protobuf-java from 3.21.3 to 3.21.4 (#2083),0.9705846,Bump protobuf-java from 3.21.3 to 3.21.4 (#2083) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump aws-java-sdk-sns from 1.12.267 to 1.12.273 (#2086),0.973815,Bump aws-java-sdk-sns from 1.12.273 to 1.12.276 (#2090) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump artifact-manager-s3 from 633.v4813787e78a_9 to 666.v6c461c3d9824 (#2084),0.9651513,Bump artifact-manager-s3 from 633.v4813787e78a_9 to 666.v6c461c3d9824 (#2084) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump gson from 2.9.0 to 2.9.1 (#2082),0.94235986,Bump gson from 2.9.0 to 2.9.1 (#2082) @dependabot,Bumps gson from 2.9.0 to 2.9.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: com.google.code.gson:gson   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump aws-java-sdk-sns from 1.12.267 to 1.12.272 (#2076),0.9747585,Bump aws-java-sdk-sns from 1.12.273 to 1.12.276 (#2090) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump hashicorp-vault-plugin from 351.vdb_f83a_1c6a_9d to 356.ved18810a_b_828 (#2077),0.97653633,Bump hashicorp-vault-plugin from 351.vdb_f83a_1c6a_9d to 356.ved18810a_b_828 (#2077) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump role-strategy from 546.ve16648865996 to 552.v14cb_85499b_89 (#2075),0.9405801,Bump role-strategy from 546.ve16648865996 to 552.v14cb_85499b_89 (#2075) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump github from 1.34.4 to 1.34.5 (#2079),0.9264624,Bump github from 1.34.4 to 1.34.5 (#2079) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump ldap from 2.10 to 2.11 (#2080),0.9544579,Bump ldap from 2.10 to 2.11 (#2080) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
Bump config-file-provider from 3.10.0 to 3.11.1 (#2065),0.9593673,Bump config-file-provider from 3.10.0 to 3.11.1 (#2065) @dependabot,,1
Bump github-branch-source (#2073),0.82640207,Bump github-branch-source from 1656.v77eddb_b_e95df to 1677.v731f745ea_0cf (#2073) @dependabot,,1
Bump git-changelist-maven-extension from 1.3 to 1.4 (#2071),0.9582785,Bump git-changelist-maven-extension from 1.3 to 1.4 (#2071) @dependabot,Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
