Index,Message,Description
10613,Disable a failing test
10614,Disable a failing test
10615,Fixing Windows tray icon content menu - based on chrome/browser/ui/views/status_icons/status_icon_win.cc
10616,Disable warnings in node.cc and string_bytes.cc
10617,Upgrade node for windows build fixes
10618,Upgrade to node 8.2.1
10619,Downgrade to node 8.1.4 since 8.2.0 will be against v8 6.0
10620,Upgrade node for version module change
10621,Update text expectation for new --inspect-brk message
10622,Upgrade to node 8.2.0
10623,Lock pixels before calling SkBitmap::getPixels and copy bitmap row-wise in case (stride != width)
10624,Try fix to boto on Trusty
10625,Require sudo
10626,Explicity use Precise for Travis CI
10627,intialize WebTextCheckClient https://codereview.chromium.org/2791753003
10628,Remove unneeded volumes and env
10629,Only start xvfb when tests will be run
10630,Simplify xvfb init script
10631,Remove default
10632,Add xvfb-init.sh to docker context
10633,Use xvfb from container on CI
10634,Try always using DISPLAY=unix:99:0 on Linux CI
10635,Use DISPLAY=:99.0 on Linux CI
10636,Remove command logging
10637,Extend libcc Dockerfile for Electron Linux build
10638,Configure spec UI to run in docker container
10639,Remove unneeded nodenv setup
10640,Initial docker-based linux builds
10641,Build with jessie sysroot on ARM
10642,Fix brightray.gyp
10643,net: remove CryptoModule class
10644,Use Jessie sysroot for building on amd64 and i386
10645,re-enables OSR
10646,removes unused autoresizelock from osrrwhv
10647,"Revert ""Enable OSR"""
10648,Do not run navigator.getUserMedia related test on CI build machines
10649,fixes bitmap to canvas conversion
10650,adds compositor resize lock client implementation
10651,Enable OSR
10652,fixes offscreen rendering on macos
10653,FIXME: enable_osr=0
10654,Use kPointsPerInch instead of desired_dpi
10655,Don't destroy menu delegate until OnMenuClosed fires
10656,Register default layout provider
10657,Grant the devtools access to the extension origins
10658,Make download item drags look like bookmark
10659,:shirt: Remove linter errors
10660,Update CHROME_VERSION_STRING
10661,The Blink Rename
10662,Fix free memory calculation.
10663,The Blink Rename
10664,Rename methods in autofill
10665,Extend blink::WebTextCheckClient in atom::api::SpellCheckClient
10666,Fix HasServiceWorker check
10667,Require explicit selection of traits for LazyInstance
10668,Remove URLRequestJobFactory::IsHandledURL.
10669,Replace x/y in WebMouseEvent with proper getters/setters
10670,Don't call deprecated copyPixelsTo
10671,Migrate base::TaskRunner from Closure to OnceClosure
10672,Fix compilation
10673,Migrate base::TaskRunner from Closure to OnceClosure
10674,Adds a basic offline check to InstallableManager.
10675,Fix CompositorResizeLock to do something.
10676,Adds the ability for WebContentsDelegate to decide if event should be updated
10677,WebMouseEvent coordinates are now fractional & private
10678,Add EME support for new VP9 codec string in WebM.
10679,Fix cc/paint skia type mismatches
10680,Move PrefRegistrySimple to use unique_ptr
10681,Add display::GetDisplayNearestView
10682,Downloads: Added transient flag to download item and download database
10683,Added last_access_time to DownloadItem and History DB
10684,[downloads] Allow download target determination to indicate an error.
10685,Make GetDisplayedNotifications asynchronous.
10686,Moving LatencyInfo into a separate component.
10687,Remove base::BinaryValue
10688,Add X509CertificateBytes which uses CRYPTO_BUFFER instead of macOS-native certificate types.
10689,Remove base::Value::CreateNullValue
10690,Allow content embedder to set a cursor for RenderWidgetHost
10691,Separate ContentSettingsClient out from LocalFrameClient
10692,Remove base::StringValue
10693,Remove desired DPI
10694,The Blink Rename
10695,Update clang revision to match Chromium 59.0.3071.104
10696,Fix sandbox crash when opening a background tab
10697,Merge pull request #10253 from electron/improvements-for-libcc-development
10698,Examples for events
10699,Better wording about Now deployment
10700,Full Windows section is back
10701,Brought back Windows section
10702,Improve development workflow with built libchromiumcontent
10703,Add a callback option to webContents.print
10704,update the updates doc
10705,Merge pull request #10266 from electron/revert-10250-remove-preinstall-no-op
10706,"Revert ""remove no-op preinstall script"""
10707,Make mouse forward option of setIgnoreMouseMessages and update documentation.
10708,Set up legacy window subclass and mouse hook during setForwardMouseMessages.
10709,Merge pull request #10250 from electron/remove-preinstall-no-op
10710,:memo: Document simple fullscreen functionality [ci skip]
10711,Add support for simple (pre-Lion) fullscreen on Mac OS
10712,Mention that the app needs to check for updates
10713,Indicate that Nuts supports private repositories
10714,Cut down platform notices a little
10715,Fixed wording
10716,Be clear about the usage example
10717,Fixed a typo
10718,Linked guide about implementing updates
10719,Added guide for updates
10720,Merge pull request #10230 from electron/prerelease
10721,remove no-op preinstall script
10722,Merge pull request #10246 from electron/another-final-step-in-releasing
10723,edit release on github after promoting to latest
10724,:wrench: Spaces for the Spacelord
10725,Merge branch 'drag-browser-view' of https://github.com/electron/electron into drag-browser-view
10726,add more releasing tips
10727,:wrench: Handle offset BrowserView
10728,Merge pull request #10223 from ajmacd/shutdown-desktop-capturers
10729,:wrench: Properly derive
10730,:wrench: Make work with complex shapes
10731,:wrench: Support older versions of macOS
10732,:wrench: Draggable (using the window’s regions)
10733,:wrench: Properly derive
10734,:wrench: Make work with complex shapes
10735,update prerelease to check for files on s3
10736,Bump v1.7.6
10737,:wrench: Support older versions of macOS
10738,standardize
10739,add a prerelease check
10740,Merge pull request #10225 from electron/more-installation-tips
10741,recommend fixing permissions over using sudo
10742,:wrench: Draggable (using the window’s regions)
10743,add more installation tips
10744,Merge pull request #10172 from electron/publish-prebuilt
10745,restore links to translated READMEs
10746,remove prebuilt readme in favor of top-level readme
10747,Merge branch 'publish-prebuilt' of https://github.com/electron/electron into publish-prebuilt
10748,update the readme
10749,add an installation guide
10750,use root README instead of the one for prebuilt
10751,remove duplicate list of translations from readme
10752,added comment to mention sk_tools_utils::copy_to
10753,"Revert ""Do not use deprecated deepCopyTo"""
10754,Merge pull request #9988 from kant2002/patch-1
10755,Merge pull request #10160 from liusy182/liusy182-10128-asar
10756,Merge pull request #9918 from alexstrat/add-extensions-loading-api
10757,Merge pull request #10209 from electron/rollback_debug_mode
10758,End response and set status code for unexpected URLs
10759,"Revert ""spec: Suppress the select-client-certificate test"""
10760,"Revert ""spec: Suppress the app.importCertificate test"""
10761,"Revert ""spec: Suppress the test that destroys WebContents in event listener"""
10762,Rollback debug mode changes
10763,Merge pull request #10204 from electron/revert-9961-fix-window-opener
10764,"Revert ""Fix window.opener being null when nativeWindowOpen is used"""
10765,Ensure DesktopCapturers are destroyed when no longer needed.
10766,Merge pull request #10190 from electron/update-releasing-guide
10767,Merge pull request #10157 from runinspring/patch-2
10768,Merge pull request #9961 from electron/fix-window-opener
10769,Fix lint errors
10770,document npm promotion
10771,improve the releasing guide
10772,:memo: Documentation for setForwardMouseMessages.
10773,:checkered_flag: Add API to forward mouse messages.
10774,Merge branch 'master' into publish-prebuilt
10775,Merge pull request #10181 from electron/mocha-grep-docs
10776,Parse --grep and --invert for mocha
10777,Merge pull request #10175 from electron/fix-more-crashes
10778,spec: Suppress the select-client-certificate test
10779,spec: Disable crashReporter tests for some CI machines
10780,spec: Suppress the app.importCertificate test
10781,spec: Fix the event test calling done for multiple times
10782,spec: Enable passing -g to test.py
10783,Notify net error asyncronously
10784,spec: Suppress the test that destroys WebContents in event listener
10785,Ignore all node_modules/ dirs
10786,minor changes as per code review comments
10787,Merge pull request #10173 from electron/update-glosssary
10788,remove package-lock from /npm
10789,remove github authentication since it's not needed to access published release assets on gh
10790,work with published release instead of draft release
10791,remove unnecessary tests & dependencies from /npm
10792,"update glossary entries for brightray, libcc, V8"
10793,fix lint errors
10794,fix linting error
10795,"add final ""integration test"" before running npm publish on the prebuilt"
10796,Merge pull request #10162 from electron/native-image-crashes
10797,Fix accessing empty vector in V8FunctionInvoker
10798,spec: Always run crash-reporter at last
10799,Terminate tests when renderer process crashed
10800,Fix crash when converting invalid image to JPEG
10801,Remove unneeded heap allocation
10802,Merge pull request #10161 from electron/fix-cross-linux
10803,Fix Linux ia32/arm build
10804,Merge pull request #10148 from electron/fix-arm-deps
10805,Merge pull request #10070 from electron/fix-dbus-menu
10806,Merge pull request #10099 from electron/leak-node-environment
10807,fixes 10128
10808,Fix typo in comment
10809,Remove unneeded check but document why it is not there now
10810,Create keyboard-shortcuts
10811,Fix nativeWindowOpen's opener being null
10812,Merge pull request #10138 from electron/improve-linux-build-instructions
10813,Update with better instructions for building libchromiumcontent
10814,Fix conflicting dependencies for building arm
10815,Merge pull request #10097 from liusy182/liusy182-browserview
10816,Merge pull request #10126 from electron/fix-travis
10817,Merge pull request #10131 from alopix/patch-1
10818,improve linux build instructions
10819,Merge pull request #10133 from electron/fix-scrubber-continuous
10820,Fix stupid or check in scrubber defaults
10821,Merge pull request #10125 from electron/autoupdater_prefix_error_string
10822,Removed mention of SegmentedControl in description
10823,Indenting stuff
10824,revert accidental overbeautification
10825,appease the linter
10826,Add header declarations in auto_updater
10827,add onError with three params and move to atom-auto-updater
10828,Fix No module named google_compute_engine error
10829,prefix autoupdater error with statuscode and domain
10830,Merge pull request #10127 from electron/fix-heading-levels-for-class-docs
10831,fix heading levels for class docs
10832,fix previous merge conflict resolution for .gitignore
10833,Merge branch 'master' into publish-prebuilt
10834,Merge pull request #10116 from electron/ignore-npmrc
10835,Merge pull request #10113 from lsegal/patch-1
10836,ignore node-inspect's npmrc
10837,gitignore .env and .npmrc
10838,sort gitignore alphabetically
10839,nothing
10840,Merge pull request #10062 from joe-re/translate-keyboard-shortcut-doc-to-japanese
10841,Merge pull request #10085 from electron/fix-windows-store-guide-typo
10842,Merge pull request #10103 from fab1an/doc-fixes
10843,Mark certain Notification options as optional
10844,updates to the docs
10845,Merge pull request #9975 from wayne-kim/patch-5
10846,Merge pull request #10075 from alexstrat/fix/fix-content_scripts-match
10847,Leak the Node environment when context is released
10848,Merge pull request #9951 from alexstrat/fix-chrome-storage
10849,10039 add BrowserView.fromId
10850,Merge pull request #10053 from electron/debug_mode
10851,Fixed invalid empty vector subscript access
10852,Suppress assert dialog boxes when running CI tests
10853,Enabled true debug mode
10854,Merge pull request #10071 from electron/update-external-binaries
10855,fix type in windows store guide
10856,fix content scripts matches
10857,Correct mkdir
10858,Update the external binaries version
10859,Make the status string shorter
10860,Only update dbus menu when it has been changed
10861,translate keyboard shortcuts doc to japanese
10862,Merge pull request #10058 from electron/installation-woes-q-and-a
10863,Merge pull request #9819 from ferreus/dev/vladimir_fix9231
10864,Merge pull request #9989 from electron/check-for-leaks
10865,add installation advice to FAQ
10866,add tests for npm install
10867,Merge pull request #9834 from shubham2892/input-type-file-treating-packaged-app-as-directory
10868,Remove s
10869,Mark treatPackageAsDirectory as mac only
10870,:apple: Add treatPackageasDirectory as an option
10871,Merge pull request #10008 from qazbnm456/fix-pdf-viewer
10872,Merge pull request #10015 from electron/input-dialog-filter-titles
10873,Bump v1.7.5
10874,Merge pull request #10050 from electron/native-window-open-experimental
10875,Mark nativeWindowOpen as experimental
10876,Merge pull request #10049 from electron/debugging-typo
10877,Merge pull request #9972 from electron/merge-web-preferences
10878,fix typo in macOS debugging doc
10879,Always register closed listeners
10880,Set preload script on opened windows
10881,Only reset preferences when conversion succeeds
10882,Add spec for reloading opened window cross-origin
10883,Remove debug logging
10884,Add specs for nativeWindowOpen inheritance and new-window support
10885,Inherit enabled-sandbox in opened windows
10886,Add spec for configuring web preferences from sandboxed new-window event
10887,Map pending process id to webContents for frame host initiating navigation
10888,Update web preferences when creating with existing webContents
10889,Inherit nativeWindowOpen from parent window
10890,Only assign opener when not using nativeWindowOpen
10891,Use constants from content_switches.h
10892,Merge pull request #10048 from electron/revert-debug-build-9934
10893,"Revert ""Suppress assert dialog boxes when running CI tests"""
10894,"Revert ""Enabled true debug mode"""
10895,Merge pull request #10046 from omerfarukozdemir/master
10896,Suppress assert dialog boxes when running CI tests
10897,Enabled true debug mode
10898,Update readme.md
10899,"Minor changes to match style, init variables"
10900,Merge pull request #9962 from ferreus/dev/vladimir_fix_8768
10901,Merge pull request #10004 from TiagoDanin/RevisionDoc-PT_BR
10902,Do not use deprecated deepCopyTo
10903,add a new spec for https://github.com/electron/electron/pull/10008
10904,fix lint
10905,add some minor fixes
10906,Merge pull request #9855 from electron/paulcbetts-patch-1
10907,Merge pull request #9953 from alexstrat/fix-content-scripts-url-used-in-match
10908,Merge pull request #9947 from njbmartin/patch-1
10909,Minor formatting changes to shell.openItem issue
10910,Merge pull request #9788 from shubham2892/Add-option-to-show-title-text-in-titlebar-in-fullscreen
10911,:art:
10912,always_show_title_text_in_full_screen -> fullscreen_window_title
10913,Add filter descriptions for common accept types
10914,Merge pull request #9745 from yuya-oc/input-allow-all-files
10915,Merge pull request #9695 from shubham2892/alwaysOnTop-window-disappears-when-restored-fix
10916,Initialize level_ in initWithShell
10917,Merge pull request #9983 from electron/devtools-mixed-sandbox
10918,Merge pull request #10003 from electron/disabledomainblocking
10919,"fix a pdf-viewer's parsing logic, and this should resolve the related issue at https://github.com/electron/electron/issues/10007"
10920,Correct words in PT-BR
10921,Add app.disableDomainBlockingFor3DAPIs()
10922,script to publish electron to npm directly
10923,Merge pull request #9991 from electron/surface-runas-require-errors
10924,Surface require errors so spec does not hang
10925,check for secrets before git push and npm pack
10926,Allow TypeScript definitions work with strictNullChecks
10927,:art:
10928,Fix devtools open in mixed sandbox mode
10929,Merge pull request #9974 from wan-qy/master
10930,this code is not care a bubbling event
10931,Fix typo
10932,Merge pull request #9959 from electron/add-OSR-to-glossary
10933,Recursively mkdir the parent directories
10934,Change storage implementation to async
10935,:shirt:
10936,Use es6 string templating
10937,Merge pull request #9967 from electron/upgrade-libcc
10938,Upgrade to electron/libchromiumcontent@8cfd08f84e4
10939,Merge pull request #9963 from wayne-kim/patch-3
10940,Merge pull request #9964 from Raul6469/master
10941,One more correction
10942,Fix french language mistakes in documentation
10943,404 Error
10944,Fix #8017: Crash copying croped image to clipboard
10945,:bug: Fix #9231: Don't load url when detached.
10946,Fix #8768: Show() on already open modal
10947,add OSR to glossary
10948,content_scripts[].matches use the URL without hash part
10949,Per-extension storage
10950,Use a file as Chrome Storage rather than localStorage
10951,remove files no longer needed in /npm
10952,Import electron-prebuilt history into npm folder
10953,Add known issue to MAS submission guide
10954,Merge pull request #9931 from fasterthanlime/patch-1
10955,:white_check_mark: Forgot a describe.only
10956,Merge pull request #9929 from alexeykuzmin/fix-assert-message
10957,:white_check_mark: Remove already tested part
10958,Oops
10959,:white_check_mark: add tests for BrowserWindow.addExtension
10960,:memo:
10961,:memo: mixed devtools behavior with mixed sandbox
10962,Fix error message of assertWithinDelta()
10963,Introduce extensions management APIs indépendant of Dev Tools Extensions
10964,Merge pull request #9903 from miniak/notification-subtitle
10965,:art: Make Notification getters const methods
10966,:apple: Add subtitle to Notification properties
10967,Fixed build issues in debug mode
10968,Merge pull request #9857 from alexeykuzmin/add-enable-osr-flag
10969,Remove OSR disabling
10970,Don't run it statements when OSR is disabled
10971,Update to Electron v1.7.4
10972,Merge pull request #269 from electron-userland/typescript-1-7-4
10973,Upgrade .d.ts file to 1.7.4
10974,Bump v1.7.4
10975,Mark mixed sandbox as macOS/Windows only
10976,Merge pull request #9892 from electron/upgrade-pdf-viewer
10977,:shirt: Remove lint
10978,Assert loaded state
10979,Merge pull request #9837 from electron/notification-actions
10980,Use pdf-loaded event in specs
10981,Autorelease tracking area
10982,Merge pull request #9760 from shubham2892/Add-mouse-enter-and-mouse-exit-event-for-Tray
10983,:art:
10984,Add location and keyboard modifiers to tray mouse events
10985,Rename to mouse-leave for consistency with drag-leave
10986,Upgrade to electron/pdf-viewer@beb36874a6b
10987,Merge pull request #9852 from electron/webcontents-ignorekeyboardshortcuts
10988,FIXME: enable_osr=0
10989,"Skip ""offscreen rendering"" tests if OSR is not available"
10990,Add explicit expected value
10991,Mark contents.setIgnoreMenuShortcuts as experimental
10992,Merge pull request #9644 from electron/webview-sandbox
10993,Add enable_osr build flag
10994,Add finish helper to ensure connection
10995,Send messages between app via socket connection
10996,Put enableMixedSandbox before deprecation TODO
10997,Mark app.enableMixedSandbox() as experimental
10998,Remove unused require
10999,Add spec for app.enableMixedSandbox()
11000,Merge pull request #9883 from electron/ipc-return-value
11001,Merge pull request #9881 from electron/fix-crash-reporter-typo
11002,Update notification PR as per feedback
11003,document the return value of ipcRenderer.sendSync
11004,fix crash reporter typo
11005,Updated libchromiumcontent submodule
11006,fixing build error
11007,Remove increased timeout
11008,Remove unused require
11009,Adding enableMixedSandbox api
11010,Verify --enable-sandbox/--no-sandbox command line
11011,Add webContents.setIgnoreMenuShortcuts()
11012,rename alwaysShowTitleTextInFullscreen to fullscreenWindowTitle
11013,Expose argv to preload process object
11014,Merge pull request #9870 from electron/IME
11015,add IME to glossary
11016,Merge pull request #9743 from electron/number-accelerator-modifier
11017,Merge pull request #9828 from electron/fix-browserview-file-chooser-crash
11018,Merge pull request #9853 from electron/before-input-event
11019,Merge pull request #9856 from electron/paulcbetts-patch-2
11020,Merge pull request #9754 from t-hofmann/patch-1
11021,isNotFirstInstance -> isSecondInstance
11022,Merge pull request #9847 from timfish/patch-1
11023,Mark silent/printBackground as optional
11024,Merge pull request #9772 from electron/add-crt-to-glossary
11025,Merge pull request #9778 from lepinay/patch-1
11026,Tweak character limit description
11027,Merge pull request #9826 from ccnokes/patch-1
11028,Merge pull request #9725 from danielma/dma/native-tab-new-button
11029,Merge pull request #9396 from drulm/printtopdf-custom-pagesize
11030,Remove grunt-build-atom-shell
11031,"Recommend electron-forge in auto-updater, fix some Windows stuffs"
11032,Merge pull request #9824 from electron/fix-9139
11033,recommend before-input-event in keyboard shortcuts tutorial
11034,Fixes electron/electron-typescript-definitions/issues/63
11035,Refactor notification options
11036,Fix structure docs
11037,s/label/text
11038,Document the reply / button compatibility state
11039,Fix typo in Notification docs
11040,Add support for notification actions on macOS
11041,Merge pull request #9764 from electron/dynamic_crt
11042,Merge pull request #9798 from electron/tonyganch/10.13-transparent-titlebar
11043,:apple: Fix treat packaged app as directory
11044,Updated libchromiumcontent submodule
11045,Fix crash when using file chooser in BrowserView
11046,Fix docs: app.md setLoginItemSettings
11047,Updated referenced command line flag.
11048,Add process properties in lieu of command line options.
11049,:apple: Fix full screen when resizable is set to true
11050,Merge pull request #9808 from Gryff/master
11051,Remove bash from windows commands to prevent syntax highlighting errors (#1)
11052,Merge pull request #9801 from electron/update-electron-email
11053,Merge pull request #9800 from electron/fix-typo
11054,Adding docs
11055,atom@github.com -> electron@github.com
11056,fix typo in linux build instructions
11057,:art:
11058,Completing UTs
11059,Fix invisible titlebar on macOS 10.13
11060,add alwaysShowTitleTextInFullscreen flag
11061,Merge pull request #9784 from calmandniceperson/master
11062,Fix broken link to Atom
11063,Fix typo
11064,Fix hyperlink text containing space
11065,Add link to German translation
11066,Add German translation for README and Contributor Covenant
11067,WIP: Adding UT
11068,Merge pull request #9782 from jotafeldmann/patch-1
11069,Use the isdigit helper
11070,Change NSIS topic level from 2 to 3
11071,not just a microsoft thing
11072,Extra properties must be less than 63 characters
11073,add CRT to glossary
11074,:bug: store current level fix
11075,Merge pull request #9768 from electron/update-breaking-changes
11076,Merge pull request #9769 from electron/deprecate-hidden-inset
11077,Add titleBarStyle: 'hidden-inset' to planned breaking changes
11078,mention ARM and FIXME in breaking changes doc
11079,Merge pull request #9610 from shubham2892/incorrect-file-extension-with-showSaveDialog-fix
11080,Add braces to if statement
11081,Merge pull request #9767 from electron/document-wc-focus
11082,Document webContents.focus()
11083,Merge pull request #9751 from electron/optional-spelling
11084,Include VC runtime and UCRT in the Windows distribution
11085,Use dynamic CRT in the release build
11086,Merge pull request #9724 from electron/bump-standard-markdown
11087,Merge pull request #9741 from electron/webview-visibility-state
11088,add mouse-enter and mouse-exit events for tray
11089,Merge pull request #9588 from electron/poiru/dialog-default-file-name
11090,Add FIXME link to #6828
11091,Send cached visibility state when guest DOM is ready
11092,Add spec for webview visibility change on show
11093,Merge pull request #9755 from Nirmal4G/docs-fixes
11094,Merge pull request #9645 from dharders/issue6036-fix-windows-fullscreen-startup-toggle
11095,:memo: Update zh-CN/windows-store-guide.md
11096,:memo: Update ko-KR/windows-store-guide.md
11097,:memo: Update id/windows-store-guide.md
11098,:memo: Update windows-store-guide.md
11099,Merge pull request #9700 from brenca/pdf-zoom-improvements
11100,Create app.md
11101,Adding no-sandbox to non sandbox webcontents
11102,:shirt: fix lint warning
11103,:art: Use leave-full-screen event instead of setTimeout()
11104,:art: Reuse existing function
11105,remove unused includes
11106,use lowercase for optional annotation
11107,Merge pull request #9750 from electron/path-csd-props
11108,Merge pull request #9721 from brianfajardo/patch-1
11109,add integer note to each parameter
11110,Merge pull request #9733 from qazbnm456/patch-1
11111,Make clearStorageData options object's property optional
11112,Add 'All Files (.)' filter for  file dialog
11113,Don't mutate the accelerator character wuth the shift key if it's a number
11114,Merge pull request #9739 from electron/inspect_flag_fork_patch
11115,Add initial spec for ELECTRON_RUN_AS_NODE with --inspect-brk
11116,app: add support for inspect/inspect-brk in forked node process
11117,Merge pull request #9738 from electron/upgrade-crashpad
11118,Upgrade crashpad for http status fix
11119,Use Buffer.from instead of deprecated new Buffer
11120,"Add ""New Tab"" button for Native macOS Tabs"
11121,use latest standard-markdown
11122,remove blank lines
11123,use new Buffer.from
11124,fix typo in jp docs
11125,Merge pull request #9716 from dakira/fix-9046
11126,use includes instead of indexOf
11127,Update rectangle.md (issue #9552)
11128,Merge pull request #9706 from KagamiChan/master
11129,add tray icon workaround for newer Ubuntu releases (fixes #9046)
11130,lint error
11131,Lint error
11132,Indentation
11133,enable-mixed-sandbox option
11134,Merge pull request #262 from electron-userland/ts-1-7-3
11135,Update to Electron v1.7.3
11136,Add electron.d.ts@1.7.3
11137,Bump v1.7.3
11138,Merge pull request #9703 from electron/patch-cookies-docs
11139,link to cookie structure
11140,add peak working set size comment
11141,Merge pull request #9704 from electron/upgrade-libcc-gpu-fix
11142,Upgrade to electron/libchromiumcontent@3d692b2280
11143,Merge pull request #9694 from yuit/FixLinkToThaiDoc
11144,Fix typings for cookies.get
11145,:art: lint fix
11146,add zoom behaviour code from chromium and make pdf viewer use manual zoom behaviour to match chromium
11147,pass ref part of url to allow #page= for pdf viewer
11148,:art:
11149,:memo: [ci skip] Fix link to Thai documentation
11150,:apple: Fix an issue where alwaysOnTop window disappears when restored from the application icon
11151,Merge pull request #9599 from electron/fix-type-defs
11152,Merge pull request #9687 from electron/fix-custom-window-button-view
11153,Simplify custom window button positioning
11154,Merge pull request #9178 from electron/visibilitystate
11155,Guard against null window like before
11156,Disable minimize spec on Linux CI
11157,Add visibilitystate test for showInactive
11158,Add separate specs for hide/show/minimize visibilitychange events
11159,Mention document.hidden in spec description
11160,Remove unnecessary if check
11161,Remove unused constant
11162,Rename SemaphoreView to CustomWindowButtonView
11163,Let Chromium manage document.visibilityState and document.hidden
11164,Merge pull request #9686 from awaigand/patch-2
11165,:memo: Fixed typo
11166,Merge pull request #9682 from electron/release-detection
11167,Rebuild test modules when configuration starts with R
11168,Merge pull request #9468 from tonyganch/9296-history-state
11169,Load URL after registering listener
11170,Move pushState spec chromium-spec with other history specs
11171,Merge pull request #8958 from mst128256/8730
11172,Autorelease semaphore view
11173,Mention customButtonsOnHover is for frameless windows
11174,Doc customButtonsOnHover in frameless window guide
11175,Add back hidden-inset as a deprecated option
11176,Update docs to use hiddenInset
11177,Add TODO for hidden-inset deprecation
11178,Remove unused customWindowButtons switch
11179,Autorelease tracking area
11180,Switch to titleBarStyle for custom window buttons on hover
11181,:art:
11182,Document customWindowButtons option
11183,Declare mouse inside variable in interface
11184,Make custom window buttons an option
11185,:art: Minor formatting tweaks
11186,Removed commented code
11187,Area near the top border in frameless window is clickable
11188,Merge pull request #9572 from shubham2892/api-height-menubar-macos
11189,:art:
11190,Merge pull request #9674 from electron/revert_8724
11191,Merge pull request #9615 from rajatsingla28/web
11192,Minor updates to focus note
11193,Merge pull request #9667 from solinium/master
11194,Merge pull request #9657 from electron/menu-docs-patch
11195,:art:
11196,"Revert ""Merge pull request #8724 from electron/defer_load_url"""
11197,:white_check_mark: Add test for Windows fullscreen state toggle. Fix #6036
11198,change request version
11199,Docs: Add requirement for webContents.sendInputEvent() to work.
11200,:art: Add documentation
11201,:art:code structure fix
11202,Update menu.md
11203,Merge pull request #255 from jpiepkow/master
11204,Update README.md
11205,fix lint error
11206,Enable sandbox on webview
11207,:checkered_flag: Fix #6036. Ensure window is visible after fullscreen toggle
11208,Merge pull request #9640 from electron/bump-ts
11209,Merge pull request #9636 from electron/typescript-fixes
11210,bump ts linter with fixes for numeric keys
11211,add typescript to the linting mix
11212,Add return type to systemPreferences.isAeroGlassEnabled()
11213,Merge pull request #9634 from electron/assert-fail
11214,Use assert.fail for unexpected values
11215,Merge pull request #9623 from miniak/gpu-info
11216,Run getGPUFeatureStatus spec on all platforms
11217,Merge pull request #9630 from electron/cifratila/bump-node-version
11218,Merge pull request #9627 from electron/remove-empty-grit-file
11219,Merge pull request #9269 from electron/main-notifications
11220,Bump Node.JS version in .node-version
11221,Remove test code
11222,Coding style fixes
11223,Remove unused generated_resources.h file
11224,:art: code structure fix
11225,:art: :white_check_mark: code comments and test for getMenuBarHeight function
11226,Use base::DictionaryValue converter
11227,Add initial getGPUFeatureStatus spec
11228,Add app.getGPUFeatureStatus
11229,Merge pull request #9589 from electron/rebuild-before-specs
11230,Remove unused function
11231,DRY up logic to check if native modules should be loaded
11232,Add separate run script just to rebuild test modules
11233,Add missing update_node_modules import
11234,Add missing safe_mkdir import
11235,Rebuild native modules used in specs on each CI run
11236,Only rebuild test modules on non-Windows or release builds
11237,Add option to rebuild test modules before running
11238,Rebuild modules after installing
11239,Allow headers directory to be specified on cli
11240,Move npm helpers to lib/util
11241,Don't build helpers or rebuild modules during bootstrap
11242,Parse args in test.py
11243,Merge pull request #9591 from electron/remove-runas
11244,Remove runas and code no longer using it
11245,Fix reference typed reply placeholder
11246,Fix linting errors and add isSupported
11247,Fix linting issues
11248,Update implementation as per feedback
11249,Docs : Add requirement for 'webContents.sendInputEvent()` to work.
11250,Docs: Add BrowserWindow needs to be focused for webContents.sendInputEvent() to work.
11251,Emit a close event
11252,Fix compilation and click events on macOS
11253,Remove OS specific implementations
11254,Use NotificationPresenter - macOS
11255,Merge pull request #9535 from brenca/datalist-element
11256,:apple: Fix incorrect extension when filters is used
11257,remove electron prefix
11258,Add Electron prefixes.
11259,Type definitions for getCPUUsage / getIOCounters
11260,Merge pull request #9602 from electron/missing-return-types
11261,Add backticks to Object
11262,Add backticks around return types
11263,Update to Electron v1.7.2
11264,Bump v1.7.2
11265,Remove options to appease typescript definitions
11266,Mark deviceName as optional
11267,Merge pull request #259 from electron-userland/typescript-1-7-2
11268,Upgrade typescript file to 1.7.2
11269,Merge pull request #9568 from electron/webview-native-window-open
11270,Only assert GPU process on macOS
11271,Add cross-origin frame webview spec
11272,Add spec for cross-origin blockage
11273,web-preferences -> webPreferences
11274,Add spec for native window.open from iframe
11275,Add webview example to nativeWindowOpen docs
11276,Add comment about CreateNewGuestWindow origins
11277,Add comment about disablePopups setting
11278,Fix typo in option name
11279,Return null from native window.open when allowpopups is unset
11280,Add failing spec for native window.open returning null without allowpopups
11281,:art:
11282,Add tests for more nativeWindowOpen events
11283,Set allowpopups attribute in nativeWindow open specs
11284,Co-locate nativeWindowOpen specs
11285,Only forward events when nativeWindowOpen is set
11286,Add new-window  spec with nativeWindowOpen
11287,Add same domain webview nativeWindowOpen spec
11288,Implement BrowserPluginGuestDelegate::CreateNewGuestWindow for nativeWindowOpen
11289,Add failing  with nativeWindowOpen spec
11290,Merge pull request #9597 from electron/revert-9358
11291,"Revert ""protocol: use streaming interface between fetcher and requestjob"""
11292,Merge pull request #9596 from electron/beta-release-by-default
11293,Merge pull request #9486 from electron/child-observer
11294,:art:
11295,Don't assert GPU process on Linux
11296,Create prereleases by default
11297,Store process type as int
11298,Fix typos in ProcessMetric doc
11299,:art:
11300,Remove crashed render processes from metrics
11301,:art: Minor formatting/doc changes
11302,Merge pull request #9592 from electron/upgrade-libcc-wheel
11303,Upgrade to libchromiumcontent@94c5817
