Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency @apollo/server to v4.7.4 [security],0.8254698,11745 chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3 (@dependabot[bot]),,1
test: remove .only calls,0.41040763,testing: recursively trigger OnModuleDestroy hook for testing module #899 ,,0
Merge pull request #11822 from regevbr/file,0.4043892,9240 feat(common): extend streamable-file header support (@davidschuette),fix(common): type errors in file validator implementations,0
Merge pull request #11816 from regevbr/kafka,0.57059836,11349 chore(deps): update confluentinc/cp-kafka docker tag to v7.3.2 (@renovate[bot]),fix: kafka subscribe bad type - v10 regression,0
chore(deps): update dependency @nestjs/typeorm to v10,0.88373494,10103 chore(deps-dev): bump @nestjs/typeorm from 9.0.0 to 9.0.1 (@dependabot[bot]),,1
fix(common): type errors in file validator implementations,0.6930697,9718 Feature/4752 file validators pipe (@thiagomini),,0
fix: kafka subscribe bad type,0.6757308,11026 fix(microservices): messages emitted before kafka client is ready fail (@kamilmysliwiec),,0
fix(deps): update dependency dotenv to v16.3.0,0.9096908,11753 fix(deps): update dependency dotenv to v16.1.4 (@renovate[bot]),,1
chore(deps-dev): bump @nestjs/typeorm from 9.0.1 to 10.0.0,0.93334,10103 chore(deps-dev): bump @nestjs/typeorm from 9.0.0 to 9.0.1 (@dependabot[bot]),"Bumps @nestjs/typeorm from 9.0.1 to 10.0.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@nestjs/typeorm""   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com",1
sample: upgrade deps,0.49629763,Deps,,0
Merge pull request #11797 from nestjs/renovate/webpack-5.x,0.6878988,11212 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/08-webpack (@dependabot[bot]),chore(deps): update dependency webpack to v5.87.0,0
chore(deps): update dependency webpack to v5.87.0,0.9264208,8524 chore(deps): update dependency webpack to v5.62.1 (@renovate[bot]),,1
Merge pull request #11796 from nestjs/renovate/cache-manager-5.x-lockfile,0.6283908,11727 fix(deps): update dependency @nestjs/schedule to v2.2.3 (@renovate[bot]),fix(deps): update dependency cache-manager to v5.2.3,0
chore(@nestjs) publish v10.0.0 release,0.7927693,11217 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/20-cache (@dependabot[bot]),,1
"chore: update peer deps, package.json",0.62795913,8720 chore(deps): update dependency json-schema to 0.4.0 [security] (@renovate[bot]),,0
fix(deps): update dependency cache-manager to v5.2.3,0.8088484,10511 chore(deps-dev): bump cache-manager from 5.1.1 to 5.1.3 (@dependabot[bot]),,1
Merge pull request #11793 from nestjs/dependabot/npm_and_yarn/mongoose-7.3.0,0.7115537,11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),chore(deps-dev): bump mongoose from 7.2.4 to 7.3.0,1
Merge pull request #11792 from nestjs/dependabot/npm_and_yarn/cache-manager-5.2.3,0.68141377,11217 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/20-cache (@dependabot[bot]),chore(deps-dev): bump cache-manager from 5.2.2 to 5.2.3,0
Merge pull request #11794 from nestjs/dependabot/npm_and_yarn/ts-morph-19.0.0,0.6806913,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps-dev): bump ts-morph from 18.0.0 to 19.0.0,0
Merge pull request #11790 from nestjs/renovate/cimg-node-19.x,0.62311673,11224 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/21-serializer (@dependabot[bot]),chore(deps): update node.js to v19.9,0
chore(deps-dev): bump ts-morph from 18.0.0 to 19.0.0,0.889745,11405 chore(deps-dev): bump ts-morph from 17.0.1 to 18.0.0 (@dependabot[bot]),Bumps ts-morph from 18.0.0 to 19.0.0. - Release notes - Commits updated-dependencies: - dependency-name: ts-morph   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps-dev): bump mongoose from 7.2.4 to 7.3.0,0.87918246,11328 chore(deps-dev): bump mongoose from 7.0.2 to 7.0.3 (@dependabot[bot]),Bumps mongoose from 7.2.4 to 7.3.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps-dev): bump cache-manager from 5.2.2 to 5.2.3,0.8905387,10511 chore(deps-dev): bump cache-manager from 5.1.1 to 5.1.3 (@dependabot[bot]),Bumps cache-manager from 5.2.2 to 5.2.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cache-manager   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update node.js to v19.9,0.88077873,11790 chore(deps): update node.js to v19.9 (@renovate[bot]),,1
Merge pull request #11787 from nestjs/renovate/cimg-node-18.x,0.6187676,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps): update node.js to v18.16,0
Merge pull request #11788 from nestjs/renovate/major-jest-monorepo,0.62228507,11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo to v29 (major),0
chore(deps): update jest monorepo to v29,0.85263234,11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),,1
chore(deps): update node.js to v18.16,0.8246394,11786 chore(deps): update node.js to v16.20 (@renovate[bot]),,1
Merge pull request #11786 from nestjs/renovate/cimg-node-16.x,0.6072789,11735 chore(deps): update dependency @nestjs/cli to v9.5.0 (@renovate[bot]),chore(deps): update node.js to v16.20,0
Merge pull request #11785 from nestjs/fix/middleware-for-versioned-ctrls,0.6136622,11752 fix(deps): update dependency @nestjs/event-emitter to v1.4.2 (@renovate[bot]),fix(core): apply middleware to versioned controllers (ctrl-level),0
chore(deps): update node.js to v16.20,0.83853644,11786 chore(deps): update node.js to v16.20 (@renovate[bot]),,1
Merge pull request #11784 from nestjs/renovate/jest-monorepo,0.628155,11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update dependency jest to v28.1.3,0
fix(core): apply middleware to versioned controllers (ctrl-level),0.87850595,11785 fix(core): apply middleware to versioned controllers (ctrl-level) (@kamilmysliwiec),,1
chore(deps): update dependency jest to v28.1.3,0.90893304,11784 chore(deps): update dependency jest to v28.1.3 (@renovate[bot]),,1
sample(14-mongoose): update cats service test,0.5825538,10181 chore(deps): bump mongoose from 6.4.4 to 6.4.6 in /sample/06-mongoose (@dependabot[bot]),,0
sample(06-mongoose): update cats service test,0.596574,10181 chore(deps): bump mongoose from 6.4.4 to 6.4.6 in /sample/06-mongoose (@dependabot[bot]),,0
Merge pull request #11783 from nestjs/renovate/major-graphql-tools-monorepo,0.7210829,11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update graphql-tools monorepo (major),1
Merge pull request #11782 from nestjs/renovate/ts-morph-18.x,0.6838967,8476 fix(deps): update dependency ts-morph to v12.1.0 (@renovate[bot]),fix(deps): update dependency ts-morph to v18,0
Merge pull request #11757 from nestjs/renovate/node-18.x,0.6570912,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps): update dependency @types/node to v18.16.18,0
fix(deps): update graphql-tools monorepo,0.8888171,11783 fix(deps): update graphql-tools monorepo (major) (@renovate[bot]),,1
fix(deps): update dependency ts-morph to v18,0.8933735,8493 fix(deps): update dependency ts-morph to v12.2.0 (@renovate[bot]),,1
chore(deps): update dependency @types/node to v18.16.18,0.8915054,11516 chore(deps): update dependency @types/node to v18.16.17 (@renovate[bot]),,1
Merge pull request #11780 from nestjs/renovate/mongoose-7.x,0.6900272,11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongoose to v7,0
fix(deps): update dependency mongoose to v7,0.87186885,11780 fix(deps): update dependency mongoose to v7 (@renovate[bot]),,1
Merge pull request #11775 from nestjs/renovate/nestjs-mercurius-11.x,0.7351163,11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),fix(deps): update dependency @nestjs/mercurius to v11,1
Merge pull request #11761 from nestjs/renovate/rxjs-7.x,0.6647546,11761 fix(deps): update dependency rxjs to v7.8.1 (@renovate[bot]),fix(deps): update dependency rxjs to v7.8.1,0
fix(deps): update dependency rxjs to v7.8.1,0.91182756,11761 fix(deps): update dependency rxjs to v7.8.1 (@renovate[bot]),,1
Merge pull request #11779 from nestjs/renovate/mongodb-5.x,0.6577392,11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongodb to v5,0
Merge pull request #11777 from nestjs/renovate/cache-manager-5.x,0.6260212,11727 fix(deps): update dependency @nestjs/schedule to v2.2.3 (@renovate[bot]),fix(deps): update dependency cache-manager to v5,0
Merge pull request #11776 from nestjs/renovate/socket.io-redis-adapter-8.x,0.65186226,11776 fix(deps): update dependency @socket.io/redis-adapter to v8 (@renovate[bot]),fix(deps): update dependency @socket.io/redis-adapter to v8,0
Merge pull request #11772 from nestjs/renovate/webpack-cli-5.x,0.6956526,11212 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/08-webpack (@dependabot[bot]),chore(deps): update dependency webpack-cli to v5,0
Merge pull request #11768 from nestjs/dependabot/npm_and_yarn/fastify/multipart-7.6.1,0.6267078,11205 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/10-fastify (@dependabot[bot]),chore(deps-dev): bump @fastify/multipart from 7.6.0 to 7.6.1,0
Merge pull request #11764 from nestjs/renovate/prisma-monorepo,0.6261025,8435 fix(deps): update nest monorepo to v8.1.2 (@renovate[bot]),fix(deps): update prisma monorepo to v4.15.0,0
Merge pull request #11778 from nestjs/renovate/mercurius-13.x,0.7276864,11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),fix(deps): update dependency mercurius to v13,1
Merge branch 'master' into renovate/nestjs-mercurius-11.x,0.59856546,11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),,0
Merge pull request #11774 from nestjs/renovate/nestjs-graphql-11.x,0.77440107,11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update dependency @nestjs/graphql to v11.0.6,1
Merge pull request #11773 from nestjs/renovate/major-jest-monorepo,0.6177404,11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo to v29 (major),0
Merge pull request #11771 from nestjs/renovate/typescript-5.x,0.67136145,11344 fix(deps): update dependency @nestjs/typeorm to v9.0.1 (@renovate[bot]),chore(deps): update dependency typescript to v5,0
fix(deps): update dependency mongodb to v5,0.85833895,11385 fix(deps): update dependency mongodb to v5 (@renovate[bot]),,1
fix(deps): update dependency mercurius to v13,0.88096535,11778 fix(deps): update dependency mercurius to v13 (@renovate[bot]),,1
fix(deps): update dependency cache-manager to v5,0.79799724,10511 chore(deps-dev): bump cache-manager from 5.1.1 to 5.1.3 (@dependabot[bot]),,1
fix(deps): update dependency @socket.io/redis-adapter to v8,0.8695889,11776 fix(deps): update dependency @socket.io/redis-adapter to v8 (@renovate[bot]),,1
fix(deps): update dependency @nestjs/mercurius to v11,0.9141847,11524 fix(deps): update dependency @nestjs/mercurius to v10.2.1 (@renovate[bot]),,1
fix(deps): update dependency @nestjs/graphql to v11.0.6,0.90522707,11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),,1
chore(deps): update dependency webpack-cli to v5,0.8733488,11772 chore(deps): update dependency webpack-cli to v5 (@renovate[bot]),,1
chore(deps): update dependency typescript to v5,0.85194945,11771 chore(deps): update dependency typescript to v5 (@renovate[bot]),,1
fix(deps): update prisma monorepo to v4.15.0,0.9280112,11764 fix(deps): update prisma monorepo to v4.15.0 (@renovate[bot]),,1
chore(deps-dev): bump @fastify/multipart from 7.6.0 to 7.6.1,0.92704785,9882 chore(deps-dev): bump @fastify/multipart from 6.0.0 to 7.1.0 (@dependabot[bot]),"Bumps @fastify/multipart from 7.6.0 to 7.6.1. - Release notes - Commits updated-dependencies: - dependency-name: ""@fastify/multipart""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",1
Merge pull request #11740 from nestjs/renovate/ts-loader-9.x,0.6574905,11735 chore(deps): update dependency @nestjs/cli to v9.5.0 (@renovate[bot]),chore(deps): update dependency ts-loader to v9.4.3,0
Merge branch 'master' into renovate/ts-loader-9.x,0.5443334,9331 chore(deps): update dependency ts-loader to v9.2.8 (@renovate[bot]),,0
Merge pull request #11762 from nestjs/renovate/sequelize-6.x,0.7124892,11728 fix(deps): update dependency @nestjs/sequelize to v9.0.2 (@renovate[bot]),fix(deps): update dependency sequelize to v6.32.0,1
Merge pull request #11763 from nestjs/renovate/nest-monorepo,0.7057064,8435 fix(deps): update nest monorepo to v8.1.2 (@renovate[bot]),fix(deps): update nest monorepo,1
Merge branch 'master' into renovate/nest-monorepo,0.4932124,11763 fix(deps): update nest monorepo (@renovate[bot]),,0
chore: upgrade eslint,0.7874771,11746 chore(deps-dev): bump eslint from 7.32.0 to 8.42.0 (@dependabot[bot]),,1
fix(deps): update nest monorepo,0.8510261,8435 fix(deps): update nest monorepo to v8.1.2 (@renovate[bot]),,1
fix(deps): update dependency sequelize to v6.32.0,0.9130809,11762 fix(deps): update dependency sequelize to v6.32.0 (@renovate[bot]),,1
chore(deps): update dependency ts-loader to v9.4.3,0.9388839,11740 chore(deps): update dependency ts-loader to v9.4.3 (@renovate[bot]),,1
chore: sync package lock,0.4745025,11407 chore(deps-dev): bump concurrently from 7.6.0 to 8.0.1 (@dependabot[bot]),,0
Merge pull request #11746 from nestjs/dependabot/npm_and_yarn/eslint-8.42.0,0.67040706,9304 chore(deps): update dependency @nestjs/schematics to v8.0.8 (@renovate[bot]),chore(deps-dev): bump eslint from 7.32.0 to 8.42.0,0
Merge pull request #11747 from nestjs/dependabot/npm_and_yarn/mongoose-7.2.4,0.71474916,11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),chore(deps-dev): bump mongoose from 7.2.2 to 7.2.4,1
Merge pull request #11758 from nestjs/renovate/mysql2-3.x,0.58089983,11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update dependency mysql2 to v3.3.5,0
Merge pull request #11759 from nestjs/renovate/jest-monorepo,0.62003815,11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo,0
chore(deps): update jest monorepo,0.8884928,9160 chore(deps): update jest monorepo (@renovate[bot]),,1
ci: enable coveralls verbose mode,0.32324833,microservices: falsy options are no longer ignored (gRPC) #4817,,0
chore(deps-dev): bump eslint from 7.32.0 to 8.42.0,0.8945559,11746 chore(deps-dev): bump eslint from 7.32.0 to 8.42.0 (@dependabot[bot]),Bumps eslint from 7.32.0 to 8.42.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,1
Merge pull request #11519 from nestjs/renovate/jest-monorepo,0.6170086,11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo,0
fix(deps): update dependency mysql2 to v3.3.5,0.8280229,11758 fix(deps): update dependency mysql2 to v3.3.5 (@renovate[bot]),,1
chore(deps-dev): bump mongoose from 7.2.2 to 7.2.4,0.8919153,10455 chore(deps-dev): bump mongoose from 6.6.7 to 6.7.0 (@dependabot[bot]),Bumps mongoose from 7.2.2 to 7.2.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
Merge pull request #11742 from nestjs/dependabot/npm_and_yarn/sample/07-sequelize/dottie-2.0.4,0.68242586,11237 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/07-sequelize (@dependabot[bot]),chore(deps): bump dottie from 2.0.2 to 2.0.4 in /sample/07-sequelize,0
Merge pull request #11743 from nestjs/dependabot/npm_and_yarn/sinon-15.1.2,0.64369094,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps-dev): bump sinon from 15.1.0 to 15.1.2,0
Merge pull request #11745 from nestjs/dependabot/npm_and_yarn/apollo/server-4.7.3,0.7648182,11726 fix(deps): update dependency @nestjs/apollo to v11.0.6 (@renovate[bot]),chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3,1
chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3,0.8896247,11745 chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3 (@dependabot[bot]),"Bumps @apollo/server from 4.7.1 to 4.7.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@apollo/server""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",1
Merge pull request #11756 from nestjs/dependabot/npm_and_yarn/types/node-20.3.1,0.6986427,11735 chore(deps): update dependency @nestjs/cli to v9.5.0 (@renovate[bot]),chore(deps-dev): bump @types/node from 20.2.5 to 20.3.1,0
Merge pull request #11755 from nestjs/renovate/mongoose-6.x,0.6936966,11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongoose to v6.11.2,0
Merge pull request #11754 from nestjs/renovate/mongodb-3.x,0.6524439,11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongodb to v3.7.3,0
chore(deps-dev): bump @types/node from 20.2.5 to 20.3.1,0.8617115,11756 chore(deps-dev): bump @types/node from 20.2.5 to 20.3.1 (@dependabot[bot]),"Bumps @types/node from 20.2.5 to 20.3.1. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",1
Merge pull request #11753 from nestjs/renovate/dotenv-16.x,0.60979855,11753 fix(deps): update dependency dotenv to v16.1.4 (@renovate[bot]),fix(deps): update dependency dotenv to v16.1.4,0
Merge pull request #11752 from nestjs/renovate/nestjs-event-emitter-1.x,0.7751075,11752 fix(deps): update dependency @nestjs/event-emitter to v1.4.2 (@renovate[bot]),fix(deps): update dependency @nestjs/event-emitter to v1.4.2,1
Merge pull request #11748 from nestjs/renovate/apollo-graphql-packages,0.73602533,11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update apollo graphql packages,1
Merge pull request #11750 from nestjs/renovate/ts-node-10.x,0.6564811,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps): update dependency ts-node to v10.9.1,0
Merge pull request #11749 from nestjs/renovate/supertest-6.x,0.610023,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps): update dependency supertest to v6.3.3,0
Merge pull request #11751 from nestjs/renovate/typescript-eslint-monorepo,0.7066877,11751 chore(deps): update typescript-eslint monorepo to v5.59.11 (@renovate[bot]),chore(deps): update typescript-eslint monorepo to v5.59.11,1
fix(deps): update dependency mongoose to v6.11.2,0.8833406,11755 fix(deps): update dependency mongoose to v6.11.2 (@renovate[bot]),,1
fix(deps): update dependency mongodb to v3.7.3,0.8613383,11754 fix(deps): update dependency mongodb to v3.7.3 (@renovate[bot]),,1
fix(deps): update dependency dotenv to v16.1.4,0.91752917,11753 fix(deps): update dependency dotenv to v16.1.4 (@renovate[bot]),,1
fix(deps): update dependency @nestjs/event-emitter to v1.4.2,0.90792394,11752 fix(deps): update dependency @nestjs/event-emitter to v1.4.2 (@renovate[bot]),,1
chore(deps): update typescript-eslint monorepo to v5.59.11,0.94938105,11751 chore(deps): update typescript-eslint monorepo to v5.59.11 (@renovate[bot]),,1
chore(deps): update dependency ts-node to v10.9.1,0.9366585,11750 chore(deps): update dependency ts-node to v10.9.1 (@renovate[bot]),,1
chore(deps): update dependency supertest to v6.3.3,0.8703146,11749 chore(deps): update dependency supertest to v6.3.3 (@renovate[bot]),,1
fix(deps): update apollo graphql packages,0.8895266,8611 fix(deps): update apollo graphql packages (@renovate[bot]),,1
chore(deps-dev): bump sinon from 15.1.0 to 15.1.2,0.93183166,11270 chore(deps-dev): bump sinon from 15.0.1 to 15.0.2 (@dependabot[bot]),Bumps sinon from 15.1.0 to 15.1.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: sinon   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): bump dottie from 2.0.2 to 2.0.4 in /sample/07-sequelize,0.9127188,11742 chore(deps): bump dottie from 2.0.2 to 2.0.4 in /sample/07-sequelize (@dependabot[bot]),Bumps dottie from 2.0.2 to 2.0.4. - Release notes - Commits updated-dependencies: - dependency-name: dottie   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
Merge pull request #11741 from nestjs/renovate/webpack-5.x,0.68649614,11212 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/08-webpack (@dependabot[bot]),chore(deps): update dependency webpack to v5.86.0,0
chore(deps): update dependency webpack to v5.86.0,0.93264294,8524 chore(deps): update dependency webpack to v5.62.1 (@renovate[bot]),,1
Merge pull request #11516 from nestjs/renovate/node-18.x,0.655499,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps): update dependency @types/node to v18.16.17,0
Merge pull request #11738 from nestjs/renovate/prettier-2.x,0.5795986,9249 chore(deps): update dependency @nestjs/schematics to v8.0.7 (@renovate[bot]),chore(deps): update dependency prettier to v2.8.8,0
chore(deps): update dependency prettier to v2.8.8,0.9083581,11738 chore(deps): update dependency prettier to v2.8.8 (@renovate[bot]),,1
chore(deps): update dependency @types/node to v18.16.17,0.8919686,11516 chore(deps): update dependency @types/node to v18.16.17 (@renovate[bot]),,1
Merge pull request #11739 from nestjs/renovate/ts-jest-29.x,0.6260695,9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps): update dependency ts-jest to v29.1.0,0
Merge pull request #11524 from nestjs/renovate/nestjs-mercurius-10.x,0.72801745,11524 fix(deps): update dependency @nestjs/mercurius to v10.2.1 (@renovate[bot]),fix(deps): update dependency @nestjs/mercurius to v10.2.1,1
Merge pull request #11736 from nestjs/renovate/eslint-config-prettier-8.x,0.69879436,9284 chore(deps-dev): bump eslint-config-prettier from 8.4.0 to 8.5.0 (@dependabot[bot]),chore(deps): update dependency eslint-config-prettier to v8.8.0,0
chore: resolve conflicts,0.38795614,8622 chore(deps): update nest monorepo (@renovate[bot]),,0
chore: refresh package lock,0.55037713,8658 chore(deps): update dependency ini to 1.3.6 [security] (@renovate[bot]),,0
Merge pull request #11723 from nestjs/renovate/apollo-graphql-packages,0.731096,11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update apollo graphql packages,1
sample(13): update mongo typeorm sample,0.631003,10989 chore(deps): bump json5 from 1.0.1 to 1.0.2 in /sample/13-mongo-typeorm (@dependabot[bot]),,0
chore(deps): update dependency ts-jest to v29.1.0,0.90092945,11739 chore(deps): update dependency ts-jest to v29.1.0 (@renovate[bot]),,1
chore(deps): update dependency eslint-config-prettier to v8.8.0,0.9226429,11353 chore(deps): update dependency eslint-config-prettier to v8.8.0 (@renovate[bot]),,1
Merge pull request #11667 from mathewtrivett/support-multer-none,0.6095055,11667 feat(express): add support for multer.none (@mathewtrivett),feat(express): add support for multer.none,0
Merge pull request #10545 from jmcdo29/feat/websocket-get-pattern,0.66930586,10545 feat: create method on client to get websocket pattern (@jmcdo29),feat: create method on client to get websocket pattern,0
Merge pull request #11734 from nestjs/renovate/confluentinc-cp-zookeeper-7.x,0.6278224,11246 chore(deps): update confluentinc/cp-zookeeper docker tag to v7.3.2 (@renovate[bot]),chore(deps): update confluentinc/cp-zookeeper docker tag to v7.4.0,0
Merge pull request #11737 from nestjs/renovate/eslint-plugin-import-2.x,0.67971426,8951 chore(deps): update dependency eslint-plugin-import to v2.25.4 (@renovate[bot]),chore(deps): update dependency eslint-plugin-import to v2.27.5,0
Merge pull request #11732 from nestjs/renovate/babel-monorepo,0.69337964,8435 fix(deps): update nest monorepo to v8.1.2 (@renovate[bot]),chore(deps): update babel monorepo to v7.22.5,0
Merge pull request #11731 from nestjs/renovate/typeorm-0.x,0.7615893,11344 fix(deps): update dependency @nestjs/typeorm to v9.0.1 (@renovate[bot]),fix(deps): update dependency typeorm to v0.3.16,1
Merge pull request #11735 from nestjs/renovate/nestjs-cli-9.x,0.71906614,11735 chore(deps): update dependency @nestjs/cli to v9.5.0 (@renovate[bot]),chore(deps): update dependency @nestjs/cli to v9.5.0,1
Merge pull request #11730 from nestjs/renovate/socket.io-packages,0.6346818,11735 chore(deps): update dependency @nestjs/cli to v9.5.0 (@renovate[bot]),fix(deps): update dependency socket.io to v4.6.2,0
Merge pull request #11733 from nestjs/renovate/confluentinc-cp-kafka-7.x,0.6459464,11349 chore(deps): update confluentinc/cp-kafka docker tag to v7.3.2 (@renovate[bot]),chore(deps): update confluentinc/cp-kafka docker tag to v7.4.0,0
