Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps-dev): bump ts-morph from 18.0.0 to 19.0.0,0.92738307,#11794 chore(deps-dev): bump ts-morph from 18.0.0 to 19.0.0 (@dependabot[bot]),Bumps ts-morph from 18.0.0 to 19.0.0. - Release notes - Commits  updated-dependencies: - dependency-name: ts-morph   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps-dev): bump mongoose from 7.2.4 to 7.3.0,0.9005171,#11328 chore(deps-dev): bump mongoose from 7.0.2 to 7.0.3 (@dependabot[bot]),Bumps mongoose from 7.2.4 to 7.3.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps-dev): bump cache-manager from 5.2.2 to 5.2.3,0.89585966,#11792 chore(deps-dev): bump cache-manager from 5.2.2 to 5.2.3 (@dependabot[bot]),Bumps cache-manager from 5.2.2 to 5.2.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cache-manager   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update node.js to v19.9,0.8748548,#11790 chore(deps): update node.js to v19.9 (@renovate[bot]),,1
Merge pull request #11787 from nestjs/renovate/cimg-node-18.x,0.6584387,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update node.js to v18.16,0
Merge pull request #11788 from nestjs/renovate/major-jest-monorepo,0.6581865,#11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo to v29 (major),0
chore(deps): update jest monorepo to v29,0.8891932,#11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),,1
chore(deps): update node.js to v18.16,0.8375919,#11786 chore(deps): update node.js to v16.20 (@renovate[bot]),,1
Merge pull request #11786 from nestjs/renovate/cimg-node-16.x,0.6439519,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update node.js to v16.20,0
Merge pull request #11785 from nestjs/fix/middleware-for-versioned-ctrls,0.6970103,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,fix(core): apply middleware to versioned controllers (ctrl-level),0
chore(deps): update node.js to v16.20,0.8555695,#11786 chore(deps): update node.js to v16.20 (@renovate[bot]),,1
Merge pull request #11784 from nestjs/renovate/jest-monorepo,0.66413665,#11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update dependency jest to v28.1.3,0
fix(core): apply middleware to versioned controllers (ctrl-level),0.90658754,#11785 fix(core): apply middleware to versioned controllers (ctrl-level) (@kamilmysliwiec),,1
chore(deps): update dependency jest to v28.1.3,0.9084486,#11784 chore(deps): update dependency jest to v28.1.3 (@renovate[bot]),,1
sample(14-mongoose): update cats service test,0.5777636,#10180 chore(deps): bump mongoose from 6.4.4 to 6.4.6 in /sample/14-mongoose-base (@dependabot[bot]),,0
sample(06-mongoose): update cats service test,0.5894867,#10181 chore(deps): bump mongoose from 6.4.4 to 6.4.6 in /sample/06-mongoose (@dependabot[bot]),,0
Merge pull request #11783 from nestjs/renovate/major-graphql-tools-monorepo,0.72389996,#11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update graphql-tools monorepo (major),1
Merge pull request #11782 from nestjs/renovate/ts-morph-18.x,0.6827264,#8493 fix(deps): update dependency ts-morph to v12.2.0 (@renovate[bot]),fix(deps): update dependency ts-morph to v18,0
Merge pull request #11757 from nestjs/renovate/node-18.x,0.6919702,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update dependency @types/node to v18.16.18,0
fix(deps): update graphql-tools monorepo,0.90968186,#11783 fix(deps): update graphql-tools monorepo (major) (@renovate[bot]),,1
fix(deps): update dependency ts-morph to v18,0.9015769,#8493 fix(deps): update dependency ts-morph to v12.2.0 (@renovate[bot]),,1
chore(deps): update dependency @types/node to v18.16.18,0.8790442,#11516 chore(deps): update dependency @types/node to v18.16.17 (@renovate[bot]),,1
Merge pull request #11780 from nestjs/renovate/mongoose-7.x,0.69001514,#11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongoose to v7,0
fix(deps): update dependency mongoose to v7,0.8810338,#11780 fix(deps): update dependency mongoose to v7 (@renovate[bot]),,1
Merge pull request #11775 from nestjs/renovate/nestjs-mercurius-11.x,0.7348149,#11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),fix(deps): update dependency @nestjs/mercurius to v11,1
Merge pull request #11761 from nestjs/renovate/rxjs-7.x,0.667244,#11761 fix(deps): update dependency rxjs to v7.8.1 (@renovate[bot]),fix(deps): update dependency rxjs to v7.8.1,0
fix(deps): update dependency rxjs to v7.8.1,0.91614735,#11761 fix(deps): update dependency rxjs to v7.8.1 (@renovate[bot]),,1
Merge pull request #11779 from nestjs/renovate/mongodb-5.x,0.6506519,#11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongodb to v5,0
Merge pull request #11777 from nestjs/renovate/cache-manager-5.x,0.65262604,common: fix CacheStore.get() return type https://github.com/nestjs/nest/pull/2967/commits/edc7bd0c6c9a164ba0bf956c2fd87d64d538cc8b,fix(deps): update dependency cache-manager to v5,0
Merge pull request #11776 from nestjs/renovate/socket.io-redis-adapter-8.x,0.65541446,#11776 fix(deps): update dependency @socket.io/redis-adapter to v8 (@renovate[bot]),fix(deps): update dependency @socket.io/redis-adapter to v8,0
Merge pull request #11772 from nestjs/renovate/webpack-cli-5.x,0.685811,#11212 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/08-webpack (@dependabot[bot]),chore(deps): update dependency webpack-cli to v5,0
Merge pull request #11768 from nestjs/dependabot/npm_and_yarn/fastify/multipart-7.6.1,0.63855195,platform-fastify: Fastify 3.0 support https://github.com/nestjs/nest/pull/5070,chore(deps-dev): bump @fastify/multipart from 7.6.0 to 7.6.1,0
Merge pull request #11764 from nestjs/renovate/prisma-monorepo,0.62155366,#8607 fix(deps): update nest monorepo to v8.2.1 (@renovate[bot]),fix(deps): update prisma monorepo to v4.15.0,0
Merge pull request #11778 from nestjs/renovate/mercurius-13.x,0.7228883,#11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),fix(deps): update dependency mercurius to v13,1
Merge branch 'master' into renovate/nestjs-mercurius-11.x,0.61493087,#11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),,0
Merge pull request #11774 from nestjs/renovate/nestjs-graphql-11.x,0.7809512,#11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update dependency @nestjs/graphql to v11.0.6,1
Merge pull request #11773 from nestjs/renovate/major-jest-monorepo,0.65345216,#11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo to v29 (major),0
Merge pull request #11771 from nestjs/renovate/typescript-5.x,0.6664975,#11344 fix(deps): update dependency @nestjs/typeorm to v9.0.1 (@renovate[bot]),chore(deps): update dependency typescript to v5,0
fix(deps): update dependency mongodb to v5,0.869884,#11779 fix(deps): update dependency mongodb to v5 (@renovate[bot]),,1
fix(deps): update dependency mercurius to v13,0.8744621,#11778 fix(deps): update dependency mercurius to v13 (@renovate[bot]),,1
fix(deps): update dependency cache-manager to v5,0.81416047,#11777 fix(deps): update dependency cache-manager to v5 (@renovate[bot]),,1
fix(deps): update dependency @socket.io/redis-adapter to v8,0.8915543,#11776 fix(deps): update dependency @socket.io/redis-adapter to v8 (@renovate[bot]),,1
fix(deps): update dependency @nestjs/mercurius to v11,0.91816604,#11775 fix(deps): update dependency @nestjs/mercurius to v11 (@renovate[bot]),,1
fix(deps): update dependency @nestjs/graphql to v11.0.6,0.9399363,#11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),,1
chore(deps): update dependency webpack-cli to v5,0.8835112,#11772 chore(deps): update dependency webpack-cli to v5 (@renovate[bot]),,1
chore(deps): update dependency typescript to v5,0.87575614,#11695 chore(deps-dev): bump typescript from 5.0.4 to 5.1.3 (@dependabot[bot]),,1
fix(deps): update prisma monorepo to v4.15.0,0.9238515,#11764 fix(deps): update prisma monorepo to v4.15.0 (@renovate[bot]),,1
chore(deps-dev): bump @fastify/multipart from 7.6.0 to 7.6.1,0.9338943,#11768 chore(deps-dev): bump @fastify/multipart from 7.6.0 to 7.6.1 (@dependabot[bot]),"Bumps @fastify/multipart from 7.6.0 to 7.6.1. - Release notes - Commits  updated-dependencies: - dependency-name: ""@fastify/multipart""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",1
Merge pull request #11740 from nestjs/renovate/ts-loader-9.x,0.64694047,#11735 chore(deps): update dependency @nestjs/cli to v9.5.0 (@renovate[bot]),chore(deps): update dependency ts-loader to v9.4.3,0
Merge branch 'master' into renovate/ts-loader-9.x,0.53581417,#9331 chore(deps): update dependency ts-loader to v9.2.8 (@renovate[bot]),,0
Merge pull request #11762 from nestjs/renovate/sequelize-6.x,0.7055557,#11728 fix(deps): update dependency @nestjs/sequelize to v9.0.2 (@renovate[bot]),fix(deps): update dependency sequelize to v6.32.0,1
Merge pull request #11763 from nestjs/renovate/nest-monorepo,0.7173503,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,fix(deps): update nest monorepo,1
Merge branch 'master' into renovate/nest-monorepo,0.49690115,#11377 fix(deps): update nest monorepo (@renovate[bot]),,0
chore: upgrade eslint,0.7929144,#11746 chore(deps-dev): bump eslint from 7.32.0 to 8.42.0 (@dependabot[bot]),,1
fix(deps): update nest monorepo,0.835577,#8435 fix(deps): update nest monorepo to v8.1.2 (@renovate[bot]),,1
fix(deps): update dependency sequelize to v6.32.0,0.9122325,#11762 fix(deps): update dependency sequelize to v6.32.0 (@renovate[bot]),,1
chore(deps): update dependency ts-loader to v9.4.3,0.92636013,#11740 chore(deps): update dependency ts-loader to v9.4.3 (@renovate[bot]),,1
chore: sync package lock,0.4748716,#11407 chore(deps-dev): bump concurrently from 7.6.0 to 8.0.1 (@dependabot[bot]),,0
Merge pull request #11746 from nestjs/dependabot/npm_and_yarn/eslint-8.42.0,0.6727464,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps-dev): bump eslint from 7.32.0 to 8.42.0,0
Merge pull request #11747 from nestjs/dependabot/npm_and_yarn/mongoose-7.2.4,0.7197039,#11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),chore(deps-dev): bump mongoose from 7.2.2 to 7.2.4,1
Merge pull request #11758 from nestjs/renovate/mysql2-3.x,0.57151115,#11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update dependency mysql2 to v3.3.5,0
Merge pull request #11759 from nestjs/renovate/jest-monorepo,0.6526598,#11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo,0
chore(deps): update jest monorepo,0.8714063,#9160 chore(deps): update jest monorepo (@renovate[bot]),,1
ci: enable coveralls verbose mode,0.32324824,microservices: falsy options are no longer ignored (gRPC) #4817,,0
chore(deps-dev): bump eslint from 7.32.0 to 8.42.0,0.91378313,#11746 chore(deps-dev): bump eslint from 7.32.0 to 8.42.0 (@dependabot[bot]),Bumps eslint from 7.32.0 to 8.42.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: eslint   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,1
Merge pull request #11519 from nestjs/renovate/jest-monorepo,0.64944935,#11773 chore(deps): update jest monorepo to v29 (major) (@renovate[bot]),chore(deps): update jest monorepo,0
fix(deps): update dependency mysql2 to v3.3.5,0.85873795,#11758 fix(deps): update dependency mysql2 to v3.3.5 (@renovate[bot]),,1
chore(deps-dev): bump mongoose from 7.2.2 to 7.2.4,0.8965231,#11747 chore(deps-dev): bump mongoose from 7.2.2 to 7.2.4 (@dependabot[bot]),Bumps mongoose from 7.2.2 to 7.2.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
Merge pull request #11742 from nestjs/dependabot/npm_and_yarn/sample/07-sequelize/dottie-2.0.4,0.6805525,#11237 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/07-sequelize (@dependabot[bot]),chore(deps): bump dottie from 2.0.2 to 2.0.4 in /sample/07-sequelize,0
Merge pull request #11743 from nestjs/dependabot/npm_and_yarn/sinon-15.1.2,0.64419365,#9123 chore(deps): update dependency @nestjs/schematics to v8.0.6 (@renovate[bot]),chore(deps-dev): bump sinon from 15.1.0 to 15.1.2,0
Merge pull request #11745 from nestjs/dependabot/npm_and_yarn/apollo/server-4.7.3,0.7671323,#9711 chore(deps-dev): bump @nestjs/apollo from 10.0.13 to 10.0.14 (@dependabot[bot]),chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3,1
chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3,0.9064987,#11745 chore(deps-dev): bump @apollo/server from 4.7.1 to 4.7.3 (@dependabot[bot]),"Bumps @apollo/server from 4.7.1 to 4.7.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@apollo/server""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",1
Merge pull request #11756 from nestjs/dependabot/npm_and_yarn/types/node-20.3.1,0.702698,#11217 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/20-cache (@dependabot[bot]),chore(deps-dev): bump @types/node from 20.2.5 to 20.3.1,1
Merge pull request #11755 from nestjs/renovate/mongoose-6.x,0.6927828,#11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongoose to v6.11.2,0
Merge pull request #11754 from nestjs/renovate/mongodb-3.x,0.6446978,#11342 fix(deps): update dependency @nestjs/mongoose to v9.2.2 (@renovate[bot]),fix(deps): update dependency mongodb to v3.7.3,0
chore(deps-dev): bump @types/node from 20.2.5 to 20.3.1,0.88236773,#11756 chore(deps-dev): bump @types/node from 20.2.5 to 20.3.1 (@dependabot[bot]),"Bumps @types/node from 20.2.5 to 20.3.1. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",1
Merge pull request #11753 from nestjs/renovate/dotenv-16.x,0.6151801,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,fix(deps): update dependency dotenv to v16.1.4,0
Merge pull request #11752 from nestjs/renovate/nestjs-event-emitter-1.x,0.7717033,#11752 fix(deps): update dependency @nestjs/event-emitter to v1.4.2 (@renovate[bot]),fix(deps): update dependency @nestjs/event-emitter to v1.4.2,1
Merge pull request #11748 from nestjs/renovate/apollo-graphql-packages,0.7354159,#11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update apollo graphql packages,1
Merge pull request #11750 from nestjs/renovate/ts-node-10.x,0.6664028,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update dependency ts-node to v10.9.1,0
Merge pull request #11749 from nestjs/renovate/supertest-6.x,0.6403589,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update dependency supertest to v6.3.3,0
Merge pull request #11751 from nestjs/renovate/typescript-eslint-monorepo,0.70626277,#11751 chore(deps): update typescript-eslint monorepo to v5.59.11 (@renovate[bot]),chore(deps): update typescript-eslint monorepo to v5.59.11,1
fix(deps): update dependency mongoose to v6.11.2,0.8900124,#11755 fix(deps): update dependency mongoose to v6.11.2 (@renovate[bot]),,1
fix(deps): update dependency mongodb to v3.7.3,0.87935024,#11754 fix(deps): update dependency mongodb to v3.7.3 (@renovate[bot]),,1
fix(deps): update dependency dotenv to v16.1.4,0.91382545,#11753 fix(deps): update dependency dotenv to v16.1.4 (@renovate[bot]),,1
fix(deps): update dependency @nestjs/event-emitter to v1.4.2,0.91579103,#11752 fix(deps): update dependency @nestjs/event-emitter to v1.4.2 (@renovate[bot]),,1
chore(deps): update typescript-eslint monorepo to v5.59.11,0.9420536,#11751 chore(deps): update typescript-eslint monorepo to v5.59.11 (@renovate[bot]),,1
chore(deps): update dependency ts-node to v10.9.1,0.921796,#11750 chore(deps): update dependency ts-node to v10.9.1 (@renovate[bot]),,1
chore(deps): update dependency supertest to v6.3.3,0.88689524,#11749 chore(deps): update dependency supertest to v6.3.3 (@renovate[bot]),,1
fix(deps): update apollo graphql packages,0.897066,#11748 fix(deps): update apollo graphql packages (@renovate[bot]),,1
chore(deps-dev): bump sinon from 15.1.0 to 15.1.2,0.9155087,#11270 chore(deps-dev): bump sinon from 15.0.1 to 15.0.2 (@dependabot[bot]),Bumps sinon from 15.1.0 to 15.1.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: sinon   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): bump dottie from 2.0.2 to 2.0.4 in /sample/07-sequelize,0.93466294,#11742 chore(deps): bump dottie from 2.0.2 to 2.0.4 in /sample/07-sequelize (@dependabot[bot]),Bumps dottie from 2.0.2 to 2.0.4. - Release notes - Commits  updated-dependencies: - dependency-name: dottie   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,1
Merge pull request #11741 from nestjs/renovate/webpack-5.x,0.67460644,#11212 chore(deps): bump @nestjs/core from 9.0.1 to 9.0.5 in /sample/08-webpack (@dependabot[bot]),chore(deps): update dependency webpack to v5.86.0,0
chore(deps): update dependency webpack to v5.86.0,0.9102527,#8524 chore(deps): update dependency webpack to v5.62.1 (@renovate[bot]),,1
Merge pull request #11516 from nestjs/renovate/node-18.x,0.67893565,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update dependency @types/node to v18.16.17,0
Merge pull request #11738 from nestjs/renovate/prettier-2.x,0.6155437,https://github.com/nestjs/nest/pull/6141 fixes https://github.com/nestjs/nest/issues/5591 and https://github.com/nestjs/nest/issues/789,chore(deps): update dependency prettier to v2.8.8,0
chore(deps): update dependency prettier to v2.8.8,0.90194094,#11738 chore(deps): update dependency prettier to v2.8.8 (@renovate[bot]),,1
chore(deps): update dependency @types/node to v18.16.17,0.87895167,#11516 chore(deps): update dependency @types/node to v18.16.17 (@renovate[bot]),,1
Merge pull request #11739 from nestjs/renovate/ts-jest-29.x,0.62434775,#11739 chore(deps): update dependency ts-jest to v29.1.0 (@renovate[bot]),chore(deps): update dependency ts-jest to v29.1.0,0
Merge pull request #11524 from nestjs/renovate/nestjs-mercurius-10.x,0.7323151,#11524 fix(deps): update dependency @nestjs/mercurius to v10.2.1 (@renovate[bot]),fix(deps): update dependency @nestjs/mercurius to v10.2.1,1
Merge pull request #11736 from nestjs/renovate/eslint-config-prettier-8.x,0.704854,#11310 chore(deps-dev): bump eslint-config-prettier from 8.7.0 to 8.8.0 (@dependabot[bot]),chore(deps): update dependency eslint-config-prettier to v8.8.0,1
chore: resolve conflicts,0.38409054,#8622 chore(deps): update nest monorepo (@renovate[bot]),,0
chore: refresh package lock,0.54128146,#8658 chore(deps): update dependency ini to 1.3.6 [security] (@renovate[bot]),,0
Merge pull request #11723 from nestjs/renovate/apollo-graphql-packages,0.73040974,#11774 fix(deps): update dependency @nestjs/graphql to v11.0.6 (@renovate[bot]),fix(deps): update apollo graphql packages,1
sample(13): update mongo typeorm sample,0.6319859,#10989 chore(deps): bump json5 from 1.0.1 to 1.0.2 in /sample/13-mongo-typeorm (@dependabot[bot]),,0
chore(deps): update dependency ts-jest to v29.1.0,0.9094524,#11739 chore(deps): update dependency ts-jest to v29.1.0 (@renovate[bot]),,1
chore(deps): update dependency eslint-config-prettier to v8.8.0,0.92190707,#11736 chore(deps): update dependency eslint-config-prettier to v8.8.0 (@renovate[bot]),,1
Merge pull request #11667 from mathewtrivett/support-multer-none,0.60809684,#11667 feat(express): add support for multer.none (@mathewtrivett),feat(express): add support for multer.none,0
Merge pull request #10545 from jmcdo29/feat/websocket-get-pattern,0.6459714,#10545 feat: create method on client to get websocket pattern (@jmcdo29),feat: create method on client to get websocket pattern,0
Merge pull request #11734 from nestjs/renovate/confluentinc-cp-zookeeper-7.x,0.62878454,#11246 chore(deps): update confluentinc/cp-zookeeper docker tag to v7.3.2 (@renovate[bot]),chore(deps): update confluentinc/cp-zookeeper docker tag to v7.4.0,0
Merge pull request #11737 from nestjs/renovate/eslint-plugin-import-2.x,0.686513,#8951 chore(deps): update dependency eslint-plugin-import to v2.25.4 (@renovate[bot]),chore(deps): update dependency eslint-plugin-import to v2.27.5,0
Merge pull request #11732 from nestjs/renovate/babel-monorepo,0.69305676,#8607 fix(deps): update nest monorepo to v8.2.1 (@renovate[bot]),chore(deps): update babel monorepo to v7.22.5,0
