Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Add audio player,0.5795018," - Add Audio forwarding (#14, #3757)","Play the decoded audio using SDL. The audio player frame sink receives the audio frames, resample them and write them to a byte buffer (introduced by this commit). On SDL audio callback (from an internal SDL thread), copy samples from this byte buffer to the SDL audio buffer. The byte buffer is protected by the SDL_AudioDeviceLock(), but it has been designed so that the producer and the consumer may write and read in parallel, provided that they don't access the same slices of the ring-buffer buffer. PR #3757 link Co-authored-by: Simon Chan 1330321+yume-chan@users.noreply.github.com",0
Optionally do not delay the first frame,0.5997907, - Reduce latency by 1 frame (#646),"A delay buffer delayed all the frames except the first one, to open the scrcpy window immediately and get a picture. Make this feature optional, so that the delay buffer might also be used for audio (especially for simulating a high delay for debugging). PR #3757 link",0
Accept clock estimation with a single point,0.32218903, - Improve framerate counting,"If there is only one point, assume the slope is 1. PR #3757 link",0
Remove anonymous struct in delay buffer,0.43110755, - Implement (optional) buffering (#2464),"For clarity, the fields used only when a delay was set were wrapped in an anonymous structure. Now that the delay buffer has been extracted to a separate component, the delay is necessarily set (it may not be 0), so the fields are always used. PR #3757 link",0
Use delay buffer as a frame source/sink,0.5709813, - Reduce latency by 1 frame (#646),"The components needing delayed frames (sc_screen and sc_v4l2_sink) managed a sc_video_buffer instance, which itself embedded a sc_frame_buffer instance (to keep only the most recent frame). In theory, these components should not be aware of delaying: they should just receive AVFrames later, and only handle a sc_frame_buffer. Therefore, refactor sc_delay_buffer as a frame source (it consumes) frames) and a frame sink (it produces frames, after some delay), and plug an instance in the pipeline only when a delay is requested. This also removes the need for a specific sc_video_buffer. PR #3757 link",0
Use frame source trait in decoder,0.482446,A new option --encoder allows to select another available H.264 encoder.,,0
Introduce frame source trait,0.37565076,"In this release, this part has been rewritten so that a frame is decoded as soon as it is received, by taking advantage of the knowledge of packet boundaries on the device side.","There was a frame sink trait, implemented by components able to receive AVFrames, but each frame source had to manually send frame to sinks. In order to mutualise sink management, add a frame sink trait.",0
Use packet source trait in demuxer,0.35447276,"For convenience, this version introduces a new option to configure TCP/IP connections automatically, with two variants.",,0
Introduce packet source trait,0.43992546,"For convenience, this version introduces a new option to configure TCP/IP connections automatically, with two variants.","There was a packet sink trait, implemented by components able to receive AVPackets, but each packet source had to manually send packets to sinks. In order to mutualise sink management, add a packet source trait.",0
Extract sc_delay_buffer,0.52499473,scrcpy --v4l2-buffer=500    # add 500 ms buffering for v4l2 sink,"A video buffer had 2 responsibilities:  - handle the frame delaying mechanism (queuing packets and pushing them    after the expected delay);  - keep only the most recent frame (using a sc_frame_buffer). In order to be able to reuse only the frame delaying mechanism, extract it to a separate component, sc_delay_buffer.",0
Fix buffering pts conversion,0.49238247,Buffering,"The mistake had no effect, because tick is also internally expressed in microseconds.",0
Report video buffer downstream errors,0.50502425, - Fix recorded video to avoid crashes in Adobe Premiere (#702),Make the video buffer stop if its consumer could not receive a frame.,0
Stop the video buffer on error,0.52089876, - Automatically retry with a lower definition on MediaCodec error (#2947),"If an error occurs from the video buffer thread (typically an out-of-memory error), then stop.",0
Fix possible race condition on video_buffer end,0.54636544, - Fix recorded video to avoid crashes in Adobe Premiere (#702),"The video_buffer thread clears the queue once it is stopped, but new frames might still be pushed asynchronously. To avoid the problem, do not push any frame once the video_buffer is stopped.",0
Remove sc_queue,0.3637941,scrcpy -Sw  # turn sceen off and stay awake,All uses have been replaced by VecDeque.,0
Remove cbuf,0.2910944, - Remove option --render-expired-frames (#2268),All uses have been replaced by VecDeque.,0
Use VecDeque in aoa_hid,0.4331376, - Add OTG mode (HID only) (#2974),Replace cbuf by VecDeque in aoa_hid,0
Use VecDeque in file_pusher,0.4102069, - Add feature to push file to /sdcard/ via drag & drop (#226),"Replace cbuf by VecDeque in file_pusher. As a side-effect, the new implementation does not limit the queue to an arbitrary value.",0
Use VecDeque in controller,0.22452304, - Inject mouse events with a virtual device id (fix crashes on some,Replace cbuf by VecDeque in controller.,0
Use VecDeque in video_buffer,0.4799264,scrcpy -b20M --no-display --v4l2-sink=/dev/video2 --v4l2-buffer=100,"The packets queued for buffering were wrapped in a dynamically allocated structure with a ""next"" field. To avoid this additional layer of allocation and indirection, use a VecDeque.",0
Use VecDeque in recorder,0.51525617,Asynchronous recording,"The packets queued for recording were wrapped in a dynamically allocated structure with a ""next"" field. To avoid this additional layer of allocation and indirection, use a VecDeque.",0
Introduce VecDeque,0.27394122,MOD+o).,Introduce a double-ended queue implemented with a growable ring buffer. Inspired from the Rust VecDeque type: link,0
Add sc_allocarray() util,0.44452375,scrcpy -b20M --no-display --v4l2-sink=/dev/video2 --v4l2-buffer=100,"Add a function to allocate an array, which fails safely in the case where the multiplication would overflow.",0
Use reallocarray() in sc_vector,0.35592628,scrcpy --render-driver=opengl,This fails safely in case of overflow.,0
Add compat for reallocarray(),0.28000382," - Add support for high-precision scrolling (#3363, #3369)",This function fails safely in the case where the multiplication would overflow.,0
Call avcodec_receive_frame() in a loop,0.5236163,"However, the way the H.264 video stream was parsed by FFmpeg introduced a latency of one frame. As a consequence, a frame was not sent to the decoder before the next one was (partially) received.","Since in scrcpy a video packet passed to avcodec_send_packet() is always a complete video frame, it is sufficient to call avcodec_receive_frame() exactly once. In practice, it also works for audio packets: the decoder produces exactly 1 frame for 1 input packet. In theory, it is an implementation detail though, so avcodec_receive_frame() should be called in a loop.",0
Add --require-audio,0.5863872," - Add Audio forwarding (#14, #3757)","By default, scrcpy mirrors only the video when audio capture fails on the device. Add an option to force scrcpy to fail if audio is enabled but does not work. PR #3757 link",0
Add workaround to capture audio on Android 11,0.53544736," - Add Audio forwarding (#14, #3757)","On Android 11, it is possible to start the capture only when the running app is in foreground. But scrcpy is not an app, it's a Java application started from shell. As a workaround, start an existing Android shell existing activity just to start the capture, then close it immediately. PR #3757 link Co-authored-by: Romain Vimont rom@rom1v.com Signed-off-by: Romain Vimont rom@rom1v.com",0
Add two-step write feature to bytebuf,0.44369534, - Workaround for Os.write() bug on Android 5.0.x (#291),"If there is exactly one producer, then it can assume that the remaining space in the buffer will only increase until it writes something. This assumption may allow the producer to write to the buffer (up to a known safe size) without any synchronization mechanism, thus allowing to read and write different parts of the buffer in parallel. The producer can then commit the write with a lock held, and update its knowledge of the safe empty remaining space. PR #3757 link",0
Introduce bytebuf util,0.3538725, - Implement (optional) buffering (#2464),Add a ring-buffer for bytes. It will be useful for audio buffering. PR #3757 link,0
Pass AVCodecContext to frame sinks,0.43301916,"However, the way the H.264 video stream was parsed by FFmpeg introduced a latency of one frame. As a consequence, a frame was not sent to the decoder before the next one was (partially) received.",Frame consumers may need details about the frame format. PR #3757 link,0
Add an audio decoder,0.5669067,Advanced codec options,PR #3757 link,0
Give a name to decoder instances,0.4128229,Encoder selection,This will be useful in logs. PR #3757 link,0
Rename decoder to video_decoder,0.5864338,A new option --encoder allows to select another available H.264 encoder.,This prepares the introduction of audio_decoder. PR #3757 link,0
Log display sizes in display list,0.5318122," - Add fallback to get display information on some devices (#3416, #3573)",This is more convenient than just the display id alone.,0
Add --list-displays,0.8181884, - Add --list-displays and --list-encoders,Add an option to list the device displays properly.,1
Move log message helpers to LogUtils,0.56355685, - Add --verbosity to configure log level at runtime,This class will also contain other log helpers.,0
Quit on audio configuration failure,0.44358176," - Add Audio forwarding (#14, #3757)","When audio capture fails on the device, scrcpy continues mirroring the video stream. This allows to enable audio by default only when supported. However, if an audio configuration occurs (for example the user explicitly selected an unknown audio encoder), this must be treated as an error and scrcpy must exit. PR #3757 link",0
Add --list-encoders,0.76506424," - Add --encoder option (#1810, #1827)",Add an option to list the device encoders properly. PR #3757 link,1
Move await_for_server() logs,0.38833198, - Add --verbosity to configure log level at runtime,Print the logs on the caller side. This will allow to call the function in another context without printing the logs. PR #3757 link,0
Add --audio-encoder,0.6923416," - Add --encoder option (#1810, #1827)","Similar to --video-encoder, but for audio. PR #3757 link",0
Extract unknown encoder error message,0.7043363, - Retry on spurious encoder error (#3693),This will allow to reuse the same code for audio encoder selection. PR #3757 link,1
Add --audio-codec-options,0.74556506, - Add --codec-options to pass MediaFormat options directly (#1325),"Similar to --video-codec-options, but for audio. PR #3757 link",1
Extract application of codec options,0.65201235,Advanced codec options,This will allow to reuse the same code for audio codec options. PR #3757 link,0
Add support for AAC audio codec,0.66874516,Advanced codec options,Add option --audio-codec=aac. PR #3757 link,0
Add --audio-codec,0.6840912, - Add --codec-options to pass MediaFormat options directly (#1325),Introduce the selection mechanism. Alternative codecs will be added later. PR #3757 link,0
Add --audio-bit-rate,0.5862435,A bug introduced in v1.12 could prevent to set a custom bit-rate (scrcpy -b 12m).,Add an option to configure the audio bit-rate. PR #3757 link,0
Disable MethodLength checkstyle on createOptions(),0.33990663,Optionally disable seamless copy-paste,This method will grow as needed to initialize options. PR #3757 link,0
Rename --encoder to --video-encoder,0.68800825," - Add --encoder option (#1810, #1827)",This prepares the introduction of --audio-encoder. PR #3757 link,0
Rename --codec-options to --video-codec-options,0.70346117, - Add --codec-options to pass MediaFormat options directly (#1325),This prepares the introduction of --audio-codec-options. PR #3757 link,1
Rename --bit-rate to --video-bit-rate,0.54895574, - Add --codec-options to pass MediaFormat options directly (#1325),This prepares the introduction of --audio-bit-rate. PR #3757 link,0
Rename --codec to --video-codec,0.68680376, - Add --codec-options to pass MediaFormat options directly (#1325),This prepares the introduction of --audio-codec. PR #3757 link,0
Remove default bit-rate on client side,0.57168084,A bug introduced in v1.12 could prevent to set a custom bit-rate (scrcpy -b 12m).,"If no bit-rate is passed, let the server use the default value (8Mbps). This avoids to define a default value on both sides, and to pass the default bit-rate as an argument when starting the server. PR #3757 link",0
Record at least video packets on stop,0.5199387,Asynchronous recording,"If the recorder is stopped while it has not received any audio packet yet, make sure the video stream is correctly recorded. PR #3757 link",0
Disable audio before Android 11,0.46404457," - Add Audio forwarding (#14, #3757)","The permission ""android.permission.RECORD_AUDIO"" has been added for shell in Android 11. Moreover, on lower versions, it may make the server segfault on the device (happened on a Nexus 5 with Android 6.0.1). Refs link/ PR #3757 link",0
Disable audio on initialization error,0.45231578, - Automatically retry with a lower definition on MediaCodec error (#2947),"By default, audio is enabled (--no-audio must be explicitly passed to disable it). However, some devices may not support audio capture (typically devices below Android 11, or Android 11 when the shell application is not foreground on start). In that case, make the server notify the client to dynamically disable audio forwarding so that it does not wait indefinitely for an audio stream. Also disable audio on unknown codec or missing decoder on the client-side, for the same reasons. PR #3757 link",0
Add audio recording support,0.6157704, - Support recording to MKV,"Make the recorder accept two input sources (video and audio), and mux them into a single file. PR #3757 link",0
Rename video-specific variables in recorder,0.46004206," - Fix mp4 headers produced by recording (#351, #416)",This paves the way to add audio-specific variables. PR #3757 link,0
Do not merge config audio packets,0.49524814," - Add Audio forwarding (#14, #3757)","For video streams (at least H.264 and H.265), the config packet containing SPS/PPS must be prepended to the next packet (the following keyframe). For audio streams (at least OPUS), they must not be merged. PR #3757 link",0
Add an audio demuxer,0.60999227," - Add Audio forwarding (#14, #3757)",Add a demuxer which will read the stream from the audio socket. PR #3757 link,0
Force --no-audio if no display and no recording,0.5903714, - Add option --no-display to record without mirroring (#418),"The client does not use the audio stream if there is no display and no recording (i.e. only V4L2), so disable audio so that the device does not attempt to capture it. PR #3757 link",0
Give a name to demuxer instances,0.27518964,Fix hanging on multiple instances on Windows,This will be useful in logs. PR #3757 link,0
Rename demuxer to video_demuxer,0.41570044," - Add --encoder option (#1810, #1827)",There will be another demuxer instance for audio. PR #3757 link,0
Extract OPUS extradata,0.20201677," - Add --encoder option (#1810, #1827)","For OPUS codec, FFmpeg expects the raw extradata, but MediaCodec wraps it in some structure. Fix the config packet to send only the raw extradata. PR #3757 link",0
Use a streamer to send the audio stream,0.6120031," - Add Audio forwarding (#14, #3757)",Send each encoded audio packet using a streamer. PR #3757 link,0
Encode recorded audio on the device,0.56260556,"Some devices provide several encoders, and some of them may not work well.","For now, the encoded packets are just logged into the console. PR #3757 link",0
Make streamer more generic,0.41645688,This release brings a new feature to buffer the video stream for a given delay. This is especially useful for removing a source of stuttering for live-streaming.,Expose a method to write a packet from raw metadata (without BufferInfo).,0
Capture device audio,0.524524,Asynchronous recording,"Create an AudioRecorder to capture the audio source REMOTE_SUBMIX. For now, the captured packets are just logged into the console. PR #3757 link Co-authored-by: Romain Vimont rom@rom1v.com Signed-off-by: Romain Vimont rom@rom1v.com",0
Add a new socket for audio stream,0.6059101," - Add Audio forwarding (#14, #3757)","When audio is enabled, open a new socket to send the audio stream from the device to the client. PR #3757 link Co-authored-by: Romain Vimont rom@rom1v.com Signed-off-by: Romain Vimont rom@rom1v.com",0
Add --no-audio option,0.54781854, - Add --codec-options to pass MediaFormat options directly (#1325),Audio will be enabled by default (when supported). Add an option to disable it. PR #3757 link Co-authored-by: Romain Vimont rom@rom1v.com Signed-off-by: Romain Vimont rom@rom1v.com,0
Use FakeContext for Application instance,0.32088184, - Initialize Application object (fix crashes on some devices) (#940),This will expose the correct package name and UID to the application context. PR #3757 link,0
Use shell package name for workarounds,0.38943517,"In addition, to avoid opening a new terminal, a separate binary was provided with a special linking flag.",For consistency. PR #3757 link,0
Use ROOT_UID from FakeContext,0.25167567, - Inject mouse events with a virtual device id (fix crashes on some,"Remove USER_ID from ServiceManager, and replace it by a constant in FakeContext. This is the same as android.os.Process.ROOT_UID, but this constant has been introduced in API 29. PR #3757 link",0
Use PACKAGE_NAME from FakeContext,0.24994339, - Inject mouse events with a virtual device id (fix crashes on some,Remove duplicated constant. PR #3757 link,0
Use AttributionSource from FakeContext,0.24131532, - Disable X11 compositor bypass (#522),FakeContext already provides an AttributeSource instance. PR #3757 link Co-authored-by: Simon Chan 1330321+yume-chan@users.noreply.github.com,0
Add a fake Android Context,0.41149116," - Adapt input injection for Android 13 (#3186, #3190)","Since scrcpy-server is not an Android application (it's a java executable), it has no Context. Some features will require a Context instance to get the package name and the UID. Add a FakeContext for this purpose. PR #3757 link Co-authored-by: Romain Vimont rom@rom1v.com Signed-off-by: Romain Vimont rom@rom1v.com",0
Improve error message for unknown encoder,0.753375, - Retry on spurious encoder error (#3693),The provided encoder name depends on the selected codec. Improve the error message and the suggestions. PR #3757 link,1
"Rename ""codec"" variable to ""mediaCodec""",0.67141956, - Add --codec-options to pass MediaFormat options directly (#1325),"This will allow to use ""codec"" for the Codec type. PR #3757 link",0
Make streamer independent of codec type,0.64097524,Advanced codec options,"Rename VideoStreamer to Streamer, and extract a Codec interface which will also support audio codecs. PR #3757 link",0
Pass all args to ScreenEncoder constructor,0.42716885,Encoder selection,There is no good reason to pass some of them in the constructor and some others as parameters of the streamScreen() method.,0
Move screen encoder initialization,0.6027411,Encoder selection,This prepares further refactors.,0
Write streamer header from ScreenEncoder,0.4675535," - Fix mp4 headers produced by recording (#351, #416)",The screen encoder is responsible for writing data to the video streamer.,0
Use VideoStreamer directly from ScreenEncoder,0.45235884,A new option --encoder allows to select another available H.264 encoder.,"The Callbacks interface notifies new packets. But in addition, the screen encoder will need to write headers on start. We could add a function onStart(), but for simplicity, just remove the interface, which brings no value, and call the streamer directly. Refs 87972e2022686b1176bfaf0c678e703856c2b027",0
Simplify error handling on socket creation,0.66224533, - Print correct error messages on Windows socket errors (#2624),"On any error, all previously opened sockets must be closed. Handle these errors in a single catch-block. Currently, there are only 2 sockets, but this will simplify even more with more sockets. Note: this commit is better displayed with --ignore-space-change (-b).",0
Reorder initialization,0.4067061, - Fix missing initialization that leaded to kill the whole process,"Initialize components in the pipeline order: demuxer first, decoder and recorder second.",0
Refactor recorder logic,0.58180666,Asynchronous recording,Process the initial config packet (necessary to write the header) separately.,0
Move last packet recording,0.44861805,Asynchronous recording,Write the last packet at the end.,0
Add start() function for recorder,0.5205404," - Add screen recording (#21, #292)","For consistency with the other components, do not start the internal thread from an init() function.",0
Open recording file from the recorder thread,0.61499923,"For maximum performance even when recording is enabled, the recorder now uses a dedicated thread.","The recorder opened the target file from the packet sink open() callback, called by the demuxer. Only then the recorder thread was started. One golden rule for the recorder is to never block the demuxer for I/O, because it would impact mirroring. This rule is respected on recording packets, but not for the initial recorder opening. Therefore, start the recorder thread from sc_recorder_init(), open the file immediately from the recorder thread, then make it wait for the stream to start (on packet sink open()). Now that the recorder can report errors directly (rather than making the demuxer call fail), it is possible to report file opening error even before the packet sink is open.",0
Inline packet_sink impl in recorder,0.38425383,"For maximum performance even when recording is enabled, the recorder now uses a dedicated thread.",Remove useless wrappers.,0
Initialize recorder fields from init(),0.4256856," - Add screen recording (#21, #292)","The recorder has two initialization phases: one to initialize the concrete recorder object, and one to open its packet_sink trait. Initialize mutex and condvar as part of the object initialization. If there were several packet_sink traits (spoiler: one for video, one for audio), then the mutex and condvar would still be initialized only once.",0
Report recorder errors,0.42215705," - Add screen recording (#21, #292)","Stop scrcpy on recorder errors. It was previously indirectly stopped by the demuxer, which failed to push packets to a recorder in error. Report it directly instead:  - it avoids to wait for the next demuxer call;  - it will allow to open the target file from a separate thread and stop    immediately on any I/O error.",0
Move previous packet to a local variable,0.41022813,"In this release, this part has been rewritten so that a frame is decoded as soon as it is received, by taking advantage of the knowledge of packet boundaries on the device side.",It is only used from run_recorder().,0
Move pts_origin to a local variable,0.18495432,$ scrcpy,It is only used from run_recorder().,0
