Index,Release Note,Release Note With Abstraction
13,"Bug Fixes

Migrate: skip the automigration for gf markdown when user isn't using mdx #22186
UI: Addon panel does not update after disabling/enabling an addon #22258
Typescript: Fix bad typings caused by tsup bug #22261
Core: Fix source snippets for stories with mapped args #22135

Maintenance

Telemetry: Persist sessionId across runs #22325
Packaging: Move types condition to the front in all package.json.exports maps #22321
Packaging: Don't generate ESM dist for preset files #22330
Typescript: Migrate @storybook/csf-tools to strict TS #22312
Typescript: Migrate @storybook/postinstall and @storybook/router to strict TS #22200
Maintenance: Fix urls for all packages in package.json #22101
Docs: Improve component typings #22050

Build

Build: Comment out flaky test #22310
Build: Migrate @storybook/web-components-vite to strict TS #22309
Build: Migrate @storybook/html-vite to strict TS #22293
Build: Migrate @storybook/preset-vue-webpack to strict TS #22320
Build: Use next branch for sandbox and repro commands #22238
","Bug Fixes
Migrate: skip the automigration for gf markdown when user isn't using mdx #22186
UI: Addon panel does not update after disabling/enabling an addon #22258
Typescript: Fix bad typings caused by tsup bug #22261
Core: Fix source snippets for stories with mapped args #22135
Maintenance
Telemetry: Persist sessionId across runs #22325
Packaging: Move types condition to the front in all package.json.exports maps #22321
Packaging: Don't generate ESM dist for preset files #22330
Typescript: Migrate @storybook/csf-tools to strict TS #22312
Typescript: Migrate @storybook/postinstall and @storybook/router to strict TS #22200
Maintenance: Fix urls for all packages in package.json #22101
Docs: Improve component typings #22050
Build
Build: Comment out flaky test #22310
Build: Migrate @storybook/web-components-vite to strict TS #22309
Build: Migrate @storybook/html-vite to strict TS #22293
Build: Migrate @storybook/preset-vue-webpack to strict TS #22320
Build: Use next branch for sandbox and repro commands #22238"
14,"Features

Feature: Add support for Angular 16 #22096

Bug Fixes

Vue3: Rollback v7 breaking change and keep reactive v6-compatible API #22229

Maintenance

Core: Add tests for mapping behaviour in #22169 #22301

Dependency Upgrades

Update glob to v10.0.0 #22171
","Features
Feature: Add support for Angular 16 #22096
Bug Fixes
Vue3: Rollback v7 breaking change and keep reactive v6-compatible API #22229
Maintenance
Core: Add tests for mapping behaviour in #22169 #22301
Dependency Upgrades
Update glob to v10.0.0 #22171"
15,"Bug Fixes

Vue3: Fix compiler error when there is double tag #22286
Args: Fix multiple mapped args return array of labels #22169
Angular: Fix storyshots by removing deprecated import #22134
Ember: Fix wrong path #22203
CLI: Add web-components webpack5 to missing-babelrc automigration #22202
Docs: Fix inline story style #21870

Build

Fix vue-cli/default-js sandbox #22259
Core: Fix DOCS_RENDERED test #22255
Add regex to ignore outdated Browserslist in Jest initialization base file #22260
","Bug Fixes
Vue3: Fix compiler error when there is double tag #22286
Args: Fix multiple mapped args return array of labels #22169
Angular: Fix storyshots by removing deprecated import #22134
Ember: Fix wrong path #22203
CLI: Add web-components webpack5 to missing-babelrc automigration #22202
Docs: Fix inline story style #21870
Build
Fix vue-cli/default-js sandbox #22259
Core: Fix DOCS_RENDERED test #22255
Add regex to ignore outdated Browserslist in Jest initialization base file #22260"
16,"Features

NextJS: Allow disabling next/image lazy loading #21909
Core: Allow Flow syntax in stories #21859

Bug Fixes

Vue3: Support multiple setup functions #22170
UI: Fix shift + 7 shortcut to focus search field #22073
UI: Fix controls missing when navigating from story #21967

Maintenance

Core: Rename manager UI mjs to js #22247
Remove dead code #22019
Vue3: Move TS stories into a separate folder #22235

Build

Build: Migrate @storybook/addon-docs to strict-ts #22180
Build: Migrate @storybook/highlight to strict TS #22181
Build: Enable strict TS by default #22143
","Features
NextJS: Allow disabling next/image lazy loading #21909
Core: Allow Flow syntax in stories #21859
Bug Fixes
Vue3: Support multiple setup functions #22170
UI: Fix shift + 7 shortcut to focus search field #22073
UI: Fix controls missing when navigating from story #21967
Maintenance
Core: Rename manager UI mjs to js #22247
Remove dead code #22019
Vue3: Move TS stories into a separate folder #22235
Build
Build: Migrate @storybook/addon-docs to strict-ts #22180
Build: Migrate @storybook/highlight to strict TS #22181
Build: Enable strict TS by default #22143"
17,"Features

Core: Support custom hosts using window.location server channel URL #22055

Bug Fixes

Addon-actions: Fix ESM by upgrading from uuid-browser to uuid #22037
Addon-actions: Fix decorator type #22175
NextJS: Fix tsconfig resolution #22160
Core: Pass parameters in SET_INDEX for docs entries #22154

Maintenance

CSF: Improve error message for bad default export #22190
CLI: Add addon query-params to list of SB7 incompatible addons #22095

Build

Build: Fix sandbox publish script #22206
Build: Fix lit sandboxes #22201
Vite sandboxes: use stable Vite 4.3 #22183
","Features
Core: Support custom hosts using window.location server channel URL #22055
Bug Fixes
Addon-actions: Fix ESM by upgrading from uuid-browser to uuid #22037
Addon-actions: Fix decorator type #22175
NextJS: Fix tsconfig resolution #22160
Core: Pass parameters in SET_INDEX for docs entries #22154
Maintenance
CSF: Improve error message for bad default export #22190
CLI: Add addon query-params to list of SB7 incompatible addons #22095
Build
Build: Fix sandbox publish script #22206
Build: Fix lit sandboxes #22201
Vite sandboxes: use stable Vite 4.3 #22183"
18,"Bug Fixes

Core: Pass parameters in SET_INDEX for docs entries #22154
Addon-actions: Fix ESM by upgrading from uuid-browser to uuid #22037
Addon-actions: Fix decorator type #22175
Core: Add new tags to distinguish docs attachment #22120
Core: Restore Docs useParameter using DOCS_PREPARED #22118

Maintenance

CSF: Improve error message for bad default export #22190
CLI: Add addon query-params to list of SB7 incompatible addons #22095
UI: Add remount story shortcut #21401

Build

Build: Fix lit sandboxes #22201
Build: Fix sandbox publish script #22206
","Bug Fixes
Core: Pass parameters in SET_INDEX for docs entries #22154
Addon-actions: Fix ESM by upgrading from uuid-browser to uuid #22037
Addon-actions: Fix decorator type #22175
Core: Add new tags to distinguish docs attachment #22120
Core: Restore Docs useParameter using DOCS_PREPARED #22118
Maintenance
CSF: Improve error message for bad default export #22190
CLI: Add addon query-params to list of SB7 incompatible addons #22095
UI: Add remount story shortcut #21401
Build
Build: Fix lit sandboxes #22201
Build: Fix sandbox publish script #22206"
19,"Bug Fixes

Vue3: Fix reactive decorators #21954

Build

Build: Improve sandboxes commit message #22136
","Bug Fixes
Vue3: Fix reactive decorators #21954
Build
Build: Improve sandboxes commit message #22136"
20,"Bug Fixes

Core: Restore Docs useParameter using DOCS_PREPARED #22118
Core: Add new tags to distinguish docs attachment #22120
Core: Fix module guard in non-webpack environments #22085

Build

Build: Skip docs pages e2e tests for ssv6 examples #22141
Build: Upgrade Playwright to 1.32.3 #22087

Dependency Upgrades

Remove unused babel dependencies #21984
","Bug Fixes
Core: Restore Docs useParameter using DOCS_PREPARED #22118
Core: Add new tags to distinguish docs attachment #22120
Core: Fix module guard in non-webpack environments #22085
Build
Build: Skip docs pages e2e tests for ssv6 examples #22141
Build: Upgrade Playwright to 1.32.3 #22087
Dependency Upgrades
Remove unused babel dependencies #21984"
21,"Bug Fixes

Core: Fix module guard in non-webpack environments #22085

Maintenance

CLI: Mark qwik as using addon-interactions #22000

Build

Build: Upgrade Playwright to 1.32.3 #22087
","Bug Fixes
Core: Fix module guard in non-webpack environments #22085
Maintenance
CLI: Mark qwik as using addon-interactions #22000
Build
Build: Upgrade Playwright to 1.32.3 #22087"
22,"Maintenance

CLI: Mark qwik as using addon-interactions #22000

Build

Revert ""Build: Update dangerfile temporarily to check for patch label"" #22108
","Maintenance
CLI: Mark qwik as using addon-interactions #22000
Build
Revert ""Build: Update dangerfile temporarily to check for patch label"" #22108"
23,"Bug Fixes

Docs: Fix source snippets when parameters.docs.source.type = 'code' #22048
CLI: Mention how to setup a monorepo manually in babelrc automigration #22052
UI: Fix upgrade command in about page #22056
CLI: Fix CLI sandbox command #21977
","Bug Fixes
Docs: Fix source snippets when parameters.docs.source.type = 'code' #22048
CLI: Mention how to setup a monorepo manually in babelrc automigration #22052
UI: Fix upgrade command in about page #22056
CLI: Fix CLI sandbox command #21977"
24,"Bug Fixes

Docs: Fix source snippets when parameters.docs.source.type = 'code' #22048
CLI: Mention how to setup a monorepo manually in babelrc automigration #22052
","Bug Fixes
Docs: Fix source snippets when parameters.docs.source.type = 'code' #22048
CLI: Mention how to setup a monorepo manually in babelrc automigration #22052"
25,"Bug Fixes

UI: Fix upgrade command in about page #22056
CLI: Fix sandbox command #21977
","Bug Fixes
UI: Fix upgrade command in about page #22056
CLI: Fix sandbox command #21977"
26,"Features

UI: Add remount story shortcut #21401

Bug Fixes

CLI: Catch errors thrown on sanity check of SB installs #22039

Maintenance

Addon-docs: Remove mdx1-csf as optional peer dep #22038
Telemetry: Add CLI version to context #21999

Build

Build: Use vite@beta on sandboxes #22030
Fix e2e tests failing in Firefox #22022
Vite: Use vite 4.3 beta in sandboxes #21986
","Features
UI: Add remount story shortcut #21401
Bug Fixes
CLI: Catch errors thrown on sanity check of SB installs #22039
Maintenance
Addon-docs: Remove mdx1-csf as optional peer dep #22038
Telemetry: Add CLI version to context #21999
Build
Build: Use vite@beta on sandboxes #22030
Fix e2e tests failing in Firefox #22022
Vite: Use vite 4.3 beta in sandboxes #21986"
27,"Storybook 7.0 is here! 🎉

⚡️ First-class Vite
🔼 Zero-config NextJS
🇸 Zero-config SvelteKit
🏗️ Frameworks API
3️⃣ Component Story Format v3
🛡️ Improved type safety
📚 Docs overhaul with MDx2 support
☂️ Code coverage for interaction testing
🖼️ UI design refresh
🏛️ Improved stability

7.0 contains hundreds more fixes, features, and tweaks. Browse the changelogs matching 7.0.0-alpha.*, 7.0.0-beta.*, and 7.0.0-rc.* for the full list of changes.
See our Migration guide to upgrade from earlier versions of Storybook.
Bug Fixes

CLI: Catch errors thrown on sanity check of SB installs #22039

Dependency Upgrades

Addon-docs: Remove mdx1-csf as optional peer dep #22038
","Storybook 7.0 is here! 🎉
⚡️ First-class Vite
🔼 Zero-config NextJS
🇸 Zero-config SvelteKit
🏗️ Frameworks API
3️⃣ Component Story Format v3
🛡️ Improved type safety
📚 Docs overhaul with MDx2 support
☂️ Code coverage for interaction testing
🖼️ UI design refresh
🏛️ Improved stability
7.0 contains hundreds more fixes, features, and tweaks. Browse the changelogs matching 7.0.0-alpha., 7.0.0-beta., and 7.0.0-rc.* for the full list of changes.
See our Migration guide to upgrade from earlier versions of Storybook.
Bug Fixes
CLI: Catch errors thrown on sanity check of SB installs #22039
Dependency Upgrades
Addon-docs: Remove mdx1-csf as optional peer dep #22038"
28,"Bug Fixes

React: Fix default export docgen for React.FC and forwardRef #22024
Viewport: Remove transitions when switching viewports #21963
CLI: Fix JsPackageManager typo #22006
Viewport: Fix the defaultOrientation config option #21962
UI: Fix story data access for broken About page #21951
Angular: Fix components disappearing on docs page on property change #21944
React: Don't show decorators in JSX snippets #21907
Addon-docs: Include decorators by default in source decorators #21902
CLI: Fix npm list command #21947
Core: Revert Emotion :first-child (etc) workarounds #21213

Maintenance

UI: Add remount story shortcut #21401
Telemetry: Add CLI version to context #21999
CLI: Update template code references to 7.0 #21845
Addon-actions: Fix non-included type file #21922
Addon GFM: Fix node-logger dependency #21938

Dependency Upgrades

React-vite: Fix perf regression by pinning vite-plugin-react-docgen-ts #22013
Update @emotion/cache version #21941
","Bug Fixes
React: Fix default export docgen for React.FC and forwardRef #22024
Viewport: Remove transitions when switching viewports #21963
CLI: Fix JsPackageManager typo #22006
Viewport: Fix the defaultOrientation config option #21962
UI: Fix story data access for broken About page #21951
Angular: Fix components disappearing on docs page on property change #21944
React: Don't show decorators in JSX snippets #21907
Addon-docs: Include decorators by default in source decorators #21902
CLI: Fix npm list command #21947
Core: Revert Emotion :first-child (etc) workarounds #21213
Maintenance
UI: Add remount story shortcut #21401
Telemetry: Add CLI version to context #21999
CLI: Update template code references to 7.0 #21845
Addon-actions: Fix non-included type file #21922
Addon GFM: Fix node-logger dependency #21938
Dependency Upgrades
React-vite: Fix perf regression by pinning vite-plugin-react-docgen-ts #22013
Update @emotion/cache version #21941"
29,"Bug Fixes

React: Fix default export docgen for React.FC and forwardRef #22024
Viewport: Remove transitions when switching viewports #21963
CLI: Fix JsPackageManager typo #22006
Viewport: Fix the defaultOrientation config option #21962
UI: Fix story data access for broken About page #21951

Maintenance

CLI: Update template code references to 7.0 #21845

Dependency Upgrades

React-vite: Fix perf regression by pinning vite-plugin-react-docgen-ts #22013
Use future version of satellite repo dependencies #22026
","Bug Fixes
React: Fix default export docgen for React.FC and forwardRef #22024
Viewport: Remove transitions when switching viewports #21963
CLI: Fix JsPackageManager typo #22006
Viewport: Fix the defaultOrientation config option #21962
UI: Fix story data access for broken About page #21951
Maintenance
CLI: Update template code references to 7.0 #21845
Dependency Upgrades
React-vite: Fix perf regression by pinning vite-plugin-react-docgen-ts #22013
Use future version of satellite repo dependencies #22026"
30,"Bug Fixes

Angular: Fix components disappearing on docs page on property change #21944
React: Don't show decorators in JSX snippets #21907
Docs: Include decorators by default in source decorators #21902
CLI: Fix npm list command #21947
Core: Revert Emotion :first-child (etc) workarounds #21213
Addon-actions: Fix non-included type file #21922
Addon GFM: Fix node-logger dependency #21938

Build

Build: Update trigger circle ci workflow to include main #21888
Build: Update dangerfile temporarily to check for patch label #21945
Build: Re-enable Vue2 Vite sandbox #21940
Build: Fix release badge on repros #21923
Build: fix the workflows to generate sandboxes #21912
Build: bump the node version in CI #21917
Build: no pnp.cjs in the root, regen lockfiles #21908
Build: remove pnp sandbox template #21913
Build: make the CI config ready for 7.0 release #21808

Dependency Upgrades

Update @emotion/cache version #21941
","Bug Fixes
Angular: Fix components disappearing on docs page on property change #21944
React: Don't show decorators in JSX snippets #21907
Docs: Include decorators by default in source decorators #21902
CLI: Fix npm list command #21947
Core: Revert Emotion :first-child (etc) workarounds #21213
Addon-actions: Fix non-included type file #21922
Addon GFM: Fix node-logger dependency #21938
Build
Build: Update trigger circle ci workflow to include main #21888
Build: Update dangerfile temporarily to check for patch label #21945
Build: Re-enable Vue2 Vite sandbox #21940
Build: Fix release badge on repros #21923
Build: fix the workflows to generate sandboxes #21912
Build: bump the node version in CI #21917
Build: no pnp.cjs in the root, regen lockfiles #21908
Build: remove pnp sandbox template #21913
Build: make the CI config ready for 7.0 release #21808
Dependency Upgrades
Update @emotion/cache version #21941"
31,"Storybook 7.0 is here! 🎉

⚡️ First-class Vite
🔼 Zero-config NextJS
🇸 Zero-config SvelteKit
🏗️ Frameworks API
3️⃣ Component Story Format v3
🛡️ Improved type safety
📚 Docs overhaul with MDx2 support
☂️ Code coverage for interaction testing
🖼️ UI design refresh
🏛️ Improved stability

7.0 contains hundreds more fixes, features, and tweaks. Browse the changelogs matching 7.0.0-alpha.*, 7.0.0-beta.*, and 7.0.0-rc.* for the full list of changes.
See our Migration guide to upgrade from earlier versions of Storybook.
Bug Fixes

CLI: Improve incompatible addons logic #21883
","Storybook 7.0 is here! 🎉
⚡️ First-class Vite
🔼 Zero-config NextJS
🇸 Zero-config SvelteKit
🏗️ Frameworks API
3️⃣ Component Story Format v3
🛡️ Improved type safety
📚 Docs overhaul with MDx2 support
☂️ Code coverage for interaction testing
🖼️ UI design refresh
🏛️ Improved stability
7.0 contains hundreds more fixes, features, and tweaks. Browse the changelogs matching 7.0.0-alpha., 7.0.0-beta., and 7.0.0-rc.* for the full list of changes.
See our Migration guide to upgrade from earlier versions of Storybook.
Bug Fixes
CLI: Improve incompatible addons logic #21883"
32,"Bug Fixes

CLI: Warn when community addons are incompatible with Storybook 7 #21863
CLI: Fix migration summary message #21862
CLI: Fix link to new framework API migrations #21875
CLI: Always send error events if init doesn't succeed #21879

Maintenance

Angular: Remove deprecated component/propsMeta from story #21807
Remove deprecated flags and properties #21852

Dependencies

Fix codemod dependency conflict #21876
Upgrade satellite repos for 7.0 #21881
","Bug Fixes
CLI: Warn when community addons are incompatible with Storybook 7 #21863
CLI: Fix migration summary message #21862
CLI: Fix link to new framework API migrations #21875
CLI: Always send error events if init doesn't succeed #21879
Maintenance
Angular: Remove deprecated component/propsMeta from story #21807
Remove deprecated flags and properties #21852
Dependencies
Fix codemod dependency conflict #21876
Upgrade satellite repos for 7.0 #21881"
33,"Features

CLI: Update stories glob in mdx codemod and not in mdx automigration #21809

Bug Fixes

TS: Make sure components with interfaces or no props don't raise decorator assignability issues #21833
Angular: Export applicationConfig decorator and adjust documentation for usage #21851
Vite: Polyfill global by default #21832
NextJS: Add explicit require.resolve calls to nextjs webpack loader config #21834
Angular: Fix support on Windows when Storystore v7 is disabled #21830
Angular: Fix module imported twice #21770

Maintenance

CLI: Fix duplicated dependency warning for major version differences #21850
Vite: downgrade remark related dependencies #21836

Build

Build: Remove workflow we no longer use #21829
","Features
CLI: Update stories glob in mdx codemod and not in mdx automigration #21809
Bug Fixes
TS: Make sure components with interfaces or no props don't raise decorator assignability issues #21833
Angular: Export applicationConfig decorator and adjust documentation for usage #21851
Vite: Polyfill global by default #21832
NextJS: Add explicit require.resolve calls to nextjs webpack loader config #21834
Angular: Fix support on Windows when Storystore v7 is disabled #21830
Angular: Fix module imported twice #21770
Maintenance
CLI: Fix duplicated dependency warning for major version differences #21850
Vite: downgrade remark related dependencies #21836
Build
Build: Remove workflow we no longer use #21829"
34,"Storybook 7.0 is here! 🎉

⚡️ First-class Vite
🔼 Zero-config NextJS
🇸 Zero-config SvelteKit
🏗️ Frameworks API
3️⃣ Component Story Format v3
🛡️ Improved type safety
📚 Docs overhaul with MDX2 support
☂️ Code coverage for interaction testing
🖼️ UI design refresh
🏛️ Improved stability

7.0 contains hundreds more fixes, features, and tweaks. Browse the changelogs matching 7.0.0-alpha.*, 7.0.0-beta.*, and 7.0.0-rc.* for the full list of changes.
See our Migration guide to upgrade from earlier versions of Storybook.
Full announcement and proper release to the latest npm tag coming soon. 😘","Storybook 7.0 is here! 🎉
⚡️ First-class Vite
🔼 Zero-config NextJS
🇸 Zero-config SvelteKit
🏗️ Frameworks API
3️⃣ Component Story Format v3
🛡️ Improved type safety
📚 Docs overhaul with MDX2 support
☂️ Code coverage for interaction testing
🖼️ UI design refresh
🏛️ Improved stability
7.0 contains hundreds more fixes, features, and tweaks. Browse the changelogs matching 7.0.0-alpha., 7.0.0-beta., and 7.0.0-rc.* for the full list of changes.
See our Migration guide to upgrade from earlier versions of Storybook.
Full announcement and proper release to the latest npm tag coming soon. 😘"
