Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Ensure FocusTrap is only active when the given enabled value is true (#2456),1.0,Ensure FocusTrap is only active when the given enabled value is true (#2456),  fix(tabs): wrong tab focus when Tab contains a Dialog   refactor(focus-trap): rename variable and move logic   test(tabs): improve test by asserting the active element   ensure FocusTrap is not active when enabled = false   fix: move the enabled check to unmounting   refactor to useOnUnmount hook   This will allow us to make the code relatively similar between React and Vue.  update changelog   Co-authored-by: Robin Malfait malfait.robin@gmail.com,1
cleanup .gitignore,0.32437563,Cleanup internal TypeScript types (#2329),Co-authored-by: Noel De Martin noeldemartin@hey.com,0
[internal] add demo mode to Menu and Popover components (#2448),1.0,[internal] add demo mode to Menu and Popover components (#2448),  add demo mode to Menu and Popover   update changelog ,1
Correctly handle IME composition in <Combobox.Input> (#2426),0.63320434,Allow to override the type on the Combobox.Input (#1476),  Don’t try to open combobox when composing characters   wip   Delay IME composition end until after keydown events   Use d.nextFrame to handle compositionend event   Update changelog ,0
Fix memory leak in Popover component (#2430),0.9999999,Fix memory leak in Popover component (#2430),  move useTabDirection and handleFocus to setup instead of render function   update changelog ,1
1.7.13 - @headlessui/vue,0.72766757,This is the v1 release of Headless UI - Vue,,1
0.1.3 - @headlessui/tailwindcss,0.85865176,Add @headlessui/tailwindcss plugin (#1487),,1
1.7.14 - @headlessui/react,0.747038,This is the v1 release of Headless UI - React,,1
update changelog,0.3152949,Upgrade Path,,0
Ensure DOM ref is properly handled in the RadioGroup component (#2424),0.9999998,Ensure DOM ref is properly handled in the RadioGroup component (#2424)," drop by prop  Otherwise it ends up in the DOM which doesn't hurt but isn't ideal either.  ensure we are reading the underlying DOM correctly  We assumed that the optionRef was HTMLElement | null, but if you use a custom component, then it is exposed as { $el: ref }, this is why we use the dom() helper.   add test to ensure using a custom as prop works as expected   update changelog ",1
Don't scroll lock when transition isn't showing (#2422),0.7427953,Don't scroll-lock <Dialog> when wrapping transition isn't showing (#2422),  Add tests   Make transition initial state based on computed show prop   Update changelog ,1
Merge className correctly when it’s a function (#2412),0.9999999,Merge className correctly when it’s a function (#2412), Add className tests for render  Fix snapshots   Merge className correctly when it’s a function   Update changelog ,1
Improve Combobox types to improve false positives (#2411),1.0000001,Improve Combobox types to improve false positives (#2411)," swap Combobox type order  If you use the default Combobox component then it defaults to Fragment. This also means that if you provide an additional prop that it would be forwarded to the Fragment but that won't work. You do get a runtime error, but the types aren't 100% clear on what's going on. In fact, they make it very confusing because it will use the last ""fallback"" in all the Combobox definitions which marks the value as ""multiple"". Concretely, this means: ```ts let [value, setValue] = useState('Tom Cook')  ``` Starts complaining about the value and onChange not handling the multiple case correctly. But it should complain about the placeholder. Switching the order does solve this, but it is not the cleanest solution. Maybe we should be explicit about the Fragment case somehow. However, there is a use case where I don't think TypeScript will be able to help and it's a bit unfortunate. ```ts let [value, setValue] = useState('Tom Cook')          {/* ... */}      ``` This is valid because at runtime we will forward all the props to the div. So not 100% sure what we should do here instead.  update changelog",1
Fix className hydration for <Transition appear> (#2390),0.99999964,Fix className hydration for <Transition appear> (#2390),  Fix className hydration for <Transition appear>   Update changelog ,1
Add ESM and types paths to package.json for TailwindCSS plugin (#2382),0.90035033,Add ESM and types paths to package.json for Tailwind CSS plugin (#2382),  Add ESM and types paths to package.json for TailwindCSS plugin   Move types declaration to first key in exports ,1
Add FocusTrap event listeners once document has loaded (#2389),1.0000001,Add FocusTrap event listeners once document has loaded (#2389),  feat: addEventListener on document loaded   Refactor   Fix import   Update changelog   use function instead of arrow function   make callback in onDocumentReady mandatory    Co-authored-by: lkr lkr@bytedance.com Co-authored-by: Jordan Pittman jordan@cryptica.me Co-authored-by: Robin Malfait malfait.robin@gmail.com,1
[vue] Fix Combobox input disabled state (#2375),0.69327134,"Add null as a valid type for Listbox and Combobox in Vue (#2064, #2067)",  [vue] Fix Combobox input disabled state   Add tests for disabled input in React and Vue   Update changelog    Co-authored-by: Jordan Pittman jordan@cryptica.me,0
"Fix ""Can't perform a React state update on an unmounted component."" when using the Transition component (#2374)",1.0000002,"Fix ""Can't perform a React state update on an unmounted component."" when using the Transition component (#2374)",  only change flags when mounted   update changelog ,1
"Add form prop to form-like components such as RadioGroup, Switch, Listbox, and Combobox (#2356)",0.99999994,"Add form prop to form-like components such as RadioGroup, Switch, Listbox, and Combobox (#2356)",  Adds form prop to Switch component   add form prop to Switch component in Vue   tests for both React and Vue   add form prop to Combobox component   add form prop to Listbox comopnent   add form prop to RadioGroup component   update changelog   add Oxford comma   cleanup screen import    Co-authored-by: Robin Malfait malfait.robin@gmail.com,1
Fix focus styles showing up when using the mouse (#2347),1.0000002,Fix focus styles showing up when using the mouse (#2347),"  update playground examples to use a shared Button   expose a ui-focus-visible variant   keep track of a data-headlessui-focus-visible attribute   do not set the tabindex   The focus was always set, but the ring wasn't showing up. This was also focusing a ring when the browser decided not the add one. Let's make the browser decide when to show this or not.  update changelog",1
1.7.12 - @headlessui/vue,0.7340627,This is the v1 release of Headless UI - Vue,,1
1.7.13 - @headlessui/react,0.7362658,This is the v1 release of Headless UI - React,,1
Ensure hooks in the FocusTrap component only apply when mounted (#2331),0.9999999,Ensure hooks in the FocusTrap component only apply when mounted (#2331),  ensure hooks in the FocusTrap component only apply when mounted   update changelog ,1
"Fix restore focus to buttons in Safari, when Dialog component closes (#2326)",0.9999999,"Fix restore focus to buttons in Safari, when Dialog component closes (#2326)"," update dialog playground example  Includes a generic Button component that has explicit focus styles.  keep track of ""focus"" history  Safari doesn't ""focus"" buttons when you mousedown on them. This means that we don't capture the correct element to restore focus to when closing a Dialog for example. Now, we will make sure to keep track of a list of last ""focused"" items. We do this by also capturing elements when you ""click"", ""mousedown"" or ""focus"".   let's use a button instead of a div in tests   make target for Vue consistent with React   update changelog ",1
retry tests 3 times before failing (#2335),0.3426616,"Fix incorrect type error unique symbol (#248, #240)","Some tests are relying on timing specific tests and if the server (GitHub Actions) is a bit busy, then this can result in flakey tests. One day we will switch to tests in a real browser, but in the meantime this should be enough.",0
Fix invalid warning when using multiple Popover.Button components inside a Popover.Panel (#2333),0.9999999,Fix invalid warning when using multiple Popover.Button components inside a Popover.Panel (#2333),  add a bunch of tests to ensure we won't regress on this again   fix incorrect warning when using multiple Popover.Button inside Popover.Panel   update changelog ,1
Fix XYZPropsWeControl and cleanup internal TypeScript types (#2329),1.0000001,Fix XYZPropsWeControl and cleanup internal TypeScript types (#2329)," cleanup XYZPropsWeControl  The idea behind the PropsWeControl is that we can omit all the fields that we are controlling entirely. In this case, passing a prop like role, but if we already set the role ourselves then the prop won't do anything at all. This is why we want to alert the end user that it is an ""error"". It can also happen that we ""control"" the value by default, but keep incoming props into account. For example we generate a unique ID for most components, but you can provide your own to override it. In this case we don't want to include the ID in the XYZPropsWeControl. Additionally, we introduced some functionality months ago where we call event callbacks (onClick, ...) from the incoming props before our own callbacks. This means that by definition all onXYZ callbacks can be provided.  improve defining types  Whenever we explicitly provide custom types for certain props, then we make sure to omit those keys first from the original props (of let's say an input). This is important so that TypeScript doesn't try to ""merge"" those types together.   cleanup: move useEffect   add defaultValue explicitly   ensure tests are not using any because of onChange={console.log}   The console.log is typed as (...args: any[]) => void which means that it will incorrectly mark its incoming data as any as well. Converting it to x => console.log(x) makes TypeScript happy. Or in this case, angry since it found a bug. This is required because it can be that your value (e.g.: the value of a Combobox) is an object (e.g.: a User), but it is also nullable. Therefore we can provide the value null. This would mean that eventually this resolves to keyof null which is never, but we just want a string in this case. diff -export type ByComparator<T> = (keyof T & string) | ((a: T, b: T) => boolean) +export type ByComparator<T> = +  | (T extends null ? string : keyof T & string) +  | ((a: T, b: T) => boolean)   improve the internal types of the Combobox component   improve the internal types of the Disclosure component   improve the internal types of the Listbox component   improve the internal types of the Menu component   improve the internal types of the Popover component   improve the internal types of the Tabs component   improve the internal types of the Transition component   use Override in Hidden as well   cleanup unused code   don't check the useSyncExternalStoreShimClient   don't check the useSyncExternalStoreShimServer   improve types in the render tests   fix Ref<TTag> to be Ref<HTMLElement>   improve internal types of the Transition component (Vue)   add attrs.class as well   use different type for AnyComponent   update changelog ",1
Allow root containers from the Dialog component in the FocusTrap component (#2322),1.0000002,Allow root containers from the Dialog component in the FocusTrap component (#2322),  add (failing) test to verify moving focus to 3rd party containers work   pass resolveRootContainers to FocusTrap   handle lazy containers in FocusTrap   update changelog ,1
Enable native label behavior for Switch component (#2265),0.9002097,Enable native label behavior for <Switch> where possible (#2265),  add native label behavior for switch   Add reference tests for React and Vue   These don’t work in JSDOM so they’re skipped but we can use these to reference expected behavior once we have playwright-based tests   Fix Vue playground switch example   Only prevent default when the element is a label   Port change to Vue   Update changelog    Co-authored-by: Jordan Pittman jordan@cryptica.me,1
Ensure Transition component completes if nothing is transitioning (#2318),1.0,Ensure Transition component completes if nothing is transitioning (#2318)," make disposables consistent  Also added a group function, this allows us to spawn a sub disposables group that can be disposed on its own, but will also be disposed the moment the ""parent"" is disposed.   ensure Transition component works when nothing is transitioning   update changelog ",1
1.7.11 - @headlessui/vue,0.72874236,This is the v1 release of Headless UI - Vue,,1
1.7.12 - @headlessui/react,0.74370056,This is the v1 release of Headless UI - React,,1
Fix Dialog cleanup when the Dialog becomes hidden (#2303),1.0,Fix Dialog cleanup when the Dialog becomes hidden (#2303)," use the Dialog's parent as the root for the Intersection observer  We have some code that allows us to auto-close the dialog the moment it gets hidden. This is useful if you use a dialog for a mobile menu and you resizet he browser. If you wrap the dialog in a md:hidden then it auto closes. If we don't do this, then the dialog is still locking the scrolling, keeping the focus in the dialog, ... but it is not visible. To solve this we use an IntersectionObserver to verify that the boundingClientRect is ""gone"" (x = 0, y = 0, width = 0 and height = 0). However, the intersection observer is not always triggered. This happens if the main content is scrollable. Setting the root of the IntersectionObserver to the parent of the Dialog does seem to solve it. Not 100% sure what causes this behaviour exactly.   use a ResizeObserver instead of IntersectionObserver   implement a ResizeObserver for the tests   update changelog ",1
fix false positive log when running tests,0.28282306,Fix regression where displayValue crashes (#2087),Let's wrap the test in act to get rid of the warning. In practice (while testing in the browser) the actual warning doesn't seem to affect the user experience at all. The act function is typed in a strange way (Promise<undefined> & void). Yet the actual contents of the act callback is returned as expected. Therefore we overrode the type of act to make sure this reflects reality better. (Thanks @thecrypticace!) Also added an additional check to make sure the actual container is available to extra ensure we are not lying by overriding the type.,0
Fix change event incorrectly getting called on blur (#2296),1.0000002,Fix change event incorrectly getting called on blur (#2296)," drop d.enqueue & d.workQueue  This was only used in tests and doesn't seem to be necessary.  drop handleChange from the ComboboxInput component  This only emitted a change event, which Vue already emits as well.  drop onChange from incoming props  This is an odd one. In Chrome this means that the @change is still being called, but if we keep it, then the @change is also called on blur resulting in odd bugs. Droping it fixes that issue. That said, the @change is still emitted and therefore the callback is properly called and the ComboboxInput still can interact with the @change event.  update changelog",1
Make React types more compatible with other libraries (#2282),1.0000002,Make React types more compatible with other libraries (#2282),  Export explicit props types   wip   wip   wip   wip dialog types   wip   Fix build   Upgrade esbuild   Add aliased types for ComponentLabel and ComponentDescription   Update lockfile   Update changelog   Update exported prop type names   Make onChange optional   Update tests   Use never in CleanProps   Using a branded type doesn’t work properly with unions   Fix types   wip   work on types   wip   wip   Tweak types in render helpers   Fix CS   Fix changelog   Tweak render prop types for combobox   Update hidden props type name   remove unused type   Tweak types   Update TypeScript version ,1
Fix nested Popover components not opening (#2293),1.0000001,Fix nested Popover components not opening (#2293),  fix nested Popovers not working   update changelog ,1
Ensure the main tree and parent Dialog components are marked as inert (#2290),1.0,Ensure the main tree and parent Dialog components are marked as inert (#2290),"  drop @ts-expect-error, because inert is available now   fix logical error   We want to apply inert when we don't have nested dialogs, because if we do have nested dialogs, then the inert should be applied from the nested dialog (or visually the top most dialog).   update changelog   replace useInertOthers with useInert   add assertInert and assertNotInert accessibility assertion helpers   ensure the main tree root is marked as inert   As well as the parent dialogs in case of nested dialogs.",1
update CHANGELOG,0.31529492,Upgrade Path,,0
1.7.10 - @headlessui/vue,0.73200226,This is the v1 release of Headless UI - Vue,,1
1.7.11 - @headlessui/react,0.73702437,This is the v1 release of Headless UI - React,,1
change test to test whether the underlying dom tag is changed to span when using as prop (#2283),0.49412903,"Don't pass disabled prop through to children, only add aria-disabled",Test in line 105 already covers using the as tag to change the underlying dom tag to an anchor tag. Therefore we can test whether a span tag is correctly rendered for example.,0
Start cleanup phase of the Dialog component when going into the Closing state (#2264),1.0000004,Start cleanup phase of the Dialog component when going into the Closing state (#2264)," introduce opening and closing states  Also represent them as bits so that we can easily combine them while we are transitioning from one state to the other.  update open/closed state checks  Instead of checking whether it is in one state or an other, we can check if the current state contains some potential sub-state. This allows us to still check if we are in the Open state, while also Closing because the state will be S.Open | S.Closing.   expose flags from the useFlags hook   add the Closing and Opening states to the Open/Closed state   create dedicated abcEnabled variables   keep the State.Closing into account for scroll locking and inert others   add a test for the Closing state impacting the Dialog component   cleanup unused imports   add unmount util to the Vue Test renderer   update changelog ",1
refactor: use proper type for switch forward ref (#2277),0.82637924,Improve Ref type for forwarded Switch's ref (#2277),,1
Ensure we reset the activeOptionIndex if the active option is unmounted (#2274),1.0000002,Ensure we reset the activeOptionIndex if the active option is unmounted (#2274)," ensure we reset the activeOptionIndex if the active option is unmounted  Unmounting of the active option can happen when you are in a multi-select Combobox, and you filter out all the selected values. This means that the moment you press ""Enter"" on an active item, it becomes the selected item and therefore will be filtered out.  update changelog",1
Re-focus Combobox.Input when a Combobox.Option is selected (#2272),1.0000001,Re-focus Combobox.Input when a Combobox.Option is selected (#2272)," re-focus Combobox.Input when a Combobox.Option is selected  Except on mobile devices (ideally devices using a virtual keyboard), so that the virtual keyboard won't be triggered every single time we re-focus that input field.  update changelog",1
Move aria-multiselectable to [role=listbox] in the Combobox component (#2271),1.0,Move aria-multiselectable to [role=listbox] in the Combobox component (#2271),  move aria-multiselectable to [role=listbox] in the Combobox component   update changelog ,1
Don’t fire afterLeave event more than once for a given transition (#2267),1.0000001,Don’t fire afterLeave event more than once for a given transition (#2267),  Don’t fire afterLeave event more than once for a given component   Port test to React   Fix CS   Remove focus on test   Update changelog ,1
Ensure we handle null dataRef values correctly (#2258),0.9820905,Ensure we handle null values for the dataRef correctly (#2258)," ensure we handle null dataRef values correctly  Initially when the dataRef is created, then the current value is going to be null. We didn't properly encode this in the types. Now that we do, it exposed some places where this was used incorrectly (because we assumed it was always defined).  update changelog",1
cleanup CHANGELOG,0.35592577,Improve build files (#1078),,0
1.7.10 - @headlessui/react,0.74072444,This is the v1 release of Headless UI - React,,1
"Revert ""Use the import * as React from 'react' pattern (#2242)""",0.99106425,"Revert ""Use the import * as React from 'react' pattern (#2242)",This reverts commit 0276231c318f443f1821de29e7cb08b0c9b5f003.,1
1.7.9 - @headlessui/vue,0.7347015,This is the v1 release of Headless UI - Vue,,1
1.7.9 - @headlessui/react,0.74492705,This is the v1 release of Headless UI - React,,1
Preserve default index when starting out with no tabs (#2250),0.6206188,Allow setting tabIndex on the Tab.Panel (#2214),  Preserve default index when starting out with no tabs   Add test to Vue   Add test for Vue   it already works here so… yeah,0
Use the import * as React from 'react' pattern (#2242),1.0000001,Use the import * as React from 'react' pattern (#2242)," use the import * as React from 'react' pattern  We use named imports, but we have to import React itself as well for JSX because it compiles to React.createElement. We could get rid of our own JSX and use it directly, or we can use this import * as React from 'react' syntax. This fixes an issue for people using allowSyntheticDefaultImports: false in TypeScript. Fixes: #2117  update changelog",1
"Fix ""This Suspense boundary received an update before it finished hydrating"" error in the Disclosure component (#2238)",1.0,"Fix ""This Suspense boundary received an update before it finished hydrating"" error in the Disclosure component (#2238)",  use startTransition to work around Suspense boundary crash   update changelog ,1
Don't break overflow when multiple dialogs are open at the same time (#2215),1.0,Don't break overflow when multiple dialogs are open at the same time (#2215),  Fix overflow when swapping dialogs that use transition   Refactor   refactor   wip   wip   wip   wip   wip   wip   wip   wip   Inline shim for ESM support   Until the official package adds an ESM version with a wildcard import we can’t use it. This version was copied from Remix Router   Add dialog shadow root examples   Fix SSR error   Add repro for iOS scrolling issue   Try to fix vercel build   idk what’s wrong here  Update repro  A transition is required to delay closing enough to demonstrate the bug   Port global dialog state to Vue   Add dialog test to Vue   wip   wip   Workaround bug   This shouldn’t happen at all and we need to find the source of the bug but this should “fix” things for the time being   wip   Rebuild overflow locking with simpler API   wip   wip   wip   wip   wip   wip   wip   wip   wip   Update deps   wip   simplify   Port to Vue   wip   wip   Tweak tests   Update changelog   Ensure meta callbacks are cleaned up   cleanup   wip ,1
Fix SSR tab hydration when using Strict Mode in development (#2231),0.9999999,Fix SSR tab hydration when using Strict Mode in development (#2231),  Work on SSR tests for react   Use React internals to count tabs and panels   React’s double rendering in strict mode in development makes SSR + hydration matching impossible without reaching into internals. This is unfortunate but the way react works. Production builds of React are unaffected by this but still require a consistent mechanism that works so in that case we use Symbols just like we do in SSR.  Update changelog,1
fix(@headless-react / @headless-vue): update WAI-ARIA reference links (#2230),0.5359758,Fix broken behaviour since Vue 3.0.5 (#279),  fix(@headlessui/react): WAI-ARIA reference links   fix(@headlessui-vue): Fix WAI-ARIA reference links    Co-authored-by: lumilno nooa.lumilaakso@gmail.com,0
1.7.8 - @headlessui/vue,0.73535013,This is the v1 release of Headless UI - Vue,,1
1.7.8 - @headlessui/react,0.7465705,This is the v1 release of Headless UI - React,,1
Fix shadow-root bug closing Dialog containers (#2217),0.9999999,Fix shadow-root bug closing Dialog containers (#2217),  ensure we consider html > * as valid containers as well   update changelog ,1
Allow setting tabIndex on the Tab.Panel (#2214),0.99999976,Allow setting tabIndex on the Tab.Panel (#2214),  allow setting tabIndex on the Tab.Panel   update changelog ,1
Improve Tabs wrapping around when controlling the component and overflowing the selectedIndex (#2213),1.0000002,Improve Tabs wrapping around when controlling the component and overflowing the selectedIndex (#2213)," ensure chaning the selectedIndex tabs properly wraps around  We never want to use and index that doesn't map to a proper tab. This commit also makes the implementation similar for both React and Vue.   add tests to prove the underflow and overflow wrapping   drop updating the index manually   This is already adjusted when tabs change internally. You can still manually change it of course, but for these tests that doesn't matter and cause different results.  update changelog",1
Fix FocusTrap in Dialog when there is only 1 focusable element (#2172),0.99999994,Fix FocusTrap in Dialog when there is only 1 focusable element (#2172),  add tests to guarantee FocusTrap with a single element works as expected   it should keep the focus in the Dialog   Even if there is only 1 element. We were skipping the current active element so the container didn't have any elements anymore and just continued to the next focusable element in line. This will prevent that and ensure that we can only skip elements if there are multiple ones.  update changelog,1
Fix crash when reading headlessuiFocusGuard of relatedTarget in the FocusTrap component (#2203),1.0000001,Fix crash when reading headlessuiFocusGuard of relatedTarget in the FocusTrap component (#2203)," ensure relatedTarget is an HTMLElement  Or in other words, Robin trust the type system... I was assuming that this was always an HTMLElement or null but that's not the case. Just using e.relatedTarget shows that dataset is not always available.  update changelog",1
Improve Combobox accessibility (#2153),1.0000002,Improve Combobox accessibility (#2153),  add the aria-autocomplete attribute   drop the aria-activedescendant attribute on the Combobox.Options component   It is only required on the Combobox.Input component.  improve triggering VoiceOver when opening the Combobox  We do this by mutating the input value for a split second to trigger a change that VoiceOver will pick up. We will also ensure to restore the value and the selection / cursor position so that the end user won't notice a difference at all.  update changelog  Fixes: #2129 Co-authored-by: Andrea Fercia a.fercia@gmail.com,1
cleanup unused import (#2184),0.49811834,"Revert ""Use the import * as React from 'react' pattern (#2242)",,0
Don’t overwrite classes during SSR when rendering fragments (#2173),1.0000004,Don’t overwrite classes during SSR when rendering fragments (#2173),  Refactor SSR test helpers   Add SSR tests for transition   Don’t overwrite classes during SSR when rendering fragments   Update changelog ,1
Fix failed to removeChild on Node bug (#2164),0.9999999,Fix failed to removeChild on Node bug (#2164), fix failed to removeChild on Node bug  Let's introduce a bit more defensive code to make sure that the code doesn't crash when we don't pass a Node to removeChild  update changelog,1
Fix false positive warning when using <Popover.Button /> in React 17 (#2163),1.0000001,Fix false positive warning when using <Popover.Button /> in React 17 (#2163),  fix false positive warning when using  in React 17   update changelog ,1
Fix Tab key with non focusable elements in Popover.Panel (#2147),1.0000001,Fix Tab key with non focusable elements in Popover.Panel (#2147), fix Tab key with non focusable elements in Popover.Panel  Fixes: #2112   ensure all Dialog tests are running   update changelog ,1
Fix false positive warning about using multiple <Popover.Button> components (#2146),1.0,Fix false positive warning about using multiple <Popover.Button> components (#2146), fix false positive warning about using multiple <Popover.Button> components  Fixes: #2143  update changelog,1
Fix arrow key handling in Tab (after DOM order changes) (#2145),0.9999998,Fix arrow key handling in Tab (after DOM order changes) (#2145)," detect change in Tab order  This will guarantee that when you are using your arrow keys that the previous / next values are the correct ones instead of the ""old"" values before the order change happened. Fixes: #2131  update changelog",1
"Ensure disabled=""false"" is not incorrectly passed to the underlying DOM Node (#2138)",1.0,"Ensure disabled=""false"" is not incorrectly passed to the underlying DOM Node (#2138)"," do not add disabled prop to MenuItem  We use the aria-disabled instead so that you can still style it and that assistive techonology can read the disabled state. If it has the disabled prop itself, then often you can't interact with it at all. We also default to disabled = false, which means that the default behaviour was a <element disabled=""false""> in the DOM. If you then have CSS like [disabled] { opacity: 0.8; } then this also applies to the elements with disabled=""false"". Fixes: #2134   ensure Vue playground still works   ensure Vue overrides the onXXX correctly   update changelog ",1
Update README.md (#2135),0.45436442,Improve build files (#1078),,0
Fix SSR tab rendering on React 17 (#2102),1.0000001,Fix SSR tab rendering on React 17 (#2102),  Allow clicks inside dialog panel when target is inside shadow root   Introduce resettable “server” state   This will aid in testing   Add SSR and hydration tests for react   Fix server rendering of Tabs on React 17   Fix CS   Skip hydration tests   Tweak SSR implementation in Vue   Update changelog ,1
1.7.7 - @headlessui/vue,0.7476944,This is the v1 release of Headless UI - Vue,,1
1.7.7 - @headlessui/react,0.7532764,This is the v1 release of Headless UI - React,,1
improve scrolling to in-page location,0.5848242,Trigger scrollIntoView effect when position changes (#1113),,0
1.7.6 - @headlessui/vue,0.7397774,This is the v1 release of Headless UI - Vue,,1
1.7.6 - @headlessui/react,0.7490074,This is the v1 release of Headless UI - React,,1
improve scroll offset,0.5242958,Improve scroll lock on iOS (#1824),,0
update aria-haspopup to use the correct role (#2101),0.5281263,Move aria-multiselectable to [role=listbox] in the Combobox component (#2271),"aria-haspopup should now contain the corresponding role instead of just true or false. The aria-haspopup=""true"" is considered a menu now. Context: https://w3c.github.io/aria/#aria-haspopup Fixes: #2099",0
Improve scroll locking on iOS (#2100),0.98791707,"Improve scroll locking on iOS (#2100, 28234b0e)","  improve types for addEventListener inside disposables   improve scroll locking   Instead of using the ""simple"" hack with the position: fixed; we now went back to the touchmove implementation. The position: fixed; causes some annoying issues. For starters, on iOS you will now get a strange gap (due to safe areas). Some applications also saw ""blank"" screens based on how the page was implemented. We also saw some issues internally, where clicking changing the scroll position on the main page from within the Dialog. Think about something along the lines of: html <a href=""#interesting-link-on-the-current-page"">Interesting link on the page</a> This doesn't work becauase the page is now fixed, and there is nothing to scroll... Instead, we now use the touchmove again. The problem with this last time was that this disabled all touch move events. This is obviously not good. Luckily, we already have a concept of ""safe containers"". This is what we use for the outside click behaviour as well. Basically in a Dialog, your Dialog.Panel is the safe container. But also third party DOM elements that are rendered inside that Panel (or as a sibling of the Dialog, but not your main app). We can re-use this knowledge of ""safe containers"", and only cancel the touchmove behaviour if this didn't happen in any of the safe containers.  update changelog",1
Fix FocusTrap escape due to strange tabindex values (#2093),1.0000002,Fix FocusTrap escape due to strange tabindex values (#2093)," sort DOM nodes using tabIndex first  It will still keep the same DOM order if tabIndex matches, thanks to stable sorts!  refactor focusIn API  All the arguments resulted in usage like focusIn(container, Focus.First, true, null), and to make things worse, we need to add something else to this list in the future. Instead, let's keep the container and the type of Focus as known params, all the other things can sit in an options object.  fix FocusTrap escape due to strange tabindex values  This code will now ensure that we can't escape the FocusTrap if you use <tab> and you happen to tab to an element outside of the FocusTrap because the next item in line happens to be outside of the FocusTrap and we never hit any of the focus guard elements. How it works is as follows:  The onBlur is implemented on the FocusTrap itself, this will give    us some information in the event itself. e.target is the element that is being blurred (think of it as from) e.currentTarget is the element with the event listener (the dialog) e.relatedTarget is the element we are going to (think of it as to) If the blur happened due to a <tab> or <shift>+<tab>, then we    will move focus back inside the FocusTrap, and go from the e.target    to the next or previous value. If the blur happened programmatically (so no tab keys are involved,    aka no direction is known), then the focus is restored to the    e.target value.  Fixes: #1656  update changelog",1
