Index,Message,Description,Message Abstract,Description Abstract
41,Clean up language cookie unit test,,Clean up language cookie unit test,
42,Fix failing language cookie unit test,,Fix failing language cookie unit test,
43,bring back older versions of testing libs,,bring back older versions of testing libs,
44,error correction for documentation,,error correction for documentation,
45,Fix incorrect behavior with default values,Fixes #4737,Fix incorrect behavior with default values,Fixes #4737
46,Merge pull request #4926 from autoboxer/master,Update testing to target Node 8 and fix eslint errors,Merge pull request #4926 from autoboxer/master,Update testing to target Node 8 and fix eslint errors
47,Fix eslint errors,,Fix eslint errors,
48,Update testing to target Node 8,,Update testing to target Node 8,
49,Merge pull request #4924 from stsourlidakis/patch-2,[DOCS] Fix Application Updates link in Create Items page,Merge pull request #4924 from stsourlidakis/patch-2,[DOCS] Fix Application Updates link in Create Items page
50,Merge pull request #4923 from stsourlidakis/patch-1,[DOCS] Fix code highlighting by adding missing newline,Merge pull request #4923 from stsourlidakis/patch-1,[DOCS] Fix code highlighting by adding missing newline
51,Merge pull request #4925 from tomjnsn/patch-1,Fix bad link to ConnextCMS,Merge pull request #4925 from tomjnsn/patch-1,Fix bad link to ConnextCMS
52,FIx bad link to ConnextCMS,"connextcms.com is now a site enticing you to install a plugin to Chrome, presumably to do something a little shady. Repointed to the actual Github repository.",FIx bad link to ConnextCMS,"connextcms.com is now a site enticing you to install a plugin to Chrome, presumably to do something a little shady. Repointed to the actual Github repository."
53,Fix Application Updates link in Create Items page,,Fix Application Updates link in Create Items page,
54,Fix code formatting by adding missing newline,,Fix code formatting by adding missing newline,
55,v4.1.0,,v4.1.0,
56,Updating packages build for release,,Updating packages build for release,
57,Fixing Money field propTypes warning,,Fixing Money field propTypes warning,
58,"Make clearing single relationships works again, fixes #4711",,"Make clearing single relationships works again, fixes #4711",
59,Fixing deprecated isMounted usage,,Fixing deprecated isMounted usage,
60,Finishing depdency upgrade and handling breaking changes,,Finishing depdency upgrade and handling breaking changes,
61,Upgrading dependencies,,Upgrading dependencies,
62,Merge pull request #4802 from ashmore11/master,Upgrade to Babel 7,Merge pull request #4802 from ashmore11/master,Upgrade to Babel 7
63,Merge branch 'master' into master,,Merge branch 'master' into master,
64,Merge pull request #4921 from MatsuriJapon/lang-cookie-opts,add support for language cookie options,Merge pull request #4921 from MatsuriJapon/lang-cookie-opts,add support for language cookie options
65,Updating readme and license for 2019,,Updating readme and license for 2019,
66,add support for cookie options,,add support for cookie options,
67,Fixing information about 4.x release notes,,Fixing information about 4.x release notes,
68,Merge branch 'master' into feature/adminrouteshook,,Merge branch 'master' into feature/adminrouteshook,
69,Merge pull request #4863 from agmt5989/patch-2,"Updated index.md, fixed mongoose plugins hyperlink",Merge pull request #4863 from agmt5989/patch-2,"Updated index.md, fixed mongoose plugins hyperlink"
70,Merge branch 'master' into patch-2,,Merge branch 'master' into patch-2,
71,Merge pull request #4885 from akopcz2/CVE-2018-1000620,"Removing deprecated package ""letsencrypt-express"" and replacing it with ""greenlock-express""",Merge pull request #4885 from akopcz2/CVE-2018-1000620,"Removing deprecated package ""letsencrypt-express"" and replacing it with ""greenlock-express"""
72,Merge branch 'master' into CVE-2018-1000620,,Merge branch 'master' into CVE-2018-1000620,
73,Merge pull request #4799 from ebrahimamer/patch-1,Update part-3.md,Merge pull request #4799 from ebrahimamer/patch-1,Update part-3.md
74,Merge branch 'master' into patch-1,,Merge branch 'master' into patch-1,
75,Update part-3.md,Fix example for clarity,Update part-3.md,Fix example for clarity
76,Merge pull request #4831 from laurenskling/patch-3,Add _req_user to removed item so you can use this in the remove pre/p…,Merge pull request #4831 from laurenskling/patch-3,Add _req_user to removed item so you can use this in the remove pre/p…
77,Merge pull request #4881 from Eyecone/patch-1,part-2.md fix copypasta error,Merge pull request #4881 from Eyecone/patch-1,part-2.md fix copypasta error
78,Merge pull request #4878 from d400800/patch-1,Update part-4.md,Merge pull request #4878 from d400800/patch-1,Update part-4.md
79,Merge branch 'master' into patch-1,,Merge branch 'master' into patch-1,
80,Merge pull request #4912 from realThinhIT/master,Fix NumberColumn for money formatting be independent from path name,Merge pull request #4912 from realThinhIT/master,Fix NumberColumn for money formatting be independent from path name
81,Merge pull request #4900 from cheng306/master,Update part-4.md,Merge pull request #4900 from cheng306/master,Update part-4.md
82,Fix NumberColumn for money formatting be independent from path name,,Fix NumberColumn for money formatting be independent from path name,
83,Update part-4.md,change from  var Event = keystone.List('Event');  to  var Event = keystone.list('Event');,Update part-4.md,change from  var Event = keystone.List('Event');  to  var Event = keystone.list('Event');
84,Merge branch 'master' into feature/adminrouteshook,,Merge branch 'master' into feature/adminrouteshook,
85,Merge pull request #4896 from keystonejs/remove-ljharb-eslint-config,Removing unused devDependency,Merge pull request #4896 from keystonejs/remove-ljharb-eslint-config,Removing unused devDependency
86,Merge pull request #4897 from keystonejs/pr/4887,Make TinyMCE a real dependency,Merge pull request #4897 from keystonejs/pr/4887,Make TinyMCE a real dependency
87,Fix branding option,,Fix branding option,
88,Removing unused devDependency,,Removing unused devDependency,
89,Merge branch 'master' into gautamsi/tinymce,,Merge branch 'master' into gautamsi/tinymce,
90,Merge pull request #4890 from basilvetas/patch-1,Update how-to-send-emails.md,Merge pull request #4890 from basilvetas/patch-1,Update how-to-send-emails.md
91,Merge branch 'master' into patch-1,,Merge branch 'master' into patch-1,
92,Merge pull request #4892 from Vultraz/doc_fixes,Fixed typo in File field docs,Merge pull request #4892 from Vultraz/doc_fixes,Fixed typo in File field docs
93,Merge branch 'master' into doc_fixes,,Merge branch 'master' into doc_fixes,
94,Merge branch 'master' into patch-1,,Merge branch 'master' into patch-1,
95,Merge branch 'master' into feature/adminrouteshook,,Merge branch 'master' into feature/adminrouteshook,
96,Merge pull request #4766 from andreicioromila/patch-1,[Docs] Add details for pre:admin hook,Merge pull request #4766 from andreicioromila/patch-1,[Docs] Add details for pre:admin hook
97,Merge branch 'master' into patch-1,,Merge branch 'master' into patch-1,
98,Merge branch 'master' into feature/adminrouteshook,,Merge branch 'master' into feature/adminrouteshook,
99,Merge pull request #4888 from larrybolt/master,Remove kerberos from dependencies,Merge pull request #4888 from larrybolt/master,Remove kerberos from dependencies
100,Add pre:adminroutes hook,Adds a hook which is executed after admin bodyparser but before any admin route.,Add pre:adminroutes hook,Adds a hook which is executed after admin bodyparser but before any admin route.
101,Fixed typo in File field docs,,Fixed typo in File field docs,
102,Update how-to-send-emails.md,,Update how-to-send-emails.md,
103,Remove kerberos from dependencies,,Remove kerberos from dependencies,
104,tinymce version to 4.9.2 tested,,tinymce version to 4.9.2 tested,
105,fix keystone-tinymce version,,fix keystone-tinymce version,
106,fix TinyMCE options in HTMLField,,fix TinyMCE options in HTMLField,
107,"Removing reference to letsencrypt-express which has a dependancy of le-acme-core trickling down to request hawk then cryptile which exposes the vulnerability, upgrading to the new module greenlock removes this dependancy trail",,"Removing reference to letsencrypt-express which has a dependancy of le-acme-core trickling down to request hawk then cryptile which exposes the vulnerability, upgrading to the new module greenlock removes this dependancy trail",
108,part-2.md fix copypasta error,Fixed the event model defaultColumns using the User's fields instead of the Event's fields,part-2.md fix copypasta error,Fixed the event model defaultColumns using the User's fields instead of the Event's fields
109,Update part-4.md,"1) Fixing a typo in var Event = keystone.List('Event') - L in ""List"" should not be capitalized 2) Adding an action property to the form for the post request to be sent to the api",Update part-4.md,"1) Fixing a typo in var Event = keystone.List('Event') - L in ""List"" should not be capitalized 2) Adding an action property to the form for the post request to be sent to the api"
110,Urlfield enahancement (#4856),  add thumb option support to url type   do not fix the height of form input since it the value can be out of bound ,Urlfield enahancement (#4856),add thumb option support to url type do not fix the height of form input since it the value can be out of bound
111,Fix markup typo in quick start docs. (#4854),The auto update field was highlighted incorrectly.,Fix markup typo in quick start docs. (#4854),The auto update field was highlighted incorrectly.
112,Build S3 upload name when not present (#4871),  Restore/repair S3 image uploading in tinymce   Use custom root for S3 paths   Build S3 upload name when not present ,Build S3 upload name when not present (#4871),Restore/repair S3 image uploading in tinymce Use custom root for S3 paths Build S3 upload name when not present
113,Return a 500 error when item.remove fails (#4832)," Return a 500 error when item.remove fails  Currently, errors from item.remove are not handled at all in the callback. This gives an empty 200 back to the frontend, which will do nothing with this response (no visual feedback on the error). We should return an actual error. All suggestions on how to return this error Keystone style are welcome.  directly send the err to apiError",Return a 500 error when item.remove fails (#4832),"Return a 500 error when item.remove fails Currently, errors from item.remove are not handled at all in the callback. This gives an empty 200 back to the frontend, which will do nothing with this response (no visual feedback on the error). We should return an actual error. All suggestions on how to return this error Keystone style are welcome. directly send the err to apiError"
114,UPDATE deleteItem action with custom error message (#4683),,UPDATE deleteItem action with custom error message (#4683),
115,Fixed dependsOn setting when applied to a boolean field set to false by default (#4867),,Fixed dependsOn setting when applied to a boolean field set to false by default (#4867),
116,Added option to hide Today button in Date field (#4869),,Added option to hide Today button in Date field (#4869),
117,Completed opening sentence,"The sentence ""Once you retrieve a list from Keystone, the mongoose methods can be accessed from."" seemed incomplete",Completed opening sentence,"The sentence ""Once you retrieve a list from Keystone, the mongoose methods can be accessed from."" seemed incomplete"
118,"Updated index.md, fixed mongoose plugins hyperlink","I think the website for mongoose plugins may have moved, now https://plugins.mongoosejs.io","Updated index.md, fixed mongoose plugins hyperlink","I think the website for mongoose plugins may have moved, now link"
119,"Refer to the newest release ""4.0.0""","Probably forgot to update part of readme from the older release ""4.0.0.rc.1""","Refer to the newest release ""4.0.0""","Probably forgot to update part of readme from the older release ""4.0.0.rc.1"""
120,Fixed typo in paginate() docs (#4839),,Fixed typo in paginate() docs (#4839),
121,Bug - Fix UTC DateColumn vaue display (#4841),Added toMoment method to allow Moment.js to use utc dates. Updated getValue to use toMoment for proper output.,Bug - Fix UTC DateColumn vaue display (#4841),Added toMoment method to allow Moment.js to use utc dates. Updated getValue to use toMoment for proper output.
122,fix: fields explorer invalid capitilisations (#4834),,fix: fields explorer invalid capitilisations (#4834),
123,incorrect link to database docs (#4833),,incorrect link to database docs (#4833),
124,docs(syntax): update an upper-case (#4810),"By copying and pasting the site, I realized that the list was previously referenced with an uppercase.",docs(syntax): update an upper-case (#4810),"By copying and pasting the site, I realized that the list was previously referenced with an uppercase."
125,Add _req_user to removed item so you can use this in the remove pre/post hook,"As discussed in https://github.com/keystonejs/keystone/issues/1857 the remove pre/post hooks are ""missing"" the _req_user. I, amongst others, am using this object to handle some permissions. It's available in the updateHandler (in create and update) but missing in remove. it's added on the updateHandler here: https://github.com/keystonejs/keystone/blob/d34f45662eb359e2cb18b397f2ffea21f9883141/lib/list/updateItem.js#L157 Remove doesn't use the updateHandler, so this is missing.",Add _req_user to removed item so you can use this in the remove pre/post hook,"As discussed in link the remove pre/post hooks are ""missing"" the _req_user. I, amongst others, am using this object to handle some permissions. It's available in the updateHandler (in create and update) but missing in remove. it's added on the updateHandler here: link Remove doesn't use the updateHandler, so this is missing."
126,Merge branch 'master' into master,,Merge branch 'master' into master,
127,Merge pull request #4826 from Vultraz/patch-1,Fixed incorrectly named API method label (fixes #4825),Merge pull request #4826 from Vultraz/patch-1,Fixed incorrectly named API method label (fixes #4825)
128,Merge branch 'master' into patch-1,,Merge branch 'master' into patch-1,
129,Merge pull request #4829 from laurenskling/patch-2,Update options.md,Merge pull request #4829 from laurenskling/patch-2,Update options.md
130,Fixed incorrectly named API method label (fixes #4825),,Fixed incorrectly named API method label (fixes #4825),
131,Merge branch 'master' into patch-2,,Merge branch 'master' into patch-2,
132,Merge pull request #4828 from laurenskling/patch-1,Update Underscore-Methods.md,Merge pull request #4828 from laurenskling/patch-1,Update Underscore-Methods.md
133,Update options.md,Link is broken without http://,Update options.md,Link is broken without http://
134,Update Underscore-Methods.md,underscore instead of undercore,Update Underscore-Methods.md,underscore instead of undercore
135,DOCS: Fix typo for TextArray Field,,DOCS: Fix typo for TextArray Field,
136,Merge pull request #4813 from jimulle/add-alt-text-to-delete-button,add alt text to delete button,Merge pull request #4813 from jimulle/add-alt-text-to-delete-button,add alt text to delete button
137,Merge branch 'master' into add-alt-text-to-delete-button,,Merge branch 'master' into add-alt-text-to-delete-button,
138,documentation updates,,documentation updates,
139,Fix #4818: Add redirect for /guide/config,,Fix #4818: Add redirect for /guide/config,
140,Fix #4815: Typo in Getting started part 4 tutorial,,Fix #4815: Typo in Getting started part 4 tutorial,
141,add alt test to delete button,,add alt test to delete button,
142,Fix typo in part 4 of tutorial (thanks @ebrahimamer),,Fix typo in part 4 of tutorial (thanks @ebrahimamer),
143,Correct typo in templates/views/addEvent.pug,Fix #4805,Correct typo in templates/views/addEvent.pug,Fix #4805
144,update babelify,,update babelify,
145,fix json error,,fix json error,
146,upgrade to babel 7,,upgrade to babel 7,
147,Update part-3.md,,Update part-3.md,
148,Fix #4762: Bump kerberos & letsencrypt-express dependencies,,Fix #4762: Bump kerberos & letsencrypt-express dependencies,
149,Update part-4.md,,Update part-4.md,
150,Update index.md,minor wording error fix,Update index.md,minor wording error fix
151,Update middleware.md,,Update middleware.md,
152,Merge pull request #4756 from nathansimpson95/master,Four Oh Four!,Merge pull request #4756 from nathansimpson95/master,Four Oh Four!
153,Merge pull request #3 from nathansimpson95/fourOhFour,Four oh four,Merge pull request #3 from nathansimpson95/fourOhFour,Four oh four
154,Merge pull request #2 from keystonejs/master,Pulling from KJS Master,Merge pull request #2 from keystonejs/master,Pulling from KJS Master
155,"remove tinyMCE from source, use NPM package, change static route to detect path of tinyMCE",,"remove tinyMCE from source, use NPM package, change static route to detect path of tinyMCE",
156,Clean up text & formatting,,Clean up text & formatting,
157,Clean up text & formatting,,Clean up text & formatting,
158,Improve section labels for Get Started,,Improve section labels for Get Started,
159,Include defaultColumns in code example,,Include defaultColumns in code example,
160,Make titles for Setting Up sections consistent,,Make titles for Setting Up sections consistent,
161,Link to 4.x release history,,Link to 4.x release history,
162,Fixed links to configuration pages,,Fixed links to configuration pages,
163,Fixed a typo in Project-Options.md,"The name option appears twice, instead of the 2nd being brand.",Fixed a typo in Project-Options.md,"The name option appears twice, instead of the 2nd being brand."
164,Add Netlify redirects for v3 paths to v4 equivalents,,Add Netlify redirects for v3 paths to v4 equivalents,
165,Adding Google Analytics and Favicons (#4740)," Adding Favicon to Keystone 4 website Added Google Analytics Code to V4 website Removed safari-pinned-tab.svg, which was a black square.",Adding Google Analytics and Favicons (#4740),"Adding Favicon to Keystone 4 website Added Google Analytics Code to V4 website Removed safari-pinned-tab.svg, which was a black square."
166,Tweaking the content,,Tweaking the content,
167,Fixed broken links to componants,And added a link to the logo in the header,Fixed broken links to componants,And added a link to the logo in the header
168,Created 404.js,Currently giving errors TypeError: Cannot read property 'initial' of undefined   index.js:22 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:22:9   Array.forEach   index.js:21 ExtractTextPlugin.mergeNonInitialChunks     [website]/[extract-text-webpack-plugin]/index.js:21:16   index.js:275 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:275:12   Array.forEach   index.js:273 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:273:21   async.js:52     [website]/[async]/lib/async.js:52:16   async.js:236 Object.async.forEachOf.async.eachOf     [website]/[async]/lib/async.js:236:30   async.js:209 Object.async.forEach.async.each     [website]/[async]/lib/async.js:209:22   index.js:237 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:237:10   Tapable.js:71 Compilation.applyPluginsAsync     [website]/[tapable]/lib/Tapable.js:71:13   Compilation.js:525 Compilation.seal     [website]/[webpack]/lib/Compilation.js:525:7   Compiler.js:397 Compiler.     [website]/[webpack]/lib/Compiler.js:397:15   Tapable.js:103     [website]/[tapable]/lib/Tapable.js:103:11   Compilation.js:445 Compilation.     [website]/[webpack]/lib/Compilation.js:445:10   Compilation.js:417     [website]/[webpack]/lib/Compilation.js:417:12 ,Created 404.js,Currently giving errors TypeError: Cannot read property 'initial' of undefined index.js:22 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:22:9 Array.forEach index.js:21 ExtractTextPlugin.mergeNonInitialChunks     [website]/[extract-text-webpack-plugin]/index.js:21:16 index.js:275 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:275:12 Array.forEach index.js:273 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:273:21 async.js:52     [website]/[async]/lib/async.js:52:16 async.js:236 Object.async.forEachOf.async.eachOf     [website]/[async]/lib/async.js:236:30 async.js:209 Object.async.forEach.async.each     [website]/[async]/lib/async.js:209:22 index.js:237 ExtractTextPlugin.     [website]/[extract-text-webpack-plugin]/index.js:237:10 Tapable.js:71 Compilation.applyPluginsAsync     [website]/[tapable]/lib/Tapable.js:71:13 Compilation.js:525 Compilation.seal     [website]/[webpack]/lib/Compilation.js:525:7 Compiler.js:397 Compiler.     [website]/[webpack]/lib/Compiler.js:397:15 Tapable.js:103     [website]/[tapable]/lib/Tapable.js:103:11 Compilation.js:445 Compilation.     [website]/[webpack]/lib/Compilation.js:445:10 Compilation.js:417     [website]/[webpack]/lib/Compilation.js:417:12
169,Removed incorrect image,"Removed safari-pinned-tab.svg, which was a black square.",Removed incorrect image,"Removed safari-pinned-tab.svg, which was a black square."
170,Added Google Analytics Code to V4 website,,Added Google Analytics Code to V4 website,
171,Adding Favicon to Keystone 4 website,Tested with Chrome and Firefox.,Adding Favicon to Keystone 4 website,Tested with Chrome and Firefox.
172,Merge pull request #1 from keystonejs/master,align upstream,Merge pull request #1 from keystonejs/master,align upstream
173,Merge pull request #4731 from keystonejs/feature/website-cleanup,Feature/website cleanup,Merge pull request #4731 from keystonejs/feature/website-cleanup,Feature/website cleanup
174,ignore lock files,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,ignore lock files,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
175,Merge branch 'master' into feature/website-cleanup,,Merge branch 'master' into feature/website-cleanup,
176,Merge branch 'master' into feature/website-cleanup,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com Conflicts: website/src/pages/components/home/ValueProps.js website/src/pages/components/home/WhereNext.js website/src/pages/components/home/header/Header.js yarn.lock,Merge branch 'master' into feature/website-cleanup,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com Conflicts: website/src/pages/components/home/ValueProps.js website/src/pages/components/home/WhereNext.js website/src/pages/components/home/header/Header.js yarn.lock
177,remove lock files,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,remove lock files,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
178,FIxing broken links in README.md,FIxing broken links in README.md,FIxing broken links in README.md,FIxing broken links in README.md
179,bumped version 📣🎉,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,bumped version 📣🎉,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
180,updating package bundle,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,updating package bundle,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
181,Reviewed Getting Started documentation (#4721)," FIxed spelling, grammar and broken link issues with the Getting Started documentation. Ensured that Keystone is capitalised everywhere in the docs Set Mongoose docs link to V4",Reviewed Getting Started documentation (#4721),"FIxed spelling, grammar and broken link issues with the Getting Started documentation. Ensured that Keystone is capitalised everywhere in the docs Set Mongoose docs link to V4"
182,Merge pull request #4720 from stennie/signin,"Improve sanity checking for signin ""from"" param",Merge pull request #4720 from stennie/signin,"Improve sanity checking for signin ""from"" param"
183,Merge branch 'master' into signin,,Merge branch 'master' into signin,
184,Update to multer 1.3.1 and automatically clean uploaded files (#4704),  Update to multer 1.3.1 and automatically clean uploaded files   Fix typo in bindBodyParser   Add missing next() (thanks @ttsirkia!) ,Update to multer 1.3.1 and automatically clean uploaded files (#4704),Update to multer 1.3.1 and automatically clean uploaded files Fix typo in bindBodyParser Add missing next() (thanks @ttsirkia!)
185,Minor fixes and improvements to the location field type (#4455),  Minor fix to location fields - no reason to depend on the order of address_components coming from Google   Minor fix to location fields - Better handling of address_components returned from Google API   Minor fix to location fields - no reason to depend on the order of address_components coming from Google   Minor fix to location fields - Better handling of address_components returned from Google API ,Minor fixes and improvements to the location field type (#4455),Minor fix to location fields - no reason to depend on the order of address_components coming from Google Minor fix to location fields - Better handling of address_components returned from Google API Minor fix to location fields - no reason to depend on the order of address_components coming from Google Minor fix to location fields - Better handling of address_components returned from Google API
186,Merge branch 'master' into signin,,Merge branch 'master' into signin,
187,"Improve sanity checking for signin ""from"" param",,"Improve sanity checking for signin ""from"" param",
188,fixed typo,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,fixed typo,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
189,added semver notations to dependencies,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,added semver notations to dependencies,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
190,Fix #4708: Update Getting Started page,,Fix #4708: Update Getting Started page,
191,Remove WIP notes,,Remove WIP notes,
192,Fix #4688: Deprecated File field types have broken docs link,,Fix #4688: Deprecated File field types have broken docs link,
193,Fix #4707: Docs: Edit this page links are broken,,Fix #4707: Docs: Edit this page links are broken,
194,Fix #4706: Docs: Application Updates is 404,,Fix #4706: Docs: Application Updates is 404,
195,Update z-index of color chooser,"The previous z-index of 2 was not enough for the popover to appear above the ""Save"" footer, which has z-index: 99",Update z-index of color chooser,"The previous z-index of 2 was not enough for the popover to appear above the ""Save"" footer, which has z-index: 99"
196,,Upgrade to Mongoose 4.13.14: https://github.com/Automattic/mongoose/blob/master/History.md#41314--2018-05-25 Add useMongoClient per http://thecodebarbarian.com/mongoose-4.11-use-mongo-client.html,Upgrade to Mongoose 4.13.14: link,Add useMongoClient per link
197,Add pointer to Keystone 4 beta/RC release notes,,Add pointer to Keystone 4 beta/RC release notes,
198,Upgrade qs to 6.5.2,,Upgrade qs to 6.5.2,
199,Update package.json reference to rc1,,Update package.json reference to rc1,
200,Documented breaking change to pre:routes behaviour.,,Documented breaking change to pre:routes behaviour.,
201,Added more info on Application updates with required relationships.,,Added more info on Application updates with required relationships.,
202,Added letsencrypt configuration docs for #4181,,Added letsencrypt configuration docs for #4181,
203,Fixed typo (#4597),,Fixed typo (#4597),
204,Update options.md (#4621),Fix typo error udpatedBy -> updatedBy,Update options.md (#4621),Fix typo error udpatedBy -> updatedBy
205,Fix typo: s/gloing/going/,,Fix typo: s/gloing/going/,
206,Update part-4.md,"Corrected the api.event route. The ""routes"" was missing app.post('/api/event', routes.api.event.post);",Update part-4.md,"Corrected the api.event route. The ""routes"" was missing app.post('/api/event', routes.api.event.post);"
207,Replace / with . to delimiter the file extension,,Replace / with . to delimiter the file extension,
208,Enhance numeric fields,,Enhance numeric fields,
209,Make listing browser versions a more obvious PR testing requirement,,Make listing browser versions a more obvious PR testing requirement,
210,Check that req.session.cookie exists before setting maxAge,,Check that req.session.cookie exists before setting maxAge,
211,Use custom root for S3 paths,,Use custom root for S3 paths,
212,Restore/repair S3 image uploading in tinymce,,Restore/repair S3 image uploading in tinymce,
213,smooth scroll spped now based on current scroll position,,smooth scroll spped now based on current scroll position,
214,Added session max age cookie to match keystone.uid cookie expiry,,Added session max age cookie to match keystone.uid cookie expiry,
215,bumped version to RC1,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,bumped version to RC1,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
216,updated packages bundle,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com,updated packages bundle,Signed-off-by: Dominik Wilkowski Hi@Dominik-Wilkowski.com
217,Remove unused title markdown from README.md,,Remove unused title markdown from README.md,
218,Include keystone.version in startup message (#4692),,Include keystone.version in startup message (#4692),
219,Fix bug in Safari where XHR form submission fails with empty file input (#4673), Provides a fix for a bug in Safari where XHR form submission fails when input[type=file] is empty,Fix bug in Safari where XHR form submission fails with empty file input (#4673),Provides a fix for a bug in Safari where XHR form submission fails when input[type=file] is empty
220,Upgrade debug dependency,,Upgrade debug dependency,
