Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update dependency electron-installer-redhat to v3.4.0,0.70498276,Update Electron to 1.4.2,,1
fix(deps): update dependency webtorrent to v1.9.7,0.76341623,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency music-metadata to v7.13.3,0.6806687,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update dependency tape to v5.6.3,0.4088592,Remove unneeded dependencies (feross),,0
chore(deps): update dependency nodemon to v2.0.21,0.49922746,Update Electron to 0.37.5,,0
chore(deps): update babel monorepo,0.3341183,Update Electron to 1.4.2,,0
fix(deps): update dependency music-metadata to v7.13.1,0.6799003,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update dependency @babel/core to v7.20.12,0.3807399,Update Electron to 0.37.5,,0
chore(deps): update babel monorepo to v7.20.7,0.33562103,Update Electron to 0.37.5,,0
fix(deps): update dependency @electron/remote to v2.0.9,0.7466719,Update Electron to 0.37.5,,1
fix(deps): update dependency webtorrent to v1.9.6,0.7669081,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency @babel/core to v7.20.5,0.37931582,Remove unneeded dependencies (feross),,0
fix(deps): update dependency webtorrent to v1.9.4,0.7653527,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency webtorrent to v1.9.3,0.7626343,Updated WebTorrent engine to 0.98.5,,1
build(deps): bump loader-utils from 1.4.0 to 1.4.2 (#2288),0.43774348,Update Electron to 1.4.2,Bumps loader-utils from 1.4.0 to 1.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix(deps): update dependency webtorrent to v1.9.2,0.76815295,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency electron-winstaller to v5.1.0 (#2277),0.66974914,Update Electron to 1.3.3 (#772),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency create-torrent to v5.0.9 (#2287),0.5863416,"Fix playback and download of default torrents (""missing path"" error) (#804)",Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update npm to v9 (#2283),0.47824347,Update Electron to 0.37.5,  chore(deps): update npm to v9   Update package.json   Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Diego Rodríguez Baquero diego@protocol.ai,0
chore(deps): update dependency @babel/core to v7.20.2,0.3807062,Remove unneeded dependencies (feross),,0
fix(deps): update dependency webtorrent to v1.9.1,0.76505494,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency electron-notarize to v1.2.2,0.6603015,Update Electron to 0.37.5,,0
chore(deps): update dependency @babel/core to v7.19.6,0.3933329,Update Electron to 0.37.5,,0
chore(deps): update dependency minimist to v1.2.7 (#2271),0.4309188,Remove unneeded dependencies (feross),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency semver to v7.3.8 (#2268),0.49073413,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency webtorrent to v1.8.32,0.7562211,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency webtorrent to v1.8.31,0.7550577,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency spectron to v19 (#2133),0.45258105,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Alex alxmorais8@msn.com,0
build(deps): bump jsonpointer and is-my-json-valid (#2264),0.3645154,Update Windows build documentation #1715 (RecoX),Bumps jsonpointer and is-my-json-valid. These dependencies needed to be updated together. Updates jsonpointer from 4.1.0 to 5.0.1 - Release notes - Commits Updates is-my-json-valid from 2.20.5 to 2.20.6 - Release notes - Commits  updated-dependencies: - dependency-name: jsonpointer   dependency-type: indirect - dependency-name: is-my-json-valid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Alex alxmorais8@msn.com,0
chore(deps): update actions/stale action to v6 (#2259),0.35163045,"Cleanup unsupported codec detection (#569, #570)",Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update babel monorepo to v7.19.3,0.3485977,Update Electron to 0.37.5,,0
chore(deps): update dependency tape to v5.6.1,0.4108061,Remove unneeded dependencies (feross),,0
fix(deps): update dependency music-metadata to v7.13.0,0.679898,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update dependency nodemon to v2.0.20,0.49870938,Update Electron to 0.37.5,,0
chore(deps): update babel monorepo to v7.19.1,0.34365174,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.8.30,0.7548107,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update babel monorepo to v7.19.0,0.34236738,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.8.29,0.7584049,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update webtorrent,0.788174,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
Update stale.yml,0.364282,"On startup, do not re-verify files when timestamps are unchanged",,0
build(deps): bump protobufjs from 6.10.2 to 6.11.3 (#2214),0.44487423,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Bumps protobufjs from 6.10.2 to 6.11.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: protobufjs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix(deps): update dependency iso-639-1 to v2.1.15 (#2213),0.46976495,🔒 This release contains a critical security fix. Please update as soon as possible.,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency electron-packager to v15.5.2,0.7240777,Update Electron to 1.4.15,,1
chore(deps): update dependency @babel/core to v7.18.13,0.38602346,Update Electron to 0.37.5,,0
chore(deps): update dependency tape to v5.6.0,0.40953317,Remove unneeded dependencies (feross),,0
fix(deps): update dependency music-metadata to v7.12.6,0.6808659,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update babel monorepo to v7.18.10,0.34562558,Update Electron to 0.37.5,,0
fix(deps): update dependency music-metadata to v7.12.5,0.6824544,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update babel monorepo to v7.18.9,0.34151006,Update Electron to 0.37.5,,0
chore(deps): update dependency plist to v3.0.6,0.40476418,Update Electron to 1.3.3 (#772),,0
chore(deps): update dependency nodemon to v2.0.19,0.51495034,Update Electron to 0.37.5,,0
fix(deps): update dependency music-metadata to v7.12.4,0.6881685,Update to music-metadata 4.8.0 #1719 (Borewit),,0
fix(deps): update dependency webtorrent to v1.8.26,0.74782073,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency create-torrent to v5.0.3,0.5439026,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,0
chore(deps): update babel monorepo to v7.18.6,0.33873934,Update Electron to 0.37.5,,0
chore(deps): update dependency nodemon to v2.0.18,0.50920206,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.8.24,0.7513874,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency webtorrent to v1.8.23,0.7516424,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency @babel/core to v7.18.5,0.38767564,Update Electron to 0.37.5,,0
chore(deps): update babel monorepo to v7.18.2,0.3435536,Update Electron to 0.37.5,,0
chore(deps): update dependency electron to v15.5.7,0.7430349,Update Electron to 1.4.15,,1
fix(deps): update dependency webtorrent to v1.8.22,0.75984764,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency @babel/core to v7.18.0,0.38614,Update Electron to 0.37.5,,0
chore(deps): update babel monorepo to v7.17.12,0.35676813,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.8.20,0.7562085,Updated WebTorrent engine to 0.98.5,,1
fix: standard,0.46106428,Fix a few type errors #1720 (mathiasvr),,0
feat(Player Page): Add support for mediaSession (#2170),0.5132995,Add Playback menu for playback-related functionality.,  feat(Player Page): Add support for mediaSession   Update player-page.js ,0
feat: add preference to customize global trackers (#1836),0.54505485,Set user-agent header for tracker http requests,"  Add preference to customize global trackers. Requires restart to apply   Use IPC to pass global trackers list, torrent pause and resume will now update trackers   Make the default tracker list an array from array of arrays   Use globalThis instead of just global   Co-authored-by: Diego Rodríguez Baquero github@diegorbaquero.com",0
refactor: replace deprecated String.prototype.substr() (#2173),0.36565307,Fix a few type errors #1720 (mathiasvr),.substr() is deprecated so we replace it with .slice() which works similarily but isn't deprecated Signed-off-by: Tobias Speicher rootcommander@gmail.com,0
feat(a11y): Added roles and labels to the playback controls (#2167),0.6657493,Add Playback menu for playback-related functionality.,,0
chore(deps): update dependency electron to v15.5.5 (#2204),0.7420874,Update Electron to 1.4.15,Co-authored-by: Renovate Bot bot@renovateapp.com,1
chore(deps): update babel monorepo to v7.17.10 (#2203),0.35670674,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency electron-packager to v15.5.1 (#2197),0.7172104,Update Electron to 1.4.15,Co-authored-by: Renovate Bot bot@renovateapp.com,1
fix(deps): update dependency semver to v7.3.7 (#2192),0.479652,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(deps): update dependency bitfield to v4.1.0 (#2201),0.4080904,🔒 This release contains a critical security fix. Please update as soon as possible.,Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency nodemon to v2.0.16 (#2202),0.5102628,Update Electron to 0.37.5,Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency standard to v17 (#2198),0.43591717,"Thanks to @dcposch, @grunjol, and @feross for contributing to this release.",Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(deps): update dependency webtorrent to v1.8.19 (#2200),0.7625272,Updated WebTorrent engine to 0.98.5,Co-authored-by: Renovate Bot bot@renovateapp.com,1
chore(deps): update dependency gh-release to v6.0.4,0.40803155,Update Electron to 1.4.2,,0
chore(deps): update dependency tape to v5.5.3,0.4028346,Fix exception that affects users upgrading from v0.5.1 or older,,0
chore(deps): update dependency electron to v15.5.2,0.74264276,Update Electron to 1.4.15,,1
chore(deps): update dependency @babel/core to v7.17.9,0.4029671,Update Electron to 0.37.5,,0
fix(deps): update dependency music-metadata to v7.12.3,0.68489724,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update dependency electron to v15.5.1,0.74841654,Update Electron to 1.4.15,,1
fix(deps): update dependency webtorrent to v1.8.13,0.7451172,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update actions/cache action to v3 (#2171),0.36481777,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency minimist to v1.2.6 (#2172),0.43185994,Remove unneeded dependencies (feross),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency electron to v15.5.0,0.74645126,Update Electron to 1.4.15,,1
fix(deps): update dependency webtorrent to v1.8.12,0.75627506,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency webtorrent to v1.8.11,0.7564866,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency webtorrent to v1.8.9,0.7664753,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency parse-torrent to v9.1.5,0.47938204,Updated WebTorrent engine to 0.98.5,,0
chore(deps): update dependency electron-notarize to v1.2.1,0.65806663,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.8.8,0.7614502,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency electron to v15.4.2,0.7736464,Update Electron to 1.4.15,,1
chore(deps): update dependency plist to v3.0.5,0.3958434,Mac: Update Squirrel.Mac to 0.2.1 (fixes situations in which updates would not get applied),,0
chore(deps): update dependency @babel/core to v7.17.8,0.40436333,Update Electron to 0.37.5,,0
fix(deps): update dependency @electron/remote to v2.0.8,0.7423382,Update Electron to 0.37.5,,1
chore(deps): update dependency gh-release to v6.0.3 (#2165),0.41634336,"Thanks to @dcposch, @grunjol, and @feross for contributing to this release.",Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency @babel/core to v7.17.7,0.40318745,Update Electron to 0.37.5,,0
fix(deps): update dependency @electron/remote to v2.0.7,0.7585088,Update Electron to 0.37.5,,1
chore(deps): update dependency electron to v15.4.1,0.77890813,Update Electron to 1.4.15,,1
fix(deps): update dependency webtorrent to v1.8.5,0.76431763,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update actions/upload-artifact action to v3 (#2158),0.4025908,Update to music-metadata 4.8.0 #1719 (Borewit),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update actions/stale action to v5 (#2155),0.3550502,Fix exception that affects users upgrading from v0.5.1 or older,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
chore(deps): update dependency hosted-git-info to 2.8.9 [security] (#2138),0.39691556,🔒 This release contains a critical security fix. Please update as soon as possible.,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
chore(deps): update actions/setup-node action to v3 (#2154),0.42188683,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(deps): update dependency webtorrent to v1.8.4,0.76124823,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency electron to v15.4.0 (#2150),0.77113867,Update Electron to 1.4.15,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,1
chore(deps): update dependency tape to v5.5.2 (#2147),0.40515006,Fix exception that affects users upgrading from v0.5.1 or older,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
chore(deps): update actions/checkout action to v3 (#2152),0.37579638,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(deps): update dependency music-metadata to v7.12.2 (#2151),0.6959746,Update to music-metadata 4.8.0 #1719 (Borewit),Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(deps): update dependency webtorrent to v1.8.3 (#2149),0.7769025,Updated WebTorrent engine to 0.98.5,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,1
fix(deps): update dependency @electron/remote to v2.0.5 (#2148),0.7521289,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com,1
chore(deps): update babel monorepo (#2146),0.37515727,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
fix(deps): update dependency chokidar to v3.5.3 (#2121),0.44264537,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
fix(deps): update dependency iso-639-1 to v2.1.13 (#2081),0.47590292,🔒 This release contains a critical security fix. Please update as soon as possible.,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
chore(deps): update dependency open to v8.4.0 (#2076),0.45259264,Update Electron to 1.4.2,Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
fix(accessibility): Fix roles and add correct label for navigation controls (#2143),0.3847888,Fix path-selector in preferences page #1702 (314eter)," Accessibility: Fix roles and add correct label for navigation controls  This makes screen readers properly indicate the control name, type, and state for the Back, Forward, and Add buttons.  Update src/renderer/components/header.js  Co-authored-by: Alex alxmorais8@msn.com",0
build(deps): bump nanoid from 3.1.23 to 3.3.1 (#2144),0.4877809,Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756),Bumps nanoid from 3.1.23 to 3.3.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: nanoid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump shelljs from 0.8.4 to 0.8.5 (#2145),0.48792747,Update Electron to 0.37.5,Bumps shelljs from 0.8.4 to 0.8.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: shelljs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix(deps): update dependency prop-types to v15.8.1 (#2104),0.49661788,Update React (v16) and Material-UI (v0.20) #1483 (mathiasvr),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,0
fix: remove erroneous playbackRate check (#2106),0.7078595,Fix bug where playback rate could go negative, remove erroneous playbackRate check  A playback rate != 1 causes shouldHidePlayerControls to erroneously return false.  Add change  Co-authored-by: Alex alxmorais8@msn.com,1
fix(deps): update dependency webtorrent to v1.8.1,0.7613692,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency @babel/core to v7.17.2,0.40314323,Update Electron to 0.37.5,,0
fix(deps): update dependency music-metadata to v7.11.8,0.6819588,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update babel monorepo to v7.17.0,0.35491934,Update Electron to 0.37.5,,0
chore(deps): update dependency electron to v15.3.6,0.7378444,Update Electron to 1.4.15,,1
fix(deps): update dependency @electron/remote to v2.0.4,0.74672407,Update Electron to 1.4.2,,1
fix(deps): update dependency webtorrent to v1.7.2,0.761187,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency tape to v5.5.0,0.41208643,Fix exception that affects users upgrading from v0.5.1 or older,,0
fix(deps): update dependency simple-get to v4.0.1 (#2124),0.45574287,🔒 This release contains a critical security fix. Please update as soon as possible.,,0
chore(deps): update dependency @babel/core to v7.16.12,0.3845771,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.7.1,0.7597786,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency music-metadata to v7.11.7,0.6688603,Update to music-metadata 4.8.0 #1719 (Borewit),,0
fix(deps): update dependency webtorrent to v1.6.0,0.7604625,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency tape to v5.4.1,0.43773168,Update Electron to 1.4.2,,0
fix(deps): update dependency music-metadata to v7.11.6,0.6750204,Update to music-metadata 4.8.0 #1719 (Borewit),,0
fix(deps): update dependency webtorrent to v1.5.11,0.77123857,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
chore(deps): update dependency electron to v15.3.5,0.7378063,Update Electron to 1.4.15,,1
fix(deps): update dependency webtorrent to v1.5.9,0.77676904,Updated WebTorrent engine to 0.98.5,,1
chore(deps): update dependency @babel/cli to v7.16.8,0.39569965,Update Electron to 0.37.5,,0
chore(deps): update dependency depcheck to v1.4.3,0.4539612,Update Electron to 1.4.2,,0
chore(deps): update babel monorepo to v7.16.7,0.3378962,Update Electron to 0.37.5,,0
chore(deps): update dependency tape to v5.4.0,0.4365372,Update Electron to 1.4.2,,0
chore(deps): update dependency electron to v15.3.4,0.7534852,Update Electron to 1.4.15,,1
chore(deps): update babel monorepo to v7.16.5,0.33829328,Update Electron to 0.37.5,,0
chore(deps): update dependency electron to v15.3.3,0.7424737,Update Electron to 1.4.15,,1
chore(deps): update dependency tape to v5.3.2,0.3951657,Update Electron to 1.3.3 (#772),,0
chore(deps): update dependency electron to v15.3.2,0.73953676,Update Electron to 1.4.15,,1
chore(deps): update dependency @babel/eslint-parser to v7.16.3,0.41797787,Update Electron to 0.37.5,,0
chore(deps): update dependency nodemon to v2.0.15,0.50214165,Update Electron to 0.37.5,,0
chore(deps): update dependency electron to v15.3.1,0.743858,Update Electron to 1.4.15,,1
chore(deps): update babel monorepo to v7.16.0,0.3352645,Update Electron to 0.37.5,,0
chore(deps): update dependency electron-osx-sign to v0.6.0,0.6661057,Update Electron to 0.37.5,,0
fix(deps): update dependency webtorrent to v1.5.8,0.77241075,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
fix(deps): update dependency webtorrent to v1.5.7,0.77819824,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
chore(deps): update dependency electron to v15.3.0,0.74285054,Update Electron to 1.4.15,,1
chore(deps): update dependency nodemon to v2.0.14,0.5065628,Update Electron to 0.37.5,,0
chore(deps): update dependency electron to v15.2.0,0.7469679,Update Electron to 1.4.15,,1
fix: modernify code (#2068),0.4514671,Fix a few type errors #1720 (mathiasvr),  fix: modernify code   standard fix   fixes ,0
fix: electron upgrade fixes (#2058),0.82775205,Updated to electron@1.6.16,  fix: electron upgrade fixes   fix: electron remote   fixes   fixes   pin   actually ,1
chore(deps): update dependency electron to v15.1.2,0.75427085,Update Electron to 1.4.15,,1
chore(deps): update babel monorepo to v7.15.8,0.34500188,Update Electron to 1.4.15,,0
chore(deps): update dependency electron to v15.1.1,0.76100534,Update Electron to 1.4.15,,1
fix(deps): update dependency webtorrent to v1.5.6,0.77823496,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
fix(deps): update dependency chromecasts to v1.10.2,0.51307946,Add support for subtitles on Chromecast #1165 (janza),,0
chore(deps): update dependency electron to v15.1.0,0.76024973,Update Electron to 1.4.15,,1
refactor: ETA calculation (#2055),0.389844,Fix a few type errors #1720 (mathiasvr),  Refactor ETA calculation   Update src/renderer/pages/player-page.js   Co-authored-by: Alex alxmorais8@msn.com  Fix lint issue  Co-authored-by: Alex alxmorais8@msn.com,0
chore(deps): update dependency nodemon to v2.0.13,0.51301986,Update Electron to 0.37.5,,0
chore(deps): update dependency electron to v15 (#2051),0.7292323,Update Electron to 0.37.5,Co-authored-by: Renovate Bot bot@renovateapp.com,1
fix(deps): update dependency music-metadata to v7.11.4,0.67963713,Update to music-metadata 4.8.0 #1719 (Borewit),,0
chore(deps): update dependency electron-packager to v15.4.0,0.75599176,Update Electron to 1.4.15,,1
chore(deps): update dependency electron-notarize to v1.1.1,0.66482806,Update Electron to 0.37.5,,0
fix(deps): update dependency chromecasts to v1.10.1,0.50967354,Add support for subtitles on Chromecast #1165 (janza),,0
chore(deps): update dependency plist to v3.0.4,0.4000406,Mac: Update Squirrel.Mac to 0.2.1 (fixes situations in which updates would not get applied),,0
chore(deps): update dependency gh-release to v6.0.1,0.40091288,"Thanks to @dcposch, @grunjol, and @feross for contributing to this release.",,0
chore(deps): update dependency electron to v13.4.0 (#1997),0.7299766,Update Electron to 1.3.3 (#772),Co-authored-by: Renovate Bot bot@renovateapp.com,1
chore(deps): update actions/setup-node action to v2 (#2052),0.39821127,Mac: Update Squirrel.Mac to 0.2.1 (fixes situations in which updates would not get applied),Co-authored-by: Renovate Bot bot@renovateapp.com,0
Ensure that default file/protocol handlers are re-installed after updating. (#997),0.5083559,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),"Previously, they were only installed when the preference was changed. This caused the handlers to point to non-existing files after updates occurred and older versions were removed by Squirrel. Closes #791, #911.",0
Fix ghost image showing on media player drag (#1922),0.49628896,"Fix crash, show error when drag-dropping hidden files (#586)",  fix: ghost image showing on media player drag   fix: add missing space   fix: access Image from window object ,0
Release media keys when opening external player (#1237),0.6936991,Disable playback controls while in external player (#909),,0
fix: resume torrents after deletion (#1974),0.6443789,Ask for confirmation before deleting torrents,  fix: resume torrents after deletion   Update torrent-list-controller.js   Co-authored-by: Diego Rodríguez Baquero github@diegorbaquero.com,0
build: add package Github Action (#1888),0.3514403,Update Windows build documentation #1715 (RecoX),  Add package Github Action   Update package.yml   Co-authored-by: Diego Rodríguez Baquero github@diegorbaquero.com,0
fix(deps): update dependency webtorrent to v1.5.5,0.7728493,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
fix(deps): update dependency webtorrent to v1.5.4,0.7736503,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
fix(deps): update dependency webtorrent to v1.5.3,0.77465105,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
fix(deps): update dependency webtorrent to v1.5.1,0.77441585,Fix crash when updating from WebTorrent 0.5.x in some situtations (#583),,1
fix(deps): update dependency webtorrent to v1.4.0,0.75376546,Updated WebTorrent engine to 0.98.5,,1
fix(deps): update dependency webtorrent to v1.3.10,0.7551804,Updated WebTorrent engine to 0.98.5,,1
Play/Pause video on click (#1878),0.54622984,Add Playback menu for playback-related functionality.,  Play/Pause video on click   Fixing lint   fix: use dispatcher   Co-authored-by: Alex alxmorais8@msn.com,0
