Index,Release Note,Release Note Abstract
11,"Added

Windows 64-bit support! (#931)
Existing 32-bit users will update to 64-bit automatically in next release
64-bit reduces likelihood of out-of-memory errors by increasing the address space

Fixed

Mac: Fix background image on .DMG
","Added
Windows 64-bit support! (#931)
Existing 32-bit users will update to 64-bit automatically in next release
64-bit reduces likelihood of out-of-memory errors by increasing the address space
Fixed
Mac: Fix background image on .DMG"
12,"Added

Option to start automatically on login
Add integration tests
Add more detailed telemetry to diagnose ""buffer allocation failed""

Changed

Disable playback controls while in external player (#909)

Fixed

Fix several uncaught errors (#889, #891, #892)
Update to the latest webtorrent.js, fixing some more uncaught errors
Clicking on the ""torrent finished"" notification works again (#912)
","Added
Option to start automatically on login
Add integration tests
Add more detailed telemetry to diagnose ""buffer allocation failed""
Changed
Disable playback controls while in external player (#909)
Fixed
Fix several uncaught errors (#889, #891, #892)
Update to the latest webtorrent.js, fixing some more uncaught errors
Clicking on the ""torrent finished"" notification works again (#912)"
13,"Added

Autoplay through all files in a torrent (#871)
Torrents now have a progress bar (#844)

Changed

Modals now use Material UI
Torrent list style improvements

Fixed

Fix App.js crash in Linux (#882)
Fix error on Windows caused by setBadge (#867)
Don't crash when restarting after adding a magnet link (#869)
Restore playback state when reopening player (#877)
","Added
Autoplay through all files in a torrent (#871)
Torrents now have a progress bar (#844)
Changed
Modals now use Material UI
Torrent list style improvements
Fixed
Fix App.js crash in Linux (#882)
Fix error on Windows caused by setBadge (#867)
Don't crash when restarting after adding a magnet link (#869)
Restore playback state when reopening player (#877)"
14,"Fixed

Fixed the Create Torrent page
","Fixed
Fixed the Create Torrent page"
15,"Added

Support .m4a audio
Better telemetry: log error versions, report more types of errors

Changed

New look - Material UI. Rewrote Create Torrent and Preferences pages.

Fixed

Fixed telemetry [object Object] and [object HTMLMediaElement] bugs
Don't render player controls when playing externally, eg in VLC
Don't play notification sounds during media playback
","Added
Support .m4a audio
Better telemetry: log error versions, report more types of errors
Changed
New look - Material UI. Rewrote Create Torrent and Preferences pages.
Fixed
Fixed telemetry [object Object] and [object HTMLMediaElement] bugs
Don't render player controls when playing externally, eg in VLC
Don't play notification sounds during media playback"
16,"Added

Custom external media player
Linux: add system-wide launcher and icons for Debian, including Ubuntu

Changed

Telemetry improvements: redact stacktraces, log app version

Fixed

Fix playback and download of default torrents (""missing path"" error) (#804)
Fix Delete Torrent + Data for newly added magnet links
Fix jumpToTime error (#804)
","Added
Custom external media player
Linux: add system-wide launcher and icons for Debian, including Ubuntu
Changed
Telemetry improvements: redact stacktraces, log app version
Fixed
Fix playback and download of default torrents (""missing path"" error) (#804)
Fix Delete Torrent + Data for newly added magnet links
Fix jumpToTime error (#804)"
17,"Added

New Preference to ""Set WebTorrent as default handler for torrents and magnet links"" (#771)
New Preference to ""Always play in VLC"" (#674)
Check for missing default download path and torrent folders on start up (#776)

Changed

Do not automatically set WebTorrent as the default handler for torrents (#771)
Torrents can only be created from the home screen (#770)
Update Electron to 1.3.3 (#772)

Fixed

Allow modifying the default tracker list on the Create Torrent page (#775)
Prevent opening multiple stacked Preference windows or Create Torrent windows (#770)
Windows: Player window auto-resize does not match video aspect ratio (#565)
Missing page title on Create Torrent page
","Added
New Preference to ""Set WebTorrent as default handler for torrents and magnet links"" (#771)
New Preference to ""Always play in VLC"" (#674)
Check for missing default download path and torrent folders on start up (#776)
Changed
Do not automatically set WebTorrent as the default handler for torrents (#771)
Torrents can only be created from the home screen (#770)
Update Electron to 1.3.3 (#772)
Fixed
Allow modifying the default tracker list on the Create Torrent page (#775)
Prevent opening multiple stacked Preference windows or Create Torrent windows (#770)
Windows: Player window auto-resize does not match video aspect ratio (#565)
Missing page title on Create Torrent page"
18,"Added

Drag-and-drop magnet links (selected text) is now supported (#284)
Windows: Add ""User Tasks"" shortcuts to app icon in Start Menu (#114)
Linux: Show badge count for completed torrent downloads

Changed

Change WebTorrent Desktop peer ID prefix to 'WD' to distinguish from WebTorrent in the browser, 'WW' (#688)
Switch UI to React to improve UI rendering speed (#729)
The primary bottleneck was actually hyperx, not virtual-dom.
Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756)
Mac 10.9: Fix the fullscreen button showing
Mac 10.9: Fix window having border
Mac 10.9: Fix occasional crash
Mac: Update Squirrel.Mac to 0.2.1 (fixes situations in which updates would not get applied)
Mac: Fix window not showing in Window menu
Mac: Fix context menu always choosing first item by default
Linux: Fix startup crashes (some Linux distros)
Linux: Fix menubar not hiding after entering fullscreen (some Linux distros)
Improved location history (back/forward buttons) to fix rare exceptions (#687) (#748)
Location history abstraction released independently as location-history

Fixed

When streaming to VLC, set VLC window title to torrent file name (#746)
Fix ""Cannot read property 'numPiecesPresent' of undefined"" exception (#695)
Fix rare case where config file could not be completely written (#733)
","Added
Drag-and-drop magnet links (selected text) is now supported (#284)
Windows: Add ""User Tasks"" shortcuts to app icon in Start Menu (#114)
Linux: Show badge count for completed torrent downloads
Changed
Change WebTorrent Desktop peer ID prefix to 'WD' to distinguish from WebTorrent in the browser, 'WW' (#688)
Switch UI to React to improve UI rendering speed (#729)
The primary bottleneck was actually hyperx, not virtual-dom.
Update Electron to 1.3.2 (#738) (#739) (#740) (#747) (#756)
Mac 10.9: Fix the fullscreen button showing
Mac 10.9: Fix window having border
Mac 10.9: Fix occasional crash
Mac: Update Squirrel.Mac to 0.2.1 (fixes situations in which updates would not get applied)
Mac: Fix window not showing in Window menu
Mac: Fix context menu always choosing first item by default
Linux: Fix startup crashes (some Linux distros)
Linux: Fix menubar not hiding after entering fullscreen (some Linux distros)
Improved location history (back/forward buttons) to fix rare exceptions (#687) (#748)
Location history abstraction released independently as location-history
Fixed
When streaming to VLC, set VLC window title to torrent file name (#746)
Fix ""Cannot read property 'numPiecesPresent' of undefined"" exception (#695)
Fix rare case where config file could not be completely written (#733)"
19,"Added

Save selected subtitles
Ask for confirmation before deleting torrents
Support Debian Jessie

Changed

Only send telemetry in production
Clean up the code. Split main.js, refactor lots of things

Fixed

Fix state.playing.jumpToTime behavior
Remove torrent file and poster image when deleting a torrent
","Added
Save selected subtitles
Ask for confirmation before deleting torrents
Support Debian Jessie
Changed
Only send telemetry in production
Clean up the code. Split main.js, refactor lots of things
Fixed
Fix state.playing.jumpToTime behavior
Remove torrent file and poster image when deleting a torrent"
20,"Added

New URI handler: stream-magnet

Fixed

DLNA crashing bug
","Added
New URI handler: stream-magnet
Fixed
DLNA crashing bug"
21,"Added

Cast menu: choose which Chromecast, Airplay, or DLNA device you want to use
Telemetry: send basic data, plus stats on how often the play button works
Make posters from jpeg files, not just jpg
Support .wmv video via Play in VLC
Windows thumbnail bar with a play/pause button

Changed

Nicer modal styles

Fixed

Windows tray icon now stays in the right state
","Added
Cast menu: choose which Chromecast, Airplay, or DLNA device you want to use
Telemetry: send basic data, plus stats on how often the play button works
Make posters from jpeg files, not just jpg
Support .wmv video via Play in VLC
Windows thumbnail bar with a play/pause button
Changed
Nicer modal styles
Fixed
Windows tray icon now stays in the right state"
22,"Fixed

Fix exception that affects users upgrading from v0.5.1 or older
Ensure state.saved.prefs configuration exists
Fix window title on ""About WebTorrent"" window
","Fixed
Fix exception that affects users upgrading from v0.5.1 or older
Ensure state.saved.prefs configuration exists
Fix window title on ""About WebTorrent"" window"
23,"Changed

Change ""Step Forward"" keyboard shortcut to Alt+Left (Windows)
Change ""Step Backward"" keyboard shortcut to to Alt+Right (Windows)

Fixed

First time startup bug -- invalid torrent/poster paths
","Changed
Change ""Step Forward"" keyboard shortcut to Alt+Left (Windows)
Change ""Step Backward"" keyboard shortcut to to Alt+Right (Windows)
Fixed
First time startup bug -- invalid torrent/poster paths"
24,"Added

Improved AirPlay support -- using the new airplayer package
Remember volume setting in player, for as long as the app is open

Changed

Add (+) button now also accepts non .torrent files and creates a torrent from
  those files
Show prompt text in title bar for open dialogs (OS X)
Upgrade Electron to 1.2.1
Improve window resizing when aspect ratio is enforced (OS X)
Use .ico format for better icon rendering quality (Windows)
Fix crash reporter not working (Windows)

Fixed

Re-enable WebRTC (web peers)! (OS X, Windows)
Windows support was disabled in v0.6.1 to work around a bug in Electron
OS X support was disabled in v0.4.0 to work around a 100% CPU bug
Fix subtitle selector radio button UI size glitch
Fix race condition causing exeption on app startup
Fix duplicate torrent detection in some cases
Fix ""gray screen"" exception caused by incorrect file list order
Fix torrent loading message UI misalignment

Known issues

When upgrading to WebTorrent Desktop v0.7.0, some torrent metadata (file list,
  selected files, whether torrent is streamable) will be cleared. Just start the
  torrent to re-populate the metadata.
","Added
Improved AirPlay support -- using the new airplayer package
Remember volume setting in player, for as long as the app is open
Changed
Add (+) button now also accepts non .torrent files and creates a torrent from
  those files
Show prompt text in title bar for open dialogs (OS X)
Upgrade Electron to 1.2.1
Improve window resizing when aspect ratio is enforced (OS X)
Use .ico format for better icon rendering quality (Windows)
Fix crash reporter not working (Windows)
Fixed
Re-enable WebRTC (web peers)! (OS X, Windows)
Windows support was disabled in v0.6.1 to work around a bug in Electron
OS X support was disabled in v0.4.0 to work around a 100% CPU bug
Fix subtitle selector radio button UI size glitch
Fix race condition causing exeption on app startup
Fix duplicate torrent detection in some cases
Fix ""gray screen"" exception caused by incorrect file list order
Fix torrent loading message UI misalignment
Known issues
When upgrading to WebTorrent Desktop v0.7.0, some torrent metadata (file list,
  selected files, whether torrent is streamable) will be cleared. Just start the
  torrent to re-populate the metadata."
25,"Download: WebTorrent Desktop
Fixed

Disable WebRTC to work around Electron crash (Windows)
Will be re-enabled in the next version of WebTorrent, which will be based on
    the next version of Electron, where the bug is fixed.
Fix crash when updating from WebTorrent 0.5.x in some situtations (#583)
Fix crash when dropping files onto the dock icon (OS X)
Fix keyboard shortcuts Space and ESC being captured globally (#585)
Fix crash, show error when drag-dropping hidden files (#586)
","Download: WebTorrent Desktop
Fixed
Disable WebRTC to work around Electron crash (Windows)
Will be re-enabled in the next version of WebTorrent, which will be based on
    the next version of Electron, where the bug is fixed.
Fix crash when updating from WebTorrent 0.5.x in some situtations (#583)
Fix crash when dropping files onto the dock icon (OS X)
Fix keyboard shortcuts Space and ESC being captured globally (#585)
Fix crash, show error when drag-dropping hidden files (#586)"
26,"Download: WebTorrent Desktop
Added

Added Preferences page to set Download folder
Save video position, resume playback from saved position
Add additional video player keyboard shortcuts (#275)
Use poster.jpg file as the poster image if available (#558)
Associate .torrent files to WebTorrent Desktop (OS X) (#553)
Add support for pasting instant.io links (#559)
Add announcement feature

Changed

Nicer player UI
Reduce startup jank, improve startup time (#568)
Cleanup unsupported codec detection (#569, #570)
Cleaner look for the torrent file list
Improve subtitle positioning (#551)

Fixed

Fix Uncaught TypeError: Cannot read property 'update' of undefined (#567)
Fix bugs in LocationHistory
When player is active, and magnet link is pasted, go back to list
After deleting torrent, remove just the player from forward stack
After creating torrent, remove create torrent page from forward stack
Cancel button on create torrent page should only go back one page
","Download: WebTorrent Desktop
Added
Added Preferences page to set Download folder
Save video position, resume playback from saved position
Add additional video player keyboard shortcuts (#275)
Use poster.jpg file as the poster image if available (#558)
Associate .torrent files to WebTorrent Desktop (OS X) (#553)
Add support for pasting instant.io links (#559)
Add announcement feature
Changed
Nicer player UI
Reduce startup jank, improve startup time (#568)
Cleanup unsupported codec detection (#569, #570)
Cleaner look for the torrent file list
Improve subtitle positioning (#551)
Fixed
Fix Uncaught TypeError: Cannot read property 'update' of undefined (#567)
Fix bugs in LocationHistory
When player is active, and magnet link is pasted, go back to list
After deleting torrent, remove just the player from forward stack
After creating torrent, remove create torrent page from forward stack
Cancel button on create torrent page should only go back one page"
27,"Download: WebTorrent Desktop
Fixed

Fix auto-updater (OS X, Windows).
","Download: WebTorrent Desktop
Fixed
Fix auto-updater (OS X, Windows)."
28,"Download: WebTorrent Desktop
Added

Select/deselect individual files to torrent.
Automatically include subtitle files (.srt, .vtt) from torrent in the subtitles menu.
""Add Subtitle File..."" menu item.

Changed

When manually adding subtitle track(s), always switch to the new track.

Fixed

Magnet links throw exception on app launch. (OS X)
Multi-file torrents would not seed in-place, were copied to Downloads folder.
Missing 'About WebTorrent' menu item. (Windows)
Rare exception. (""Cannot create BrowserWindow before app is ready"")
","Download: WebTorrent Desktop
Added
Select/deselect individual files to torrent.
Automatically include subtitle files (.srt, .vtt) from torrent in the subtitles menu.
""Add Subtitle File..."" menu item.
Changed
When manually adding subtitle track(s), always switch to the new track.
Fixed
Magnet links throw exception on app launch. (OS X)
Multi-file torrents would not seed in-place, were copied to Downloads folder.
Missing 'About WebTorrent' menu item. (Windows)
Rare exception. (""Cannot create BrowserWindow before app is ready"")"
29,"Download: WebTorrent Desktop
Added

Better Windows support!
Windows 32-bit build.
Windows Portable App build.
Windows app signing, for fewer install warnings.
Better Linux support!
Linux 32-bit build.
Subtitles support!
.srt and .vtt file support.
Drag-and-drop files on video, or choose from file selector.
Multiple subtitle files support.
Stream to VLC when the audio codec is unplayable (e.g. AC3, EAC3).
""Show in Folder"" item in context menu.
Volume slider, with mute/unmute button.
New ""Create torrent"" page to modify:
Torrent comment.
Trackers.
Private torrent flag.
Use mouse wheel to increase/decrease volume.
Bounce the Downloads stack when download completes. (OS X)
New default torrent on first launch: The WIRED CD.

Changed

Improve app startup time by 40%.
UI tweaks: Reduce font size, reduce torrent list item height.
Add Playback menu for playback-related functionality.
Fix installing when the app is already installed. (Windows)
Don't kill unrelated processes on uninstall. (Windows)
Set ""sheet offset"" correctly for create torrent dialog. (OS X)
Remove OS X-style Window menu. (Linux, Windows)
Remove ""Add Fake Airplay/Chromecast"" menu items.

Fixed

Disable WebRTC to fix 100% CPU usage/crashes caused by Chromium issue. This is temporary. (OS X)
When fullscreen, make controls use the full window. (OS X)
Support creating torrents that contain .torrent files.
Block power save while casting to a remote device.
Do not block power save when the space key is pressed from the torrent list.
Support playing .mpg and .ogv extensions in the app.
Fix video centering for multi-screen setups.
Show an error when adding a duplicate torrent.
Show an error when adding an invalid magnet link.
Do not stop music when tabbing to another program (OS X)
Properly size the Windows volume mixer icon.
Default to the user's OS-defined, localized ""Downloads"" folder.
Enforce minimimum window size when resizing player, to prevent window disappearing.
Fix rare race condition error on app quit.
Don't use zero-byte torrent ""poster"" images.

Thanks to @grunjol, @rguedes, @furstenheim, @karloluis, @DiegoRBaquero, @alxhotel, @AgentEpsilon, @remijouannet, Rolando Guedes, @dcposch, and @feross for contributing to this release!","Download: WebTorrent Desktop
Added
Better Windows support!
Windows 32-bit build.
Windows Portable App build.
Windows app signing, for fewer install warnings.
Better Linux support!
Linux 32-bit build.
Subtitles support!
.srt and .vtt file support.
Drag-and-drop files on video, or choose from file selector.
Multiple subtitle files support.
Stream to VLC when the audio codec is unplayable (e.g. AC3, EAC3).
""Show in Folder"" item in context menu.
Volume slider, with mute/unmute button.
New ""Create torrent"" page to modify:
Torrent comment.
Trackers.
Private torrent flag.
Use mouse wheel to increase/decrease volume.
Bounce the Downloads stack when download completes. (OS X)
New default torrent on first launch: The WIRED CD.
Changed
Improve app startup time by 40%.
UI tweaks: Reduce font size, reduce torrent list item height.
Add Playback menu for playback-related functionality.
Fix installing when the app is already installed. (Windows)
Don't kill unrelated processes on uninstall. (Windows)
Set ""sheet offset"" correctly for create torrent dialog. (OS X)
Remove OS X-style Window menu. (Linux, Windows)
Remove ""Add Fake Airplay/Chromecast"" menu items.
Fixed
Disable WebRTC to fix 100% CPU usage/crashes caused by Chromium issue. This is temporary. (OS X)
When fullscreen, make controls use the full window. (OS X)
Support creating torrents that contain .torrent files.
Block power save while casting to a remote device.
Do not block power save when the space key is pressed from the torrent list.
Support playing .mpg and .ogv extensions in the app.
Fix video centering for multi-screen setups.
Show an error when adding a duplicate torrent.
Show an error when adding an invalid magnet link.
Do not stop music when tabbing to another program (OS X)
Properly size the Windows volume mixer icon.
Default to the user's OS-defined, localized ""Downloads"" folder.
Enforce minimimum window size when resizing player, to prevent window disappearing.
Fix rare race condition error on app quit.
Don't use zero-byte torrent ""poster"" images.
Thanks to @grunjol, @rguedes, @furstenheim, @karloluis, @DiegoRBaquero, @alxhotel, @AgentEpsilon, @remijouannet, Rolando Guedes, @dcposch, and @feross for contributing to this release!"
30,"Fixed

App icon was incorrect (OS X)
","Fixed
App icon was incorrect (OS X)"
31,"Added

Register WebTorrent as default handler for magnet links (OS X)

Changed

Faster startup time (50ms)
Update Electron to 0.37.5
Remove the white flash when loading pages and resizing the window
Fix crash when sending IPC messages

Fixed

Fix installation bugs with .deb file (Linux)
Pause audio reliably when closing the window
","Added
Register WebTorrent as default handler for magnet links (OS X)
Changed
Faster startup time (50ms)
Update Electron to 0.37.5
Remove the white flash when loading pages and resizing the window
Fix crash when sending IPC messages
Fixed
Fix installation bugs with .deb file (Linux)
Pause audio reliably when closing the window"
32,"Added

Add crash reporter to torrent engine process

Fixed

Fix cast screen background: cover, don't tile
","Added
Add crash reporter to torrent engine process
Fixed
Fix cast screen background: cover, don't tile"
