Index,Message,Description,Message Abstract,Description Abstract
15,build(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 (#2313),Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 (#2313),Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
16,chore(deps): update dependency minimist to v1.2.8 (#2319),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency minimist to v1.2.8 (#2319),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
17,chore(deps): update dependency open to v8.4.2 (#2321),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency open to v8.4.2 (#2321),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
18,chore(deps): update dependency electron-installer-redhat to v3.4.0,,chore(deps): update dependency electron-installer-redhat to v3.4.0,
19,fix(deps): update dependency webtorrent to v1.9.7,,fix(deps): update dependency webtorrent to v1.9.7,
20,fix(deps): update dependency music-metadata to v7.13.3,,fix(deps): update dependency music-metadata to v7.13.3,
21,chore(deps): update dependency tape to v5.6.3,,chore(deps): update dependency tape to v5.6.3,
22,chore(deps): update dependency nodemon to v2.0.21,,chore(deps): update dependency nodemon to v2.0.21,
23,chore(deps): update babel monorepo,,chore(deps): update babel monorepo,
24,fix(deps): update dependency music-metadata to v7.13.1,,fix(deps): update dependency music-metadata to v7.13.1,
25,chore(deps): update dependency @babel/core to v7.20.12,,chore(deps): update dependency @babel/core to v7.20.12,
26,chore(deps): update babel monorepo to v7.20.7,,chore(deps): update babel monorepo to v7.20.7,
27,fix(deps): update dependency @electron/remote to v2.0.9,,fix(deps): update dependency @electron/remote to v2.0.9,
28,fix(deps): update dependency webtorrent to v1.9.6,,fix(deps): update dependency webtorrent to v1.9.6,
29,chore(deps): update dependency @babel/core to v7.20.5,,chore(deps): update dependency @babel/core to v7.20.5,
30,fix(deps): update dependency webtorrent to v1.9.4,,fix(deps): update dependency webtorrent to v1.9.4,
31,fix(deps): update dependency webtorrent to v1.9.3,,fix(deps): update dependency webtorrent to v1.9.3,
32,build(deps): bump loader-utils from 1.4.0 to 1.4.2 (#2288),Bumps loader-utils from 1.4.0 to 1.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump loader-utils from 1.4.0 to 1.4.2 (#2288),Bumps loader-utils from 1.4.0 to 1.4.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
33,fix(deps): update dependency webtorrent to v1.9.2,,fix(deps): update dependency webtorrent to v1.9.2,
34,chore(deps): update dependency electron-winstaller to v5.1.0 (#2277),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency electron-winstaller to v5.1.0 (#2277),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
35,fix(deps): update dependency create-torrent to v5.0.9 (#2287),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency create-torrent to v5.0.9 (#2287),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
36,chore(deps): update npm to v9 (#2283),  chore(deps): update npm to v9   Update package.json   Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Diego Rodríguez Baquero diego@protocol.ai,chore(deps): update npm to v9 (#2283),chore(deps): update npm to v9 Update package.json Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Diego Rodríguez Baquero diego@protocol.ai
37,chore(deps): update dependency @babel/core to v7.20.2,,chore(deps): update dependency @babel/core to v7.20.2,
38,fix(deps): update dependency webtorrent to v1.9.1,,fix(deps): update dependency webtorrent to v1.9.1,
39,chore(deps): update dependency electron-notarize to v1.2.2,,chore(deps): update dependency electron-notarize to v1.2.2,
40,chore(deps): update dependency @babel/core to v7.19.6,,chore(deps): update dependency @babel/core to v7.19.6,
41,chore(deps): update dependency minimist to v1.2.7 (#2271),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update dependency minimist to v1.2.7 (#2271),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
42,fix(deps): update dependency semver to v7.3.8 (#2268),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency semver to v7.3.8 (#2268),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
43,fix(deps): update dependency webtorrent to v1.8.32,,fix(deps): update dependency webtorrent to v1.8.32,
44,fix(deps): update dependency webtorrent to v1.8.31,,fix(deps): update dependency webtorrent to v1.8.31,
45,chore(deps): update dependency spectron to v19 (#2133),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update dependency spectron to v19 (#2133),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: Alex alxmorais8@msn.com
46,build(deps): bump jsonpointer and is-my-json-valid (#2264),Bumps jsonpointer and is-my-json-valid. These dependencies needed to be updated together. Updates jsonpointer from 4.1.0 to 5.0.1 - Release notes - Commits Updates is-my-json-valid from 2.20.5 to 2.20.6 - Release notes - Commits  updated-dependencies: - dependency-name: jsonpointer   dependency-type: indirect - dependency-name: is-my-json-valid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Alex alxmorais8@msn.com,build(deps): bump jsonpointer and is-my-json-valid (#2264),Bumps jsonpointer and is-my-json-valid. These dependencies needed to be updated together. Updates jsonpointer from 4.1.0 to 5.0.1 - Release notes - Commits Updates is-my-json-valid from 2.20.5 to 2.20.6 - Release notes - Commits updated-dependencies: - dependency-name: jsonpointer   dependency-type: indirect - dependency-name: is-my-json-valid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Alex alxmorais8@msn.com
47,chore(deps): update actions/stale action to v6 (#2259),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update actions/stale action to v6 (#2259),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
48,chore(deps): update babel monorepo to v7.19.3,,chore(deps): update babel monorepo to v7.19.3,
49,chore(deps): update dependency tape to v5.6.1,,chore(deps): update dependency tape to v5.6.1,
50,fix(deps): update dependency music-metadata to v7.13.0,,fix(deps): update dependency music-metadata to v7.13.0,
51,chore(deps): update dependency nodemon to v2.0.20,,chore(deps): update dependency nodemon to v2.0.20,
52,chore(deps): update babel monorepo to v7.19.1,,chore(deps): update babel monorepo to v7.19.1,
53,fix(deps): update dependency webtorrent to v1.8.30,,fix(deps): update dependency webtorrent to v1.8.30,
54,chore(deps): update babel monorepo to v7.19.0,,chore(deps): update babel monorepo to v7.19.0,
55,fix(deps): update dependency webtorrent to v1.8.29,,fix(deps): update dependency webtorrent to v1.8.29,
56,fix(deps): update webtorrent,,fix(deps): update webtorrent,
57,Update stale.yml,,Update stale.yml,
58,build(deps): bump protobufjs from 6.10.2 to 6.11.3 (#2214),Bumps protobufjs from 6.10.2 to 6.11.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: protobufjs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump protobufjs from 6.10.2 to 6.11.3 (#2214),Bumps protobufjs from 6.10.2 to 6.11.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: protobufjs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
59,fix(deps): update dependency iso-639-1 to v2.1.15 (#2213),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,fix(deps): update dependency iso-639-1 to v2.1.15 (#2213),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
60,chore(deps): update dependency electron-packager to v15.5.2,,chore(deps): update dependency electron-packager to v15.5.2,
61,chore(deps): update dependency @babel/core to v7.18.13,,chore(deps): update dependency @babel/core to v7.18.13,
62,chore(deps): update dependency tape to v5.6.0,,chore(deps): update dependency tape to v5.6.0,
63,fix(deps): update dependency music-metadata to v7.12.6,,fix(deps): update dependency music-metadata to v7.12.6,
64,chore(deps): update babel monorepo to v7.18.10,,chore(deps): update babel monorepo to v7.18.10,
65,fix(deps): update dependency music-metadata to v7.12.5,,fix(deps): update dependency music-metadata to v7.12.5,
66,chore(deps): update babel monorepo to v7.18.9,,chore(deps): update babel monorepo to v7.18.9,
67,chore(deps): update dependency plist to v3.0.6,,chore(deps): update dependency plist to v3.0.6,
68,chore(deps): update dependency nodemon to v2.0.19,,chore(deps): update dependency nodemon to v2.0.19,
69,fix(deps): update dependency music-metadata to v7.12.4,,fix(deps): update dependency music-metadata to v7.12.4,
70,fix(deps): update dependency webtorrent to v1.8.26,,fix(deps): update dependency webtorrent to v1.8.26,
71,fix(deps): update webtorrent,,fix(deps): update webtorrent,
72,fix(deps): update dependency create-torrent to v5.0.3,,fix(deps): update dependency create-torrent to v5.0.3,
73,chore(deps): update babel monorepo to v7.18.6,,chore(deps): update babel monorepo to v7.18.6,
74,chore(deps): update dependency nodemon to v2.0.18,,chore(deps): update dependency nodemon to v2.0.18,
75,fix(deps): update dependency webtorrent to v1.8.24,,fix(deps): update dependency webtorrent to v1.8.24,
76,fix(deps): update dependency webtorrent to v1.8.23,,fix(deps): update dependency webtorrent to v1.8.23,
77,chore(deps): update dependency @babel/core to v7.18.5,,chore(deps): update dependency @babel/core to v7.18.5,
78,chore(deps): update babel monorepo to v7.18.2,,chore(deps): update babel monorepo to v7.18.2,
79,chore(deps): update dependency electron to v15.5.7,,chore(deps): update dependency electron to v15.5.7,
80,fix(deps): update dependency webtorrent to v1.8.22,,fix(deps): update dependency webtorrent to v1.8.22,
81,chore(deps): update dependency @babel/core to v7.18.0,,chore(deps): update dependency @babel/core to v7.18.0,
82,chore(deps): update babel monorepo to v7.17.12,,chore(deps): update babel monorepo to v7.17.12,
83,fix(deps): update dependency webtorrent to v1.8.20,,fix(deps): update dependency webtorrent to v1.8.20,
84,fix: standard,,fix: standard,
85,feat(Player Page): Add support for mediaSession (#2170),  feat(Player Page): Add support for mediaSession   Update player-page.js ,feat(Player Page): Add support for mediaSession (#2170),feat(Player Page): Add support for mediaSession Update player-page.js
86,feat: add preference to customize global trackers (#1836),"  Add preference to customize global trackers. Requires restart to apply   Use IPC to pass global trackers list, torrent pause and resume will now update trackers   Make the default tracker list an array from array of arrays   Use globalThis instead of just global   Co-authored-by: Diego Rodríguez Baquero github@diegorbaquero.com",feat: add preference to customize global trackers (#1836),"Add preference to customize global trackers. Requires restart to apply Use IPC to pass global trackers list, torrent pause and resume will now update trackers Make the default tracker list an array from array of arrays Use globalThis instead of just global Co-authored-by: Diego Rodríguez Baquero github@diegorbaquero.com"
87,refactor: replace deprecated String.prototype.substr() (#2173),.substr() is deprecated so we replace it with .slice() which works similarily but isn't deprecated Signed-off-by: Tobias Speicher rootcommander@gmail.com,refactor: replace deprecated String.prototype.substr() (#2173),.substr() is deprecated so we replace it with .slice() which works similarily but isn't deprecated Signed-off-by: Tobias Speicher rootcommander@gmail.com
88,feat(a11y): Added roles and labels to the playback controls (#2167),,feat(a11y): Added roles and labels to the playback controls (#2167),
89,chore(deps): update dependency electron to v15.5.5 (#2204),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update dependency electron to v15.5.5 (#2204),Co-authored-by: Renovate Bot bot@renovateapp.com
90,chore(deps): update babel monorepo to v7.17.10 (#2203),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update babel monorepo to v7.17.10 (#2203),Co-authored-by: Renovate Bot bot@renovateapp.com
91,chore(deps): update dependency electron-packager to v15.5.1 (#2197),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update dependency electron-packager to v15.5.1 (#2197),Co-authored-by: Renovate Bot bot@renovateapp.com
92,fix(deps): update dependency semver to v7.3.7 (#2192),Co-authored-by: Renovate Bot bot@renovateapp.com,fix(deps): update dependency semver to v7.3.7 (#2192),Co-authored-by: Renovate Bot bot@renovateapp.com
93,fix(deps): update dependency bitfield to v4.1.0 (#2201),Co-authored-by: Renovate Bot bot@renovateapp.com,fix(deps): update dependency bitfield to v4.1.0 (#2201),Co-authored-by: Renovate Bot bot@renovateapp.com
94,chore(deps): update dependency nodemon to v2.0.16 (#2202),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update dependency nodemon to v2.0.16 (#2202),Co-authored-by: Renovate Bot bot@renovateapp.com
95,chore(deps): update dependency standard to v17 (#2198),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update dependency standard to v17 (#2198),Co-authored-by: Renovate Bot bot@renovateapp.com
96,fix(deps): update dependency webtorrent to v1.8.19 (#2200),Co-authored-by: Renovate Bot bot@renovateapp.com,fix(deps): update dependency webtorrent to v1.8.19 (#2200),Co-authored-by: Renovate Bot bot@renovateapp.com
97,chore(deps): update dependency gh-release to v6.0.4,,chore(deps): update dependency gh-release to v6.0.4,
98,chore(deps): update dependency tape to v5.5.3,,chore(deps): update dependency tape to v5.5.3,
99,chore(deps): update dependency electron to v15.5.2,,chore(deps): update dependency electron to v15.5.2,
100,chore(deps): update dependency @babel/core to v7.17.9,,chore(deps): update dependency @babel/core to v7.17.9,
101,fix(deps): update dependency music-metadata to v7.12.3,,fix(deps): update dependency music-metadata to v7.12.3,
102,chore(deps): update dependency electron to v15.5.1,,chore(deps): update dependency electron to v15.5.1,
103,fix(deps): update dependency webtorrent to v1.8.13,,fix(deps): update dependency webtorrent to v1.8.13,
104,chore(deps): update actions/cache action to v3 (#2171),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update actions/cache action to v3 (#2171),Co-authored-by: Renovate Bot bot@renovateapp.com
105,chore(deps): update dependency minimist to v1.2.6 (#2172),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update dependency minimist to v1.2.6 (#2172),Co-authored-by: Renovate Bot bot@renovateapp.com
106,chore(deps): update dependency electron to v15.5.0,,chore(deps): update dependency electron to v15.5.0,
107,fix(deps): update dependency webtorrent to v1.8.12,,fix(deps): update dependency webtorrent to v1.8.12,
108,fix(deps): update dependency webtorrent to v1.8.11,,fix(deps): update dependency webtorrent to v1.8.11,
109,fix(deps): update dependency webtorrent to v1.8.9,,fix(deps): update dependency webtorrent to v1.8.9,
110,fix(deps): update dependency parse-torrent to v9.1.5,,fix(deps): update dependency parse-torrent to v9.1.5,
111,chore(deps): update dependency electron-notarize to v1.2.1,,chore(deps): update dependency electron-notarize to v1.2.1,
112,fix(deps): update dependency webtorrent to v1.8.8,,fix(deps): update dependency webtorrent to v1.8.8,
113,chore(deps): update dependency electron to v15.4.2,,chore(deps): update dependency electron to v15.4.2,
114,chore(deps): update dependency plist to v3.0.5,,chore(deps): update dependency plist to v3.0.5,
115,chore(deps): update dependency @babel/core to v7.17.8,,chore(deps): update dependency @babel/core to v7.17.8,
116,fix(deps): update dependency @electron/remote to v2.0.8,,fix(deps): update dependency @electron/remote to v2.0.8,
117,chore(deps): update dependency gh-release to v6.0.3 (#2165),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update dependency gh-release to v6.0.3 (#2165),Co-authored-by: Renovate Bot bot@renovateapp.com
118,chore(deps): update dependency @babel/core to v7.17.7,,chore(deps): update dependency @babel/core to v7.17.7,
119,fix(deps): update webtorrent,,fix(deps): update webtorrent,
120,fix(deps): update dependency @electron/remote to v2.0.7,,fix(deps): update dependency @electron/remote to v2.0.7,
121,chore(deps): update dependency electron to v15.4.1,,chore(deps): update dependency electron to v15.4.1,
122,fix(deps): update dependency webtorrent to v1.8.5,,fix(deps): update dependency webtorrent to v1.8.5,
123,chore(deps): update actions/upload-artifact action to v3 (#2158),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update actions/upload-artifact action to v3 (#2158),Co-authored-by: Renovate Bot bot@renovateapp.com
124,chore(deps): update actions/stale action to v5 (#2155),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update actions/stale action to v5 (#2155),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
125,chore(deps): update dependency hosted-git-info to 2.8.9 [security] (#2138),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update dependency hosted-git-info to 2.8.9 [security] (#2138),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
126,chore(deps): update actions/setup-node action to v3 (#2154),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update actions/setup-node action to v3 (#2154),Co-authored-by: Renovate Bot bot@renovateapp.com
127,fix(deps): update dependency webtorrent to v1.8.4,,fix(deps): update dependency webtorrent to v1.8.4,
128,chore(deps): update dependency electron to v15.4.0 (#2150),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update dependency electron to v15.4.0 (#2150),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
129,chore(deps): update dependency tape to v5.5.2 (#2147),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update dependency tape to v5.5.2 (#2147),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
130,chore(deps): update actions/checkout action to v3 (#2152),Co-authored-by: Renovate Bot bot@renovateapp.com,chore(deps): update actions/checkout action to v3 (#2152),Co-authored-by: Renovate Bot bot@renovateapp.com
131,fix(deps): update dependency music-metadata to v7.12.2 (#2151),Co-authored-by: Renovate Bot bot@renovateapp.com,fix(deps): update dependency music-metadata to v7.12.2 (#2151),Co-authored-by: Renovate Bot bot@renovateapp.com
132,fix(deps): update dependency webtorrent to v1.8.3 (#2149),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,fix(deps): update dependency webtorrent to v1.8.3 (#2149),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
133,fix(deps): update dependency @electron/remote to v2.0.5 (#2148),Co-authored-by: Renovate Bot bot@renovateapp.com,fix(deps): update dependency @electron/remote to v2.0.5 (#2148),Co-authored-by: Renovate Bot bot@renovateapp.com
134,chore(deps): update babel monorepo (#2146),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update babel monorepo (#2146),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
135,fix(deps): update dependency chokidar to v3.5.3 (#2121),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,fix(deps): update dependency chokidar to v3.5.3 (#2121),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
136,fix(deps): update dependency iso-639-1 to v2.1.13 (#2081),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,fix(deps): update dependency iso-639-1 to v2.1.13 (#2081),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
137,chore(deps): update dependency open to v8.4.0 (#2076),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,chore(deps): update dependency open to v8.4.0 (#2076),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
138,fix(accessibility): Fix roles and add correct label for navigation controls (#2143)," Accessibility: Fix roles and add correct label for navigation controls  This makes screen readers properly indicate the control name, type, and state for the Back, Forward, and Add buttons.  Update src/renderer/components/header.js  Co-authored-by: Alex alxmorais8@msn.com",fix(accessibility): Fix roles and add correct label for navigation controls (#2143),"Accessibility: Fix roles and add correct label for navigation controls This makes screen readers properly indicate the control name, type, and state for the Back, Forward, and Add buttons. Update src/renderer/components/header.js Co-authored-by: Alex alxmorais8@msn.com"
139,build(deps): bump nanoid from 3.1.23 to 3.3.1 (#2144),Bumps nanoid from 3.1.23 to 3.3.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: nanoid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump nanoid from 3.1.23 to 3.3.1 (#2144),Bumps nanoid from 3.1.23 to 3.3.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: nanoid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
140,build(deps): bump shelljs from 0.8.4 to 0.8.5 (#2145),Bumps shelljs from 0.8.4 to 0.8.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: shelljs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump shelljs from 0.8.4 to 0.8.5 (#2145),Bumps shelljs from 0.8.4 to 0.8.5. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: shelljs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
141,fix(deps): update dependency prop-types to v15.8.1 (#2104),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com,fix(deps): update dependency prop-types to v15.8.1 (#2104),Co-authored-by: Renovate Bot bot@renovateapp.com Co-authored-by: Alex alxmorais8@msn.com
142,fix: remove erroneous playbackRate check (#2106), remove erroneous playbackRate check  A playback rate != 1 causes shouldHidePlayerControls to erroneously return false.  Add change  Co-authored-by: Alex alxmorais8@msn.com,fix: remove erroneous playbackRate check (#2106),remove erroneous playbackRate check A playback rate != 1 causes shouldHidePlayerControls to erroneously return false. Add change Co-authored-by: Alex alxmorais8@msn.com
143,fix(deps): update dependency webtorrent to v1.8.1,,fix(deps): update dependency webtorrent to v1.8.1,
144,chore(deps): update dependency @babel/core to v7.17.2,,chore(deps): update dependency @babel/core to v7.17.2,
145,fix(deps): update dependency music-metadata to v7.11.8,,fix(deps): update dependency music-metadata to v7.11.8,
146,chore(deps): update babel monorepo to v7.17.0,,chore(deps): update babel monorepo to v7.17.0,
147,chore(deps): update dependency electron to v15.3.6,,chore(deps): update dependency electron to v15.3.6,
148,fix(deps): update dependency @electron/remote to v2.0.4,,fix(deps): update dependency @electron/remote to v2.0.4,
149,fix(deps): update dependency webtorrent to v1.7.2,,fix(deps): update dependency webtorrent to v1.7.2,
150,chore(deps): update dependency tape to v5.5.0,,chore(deps): update dependency tape to v5.5.0,
151,fix(deps): update dependency simple-get to v4.0.1 (#2124),,fix(deps): update dependency simple-get to v4.0.1 (#2124),
152,chore(deps): update dependency @babel/core to v7.16.12,,chore(deps): update dependency @babel/core to v7.16.12,
153,fix(deps): update dependency webtorrent to v1.7.1,,fix(deps): update dependency webtorrent to v1.7.1,
154,fix(deps): update dependency music-metadata to v7.11.7,,fix(deps): update dependency music-metadata to v7.11.7,
155,fix(deps): update dependency webtorrent to v1.6.0,,fix(deps): update dependency webtorrent to v1.6.0,
156,chore(deps): update dependency tape to v5.4.1,,chore(deps): update dependency tape to v5.4.1,
157,fix(deps): update dependency music-metadata to v7.11.6,,fix(deps): update dependency music-metadata to v7.11.6,
158,fix(deps): update dependency webtorrent to v1.5.11,,fix(deps): update dependency webtorrent to v1.5.11,
159,chore(deps): update dependency electron to v15.3.5,,chore(deps): update dependency electron to v15.3.5,
160,fix(deps): update dependency webtorrent to v1.5.9,,fix(deps): update dependency webtorrent to v1.5.9,
161,chore(deps): update dependency @babel/cli to v7.16.8,,chore(deps): update dependency @babel/cli to v7.16.8,
162,chore(deps): update dependency depcheck to v1.4.3,,chore(deps): update dependency depcheck to v1.4.3,
163,chore(deps): update babel monorepo to v7.16.7,,chore(deps): update babel monorepo to v7.16.7,
164,chore(deps): update dependency tape to v5.4.0,,chore(deps): update dependency tape to v5.4.0,
165,chore(deps): update dependency electron to v15.3.4,,chore(deps): update dependency electron to v15.3.4,
166,chore(deps): update babel monorepo to v7.16.5,,chore(deps): update babel monorepo to v7.16.5,
