Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
"build(deps): update scikit-image requirement from <=0.20.0,>=0.19.0 to >=0.19.0,<=0.21.0 in /requirements (#1827)",0.52173847,Removed deprecated functions and warnings in Image (#796),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
update logos/icons (#1822),0.40115255,Renamed image PIT metric: (#737),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
Fix for PCC error with float16 tensor (#1819),0.5090387,Changed dtype of metric state from torch.float to torch.long in ConfusionMatrix to accommodate larger values (#715),  updated code for amp training   Updated ordering   remove xfail   changelog    Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com,0
"Fix docstring typos for MulticlassAveragePrecision, MultilabelAveragePrecision (#1820)",0.570039,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",,0
build(deps): bump pypa/gh-action-pypi-publish from 1.8.5 to 1.8.6 (#1818),0.40659237,"Deprecated passing in dist_sync_on_step, process_group, dist_sync_fn direct argument (#833)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump pytorch-msssim from 0.2.1 to 1.0.0 in /requirements (#1817),0.70754826,Changed minimum Pytorch version to be 1.8 (#1263),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
"build(deps): update pandas requirement from <=2.0.1,>=1.4.0 to >=1.4.0,<=2.0.2 in /requirements (#1816)",0.45316678,Removed numpy as dependency (#212),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"build(deps): update pytest-cov requirement from ==4.0.0,>2.10 to ==4.1.0 in /requirements (#1815)",0.5104976,Changed minimum Pytorch version to be 1.8 (#1263),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump coverage from 7.2.5 to 7.2.7 in /requirements (#1814),0.40093967,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Fix number of issues in SpectralDistortionIndex (#1808),0.7992562,SpectralDistortionIndex (#873),,1
Fix corner cases in MatthewsCorrCoef (#1812),0.6417106,MatthewsCorrcoef -> MatthewsCorrCoef, fix changelog fix tests,0
Docs: Small plotting note for custom implementations (#1807),0.3240624,* Addition of MeanAbsolutePercentageError (MAPE) metric to the regression package. Useful in regression settings where you want to focus on the relative instead of absolute error.,  docs   docs   docs   Apply suggestions from code review   Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com  Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com,0
build(deps): update requests requirement from <=2.30.0 to <=2.31.0 in /requirements (#1804),0.34916472,Calling compute before update will now give an warning (#164),build(deps): update requests requirement in /requirements Updates the requirements on requests to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: requests   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
ruff: A (#1799),0.42880723,ROUGE (#399),,0
"build(deps): update transformers requirement from <4.29.2,>=4.10.0 to >=4.10.0,<4.29.3 in /requirements (#1806)",0.35770082,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
add C-SI-SNR (#1785),0.4319936,SI_SNR -> ScaleInvariantSignalNoiseRatio,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
ruff: ISC & PIE (#1801),0.4311387,ROUGE (#399),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
Docs: missing reset in example (#1803),0.46770388,Changed reset method to use detach.clone() instead of deepcopy when resetting to default (#163),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
Fix check in mAP (#1784),0.5064826,Improve mAP performance (#742),  fix   Apply suggestions from code review   fix    Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
ruff: PLE (#1796),0.45471793,ROUGE (#399),,0
ruff: B (#1798),0.39073387,BLUE score (#360),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
ruff: I (#1797),0.33520573,Jaccard index (#1205),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
ruff: RUF (#1802),0.4067696,ROUGE (#399),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
Changed permutation_invariant_training to allow using 'permutation-wise' metric function (#1794),0.72558105,Improved shape checking of permutation_invariant_training (#864),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,1
New arg: compute_with_cache (#1754),0.52031606,Deprecated argument compute_on_step (#792),,0
ruff: move selected,0.26204544,Moved check for number of samples in R2 score to support single sample updating (#426),,0
build(deps): update numpy requirement from <1.24.0 to <1.25.0 in /requirements (#1789),0.6755842,Removed numpy as dependency (#212),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka B j.borovec+github@gmail.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
update the lower and upper bounds of audio metrics (#1786),0.749918,Renamed audio SNR metrics: (#712),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,1
Fix logic mistake in plotting of metric collection (#1783),0.55283254,Allowed MetricCollection pass metrics as arguments (#176),  fix logic mistake   changelog    Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
build(deps): update dython requirement from <=0.7.3 to <=0.7.4 in /requirements (#1787),0.54938596,Removed numpy as dependency (#212), build(deps): update dython requirement in /requirements  Updates the requirements on dython to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: dython   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com  Drop ToDo   Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
rouge_score: Fix lookup for punkt sources being downloaded (#1782),0.56775445,Removed rouge-score as dependency for text package (#443),  rouge_score: Fix lookup for punkt sources being downloaded   chlog    Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
"build(deps): update transformers requirement from <4.28.2,>=4.10.0 to >=4.10.0,<4.29.2 in /requirements (#1790)",0.36423463,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump mypy from 1.2.0 to 1.3.0 in /requirements (#1788),0.45525664,Removed numpy as dependency (#212),Bumps mypy from 1.2.0 to 1.3.0. - Commits  updated-dependencies: - dependency-name: mypy   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Add MultitaskWrapper (#1762),0.26754913,[0.6.1] - 2021-12-06,Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
Small fix for SacreBLEUScore and the mteval-v13a tokenizer (#1778),0.46151868,SacreBLEUScore (#546),,0
Fix prefix postfix in nested collection (#1773),0.4000582,"MetricCollection should return metrics with prefix on items(), keys() (#209)",Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
Add RelativeSquaredError (#1765),0.56379604,MeanSquaredError,Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
nan,0.32107204,Nominal, implementation   docs   tests   changelog   fix skipping doctests   fix unittest   Apply suggestions from code review   Co-authored-by: Luca Antiga luca@lightning.ai Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com   fix unittests   add common runners    Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Luca Antiga luca@lightning.ai Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com,0
"Fix bugs in MAP related to iou_type=""segm"" (#1763)",0.4664638,Renamed IoU -> Jaccard Index (#662),  fix + tests   changelog   refactor test   fix   fix    Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
more Ruff checks (#1760),0.43112686,Tweedie Deviance Score (#499),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
ci: adding Docs preview (#1757),0.2715983,WordInfoLost and WordInfoPreserved (#630),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
"build(deps): update torchvision requirement from <=0.15.1,>=0.8 to >=0.8,<=0.15.2 in /requirements (#1767)",0.6014856,"Finally, Torchmetrics now only supports v1.8 and higher of Pytorch. It was necessary to increase from v1.3 to secure because we were running into compatibility issues with an older version of Pytorch. We strive to support as many versions of Pytorch, but for the best experience, we always recommend keeping Pytorch and Torchmetrics up to date.",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): update requests requirement from <=2.29.0 to <=2.30.0 in /requirements (#1769),0.34854785,Calling compute before update will now give an warning (#164),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"build(deps): update regex requirement from <=2023.3.23,>=2021.9.24 to >=2021.9.24,<=2023.5.5 in /requirements (#1768)",0.43012014,MatchErrorRate (#619),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"build(deps): update torch requirement from <=2.0.0,>=1.8.1 to >=1.8.1,<=2.0.1 in /requirements (#1766)",0.6067859,"Finally, Torchmetrics now only supports v1.8 and higher of Pytorch. It was necessary to increase from v1.3 to secure because we were running into compatibility issues with an older version of Pytorch. We strive to support as many versions of Pytorch, but for the best experience, we always recommend keeping Pytorch and Torchmetrics up to date.",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
ci: RTFD fix SSL issue (#1770),0.32185137,CHRFScore (#641),,0
replace local adjustment script with external (#1758),0.31190467,Metrics having third party dependencies removed from global import (#463),,0
setting v1.0.0 RC,0.25138906,[0.10.0] - 2022-10-04,,0
Fix docstring in MAP (#1751),0.431646,Renamed text WER metric: (#714),,0
Performance improvements (#1347),0.65686816,Improve mAP performance (#742),,0
build(deps): bump pytest from 7.2.2 to 7.3.1 in /requirements (#1750),0.45703572,Changed minimum Pytorch version to be 1.8 (#1263),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump phmdoctest from 1.1.1 to 1.4.0 in /requirements (#1749),0.40444836,Calling compute before update will now give an warning (#164),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump coverage from 7.2.3 to 7.2.5 in /requirements (#1747),0.4210012,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): update requests requirement from <=2.28.2 to <=2.29.0 in /requirements (#1748),0.37851223,Calling compute before update will now give an warning (#164),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): bump pypa/gh-action-pypi-publish from 1.8.4 to 1.8.5 (#1746),0.40640065,"Deprecated passing in dist_sync_on_step, process_group, dist_sync_fn direct argument (#833)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
drop all-contributors,0.50105244,Contributors,,0
add contributors section (#1736),0.5513565,Contributors,Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
"build(deps): update pandas requirement from <=2.0.0,>=1.4.0 to >=1.4.0,<=2.0.1 in /requirements (#1734)",0.46223265,Removed numpy as dependency (#212),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Fix type hints for auroc and average precision (#1731),0.67102826,"To AUC, AUROC, CohenKappa and AveragePrecision (#178)",,0
Improve calculations in Pearson (#1729),0.7344096,PearsonsContingencyCoefficient (#1334), fixing changelog fix condition in multi case,1
Bugfix: Removes buffers from state dict (#1728),0.47587937,Metrics passed as dict to MetricCollection will now always be in deterministic order (#173), fixes changelog,0
build(deps): update huggingface-hub requirement from <0.14 to <0.15 in /requirements (#1733),0.4336782,Removed rouge-score as dependency for text package (#443),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
added missing space in error message (#1726),0.50249004,CharErrorRate (#575), added missing space in error message spaces in next line,0
"build(deps): update kornia requirement from <0.6.12,>=0.6.7 to >=0.6.7,<0.6.13 in /requirements (#1732)",0.43395722,Removed deprecated KLDivergence and AUC (#1251),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
ci: patch installing tests & pypesq (#1730),0.38165945,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
"build(deps): update transformers requirement from <4.27.5,>=4.10.0 to >=4.10.0,<4.28.2 in /requirements (#1720)",0.37768543,"Removed deprecated LabelRankingAveragePrecision, LabelRankingLoss and CoverageError (#1251)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
build(deps): update psutil requirement from <=5.9.4 to <=5.9.5 in /requirements (#1719),0.37238473,"Deprecated passing in dist_sync_on_step, process_group, dist_sync_fn direct argument (#833)",build(deps): update psutil requirement in /requirements Updates the requirements on psutil to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: psutil   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
Refactor BERTScore tests (#1165),0.49097818,Removed bert-score as dependency for text package (#473), Refactor BERTScore tests Fix some minor bugs Fix sorting for all_layers=True Fix doctest doctest: Fix decimals bugfix: Fix tests for dist_sync_on_step=True and update docs Streamline test suites and update a few type hints Turn on DDP=True and dist_sync_on_step=True Try to use dim_zero_cat Fix mypy + num_workers = 1 Set back num_threads=0 n_threads=1 for reference bert_score Set nthreads=0 for reference impl. + Use forked impl. avoiding calling mp.Pool Ignore order of predictions when DDP is used Upgrade reference bert_score package Try to set atol=1e-4 to pass tests with dist_sync_on_step=True Print errors Replace sk_metric kwarg by new reference_metric requirements.text_test: Bump up transformers version to 4.10.0 match multimodal reqs Disable tokenizers parallelism for testing fix minor errors fix return statement in docstring   Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
Detection IoU (#1284),0.52853554,Renamed IoU -> Jaccard Index (#662),Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
Future proof LPIPs metric (#1575),0.6150011,Many exciting new metrics,Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
Adding psnrb (#1421),0.5188268,TschuprowsT (#1334), Adding psnrb Adding the changes suggested Adding the changes suggested changes changes imports cls name precommit fix changelog remove unwanted files rename file fix docstring small fixes doctest Apply suggestions from code review fixes fix changelog fix fix implementation and tests docs: Import through torchmetrics.image   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: SkafteNicki skaftenicki@gmail.com Co-authored-by: stancld daniel.stancl@gmail.com,0
Enchance: Remove scipy dependency in FID (#1708),0.5423453,Removed numpy as dependency (#212), fixes remove tests changelog restrict to 1.9 or higher docs skip doctests change note   Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
fix max_det_threshold in MAP (#1712),0.465361,Changed dtype of metric state from torch.float to torch.long in ConfusionMatrix to accommodate larger values (#715), fixed bug in max_det_threshold chlog   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
replace assets with exceptions (#1711),0.3526559,UniversalImageQualityIndex (#824), ruff: S101 missing,0
Update imports in docs (#1714),0.6108317,Import and naming changes, fix imports fixes,0
CI: lower audio test size (#1718),0.48084685,audio.PESQ -> audio.PerceptualEvaluationSpeechQuality,,0
Add plotting n/n (#1682),0.3145625,AveragePrecision,Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
ci: push cache | continue-on-error,0.34636915,Forward cache is reset when reset method is called (#260),,0
ci/azure: install pesq & numpy (#1716),0.46795136,Removed numpy as dependency (#212),,0
New metric: Precision at fixed recall (#1683),0.63566226,The current implementation of the AveragePrecision and PrecisionRecallCurve has the drawback that it saves all predictions and targets in memory to correctly calculate the metric value. These metrics now receive a binned version that calculates the value at fixed thresholds. This is less precise than original implementations but also much more memory efficient., add doc page add init files copy-pasta change recall to precision changelog fixing try fixing typing fix mypy fix scripting issue   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
fix missing imports (#1710),0.4901347,Removed rouge-score as dependency for text package (#443), fix missing imports cycle,0
Clarify input in Perplexity (#1709),0.36106914,Permutation Invariant Training (PIT) (#384),,0
import group in init (#1697),0.3776053,import our library, import group in init all   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
"build(deps): update pytorch-lightning requirement from <2.0.0,>=1.5 to >=1.5,<3.0.0 in /requirements (#1636)",0.72765684,Changed minimum Pytorch version to be 1.8 (#1263), build(deps): update pytorch-lightning requirement in /requirements  Updates the requirements on pytorch-lightning to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: pytorch-lightning   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com  update 1.6 .0 pl lai   Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,1
CI: fix out of memory error (#1707),0.39290285,Changed SSIM and MSSSIM update to be online to reduce memory usage (#1231),,0
imports: deprecate from pkg root [5/n] Text (#1703),0.5311327,Removed rouge-score as dependency for text package (#443),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz,0
docs: Update docs to state torchmetrics offers 100+ metrics (#1704),0.7843572,"We went through all existing metrics in TorchMetrics and enabled this feature for all appropriate metrics, which was almost 95% of all metrics. We want to stress that if you are using metrics from TorchMetrics, nothing has changed to the API, and no code changes are necessary.",,1
imports: deprecate from pkg root [4/n] Retrieval (#1699),0.4985382,"Removed deprecated functions, and warnings in Text (#773)",Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,0
imports: deprecate from pkg root [3/n] Image (#1696),0.66370916,Removed deprecated functions and warnings in Image (#796),,0
imports: deprecate from pkg root [2/n] Detection (#1694),0.48900574,"Removed deprecated functions, and warnings in Text (#773)", imports: detection functionals imports fix all,0
build(deps): bump mypy from 1.1.1 to 1.2.0 in /requirements (#1702),0.46163356,Removed numpy as dependency (#212),Bumps mypy from 1.1.1 to 1.2.0. - Release notes - Commits  updated-dependencies: - dependency-name: mypy   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,0
python: Add support for py3.11 (#1613),0.40477562,Removed numpy as dependency (#212),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
"build(deps): update pytest requirement from <7.3.0,>=6.0.0 to >=6.0.0,<7.4.0 in /requirements (#1701)",0.5137673,Changed minimum Pytorch version to be 1.8 (#1263),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
ci: split GPU testing (#1690),0.4444364,Improved testing speed (#820), ci: split GPU testing badge cleaning pl 1.6 pt 1.11 Apply suggestions from code review,0
imports: deprecate from pkg root [1/n] Audio (#1685),0.65916014,"Removed deprecated functions, and warnings in Audio (#805)", imports: deprecate Audio functional _future_warning Apply suggestions from code review imports warnings docstring protected tests fixing .   Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Luca Antiga luca@lightning.ai,0
"build(deps): update pandas requirement from <=1.5.3,>1.0.0 to >1.0.0,<=2.0.0 in /requirements (#1686)",0.4619983,Removed numpy as dependency (#212), build(deps): update pandas requirement in /requirements  Updates the requirements on pandas to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: pandas   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,0
[pre-commit.ci] pre-commit suggestions (#1688),0.35879377,"If we forgot someone due to not matching commit email with GitHub account, let us know :]"," [pre-commit.ci] pre-commit suggestions  updates: - github.com/psf/black: 23.1.0 → 23.3.0 - github.com/charliermarsh/ruff-pre-commit: v0.0.255 → v0.0.260  [pre-commit.ci] auto fixes from pre-commit.com hooks  for more information, see https://pre-commit.ci   S301   S310    Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com",0
Fix the dice metric. Incorrect anotation (#1684),0.45529407,Metrics passed as dict to MetricCollection will now always be in deterministic order (#173),,0
Fix kwarg squeeze in MultiOutputWrapper (#1675),0.30604506,"Removed deprecated BinnedAveragePrecision, BinnedPrecisionRecallCurve, RecallAtFixedPrecision (#1251)", fix + test changelog,0
Fix padding removal for 3d input in MSSSIM (#1674),0.34499842,Skip box conversion if no boxes are present in MeanAveragePrecision (#1097),,0
