Index,Message,Description,Message Abstract,Description Abstract
32,ruff: ISC & PIE (#1801),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,ruff: ISC & PIE (#1801),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
33,Docs: missing reset in example (#1803),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,Docs: missing reset in example (#1803),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
34,Fix check in mAP (#1784),  fix   Apply suggestions from code review   fix    Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,Fix check in mAP (#1784),fix Apply suggestions from code review fix Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com
35,ruff: PLE (#1796),,ruff: PLE (#1796),
36,ruff: B (#1798),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,ruff: B (#1798),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
37,ruff: I (#1797),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,ruff: I (#1797),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
38,ruff: RUF (#1802),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,ruff: RUF (#1802),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
39,Changed permutation_invariant_training to allow using 'permutation-wise' metric function (#1794),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,Changed permutation_invariant_training to allow using 'permutation-wise' metric function (#1794),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
40,New arg: compute_with_cache (#1754),,New arg: compute_with_cache (#1754),
41,ruff: move selected,,ruff: move selected,
42,build(deps): update numpy requirement from <1.24.0 to <1.25.0 in /requirements (#1789),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka B j.borovec+github@gmail.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,build(deps): update numpy requirement from <1.24.0 to <1.25.0 in /requirements (#1789),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka B j.borovec+github@gmail.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
43,update the lower and upper bounds of audio metrics (#1786),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,update the lower and upper bounds of audio metrics (#1786),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
44,Fix logic mistake in plotting of metric collection (#1783),  fix logic mistake   changelog    Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,Fix logic mistake in plotting of metric collection (#1783),fix logic mistake changelog Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
45,build(deps): update dython requirement from <=0.7.3 to <=0.7.4 in /requirements (#1787), build(deps): update dython requirement in /requirements  Updates the requirements on dython to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: dython   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com  Drop ToDo   Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,build(deps): update dython requirement from <=0.7.3 to <=0.7.4 in /requirements (#1787),build(deps): update dython requirement in /requirements Updates the requirements on dython to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: dython   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Drop ToDo Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
46,rouge_score: Fix lookup for punkt sources being downloaded (#1782),  rouge_score: Fix lookup for punkt sources being downloaded   chlog    Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,rouge_score: Fix lookup for punkt sources being downloaded (#1782),rouge_score: Fix lookup for punkt sources being downloaded chlog Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com
47,"build(deps): update transformers requirement from <4.28.2,>=4.10.0 to >=4.10.0,<4.29.2 in /requirements (#1790)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update transformers requirement from <4.28.2,>=4.10.0 to >=4.10.0,<4.29.2 in /requirements (#1790)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
48,build(deps): bump mypy from 1.2.0 to 1.3.0 in /requirements (#1788),Bumps mypy from 1.2.0 to 1.3.0. - Commits  updated-dependencies: - dependency-name: mypy   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump mypy from 1.2.0 to 1.3.0 in /requirements (#1788),Bumps mypy from 1.2.0 to 1.3.0. - Commits updated-dependencies: - dependency-name: mypy   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
49,Add MultitaskWrapper (#1762),Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,Add MultitaskWrapper (#1762),Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
50,Small fix for SacreBLEUScore and the mteval-v13a tokenizer (#1778),,Small fix for SacreBLEUScore and the mteval-v13a tokenizer (#1778),
51,Fix prefix postfix in nested collection (#1773),Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,Fix prefix postfix in nested collection (#1773),Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com
52,Add RelativeSquaredError (#1765),Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,Add RelativeSquaredError (#1765),Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
53,, implementation   docs   tests   changelog   fix skipping doctests   fix unittest   Apply suggestions from code review   Co-authored-by: Luca Antiga luca@lightning.ai Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com   fix unittests   add common runners    Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Luca Antiga luca@lightning.ai Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com,implementation,docs tests changelog fix skipping doctests fix unittest Apply suggestions from code review Co-authored-by: Luca Antiga luca@lightning.ai Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com fix unittests add common runners Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com Co-authored-by: Luca Antiga luca@lightning.ai Co-authored-by: Daniel Stancl 46073029+stancld@users.noreply.github.com
54,"Fix bugs in MAP related to iou_type=""segm"" (#1763)",  fix + tests   changelog   refactor test   fix   fix    Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,"Fix bugs in MAP related to iou_type=""segm"" (#1763)",fix + tests changelog refactor test fix fix Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com
55,more Ruff checks (#1760),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com,more Ruff checks (#1760),Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com
56,ci: adding Docs preview (#1757),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,ci: adding Docs preview (#1757),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
57,"build(deps): update torchvision requirement from <=0.15.1,>=0.8 to >=0.8,<=0.15.2 in /requirements (#1767)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update torchvision requirement from <=0.15.1,>=0.8 to >=0.8,<=0.15.2 in /requirements (#1767)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
58,build(deps): update requests requirement from <=2.29.0 to <=2.30.0 in /requirements (#1769),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): update requests requirement from <=2.29.0 to <=2.30.0 in /requirements (#1769),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
59,"build(deps): update regex requirement from <=2023.3.23,>=2021.9.24 to >=2021.9.24,<=2023.5.5 in /requirements (#1768)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update regex requirement from <=2023.3.23,>=2021.9.24 to >=2021.9.24,<=2023.5.5 in /requirements (#1768)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
60,"build(deps): update torch requirement from <=2.0.0,>=1.8.1 to >=1.8.1,<=2.0.1 in /requirements (#1766)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update torch requirement from <=2.0.0,>=1.8.1 to >=1.8.1,<=2.0.1 in /requirements (#1766)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
61,ci: RTFD fix SSL issue (#1770),,ci: RTFD fix SSL issue (#1770),
62,replace local adjustment script with external (#1758),,replace local adjustment script with external (#1758),
63,setting v1.0.0 RC,,setting v1.0.0 RC,
64,Fix docstring in MAP (#1751),,Fix docstring in MAP (#1751),
65,Performance improvements (#1347),,Performance improvements (#1347),
66,build(deps): bump pytest from 7.2.2 to 7.3.1 in /requirements (#1750),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump pytest from 7.2.2 to 7.3.1 in /requirements (#1750),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
67,build(deps): bump phmdoctest from 1.1.1 to 1.4.0 in /requirements (#1749),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump phmdoctest from 1.1.1 to 1.4.0 in /requirements (#1749),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
68,build(deps): bump coverage from 7.2.3 to 7.2.5 in /requirements (#1747),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump coverage from 7.2.3 to 7.2.5 in /requirements (#1747),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
69,build(deps): update requests requirement from <=2.28.2 to <=2.29.0 in /requirements (#1748),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): update requests requirement from <=2.28.2 to <=2.29.0 in /requirements (#1748),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
70,build(deps): bump pypa/gh-action-pypi-publish from 1.8.4 to 1.8.5 (#1746),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump pypa/gh-action-pypi-publish from 1.8.4 to 1.8.5 (#1746),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
71,drop all-contributors,,drop all-contributors,
72,add contributors section (#1736),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,add contributors section (#1736),Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
73,"build(deps): update pandas requirement from <=2.0.0,>=1.4.0 to >=1.4.0,<=2.0.1 in /requirements (#1734)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update pandas requirement from <=2.0.0,>=1.4.0 to >=1.4.0,<=2.0.1 in /requirements (#1734)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
74,Fix type hints for auroc and average precision (#1731),,Fix type hints for auroc and average precision (#1731),
75,Improve calculations in Pearson (#1729), fixing changelog fix condition in multi case,Improve calculations in Pearson (#1729),fixing changelog fix condition in multi case
76,Bugfix: Removes buffers from state dict (#1728), fixes changelog,Bugfix: Removes buffers from state dict (#1728),fixes changelog
77,build(deps): update huggingface-hub requirement from <0.14 to <0.15 in /requirements (#1733),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): update huggingface-hub requirement from <0.14 to <0.15 in /requirements (#1733),Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
78,added missing space in error message (#1726), added missing space in error message spaces in next line,added missing space in error message (#1726),added missing space in error message spaces in next line
79,"build(deps): update kornia requirement from <0.6.12,>=0.6.7 to >=0.6.7,<0.6.13 in /requirements (#1732)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update kornia requirement from <0.6.12,>=0.6.7 to >=0.6.7,<0.6.13 in /requirements (#1732)",Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
80,ci: patch installing tests & pypesq (#1730),Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com,ci: patch installing tests & pypesq (#1730),Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: pre-commit-ci[bot] 66853113+pre-commit-ci[bot]@users.noreply.github.com
81,"build(deps): update transformers requirement from <4.27.5,>=4.10.0 to >=4.10.0,<4.28.2 in /requirements (#1720)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits  updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,"build(deps): update transformers requirement from <4.27.5,>=4.10.0 to >=4.10.0,<4.28.2 in /requirements (#1720)",build(deps): update transformers requirement in /requirements Updates the requirements on transformers to permit the latest version. - Release notes - Commits updated-dependencies: - dependency-name: transformers   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
82,build(deps): update psutil requirement from <=5.9.4 to <=5.9.5 in /requirements (#1719),build(deps): update psutil requirement in /requirements Updates the requirements on psutil to permit the latest version. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: psutil   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,build(deps): update psutil requirement from <=5.9.4 to <=5.9.5 in /requirements (#1719),build(deps): update psutil requirement in /requirements Updates the requirements on psutil to permit the latest version. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: psutil   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com
83,Refactor BERTScore tests (#1165), Refactor BERTScore tests Fix some minor bugs Fix sorting for all_layers=True Fix doctest doctest: Fix decimals bugfix: Fix tests for dist_sync_on_step=True and update docs Streamline test suites and update a few type hints Turn on DDP=True and dist_sync_on_step=True Try to use dim_zero_cat Fix mypy + num_workers = 1 Set back num_threads=0 n_threads=1 for reference bert_score Set nthreads=0 for reference impl. + Use forked impl. avoiding calling mp.Pool Ignore order of predictions when DDP is used Upgrade reference bert_score package Try to set atol=1e-4 to pass tests with dist_sync_on_step=True Print errors Replace sk_metric kwarg by new reference_metric requirements.text_test: Bump up transformers version to 4.10.0 match multimodal reqs Disable tokenizers parallelism for testing fix minor errors fix return statement in docstring   Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com,Refactor BERTScore tests (#1165),Refactor BERTScore tests Fix some minor bugs Fix sorting for all_layers=True Fix doctest doctest: Fix decimals bugfix: Fix tests for dist_sync_on_step=True and update docs Streamline test suites and update a few type hints Turn on DDP=True and dist_sync_on_step=True Try to use dim_zero_cat Fix mypy + num_workers = 1 Set back num_threads=0 n_threads=1 for reference bert_score Set nthreads=0 for reference impl. + Use forked impl. avoiding calling mp.Pool Ignore order of predictions when DDP is used Upgrade reference bert_score package Try to set atol=1e-4 to pass tests with dist_sync_on_step=True Print errors Replace sk_metric kwarg by new reference_metric requirements.text_test: Bump up transformers version to 4.10.0 match multimodal reqs Disable tokenizers parallelism for testing fix minor errors fix return statement in docstring Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte Detlefsen skaftenicki@gmail.com Co-authored-by: Jirka jirka.borovec@seznam.cz Co-authored-by: Jirka Borovec 6035284+Borda@users.noreply.github.com Co-authored-by: mergify[bot] 37929162+mergify[bot]@users.noreply.github.com
