Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Fix: Do not reset backoff_limit to 0 when set to 6 (#1968),0.57320976,resource/kubernetes_job: Fixed a bug where setting backoff_limit to 6 would reset it to 0,Fix: Allow backoff_limit to have value of 6 Signed-off-by: thatInfrastructureGuy thatInfrastructureGuy@gmail.com add default value of 6 to backoff_limit Signed-off-by: thatInfrastructureGuy thatInfrastructureGuy@gmail.com Co-authored-by: Mauricio Alvarez Leon 65101411+BBBmau@users.noreply.github.com Co-authored-by: BBBmau alvarez.mauriciotm@gmail.com,0
update import docs (#2098),0.6170137,Fix import ID syntax in manifest import docs,,0
Adding a Runtime class resource (#2080),0.5199638,resource/kubernetes_runtime_class_v1: Add a new resource kubernetes_runtime_class_v1. [GH-2080],Added a runtime class resource to the provider.,0
remove defaultSecret warning message (#2085),0.40688813,Remove enabling experiment section (#1564),remove defaultSecret warning message add changelog=entry,0
Update CHANGELOG.md for v2.20.0 release (#2083),0.77746224,Generating changelog for release-v2.19.0 from v2.18.1...,,1
Fix an issue with kubernetes_node_taint (#2077),0.86480033,New resource: resource/kubernetes_node_taint. [GH-1921],,1
Fix tests for HPAv2Beta2 since it is unavailable in 1.26 (#2078),0.4624076,Update acceptance tests for tfproviderlint (#887),,0
Add support for initContainers in kubernetes_env resource (#2067),0.92278755,kubernetes/resource_kubernetes_env.go: add support for initContainers [GH-2067],Co-authored-by: John Houston jhouston@hashicorp.com,1
Remove limit for taints in kubernetes_node_taint resource (#2046),0.9114909,kubernetes/resource_kubernetes_node_taint.go: Remove MaxItems from taint attribute [GH-2046],Co-authored-by: John Houston jhouston@hashicorp.com,1
add force and force_manager attribute docs (#2063),0.5023083,"* kubernetes_manifest supports setting field_manager name and ""force"" mode",,0
Sdk lints (#2062),0.43867442,"Update documentation examples and correct some errors (#1597, #1611, #1612, #1626)",,0
Fix diff when importing podspec resources containing volume_mount (#2061),0.7724271,Fix diff after import when importing resources containing volume_mount [GH-2061],,1
v2.19.0 (#2060),0.67883825,"2.8.0 (February 09, 2022)",,0
Fix crash in manifest when configuration contains DynamicPseudotyped unknown values. (#2055),0.75927883,resource/kubernetes_manifest: Fix crash when manifest config contains unknown values of unknown type (DynamicPseudoType) [GH-2055],"Generate unknown value of the type required by schema, when backfilling unset values during planning.",1
Use actual type of input value in morpher diagnostic. (#2054),0.4253574,[TK-78009] Fix propagation of non-fatal Diagnostics in the type morphing logic,Use actual type of input value in morpher diagnostic.,0
Add kubernetes_token_request resource (#2024),0.8936396,New Resource: kubernetes_token_request_v1. [GH-2024],initial schema add structures with flatteners and headers Implement Create and Delete add serviceAccount attribute final updated schema set uid attribute and expiration default value set empty boundObjectRef to nil add changelog-entry add docs update docs and tests format fix add copyright headers fix tf config format push requested changes fix small bugs in test Refactor changes add spec flatten and switch spec to optional update name in tfconfig tokenrequest docs make attributes in tokenspecfields computed make spec computed add forcedNew to spec attributes,1
🤖 Update examples (#2044),0.53661215,"Update documentation examples and correct some errors (#1597, #1611, #1612, #1626)",,0
Update GH workflows (#2041),0.47707692,"Update documentation and correct some errors (#1622, #1628, #1657, #1681)",,0
Add acceptance test for the 'scheduler_name' attribute (#2042),0.497914,Update acceptance tests for tfproviderlint (#887),,0
Surface diagnostic instead of panic when morpher fails to determine terraform type  (#2018),0.51230866,Upgrade terraform-plugin-mux to v0.6.0 (#1686),,0
Bump k8s.io/kubernetes to v1.25.5 (#2040),0.775528,Update kubernetes dependencies (#1574),,1
Add Terraform Config for provisioning aks cluster  (#2030),0.61472183,  - kubernetes_config_map,wip WIP WIP Add new config for aks test Added copyright header and moved variables into their own file,0
Add scheduler_name attribute with docs and test (#2026),0.52470976,resource/resource_kubernetes_cron_job_v1: Add a new attribute spec.timezone. [GH-1971],Add scheduler_name attribute with docs and test add changelog-entry,0
Created a field for generate_name in secret data source (#2028),0.65030545,data_source/kubernetes_secret: Fix an issue where data_source cannot read secret created with generate_name. [GH-2028],Created a field for generate_name in secret data source Add changelog file,0
[COMPLIANCE] Add Copyright and License Headers (#1982),0.40192172,Clean up incompatible licenses. (#1238),Co-authored-by: hashicorp-copywrite[bot] 110428419+hashicorp-copywrite[bot]@users.noreply.github.com,0
Add HashiCorp copyright headers config (#1984),0.4016263,new attribute: Add immutable attribute to resource_config_map [GH-1849],,0
Bump golang.org/x/net from 0.4.0 to 0.7.0 (#2025),0.67141265,Update all go modules (#1240),Bumps golang.org/x/net from 0.4.0 to 0.7.0. - Release notes - Commits updated-dependencies: - dependency-name: golang.org/x/net   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"Only Remove internal keys from objects,  not templates / job_template (#1983)",0.5858084,resource/kubernetes_cron_job_v1: Fix annotation logic to prevent internalkeys from being removed in templates [GH-1983],"Fix logic to only cut internal keys from objects, not templates Add changelog-entry removed unnecessary prefix check Add logic for annotations to be ignored in object and not in templates/jobTemplates Add annotation check in config_basic test fix test fortmat",0
Update kubernetes_resources docs with missing examples (#2021),0.73116314,resource/kubernetes_runtime_class_v1: Add a new resource kubernetes_runtime_class_v1. [GH-2080],Add missing doc info Add label_selector example with output block,1
Remove Computed boolean value from volume (#2006),0.45403048,Add diff suppression to persistent_volume and persistent_volume_claim (#1145),Remove unnecessary Computed Bool Add changelog-entry,0
v2.18.1 (#2012),0.7146211,"2.6.1 (October 22, 2021)",,1
kubernetes_manifest: fix waiter crash when conditions are not present (#2008),0.83177155,kubernetes_manifest: fix crash when waiting on conditions that are not yet present [GH-2008],,1
"Update manifest tests, their dependencies and GH workflows (#2000)",0.57813466,Update acceptance tests infrastructure code for GKE and AKE and related GitHub Actions,,0
v2.18.0 (#1996),0.6533226,"2.6.0 (October 19, 2021)",,0
Update changelog files (#1995),0.660771,Generating changelog for release-v2.19.0 from v2.18.1...,,0
Fix idempotent delete operation (#1999),0.7130735,"Add additional validation on the delete operation to make it idempotent. [GH-1914], [GH-1919], [GH-1898]",,1
Update 'kubernetes_job' and 'kubernetes_job_v1' docs with 'spec.completion_mode' (#1997),0.93052727,resource/kubernetes_job: Add documentation for the attribute spec.completion_mode. [GH-1997],,1
🤖 Update GH actions with pinned versions and remove unused workflow (#1993),0.41404542,Update acceptance tests infrastructure code for GKE and AKE and related GitHub Actions,,0
Update provider docs to mention not using KUBECONFIG (#1989),0.84697104,provider: Add a note regarding the KUBECONFIG environment variable. [GH-1989],,1
Update FAQ.md (#1991),0.5425892,DOCS:,Update FAQ.md Add Sheneska to FAQ.md Update FAQ.md,0
Add 'timezone' to 'kubernetes_cron_job_v1' (#1971),0.9182943,resource/kubernetes_cron_job_v1: Add a new attribute spec.timezone. [GH-1971],Add 'timezone' to 'kubernetes_cron_job_v1' Co-authored-by: Aleksandr Rybolovlev sacha.rybolovlev@hashicorp.com,1
Add template_annotations field to kubernetes_annotations resource. (#1972),0.9516038,resource/kubernetes_annotations: Add a new attribute template_annotations. [GH-1972],,1
Fix nodes datasource test assertions (#1979),0.6882922,* Fix assertion in TestAccKubernetesPersistentVolume_hostPath_nodeAffinty (#1067),,0
Update k8s.io/kubernetes to v1.25.5 (#1978),0.8092606,Update kubernetes dependencies (#1574),,1
Add data source kubernetes_resources (#1967),0.9708759,Add kubernetes_resource data source (#1548),Co-authored-by: John Houston jhouston@hashicorp.com,1
"Add data source kubernetes_nodes, resource kubernetes_node_taint (#1921)",0.87373745,New resource: resource/kubernetes_node_taint. [GH-1921],Add new data source kubernetes_nodes Add new resource kubernetes_node_taint Co-authored-by: Alex Somesan alex.somesan@gmail.com,1
Update GitHub release workflow (#1962),0.5701531,Update Pull Request Lifecycle docs (#1032),,0
Update GitHub workflows to use pinned commit hash versions (#1961),0.5133405,Update Pull Request Lifecycle docs (#1032),,0
Fix 1322: allow_volume_expansion fix (#1519),0.61512065,resource/kubernetes_storage_class_v1: Fix an issue when changing the value of the attribute allow_volume_expansion does not alter Kubernetes resource. [GH-1519],fix src add tests Co-authored-by: Mauricio Alvarez Leon 65101411+BBBmau@users.noreply.github.com,0
v2.17.0 (#1966),0.6160728,"2.6.0 (October 19, 2021)",,0
Add GRPC liveness/readiness/startup_probe (#1915),0.649096,"Add a new optional attribute grpc to pod.spec.container.liveness_probe, pod.spec.container.readiness_probe, and pod.spec.container.startup_probe. That affects all resources and data sources that use mentioned pod.spec.container probes directly or as a template. [GH-1915]",,0
Fix acceptance tests for beta versions of resources (#1958),0.5874882,Update acceptance tests for tfproviderlint (#887),,0
Update GitHub CodeQL workflow (#1959),0.5370606,Update Pull Request Lifecycle docs (#1032),,0
.github/workflows: Switch pr-size-labeler action to upstream (#1952),0.4588065,Update Pull Request Lifecycle docs (#1032),,0
Make Deleting PVs Idempotent (#1935),0.5913644,"Add additional validation on the delete operation to make it idempotent. [GH-1914], [GH-1919], [GH-1898]",Make Deleting PVs Idempotent,0
Make attribute 'ingress_class_name' of resource 'kubernetes_ingress_v1' computed (#1947),0.918681,resource/kubernetes_ingress_v1: make the attribute spec.ingress_class_name computed [GH-1947],Make attribute 'ingress_class_name' of resource 'kubernetes_ingress_v1' computed,1
update resources/verbs docs to represent all (#1799),0.56191236,"Update documentation examples and correct some errors (#1597, #1611, #1612, #1626)",,0
Fix HCL formatting in docs and tests (#1949),0.4626732,Docs: fix broken links (#1041),,0
Update TF versions in GH workflows (#1940),0.449032,Update acceptance tests for tfproviderlint (#887),Update TF versions in GH workflows,0
Upgrade Go dependencies (#1939),0.911817,Update Go dependencies (#968),,1
"Allow 'generate_name' on cluster role, cluster role binding, and role binding (#1899)",0.7877797,resource/kubernetes_cluster_role_binding: add attribute generate_name to produce a unique random name [GH-1899],"Allow 'generate_name' on cluster role, cluster role binding, and role binding",1
Add kubernetes_ingress_v1 timeouts (#1936),0.88461554,resource/kubernetes_ingress_v1: add create and delete timeouts [GH-1936],Add kubernetes_ingress_v1 timeouts,1
Update documentation (#1922),0.7830614,Update documentation and correct some errors (#1759),Update documentation,1
Update docs (#1944),0.6521994,Update documentation and correct some errors (#1759),,0
v2.16.1 (#1927),0.6135688,"2.8.0 (February 09, 2022)",,0
Delete outdated ROADMAP.md (#1924),0.42467773,Add ability to wait for deployment to delete (#937),,0
Make more resource delete operations idempotent  (#1919),0.6223159,"Add additional validation on the delete operation to make it idempotent. [GH-1914], [GH-1919], [GH-1898]",,0
Make delete operation for resources idempotent (#1914),0.6565899,"Add additional validation on the delete operation to make it idempotent. [GH-1914], [GH-1919], [GH-1898]",Co-authored-by: Aleksandr Rybolovlev sacha.rybolovlev@hashicorp.com,0
Add CODEOWNERS file (#1903),0.40759504,* Add resource for CSIDriver (#825),,0
Modify delete operation for namespaces (#1898),0.48319685,Add data sources for namespaces (#613),Modify delete operation for namespaces Please enter the commit message for your changes. Lines starting Add changelog entry Co-authored-by: John Houston jhouston@hashicorp.com,0
Release v2.16.0 (#1904),0.5967027,"2.8.0 (February 09, 2022)",Release v2.16.0,0
"Fix timeouts for StatefulSet, Deployment, and DaemonSet (#1902)",0.8849858,"Fix an issue with timeouts for StatefulSet, Deployment, and DaemonSet resources when in some cases changes of Update or Create timeout doesn't affect related actions. [GH-1902]","Fix timeouts for StatefulSet, Deployment, and DaemonSet",1
"Update container.resources schema for Pod, DaemonSet and Deployment (#1889)",0.7237747,"Fix an issue when changing values of spec.container.resources.limits or spec.container.resources.requests does not update appropriate Kubernetes resources. Affected resources: kubernetes_pod, kubernetes_pod_v1. [GH-1889]","Update 'container.resources' schema for Pod, DaemonSet and Deployment",1
Mark attribute 'default_secret_name' as deprecated in the documentation (#1883),0.7420431,resource/kubernetes_service_account_v1: mark attribute default_secret_name as deprecated [GH-1883],Mark attribute 'default_secret_name' as deprecated in the documentation,1
Add a new optional attribute 'runtime_class_name' to 'pod.spec' (#1895),0.91111124,Add a new optional attribute runtime_class_name to pod.spec. That affects all resources and data sources that use pod.spec directly or as a template. [GH-1895],Add a new optional attribute 'runtime_class_name' to 'pod.spec' Signed-off-by: Kyle Carberry kyle@carberry.com Co-authored-by: Aleksandr Rybolovlev sacha.rybolovlev@hashicorp.com,1
Update Pod related documentation -- spec.container.resources (#1882),0.7459625,Attribute container_resource of resource kubernetes_horizontal_pod_autoscaler_v2beta2 (#1637),,1
Add fs_group_change_policy to security_context (#1892),0.69377273,Add a new optional attribute fs_group_change_policy to pod.spec.security_context. That affects all resources and data sources that use pod.spec directly or as a template. [GH-1892],Co-authored-by: Gil De Grove gil.degrove@euranova.eu Co-authored-by: Sheneska Williams sheneska.williams@hashicorp.com,0
Do not remove server side fields for datasources (#1802),0.37315917,This release introduces version suffixes to the names of resources and datasources. See our documentation page for more details on this convention and the motivation behind it.,"Do not remove server side fields for datasources It does not make sense to delete server side fields for datasources, the user should be responsible for not creating loops which would cause a perpetual diff. This allows reading the status field for the generic kubernetes_resource datasource. Thus this PR Fixes this issue : link Signed-off-by: Julien DOCHE julien.doche@datadoghq.com",0
fix waiter crash when status not present (#1871),0.5072755,Fix an issue when provider crashes intermittently in version v2.12.0 (#1762),,0
Add a new data source kubernetes_endpoints_v1 (#1805),0.8304065,Add kubernetes_resource data source (#1548),Add a new data source kubernetes_endpoints_v1 Signed-off-by: Damien Goldenberg damien@hivebrite.com,1
Fix tests formating (#1886),0.44901085,Update acceptance tests for tfproviderlint (#887),,0
v2.15.0 (#1887),0.56679857,"2.8.0 (February 09, 2022)",,0
Correct formatting in examples (#1874),0.5119115,"Update documentation examples and correct some errors (#1597, #1611, #1612, #1626)",,0
Change 'api_version' from 'v1alpha1 ' to 'v1beta1' in documentation (#1828) (#1828),0.5257324,* Update Terraform SDK to v2 (#1027) ,,0
Correct some errors in manifest documentation (#1834),0.74690187,Update documentation and correct some errors (#1759),Correct some errors in manifest documentation,1
Fix behavior attribute of kubernetes_horizontal_pod_autoscaler_v2(beta2) (#1853),0.90953654,  - kubernetes_horizontal_pod_autoscaler,,1
Add support for CronJob to kubernetes_env resource (#1869),0.83115715,* Docs: kubernetes_cron_job add link to Kubernetes reference (#1200),Co-authored-by: John Houston jhouston@hashicorp.com,1
[COMPLIANCE] Update MPL 2.0 LICENSE (#1870),0.5328797,Clean up incompatible licenses. (#1238),Co-authored-by: hashicorp-copywrite[bot] noreply@hashicorp.com,0
Add resource_kubernetes_env (#1838),0.9367151,Add new resource resource_kubernetes_env [GH-1838],initial resource commit add basic CRUD functions add metadata block and create logic add update function add force attribute add read function & getEnvs function add field_manager attribute fix read function Add read function Add Delete function draft createEnv function in test complete draft kubernetes_env_test.go remove unnecessary getEnvs function Finish Test for kubernetes_env_test Add kubernetes_env docs add value_from attribute to tests add value_from to schema Add Flatten Function Update kubernetenv_test Add changelog-entry Format Env Docs Fix test format Update website/docs/r/env.html.markdown Co-authored-by: John Houston jrhouston@users.noreply.github.com Last Formatting Steps Update structures_container.go Add changelog-entry Delete extra changelog Add missing info Add changelog-entry Description Change Co-authored-by: John Houston jrhouston@users.noreply.github.com,1
"Add ""field_manager"" attribute  (#1831)",0.6335466,"Add ""field_manager"" attribute to kubernetes_labels, kubernetes_annotations, kubernetes_config_map_v1_data [GH-1831]",,0
Enable AWS test infra to scale across variable number of AZ (#1861),0.4152491,r/kubernetes_horizontal_pod_autoscaler_v2beta2: make attribute spec.behavior.scale_down computed [GH-1853],Enable AWS test infra to scale the number of AZs Adapt GH action to new test-infra inputs Update auth plugin API version,0
Update CHANGELOG.md for v2.14.0 release (#1859),0.68124175,Generating changelog for release-v2.19.0 from v2.18.1...,,0
Update 'service(_v1)' resource documentation (#1856),0.6373016,Update docs to reflect Kubernetes service status attribute (#1148),,0
Update tools versions and install changelog commands (#1858),0.54423475,Generating changelog for release-v2.19.0 from v2.18.1...,,0
Update EKS GH Action workflow (#1855),0.5317944,Add GitHub action for EKS acceptance tests (#1656),,0
[TK-1425] Parallelize acc tests & use gke-gcloud-auth-plugin (#1815),0.47638333,resource/kubernetes_secret_v1: Add a new attribute wait_for_service_account_token and corresponding create timeout [GH-1833],Improve acceptance test robustness: * Add tool to generate prefix groups from list of tests * Enable gke-gcloud-auth-plugin in GKE test-infra setup * Parallelize acceptance test runs based on test name prefix groups,0
"Add ""immutable"" attribute to kubernetes_config_map data source (#1854)",0.7974794,Add immutable field to kubernetes_secret (#1280),,1
Add immutable to configmaps (#1849),0.7567942,new attribute: Add immutable attribute to resource_config_map [GH-1849],add immutable attribute to config_map resource add test for immutable attribute Fix bool value not updating on create Update Config_Map Docs Add changelog-entry Co-authored-by: BBBmau alvarez.mauriciotm@gmail.com,1
Add preemption_policy attribute to priority_class resource (#1846),0.5879969,New resource: kubernetes_priority_class (PR #495),,0
Fix typo on an example (#1843) (#1845),0.5386639,Docs: fix typo in getting started guide (#1262),As mentioned in #1843. The example is mentioning a resource not being used (kubernetes_service) when the correct is kubernetes_service_v1.,0
Add wait_for_service_account_token option for the resource kubernetes_secret(_v1) (#1833),0.92261225,resource/kubernetes_secret_v1: Add a new attribute wait_for_service_account_token and corresponding create timeout [GH-1833],Add 'wait_for_service_account_token' option for the resource 'kubernetes_secret',1
Autogenerate documentation with tfplugindocs (#1752),0.49757415,"Update documentation examples and correct some errors (#1597, #1611, #1612, #1626)",add tfplugindocs add changelog-entry,0
Fix job deletion fail ttl (#1825),0.6192448,* Fix typo in Job error message (#1048),add status checker for if job exists update kubernete_job docs,0
Add Autogenerate changelog generation (#1800),0.6679532,Generating changelog for release-v2.19.0 from v2.18.1...,add go-changelog update changelog_guide.md location change note repo change provider name,0
[TK-1382] Upgrade SDKs (#1798),0.51451284,Bump provider SDK to v1.7.0,Upgrade terraform-plugin-go to v0.13.0 Upgrade terraform-plugin-sdk to v2.20.0 Upgrade terraform-plugin-mux to v0.7.0 Copy updated 'plugintest' and 'logging' packages from terraform-plugin-sdk module Re-vendor github.com/hashicorp/terraform-plugin-log after fixing dependent import paths Update webhook setup for kubernetes_manifest ComputedFields acceptance test. Update checks on TestAccKubernetesStatefulSet_Update Update checks on TestAccKubernetesNetworkPolicy_basic Update checks on TestAccKubernetesPersistentVolume_hostPath_nodeAffinity Bump versions yet again,0
update TF & EKS Cluster Versions (#1816),0.56216395,Update kubernetes dependencies (#1574),,0
Update CHANGELOG.md for v2.13.1 release (#1820),0.71793944,Generating changelog for release-v2.19.0 from v2.18.1...,,1
[TK-78009] Fix propagation of non-fatal Diagnostics in the type morphing logic (#1813),0.9819481,[TK-78009] Fix propagation of non-fatal Diagnostics in the type morphing logic,"Fix type ""morpher"" to correctly bubble up non-error diagnostics",1
update labeled_issues.yml (#1811),0.5284967,"Add missing labels to fix ""kubernetes.io/metadata.name always in plan"" (#1293)",update with new project ID,0
add test for loadbalanceingress IP/Hostname check (#1797),0.5335689,Add wait_for_load_balancer field to ingress,add test for loadbalanceingress IP/Hostname check update loadIngress test remove no_rollout_wait test update test to check for GKE label in node update gke condition check,0
Update CHANGELOG.md file for release v2.13.0 (#1810),0.704214,Generating changelog for release-v2.19.0 from v2.18.1...,Update CHANGELOG.md file for release v2.13.0,1
Better error messages from OpenAPI schema transformations (#1780),0.7953855,r/kubernetes_manifest: Better error messages from OpenAPI schema transformations (#1780),Better error messages from OpenAPI schema transformations Don't error out on extraneous attributes present in configuration. Just ignore them. Update webhook setup for kubernetes_manifest ComputedFields acceptance test.,1
[TK-1373] Update resource and data of 'kubernetes_(default_)service_account' to handle deprecated 'default_secret_name' in Kubernetes 1.24.0+ (#1792),0.8977307,resource/kubernetes_service_account_v1: mark attribute default_secret_name as deprecated [GH-1883],Update resource and data of 'kubernetes_(default_)service_account' to handle deprecated 'default_secret_name' in Kubernetes 1.24.0+,1
Adapt AKS infra for managed identity rather than explicit service account creds (#1784),0.6288977,Support in-cluster configuration with service accounts (PR #497),,0
Update storage_class.html.markdown (#1786),0.4784798,Add validations to storage_class (#1276),Update storage_class(_v1).html.markdown,0
Change default value of the variable 'enable_alpha' to 'false' for the GKE test cluster (#1787),0.493187,kubernetes/resource_kubernetes_node_taint.go: Remove MaxItems from taint attribute [GH-2046],,0
Update GH actions [GKE] to install gcloud beta component (#1783),0.50103897,Update acceptance tests infrastructure code for GKE and AKE and related GitHub Actions,,0
Update KUBECONFIG call (#1779),0.80774415,"Remove error for missing kubeconfig, to allow generating it at apply time (#1142)",update KUBECONFIG call,1
Set GKE test tf wrapper to false (#1778),0.42792475,Update acceptance tests for tfproviderlint (#887),terraform-wrapper: false,0
GKE Tests Append $GITHUB_ENV (#1777),0.55525076,Update acceptance tests infrastructure code for GKE and AKE and related GitHub Actions,append to $GITHUB_ENV,0
GKE Update Credentials (#1776),0.50545895,kubernetes/resource_kubernetes_service_account.go: Remove default_secret_name warning [GH-2085],Update GKE workflow,0
Fix credentials in GKE github action (#1772),0.5371605,Update acceptance tests infrastructure code for GKE and AKE and related GitHub Actions,,0
Add GKE acceptance tests to Github Actions (#1771),0.82226926,Add GitHub action for EKS acceptance tests (#1656),,1
Update FAQ.md (#1768),0.5244639,DOCS:,Update FAQ.md update with the latest team changes,0
Update CHANGELOG.md for v2.12.1 release (#1766),0.66030276,Generating changelog for release-v2.19.0 from v2.18.1...,Update CHANGELOG.md for v2.12.1 release,0
Fix the issue when provider crashes after introducing new fields on the provider level (#1764),0.780709,Fix an issue when provider crashes intermittently in version v2.12.0 (#1762),Fix the issue when provider crashes after introducing new fields on the provider level,1
Fix type morphing of nested tuples (#1756),0.9419229,Fix type morphing of nested tuples that causes Failed to morph errors (#1756),Fix type morphing of nested tuples - use downstream morphed sub-types to compose final element type Better unit tests for tuple morphing,1
docs: fix typos ingore and ignote (#1759),0.6061427,Docs: fix typo in getting started guide (#1262),,0
Add warning for exec plugins using v1alpha1 (#1758),0.39081636,* Add specific error message when failing to load provider config (#780),,0
Update CHANGELOG.md for v2.12.0 (#1725),0.67831576,Generating changelog for release-v2.19.0 from v2.18.1...,,0
bump-v3-yaml (#1727),0.4277191,Bump provider SDK to v1.7.0,bump-v3-yaml tidy go mod,0
kubernetes_service_account: fix image_pull_secrets crash due to empty map (#1744),0.87442815,Fix provider crash when image_pull_secret of kubernetes_service_account(_v1) is null,,1
Change topology_key to required attribute (#1743),0.68462706,Attribute topology_key of kubernetes_deployment(_v1) marked as Required (#1736),,0
Update log messages of kubernetes_secret (#1731),0.7169423,  - kubernetes_secret,,1
Incorrect conversion between integer types (#1730),0.41787744,Fix type morphing of nested tuples that causes Failed to morph errors (#1756),change from atoi() to parseInt() make fmt,0
Fix manifest re-create issue after import (#1716),0.71425027,Fix import ID syntax in manifest import docs,Manifest: import ear-marks resource for next plan to avoid forcing re-create Bump github.com/hashicorp/hc-install to v0.3.2,1
[DO NOT MERGE] RelAPI Onboarding  (#1670),0.39198363,Clean up incompatible licenses. (#1238),Necessary bits to onboard project to the Releases API some updates made after testing update comment Update to include terraform registry manifest Co-authored-by: Jeanne Angeles Franco jeanne.franco@hashicorp.com,0
Add new data source and resource attributes of kubernetes_service(_v1) (#1700),0.88299966,Add kubernetes_resource data source (#1548),Add new data source and resource attributes of kubernetes_service(_v1),1
Add ignore_annotations and ignore_labels to provider block (#1687),0.8072319,Attribute ignore_annotations of provider (#746),,1
Fix kubernetes default service account (#1586),0.88061833,  - kubernetes_service_account,Fix resource 'kubernetes_default_service_account',1
Fix kubectl command in getting started docs (#1708),0.7448165,"Remove error for missing kubeconfig, to allow generating it at apply time (#1142)",,1
Fix HCL formatting in manifest documentation page (#1706),0.49255955,* Fix typo in kubernetes_manifest documentation,,0
Add nested condition block to wait block (#1595),0.5657657,Attribute condition to wait block of kubernetes_manifest (#1595),,0
Update CHANGELOG.md v2.11 with missed bug fix (#1704),0.66067994,Generating changelog for release-v2.19.0 from v2.18.1...,,0
Update CHANGELOG.md for v2.11.0 release,0.68650615,Generating changelog for release-v2.19.0 from v2.18.1...,,0
Fix cluster role aggregation rules selectors (#1697),0.82029665,Fix (cluster-)role bindings and rules updates (#713),,1
Add a new resource kubernetes_horizontal_pod_autoscaler_v2 (#1674),1.0000002,Add a new resource kubernetes_horizontal_pod_autoscaler_v2 (#1674),"Add a new resource HPAv2, update k8s libraries to the latest version v0.23.5, update go to 1.18",1
Fix identification of 'int-or-string' type attributes to include 3rd party types defined by aggregated APIs (#1640),0.99513733,Fix identification of int-or-string type attributes to include 3rd party types defined by aggregated APIs (#1640),,1
Handle 'x-kubernetes-preserve-unknown-fields' type annotation (#1646),0.8469642,Handle x-kubernetes-preserve-unknown-fields type annotation from OpenAPI: changes to attributes of this type trigger whole resource recreation. (#1646),Handle 'x-kubernetes-preserve-unknown-fields' type annotation in OpenAPI: changes to attributes of this type trigger whole resource recreation.,1
Fix conversion of big.Float to float64 in kubernetes_manifest (#1661),1.0,Fix conversion of big.Float to float64 in kubernetes_manifest (#1661),big.Float to float64 conversion accuracy indicator is not an error More precise testing of float handling in manifest,1
Upgrade terraform-plugin-mux to v0.6.0 (#1686),1.0000001,Upgrade terraform-plugin-mux to v0.6.0 (#1686),"Upgrade terraform-plugin-mux to v0.6.0 Rebase on main, go mod tidy & go mod vendor Test helper adaptations after rebase on newer plugin-test Co-authored-by: Alex Somesan alex.somesan@gmail.com",1
Copy test framework packages from terraform-plugin-sdk (#1666),0.63786393,Update terraform-plugin-go and terraform-plugin-sdk (#1551),Bring in the plugin test framework as an internal package Bring in the plugin test logging framework as an internal package go mod tidy & vendor Adapt manifest acceptance tests to internal test framework,0
Add ip_families and ip_family_policy attributes to kubernetes_service (#1662),0.9999999,Add ip_families and ip_family_policy attributes to kubernetes_service (#1662),Add 'ip_families' and 'ip_family_policy' attributes of data source and resource 'kubernetes_service',1
Add github action for acceptance tests using kind (#1691),0.99999976,Add github action for acceptance tests using kind (#1691),,1
Remove outdated regression tests (#1689),0.48674962,Update acceptance tests for tfproviderlint (#887),,0
Fix terraform version in EKS acceptance tests action,0.62495315,Add GitHub action for EKS acceptance tests (#1656),,0
Make terraform version for EKS acceptance tests configurable,0.5914398,Refactor Typhoon test configuration to allow selection of Kubernetes version (#992),,0
Add terraform version to EKS acceptance tests action,0.6925758,Add GitHub action for EKS acceptance tests (#1656),,0
Fix terraform variables in EKS acceptance tests action,0.54689693,Add GitHub action for EKS acceptance tests (#1656),,0
Add inputs to EKS acceptance test action,0.7134728,Add GitHub action for EKS acceptance tests (#1656),,1
