Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Check for not found error on template inspect,0.35078114,"template Functions: templatefile, templatedir, and templatestring functions",,0
Catch template not found errors,0.41835916,core: Fix crash that could occur when using templatefile with certain HCL files [GH-1679],Co-authored-by: Clint catsby@users.noreply.github.com,0
consistent output from PR feedback,0.24828061,pipelines: Properly mark a pipeline run as complete [GH-4053],Co-authored-by: Clint catsby@users.noreply.github.com,0
Allow templates to be updated by id,0.35434723,"allow you to template files, directories, and strings with the variables and functions",,0
Remove redundant name flags,0.47347087,ui: Fixed config variable duplication when renaming [GH-2421],,0
Add more legible error cases for tfcnocodemodule flags,0.50867903,core: Easier to understand error messages when using incompatible plugins [GH-2143],,0
Add consistent file error handling,0.47183427,cli: Show better error message when there are no Waypoint contexts when attempting,,0
Merge pull request #4737 from kmcgovern-apixio/helm-ns-fixup,0.5623477,cli: Refactor k8s server install to use Helm [GH-3335],plugin/helm: use proper namespaces,0
Merge pull request #4777 from hashicorp/docs-fix,0.4294742,existing server image is hashicorp/waypoint:latest [GH-3820],ECS plugin doc fix,0
website: ECS plugin doc fix.,0.60571104,plugin/ecs: Enable custom health checks for ECS plugin. [GH-4473],,0
Merge pull request #4729 from codeconfab/ecs-optional-lb-arn,0.54613113,plugin/ecs: Make alb.load_balancer_arn optional [GH-4729],Make ecs platform alb.load_balancer_arn optional,0
Merge pull request #4774 from hashicorp/config-sourcer-state-tests,0.46398652,existing server image is hashicorp/waypoint:latest [GH-3820],Fix workspace-scoped global config source get requests,0
test: Add workspace scope config source test for project scope.,0.59411633,  instead of workspace-scope. [GH-4770],,0
fix: Filter global config sources based on workspace scope.,0.7668381,config-sources: Return correct workspace-scoped config sources at the global,"Prior to this commit, global config source get requests were receiving all config sources at the global scope, even if a workspace was specified. The state function was skipping over the filtering out of config sources which were not for the specified workspace. This commit fixes that, and now global config source requests will filter out config sources which are not in the specified workspace.",1
Merge pull request #4770 from hashicorp/i-config-workspace-scope-flag,0.5126382,"cli: Use -w flag for workspace scoping on config set and config delete,",Remove -workspace-scope flag on config set and config delete,0
docs: Fix ecs plugin docs.,0.61894625,plugin/aws-ecs: Error messages contain additional context [GH-2098],,0
chore(deps): bump actions/labeler from 4.0.4 to 4.1.0,0.3966987,"0.4.1 (July 1, 2021)",Bumps actions/labeler from 4.0.4 to 4.1.0. - Release notes - Commits updated-dependencies: - dependency-name: actions/labeler   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
test: Scoped config source state test.,0.55502737,config-sources: Return correct workspace-scoped config sources at the global,,0
"cli: Use -w flag for workspace scoping on config set and config delete, instead of workspace-scope.",0.92047405,"cli: Use -w flag for workspace scoping on config set and config delete,",,1
Merge pull request #4767 from hashicorp/b-ecs-health-check-defaults,0.6041429,plugin/ecs: Enable custom health checks for ECS plugin. [GH-4473],Set reasonable defaults for ECS plugin health check timeout,0
plugin/ecs: Error if the health check interval < timeout.,0.8363224,plugin/ecs: Set health check timeout and interval values to compatible default,,1
plugin/ecs: Set reasonable defaults for ECS health check timeout.,0.9189829,plugin/ecs: Set health check timeout and interval values to compatible default,"Prior to this commit, depending on the type of health check configured, the default timeout could have been set to be longer than the default interval, which is not a valid setting in AWS. This commit sets the default timeout to be lower than the interval.",1
Merge pull request #4763 from hashicorp/2589-azure-auth,0.44048774,plugin/azure-aci: Update plugin to attempt CLI auth if environment auth fails. [GH-4763],Azure Plugin auth fix,0
"plugin/azure-aci: Don't error on environment auth failure, attempt CLI auth before error.",0.9396517,plugin/azure-aci: Update plugin to attempt CLI auth if environment auth fails. [GH-4763],,1
writer close error handling undo,0.3661242,when trying to cancel a running job. [GH-4294],,0
changelog,0.4152181,BREAKING CHANGES:,,0
rm tests,0.34786695,"deployments. Previously, destroy would skip unsuccessful deployments. [GH-3602]",,0
add test,0.3688854,will be added to be used within CI. [GH-2840],,0
move ceb token id check,0.31970614,the TLS certificates when they change on disk [GH-2346],,0
catch nil entrypoint,0.43355355,entrypoint: Fix issue injecting waypoint-entrypoint multiple times [GH-2447],,0
rm todo,0.39215127,  destroy operation. [GH-4742],,0
validate ceb deployment ID,0.4485073,plugin/ecs: Update ECS releaser to verify deployment health before releasing. [GH-4520],,0
catch close err,0.51734555,cli: return error for ErrSentinel types to signal exit codes [GH-768],,0
Remove redundant else clause,0.30511835,if none exists [GH-3922],Co-authored-by: Clint catsby@users.noreply.github.com,0
Merge pull request #4761 from hashicorp/WAYP-1522,0.47567305,existing server image is hashicorp/waypoint:latest [GH-3820],api: fix duplicate gateway.yml paths,0
api: fix duplicate gateway.yml paths,0.41418704,cli: Fix load path for custom Waypoint plugins [GH-4623],"Turns out this doesn’t work: ```yaml   - selector: hashicorp.waypoint.Waypoint.SetConfig     put: /project/config     body: ""*"" selector: hashicorp.waypoint.Waypoint.DeleteConfig     put: /project/config     body: ""*"" ``` Because both requests are for PUT /project/config and as a result grpc-gateway doesn’t know how to direct the request. protoc-grpc-gateway fails with the following: go generate ./pkg/server --swagger_out: must not set request body when http method is DELETE except allow_delete_body option is true: DeleteConfig pkg/server/server.go:6: running ""sh"": exit status 1 make: *** [gen/server] Error 1 This change disambiguates the paths, but at the cost of a rather unintuitive path for the Delete rpcs. We can’t use delete: /project/config because grpc-gateway does not permit DELETE request to have a body.",0
Merge pull request #4754 from hashicorp/f/cfg-cfgsrcs/explicit-endpoints,0.41577598,core: add better error messaging when prefix is missing from the -raw flag in waypoint config set [GH-815],"server,cli: Add explicit delete RPC and CLI endpoints for Config and ConfigSourcers + tests",0
typo: Fix typo in err message,0.47851443,cli: return error for ErrSentinel types to signal exit codes [GH-768],,0
improvement: Auto Unset all requested ConfigVars for delete,0.64166963,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config",,0
gateway: Manually add gateway yml entries,0.38716757,plugin/k8s: Add new ability to release by creating an ingress resource to route,,0
Add CHANGELOG,0.4067126,plugin/k8s: Add reporting on status of a deployment and release [GH-1547],,0
fixups: Various fixups in doc strings,0.44321117,website: many minor improvements were made in our plugin documentation section for this release,,0
website: auto-gen,0.3542503,  and Config Sourcers. [GH-4754],,0
cli: Add config source-delete CLI command,0.5564405,"cli: Use -w flag for workspace scoping on config set and config delete,",,0
statetest: Add test for explicit config sourcer deletes,0.48328626,cli/snapshot: Fix server snapshot when a config source is set. [GH-4523],,0
Add tests for config and config sourcers,0.5363726,config-sources: Return correct workspace-scoped config sources at the global,,0
server: Add ConfigSourceDelete rpc and db func,0.43687406,plugin/google/cloudrun: Add VPC and Cloud SQL config options [GH-1123],,0
server: proto auto-gen,0.4286579,contrib/serverinstall: Automate setup of kind+k8s with metallb [GH-845],,0
Website: add config delete to nav,0.3930874,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config",,0
server/proto: Add DeleteConfigSourceRequest,0.6481128,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config",,0
cli: Properly set project scope,0.55616224,cli: Update base commands to default to all apps within the project if project has more than one application [GH-2413],,0
cli: Add config var targeting,0.62500954,config: Specify configuration (env vars and files) for runners while executing,,0
cli: Add config delete CLI,0.6519271,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config",,0
server: Add ConfigDelete db and API rpc,0.63663995,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config","This commit introduces a simple ConfigDelete endpoint, which uses the existing ConfigSet endpoint to delete or unset config vars. To make this change as simple as possible, we can still leverage the existing system to unset variables, but introduce a more explicit endpoint for deleting configs.",0
proto: auto-gen,0.31981328,ahead of time to execute lifecycle operations on demand through the Waypoint API.,,0
server: Add DeleteConfig endpoint in proto,0.71149653,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config",,1
Merge pull request #4747 from hashicorp/pipelines/current-pipeline-ref-pipeline-step,0.49882543,pipelines: Properly mark a pipeline run as complete [GH-4053],Add “root pipeline” fields to jobs,0
Merge pull request #4756 from hashicorp/gh/more-explicit-suggestions-for-gateway-yml-errs,0.49440396,existing server image is hashicorp/waypoint:latest [GH-3820],gh: Be more explicit for resolving gateway yml checks,0
Merge pull request #4755 from hashicorp/b/forgot-to-autogen-docs,0.3623692,existing server image is hashicorp/waypoint:latest [GH-3820],Website: autogen,0
gh: Be more explicit for resolving gateway yml checks,0.470893,core: add better error messaging when prefix is missing from the -raw flag in waypoint config set [GH-815],,0
Website: autogen,0.42644492,  and Config Sourcers. [GH-4754],Fix missing auto-generated website docs to fix PR checks,0
wip-docs,0.36181077,website: many minor improvements were made in our plugin documentation section for this release,,0
Make ecs platform alb.load_balancer_arn optional,0.88357824,plugin/ecs: Make alb.load_balancer_arn optional [GH-4729],Fixes: link,1
Merge pull request #4742 from hashicorp/i-ecs-target-group-protocol,0.5128489,plugin/aws-ecs: Add config options for the target group protocol and protocol,ECS bug fixes and improvements,0
plugin/ecs: Error message updates for ALB destroy.,0.6857412,plugin/alb: Handle DuplicateListener errors from aws-alb releaser [GH-3035],,0
plugin/ecs: Simplify conditional for target group protocol.,0.6449559,plugin/aws-ecs: Add config options for the target group protocol and protocol,Co-authored-by: Clint catsby@users.noreply.github.com,0
Merge pull request #4748 from hashicorp/get-project-template-by-name,0.4109373,cli: Respect -remote-source overrides for submitted job template when running,Add gateway.yml mapping for GetProjectTemplate by name,0
Return error if template file not found,0.4384705,"template Functions: templatefile, templatedir, and templatestring functions",,0
Populate “root pipeline” fields in service_pipeline,0.50252706,pipelines: Add ability to evaluate input variables in pipelines stanzas. [GH-4132],,0
Add “root pipeline” fields to ptypes/pipeline_ui,0.5414868,pipelines: Add ability to evaluate input variables in pipelines stanzas. [GH-4132],,0
Add “root pipeline” fields to Ref.PipelineStep,0.5625422,pipelines: Add ability to evaluate input variables in pipelines stanzas. [GH-4132],,0
Merge pull request #4741 from hashicorp/taskinsp-update,0.39829904,existing server image is hashicorp/waypoint:latest [GH-3820],Fixed typo: task-inspect.go,0
removed new line,0.35243672,BREAKING CHANGES:,,0
check to see if commit signing works,0.37564752,cli: fix git dirty check that was broken for some versions of the git cli [GH-3432],,0
removed typo on line 300,0.34957287,BREAKING CHANGES:,removed typo on line 300,0
Add gateway.yml mapping for GetProjectTemplate by name,0.3800968,config: Add ${app.name} variable [GH-1709],Co-authored-by: Sabrina Ko sabrina@hashicorp.com,0
remove extra logging,0.48443174,entrypoint: default log level changed to DEBUG [GH-1330],,0
Merge pull request #4744 from hashicorp/bug/pipelines/dont-append-same-context,0.49178827,core: Combine git clone messages from job stream into a single message [GH-4115],internal/config: Remove redundant context append for parsing,0
docs: Add integrations docs.,0.43696532,website: many minor improvements were made in our plugin documentation section for this release,,0
plugin/ecs: Delete ALB only if it is managed by Waypoint.,0.889252,plugin/aws-ecs: Destroy the ALB only if it is managed by Waypoint. [GH-4742],"Prior to this commit, the ALB would be deleted even if Waypoint did not create it.",1
test: Use real plugin for tests to fix parse err,0.4192083,plugin: Allow debugging of plugins with tools like delve [GH-1716],,0
Add changelog,0.4067126,plugin/k8s: Add reporting on status of a deployment and release [GH-1547],,0
internal/config: Remove redundant context append for parsing,0.5869181,config: Remove extra eval context append for parsing configs which caused a slowdown during pipeline config parsing. [GH-4744],"Prior to this commit, if a config had many pipeline stanzas, say more than 6, each time we would parse a pipeline via the hcl EvalContext we would append that context to the current one to capture any additional parts of the config. Given that we are evaluating the entire config file and not parts of it, this action was redundant. Additionally, it made parsing many pipeline configs slow for each appended context. This fixes it by removing the append. We don't need to append this, given we have the full config context each time we parse pipelines.",0
Merge pull request #4743 from hashicorp/dependabot/github_actions/actions/labeler-4.0.4,0.41963017,"  can now trigger a full build, deploy, release cycle on changes detected in Git. [GH-1109]",chore(deps): bump actions/labeler from 4.0.3 to 4.0.4,0
chore(deps): bump actions/labeler from 4.0.3 to 4.0.4,0.38132998,builtin/k8s: Include user defined labels on deploy pod [GH-1146],Bumps actions/labeler from 4.0.3 to 4.0.4. - Release notes - Commits updated-dependencies: - dependency-name: actions/labeler   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
runnerinstall/ecs: Add ODR IAM policy permission to ECS runner to get target group health.,0.68358624,runnerinstall/aws-ecs: Add missing permission to on-demand runner IAM policy. [GH-4742],,0
plugin/ecs: Fix bug where incorrect number of target groups was checked when destroying a target group.,0.80395204,plugin/aws-ecs: Fix failure when destroying the target group during a release,,1
plugin/ecs: Add logging to default ECS releaser.,0.6491812,plugin/ecs: Update ECS releaser to verify deployment health before releasing. [GH-4520],Upgrade AWS SDK version as well.,0
plugin/ecs: Set Matcher to empty struct for target group health check.,0.6141522,plugin/ecs: Enable custom health checks for ECS plugin. [GH-4473],,0
plugin/ecs: Add config options for setting the AWS target group protocol and version.,0.93176997,plugin/aws-ecs: Add config options for the target group protocol and protocol,"Prior to this commit, only the HTTP protocol was supported. Users of applications which require other protocols, or other protocol versions, such as gRPC, are now supported. A bug was also fixed, where the user-specified health check protocol was previously being set to the target group protocol, instead of the health check's.",1
Merge pull request #4739 from parikxxit/patch-1,0.34953767,core: Combine git clone messages from job stream into a single message [GH-4115],Typo fixes in release_create.go and accept_test.go,0
Update formatting from PR comments,0.27668226,cli: Support and render new documentation subfields [GH-1213],Co-authored-by: Joe 83741749+paladin-devops@users.noreply.github.com,0
Fixed typo for TestRunnerAccept_closeCancelesAccept,0.4301571,internal/runnerinstall: Fix order of error checking and make error message more specific [GH-3772],,0
Update release_create.go,0.6885808,* Update Go build version to 1.16.12 per Go security release,Fixed the typo as requested in issue #4738,0
plugin/helm: use proper namespaces,0.73582256,plugin/helm: Add support for create_namespace and skip_crds (default is now false) [GH-3950],,1
"wip: upgrade helm, use setnamespace, some other things",0.58499444,plugin/helm: Add support for create_namespace and skip_crds (default is now false) [GH-3950],,0
Merge pull request #4712 from hashicorp/wap1152-logip,0.3341504,existing server image is hashicorp/waypoint:latest [GH-3820],Do not allow forwarded IP to overwrite request source IP in logs,0
modify changelog,0.42757404,"entrypoint: can change log level using the WAYPOINT_LOG_LEVEL env var, which can also be set with waypoint config [GH-1330]",,0
add changelog,0.4067126,plugin/k8s: Add reporting on status of a deployment and release [GH-1547],,0
Merge pull request #4732 from hashicorp/ptypes-pipeline-ui-filter-tasks,0.43706596,core: Combine git clone messages from job stream into a single message [GH-4115],"Ignore {Start,Stop,Watch}Task in ptypes.UI_PipelineRunTreeFromJobs",0
Update tfc-nocode-module flag descriptions,0.47506452,cli: Print warning and help docs if required flags for upgrade are not included [GH-1372],,0
Rename markdown template flag to include path,0.39086848,config: Add ability to define internal variables and compose variables together via templating [GH-1382],Before this commit the -readme-markdown-template flag was ambiguous in whether the contents should be the markdown template or a path to a markdown file. This commit modifies the flag to clear up this ambiguity.,0
Remove commented proto reference,0.33011407,cli: Remove unused flag runner-profile in waypoint project apply [GH-3318],,0
Clean up CLI output,0.48631436,cli: Introduce a new CLI command for job management and inspection,This commit includes PR suggestions from Brian to clean up the CLI output Co-authored-by: Brian Cain bcain@hashicorp.com,0
Enable project template cli commands in Waypoint,0.6682433,"cli: Add a new command for inspecting project information, waypoint project inspect. [GH-2055]",,0
Add template delete to cli,0.612605,"cli,server: Introduce explicit delete endpoint for CLI and Server for Config",,0
Add template inspect to cli,0.5478562,cli: Add new commands workspace inspect and workspace list to view and list,,0
Add template update to cli,0.45740247,"allow you to template files, directories, and strings with the variables and functions",,0
Add template create to cli,0.5273589,"allow you to template files, directories, and strings with the variables and functions",,0
Add template list to cli,0.53667927,"allow you to template files, directories, and strings with the variables and functions",,0
"Ignore {Start,Stop,Watch}Task in ptypes.UI_PipelineRunTreeFromJobs",0.5301413,core: Fix out of order job ids for waypoint pipeline run job stream CLI. [GH-3946],"Ideally, these wouldn’t be passed-in in the first place, but if they are then it’s better to ignore them.",0
Merge pull request #4727 from hashicorp/b-dont-leak-body,0.38539362,request body [GH-2273],Close the resp.Body in all exits of the loop body,0
Merge pull request #4567 from hashicorp/WAYP-754-ui-get-pipeline-run,0.53966284,  waypoint pipeline run. [GH-4319],Add UI_GetPipelineRun,0
Implement UI_GetPipelineRun,0.2940892,pipelines: Add ability to evaluate input variables in pipelines stanzas. [GH-4132],,0
Add ptypes.UI_PipelineRunTreeFromJobs,0.50912166,cli: Fix bug where input variables were not included on pipeline run jobs. [GH-4137],Co-authored-by: Brian Cain bcain@hashicorp.com,0
Add graph.Graph.TransitiveReduction,0.22123075,available to your Waypoint configuration. ,,0
Close the resp.Body in all exits of the loop body,0.28413332,server/runner: Correctly exit liveness listener when connection is closed [GH-1732],,0
Merge pull request #4726 from hashicorp/dependabot/github_actions/actions/setup-go-4.0.1,0.5946822,* Update Go build version to 1.16.12 per Go security release,chore(deps): bump actions/setup-go from 4.0.0 to 4.0.1,0
Merge pull request #4725 from hashicorp/test_job_datarace,0.41508618,core: Combine git clone messages from job stream into a single message [GH-4115],Remove more race conditions in job test,0
Merge pull request #4724 from hashicorp/token-validate,0.34837604,existing server image is hashicorp/waypoint:latest [GH-3820],Validating tokens,0
chore(deps): bump actions/setup-go from 4.0.0 to 4.0.1,0.431817,"0.4.1 (July 1, 2021)",Bumps actions/setup-go from 4.0.0 to 4.0.1. - Release notes - Commits updated-dependencies: - dependency-name: actions/setup-go   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #4716 from hashicorp/handle_unhandled_errors,0.41430366,core: Easier to understand error messages when using incompatible plugins [GH-2143],update error handling for unhandled errors,0
A few more instances of unsafe job assigns,0.40439028,SECURITY:,,0
Remove more race conditions in job test,0.5577986,if multiple jobs are available. On-demand runners continue to execute exactly,"Identical to #4723, but in more places!",0
Only calling the token validator in functions that require it.,0.4446439,server: Adds API validation to ensure server doesn't panic when given an empty,"There are lots of places where we invoke internal RPCs during tests without loading a proper token into ctx. We could update all the tests to load a test token into ctx, but not today!",0
Validating tokens,0.41526523,server: Adds API validation to ensure server doesn't panic when given an empty,This is mostly only relevant for testing - the server shouldn't ever generate a token that it doesn't think is valid - but this at least turns a category of bug from a panic to an appropriate server error.,0
Merge pull request #4723 from hashicorp/fix-race-job-test,0.43370113,runner: runners will now accept and execute multiple jobs concurrently,Remove race condition in job test,0
Update pkg/serverstate/statetest/test_job.go,0.47585177,* Update Go build version to 1.16.12 per Go security release,Co-authored-by: Clint catsby@users.noreply.github.com,0
Remove race condition in job test,0.54936486,if multiple jobs are available. On-demand runners continue to execute exactly,This removes a race condition where we're writing to job in one goroutine and reading in another during a test. Race report: link,0
Merge pull request #4696 from hashicorp/enhanced_project_view,0.37105867,ui: Incorporate pushed artifacts into build display [GH-1840],Tests for template-related fields Projects,0
Not testing clearing the template ref from project,0.35970247,core: Fix crash that could occur when using templatefile with certain HCL files [GH-1679],"It's not behavior we really care about, and it's likely to change in the future! See PR comments for more detail.",0
Merge pull request #4722 from hashicorp/docs-0-11-1-changelog,0.43882,existing server image is hashicorp/waypoint:latest [GH-3820],v0.11.1 changelog,0
docs: 0.11.1 changelog.,0.65962696,"0.2.1 (February 02, 2021)",,0
Merge pull request #4721 from hashicorp/compliance/add-headers,0.3439843,request body [GH-2273],[COMPLIANCE] Add Copyright and License Headers,0
duplicate tag check (#4702),0.40849426,  check. [GH-4742],Add Struct tag duplicate checker tool add github action Update .github/workflows/check-struct-tags.yml Co-authored-by: Jamie White jamie@jgwhite.co.uk Update duplicate checker to exit with code 1 when needed Maintain exit code status Co-authored-by: Jamie White jamie@jgwhite.co.uk Update tools/lint-struct-tags/main.go Co-authored-by: Jamie White jamie@jgwhite.co.uk Fix remaining duplicate hcl tags Co-authored-by: Jamie White jamie@jgwhite.co.uk,0
Merge pull request #4707 from hashicorp/b-runner-id-token,0.41871858,existing server image is hashicorp/waypoint:latest [GH-3820],Runner token ID check,0
update error handling for unhandled errors,0.5277436,serverinstall/ecs: Handle errors when resources are already destroyed [GH-1984],,0
Merge pull request #4714 from hashicorp/b-copy-dir-symlink,0.4048649,core: git cloning now supports recursively cloning submodules [GH-3351],Check symlink targets when performing copy,0
Check symlink targets when performing copy,0.3986818,cli: contexts will fall back to not using symlinks if symlinks aren't available [GH-633],,0
Merge pull request #4715 from hashicorp/labeler-permissions,0.32962048,"instead of a target runner ID on the runner profile, if the user supplied label flags [GH-3755]",Add pull-requests: write permission to labeler workflow,0
Add pull-requests: write permission to labeler workflow,0.41750672,builtin/k8s: Include user defined labels on deploy pod [GH-1146],,0
Add test & nil check for runner token generation.,0.64688987,auth: Prevent a runner token from generating a new token for a different runner [GH-4707],,0
Merge pull request #4709 from hashicorp/WAYP-1148/no-token-length-validation,0.4365427,ui: Update authentication page with new supported waypoint user token command. [GH-2006],Add token length validation,0
Merge pull request #4701 from hashicorp/tob-26-duplicate-annotation-keys,0.4819942,builtin: de-dupe various hcl annotation keys [GH-4701],fix(builtin): de-dupe various hcl annotation keys,0
Merge pull request #4705 from hashicorp/getjobstream_race,0.48080003,core: Combine git clone messages from job stream into a single message [GH-4115],Fixing a race condition in GetJobStream,0
add forwarded ip,0.3194165,redirects to HTTPS unless X-Forwarded-Proto is https. [GH-2347],,0
changelog for 4709,0.41552097,"0.10.3 (November 03, 2022)",,0
check token length before trying to make comparrison,0.39082688,cli/token: fix issue where tokens could be cut off on narrow terminals [GH-885],,0
fix: Check runner token ID before generating a new token.,0.7458948,auth: Prevent a runner token from generating a new token for a different runner [GH-4707],ID of the runner token and the ID of the newly requested runner token must match.,1
Add token length validation,0.40365404,cli/token: fix issue where tokens could be cut off on narrow terminals [GH-885],Co-authored-by: Clint catsby@users.noreply.github.com,0
