Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Use the front matter defaults computed by Jekyll (#585),0.9966268,Use the front matter defaults computed by Jekyll #585,"Jekyll already computes front matter defaults by comparing against path and type for a given resource. However, the front-end port is still necessary for ""(**/)new"" routes, as the resource-path is undefined by default.",1
Add a utility method to compute meta field type (#587),0.9433437,Add a utility method to compute meta field type #587,,1
Render pointer cursor on hovering over accordion,0.42727658,Add Accordion component #532,,0
Initialize a new advanced metadata field for tags (#389),0.76592755,Render an advanced metadata field for tags #389, create and delete tags create new tags by pressing comma or spacebar or enter keys delete the last tag by pressing backspace key delete a tag by clicking on the x   prevent creating duplicate tags render suggestions based on tags already in use in another post in the Site,1
Add missing classname attribute,0.33483726,Expose data file's basename as attribute name #512,,0
Fix horizontal margins for buttons in a row,0.55674124,Fix side-buttons to viewport #398,,0
Render a layout-picker to select layouts (#558),0.98674875,Render a layout-picker to select layouts #558,Utilize DropdownList component from react-widgets package to allow selecting layout for a page from a list of available layouts for the site.,1
Remove unused variable,0.44484803,Remove unused action #559,,0
Accept additional arguments in script/test-server (#584),0.9859931,Accept additional arguments in script/test-server #584 (Thanks @alzeih),This allows for overriding defaults. For example: ./script/test-server --host 127.0.0.1 --port 4000 Signed-off-by: alzeih alzeih@users.noreply.github.com,1
Fix broken link to CONTRIBUTING.md (#583),0.50532234,Fix URL to docs about installing plugins #495,,0
Add MarkdownPageBody component (#567),0.97966594,Add MarkdownPageBody component #567,"The template for children of <div className=""content-body""/> is the same for DraftEdit, DocumentEdit, PageEdit, and CreateMarkdownPage. So DRY those repeated logic with a new component.",1
Bump react-widgets to v4.4 (#551),0.5256314,Migrate to webpack v4 #502, Bumps the major-version of the package. momentLocalizer is now in a separate package — react-widgets-moment CSS bundled in the package has changed selectors and attributes as well. Therefore overrides at our end has been altered to maintain existing aesthetics.,0
Remove unused variable assignment,0.39952424,Remove unused action #559,,0
Allow selecting static files in MarkdownEditor (#565),0.9910755,Allow selecting static files in MarkdownEditor #565,"This adds a new button to the MarkdownEditor (with icon paperclip). Clicking the button triggers the staticfilepicker modal. On selecting a file the editor gets updated depending on the file extension, If an image file was selected, Markdown image tag is inserted else a Markdown link tag is inserted. Irrespective of the file-type selected, the injected Markdown includes the static-file's relative_path enclosed in a Liquid object with Jekyll's relative_url filter. For example, if static-file assets/logo.png is selected, then the inserted Markdown will be: ![]({{ 'assets/logo.png' | relative_url }})",1
Import site metadata into admin interface (#543),0.9811746,Import site metadata into admin interface #543,"To allow selecting existing categories, layouts and tags via the interface. The idea is to fetch the data related to above every time a page / draft / document is created / edited so that the Metafields component always reflects the latest status (i.e. a category added to one post will be available for the next post being edited).",1
Activating Open Collective (#526),0.35537958,Update links in README to https:// protocol #488 (Thanks @coliff),  Added financial contributors to the README   Update README.md   Moved Financial Contributors to the end of the badges. ,0
Bump some frontend devDependencies (#579),0.95357347,"Bump some frontend devDependencies #553, #570, #579", node-sass to 4.13.0. (Adds support for upto Node 13) eslint-plugin-import to 2.20.1. eslint-plugin-react to 7.18.3 webpack to 4.41.6.,1
Use fetch wrapper for DELETE requests to dispatch (#578),0.97163975,Use fetch wrapper for DELETE requests to dispatch #578,Using the wrapper with slight modifications will bring consistency with GET and PUT requests that are sent via respective wrappers.,1
Move exported function to end of file,0.3597045,Ensure a blank line at end of document #519,,0
Remove duplicate styles b/w datagui and metafields (#577),0.98973787,Remove duplicate styles b/w datagui and metafields #577,Directives in metafields.scss and datagui.scss overlap considerably. This commit removes that overlap. datagui styles now mainly involve changes to colors and some very minor adjustments.,1
Use Yarn to manage dependencies (#576),0.98081094,Use Yarn to manage dependencies #576,"Since we already check-in yarn.lock to the repository, it would be better if CI builds used the same set.",1
Reduce syntax-highlighting support in MDEditor (#568),0.9821173,Reduce syntax-highlighting support in MDEditor #568,In order to avoid bloating the production bundle.js with rarely used languages.,1
Add default branch for case statement,0.31808883,Build only commits to default branch #395 ,,0
Use variable after it has been defined,0.22733107,Add a utility function to compute view page title #556,,0
Enable ESLint rule eqeqeq (#575),0.41089976,Move babel and eslint configs into separate files #513,To enforce use of the type-safe equality operators === and !== instead of their regular counterparts == and !=,0
Enable ESLint rule no-unused-vars (#574),0.53789276,Move babel and eslint configs into separate files #513,,0
Export translations aggregate as a default module (#550),0.9908246,Export translations aggregate as a default module #550,To simplify implementing a language-selector in a future release.,1
Enforce unix-style line-endings for *.js files (#571),0.9890595,Enforce unix-style line-endings for *.js files #571,So that bundle's sourcemap doesn't include \r\n when built on Windows,1
Bump some frontend devDependencies (#570),0.9535192,"Bump some frontend devDependencies #553, #570, #579","babel-polyfill to 6.26.0 enzyme to >= 2.9.1, < 3.0.0, eslint to >= 6.8.0, < 7.0.0, eslint-plugin-import to >= 2.19.1, < 3.0.0 eslint-plugin-react to >= 7.17.0, < 8.0.0 webpack to >= 4.41.4, < 5.0.0",1
Prefer ES6 object-properties-shorthand syntax (#569),0.97978735,Prefer ES6 object-properties-shorthand syntax #569,"Replace { 'foo': foo, 'bar': bar } and { foo: foo, bar: bar } with terser { foo, bar }",1
Document getDocumentTitle helper and fix test,0.434128,Autogenerate filenames from title if not given #224 ,,0
Mock window.confirm() in container-view tests (#563),0.9930217,Mock window.confirm() in container-view tests #563,So that actions.delete<type> is tested properly.,1
Render <button> when href attr will be undefined (#557),0.99493694,Render <button> when href attr will be undefined #557,"<a> tag with an undefined href attribute is not a link per se and therefore the target attribute on such an element is redundant as well. In such circumstances, <Button/> should generate an HTML <button> element. With this change Button component requires either to or an onClick prop to render an element.",1
Bump some frontend devDependencies (#553),0.9570242,"Bump some frontend devDependencies #553, #570, #579"," Bumps coveralls, nock, prettier Removes unused devDeps mocha and jsdom from package.json Bump npm-run-all to v4.1.5 for security reasons",1
Extract static-file picker logic into a component (#560),0.983671,Extract static-file picker logic into a component #560,In order to:   - remove modal state from MetaSimple component.   - facilitate wiring into MarkdownEditor in future.,1
Add CreateMarkdownPage component (#561),0.9853598,Add CreateMarkdownPage component #561,"To contain repeated render logic in DraftNew.js, DocumentNew.js, PageNew.js. However, this leaves the parent components as just shells that handle saving the draft and their own respective lifecycle methods which cannot be tested with just a shallow render. (mount is currently not possible since there isn't a mechanism to pass a mock-store to the Metafields nested inside the CreateMarkdownPage component.)",1
Lock Rubygems on Travis to v3.0.6 (#562),0.47330475,Reduce Ruby 2.7 deprecation warnings (#603) ,Rubygems 3.1 is buggy and is being patched incrementally.,0
Update markdown-editor preview styles,0.69123226,Improve Markdown editor styling #525,By using a sample page demonstrating various Markdown features and its rendered output as reference,0
Convert DataGUI into a bona fide component (#546),0.9795227,Convert DataGUI into a bona fide component #546,"In order to minimize repeated logic. Currently on master, DataGUI is just Metafields rendered with prop dataview: true and the inputs for editing data file path being additionally implemented for both DataFileNew and DataFileEdit. Another internal change is to use input elements' ref value on save instead of setting the parent component's state and then reading from that value.",1
Remove unused action (#559),0.9549227,Remove unused action #559,The action got left behind and became redundant as surrounding code got refactored across multiple releases.,1
Return static file's relative_path not http_url (#555),0.9878377,Return static file's relative_path not http_url #555,So that the user doesn't have to manually remove http://localhost:4000/ from the value returned by the image-picker modal,1
Add a utility function to compute view page title (#556),0.93866044,Add a utility function to compute view page title #556,To avoid duplicating logic and have a consistent pattern in the title of various views.,1
Colorize inline code in MarkdownEditor,0.67639005,Add syntax highlighting to markdown editor #332 ,,0
Mark lint-staged as a front-end devDependency (#552),0.9599306,Mark lint-staged as a front-end devDependency #552,instead of being listed as a dependency,1
"Add categories, tags, layouts to fixture site (#554)",0.9747919,"Add categories, tags, layouts to fixture site #554","To allow testing their utilization via the interface. Also adds a couple of static files to the fixture collection ""puppies""",1
Add Accordion component (#532),0.9747197,Add Accordion component #532,Extracting the accordion currently in the Sidebar component into a separate stateful component will prevent Sidebar from re-rendering each time the accordion is opened and closed. Co-Authored-By: Mert Kahyaoğlu mertkahyaoglu93@gmail.com,1
Refactor MetaButtons (#549),0.9706047,Refactor MetaButtons #549,"Apart from simplifying the render() function, there are some other changes included in this proposal:     - MetaButtons now use an internal state to determine the dropdown visibility -- the class no longer uses props onDropdownFocus and onDropdownBlur to toggle showing-dropdown className on the parent wrapper -- the class is attached to the dropdown trigger button itself.     - The dropdown trigger toggles dropdown visibility -- the dropdown gets hidden on both  clicking the focused trigger and on the trigger losing focus.",1
Add a status bar to Editor component (#538),0.9848244,Add a status bar to Editor component #538,Display the Editor's mode in the status bar as an uppercased string,1
Reduce log output from webpack-dev-middleware,0.6861269,Suppress noisy webpack output #269 ,,0
Add StaticMetaFields component (#548),0.8442378,Add StaticMetaFields component to render default front matter #548,"To render default front matter for the requested page / document. The input fields from this component are readonly and cannot be interacted with. In order to override a default front matter value, add a new metadata field in the non-static container.",1
Migrate to webpack v4 (#502),0.98363936,Migrate to webpack v4 #502,,1
Use existing instance of Jekyll::Configuration (#539),0.9728701,Use existing instance of Jekyll::Configuration #539,Reduce memory usage and additionally Jekyll's logger won't output an extra Configuration file: <config file path> message to the terminal.,1
Remove unnecessary moment.js locales from bundle (#537),0.9800775,Remove unnecessary moment.js locales from bundle #537,,1
Improve front-end test coverage (#547),0.52961797,Fix test warnings #251 ,,0
Use Icon component to render icons,0.83087593,Add Icon component to render icons consistently #544,,1
Add Icon component to render icons consistently (#544),0.98812383,Add Icon component to render icons consistently #544,,1
Compact switch statement in Button component (#542),0.9817299,Compact switch statement in Button component #542,by using bracket-notation to dynamically interpolate property key. Co-Authored-By: Mert Kahyaoğlu mertkahyaoglu93@gmail.com,1
Render icons in Button based on the type prop (#541),0.9576329,Render icons in Button based on the type prop #541,"Most of the buttons have their icons fixed for a given type to ease UX. For example, delete type buttons are always rendered with the trash icon, or the view buttons are always rendered with the eye icon and similarly the save buttons are always rendered with the save (floppy) icon. So instead of having to repeatedly pass the icon-name as a prop for the same Button type, it is better if the Button component determined the icon based on the current type. Nevertheless, the existing behavior of passing icon as a prop is still valid to allow rendering a variant of the button with a different icon if such a need arises.",1
Invoke Breadcrumbs consistently,0.5850885,Refactor Breadcrumbs component #533,,0
Use Jekyll::PageWithoutAFile instead of our class (#518),0.9795804,Use Jekyll::PageWithoutAFile instead of our class #518,Jekyll::PageWithoutAFile is available since Jekyll 3.7.0,1
Allow publishing drafts via the interface (#534),0.74322104,Add support for editing drafts via admin interface #367  ,,1
Remove redundant true passed as prop values (#536),0.98090434,Remove redundant true passed as prop values #536,,1
Add Explorer component to render resource indexes (#514),0.9887192,Add Explorer component to render resource indexes #514,"The front end for routes /pages, /drafts and /data are virtually identical. The implementation however consists of multiple components with repeated code. All of that repeated logic has been extracted into a new component, named Explorer.",1
Move common function in ducks to utility module (#535),0.98548275,Move common function in ducks to utility module #535,"At the time the filter function was written for data files, the latter resources didn't have a name property. However, now they do. But on modifying the function to filter by filename, it became evident that the functions defined in ducks for pages, drafts and data files are now identical and can therefore be extracted as a utility function.",1
Add missing static file upload-tip,0.56150484,Add directory support for static files #408,,0
Refactor Breadcrumbs component (#533),0.9863734,Refactor Breadcrumbs component #533, Define splat parameter with a default value of '' Optimize by reducing conditional branches and iterations,1
Validate current resource type when creating them,0.26505497,Render icons in Button based on the type prop #541,,0
Use relative_path field in Document component,0.55319715,Add relative_path field in API response #521,,0
Integrate bundlesize into test-suite (#531),0.9871751,Integrate bundlesize into test-suite #531,,1
Add directory support for static files (#408),0.9807738,Add directory support for static files #408,,1
Add relative_path field in API response (#521),0.984041,Add relative_path field in API response #521,"For resources that respond to relative_path calls, expose the value after stripping away any leading slashes and special dirnames from them. Refer private method JekyllAdmin::APIable#relative_path_for_api for examples.",1
Optimize API Hash objects (#528),0.97803795,Optimize API Hash objects #528," Normalize API structure with a template  API_SCAFFOLD is the base hash with each key pointing to a nil value.   When merged with the API generated via calling #hash_for_api, the   values of the base API will get updated. Therefore, the first two keys   of the final api hash from calling #to_api will always be ""name"" and   ""path"".   The url fields (""http_url"", ""api_url"", and collections' ""entries_url"")   are injected towards the end so that they are always the last keys of   the api hash.  Don't allocate new Hash objects for every merge",1
Load monkey patches after loading major actors,0.37444627,Update Jekyll server monkey-patch to mirror Core #499,To ensure that autoloaded classes from upstream have been loaded by the time they're referenced by the monkey patches,0
Strip leading slash from data file's path (#527),0.9765272,Strip leading slash from data file's path #527,Since it is redundant and two path segments are joined at the back end via File.join which inserts the slash when generating an absolute path.,1
Ensure a blank line at end of document (#519),0.9703189,Ensure a blank line at end of document #519,"Currently, editing a page / document via the MarkdownEditor interface removes the blank line at the end of the file. This change ensures that a blank line is injected if it has been removed or doesn't exist otherwise.",1
Refactor JekyllAdmin::Directory (#522),0.97624433,Refactor JekyllAdmin::Directory #522,"  Use strings as keys for #to_liquid hash   Provides consistency with other datatypes that uses a Hash with string keys. Moreover string    literals are automatically frozen now. Therefore, they're as performant as using symbols.   Use constants to avoid creating objects repeatedly   Creating the same array on every call / iteration is wasteful. String literals are now frozen   automatically. So they need not be stashed in a constant   Improve readability of constructor   Pathname.new(nil) is an invalid usage. So technically all of the named parameters except   :content_type is a required parameter. But content_type being nil doesn't make sense so that   should be a required parameter as well.   Base of a directory is its main container   For pages, it would be site.source   For posts, it would be site.source + collections_dir + '_posts'.  Similarly for other documents, it   would be the path upto their respective collection's root directory,   Memoize relative_path method   To avoid re-evaluation on every request to a given API URL. The to_liquid method is not    memoized instead so that modified_time is picked up properly. ",1
Manipulate Metrics/PerceivedComplexity as required,0.29718858,Misc. changes and internal enhancements,"Metrics/PerceivedComplexity cop as configured via 'rubocop-jekyll' reports just one offense. So, it is better to toggle the cop for just that one offense instead of altering it for all files.",0
Minor style corrections for MarkdownEditor,0.81999624,Improve Markdown editor styling #525,,1
Remove redundant RuboCop configuration,1.0000002,Remove redundant RuboCop configuration,,1
Rename normalize.css to normalize.scss,1.0000001,Rename normalize.css to normalize.scss,"Since valid CSS is also valid SCSS, changing the extension will not have any detrimental effect on the generated CSS file, but will however remove the deprecation warning from LibSass regarding the import of a *.css file.",1
Fix code element font-size in CodeMirror headings,0.373747,Improve Markdown editor styling #525,CSS rules override those that are defined for the same selector earlier in the cascade.,0
Reduce line-length in documentation's index page,0.42120612,Update docs style #379 ,,0
Improve documentation source and styles,0.9663938,Improved documentation source and styles,,1
Improve Markdown editor styling (#525),0.97950476,Improve Markdown editor styling #525,,1
Style metafields similar to DataGUI styles (#524),0.9922399,Style metafields similar to DataGUI styles #524,So that the section takes up lesser vertical space and additionally mirrors how users would edit front matter on text-editors.,1
Add complex front matter to fixture page,0.44823018,"Add categories, tags, layouts to fixture site #554",,0
Filter away virtual pages that output to HTML file (#520),0.9651901,Filter away virtual pages that output to HTML file #520,To stop rendering routes to virtual pages—those that do not have a physical presence within the source directory. Such page objects are always generated via a plugin.,1
Simplify loading individual namespace route maps (#516),0.34632018,Refactor Breadcrumbs component #533,,0
Allow custom labels for collections in sidebar (#515),0.9873444,Allow custom labels for collections in sidebar #515,Set a sidebar_label key in the collection's metadata to the desired string and it shall be rendered as provided.,1
Point AppVeyor badge to Jekyll Org's account,0.4675224,"Going forward, Jekyll Admin will be a community-driven open source project, built one contribution at a time by users like you. See the contributing instructions, and the development docs for more information.",Also have it reflect just the status of the master branch instead of the status of the latest build.,0
Add documentation for self-hosting (#505),0.98311746,Add documentation for self-hosting #505,,1
Expose data file's basename as attribute name (#512),0.9877013,Expose data file's basename as attribute name #512,"This provides JekyllAdmin::DataFile instances parity with primitives from Jekyll. Jekyll::Page, Jekyll::Document, Jekyll::StaticFile instances exposes their basename with extension via Liquid and therefore the API here as either :name or :basename",1
Move babel and eslint configs into separate files (#513),0.9918802,Move babel and eslint configs into separate files #513,,1
Add version as global from package.json (#510),0.98580205,Add version as global from package.json #510, Add version from package.json as global Add VERSION to jest globals,1
Don't run tests as part of npm start task,0.7858181,Stopped running tests as part of npm start task. Use start:tested for previous behavior,,1
Improve test coverage for Button component,0.46222937,Mock window.confirm() in container-view tests #563,,0
Compute data file's extname just once (#511),0.98717463,Compute data file's extname just once #511,,1
Freeze Ruby string literals with the pragma (#509),0.9616394,Freeze Ruby string literals with the pragma #509, Freeze all string literals with frozen_string_literal: true magic comment. Require at least Ruby 2.3.0 as we now use String#+@ from Ruby 2.3.0.,1
Create FUNDING.yml,0.31734195,Refactor JekyllAdmin::Directory #522,,0
Have Datafiles.js be consistent with similar views,0.3273841,Expose data file's basename as attribute name #512,,0
Allow drawing tables easily in the Markdown editor (#508),0.9885473,Allow drawing tables easily in the Markdown editor #508,,1
Update appveyor badge,0.45800832,Appveyor fix #284 ,,0
Update installing gem for appveyor,0.52073276,Use GitHub Actions to handle Continuous Integration and build the gem archive for publishing.,,0
Update ruby version for appveyor,0.49504626,Reduce Ruby 2.7 deprecation warnings (#603) ,,0
Refresh aesthetics of admin interface (#507),0.9884192,Refresh aesthetics of admin interface #507, Reduce size of container headers and table cells to allow     rendering more content in the viewport. Replace gradients and shadows with a modern flat aethetic. Reduce rounded-corners to a more subtle presence. Buttons     remain at current 4px rounded-corners. Remove irrelevant mixin statements. Improve staticfile-preview aesthetics,1
Modernize styling of notification messages (#506),0.9905889,Modernize styling of notification messages #506,,1
Collapse collection items in Sidebar (#503),0.9892006,Collapse collection items in Sidebar #503, Renders as the first item in the Sidebar giving it ample space to     expand downwards. Renders a counter showing count of items within panel when collapsed Renders link to 'Posts' separately,1
Allow use in sites with custom collections_dir (#504),0.51671195,Add directory support for static files #408,,0
Generate pretty JSON at /_api/**/* (#328),0.99528575,Generate pretty JSON at /_api/**/* #328,To improve readability especially during development,1
Fix latest offenses picked by rubocop-performance,0.5881775,Remove redundant RuboCop configuration,,0
RuboCop: Exclude ruby files in vendor directory,0.54041016,Remove redundant RuboCop configuration,,0
"Revert ""Travis: Explicitly install gems to vendor/bundle""",0.44548383,Fix for compiled site not being distributed with the Gem ,This reverts commit 9a86587639e614988abf959d025874e9a063cf35.,0
Travis: Explicitly install gems to vendor/bundle,0.4578476,Fix for compiled site not being distributed with the Gem ,,0
Release :gem: v0.9.0,0.6306162,Fix for compiled site not being distributed with the Gem ,,0
Upgrade Node dependencies across semver-minor (#500),0.77075416,Upgrade Node dependencies to allow using Node 10 #500,The only exception being node-sass which requires a major version-bump to support Node 10,1
Update Jekyll server monkey-patch to mirror Core (#499),0.98350513,Update Jekyll server monkey-patch to mirror Core #499," Mark the methods as private since #start_up_webrick is a private method   in the upstream command class From Jekyll 3.7 onwards, local variable server is an instance_variable   in the overridden method upstream",1
Adjust gemspec to allow use with Jekyll 4.0 (#492),0.73507565,Add support for Jekyll 4.0 #492 (Thanks @zocoi), Allow use with Jekyll 4.0 Allow testing with specific Jekyll versions,1
Use rubocop-jekyll to enforce Jekyll's styles (#497),0.98453355,Use rubocop-jekyll to enforce Jekyll's styles #497 ,To stop inheriting rubocop.yml from the latest version of Jekyll as that may cause false CI failures for PRs in this project. Miscellaneous developmental changes include: - adding support for Bundler 2.0 - dropping test coverage for EOL Ruby 2.3 and older.,1
Fix plugin name in documentation (#496),0.98028016,Fix plugin name in documentation #496 (Thanks @ismailarilik),,1
Fix URL to docs about installing plugins (#495),0.98694944,Fix URL to docs about installing plugins #495,,1
Merge pull request #488 from coliff/patch-2,0.5370696,Update links in README to https:// protocol #488 (Thanks @coliff),HTTPS and update links in README,0
HTTPS and update links in README,0.6551454,Update links in README to https:// protocol #488 (Thanks @coliff),,0
Merge pull request #486 from lexoyo/master,0.38653702,Update repo screenshot #293,"The data files are getting deleted when editing in Raw Editor, fix #482",0
fixed order of data files in the tests,0.35043973,Fix bug where creating a nameless datafile zeros its content (#146),,0
"The data files are getting deleted when editing in Raw Editor, fix #482",0.82164466,Fix a bug where data files get deleted when they're edited via the Raw Editor mode #486 (props to @lexoyo :+1:),,1
Merge pull request #485 from RDIL/patch-1,0.48530507,Update links in README to https:// protocol #488 (Thanks @coliff),Add meta charset tag,0
Add meta charset tag,0.47501856,"Add meta charset=""utf-8"" to the interface views. #485 (Thanks @RDIL)",,0
Merge pull request #470 from jekyll/release,0.58293754,Add support for Jekyll 4.0 #492 (Thanks @zocoi),Release v0.8.1,0
remove siteleaf ad,0.39554048,Remove unused action #559,,0
up snapshot,0.3864742,Add snapshot tests #424,,0
release v0.8.1,0.60576737,Initial pre-release version.,,0
Merge pull request #468 from jamesluberda/livereload-support,0.6259719,Support livereload #468 by @jamesluberda 🎉 ,support livereload when jekyll-admin is installed,0
deleted test folder to resolve rspec example failure,0.39433208,Fix test warnings #251 ,,0
upgraded rubocop to 0.57.2; added two cop configuration changes to .rubocop.yml,0.6822821,Remove redundant RuboCop configuration,,0
added livereload call to server startup,0.3913103,Support livereload #468 by @jamesluberda 🎉 ,,0
Merge pull request #455 from eltrino/master,0.38264102,Minor documentation edits by @ashmaroli #286 ,Added auth options to fetch calls,0
Added auth options to fetch calls,0.4054538,Expose http_url and api_url for all resources (#166),,0
Merge pull request #452 from jekyll/version,0.6269982,Add support for Jekyll 4.0 #492 (Thanks @zocoi),Release 0.8.0,0
update snapshot,0.52208185,Add snapshot tests #424,,0
release version,0.72280425,Initial pre-release version.,,1
Merge pull request #448 from PeterDaveHelloKitchen/optimize-png-image,0.47132647,Compress logo image #448,Re-compress logo image,0
Optimize PNG images losslessly via Google zopflipng,0.3467724,Compress logo image #448,,0
Merge pull request #446 from DirtyF/patch-1,0.4413979,Update links in README to https:// protocol #488 (Thanks @coliff),Update Copyright notice,0
Update LICENSE,0.53739965,Update Copyright notice #446,,0
Merge pull request #438 from JohannesMP/master,0.39025933,Minor documentation edits by @ashmaroli #286 ,Add Config Page to Documentation,0
Added configs page and updated sidebar,0.40736693,Support hiding sidebar links #361 ,,0
replaced deprecated 'gems' config with 'plugins',0.5054823,Fix for compiled site not being distributed with the Gem ,,0
Merge pull request #434 from coliff/patch-1,0.50770473,Update links in README to https:// protocol #488 (Thanks @coliff),correct capitalisation of JavaScript,0
correct capitalisation of JavaScript,0.35042232,Prefer ES6 object-properties-shorthand syntax #569,,0
Merge pull request #431 from gkal19/master,0.41411757,Minor documentation edits by @ashmaroli #286 ,add: ptBr.js,0
add: ptBr.js,0.32475287,"Bump some frontend devDependencies #553, #570, #579",Added Brazilian Portuguese translation,0
Merge pull request #424 from jekyll/snapshot,0.592281,Add support for Jekyll 4.0 #492 (Thanks @zocoi),Add snapshot tests,0
fix tests,0.58851314,Fix test warnings #251 ,,0
fix spec test,0.5576475,Fix test warnings #251 ,,0
add root level containers tests,0.4104125,Mock window.confirm() in container-view tests #563,,0
init,0.35943007,Initial pre-release version.,,0
Merge pull request #423 from jekyll/prop-types,0.6170479,Add support for Jekyll 4.0 #492 (Thanks @zocoi),Babel Bump & Prop Types & Lint,0
more cleanup,0.4123028,Clean up implementation of ducks (#572) ,,0
use openDropzone method,0.24600205,It's easy (and fun!). Check out the installation and usage instructions for how to get started.,,0
fix drafts document title,0.49883735,Add support for editing drafts via admin interface #367  ,,0
more prettier,0.40211067,A few style fixes,,0
class properties,0.34045827,Prefer ES6 object-properties-shorthand syntax #569,,0
Merge pull request #421 from jekyll/ducks,0.5697652,Add support for Jekyll 4.0 #492 (Thanks @zocoi),Implement Ducks: Modular Redux,0
delete actionTypes,0.69934034,Remove unused action #559,,0
Merge remote-tracking branch 'origin/master' into ducks,0.45604825,Move common function in ducks to utility module #535,,0
revert _config.yml,0.44912392,- Support editing raw config file without losing comments #351,,0
Merge pull request #367 from ashmaroli/drafts-api,0.5626185,Add support for editing drafts via admin interface #367  ,Add support for editing drafts via admin interface,0
Add documentation on handling draft resources,0.48515725,Add support for editing drafts via admin interface #367  ,,0
