Index,Message,Description,Message Abstract,Description Abstract
12,chore(deps): bump yaml from 2.2.1 to 2.2.2 (#6610),Bumps yaml from 2.2.1 to 2.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: yaml   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump yaml from 2.2.1 to 2.2.2 (#6610),Bumps yaml from 2.2.1 to 2.2.2. - Release notes - Commits updated-dependencies: - dependency-name: yaml   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
13,chore: update bug report template (#6609),  chore: update bug report template   placeholder ,chore: update bug report template (#6609),chore: update bug report template placeholder
14,docs: fix playground tabbing and add copy button (#6608),  docs: fix playground tabbing and add copy button   missed file ,docs: fix playground tabbing and add copy button (#6608),docs: fix playground tabbing and add copy button missed file
15,chore: update dev dependencies (#6596),,chore: update dev dependencies (#6596),
16,chore(deps): bump ua-parser-js from 0.7.32 to 0.7.35 in /www (#6585),Bumps ua-parser-js from 0.7.32 to 0.7.35. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump ua-parser-js from 0.7.32 to 0.7.35 in /www (#6585),Bumps ua-parser-js from 0.7.32 to 0.7.35. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
17,chore(deps): bump @sideway/formula from 3.0.0 to 3.0.1 in /www (#6584),"Bumps @sideway/formula from 3.0.0 to 3.0.1. - Release notes - Commits  updated-dependencies: - dependency-name: ""@sideway/formula""   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",chore(deps): bump @sideway/formula from 3.0.0 to 3.0.1 in /www (#6584),"Bumps @sideway/formula from 3.0.0 to 3.0.1. - Release notes - Commits updated-dependencies: - dependency-name: ""@sideway/formula""   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com"
18,chore(deps): bump webpack from 5.75.0 to 5.79.0 in /www (#6583),Bumps webpack from 5.75.0 to 5.79.0. - Release notes - Commits  updated-dependencies: - dependency-name: webpack   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump webpack from 5.75.0 to 5.79.0 in /www (#6583),Bumps webpack from 5.75.0 to 5.79.0. - Release notes - Commits updated-dependencies: - dependency-name: webpack   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
19,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 in /www (#6582),Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 in /www (#6582),Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
20,Publish v2.7.4,,Publish v2.7.4,
21,fix: downgrade uncontrollable to 7.2.1 (#6592),,fix: downgrade uncontrollable to 7.2.1 (#6592),
22,docs: change base url (#6588),,docs: change base url (#6588),
23,fix: update dependencies (#6587),  fix: update dependencies   remove server test config ,fix: update dependencies (#6587),fix: update dependencies remove server test config
24,chore(deps): update all non-major dependencies (#6554),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update all non-major dependencies (#6554),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
25,docs: add Docusaurus site (#6553),"  Create initial docusaurus site   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   add props table   add version dropdown to navbar   fix prop table render   fix code examples   add component api to TOC   bump react   fix sidebar positions   fix props table parsing   fix some components not being processed by react docgen   delete old www   rename www2 to www   cleanup and styles   fix images in examples, cleanup   fix build   fix   point rb to local src dir   address feedback   wip   update deps   tweak colors ",docs: add Docusaurus site (#6553),"Create initial docusaurus site wip wip wip wip wip wip wip wip wip wip wip wip wip wip wip add props table add version dropdown to navbar fix prop table render fix code examples add component api to TOC bump react fix sidebar positions fix props table parsing fix some components not being processed by react docgen delete old www rename www2 to www cleanup and styles fix images in examples, cleanup fix build fix point rb to local src dir address feedback wip update deps tweak colors"
26,Publish v2.7.3,,Publish v2.7.3,
27,fix(ToastContainer): allow setting containerPosition without position (#6574),,fix(ToastContainer): allow setting containerPosition without position (#6574),
28,docs(Overlay): fix simple typos (#6571),,docs(Overlay): fix simple typos (#6571),
29,docs(Overlay): fix double word typo (#6569),,docs(Overlay): fix double word typo (#6569),
30,fix: switch from defaultProps to JS default params (#6568),,fix: switch from defaultProps to JS default params (#6568),
31,docs(Toast): fix examples (#6567),,docs(Toast): fix examples (#6567),
32,docs(FormText): fixed docs with incorrect documentation (#6560),,docs(FormText): fixed docs with incorrect documentation (#6560),
33,Publish v2.7.2,,Publish v2.7.2,
34,docs: fix simple typo (#6549),,docs: fix simple typo (#6549),
35,fix(Overlay): fix arrow animation (#6551),,fix(Overlay): fix arrow animation (#6551),
36,Publish v2.7.1,,Publish v2.7.1,
37,chore: update rollout to fix release (#6548),,chore: update rollout to fix release (#6548),
38,chore(deps): update all non-major dependencies (#6545),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update all non-major dependencies (#6545),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
39,fix(Overlay): fix flickering of tooltips and popovers during initial render (#6544),,fix(Overlay): fix flickering of tooltips and popovers during initial render (#6544),
40,chore(deps): bump ua-parser-js from 0.7.31 to 0.7.33 (#6541),Bumps ua-parser-js from 0.7.31 to 0.7.33. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump ua-parser-js from 0.7.31 to 0.7.33 (#6541),Bumps ua-parser-js from 0.7.31 to 0.7.33. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
41,fix(Stack): fix incorrect classes being generated (#6540),,fix(Stack): fix incorrect classes being generated (#6540),
42,fix(Accordion): fix aria-expanded value when using alwaysOpen (#6537),  accordion accessibility fix #6536   added a test for AccordionButton component #6536   Co-authored-by: mdreieva maryna.dreieva@experian.com,fix(Accordion): fix aria-expanded value when using alwaysOpen (#6537),accordion accessibility fix #6536 added a test for AccordionButton component #6536 Co-authored-by: mdreieva maryna.dreieva@experian.com
43,docs(Navbar): fix placement links (#6535),,docs(Navbar): fix placement links (#6535),
44,chore(deps): bump json5 from 1.0.1 to 1.0.2 in /www (#6527),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump json5 from 1.0.1 to 1.0.2 in /www (#6527),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
45,chore(deps): bump json5 from 1.0.1 to 1.0.2 (#6526),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump json5 from 1.0.1 to 1.0.2 (#6526),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
46,docs: update Font Awesome icons (#6525),,docs: update Font Awesome icons (#6525),
47,chore(deps): bump express from 4.17.1 to 4.18.2 in /www (#6517),Bumps express from 4.17.1 to 4.18.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: express   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump express from 4.17.1 to 4.18.2 in /www (#6517),Bumps express from 4.17.1 to 4.18.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: express   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
48,chore(deps): bump qs from 6.5.2 to 6.5.3 (#6516),Bumps qs from 6.5.2 to 6.5.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: qs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump qs from 6.5.2 to 6.5.3 (#6516),Bumps qs from 6.5.2 to 6.5.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: qs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
49,Publish v2.7.0,,Publish v2.7.0,
50,fix(Modal): fix modal not closing when keyboard=false (#6515),,fix(Modal): fix modal not closing when keyboard=false (#6515),
51,chore(deps): update all non-major dependencies (#6513),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update all non-major dependencies (#6513),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
52,chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2 in /www (#6512),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2 in /www (#6512),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
53,chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2 (#6511),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2 (#6511),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
54,docs(Button): fix consistent code style in Types example (#6509),,docs(Button): fix consistent code style in Types example (#6509),
55,feat(AccordionBody): add transition callback props (#6478),,feat(AccordionBody): add transition callback props (#6478),
56,chore(deps): bump loader-utils from 1.4.0 to 1.4.2 in /www (#6494),Bumps loader-utils from 1.4.0 to 1.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump loader-utils from 1.4.0 to 1.4.2 in /www (#6494),Bumps loader-utils from 1.4.0 to 1.4.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
57,feat(Ratio): add support for portrait size ratios (#6501),  Added support for portrait size ratios   removed the 100% cap on the aspect ratio to allow portrait style size ratios   modified RatioSpec to allow aspect ratio greater than 100% ,feat(Ratio): add support for portrait size ratios (#6501),Added support for portrait size ratios removed the 100% cap on the aspect ratio to allow portrait style size ratios modified RatioSpec to allow aspect ratio greater than 100%
58,fix(Dropdown): fic missing .show class on dropdown toggle when active (#6508),,fix(Dropdown): fic missing .show class on dropdown toggle when active (#6508),
59,chore(deps): bump socket.io-parser from 4.0.4 to 4.0.5 in /www (#6487),Bumps socket.io-parser from 4.0.4 to 4.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: socket.io-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump socket.io-parser from 4.0.4 to 4.0.5 in /www (#6487),Bumps socket.io-parser from 4.0.4 to 4.0.5. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: socket.io-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
60,chore(deps): bump socket.io-parser from 4.0.4 to 4.0.5 (#6486),Bumps socket.io-parser from 4.0.4 to 4.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: socket.io-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump socket.io-parser from 4.0.4 to 4.0.5 (#6486),Bumps socket.io-parser from 4.0.4 to 4.0.5. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: socket.io-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
61,chore(deps): bump engine.io from 6.2.0 to 6.2.1 (#6502),Bumps engine.io from 6.2.0 to 6.2.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump engine.io from 6.2.0 to 6.2.1 (#6502),Bumps engine.io from 6.2.0 to 6.2.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
62,docs(Modal): fix static example (#6505),,docs(Modal): fix static example (#6505),
63,chore(deps): bump loader-utils from 2.0.2 to 2.0.4 (#6499),Bumps loader-utils from 2.0.2 to 2.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump loader-utils from 2.0.2 to 2.0.4 (#6499),Bumps loader-utils from 2.0.2 to 2.0.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
64,chore(ci): fix ubuntu firefox build (#6500),  fix(ci): fix ubuntu firefox build   try with xvfb   force to use .deb package   force deb package v2 ,chore(ci): fix ubuntu firefox build (#6500),fix(ci): fix ubuntu firefox build try with xvfb force to use .deb package force deb package v2
65,docs: fix consistent code style in Badge example (#6493),,docs: fix consistent code style in Badge example (#6493),
66,feat(Dropdown): add support for centered dropdown menus (#6490),,feat(Dropdown): add support for centered dropdown menus (#6490),
67,chore(deps): update all non-major dependencies (#6482),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,chore(deps): update all non-major dependencies (#6482),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com
68,Publish v2.6.0,,Publish v2.6.0,
69,fix: update @restart/ui to 1.4.1 (#6481),,fix: update @restart/ui to 1.4.1 (#6481),
70,fix: update @restart/ui to 1.4.0 (#6479),Fixes a TypeScript 4.8 error applications using react-bootstrap may have encountered with usePopper's typing through the transitive dependency: https://github.com/react-restart/ui/issues/65,fix: update @restart/ui to 1.4.0 (#6479),Fixes a TypeScript 4.8 error applications using react-bootstrap may have encountered with usePopper's typing through the transitive dependency: link
71,feat(Spinner): make the animation default to border (#6468)," make the spinner animation default to border  There's no good reason to always type out the animation for the spinner. There are only two choices, and the ""border"" option is the obvious choice as a default. This should be a non-breaking change.  use default prop for spinner animation parameter",feat(Spinner): make the animation default to border (#6468),"make the spinner animation default to border There's no good reason to always type out the animation for the spinner. There are only two choices, and the ""border"" option is the obvious choice as a default. This should be a non-breaking change. use default prop for spinner animation parameter"
72,fix(ListGroupItem): prevent a div with a href (#6462),  Prevent a div with a href attribute   Revise fix to set the href in the props   revise check for href and action to show warning   add test to validate warning   remove redundant tests and renamed a test ,fix(ListGroupItem): prevent a div with a href (#6462),Prevent a div with a href attribute Revise fix to set the href in the props revise check for href and action to show warning add test to validate warning remove redundant tests and renamed a test
73,fix(types): fix type of 'safeFindDOMNode' function (#6465),,fix(types): fix type of 'safeFindDOMNode' function (#6465),
74,docs(ListGroupItem): add onclick and href docs (#6461),  Add onClick and href to the ListGroupItem api   Fix doc to href where there's an extra dependency ,docs(ListGroupItem): add onclick and href docs (#6461),Add onClick and href to the ListGroupItem api Fix doc to href where there's an extra dependency
75,"docs: Fix typos, remove unnecessary semicolons and blank lines (#6463)",  fix typos in mdx   remove unnecessary semicolons and blank lines in mdx   fix typos in comments of components   fix typos in test/ and tests/   Update www/src/pages/components/placeholder.mdx   Co-authored-by: Szymon Wiszczuk 37072867+golota60@users.noreply.github.com Co-authored-by: Szymon Wiszczuk 37072867+golota60@users.noreply.github.com,"docs: Fix typos, remove unnecessary semicolons and blank lines (#6463)",fix typos in mdx remove unnecessary semicolons and blank lines in mdx fix typos in comments of components fix typos in test/ and tests/ Update www/src/pages/components/placeholder.mdx Co-authored-by: Szymon Wiszczuk 37072867+golota60@users.noreply.github.com Co-authored-by: Szymon Wiszczuk 37072867+golota60@users.noreply.github.com
76,chore(deps): update all non-major dependencies (#6445),  chore(deps): update all non-major dependencies   fix lint error   Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: kyletsang 6854874+kyletsang@users.noreply.github.com,chore(deps): update all non-major dependencies (#6445),chore(deps): update all non-major dependencies fix lint error Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: kyletsang 6854874+kyletsang@users.noreply.github.com
77,docs(CloseButton): add docs for aria-label and onClick (#6458),,docs(CloseButton): add docs for aria-label and onClick (#6458),
78,chore(deps): update sinon to v14 (#6456),,chore(deps): update sinon to v14 (#6456),
79,fix(PageItem): remove disabled attribute on span (#6455),,fix(PageItem): remove disabled attribute on span (#6455),
80,docs: fix typos in the pagination and pageitem docs (#6457),,docs: fix typos in the pagination and pageitem docs (#6457),
81,docs: switch default cdn to jsDelivr (#6454),,docs: switch default cdn to jsDelivr (#6454),
82,fix(Modal): apply 'show' class when animation = false (#6447),,fix(Modal): apply 'show' class when animation = false (#6447),
83,docs: fix typo in CONTRIBUTING.md (#6438),,docs: fix typo in CONTRIBUTING.md (#6438),
84,docs: add example for react bootstrap component in as prop API (#6433),  Docs: Added Example For React Bootstarp Component in As Prop API   Removed Button Example and Changed file name to more appropriate   Changes to Introduction for As Prop Example   import name change ,docs: add example for react bootstrap component in as prop API (#6433),Docs: Added Example For React Bootstarp Component in As Prop API Removed Button Example and Changed file name to more appropriate Changes to Introduction for As Prop Example import name change
85,docs: add space for consistency in introduction.mdx. (#6428),,docs: add space for consistency in introduction.mdx. (#6428),
86,docs: fix typo in grid.mdx (#6424),overriden -> overridden,docs: fix typo in grid.mdx (#6424),overriden -> overridden
87,Publish v2.5.0,,Publish v2.5.0,
88,docs: add missing Accordion and AccordionCollapse props (#6419),,docs: add missing Accordion and AccordionCollapse props (#6419),
89,fix(Offcanvas): prevent children mounting twice on show when not responsive (#6416),,fix(Offcanvas): prevent children mounting twice on show when not responsive (#6416),
90,docs: migrate to Algolia DocSearch v3 (#6410),  docs: migrate to Algolia DocSearch v3   make search bar full width ,docs: migrate to Algolia DocSearch v3 (#6410),docs: migrate to Algolia DocSearch v3 make search bar full width
91,chore(deps): bump file-type from 16.5.3 to 16.5.4 in /www (#6409),Bumps file-type from 16.5.3 to 16.5.4. - Release notes - Commits  updated-dependencies: - dependency-name: file-type   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump file-type from 16.5.3 to 16.5.4 in /www (#6409),Bumps file-type from 16.5.3 to 16.5.4. - Release notes - Commits updated-dependencies: - dependency-name: file-type   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
92,fix: update @restart/ui to 1.3.1 (#6408),,fix: update @restart/ui to 1.3.1 (#6408),
93,chore(deps): bump terser from 4.8.0 to 4.8.1 in /www (#6403),Bumps terser from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump terser from 4.8.0 to 4.8.1 in /www (#6403),Bumps terser from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
94,chore(deps): bump terser from 5.7.1 to 5.14.2 (#6402),Bumps terser from 5.7.1 to 5.14.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,chore(deps): bump terser from 5.7.1 to 5.14.2 (#6402),Bumps terser from 5.7.1 to 5.14.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
95,fix: ensure consistent API for custom variants (#6398),Co-authored-by: Ryan Lee rol@bluetel.co.uk,fix: ensure consistent API for custom variants (#6398),Co-authored-by: Ryan Lee rol@bluetel.co.uk
96,docs: add Carousel no transition example (#6397),  Add Carousel no transition example   Fix typo ,docs: add Carousel no transition example (#6397),Add Carousel no transition example Fix typo
97,Publish v2.5.0-beta.1,,Publish v2.5.0-beta.1,
98,docs(OverlayTrigger): add note about delay not working for click trigger (#6389),"  added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay   added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay   added optional delay close after click trigger   Revert ""added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay""   This reverts commit aeea7df4d89131d2f11e5a705af670e723030a9d.   reverting back to just the documentation change for OverlayTrigger   added note to OverlayTrigger documentation ",docs(OverlayTrigger): add note about delay not working for click trigger (#6389),"added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay added optional delay close after click trigger Revert ""added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay"" This reverts commit aeea7df4d89131d2f11e5a705af670e723030a9d. reverting back to just the documentation change for OverlayTrigger added note to OverlayTrigger documentation"
