Index,Release Note,Release Note With Abstraction
32,"1.6.2 (2021-09-07)
Bug Fixes

Modal: Fix wrong types on ModalProps (#6022) (18ef232), closes #5894
avoid @popperjs/core console warning (#6021) (335f782), closes #6017
","1.6.2 (2021-09-07)
Bug Fixes
Modal: Fix wrong types on ModalProps (#6022) (18ef232), closes #5894
avoid @popperjs/core console warning (#6021) (335f782), closes #6017"
33,"2.0.0-beta.6 (2021-08-24)
Bug Fixes

Dropdown: fix menu positioning when renderOnMount=true (#5989) (a2a4125)
Offcanvas: change .modal-backdrop to .offcanvas-backdrop (#5984) (e3f6046)

Features

AccordionCollapse: add as prop support (#5991) (f40439e)
add Placeholder component (#5974) (182b123)
","2.0.0-beta.6 (2021-08-24)
Bug Fixes
Dropdown: fix menu positioning when renderOnMount=true (#5989) (a2a4125)
Offcanvas: change .modal-backdrop to .offcanvas-backdrop (#5984) (e3f6046)
Features
AccordionCollapse: add as prop support (#5991) (f40439e)
add Placeholder component (#5974) (182b123)"
34,"2.0.0-beta.5 (2021-08-17)
Bug Fixes

fix exports and types (#5969) (3531dc8)

Features

Dropdown: add RTL support (22d8d84)
Modal: add RTL support (0cd40eb)
Modal: migrate to restart/ui (1ff7af7)
Popover: add RTL support (9032b16)
Tabs: migrate to restart/ui (8e3f3c2)
Tooltip: add RTL support (c82e133)
add default variant to Alert/Badge (#5456) (8f76539)

migrate components to restart/ui (73a559e)


feat(SafeAnchor)!: migrate to restart/ui (6c56aba)

feat(NavLink)!: migrate to restart/ui (87bf01a)
feat(Nav)!: migrate to restart/ui (2a7a0e2)
feat(Dropdown)!: migrate to restart/ui (7030465)

BREAKING CHANGES

SafeAnchor renamed to Anchor
remove onSelect in NavItem
removed keyboard navigation in Nav
remove onSelect from DropdownItem
","2.0.0-beta.5 (2021-08-17)
Bug Fixes
fix exports and types (#5969) (3531dc8)
Features
Dropdown: add RTL support (22d8d84)
Modal: add RTL support (0cd40eb)
Modal: migrate to restart/ui (1ff7af7)
Popover: add RTL support (9032b16)
Tabs: migrate to restart/ui (8e3f3c2)
Tooltip: add RTL support (c82e133)
add default variant to Alert/Badge (#5456) (8f76539)
migrate components to restart/ui (73a559e)
feat(SafeAnchor)!: migrate to restart/ui (6c56aba)
feat(NavLink)!: migrate to restart/ui (87bf01a)
feat(Nav)!: migrate to restart/ui (2a7a0e2)
feat(Dropdown)!: migrate to restart/ui (7030465)
BREAKING CHANGES
SafeAnchor renamed to Anchor
remove onSelect in NavItem
removed keyboard navigation in Nav
remove onSelect from DropdownItem"
35,"2.0.0-beta.4 (2021-07-20)
Bug Fixes

Modal: fix children typing (#5936) (ff79d51)
","2.0.0-beta.4 (2021-07-20)
Bug Fixes
Modal: fix children typing (#5936) (ff79d51)"
36,"2.0.0-beta.3 (2021-07-15)
Bug Fixes

use shared modal manager to sync container state (#5917) (46eb1bb)
Modal: fix wrong types on ModalProps (#5894) (1db1f11)
","2.0.0-beta.3 (2021-07-15)
Bug Fixes
use shared modal manager to sync container state (#5917) (46eb1bb)
Modal: fix wrong types on ModalProps (#5894) (1db1f11)"
37,"2.0.0-beta.2 (2021-06-19)
Bug Fixes

Dropdown: fix autoClose being mandatory (#5886) (866ec5b)
","2.0.0-beta.2 (2021-06-19)
Bug Fixes
Dropdown: fix autoClose being mandatory (#5886) (866ec5b)"
38,"2.0.0-beta.1 (2021-06-18)
Bug Fixes

Form: fix controlId override behavior on FormRange and FormSelect (#5880) (866ec5b)
NavDropdown: fix align=""end"" not working (#5878) (a307102)

Features

Carousel: add RTL keyboard support (#5855) (4bbf8ac)
Dropdown: add autoClose behaviour (#5873) (f5b511c)
Toast: add bg property (#5877) (ff8f1d0)
","2.0.0-beta.1 (2021-06-18)
Bug Fixes
Form: fix controlId override behavior on FormRange and FormSelect (#5880) (866ec5b)
NavDropdown: fix align=""end"" not working (#5878) (a307102)
Features
Carousel: add RTL keyboard support (#5855) (4bbf8ac)
Dropdown: add autoClose behaviour (#5873) (f5b511c)
Toast: add bg property (#5877) (ff8f1d0)"
39,"1.6.1 (2021-06-04)
Bug Fixes

docs: fix missing img on toast (fix #5729) (#5814) (488e5c0)
FormLabel: forward ref when rendering as Col (#5835) (bb128e1)
Modal: remove default timeout in modal and backdrop transition (#5837) (7dd17bd)
types: fix role prop (#5851) (0077178)
","1.6.1 (2021-06-04)
Bug Fixes
docs: fix missing img on toast (fix #5729) (#5814) (488e5c0)
FormLabel: forward ref when rendering as Col (#5835) (bb128e1)
Modal: remove default timeout in modal and backdrop transition (#5837) (7dd17bd)
types: fix role prop (#5851) (0077178)"
40,"2.0.0-beta.0 (2021-06-03)
Bug Fixes

docs: fix missing img on toast (fix #5729) (#5814) (488e5c0)
FormLabel: forward ref when rendering as Col (#5835) (af24cfa)
Modal: remove default timeout in modal and backdrop transition (#5837) (e87e2ba)
types: fix role prop (#5851) (28769b4)

Features

Carousel: add indicatorLabels prop and fix indicator styling (#5773) (0f7b39d)
Offcanvas: add top placement (#5847) (82fe23f)
Overlay: add ref support (#5710) (d08e434)
","2.0.0-beta.0 (2021-06-03)
Bug Fixes
docs: fix missing img on toast (fix #5729) (#5814) (488e5c0)
FormLabel: forward ref when rendering as Col (#5835) (af24cfa)
Modal: remove default timeout in modal and backdrop transition (#5837) (e87e2ba)
types: fix role prop (#5851) (28769b4)
Features
Carousel: add indicatorLabels prop and fix indicator styling (#5773) (0f7b39d)
Offcanvas: add top placement (#5847) (82fe23f)
Overlay: add ref support (#5710) (d08e434)"
41,"2.0.0-alpha.2 (2021-05-17)
Bug Fixes

Dropdown: fix html structure when inside InputGroup (#5713) (d4b086a)
Offcanvas: fix backdrop class (#5821) (309f881)

Features

DropdownMenu: add custom variant support (#5807) (8c7857a)
v5: Add floating labels (#5567) (6802774)

v5: update ResponsiveEmbed to Ratio (#5714) (91470c2)


refactor(Dropdown)!: simplify menu alignment API (#5759) (8a7e095), closes #5759


BREAKING CHANGES

removes alignRight and menuAlign props in favor of align
","2.0.0-alpha.2 (2021-05-17)
Bug Fixes
Dropdown: fix html structure when inside InputGroup (#5713) (d4b086a)
Offcanvas: fix backdrop class (#5821) (309f881)
Features
DropdownMenu: add custom variant support (#5807) (8c7857a)
v5: Add floating labels (#5567) (6802774)
v5: update ResponsiveEmbed to Ratio (#5714) (91470c2)
refactor(Dropdown)!: simplify menu alignment API (#5759) (8a7e095), closes #5759
BREAKING CHANGES
removes alignRight and menuAlign props in favor of align"
42,"1.6.0 (2021-05-11)
Bug Fixes

Popover: fix arrow alignment when running Popper >= 2.84 (#5774) (da85f30)
types: fix types for event key (700e944)

Features

Nav: Add navbarScroll prop (#5620) (d9c1bb7)
","1.6.0 (2021-05-11)
Bug Fixes
Popover: fix arrow alignment when running Popper >= 2.84 (#5774) (da85f30)
types: fix types for event key (700e944)
Features
Nav: Add navbarScroll prop (#5620) (d9c1bb7)"
43,"2.0.0-alpha.1 (2021-04-13)
Bug Fixes

Nav: add .card-header-* only if nested in card header (#5720) (793e857)
types: fix types for event key (#5727) (6260997)

Features

v5: add Offcanvas component (#5738) (0a9eb37)
","2.0.0-alpha.1 (2021-04-13)
Bug Fixes
Nav: add .card-header-* only if nested in card header (#5720) (793e857)
types: fix types for event key (#5727) (6260997)
Features
v5: add Offcanvas component (#5738) (0a9eb37)"
44,"2.0.0-alpha.0 (2021-03-13)

Check out the v2 docs for the new features.
See the project board for a list of changes and current work in progress.
Migration Guide

Bug Fixes

DropdownMenu: use Bootstrap default offsets (#5662) (f29ad48)
Popover: use Bootstrap default offsets (#5663) (ef3cce8)
Toast: remove margins on close button (#5707) (9199b49)
v5: Fix form types (#5350) (835d397)

Features

RTL: Update margin class in ToastHeader (07be153)
RTL: Update popover classes, fix placement proptypes (67bf18d)
RTL: Update to new carousel classes (db5993b)
RTL: Update to new dropdown classes (bd6dcf7)
RTL: Update tooltip classes (d87e377)
v5: Add Carousel dark variant (#5464) (ce6230c)
v5: Add FormControl color support (#5349) (5c5e7ec)
v5: Add row-cols-auto support (#5366) (457f42f)
v5: Add ToastContainer (#5566) (11763b2)
v5: Add XXL support (#5419) (177922b)
v5: Change Toast default delay to 5000 (#5570) (c3a98f8)
v5: Drop block prop from Button (#5557) (50781e1)
v5: Drop bsPrefix from FormGroup (#5362) (091b51e)
v5: drop bsPrefix support for Form (b2c0497)
v5: drop form inline support (2113215)
v5: drop form row support (e156483)
v5: Drop FormFile and related components (#5523) (d4195da)
v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63)
v5: Drop toggle prop from ButtonGroup (64b78a5)
v5: Refactor ToggleButton (4daed01)
v5: rename screen reader classes (#5665) (907c0b1)
v5: Set ColOrder types to max 5 (#5376) (926c7cf)
v5: Set new arrow class for popover and tooltip (2ce3e08)
v5: Update Accordion (#5517) (5acddf3)
v5: Update Badge classes (#5389) (651ae24)
v5: Update CloseButton (#5460) (52e8541), closes #5474
v5: Update dropdown (#5471) (f728394)
","2.0.0-alpha.0 (2021-03-13)
Check out the v2 docs for the new features.
See the project board for a list of changes and current work in progress.
Migration Guide
Bug Fixes
DropdownMenu: use Bootstrap default offsets (#5662) (f29ad48)
Popover: use Bootstrap default offsets (#5663) (ef3cce8)
Toast: remove margins on close button (#5707) (9199b49)
v5: Fix form types (#5350) (835d397)
Features
RTL: Update margin class in ToastHeader (07be153)
RTL: Update popover classes, fix placement proptypes (67bf18d)
RTL: Update to new carousel classes (db5993b)
RTL: Update to new dropdown classes (bd6dcf7)
RTL: Update tooltip classes (d87e377)
v5: Add Carousel dark variant (#5464) (ce6230c)
v5: Add FormControl color support (#5349) (5c5e7ec)
v5: Add row-cols-auto support (#5366) (457f42f)
v5: Add ToastContainer (#5566) (11763b2)
v5: Add XXL support (#5419) (177922b)
v5: Change Toast default delay to 5000 (#5570) (c3a98f8)
v5: Drop block prop from Button (#5557) (50781e1)
v5: Drop bsPrefix from FormGroup (#5362) (091b51e)
v5: drop bsPrefix support for Form (b2c0497)
v5: drop form inline support (2113215)
v5: drop form row support (e156483)
v5: Drop FormFile and related components (#5523) (d4195da)
v5: Drop InputGroupPrepend and InputGroupAppend (#5351) (8e73b63)
v5: Drop toggle prop from ButtonGroup (64b78a5)
v5: Refactor ToggleButton (4daed01)
v5: rename screen reader classes (#5665) (907c0b1)
v5: Set ColOrder types to max 5 (#5376) (926c7cf)
v5: Set new arrow class for popover and tooltip (2ce3e08)
v5: Update Accordion (#5517) (5acddf3)
v5: Update Badge classes (#5389) (651ae24)
v5: Update CloseButton (#5460) (52e8541), closes #5474
v5: Update dropdown (#5471) (f728394)"
45,"1.5.2 (2021-03-11)
Bug Fixes

Carousel: fix crossfade animation (#5671) (a24ab44)
","1.5.2 (2021-03-11)
Bug Fixes
Carousel: fix crossfade animation (#5671) (a24ab44)"
46,"1.5.0 (2021-02-16)
Bug Fixes

Carousel: Fix ref type (#5613) (4e28124)
fix TS error with transition types (#5610) (bb84d81)
Navbar: remove invalid sticky bottom reference (#5656) (53ce159)
Prevent transitionend events from cutting off animations (#5649) (459b4e3)
Overlay: show tooltips for func overlay without transition (#5631) (278eff7)

Features

InputGroup: Add hasValidation prop (#5618) (fa96fec)
NavDropdown: Support 'as' prop (#5576) (93abf90)
","1.5.0 (2021-02-16)
Bug Fixes
Carousel: Fix ref type (#5613) (4e28124)
fix TS error with transition types (#5610) (bb84d81)
Navbar: remove invalid sticky bottom reference (#5656) (53ce159)
Prevent transitionend events from cutting off animations (#5649) (459b4e3)
Overlay: show tooltips for func overlay without transition (#5631) (278eff7)
Features
InputGroup: Add hasValidation prop (#5618) (fa96fec)
NavDropdown: Support 'as' prop (#5576) (93abf90)"
47,Fixes build issues with 1.4.1,Fixes build issues with 1.4.1
48,"1.4.1 (2021-01-07)
Bug Fixes

Carousel: fix pause not working properly with touch devices (#5435) (5a5d636)
fix types for DropdownButton and SplitButton (#5589) (df6024b)
Prevent focus on disabled nav items or list group items only (#5593) (198931d)
Alert: Properly spread props when transition={false} (#5545) (1352a87)
DropdownMenu: Fix base styles being overridden by popper styles (#5466) (aec9151)
Modal: Remove role=""document"" from ModalDialog (#5529) (af3453a)
types: inherit FormCheckTypes from React.InputHTMLAttributes (#5497) (4b257b6)
types: Set @types/react to >=16.9.35 (#5542) (d337c95)
","1.4.1 (2021-01-07)
Bug Fixes
Carousel: fix pause not working properly with touch devices (#5435) (5a5d636)
fix types for DropdownButton and SplitButton (#5589) (df6024b)
Prevent focus on disabled nav items or list group items only (#5593) (198931d)
Alert: Properly spread props when transition={false} (#5545) (1352a87)
DropdownMenu: Fix base styles being overridden by popper styles (#5466) (aec9151)
Modal: Remove role=""document"" from ModalDialog (#5529) (af3453a)
types: inherit FormCheckTypes from React.InputHTMLAttributes (#5497) (4b257b6)
types: Set @types/react to >=16.9.35 (#5542) (d337c95)"
49,,
50,"React 0.12 support! Thanks everyone.
Breaking changes

Requires React >= 0.12.0, massive thanks @trentgrover-wf, also @jquense 
From React 0.12 it's no longer possible to access a component instance's key from within that component. Previously we were using the key prop as a unique identifier for child components. We have had to change this usage to a new prop, eventKey in: ListGroupItem, MenuItem, Nav, Navbar, NavItem, PageItem and Panel
NavBar: navOpen ==> navExpanded, thanks @alasdaircs

Features

Input: Added disabled prop, thanks @kroepke
Input: Removed border for type=""file"" thanks @trentgrover-wf
Input: Add buttonBefore and buttonAfter props, thanks @mattly 
Modal: Can be put in a container, thanks @mtscout6 and @bobpace
Navbar: Added right prop to display child DropdownButtons correctly, thanks @rtsao

Fixes

CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake
FadeMixin: Fixed not fading in when element already had fade class, thanks @jquense
","React 0.12 support! Thanks everyone.
Breaking changes
Requires React >= 0.12.0, massive thanks @trentgrover-wf, also @jquense 
From React 0.12 it's no longer possible to access a component instance's key from within that component. Previously we were using the key prop as a unique identifier for child components. We have had to change this usage to a new prop, eventKey in: ListGroupItem, MenuItem, Nav, Navbar, NavItem, PageItem and Panel
NavBar: navOpen ==> navExpanded, thanks @alasdaircs
Features
Input: Added disabled prop, thanks @kroepke
Input: Removed border for type=""file"" thanks @trentgrover-wf
Input: Add buttonBefore and buttonAfter props, thanks @mattly 
Modal: Can be put in a container, thanks @mtscout6 and @bobpace
Navbar: Added right prop to display child DropdownButtons correctly, thanks @rtsao
Fixes
CollapsableMixin: Fixed not removing event handlers correctly, thanks @justjake
FadeMixin: Fixed not fading in when element already had fade class, thanks @jquense"
