Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): bump webpack from 5.75.0 to 5.79.0 in /www (#6583),0.46020955,types: Set @types/react to >=16.9.35 (#5542) (d337c95),Bumps webpack from 5.75.0 to 5.79.0. - Release notes - Commits  updated-dependencies: - dependency-name: webpack   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1 in /www (#6582),0.42912978,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Publish v2.7.4,0.3913039,2.7.3 (2023-04-12),,0
fix: downgrade uncontrollable to 7.2.1 (#6592),0.8961394,downgrade uncontrollable to 7.2.1 (#6592) (3898c72),,1
docs: change base url (#6588),0.3032312,switch from defaultProps to JS default params (#6568) (1d5b726),,0
fix: update dependencies (#6587),0.82393247,update dependencies (#6587) (753dc53),  fix: update dependencies   remove server test config ,1
chore(deps): update all non-major dependencies (#6554),0.64347684,update dependencies (#6587) (753dc53),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
docs: add Docusaurus site (#6553),0.31575567,add Stack component (#5987) (57be243),"  Create initial docusaurus site   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   wip   add props table   add version dropdown to navbar   fix prop table render   fix code examples   add component api to TOC   bump react   fix sidebar positions   fix props table parsing   fix some components not being processed by react docgen   delete old www   rename www2 to www   cleanup and styles   fix images in examples, cleanup   fix build   fix   point rb to local src dir   address feedback   wip   update deps   tweak colors ",0
Publish v2.7.3,0.39043272,2.7.3 (2023-04-12),,0
fix(ToastContainer): allow setting containerPosition without position (#6574),0.9689525,ToastContainer: allow setting containerPosition without position (#6574) (41ec134),,1
docs(Overlay): fix simple typos (#6571),0.4859997,Overlay: add ref support (#5710) (d08e434),,0
docs(Overlay): fix double word typo (#6569),0.483439,Overlay: add ref support (#5710) (d08e434),,0
fix: switch from defaultProps to JS default params (#6568),0.88581485,switch from defaultProps to JS default params (#6568) (1d5b726),,1
docs(Toast): fix examples (#6567),0.664112,docs: fix missing img on toast (fix #5729) (#5814) (488e5c0),,0
docs(FormText): fixed docs with incorrect documentation (#6560),0.6217486,v5: Fix form types (#5350) (835d397),,0
Publish v2.7.2,0.37480277,2.7.3 (2023-04-12),,0
docs: fix simple typo (#6549),0.4211412,fix exports and types (#5969) (3531dc8),,0
fix(Overlay): fix arrow animation (#6551),0.97061735,Overlay: fix arrow animation (#6551) (21b9981),,1
Publish v2.7.1,0.3763843,2.7.3 (2023-04-12),,0
chore: update rollout to fix release (#6548),0.52316535,update dependencies (#6587) (753dc53),,0
chore(deps): update all non-major dependencies (#6545),0.6446326,update dependencies (#6587) (753dc53),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(Overlay): fix flickering of tooltips and popovers during initial render (#6544),0.98495793,Overlay: fix flickering of tooltips and popovers during initial render (#6544) (821624d),,1
chore(deps): bump ua-parser-js from 0.7.31 to 0.7.33 (#6541),0.49803445,Change internal module system from ES6 modules -> CJS and general code clean up thanks to @kellec #158 ,Bumps ua-parser-js from 0.7.31 to 0.7.33. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix(Stack): fix incorrect classes being generated (#6540),0.9610004,Stack: fix incorrect classes being generated (#6540) (e3a77e1),,1
fix(Accordion): fix aria-expanded value when using alwaysOpen (#6537),0.96844673,"Accordion: fix aria-expanded value when using alwaysOpen (#6537) (7f633bf), closes #6536 #6536",  accordion accessibility fix #6536   added a test for AccordionButton component #6536   Co-authored-by: mdreieva maryna.dreieva@experian.com,1
docs(Navbar): fix placement links (#6535),0.55489284,Navbar: remove invalid sticky bottom reference (#5656) (53ce159),,0
chore(deps): bump json5 from 1.0.1 to 1.0.2 in /www (#6527),0.3991264,deps: clean up @types deps list (#6303) (609c678),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump json5 from 1.0.1 to 1.0.2 (#6526),0.44788396,deps: clean up @types deps list (#6303) (609c678),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
docs: update Font Awesome icons (#6525),0.41658622,v5: Update Badge classes (#5389) (651ae24),,0
chore(deps): bump express from 4.17.1 to 4.18.2 in /www (#6517),0.43264437,deps: clean up @types deps list (#6303) (609c678),Bumps express from 4.17.1 to 4.18.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: express   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump qs from 6.5.2 to 6.5.3 (#6516),0.49877137,deps: clean up @types deps list (#6303) (609c678),Bumps qs from 6.5.2 to 6.5.3. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: qs   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Publish v2.7.0,0.3856533,2.7.3 (2023-04-12),,0
fix(Modal): fix modal not closing when keyboard=false (#6515),0.97071123,Modal: fix modal not closing when keyboard=false (#6515) (92703d5),,1
chore(deps): update all non-major dependencies (#6513),0.6413821,update dependencies (#6587) (753dc53),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2 in /www (#6512),0.44119385,deps: clean up @types deps list (#6303) (609c678),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2 (#6511),0.5068662,deps: clean up @types deps list (#6303) (609c678),Bumps decode-uri-component from 0.2.0 to 0.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: decode-uri-component   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
docs(Button): fix consistent code style in Types example (#6509),0.51200676,fix types for DropdownButton and SplitButton (#5589) (df6024b),,0
feat(AccordionBody): add transition callback props (#6478),0.956674,AccordionBody: add transition callback props (#6478) (ba092df),,1
chore(deps): bump loader-utils from 1.4.0 to 1.4.2 in /www (#6494),0.46466577,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),Bumps loader-utils from 1.4.0 to 1.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
feat(Ratio): add support for portrait size ratios (#6501),0.9082031,Ratio: add support for portrait size ratios (#6501) (3cfdab1),  Added support for portrait size ratios   removed the 100% cap on the aspect ratio to allow portrait style size ratios   modified RatioSpec to allow aspect ratio greater than 100% ,1
fix(Dropdown): fic missing .show class on dropdown toggle when active (#6508),0.983665,Dropdown: fic missing .show class on dropdown toggle when active (#6508) (eaa4bb9),,1
chore(deps): bump socket.io-parser from 4.0.4 to 4.0.5 in /www (#6487),0.35820562,deps: clean up @types deps list (#6303) (609c678),Bumps socket.io-parser from 4.0.4 to 4.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: socket.io-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump socket.io-parser from 4.0.4 to 4.0.5 (#6486),0.38742882,deps: clean up @types deps list (#6303) (609c678),Bumps socket.io-parser from 4.0.4 to 4.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: socket.io-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump engine.io from 6.2.0 to 6.2.1 (#6502),0.48309967,deps: clean up @types deps list (#6303) (609c678),Bumps engine.io from 6.2.0 to 6.2.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
docs(Modal): fix static example (#6505),0.6772505,Modal: fix wrong types on ModalProps (#5894) (1db1f11),,0
chore(deps): bump loader-utils from 2.0.2 to 2.0.4 (#6499),0.47751462,deps: clean up @types deps list (#6303) (609c678),Bumps loader-utils from 2.0.2 to 2.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(ci): fix ubuntu firefox build (#6500),0.38609135,Stack: fix incorrect classes being generated (#6540) (e3a77e1),  fix(ci): fix ubuntu firefox build   try with xvfb   force to use .deb package   force deb package v2 ,0
docs: fix consistent code style in Badge example (#6493),0.47290534,v5: Update Badge classes (#5389) (651ae24),,0
feat(Dropdown): add support for centered dropdown menus (#6490),0.9024893,Dropdown: add support for centered dropdown menus (#6490) (500ee94),,1
chore(deps): update all non-major dependencies (#6482),0.626265,update dependencies (#6587) (753dc53),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
Publish v2.6.0,0.39045906,2.6.0 (2022-11-06),,0
fix: update @restart/ui to 1.4.1 (#6481),0.862471,update @restart/ui to v1.2.0 (#6285) (4f5e625),,1
fix: update @restart/ui to 1.4.0 (#6479),0.86954474,update @restart/ui to v1.2.0 (#6285) (4f5e625),Fixes a TypeScript 4.8 error applications using react-bootstrap may have encountered with usePopper's typing through the transitive dependency: https://github.com/react-restart/ui/issues/65,1
feat(Spinner): make the animation default to border (#6468),0.94377476,Spinner: make the animation default to border (#6468) (fb3e4d5)," make the spinner animation default to border  There's no good reason to always type out the animation for the spinner. There are only two choices, and the ""border"" option is the obvious choice as a default. This should be a non-breaking change.  use default prop for spinner animation parameter",1
fix(ListGroupItem): prevent a div with a href (#6462),0.9542378,ListGroupItem: prevent a div with a href (#6462) (c4b15a3),  Prevent a div with a href attribute   Revise fix to set the href in the props   revise check for href and action to show warning   add test to validate warning   remove redundant tests and renamed a test ,1
fix(types): fix type of 'safeFindDOMNode' function (#6465),0.97299963,types: fix type of 'safeFindDOMNode' function (#6465) (f2f1847),,1
docs(ListGroupItem): add onclick and href docs (#6461),0.68488836,ListGroupItem: prevent a div with a href (#6462) (c4b15a3),  Add onClick and href to the ListGroupItem api   Fix doc to href where there's an extra dependency ,0
"docs: Fix typos, remove unnecessary semicolons and blank lines (#6463)",0.41106385,fix exports and types (#5969) (3531dc8),  fix typos in mdx   remove unnecessary semicolons and blank lines in mdx   fix typos in comments of components   fix typos in test/ and tests/   Update www/src/pages/components/placeholder.mdx   Co-authored-by: Szymon Wiszczuk 37072867+golota60@users.noreply.github.com Co-authored-by: Szymon Wiszczuk 37072867+golota60@users.noreply.github.com,0
chore(deps): update all non-major dependencies (#6445),0.6294295,update dependencies (#6587) (753dc53),  chore(deps): update all non-major dependencies   fix lint error   Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: kyletsang 6854874+kyletsang@users.noreply.github.com,0
docs(CloseButton): add docs for aria-label and onClick (#6458),0.52022266,"v5: Update CloseButton (#5460) (52e8541), closes #5474",,0
chore(deps): update sinon to v14 (#6456),0.45393872,update dependencies (#6587) (753dc53),,0
fix(PageItem): remove disabled attribute on span (#6455),0.9705263,PageItem: remove disabled attribute on span (#6455) (249c178),,1
docs: fix typos in the pagination and pageitem docs (#6457),0.53853726,New Pager and PageItem components thanks to @brainary,,0
docs: switch default cdn to jsDelivr (#6454),0.35426837,switch from defaultProps to JS default params (#6568) (1d5b726),,0
fix(Modal): apply 'show' class when animation = false (#6447),0.9436859,Modal: apply 'show' class when animation = false (#6447) (8f5e903),,1
docs: fix typo in CONTRIBUTING.md (#6438),0.41369316,fix exports and types (#5969) (3531dc8),,0
docs: add example for react bootstrap component in as prop API (#6433),0.5310496,OverlayMixin container prop change for better compatibility with React 0.11 thanks to @jsdf #161,  Docs: Added Example For React Bootstarp Component in As Prop API   Removed Button Example and Changed file name to more appropriate   Changes to Introduction for As Prop Example   import name change ,0
docs: add space for consistency in introduction.mdx. (#6428),0.33753705,"refactor(Dropdown)!: simplify menu alignment API (#5759) (8a7e095), closes #5759",,0
docs: fix typo in grid.mdx (#6424),0.41622314,v5: Add row-cols-auto support (#5366) (457f42f),overriden -> overridden,0
Publish v2.5.0,0.47219944,2.5.0-beta.0 (2022-06-10),,0
docs: add missing Accordion and AccordionCollapse props (#6419),0.84270376,AccordionCollapse: add as prop support (#5991) (f40439e),,1
fix(Offcanvas): prevent children mounting twice on show when not responsive (#6416),0.96672463,Offcanvas: prevent children mounting twice on show when not responsive (#6416) (e2c4eeb),,1
docs: migrate to Algolia DocSearch v3 (#6410),0.35738164,Migration Guide,  docs: migrate to Algolia DocSearch v3   make search bar full width ,0
chore(deps): bump file-type from 16.5.3 to 16.5.4 in /www (#6409),0.41093338,deps: clean up @types deps list (#6303) (609c678),Bumps file-type from 16.5.3 to 16.5.4. - Release notes - Commits  updated-dependencies: - dependency-name: file-type   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix: update @restart/ui to 1.3.1 (#6408),0.88478297,update @restart/ui to v1.3.0 (#6383) (775e774),,1
chore(deps): bump terser from 4.8.0 to 4.8.1 in /www (#6403),0.46611124,deps: clean up @types deps list (#6303) (609c678),Bumps terser from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): bump terser from 5.7.1 to 5.14.2 (#6402),0.52547884,deps: clean up @types deps list (#6303) (609c678),Bumps terser from 5.7.1 to 5.14.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix: ensure consistent API for custom variants (#6398),0.913434,ensure consistent API for custom variants (#6398) (8a81903),Co-authored-by: Ryan Lee rol@bluetel.co.uk,1
docs: add Carousel no transition example (#6397),0.6985877,Carousel: fix crossfade animation (#5671) (a24ab44),  Add Carousel no transition example   Fix typo ,0
Publish v2.5.0-beta.1,0.57730377,2.5.0-beta.0 (2022-06-10),,0
docs(OverlayTrigger): add note about delay not working for click trigger (#6389),0.54686725,prioritize poppers position prop in overlaytrigger (#6175) (dc9a0d7),"  added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay   added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay   added optional delay close after click trigger   Revert ""added a note in the documentation for OverlayTrigger that the click trigger ignores the configured delay""   This reverts commit aeea7df4d89131d2f11e5a705af670e723030a9d.   reverting back to just the documentation change for OverlayTrigger   added note to OverlayTrigger documentation ",0
chore(deps): bump moment from 2.29.2 to 2.29.4 in /www (#6395),0.40546674,deps: clean up @types deps list (#6303) (609c678),Bumps moment from 2.29.2 to 2.29.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: moment   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
docs: fix custom tabs example (#6396),0.67071533,Tabs: allow fill and justify settings for tabs (#6391) (239c459),,0
chore: revert gatsby-plugin-mdx (#6394),0.39095348,deps: clean up @types deps list (#6303) (609c678),,0
feat(Tabs): allow fill and justify settings for tabs (#6391),0.9319488,Tabs: allow fill and justify settings for tabs (#6391) (239c459),  Allow fill and justify settings for tabs   Update tabs Fill and justify documentation section   Remove variant from TabsProps ,1
chore(deps): update dependency gatsby-plugin-mdx to v2 [SECURITY] (#6367),0.48073274,update dependencies (#6587) (753dc53),Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
docs: fix as prop example (#6385),0.528211,types: fix role prop (#5851) (28769b4),,0
feat(SplitButton): add flip prop support,0.92110336,SplitButton: add flip prop support (909c564),,1
feat(DropdownButton): add flip prop support,0.92272615,DropdownButton: add flip prop support (85ef5bc),,1
fix(Dropdown): remove unused flip prop,0.9291568,Dropdown: remove unused flip prop (7c2002f),,1
fix: update @restart/ui to v1.3.0 (#6383),0.9059528,update @restart/ui to v1.3.0 (#6383) (775e774),,1
fix(Offcanvas): fix responsive behavior when resizing screen (#6380),0.9549779,Offcanvas: fix responsive behavior when resizing screen (#6380) (a3e188a),,1
docs: fix sidenav padding (#6381),0.48458922,Navbar: remove invalid sticky bottom reference (#5656) (53ce159),,0
docs: move ads into page below title/lead (#6378),0.31010664,Offcanvas: add top placement (#5847) (82fe23f),,0
Publish v2.5.0-beta.0,0.5855017,2.5.0-beta.0 (2022-06-10),,0
chore: bump version to 2.5.0-beta.0,0.43006355,2.0.0-beta.4 (2021-07-20),,0
feat(Offcanvas): add responsive support (#6363),0.9050441,Offcanvas: add responsive support (#6363) (3bc4df2),  feat(Offcanvas): add responsive support   docs: update example with imports ,1
chore: fix eslint for docs (#6374),0.44252485,fix exports and types (#5969) (3531dc8),,0
docs: add imports to playground examples (#6368),0.3776698,fix exports and types (#5969) (3531dc8),  docs(all): Add imports to playground examples (#4952)   Revert Sonnet and PlaceholderImage imports to use defaults ,0
feat(ThemeProvider): support breakpoints smaller than xs (#6371),0.9351529,ThemeProvider: support breakpoints smaller than xs (#6371) (09bf4a2),  bug(ThemeProvider): fix breakpoints smaller than xs   bug(ThemeProvider): Added new tests ,1
chore(deps): bump devcert from 1.1.3 to 1.2.1 in /www (#6365),0.4988862,deps: clean up @types deps list (#6303) (609c678),Bumps devcert from 1.1.3 to 1.2.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: devcert   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
docs(Modal): fix typo in size prop type (#6362),0.74442375,Modal: fix wrong types on ModalProps (#5894) (1db1f11),,1
fix(NavbarOffcanvas): fix render to be SSR safe (#6360),0.98108447,NavbarOffcanvas: fix render to be SSR safe (#6360) (94d2fb4),,1
feat(FormCheck): add support for reverse checks and radios (#6353),0.88801205,FormCheck: add support for reverse checks and radios (#6353) (dd41911),,1
chore(deps): update codecov/codecov-action action to v3 (#6335),0.43778083,deps: clean up @types deps list (#6303) (609c678),Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(Overlay): fix initial positioning of overlays (#6348),0.9513372,Overlay: fix initial positioning of overlays (#6348) (bdb89d5),,1
feat(Offcanvas): added support for static backdrops (#6342),0.9212455,Offcanvas: added support for static backdrops (#6342) (e5b7c89),,1
fix(ToggleButtonGroup): remove extra onChange check (#6345),0.96120393,ToggleButtonGroup: remove extra onChange check (#6345) (52220e0),"This const variable is already checked on line 95, so must be truthy here as well. This bug was accidently detected by TypeScript 4.7-RC",1
feat(Table): add support for striped columns (#6344),0.8767401,Table: add support for striped columns (#6344) (9dc95c7),,1
chore(deps): update to Bootstrap 5.2.0-beta1 (#6338),0.45410427,Navbar: remove invalid sticky bottom reference (#5656) (53ce159),,0
chore(deps): update all non-major dependencies (#6334),0.63216156,update dependencies (#6587) (753dc53),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency eslint-plugin-mocha to v10 (#6145),0.44144946,Change internal module system from ES6 modules -> CJS and general code clean up thanks to @kellec #158 ,Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update dependency lint-staged to v12 (#6125),0.44339836,update dependencies (#6587) (753dc53),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): update actions/setup-node action to v3 (#6325),0.4309427,bump @restart/hooks to v0.4.6 (#6294) (dceb74b),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore: set permissions for GitHub actions (#6323),0.34630722,types: fix role prop (#5851) (28769b4),"Restrict the GitHub token permissions only to the required ones; this way, even if the attackers will succeed in compromising your workflow, they won’t be able to do much.  Included permissions for the action. https://github.com/ossf/scorecard/blob/main/docs/checks.md#token-permissions  https://docs.github.com/en/actions/using-workflows/workflow-syntax-for-github-actions#permissions https://docs.github.com/en/actions/using-jobs/assigning-permissions-to-jobs Keeping your GitHub Actions and workflows secure Part 1: Preventing pwn requests Signed-off-by: nathannaveen 42319948+nathannaveen@users.noreply.github.com",0
Publish v2.4.0,0.43073308,2.0.0-beta.4 (2021-07-20),,0
docs: fix grammar in toast docs (#6320),0.5979885,docs: fix missing img on toast (fix #5729) (#5814) (488e5c0),  Update toasts.mdx   Update toasts.mdx ,0
feat(ToastContainer): add containerPosition prop (#6316),0.9566877,ToastContainer: add containerPosition prop (#6316) (9815957),  Add containerPosition props   Refactor ToastContainerSpec   Allow empty string to remove position-* ,1
docs: update Dropdown's docs on onToggle function (#6319),0.5932226,Dropdown: add autoClose behaviour (#5873) (f5b511c),Fixes #6318,0
Publish v2.3.1,0.40234017,2.0.0-beta.3 (2021-07-15),,0
chore(deps): update all non-major dependencies (#6312),0.6358552,update dependencies (#6587) (753dc53),Co-authored-by: Renovate Bot bot@renovateapp.com,0
chore(deps): bump moment from 2.27.0 to 2.29.2 in /www (#6302),0.4067346,deps: clean up @types deps list (#6303) (609c678),Bumps moment from 2.27.0 to 2.29.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: moment   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
chore(deps): update actions/checkout action to v3 (#6301),0.42754567,deps: clean up @types deps list (#6303) (609c678),Co-authored-by: Renovate Bot bot@renovateapp.com,0
fix(NavbarOffcanvas): fix rendering of nav items when expand is used (#6310),0.9861197,NavbarOffcanvas: fix rendering of nav items when expand is used (#6310) (63869f9),,1
docs: fix examples (#6311),0.46277294,Stack: fix incorrect classes being generated (#6540) (e3a77e1),  docs: fix examples   docs: fix more examples ,0
fix(TabPane): omit Transition when prop is false (#6305),0.9740915,TabPane: omit Transition when prop is false (#6305) (1c71e9e), fix(TabPane): Omit Transition when prop is false  Make sure Transition is omitted in Tabpane when prop is a boolean and false instead of falling back to Fade  fix(TabPane): Omit Transition whenn prop is false  Return nooptransition from helper instead of adding logic to tabpane  fix(Tabs): Remove unnecessary prop  Remove transition={false} from tabs as it is not needed Co-authored-by: Eduardo Martins eduardo@sessionlab.com,1
Publish v2.3.0,0.4212885,2.0.0-beta.0 (2021-06-03),,0
fix(deps): clean up @types deps list (#6303),0.9384512,deps: clean up @types deps list (#6303) (609c678),,1
