Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update typescript-eslint monorepo to v5.59.8 (#982),0.50439966,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v18.16.16 (#972),0.6307517,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
release(app): v3.4.0+30400 (#981),0.8821791,release(app): v3.4.0+30400 by @Nirajn2311 in link,,1
fix: button text native login (#968),0.8221885,fix: button text native login by @Sembauke in link,fix: button text native login fix: for email button,1
feat: remove streak property (#977),0.84304965,feat: remove streak property by @Nirajn2311 in link,feat: remove streak property fix: streaks in profile view,1
fix: login button UI (#974),0.79509705,fix: login button UI by @Nirajn2311 in link,fix: learn landing login button ui fix: pass widget login button ui,1
feat: add settings page (#970),0.7921035,feat: add settings page by @Sembauke in link,feat: add settings page feat: add clear cache button feat: add are you sure? Dialog fix: add drawer feat: delete account view feat: delete account viewmodel feat: processing UI for account delete Co-authored-by: Niraj Nandish nirajnandish@icloud.com,1
fix: possible values profile ui (#971),0.8358929,fix: possible values profile ui by @Sembauke in link,,1
chore(deps): update dependency eslint to v8.41.0 (#973),0.5118159,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix: remove web support (#969),0.74812984,fix: remove web support by @Sembauke in link,,1
chore(deps): update typescript-eslint monorepo to v5.59.6 (#960),0.49610454,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency mongoose to v6.11.1 (#961),0.35105723,chore: update version to 2.1.6 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
feat: disable crashlytics for local development (#963),0.94577694,feat: disable crashlytics for local development by @Nirajn2311 in link,,1
chore: remove dev wall on native login screen (#967),0.927576,chore: remove dev wall on native login screen by @Sembauke in link,,1
release(app): v3.3.3+30303 (#965),0.8848768,release(app): v3.3.3+30303 by @Nirajn2311 in link,,1
chore: remove unused values (#964),0.7408904,chore: remove unused values by @Nirajn2311 in link,,1
chore(deps): update dependency @types/node to v18.16.9 (#959),0.6205846,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore: hide apple button (#957),0.79256344,chore: hide apple button by @Sembauke in link,chore: hide apple button feat: add development wall,1
fix: passpane login issue (#956),0.8657849,fix: passpane login issue by @Sembauke in link,fix: passpane login issue fix: use better notation,1
fix(deps): update dependency com.google.android.material:material to v1.9.0 (#949),0.47031268,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency mongoose to v6.11.0 (#950),0.33722156,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint to v8.40.0 (#948),0.48925734,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v18.16.5 (#947),0.6210716,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update typescript-eslint monorepo to v5.59.2 (#946),0.506405,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency com.google.firebase:firebase-crashlytics-gradle to v2.9.5 (#918),0.6600336,feat(app): firebase crashlytics by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore: hide code radio articles in iOS devices (#945),0.9118751,chore: hide code radio articles in iOS devices by @Nirajn2311 in link,chore: hide code radio articles in ios search view chore: hide code radio articles in ios feed view,1
feat: native login (#937),0.8192486,feat: native login by @Sembauke in link,feat: native login feat: add passwordless input field feat: button icons fix: remove divider at top fix: stacked generator feat: add email validation fix: center align social login text feat: native social login fix: route butotns to login view fix: linting issues feat: native passwordless login feat: handle incorrect OTP feat: update auth service to use native login fix: logout in drawer feat: succesful login route back to before logiv view fix: overflowing view fix: make view scrollable when keyboard is open Co-authored-by: Niraj Nandish nirajnandish@icloud.com,1
fix: remove type assertion (#944),0.63217974,fix: remove type assertion by @Sembauke in link,fix: remove type assertion fix: others,0
fix(deps): update kotlin monorepo to v1.8.21 (#941),0.43539754,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
feat: javascript console (#930),0.86946595,feat: javascript console by @Sembauke in link,"feat: javascript console fix: remove the need for javascript channels chore: remove webview_flutter from pubspec feat create basic console widget fix: remove back button from previews fix: get view logic working correctly feat: display tests fix: tab highlighting fix: make height of console dynamic fix: do not reset preview window feat: add user's script documents after inital test script parsing fix: parse console.log messages in paragraph tags feat: ability to add multiple script tags fix: remove ""as"" import fix: remove debug function fix: multiple test runner issues fix: don't set error back to false in finally feat: clearer test runner fix: only log console logs on last test completion fix: only show console for js only challenges fix: javascript test runner fix: add removed changes back fix: console view file names fix: replace active file links with fake ones fix: conditional file linking replacement fix: replace links after style parsing chore: reduce retries for curriculum ci test: break after fail fix: actually return... fix: add multiple path posibilities fix: don't parse if no scripts or links are present fix: change parseFragment back to parse Co-authored-by: Niraj Nandish nirajnandish@icloud.com",1
chore(deps): update babel monorepo to v7.21.5 (#938),0.55470574,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency lint-staged to v13.2.2 (#939),0.5974733,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update typescript-eslint monorepo to v5.59.1 (#940),0.50063044,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency prettier to v2.8.8 (#936),0.5885329,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency fastlane to v2.212.2 (#921),0.5377103,chore: update to version 2.2.1 by @Sembauke in link,,0
chore(deps): update actions/checkout digest to 8e5e7e5 (#916),0.5590393,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v18.15.13 (#932),0.6139822,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency rss-parser to v3.13.0 (#919),0.46642566,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/jest to v29.5.1 (#931),0.4811055,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint to v8.39.0 (#933),0.5028157,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore: release 3.3.2 (#929),0.872715,chore: release 3.3.2 by @Sembauke in link,chore: release 3.3.3 fix: correct version,1
feat: disable code radio for iOS build (#928),0.9404401,feat: disable code radio for iOS build by @Nirajn2311 in link,,1
Comments resolved: Now using already present consoleSnackbar function (#927),0.96863717,Comments resolved: Now using already present consoleSnackbar function by @Spyy004 in link,preview button made unavailable for JS challenges used the already present console snackbar,1
chore: change tutorial title (#926),0.8065468,chore: change tutorial title by @Sembauke in link,,1
fix: login button padding (#925),0.8596996,fix: login button padding by @Sembauke in link,,1
chore(deps): update dependency stacked_generator to v1 (#909),0.5787277,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update typescript-eslint monorepo to v5.59.0 (#917),0.5000905,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix: update phone_ide imports (#906),0.9069948,fix: update phone_ide imports by @Sembauke in link,fix: update phone_ide imports fix: make text copyable without custom repo chore: add phone_ide from pub chore: update phoneIDE,1
fix: back button for challenge view (#923),0.87751925,fix: back button for challenge view by @Nirajn2311 in link,,1
release(app): v3.3.1+30301 (#922),0.9143418,release(app): v3.3.3+30303 by @Nirajn2311 in link,,1
fix: ios issues (#914),0.7890514,fix: ios issues by @Sembauke in link,fix: ios issues feat: add non-HTTPS  URLS rule support feat: audio_service iOS config chore: revert flutter CI/CD actions to support only android Co-authored-by: Niraj Nandish nirajnandish@icloud.com,1
fix(deps): update dependency jiffy to v6 (#908),0.47790712,fix: bugs in latest release by @Nirajn2311 in link,fix(deps): update dependency jiffy to v6 fix: update jiffy Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com Co-authored-by: sembauke semboot699@gmail.com,0
chore(deps): update dependency typescript to v5 (#910),0.47727332,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency flutter_secure_storage to v8 (#911),0.5669191,fix: flutter errors learn by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
release(app): v3.3.0+30300 (#904),0.9004303,release(app): v3.3.3+30303 by @Nirajn2311 in link,,1
feat: iOS deployment (#885),0.8669109,feat: iOS deployment by @Nirajn2311 in link,feat: disable firebase tools for tests feat: update firebase config for ios fix: temp fix for e2e test for iOS chore: update Ci/CD workflows for feat: ios deployment config feat: auth0 config chore: ci screenshot zip name,1
fix: mobile curriculum test (#902),0.78747296,fix: mobile curriculum test by @Nirajn2311 in link,"fix: mobile curriculum test chore: test action in PR branch test action without giving spec option to action Specs are given in config option so no need of redundantly mentioning it again Revert ""chore: test action in PR branch"" This reverts commit d90e3d75c6171626b80ccbc59e5d74f300ef9000.",1
fix: login issues (#903),0.7008141,fix: login issues by @Nirajn2311 in link,fix: name of user can be null fix: isLocked value can be null fix: analyze errors,1
chore(deps): update dependency ts-jest to v29.1.0 (#901),0.48487476,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint to v8.38.0 (#899),0.50697905,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency mongoose to v6.10.5 (#898),0.35162887,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency lint-staged to v13.2.1 (#897),0.59535146,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v18.15.11 (#874),0.6157192,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update github actions (#873),0.5963278,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
feat: introduce card widgets on landing page (#882),0.89115185,feat: introduce card widgets on landing page by @Sembauke in link,feat: introduce card widgets on landing page fix: remove background on button fix: add padding,1
fix: old state pass panel (#894),0.86795616,fix: old state pass panel by @Sembauke in link,,1
chore: update pnpm version (#895),0.5753906,chore: update to 3.2.0 by @Sembauke in link,,0
"feat: add ""Next"" button in pass panel (#893)",0.90274906,"feat: add ""Next"" button in pass panel by @Sembauke in link",,1
chore(deps): update dependency eslint-config-prettier to v8.8.0 (#878),0.46559393,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update typescript-eslint monorepo to v5.57.1 (#890),0.4931438,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency prettier to v2.8.7 (#876),0.58765054,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency nodemon to v2.0.22 (#875),0.6060829,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update babel monorepo to v7.21.4 (#887),0.56045705,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint to v8.37.0 (#889),0.50311995,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
release(app): v3.2.3+30203 (#884),0.9080297,release(app): v3.2.3+30203 by @Nirajn2311 in link,,1
feat(app): firebase crashlytics (#883),0.919544,feat(app): firebase crashlytics by @Nirajn2311 in link,"Revert ""feat: option to email support login error (#880)"" This reverts commit c39655f9a9a7cf16baac8c9f594a9debf92f06a6. feat: firebase crashlytics fix: login bug due to missing user property",1
chore(deps): update typescript-eslint monorepo to v5.56.0 (#879),0.5036236,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency mongoose to v6.10.4 (#877),0.35944235,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
release(app): v3.2.2+30202 (#881),0.9067941,release(app): v3.2.2+30202 by @Nirajn2311 in link,,1
feat: option to email support login error (#880),0.89515173,feat: option to email support login error by @Nirajn2311 in link,,1
fix: author profile tutorial list widget (#872),0.8627652,fix: author profile tutorial list widget by @Sembauke in link,,1
fix: old state when returning to block page (#871),0.8750758,fix: old state when returning to block page by @Sembauke in link,fix: old state when returning to block page feat: add on willpop scope fix: remove debug value,1
release(app): v3.2.1+30201 (#869),0.92899054,release(app): v3.2.2+30202 by @Nirajn2311 in link,,1
chore(deps): update dependency fastlane to v2.212.1 (#861),0.53718024,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
"Changed Android:label:""freeCode Camp"" to ""freeCodeCamp"" in AndroidManifest.xml file (#867)",0.4391179,release(app): v3.2.2+30202 by @Nirajn2311 in link,Co-authored-by: Megan Chung chungmegan3@gmail.com Co-authored-by: Yuancheng Cao cao916245578@gmail.com,0
chore(deps): update dependency @types/jest to v29.5.0 (#860),0.49216548,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @babel/plugin-transform-typescript to v7.21.3 (#859),0.47701573,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v18.15.5 (#852),0.6125846,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update github actions (#849),0.5978516,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore: update to 3.2.0 (#864),0.9026791,chore: update to 3.2.0 by @Sembauke in link,,1
chore(deps): update typescript-eslint monorepo to v5.55.0 (#850),0.49839163,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency mongoose to v6.10.3 (#851),0.3580896,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint to v8.36.0 (#853),0.50898063,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint-config-prettier to v8.7.0 (#854),0.4675716,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency node-fetch to v3.3.1 (#856),0.49150532,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency lint-staged to v13.2.0 (#857),0.59990716,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix: editable region (#843),0.70674586,fix: editable region by @Sembauke in link,fix: editable region fix: only save if project feat: ad file id fix: convert customtabbar in to method fix: remove old options fix: options fix: add editableregion option class fix: nothing fix: preview button in old certs fix: initial load of challenge not loading file chore: remove unused parameter fix: preview fix: remove debug sharedprefrences fix: remove region cache when challenge is reset fix: don't show panel when running test runner chore: update pubspec Co-authored-by: Niraj Nandish nirajnandish@icloud.com,1
release(app): v3.1.2+30102 (#855),0.89942884,release(app): v3.1.2+30102 by @Nirajn2311 in link,,1
chore: record challenge id for GA (#847),0.7824492,chore: record challenge id for GA by @Nirajn2311 in link,,1
fix(deps): update dependency com.android.tools.build:gradle to v7.4.2 (#840),0.5488642,fix: update phone_ide imports by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix: download UI (#822),0.8383449,fix: download UI by @Sembauke in link,fix: show downloading on completed challenges feat: put in try catch,1
release(app): v3.1.1+30101 (#845),0.90851676,release(app): v3.1.2+30102 by @Nirajn2311 in link,,1
fix: auth0 domain for release mode (#844),0.89964104,fix: auth0 domain for release mode by @Nirajn2311 in link,,1
fix: bugs in latest release (#837),0.84704196,fix: bugs in latest release by @Nirajn2311 in link,fix: load bottom bar after rendering elements fix: migrate mobile curriculum action to pnpm and node 18 fix: cypress start command fix: cleaner output for mobile e2e test fix: scrollable drawer for small screens,1
chore(deps): update dependency @types/node to v18.14.6 (#838),0.6237442,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency nodemon to v2.0.21 (#839),0.60749525,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix: remove forum from sample.env (#842),0.87945014,fix: remove forum from sample.env by @Sembauke in link,,1
fix(deps): update dependency mongoose to v6.10.1 (#841),0.3492736,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
release(app): v3.1.0+30100 (#836),0.89206666,release(app): v3.1.0+30100 by @Nirajn2311 in link,chore: update workflows with auth0 keys release(app): v3.1.0+30100,1
fix: newest bookmark ontop (#834),0.8163768,fix: newest bookmark ontop by @Sembauke in link,fix: newest bookmark ontop fix: set remove bookmark to dynamic,1
feat(app): track web view location for GA (#835),0.8998817,feat(app): track web view location for GA by @Nirajn2311 in link,feat(app): track web view location for GA fix(app): track login error view,1
chore(deps): update dependency gradle to v7.6.1 (#824),0.5837778,chore: update version to 2.1.6 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency com.google.gms:google-services to v4.3.15 (#825),0.4140088,chore: update android sdk version to 33 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v18 (#832),0.6197503,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency eslint to v8.35.0 (#830),0.50123256,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency @types/node to v16.18.13 (#831),0.62832075,chore(api): downgrade node image to LTS version by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
fix(deps): update dependency mongoose to v6.10.0 (#829),0.3430109,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update typescript-eslint monorepo to v5.54.0 (#828),0.50107574,fix: lint issues for routes.ts by @ojeytonwilliams in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update babel monorepo to v7.21.0 (#826),0.5552436,chore: update to version 2.2.1 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update actions/cache digest to 69d9d44 (#823),0.6066965,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
feat: native auth (#704),0.8517425,feat: native auth by @Nirajn2311 in link,feat: auth0 flutter package and basic setup feat(app): connect FCC API chore(app): clean up temporary auth views and services chore(app): remove unused auth packages There are around 5 more unused packages. These will be removed in a separate PR feat(app): catch login errors feat(app): update sample.env feat(app): uncomment login buttons in the app feat(app): update userdata with passed challenge fix(app): make userModel null when user logs out fix(app): catch dio error when logging in fix(app): empty value in secure storage feat(app): loading dialog when user signs in feat: error dialog when handling login errors fix(app): use authorization header fix: merge changes feat: new user flow fix: remove TODO in auth service Co-authored-by: Sem Bauke semboot699@gmail.com feat: store paragraph text style in variable Co-authored-by: Sem Bauke semboot699@gmail.com fix: remove cookies on error fix: challenge id issues fix: username in drawer feat: sign in button in learn landing view fix: update pubspec.lock chore: move mockito to dev dep fix: dont do a null check on route settings fix: missing view names fix: use log instead of print fix: change if else statement to switch case Co-authored-by: Sem Bauke semboot699@gmail.com,1
feat: Google Analytics (#735),0.8162064,feat: Google Analytics by @Nirajn2311 in link,feat: setup Firebase with analytics feat: name the routes for analytics feat(app): firebase config files fix(app): google service plugin version feat(app): enable analytic collection only for production chore(app): move analytics service to firebase folder feat: custom analytics observer for tracking all routes including dialogs feat: route arguments fix: author location null,1
fix(deps): update dependency mongoose to v6.9.2 (#819),0.34370136,fix: bugs in latest release by @Nirajn2311 in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
chore(deps): update dependency lint-staged to v13.1.2 (#818),0.59605074,chore: update to 3.2.0 by @Sembauke in link,Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com,0
