Index,Message,Description,Message Abstract,Description Abstract
69,assertVue*() methods support Vue 3 composition API (#969),"If Vue's composition API used, reactive data and computed props cannot be inspected through these methods. When fetching a component prop, attempt these paths:  el.vue.key Vue 2 el.__vueParentComponent.ctx.key Vue 3 options API Vue 3 composition API for definedProps() el.__vueParentComponent.setupState.key Vue 3 composition API reactive(), computed(), or any other      ",assertVue*() methods support Vue 3 composition API (#969),"If Vue's composition API used, reactive data and computed props cannot be inspected through these methods. When fetching a component prop, attempt these paths: el.vue.key Vue 2 el.__vueParentComponent.ctx.key Vue 3 options API Vue 3 composition API for definedProps() el.__vueParentComponent.setupState.key Vue 3 composition API reactive(), computed(), or any other"
70,Update update-changelog.yml,,Update update-changelog.yml,
71,Update .styleci.yml,,Update .styleci.yml,
72,Update .styleci.yml,,Update .styleci.yml,
73,Update CHANGELOG.md,,Update CHANGELOG.md,
74,Fixes link assertion with single or double quote (#965), Fixes link assertion with single or double quote  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com   Update InteractsWithElements.php   Update MakesAssertions.php   Co-authored-by: Taylor Otwell taylor@laravel.com,Fixes link assertion with single or double quote (#965),Fixes link assertion with single or double quote Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com wip Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com wip Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com wip Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Update InteractsWithElements.php Update MakesAssertions.php Co-authored-by: Taylor Otwell taylor@laravel.com
75,Merge pull request #962 from stefanzweifel/patch-1,[6.x] Use release target branch in changelog compare URL,Merge pull request #962 from stefanzweifel/patch-1,[6.x] Use release target branch in changelog compare URL
76,Use release target branch in changelog compare URL,,Use release target branch in changelog compare URL,
77,Update CHANGELOG.md,,Update CHANGELOG.md,
78,Create update-changelog.yml,,Create update-changelog.yml,
79,[6.x] Add waitForInput (#960),  add waitForInput   Update WaitsForElements.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[6.x] Add waitForInput (#960),add waitForInput Update WaitsForElements.php Co-authored-by: Taylor Otwell taylor@laravel.com
80,Update composer.json,,Update composer.json,
81,Merge pull request #957 from laravel/6.x,Merge into master,Merge pull request #957 from laravel/6.x,Merge into master
82,Update composer.json,,Update composer.json,
83,Merge branch 'master' into 6.x,,Merge branch 'master' into 6.x,
84,Update CHANGELOG.md,,Update CHANGELOG.md,
85,Laravel 9 (#956),  Laravel 9   wip ,Laravel 9 (#956),Laravel 9 wip
86,Update CHANGELOG.md,,Update CHANGELOG.md,
87,add clickAndWaitForReload (#953),,add clickAndWaitForReload (#953),
88,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
89,Merge pull request #943 from laravel/driesvints-patch-1,Update phpunit.xml.dist,Merge pull request #943 from laravel/driesvints-patch-1,Update phpunit.xml.dist
90,Update phpunit.xml.dist,,Update phpunit.xml.dist,
91,Update CHANGELOG.md,,Update CHANGELOG.md,
92,Merge pull request #942 from laravel/fix-assert-value-select,Fix assertValue for select elements,Merge pull request #942 from laravel/fix-assert-value-select,Fix assertValue for select elements
93,Fix assertValue for select elements,,Fix assertValue for select elements,
94,[6.x] Tweak cookie() and plainCookie() return types (#941),  Fix return types   Update InteractsWithCookies.php   Co-authored-by: Steve Bauman 6421846+stevebauman@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com,[6.x] Tweak cookie() and plainCookie() return types (#941),Fix return types Update InteractsWithCookies.php Co-authored-by: Steve Bauman 6421846+stevebauman@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com
95,Merge branch '6.x',Conflicts: .github/workflows/tests.yml CHANGELOG.md,Merge branch '6.x',Conflicts: .github/workflows/tests.yml CHANGELOG.md
96,Update CHANGELOG.md,,Update CHANGELOG.md,
97,[6.x] Fix logout() when using AuthenticateSession and default guard (#939)," [6.x] Fix logout() when using AuthenticateSession and default guard  Fix was attempted by #826, but the string concatenation is wrong and it never uses the default guard.  Use local variable instead",[6.x] Fix logout() when using AuthenticateSession and default guard (#939),"[6.x] Fix logout() when using AuthenticateSession and default guard Fix was attempted by #826, but the string concatenation is wrong and it never uses the default guard. Use local variable instead"
98,Formatting (#938),Docblocks,Formatting (#938),Docblocks
99,Update CHANGELOG.md,,Update CHANGELOG.md,
100,Improve test coverage (#937),  Provide test coverage for waitUntilMissing()   Provide test coverage for waitForTextIn()   Provide test coverage for waitForLink()   Provide test coverage for waitUntilVue() / waitUntilVueIsNot()   Provide test coverage for waitForDialog()   Provide test coverage for waitForReload() ,Improve test coverage (#937),Provide test coverage for waitUntilMissing() Provide test coverage for waitForTextIn() Provide test coverage for waitForLink() Provide test coverage for waitUntilVue() / waitUntilVueIsNot() Provide test coverage for waitForDialog() Provide test coverage for waitForReload()
101,Merge branch 'u01jmg3/6.x' into 6.x,,Merge branch 'u01jmg3/6.x' into 6.x,
102,formatting,,formatting,
103,Update CHANGELOG.md,,Update CHANGELOG.md,
104,934 - throw an error if assertValue() / assertValueIsNot() are used with an element that does not support the value attribute,,934 - throw an error if assertValue() / assertValueIsNot() are used with an element that does not support the value attribute,
105,Merge pull request #932 from laravel/php81,Add PHP 8.1 support,Merge pull request #932 from laravel/php81,Add PHP 8.1 support
106,Add PHP 8.1 support,,Add PHP 8.1 support,
107,Add new assertion assertValueIsNot() (#929),  Correct docblocks   Add new assertion assertValueIsNot() ,Add new assertion assertValueIsNot() (#929),Correct docblocks Add new assertion assertValueIsNot()
108,Apply fixes from StyleCI,,Apply fixes from StyleCI,
109,Merge branch 'assert-attribute-contains' into 6.x,,Merge branch 'assert-attribute-contains' into 6.x,
110,formatting,,formatting,
111,Provide test coverage for whenAvailable() (#930),,Provide test coverage for whenAvailable() (#930),
112,Add new assertion assertAttributeContains(),,Add new assertion assertAttributeContains(),
113,Fix logo for GitHub Dark Theme (#928),  Fix logo for GitHub Dark Theme   minor fix ,Fix logo for GitHub Dark Theme (#928),Fix logo for GitHub Dark Theme minor fix
114,Apply fixes from StyleCI,,Apply fixes from StyleCI,
115,Add Missing Type Hints and Fix Some Typos (#927),  Add Missing Type Hints and Fix some typos   Add StyleCI Fixes ,Add Missing Type Hints and Fix Some Typos (#927),Add Missing Type Hints and Fix some typos Add StyleCI Fixes
116,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
117,Update CHANGELOG.md,,Update CHANGELOG.md,
118,fix: check if userId is an object (#922),,fix: check if userId is an object (#922),
119,"Fix ""pest"" option does not exist on dusk:fails command (#921)",,"Fix ""pest"" option does not exist on dusk:fails command (#921)",
120,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
121,Update CHANGELOG.md,,Update CHANGELOG.md,
122,[6.x] Add waitUntilEnabled and waitUntilDisabled (#918),  add waitUntilEnabled and waitUntilDisabled   Update WaitsForElements.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[6.x] Add waitUntilEnabled and waitUntilDisabled (#918),add waitUntilEnabled and waitUntilDisabled Update WaitsForElements.php Co-authored-by: Taylor Otwell taylor@laravel.com
123,"[6.x] Set Component as possible variable type to phpdoc of methods with, within, elsewhere (#919)","  Set Component as possible variable type to phpdoc of methods with, within,elsewhere   FQN ","[6.x] Set Component as possible variable type to phpdoc of methods with, within, elsewhere (#919)","Set Component as possible variable type to phpdoc of methods with, within,elsewhere FQN"
124,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
125,Update CHANGELOG.md,,Update CHANGELOG.md,
126,allow waiting for full URL location (#916),,allow waiting for full URL location (#916),
127,Update CHANGELOG.md,,Update CHANGELOG.md,
128,Add source directory creation on install (#915),,Add source directory creation on install (#915),
129,[6.x] Add assertInputPresent and assertInputMissing assertions (#914),  add assertInputPresent and assertInputMissing assertions   wip ,[6.x] Add assertInputPresent and assertInputMissing assertions (#914),add assertInputPresent and assertInputMissing assertions wip
130,Merge branch '6.x',Conflicts: CHANGELOG.md src/Console/DuskCommand.php,Merge branch '6.x',Conflicts: CHANGELOG.md src/Console/DuskCommand.php
131,Update CHANGELOG.md,,Update CHANGELOG.md,
132,Make DuskCommand compatible with Pest (#913),  Update DuskCommand.php   Update DuskCommand.php   Update DuskCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,Make DuskCommand compatible with Pest (#913),Update DuskCommand.php Update DuskCommand.php Update DuskCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com
133,Redirect page to previous URL after asserting authentication (#912),"Authentication assert will require the browser to navigate to /_dusk/user/:id, if user visit a page and then use assertGuest() they need to remember to navigate back to previous page. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com",Redirect page to previous URL after asserting authentication (#912),"Authentication assert will require the browser to navigate to /_dusk/user/:id, if user visit a page and then use assertGuest() they need to remember to navigate back to previous page. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com"
134,Fix unicode support in slowly send keys methods (#907),Replace str_split with preg_split for support unicode,Fix unicode support in slowly send keys methods (#907),Replace str_split with preg_split for support unicode
135,Do not test PHPUnit on PHP 7.4,,Do not test PHPUnit on PHP 7.4,
136,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
137,Update CHANGELOG.md,,Update CHANGELOG.md,
138,Allow to pass array for select multiple. (#904), Allow to pass array for select multiple.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Apply fixes from StyleCI  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Update InteractsWithElements.php  Co-authored-by: Taylor Otwell taylor@laravel.com,Allow to pass array for select multiple. (#904),Allow to pass array for select multiple. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Apply fixes from StyleCI Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Update InteractsWithElements.php Co-authored-by: Taylor Otwell taylor@laravel.com
139,Fixes for class imports (#905),  Fixes for page import   Update page.stub   Co-authored-by: Taylor Otwell taylor@laravel.com,Fixes for class imports (#905),Fixes for page import Update page.stub Co-authored-by: Taylor Otwell taylor@laravel.com
140,dark mode logo,,dark mode logo,
141,Apply fixes from StyleCI (#902),,Apply fixes from StyleCI (#902),
142,Update 1_Bug_report.md,,Update 1_Bug_report.md,
143,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
144,Update CHANGELOG.md,,Update CHANGELOG.md,
145,Add middleware configuration (#888),,Add middleware configuration (#888),
146,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
147,Update CHANGELOG.md,,Update CHANGELOG.md,
148,[6.x] Add purge console command (#887), [6.x] Add purge console command  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Fixes CS  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com   Improve warn message on folder doesn't exists.   Update PurgeCommand.php   Co-authored-by: Derek derekmd@hotmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,[6.x] Add purge console command (#887),[6.x] Add purge console command Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Fixes CS Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Improve warn message on folder doesn't exists. Update PurgeCommand.php Co-authored-by: Derek derekmd@hotmail.com Co-authored-by: Taylor Otwell taylor@laravel.com
149,[6.x] Refactor redundant purging methods. (#886), [6.x] Refactor redundant purging methods.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Fixes indent.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,[6.x] Refactor redundant purging methods. (#886),[6.x] Refactor redundant purging methods. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Fixes indent. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
150,Move commands to boot method (#884),,Move commands to boot method (#884),
151,Update tests.yml,,Update tests.yml,
152,Update tests.yml,,Update tests.yml,
153,Merge branch '6.x',,Merge branch '6.x',
154,Merge pull request #882 from laravel/ubuntu,Use ubuntu-18.04,Merge pull request #882 from laravel/ubuntu,Use ubuntu-18.04
155,Use ubuntu-18.04,,Use ubuntu-18.04,
156,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
157,Update CHANGELOG.md,,Update CHANGELOG.md,
158,update doc block,,update doc block,
159,[6.x] Add assertNotPresent() assertion (#879),  add assertNotPresent()   Fix code styling ,[6.x] Add assertNotPresent() assertion (#879),add assertNotPresent() Fix code styling
160,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
161,Update CHANGELOG.md,,Update CHANGELOG.md,
162,Merge branch '6.x',,Merge branch '6.x',
163,[6.x] Add support for Mac ARM64 architecture (#876), Add support for Mac ARM64 architecture.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Allow tests on Laravel 6.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Fixes phpunit 7 support.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Use include instead of exclude.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,[6.x] Add support for Mac ARM64 architecture (#876),Add support for Mac ARM64 architecture. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Allow tests on Laravel 6. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Fixes phpunit 7 support. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Use include instead of exclude. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
164,[7.x] Refactor PR to match changes to PR #876 (#877), Refactor PR to match changes to 6.x  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Allow tests on phpunit 10.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Skip testbench 5.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,[7.x] Refactor PR to match changes to PR #876 (#877),Refactor PR to match changes to 6.x Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Allow tests on phpunit 10. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com Skip testbench 5. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
165,[7.x] Add support for arm64 macOS (#869),  Add support for arm64 macOS   Fix ChromeProcess::chromeEnvironment() ,[7.x] Add support for arm64 macOS (#869),Add support for arm64 macOS Fix ChromeProcess::chromeEnvironment()
166,[7.x] Remove chrome binaries (#873),  Remove chrome binaries   Ignore chrome binaries   Apply fixes from StyleCI (#872)   Only install OS binary   Orchestra 7.0   Update testbench dependency   Attempt at fixing tests   Apply fixes from StyleCI (#875)   Fix tests   Fix tests ,[7.x] Remove chrome binaries (#873),Remove chrome binaries Ignore chrome binaries Apply fixes from StyleCI (#872) Only install OS binary Orchestra 7.0 Update testbench dependency Attempt at fixing tests Apply fixes from StyleCI (#875) Fix tests Fix tests
167,Bump dependencies (#874),,Bump dependencies (#874),
168,Merge branch '6.x',,Merge branch '6.x',
169,Merge pull request #871 from derekmd/fix-ci-typo,[6.x] Fix DuskCommand syntax mistake,Merge pull request #871 from derekmd/fix-ci-typo,[6.x] Fix DuskCommand syntax mistake
170,Fix DuskCommand syntax mistake,"No test coverage, you say.",Fix DuskCommand syntax mistake,"No test coverage, you say."
171,[6.x] Add Dusk command argument --browse (#870)," Add Dusk command argument --browse  Allow headless mode to be disabled by calling: php artisan dusk --browse This will instead show the browser window in the viewport while tests run. --browse cannot be used if CI=true is set in the local environment, which GitHub Actions, TravisCI, CircleCI, GitLab, etc. all configure.   Update DuskCommand.php   Update DuskFailsCommand.php   Update DuskTestCase.stub   Co-authored-by: Mior Muhammad Zaki crynobone@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com",[6.x] Add Dusk command argument --browse (#870),"Add Dusk command argument --browse Allow headless mode to be disabled by calling: php artisan dusk --browse This will instead show the browser window in the viewport while tests run. --browse cannot be used if CI=true is set in the local environment, which GitHub Actions, TravisCI, CircleCI, GitLab, etc. all configure. Update DuskCommand.php Update DuskFailsCommand.php Update DuskTestCase.stub Co-authored-by: Mior Muhammad Zaki crynobone@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com"
172,Merge branch '6.x',Conflicts: CHANGELOG.md,Merge branch '6.x',Conflicts: CHANGELOG.md
173,Update CHANGELOG.md,,Update CHANGELOG.md,
174,Update CHANGELOG.md,,Update CHANGELOG.md,
175,[6.x] Add $seconds options to Browser::elseWhenAvailable() (#865),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,[6.x] Add $seconds options to Browser::elseWhenAvailable() (#865),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
176,[6.x] Improves docblock (#866),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,[6.x] Improves docblock (#866),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com
177,PHPUnit v10 (#863),,PHPUnit v10 (#863),
178,Drop PHPUnit v8 support (#861),,Drop PHPUnit v8 support (#861),
179,Drop Laravel v6 & v7 support (#862),,Drop Laravel v6 & v7 support (#862),
