Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Add assertIndeterminate assertion for checkbox. (#986),0.6785419,Add assertIndeterminate assertion for checkbox. by @crynobone in https://github.com/laravel/dusk/pull/986, Add assertIndeterminate assertion for checkbox.  Reference: https://developer.mozilla.org/en-US/docs/Web/HTML/Element/input/checkbox#indeterminate_state_checkboxes Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Update MakesAssertions.php  Co-authored-by: Taylor Otwell taylor@laravel.com,0
formatting,0.2997858,Changed,,0
Added responsiveScreenShots method,0.35440242,Allow saving screenshots in a subdirectory (#662),Method uses some default screen sizes which can be altered,0
Update update-changelog.yml,0.38188338,Update Symfony dependencies to latest version (788e79c),,0
Update pull-requests.yml,0.30794245,Update Symfony dependencies to latest version (788e79c),,0
Add hasStartMaximizedEnabled method. (#978),0.58392745,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,  Add hasStartMaximizedEnabled method.   Fix formatting.   Update DuskTestCase.stub   Co-authored-by: Taylor Otwell taylor@laravel.com,0
Fix storing page source to disk when source assertions fail. (#976),0.68054044,Fix storing page source to disk when source assertions fail. by @calmdev in https://github.com/laravel/dusk/pull/976,,0
Add waitForEvent() method (#972),0.69853354,Add waitUntilEnabled and waitUntilDisabled (#918)﻿," Add waitForEvent  This commit adds a waitForEvent() method to the WaitsForElements trait, making it available to the Browser class. The waitForEvent() method pauses the test execution until a given event type occurs on a target element or object. It also adds a corresponding test case to WaitsForElementsTest.   Fix syntax in exception message   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com",0
Update tests.yml (#973),0.3928977,Fix assertValue for select elements (#942),,0
Create pull-requests.yml,0.25373715,"Add ability to store source from browser (#707, 9c90e2a, 1d5bc20)",,0
[6.x] Fixed vueAttribute for older Vue 2.x projects (#970),0.68013066,Add Vue 3 support to the assertVue*() methods (#834)﻿,  Fixed vueAttribute for older Vue 2.X projects   Update MakesAssertionsTest.php ,0
assertVue*() methods support Vue 3 composition API (#969),0.8968719,assertVue*() methods support Vue 3 composition API by @derekmd in https://github.com/laravel/dusk/pull/969,"If Vue's composition API used, reactive data and computed props cannot be inspected through these methods. When fetching a component prop, attempt these paths:  el.vue.key Vue 2 el.__vueParentComponent.ctx.key Vue 3 options API Vue 3 composition API for definedProps() el.__vueParentComponent.setupState.key Vue 3 composition API reactive(), computed(), or any other      ",1
Update .styleci.yml,0.33318222,Update jQuery file (#721),,0
Update CHANGELOG.md,0.34691364,Updated,,0
Fixes link assertion with single or double quote (#965),0.51100636,"Add new assertion assertAttributeContains() (#931, ab47680)", Fixes link assertion with single or double quote  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  wip  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com   Update InteractsWithElements.php   Update MakesAssertions.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
Merge pull request #962 from stefanzweifel/patch-1,0.3919423,Updated,[6.x] Use release target branch in changelog compare URL,0
Use release target branch in changelog compare URL,0.3379271,Allow proxy for getting latest version (#805),,0
Create update-changelog.yml,0.2792802,Update Symfony dependencies to latest version (788e79c),,0
[6.x] Add waitForInput (#960),0.65020424,"Add ""waitUntilMissingText"" (#706)",  add waitForInput   Update WaitsForElements.php   Co-authored-by: Taylor Otwell taylor@laravel.com,0
Update composer.json,0.47971976,Update Symfony dependencies to latest version (788e79c),,0
Merge pull request #957 from laravel/6.x,0.62995076,Laravel 9 Support (#956),Merge into master,0
Merge branch 'master' into 6.x,0.25026816,Update minimum Laravel version (fcb2226),,0
Laravel 9 (#956),0.8462293,Laravel 9 Support (#956),  Laravel 9   wip ,1
add clickAndWaitForReload (#953),0.56818914,"Add clickAtXPath (#723, effe73d)",,0
Merge pull request #943 from laravel/driesvints-patch-1,0.54803574,Laravel 9 Support (#956),Update phpunit.xml.dist,0
Update phpunit.xml.dist,0.65141785,Support PHPUnit 8 (788e79c),,0
Merge pull request #942 from laravel/fix-assert-value-select,0.59334,Fix PHPUnit v10 stubs by @driesvints in https://github.com/laravel/dusk/pull/1024,Fix assertValue for select elements,0
Fix assertValue for select elements,0.93502283,Fix assertValue for select elements (#942),,1
[6.x] Tweak cookie() and plainCookie() return types (#941),0.6750246,Fix for cookie assertions (#778),  Fix return types   Update InteractsWithCookies.php   Co-authored-by: Steve Bauman 6421846+stevebauman@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com,0
[6.x] Fix logout() when using AuthenticateSession and default guard (#939),0.951258,Fix logout() when using AuthenticateSession and default guard (#939)﻿," [6.x] Fix logout() when using AuthenticateSession and default guard  Fix was attempted by #826, but the string concatenation is wrong and it never uses the default guard.  Use local variable instead",1
Formatting (#938),0.38423604,Adds typeSlowly & appendSlowly (#748),Docblocks,0
Improve test coverage (#937),0.49496835,Add assert attribute methods (#751),  Provide test coverage for waitUntilMissing()   Provide test coverage for waitForTextIn()   Provide test coverage for waitForLink()   Provide test coverage for waitUntilVue() / waitUntilVueIsNot()   Provide test coverage for waitForDialog()   Provide test coverage for waitForReload() ,0
Merge branch 'u01jmg3/6.x' into 6.x,0.26846054,Add support for Mac ARM64 architecture (#876)﻿,,0
934 - throw an error if assertValue() / assertValueIsNot() are used with an element that does not support the value attribute,0.938326,"throw an error if assertValue() is used with an element that does not support the value attribute (#936, 334c49f)",,1
Merge pull request #932 from laravel/php81,0.60982877,Laravel 9 Support (#956),Add PHP 8.1 support,0
Add PHP 8.1 support,0.7885898,PHP 8 Support (#833)  ﻿,,1
Add new assertion assertValueIsNot() (#929),1.0000002,Add new assertion assertValueIsNot() (#929),  Correct docblocks   Add new assertion assertValueIsNot() ,1
Merge branch 'assert-attribute-contains' into 6.x,0.6244679,Add assert attribute methods (#751),,0
Provide test coverage for whenAvailable() (#930),0.4939223,Add new assertion assertValueIsNot() (#929),,0
Add new assertion assertAttributeContains(),0.94899184,"Add new assertion assertAttributeContains() (#931, ab47680)",,1
Fix logo for GitHub Dark Theme (#928),0.42959675,Fix updated Mac image name by @driesvints in https://github.com/laravel/dusk/pull/1001,  Fix logo for GitHub Dark Theme   minor fix ,0
Add Missing Type Hints and Fix Some Typos (#927),0.42582688,Fix for class imports (#905)﻿,  Add Missing Type Hints and Fix some typos   Add StyleCI Fixes ,0
fix: check if userId is an object (#922),0.47294652,Fix Call to undefined method (#750),,0
"Fix ""pest"" option does not exist on dusk:fails command (#921)",1.0000001,"Fix ""pest"" option does not exist on dusk:fails command (#921)﻿",,1
[6.x] Add waitUntilEnabled and waitUntilDisabled (#918),0.94809103,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,  add waitUntilEnabled and waitUntilDisabled   Update WaitsForElements.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
"[6.x] Set Component as possible variable type to phpdoc of methods with, within, elsewhere (#919)",0.46494552,Uses PHP Native Type Declarations 🐘  by @nunomaduro in https://github.com/laravel/dusk/pull/1004,"  Set Component as possible variable type to phpdoc of methods with, within,elsewhere   FQN ",0
allow waiting for full URL location (#916),0.82938194,Support waiting for URLs with waitForLocation (#916)﻿,,1
Add source directory creation on install (#915),1.0,Add source directory creation on install (#915)﻿,,1
[6.x] Add assertInputPresent and assertInputMissing assertions (#914),0.94856924,Add assertInputPresent and assertInputMissing assertions (#914),  add assertInputPresent and assertInputMissing assertions   wip ,1
Make DuskCommand compatible with Pest (#913),0.99999994,Make DuskCommand compatible with Pest (#913),  Update DuskCommand.php   Update DuskCommand.php   Update DuskCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Redirect page to previous URL after asserting authentication (#912),1.0000002,Redirect page to previous URL after asserting authentication (#912)﻿,"Authentication assert will require the browser to navigate to /_dusk/user/:id, if user visit a page and then use assertGuest() they need to remember to navigate back to previous page. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com",1
Fix unicode support in slowly send keys methods (#907),0.6346474,Fix unicode support in appendSlowly method (#907),Replace str_split with preg_split for support unicode,0
Do not test PHPUnit on PHP 7.4,0.7558541,Support PHPUnit 8 (788e79c),,1
Allow to pass array for select multiple. (#904),0.9927164,Allow to pass array for select multiple (#904), Allow to pass array for select multiple.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Apply fixes from StyleCI  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Update InteractsWithElements.php  Co-authored-by: Taylor Otwell taylor@laravel.com,1
Fixes for class imports (#905),0.94164574,Fix for class imports (#905)﻿,  Fixes for page import   Update page.stub   Co-authored-by: Taylor Otwell taylor@laravel.com,1
dark mode logo,0.25744346,Add Dusk command argument --browse (#870),,0
Apply fixes from StyleCI (#902),0.4474839,Fix for class imports (#905)﻿,,0
Add middleware configuration (#888),0.37225547,Allow proxy for getting latest version (#805),,0
[6.x] Add purge console command (#887),0.9110156,Add purge console command (#887), [6.x] Add purge console command  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Fixes CS  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com   Improve warn message on folder doesn't exists.   Update PurgeCommand.php   Co-authored-by: Derek derekmd@hotmail.com Co-authored-by: Taylor Otwell taylor@laravel.com,1
[6.x] Refactor redundant purging methods. (#886),0.9354285,Refactor redundant purging methods (#886)﻿, [6.x] Refactor redundant purging methods.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Fixes indent.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
Move commands to boot method (#884),1.0000002,Move commands to boot method (#884),,1
Merge pull request #882 from laravel/ubuntu,0.5559394,Support Laravel 8 (#800),Use ubuntu-18.04,0
Use ubuntu-18.04,0.20841953,Updated,,0
update doc block,0.34890914,Update fitContent() (#717),,0
[6.x] Add assertNotPresent() assertion (#879),0.9355899,Add assertNotPresent() assertion (#879)﻿,  add assertNotPresent()   Fix code styling ,1
[6.x] Add support for Mac ARM64 architecture (#876),0.9667845,Add support for Mac ARM64 architecture (#876)﻿, Add support for Mac ARM64 architecture.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Allow tests on Laravel 6.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Fixes phpunit 7 support.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Use include instead of exclude.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
[7.x] Refactor PR to match changes to PR #876 (#877),0.37650314,Refactor redundant purging methods (#886)﻿, Refactor PR to match changes to 6.x  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Allow tests on phpunit 10.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Skip testbench 5.  Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
[7.x] Add support for arm64 macOS (#869),0.855652,Add support for Mac ARM64 architecture (#876)﻿,  Add support for arm64 macOS   Fix ChromeProcess::chromeEnvironment() ,1
[7.x] Remove chrome binaries (#873),0.65688145,Remove chrome binaries by @driesvints in https://github.com/laravel/dusk/pull/873,  Remove chrome binaries   Ignore chrome binaries   Apply fixes from StyleCI (#872)   Only install OS binary   Orchestra 7.0   Update testbench dependency   Attempt at fixing tests   Apply fixes from StyleCI (#875)   Fix tests   Fix tests ,0
Bump dependencies (#874),0.53362966,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),,0
Merge pull request #871 from derekmd/fix-ci-typo,0.33759168,Fix for class imports (#905)﻿,[6.x] Fix DuskCommand syntax mistake,0
Fix DuskCommand syntax mistake,0.7228964,Make DuskCommand compatible with Pest (#913),"No test coverage, you say.",1
[6.x] Add Dusk command argument --browse (#870),0.970037,Add Dusk command argument --browse (#870)," Add Dusk command argument --browse  Allow headless mode to be disabled by calling: php artisan dusk --browse This will instead show the browser window in the viewport while tests run. --browse cannot be used if CI=true is set in the local environment, which GitHub Actions, TravisCI, CircleCI, GitLab, etc. all configure.   Update DuskCommand.php   Update DuskFailsCommand.php   Update DuskTestCase.stub   Co-authored-by: Mior Muhammad Zaki crynobone@gmail.com Co-authored-by: Taylor Otwell taylor@laravel.com",1
[6.x] Add $seconds options to Browser::elseWhenAvailable() (#865),0.97814155,Add $seconds options to Browser::elseWhenAvailable() (#865)﻿,Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
[6.x] Improves docblock (#866),0.3168836,Fix for class imports (#905)﻿,Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
PHPUnit v10 (#863),0.83009785,"PHPUnit 9 support (2770f25, 45ae210)",,1
Drop PHPUnit v8 support (#861),0.80096984,Support PHPUnit 8 (788e79c),,1
Drop Laravel v6 & v7 support (#862),0.7595365,"Dropped support for Laravel 5.7 & 5.8 (98af698, e0c173a)",,1
Drop PHP 7.2 (#860),0.6977042,Dropped support for PHP 7.1 (210e03e),,0
[6.x] Fix the value generated when setting encrypted cookies (#857),0.9615277,Fix the value generated when setting encrypted cookies (#857),  Fix the value generated when setting encrypted cookies   Update InteractsWithCookies.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Do not resize to zero (#858),0.99999976,Do not resize to zero (#858),,1
Add Chromium path for Debian 10 (#855),1.0,Add Chromium path for Debian 10 (#855),"On my freshly installed Debian 10, apt install chromium create the executable in /usr/bin/chromium.",1
Allow passing mixed to assertVue() and assertVueIsNot() (#853),0.9844459,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,1
"use selector to double click, and to click and hold (#848)",0.6524146,"Use selector to double click, and to click and hold by @rodrigopedra in https://github.com/laravel/dusk/pull/848",,0
Merge pull request #847 from crynobone/elsewhere-when-available,0.26213264,Add purge console command (#887),Use $browser given from closure to received scoped selector.,0
Use $browser given from closure to received scoped selector.,0.58648574,Support executing closures outside of the current selector scope (#784),Additional fix to #846 PR. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
[6.x] Add Browser::elsewhereWhenAvailable(). (#846),0.97130764,Add Browser::elsewhereWhenAvailable() (#846)﻿,Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,1
Update docblocks (#844),0.38718653,Update fitContent() (#717),,0
renaming methods,0.43065217,Fix Call to undefined method (#750),,0
Add new assertions assertSeeEmptyTextIn() and assertDontSeeEmptyTextIn(),0.8102919,Add assertNotPresent() assertion (#879)﻿,,1
Correct docblock spacing,0.30518222,Fit content to <html> instead of <body> (#726),,0
Align docblocks with recent update to docs,0.3220108,Update fitContent() (#717),Correctly order URL assertions and accompanying tests,0
Add missing tests for 6 additional existing assertions (#839),0.66584337,"Add new assertions assertSeeAnythingIn() and assertSeeNothingIn() (#843, dc683ee)",  Formatting   Add test for assertValue() Customise error message returned by assertValue() Formatting   Add test for assertDialogOpened()   Add tests for assertVue() /  assertVueIsNot() Customise error messages returned by assertVue() / assertVueIsNot()   Add tests for assertInputValue() / assertInputValueIsNot() ,0
Add missing tests for 16 existing assertions (#838),0.6786734,"Add new assertions assertSeeAnythingIn() and assertSeeNothingIn() (#843, dc683ee)",  Formatting   Add tests for assertChecked() /  assertNotChecked()   Add tests for assertRadioSelected() /  assertRadioNotSelected()   Add tests for assertSelected() /  assertNotSelected()   Add tests for assertSelectHasOptions() /  assertSelectMissingOptions() Add tests for assertSelectHasOption() /  assertSelectMissingOption()   Add tests for assertVisible() /  assertMissing()   Add tests for assertSee() /  assertDontSee()   Add tests for assertSourceHas() /  assertSourceMissing() ,0
Add tests for assertDontSeeIn() /  assertSeeIn() (#836),0.83253276,Add assertNotPresent() assertion (#879)﻿,,1
assertVue*() methods support Vue 3 (#834),0.95397615,Add Vue 3 support to the assertVue*() methods (#834)﻿,"Vue 3 no longer adds a vue property to DOM nodes to allow querying for props. Instead the __vueParentComponent must be inspected. Its 'ctx' property will return the:  passed in component props data() computed props  When Dusk is looking up the Vue prop value of a DOM node, it will first look for a Vue 2 vue property, then fallback to __vueParentComponent.ctx for Vue 3.",1
[6.x] PHP 8 Support (#833),0.9576745,PHP 8 Support (#833)  ﻿," Revert ""Revert ""PHP 8 Support (#831)""""  This reverts commit c005c11576daef5b955b6650b37aa3f403391039.   Bump php-webdriver   Exclude non compatible phpunit versions ",1
use static call,0.34003603,Add ProvidesBrowser::getCallerName() (#725),,0
make method static,0.35364017,Fix Call to undefined method (#750),,0
update check,0.5888522,Updated,,0
add support for sail,0.21992996,Add support for Mac ARM64 architecture (#876)﻿,,0
"Revert ""PHP 8 Support (#831)""",0.77972126,PHP 8 Support (#833)  ﻿,This reverts commit 0736268d018d34421aa0c21fe9916ca599816ebe.,1
PHP 8 Support (#831),0.9974605,PHP 8 Support (#833)  ﻿,,1
Update .gitattributes,0.25502193,Updated,,0
Update MakesAssertions.php (#830),0.49005055,Update Symfony dependencies to latest version (788e79c),,0
Merge pull request #828 from browner12/patch-1,0.37789,Updated,[6.x] add missing change for v6.8.0,0
add missing change for v6.8.0,0.38630524,Update jQuery file (#721),,0
Merge branch '6.x' into master,0.2487109,Update minimum Laravel version (fcb2226),Conflicts: CHANGELOG.md,0
fix logout() when using AuthenticateSession middleware (#826),1.0,Fix logout() when using AuthenticateSession middleware (#826)﻿,,1
Merge pull request #827 from pataar/patch-1,0.37180543,Updated,[6.x] Update the badges to use shields.io,0
[6.x] Update the badges to use shields.io,0.3297852,Updated,,0
"[6.x] Allow to utilise browser ""about:blank"" page (#824)",0.9579291,"Allow to utilise browser ""about:blank"" page  (#824)"," Allow to utilise browser ""about:blank"" page.  Tested: - Chrome - Firefox - Safari This would be useful to stop page to executing any ajax when completing each test. In my case, keep seeing page error between teardown and setup for next test when using chrome (with GUI). Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com  Update Browser.php  Co-authored-by: Taylor Otwell taylor@laravel.com",1
added waitForTextIn Function (#823),0.62004143,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,0
Merge branch 'source-failures' into 6.x,0.33084157,"Capture source code on failure (#819, 3c59a5c)",,0
assertScript() with tests (#821),0.85137194,Add assertScript() (#821),,1
fix ->select()ing random elements (#822),0.816475,Fix choosing random elements on <select> (#822),only choose a random element from a <select> input if no second parameter is passed,1
automatically capture source code on failure,0.847384,"Capture source code on failure (#819, 3c59a5c)","if an assertion has been made against the source code, capture the source code for analysis",1
Update ChromeDriverCommand.php,0.71699274,"Implement ChromeDriverCommand (#643, 60339a5, #644) ",,1
style,0.2728705,Changed,,0
remove comment,0.46809298,Removed,,0
add Chrome driver auto detection,0.9398587,Add Chrome driver auto detection (#816)﻿,,1
fix the fitContent() method (#815),0.9999999,Fix the fitContent() method (#815)﻿,this conditional was basically blocking all content fitting from happening.,1
Merge pull request #811 from saulens22/patch-1,0.38861227,Updated,Update phpunit.xml stub to PHPUnit 9.3.0 format,0
Update phpunit.xml,0.7566037,Support PHPUnit 8 (788e79c),,1
Update phpunit.xml stub to PHPUnit 9.3.0 format,0.76717836,"PHPUnit 9 support (2770f25, 45ae210)","PHPUnit 9.3.0 changed coverage filtering from filter tag to coverage tag. This pull request adds coverage element to phpunit.xml stub, so that both older and newer versions of PHPUnit has valid coverage configuration. Once dependencies go past phpunit@^9.3, filter element can be removed. This change introduces 'element not expected' warnings on all PHPUnit versions.  I believe it's not harmful as PHPUnit ignores unrecognized tags. Of course, there should be a better way to gracefully deprecate older PHPUnit versions. I'd be glad if someone suggests one.",1
Using the assertSame to make assert equals strict (#808),0.71541154,Add assertNotPresent() assertion (#879)﻿,,1
Apply fixes from StyleCI (#807),0.41222394,Fix for class imports (#905)﻿,,0
fixed proxy for getting latest version (#805),0.9350003,Allow proxy for getting latest version (#805),,1
Merge pull request #806 from balu-lt/patch-1,0.3681952,Updated,Add missing parentheses,0
Add missing parentheses,0.29129273,Adds typeSlowly & appendSlowly (#748),,0
Add CookieValuePrefix detection for encrypted cookies in InteractsWithCookie (#804),0.86475515,Add CookieValuePrefix detection for encrypted cookies (#804),,1
Merge pull request #803 from snellingio/patch-1,0.32280916,Updated,Update phpdotenv requirement to ^5.0 for Laravel 8,0
Update phpdotenv requirement to ^5.0 for Laravel 8,0.75072145,Support Laravel 5.8 (5b2e9aa),"Laravel 8 includes  ""vlucas/phpdotenv"": ""^5.0"", We need to update this requirement",1
Merge pull request #800 from laravel/laravel8,0.69016814,Support Laravel 8 (#800),[6.x] Support Laravel 8,0
Apply fixes from StyleCI (#801),0.41659915,Fix for class imports (#905)﻿,,0
Support Laravel 8,0.8779368,Support Laravel 8 (#800),,1
Merge pull request #795 from laravel/driesvints-patch-1,0.53758943,Laravel 9 Support (#956),Update tests.yml,0
[6.x] Pass ssl-no-verify option into latestVersion of ChromeDriver install (#794),0.94286585,Pass ssl-no-verify option into latestVersion of ChromeDriver install (#794),  793 - Pass ssl-no-verify option into latestVersion   793 - Fix styleCI quotes   Update ChromeDriverCommand.php   Update ChromeDriverCommand.php   Co-authored-by: Dries Vints dries@vints.io,1
[6.x] Update docblocks to clarify the type of cookie: encrypted or unencrypted (#790),0.6487729,Add CookieValuePrefix detection for encrypted cookies (#804),  Update docblocks to clarify the type of cookie: unencrypted   Update docblocks to clarify the type of cookie: encrypted ,0
Support clicking the topmost element at a given pair of coordinates (#788),0.9999999,Support clicking the topmost element at a given pair of coordinates (#788),,1
Apply fixes from StyleCI (#785),0.41183466,Fix for class imports (#905)﻿,,0
Merge pull request #784 from Infamoustrey/break-selector-scope,0.4054633,Support executing closures outside of the current selector scope (#784),[6.x] Support executing closures outside of the current selector scope,0
add function to allow a closure to be executed outside of the current scope,0.72558546,Support executing closures outside of the current selector scope (#784),,1
Merge pull request #778 from funkjedi/fix-cookies,0.63357437,Fix for cookie assertions (#778),[6.x] Fix for cookie assertions,0
Catch NoSuchCookieException when getting cookie,0.5818449,Add CookieValuePrefix detection for encrypted cookies (#804),,0
