Index,Message,Description,Message Abstract,Description Abstract
126,Fix Snap publishing (#1796),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Fix Snap publishing (#1796),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
127,2.55.3,,2.55.3,
128,Meta tweaks,,Meta tweaks,
129,Use 'emoji' font alias on Linux for system emoji (#1777),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Use 'emoji' font alias on Linux for system emoji (#1777),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
130,Workaround for notifications (#1739),,Workaround for notifications (#1739),
131,Fix hiding search in compact mode (#1781),,Fix hiding search in compact mode (#1781),
132,Bump electron-builder version (#1768),,Bump electron-builder version (#1768),
133,2.55.2,,2.55.2,
134,Fix modal windows (#1757),,Fix modal windows (#1757),
135,2.55.1,,2.55.1,
136,Fix dark mode (#1742),,Fix dark mode (#1742),
137,Fix names in private mode (#1733),,Fix names in private mode (#1733),
138,Fix concatenation of spell check languages (#1728),,Fix concatenation of spell check languages (#1728),
139,2.55.0,,2.55.0,
140,"Hide new ""Install Messenger App"" banner (#1717)",,"Hide new ""Install Messenger App"" banner (#1717)",
141,Update xo to 0.39.0 and address lint errors (#1723),,Update xo to 0.39.0 and address lint errors (#1723),
142,Display prompt for Always on Top setting (#1687),,Display prompt for Always on Top setting (#1687),
143,Hide official Messenger banner on Mac (#1685),,Hide official Messenger banner on Mac (#1685),
144,2.54.1,,2.54.1,
145,Stop check for new design on DOM ready (#1681),,Stop check for new design on DOM ready (#1681),
146,Add a temporary workaround for brokend website ui (#1683),,Add a temporary workaround for brokend website ui (#1683),
147,2.54.0,,2.54.0,
148,Improve about window information and icon (#1674),,Improve about window information and icon (#1674),
149,Migrate darkMode settings in config file (#1665),,Migrate darkMode settings in config file (#1665),
150,Scale videos down to max width (#1655),,Scale videos down to max width (#1655),
151,Use getIconPath() in tray.setBadge() (#1661),,Use getIconPath() in tray.setBadge() (#1661),
152,Add the ability to copy image address (#1671),,Add the ability to copy image address (#1671),
153,Fix preferences selector for removing hide-preferences-window class (#1646),,Fix preferences selector for removing hide-preferences-window class (#1646),
154,Eliminate check for darkMode setting (#1653),,Eliminate check for darkMode setting (#1653),
155,Blur active contacts in private mode (#1649),,Blur active contacts in private mode (#1649),
156,Combine system appearance and dark mode settings (#1637),,Combine system appearance and dark mode settings (#1637),
157,2.53.0,,2.53.0,
158,Fix preferences selector (#1632),,Fix preferences selector (#1632),
159,Apply dark mode to all new nodes (#1629),,Apply dark mode to all new nodes (#1629),
160,Use full path to check that CSS file exists (#1633),,Use full path to check that CSS file exists (#1633),
161,Check that CSS file exists (for new design) (#1630),,Check that CSS file exists (for new design) (#1630),
162,Add linting for new design CSS (#1628),,Add linting for new design CSS (#1628),
163,Hide banner for Messenger App for Windows (#1621),,Hide banner for Messenger App for Windows (#1621),
164,Refactor GitHub Actions (#1627),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Refactor GitHub Actions (#1627),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
165,Create draggable region only on macOS (#1626),,Create draggable region only on macOS (#1626),
166,2.52.4,,2.52.4,
167,Update lockfile version,,Update lockfile version,
168,Fix top gap (#1605),,Fix top gap (#1605),
169,Hide additional attributes in private mode (#1618),,Hide additional attributes in private mode (#1618),
170,Disable ESLint max-params for async arrow function (#1619),,Disable ESLint max-params for async arrow function (#1619),
171,Improve a type annotation (#1616),,Improve a type annotation (#1616),
172,Show restart dialog on the current window (#1617),,Show restart dialog on the current window (#1617),
173,2.52.3,,2.52.3,
174,"Fix ""Hide Names and Avatars"" (#1600)",Co-authored-by: Dušan Simić dusan.simic1810@gmail.com,"Fix ""Hide Names and Avatars"" (#1600)",Co-authored-by: Dušan Simić dusan.simic1810@gmail.com
175,Fix next and previous conversation shortcut (#1596),,Fix next and previous conversation shortcut (#1596),
176,Add Fedora install instructions (#1599),,Add Fedora install instructions (#1599),
177,Add PDF version of the app icon,,Add PDF version of the app icon,
178,2.52.2,,2.52.2,
179,"Fix reaction, delete and view image bugs (#1589)",,"Fix reaction, delete and view image bugs (#1589)",
180,2.52.1,,2.52.1,
181,Fix dark mode not being set on startup (#1569),,Fix dark mode not being set on startup (#1569),
182,Fix conversation list on new UI (#1557),,Fix conversation list on new UI (#1557),
183,Fix dark mode style on different locale (#1572),,Fix dark mode style on different locale (#1572),
184,Fix preferences opening on startup (#1552),Co-authored-by: Dušan Simić dusan.simic1810@gmail.com,Fix preferences opening on startup (#1552),Co-authored-by: Dušan Simić dusan.simic1810@gmail.com
185,Fix private mode on new design (#1559),,Fix private mode on new design (#1559),
186,Fix shortcuts on non-US locales (#1560),,Fix shortcuts on non-US locales (#1560),
187,Fix Search in Conversation menu option (#1546),,Fix Search in Conversation menu option (#1546),
188,Hide disabled scroll bar (#1545),,Hide disabled scroll bar (#1545),
189,2.52.0,,2.52.0,
190,Fix Caprine features on new UI (#1514),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Fix Caprine features on new UI (#1514),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
191,Fix Homebrew install command,,Fix Homebrew install command,
192,Fix dark mode on new Messenger UI (#1500),,Fix dark mode on new Messenger UI (#1500),
193,Add switch logic for Messenger UI (#1489),,Add switch logic for Messenger UI (#1489),
194,2.51.2,,2.51.2,
195,Meta tweaks,,Meta tweaks,
196,Fix Windows icon (#1455),,Fix Windows icon (#1455),
197,2.51.1,,2.51.1,
198,Move to GitHub Actions,,Move to GitHub Actions,
199,Update dependencies,,Update dependencies,
200,Fix scroll bar in message box (#1444),,Fix scroll bar in message box (#1444),
201,Fix dark mode (#1437),,Fix dark mode (#1437),
202,2.51.0,,2.51.0,
203,Upgrade dependencies,,Upgrade dependencies,
204,Manually specify sized icons for Linux .deb (#1420),,Manually specify sized icons for Linux .deb (#1420),
205,Add menu item to relaunch Caprine (#1410),,Add menu item to relaunch Caprine (#1410),
206,Actually use the new icon,Fixes #1419,Actually use the new icon,Fixes #1419
207,2.50.0,,2.50.0,
208,Fix 2FA login issue (#1417),,Fix 2FA login issue (#1417),
209,New icon,,New icon,
210,2.49.0,,2.49.0,
211,Upgrade dependencies,,Upgrade dependencies,
212,2.48.0,,2.48.0,
213,Upgrade dependencies,,Upgrade dependencies,
214,Fix issue with access to camera/microphone,Closes #1363 Fixes #1128 Fixes #1082 Fixes #1361,Fix issue with access to camera/microphone,Closes #1363 Fixes #1128 Fixes #1082 Fixes #1361
215,Fix private mode not hiding all private info (#1374),,Fix private mode not hiding all private info (#1374),
216,Fix autoscroll on new messages (#1382),Co-authored-by: Franco fbianconi@gmail.com Co-authored-by: Sindre Sorhus sindresorhus@gmail.com Co-authored-by: Dušan Simić dusan.simic1810@gmail.com,Fix autoscroll on new messages (#1382),Co-authored-by: Franco fbianconi@gmail.com Co-authored-by: Sindre Sorhus sindresorhus@gmail.com Co-authored-by: Dušan Simić dusan.simic1810@gmail.com
217,2.47.0,,2.47.0,
218,Update dependencies,,Update dependencies,
219,Fix unread badge not always updating (#1360),,Fix unread badge not always updating (#1360),
220,"Fix ""Create new room"" button in dark mode (#1373)",,"Fix ""Create new room"" button in dark mode (#1373)",
221,Add option to disable spell checker (#1369),,Add option to disable spell checker (#1369),
222,2.46.0,,2.46.0,
223,Upgrade dependencies,,Upgrade dependencies,
224,Add spell-checking (#1336),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Add spell-checking (#1336),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
225,Add readme note,,Add readme note,
226,2.45.0,,2.45.0,
227,Add darkmode style for called you/you called icons,,Add darkmode style for called you/you called icons,
228,Update dependencies,,Update dependencies,
229,Fix making and receiving calls (#1325),Workaround electron's location handling on new windows [window.open()],Fix making and receiving calls (#1325),Workaround electron's location handling on new windows [window.open()]
230,Fix sidebar config migration (#1306),Co-authored-by: Daniel Andrei daniel.andrei@ezugi.com,Fix sidebar config migration (#1306),Co-authored-by: Daniel Andrei daniel.andrei@ezugi.com
231,Automatically reset window position when disconnecting secondar… (#1280),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Automatically reset window position when disconnecting secondar… (#1280),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
232,Persist maximized state and handle title bar double-click (#1270),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Persist maximized state and handle title bar double-click (#1270),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
233,Add remember option checkbox in private mode dialog (#1289),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Add remember option checkbox in private mode dialog (#1289),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
234,Add preference to mute call ringtone (#1273),,Add preference to mute call ringtone (#1273),
235,Various tweaks (#1267),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Various tweaks (#1267),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
236,Use electron-better-ipc instead of the built-in IPC (#1266),Co-authored-by: Jarek Radosz jradosz@gmail.com,Use electron-better-ipc instead of the built-in IPC (#1266),Co-authored-by: Jarek Radosz jradosz@gmail.com
237,2.44.0,,2.44.0,
238,Meta tweaks,,Meta tweaks,
239,Fix indentation,,Fix indentation,
240,"Fix the ""Show Tray Icon"" preference (#1215)",Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,"Fix the ""Show Tray Icon"" preference (#1215)",Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
241,Update dependencies,,Update dependencies,
242,Fix badge notification bug when private mode is enabled (#1260),Co-authored-by: Jarek Radosz jradosz@gmail.com,Fix badge notification bug when private mode is enabled (#1260),Co-authored-by: Jarek Radosz jradosz@gmail.com
243,Fix the dark-mode vibrancy login screen,,Fix the dark-mode vibrancy login screen,
244,Import the TouchBar code only on macOS,,Import the TouchBar code only on macOS,
245,Fix the emoji picker crash (#1255),,Fix the emoji picker crash (#1255),
246,2.43.0,,2.43.0,
247,Upgrade dependencies.,,Upgrade dependencies.,
248,Improve the dark mode, the dot before timestamp in the contact list embed URL forward message button,Improve the dark mode,the dot before timestamp in the contact list embed URL forward message button
249,Fix vibrancy issue on app refresh (#1250),,Fix vibrancy issue on app refresh (#1250),
250,2.42.1,,2.42.1,
251,Use https to make package.json linters happy,,Use https to make package.json linters happy,
252,Upgrade dependencies,,Upgrade dependencies,
253,Fix setDarkMode loop on macOS (#1247),,Fix setDarkMode loop on macOS (#1247),
254,2.42.0,,2.42.0,
255,Upgrade dependencies,,Upgrade dependencies,
256,Fix “Hide conversation” menu item (#1202),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Fix “Hide conversation” menu item (#1202),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
257,Fix a bug that prevents the tray icon from showing (#1217),,Fix a bug that prevents the tray icon from showing (#1217),
258,Make Touch Bar respect private mode even after selecting a new conversation (#1201),,Make Touch Bar respect private mode even after selecting a new conversation (#1201),
259,Fix issue where people list item color was not selected (#1221),,Fix issue where people list item color was not selected (#1221),
260,Update @typescript-eslint/parser,,Update @typescript-eslint/parser,
261,Update minor dependencies,,Update minor dependencies,
262,Update electron to 7.1.4,,Update electron to 7.1.4,
263,"Fix the ""thumbs up"" mask during animation",,"Fix the ""thumbs up"" mask during animation",
264,"Update the ""thumbs up"" mask to have the correct size",,"Update the ""thumbs up"" mask to have the correct size",
265,Fix hidden 360 photos (#1199),,Fix hidden 360 photos (#1199),
266,Add ability to force sidebar width (#1170),,Add ability to force sidebar width (#1170),
267,2.41.1,,2.41.1,
268,Fix the dark mode on Linux and Windows,,Fix the dark mode on Linux and Windows,
269,Remove Facebook tracking from copied links (#1169),,Remove Facebook tracking from copied links (#1169),
270,2.41.0,,2.41.0,
271,Resize media and embeds for narrow windows (#1167),,Resize media and embeds for narrow windows (#1167),
272,Migrate from deprecated APIs,,Migrate from deprecated APIs,
273,Update to Electron 7 (#1157),,Update to Electron 7 (#1157),
274,Fix Travis,,Fix Travis,
275,Update dependencies,,Update dependencies,
276,Fit image previews when resizing window (#1172),,Fit image previews when resizing window (#1172),
277,Remove Prettier,I'm tired of always having to fight it.,Remove Prettier,I'm tired of always having to fight it.
278,Add private mode confirmation prompt (#1117),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Add private mode confirmation prompt (#1117),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
279,Fix new message icon alignment (#1145),,Fix new message icon alignment (#1145),
280,Fix focus when closing app on macos (#1141),,Fix focus when closing app on macos (#1141),
281,Make the Touch Bar respect private mode (#1138),,Make the Touch Bar respect private mode (#1138),
282,Fix Always on Top after tray toggling on KDE Plasma (#1150),,Fix Always on Top after tray toggling on KDE Plasma (#1150),
283,Display newest conversation at launch (#1135),,Display newest conversation at launch (#1135),
284,Fix group notification icons in dark mode (#1147),,Fix group notification icons in dark mode (#1147),
285,"Fix ""say hi with a wave"" in dark mode (#1146)",,"Fix ""say hi with a wave"" in dark mode (#1146)",
286,Fix disabled contact name in dark mode (#1144),,Fix disabled contact name in dark mode (#1144),
287,UI tweaks (#1142),,UI tweaks (#1142),
288,Fix Facebook Marketplace item in dark mode (#1149),,Fix Facebook Marketplace item in dark mode (#1149),
289,"Fix ""Attach Files"" keyboard shortcut (#1139)",,"Fix ""Attach Files"" keyboard shortcut (#1139)",
290,Fix display of right sidebar icons in dark mode (#1137),,Fix display of right sidebar icons in dark mode (#1137),
291,Remove mention of old removed feature,Messenger.com no longer directly sends pasted attachments.,Remove mention of old removed feature,Messenger.com no longer directly sends pasted attachments.
292,2.40.0,,2.40.0,
293,Work around bug where the screen is black when closing window in full screen on macOS,Closes #1101 Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Work around bug where the screen is black when closing window in full screen on macOS,Closes #1101 Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
294,Add Attach files menu item and keyboard shortcut (#1014),,Add Attach files menu item and keyboard shortcut (#1014),
295,Show tip after enabling Auto Hide Menu Bar (#1125),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com,Show tip after enabling Auto Hide Menu Bar (#1125),Co-authored-by: Sindre Sorhus sindresorhus@gmail.com
296,Fix privacy & support menu in dark mode (#1113),,Fix privacy & support menu in dark mode (#1113),
297,Fix some dark mode styles (#1126),,Fix some dark mode styles (#1126),
298,"Fix ""Insert Text"" keyboard shortcut (#1118)",,"Fix ""Insert Text"" keyboard shortcut (#1118)",
299,Fix dots color in dark mode (#1105),,Fix dots color in dark mode (#1105),
300,"Fix ""require admin approval"" dark mode (#1114)",,"Fix ""require admin approval"" dark mode (#1114)",
301,Fix group avatar being squished (#1119),,Fix group avatar being squished (#1119),
302,2.39.0,,2.39.0,
303,Upgrade dependencies,,Upgrade dependencies,
304,"Respect ""Do Not Disturb"" on macOS (#760)",,"Respect ""Do Not Disturb"" on macOS (#760)",
305,Fix styling for removed message in dark mode (#1096),,Fix styling for removed message in dark mode (#1096),
306,Fix the GIF search field background (#1100),,Fix the GIF search field background (#1100),
307,Check the vibrancy config is existing (#1094),,Check the vibrancy config is existing (#1094),
308,Fix react icon in dark mode (#1084),,Fix react icon in dark mode (#1084),
309,2.38.0,,2.38.0,
310,Prevent auto-publish of Snap,,Prevent auto-publish of Snap,
311,Update electron-store and make the config strongly-typed,,Update electron-store and make the config strongly-typed,
312,Update dependencies,Fixes #904,Update dependencies,Fixes #904
313,Fix building Caprine on Travis,,Fix building Caprine on Travis,
314,Add insert sticker shortcut (#1015),,Add insert sticker shortcut (#1015),
315,"Fix keyboard shortcut for ""Insert GIF"" (#1013)",,"Fix keyboard shortcut for ""Insert GIF"" (#1013)",
316,Improve cropping for system emoji on some Linux systems (#1000),,Improve cropping for system emoji on some Linux systems (#1000),
317,Work around the vibrancy issue (#1070),,Work around the vibrancy issue (#1070),
318,Document that Linux supports Alt to toggle menu bar (#1063),,Document that Linux supports Alt to toggle menu bar (#1063),
319,Update Electron to version 6.0.6,,Update Electron to version 6.0.6,
320,2.37.0,,2.37.0,
321,Improve the dark mode in the login flow (#1049),,Improve the dark mode in the login flow (#1049),
322,Update minor dependencies,,Update minor dependencies,
323,Update Electron to version 6.0.3,,Update Electron to version 6.0.3,
324,Upgrade Electron to version 6.0.2,,Upgrade Electron to version 6.0.2,
325,Fix schema validation crash (#1037), Fix dialogs crash Add proper config defaults,Fix schema validation crash (#1037),Fix dialogs crash Add proper config defaults
326,Save window bounds after window resize (#1038),,Save window bounds after window resize (#1038),
327,2.35.0,,2.35.0,
328,Upgrade to Electron 6,,Upgrade to Electron 6,
