Index,Release Note,Release Note Abstract
12,"Fixed

mac: don't fail if the icon path doesn't exist (#1101)
win32: correctly catch missing wine exceptions (#1117)
","Fixed
mac: don't fail if the icon path doesn't exist (#1101)
win32: correctly catch missing wine exceptions (#1117)"
13,"Added

electronZipDir option (#1094)
","Added
electronZipDir option (#1094)"
14,"Fixed

Regression that caused the symlink test on Windows to not work as intended (#1071)
Always initialize proxy support when running the CLI (#1077)
Clarify the error message when infer cannot find a package.json file (#1079)
Handle a missing inferred app version better (#1079)

Chores

Upgrade electron-notarize to ^0.2.0 (#1069)
","Fixed
Regression that caused the symlink test on Windows to not work as intended (#1071)
Always initialize proxy support when running the CLI (#1077)
Clarify the error message when infer cannot find a package.json file (#1079)
Handle a missing inferred app version better (#1079)
Chores
Upgrade electron-notarize to ^0.2.0 (#1069)"
15,"Added

(darwin/mas only) usageDescription option (#1049)
Support for official win32/arm64 builds (#1053)
","Added
(darwin/mas only) usageDescription option (#1049)
Support for official win32/arm64 builds (#1053)"
16,"Fixed

Send the properly formatted options from the CLI to electron-osx-sign (#1047)
","Fixed
Send the properly formatted options from the CLI to electron-osx-sign (#1047)"
17,"Fixed

ensure that CFBundleExecutable and friends are correct for helper apps (#1046)
","Fixed
ensure that CFBundleExecutable and friends are correct for helper apps (#1046)"
18,"Fixed

Packaging apps based on Electron >= 6.0.0 correctly renames and packages the new
  Electron GPU Helper bundles (#1036)
","Fixed
Packaging apps based on Electron >= 6.0.0 correctly renames and packages the new
  Electron GPU Helper bundles (#1036)"
19,"Fixed

Packaging Electron 6 based apps now correctly renames and packages the new Electron Helper bundles (#1033)
","Fixed
Packaging Electron 6 based apps now correctly renames and packages the new Electron Helper bundles (#1033)"
20,"Fixed

Warn Windows 7 users of the unzip dependencies (#1030)
","Fixed
Warn Windows 7 users of the unzip dependencies (#1030)"
21,"Changed

Upgrade fs-extra to ^8.1.0 (#993)

Fixed

Host info shows OS release
","Changed
Upgrade fs-extra to ^8.1.0 (#993)
Fixed
Host info shows OS release"
22,"Added

Ignore system junk files by default (#1005)

Fixed

Handle inference when electron-prebuilt-compile points to a non-version (#978)

Changed

Replace extract-zip with cross-zip - on macOS/Linux, the zip binary is required; on Windows,
  a relatively recent Powershell and .NET runtime is required, see cross-zip for details (#984)
Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron
  < 1.3.2, plus all of the download options have changed, notably:
cache is now cacheRoot
strictSSL is now rejectUnauthorized
The mirror URL string is now a set of options defined by mirrorOptions
quiet is removed as the default downloader no longer has a progress bar
Linux/ia32 support for Electron >= 4 is downgraded to a warning from @electron/get (#1016)
","Added
Ignore system junk files by default (#1005)
Fixed
Handle inference when electron-prebuilt-compile points to a non-version (#978)
Changed
Replace extract-zip with cross-zip - on macOS/Linux, the zip binary is required; on Windows,
  a relatively recent Powershell and .NET runtime is required, see cross-zip for details (#984)
Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron
  < 1.3.2, plus all of the download options have changed, notably:
cache is now cacheRoot
strictSSL is now rejectUnauthorized
The mirror URL string is now a set of options defined by mirrorOptions
quiet is removed as the default downloader no longer has a progress bar
Linux/ia32 support for Electron >= 4 is downgraded to a warning from @electron/get (#1016)"
23,"Fixed

Linux/ia32 is no longer officially supported for Electron >= 4 (#957)
","Fixed
Linux/ia32 is no longer officially supported for Electron >= 4 (#957)"
24,"Added

Support for inferring version from Electron nightlies (#931)

Fixed

Infer versions from electron-prebuilt-compile better (#932)
Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)
","Added
Support for inferring version from Electron nightlies (#931)
Fixed
Infer versions from electron-prebuilt-compile better (#932)
Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)"
25,"Fixed

Don't handle EH/NP Helpers if they don't exist (Backport of #894)
","Fixed
Don't handle EH/NP Helpers if they don't exist (Backport of #894)"
26,"Fixed

Ensure relative out dirs are correctly ignored when copying (#919)
","Fixed
Ensure relative out dirs are correctly ignored when copying (#919)"
27,"Added

prebuiltAsar option to specify a prebuilt ASAR file (#823)
support for macOS Mojave app notarization (#899)

Changed

Dropped support for running on Node < 6.0. (#900)

Removed

Deprecated target arch APIs (#915)
The callback version of the API (use nodeify if you need that syntax style) (#916)
","Added
prebuiltAsar option to specify a prebuilt ASAR file (#823)
support for macOS Mojave app notarization (#899)
Changed
Dropped support for running on Node < 6.0. (#900)
Removed
Deprecated target arch APIs (#915)
The callback version of the API (use nodeify if you need that syntax style) (#916)"
28,"Added

darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893)

Fixed

Don't handle EH/NP Helpers if they don't exist (#894)
","Added
darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893)
Fixed
Don't handle EH/NP Helpers if they don't exist (#894)"
29,"Fixed

Prune user-namespaced modules (#889)
","Fixed
Prune user-namespaced modules (#889)"
30,"Changed

Host arch utilities moved to electron-download. This is not a breaking change, as the existing API
  has been kept the same.

Deprecated

hostArch and unameArch in electron-packager/targets, replaced with host and uname in
  electron-download/lib/arch, respectively
","Changed
Host arch utilities moved to electron-download. This is not a breaking change, as the existing API
  has been kept the same.
Deprecated
hostArch and unameArch in electron-packager/targets, replaced with host and uname in
  electron-download/lib/arch, respectively"
31,"Added

--version shows the Packager/Node versions & host platform/arch (#841)

Fixed

mips64el arch is only available with Electron 1.8.x (#843)
better detection of node modules (#847)
","Added
--version shows the Packager/Node versions & host platform/arch (#841)
Fixed
mips64el arch is only available with Electron 1.8.x (#843)
better detection of node modules (#847)"
32,"Fixed

Support for Node 10 via the CLI (#835)
","Fixed
Support for Node 10 via the CLI (#835)"
33,"Fixed

Upgraded galactus to ^0.2.1 to fix a bug with relative paths
","Fixed
Upgraded galactus to ^0.2.1 to fix a bug with relative paths"
34,"Changed

prune exclusively utilizes the galactus module for pruning devDependencies, instead of
  depending on package managers (#819)
electron-packager is no longer ignored by default (#819)
A warning is emitted when an Electron module is a production dependency (#819)

Removed

packageManager option (#819)
","Changed
prune exclusively utilizes the galactus module for pruning devDependencies, instead of
  depending on package managers (#819)
electron-packager is no longer ignored by default (#819)
A warning is emitted when an Electron module is a production dependency (#819)
Removed
packageManager option (#819)"
35,"Added

Utility function to execute hooks serially (#814)
","Added
Utility function to execute hooks serially (#814)"
36,"Added

Support for MAS Login Helper (Electron 2.0.0-beta.1 and above) (#807)
","Added
Support for MAS Login Helper (Electron 2.0.0-beta.1 and above) (#807)"
37,"Fixed

rcedit module updated to 1.0.0, which fixes some bugs (#804)
--help prints usage to stdout (#805)
","Fixed
rcedit module updated to 1.0.0, which fixes some bugs (#804)
--help prints usage to stdout (#805)"
38,"Added

linux platform, mips64el arch builds (Electron 1.8.2-beta.5 and above) (#800)

Changed

all or platform=linux, arch=all now include arch=mips64el if the Electron version specified
  is 1.8.2-beta.5 or above (#800)
","Added
linux platform, mips64el arch builds (Electron 1.8.2-beta.5 and above) (#800)
Changed
all or platform=linux, arch=all now include arch=mips64el if the Electron version specified
  is 1.8.2-beta.5 or above (#800)"
39,"Fixed

overwrite: true when no platform/arch is specified (#794)
","Fixed
overwrite: true when no platform/arch is specified (#794)"
40,"Fixed

ARM detection with prebuilt armv7l Node.js (#783)
Don't create yarn.lock when pruning with Yarn (#784)
","Fixed
ARM detection with prebuilt armv7l Node.js (#783)
Don't create yarn.lock when pruning with Yarn (#784)"
41,"Added

Option to set the executable name separate from the app name (#758)

Fixed

mz dependency (#759)
","Added
Option to set the executable name separate from the app name (#758)
Fixed
mz dependency (#759)"
42,"Changed

Switch from minimist to yargs-parser (#732)
Electron Packager only officially supports Node versions that are supported by the
  NodeJS team (#747)
Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)
","Changed
Switch from minimist to yargs-parser (#732)
Electron Packager only officially supports Node versions that are supported by the
  NodeJS team (#747)
Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)"
43,"Added

hostArch() and allOfficialArchsForPlatformAndVersion() (#727)

Changed

CLI arguments with nonstandard argument values emit warnings (#722)

Deprecated

In the CLI, --tmpdir=false has been deprecated in favor of --no-tmpdir (#722)
","Added
hostArch() and allOfficialArchsForPlatformAndVersion() (#727)
Changed
CLI arguments with nonstandard argument values emit warnings (#722)
Deprecated
In the CLI, --tmpdir=false has been deprecated in favor of --no-tmpdir (#722)"
44,"Fixed

Inferring win32metadata.CompanyName from author in package.json when it's an Object (#718)
","Fixed
Inferring win32metadata.CompanyName from author in package.json when it's an Object (#718)"
45,"Added

API hook for afterPrune (#677)
Package manager-agnostic pruning support (set packageManager to false) (#690)
linux platform, arm64 arch builds (Electron 1.8.0 and above) (#711)

Changed

Promise support for packager - function returns a Promise instead of the return value of the
  callback (#658)
win32metadata.CompanyName defaults to author name from nearest package.json (#667)
win32metadata.FileDescription defaults to productName or name from
  nearest package.json (#667)
win32metadata.OriginalFilename defaults to renamed .exe (#667)
win32metadata.ProductName defaults to productName or name from nearest package.json (#667)
win32metadata.InternalName defaults to productName or name from
  nearest package.json (#667)
Warn when downloading from the official Electron releases and the arch/platform combination
  specified is invalid (#562)
Do not error out immediately if a download.mirror is specified and an unofficial arch/platform
  is specified (#670)
Allow spaces when specifying archs/platforms as a string, rather than an array (#487)
The extraResource option works on all target platforms (#637)
all or platform=linux, arch=all now include arch=arm64 if the Electron version specified is
  1.8.0 or above (#711)

Fixed

common.warning for codesigning (#694)

Removed

version is removed in favor of electronVersion (CLI: --electron-version) (#665)
version-string is removed in favor of win32metadata (#668)
Options set via the JavaScript API formatted in kebab-case (i.e., with hyphens) are removed in
  favor of their camelCase variants, per JavaScript naming standards (#669)
","Added
API hook for afterPrune (#677)
Package manager-agnostic pruning support (set packageManager to false) (#690)
linux platform, arm64 arch builds (Electron 1.8.0 and above) (#711)
Changed
Promise support for packager - function returns a Promise instead of the return value of the
  callback (#658)
win32metadata.CompanyName defaults to author name from nearest package.json (#667)
win32metadata.FileDescription defaults to productName or name from
  nearest package.json (#667)
win32metadata.OriginalFilename defaults to renamed .exe (#667)
win32metadata.ProductName defaults to productName or name from nearest package.json (#667)
win32metadata.InternalName defaults to productName or name from
  nearest package.json (#667)
Warn when downloading from the official Electron releases and the arch/platform combination
  specified is invalid (#562)
Do not error out immediately if a download.mirror is specified and an unofficial arch/platform
  is specified (#670)
Allow spaces when specifying archs/platforms as a string, rather than an array (#487)
The extraResource option works on all target platforms (#637)
all or platform=linux, arch=all now include arch=arm64 if the Electron version specified is
  1.8.0 or above (#711)
Fixed
common.warning for codesigning (#694)
Removed
version is removed in favor of electronVersion (CLI: --electron-version) (#665)
version-string is removed in favor of win32metadata (#668)
Options set via the JavaScript API formatted in kebab-case (i.e., with hyphens) are removed in
  favor of their camelCase variants, per JavaScript naming standards (#669)"
46,"Fixed

Stop yarn creating .bin folders when pruning (#678)
","Fixed
Stop yarn creating .bin folders when pruning (#678)"
47,"Fixed

Usage docs for win32metadata.application-manifest and win32metadata.requested-execution-level
","Fixed
Usage docs for win32metadata.application-manifest and win32metadata.requested-execution-level"
48,"Added

packageManager (--package-manager via CLI) option (#618)
win32metadata.application-manifest option (#610)
win32metadata.requested-execution-level option (#610)

Fixed

Support for extract-zip >= 1.6.1
","Added
packageManager (--package-manager via CLI) option (#618)
win32metadata.application-manifest option (#610)
win32metadata.requested-execution-level option (#610)
Fixed
Support for extract-zip >= 1.6.1"
49,"Added

Limited support for electron-prebuilt-compile (#608)

Changed

Options formatted in kebab-case (i.e., with hyphens) are available in camelCase, per JavaScript naming standards (#580)
rcedit upgraded to 0.8.0

Deprecated

Options formatted in kebab-case (i.e., with hyphens) are deprecated in favor of their camelCase variants, per JavaScript naming standards (#580)
","Added
Limited support for electron-prebuilt-compile (#608)
Changed
Options formatted in kebab-case (i.e., with hyphens) are available in camelCase, per JavaScript naming standards (#580)
rcedit upgraded to 0.8.0
Deprecated
Options formatted in kebab-case (i.e., with hyphens) are deprecated in favor of their camelCase variants, per JavaScript naming standards (#580)"
50,"Fixed

Prepend all warning messages with ""WARNING:"" (#593)
Ignore the generated temporary directory on Linux (#596)
Prevent app names from ending in "" Helper"" (#600)
","Fixed
Prepend all warning messages with ""WARNING:"" (#593)
Ignore the generated temporary directory on Linux (#596)
Prevent app names from ending in "" Helper"" (#600)"
51,"Fixed

Show CLI option when showing option deprecation message (#560)
","Fixed
Show CLI option when showing option deprecation message (#560)"
52,"Added

electronVersion (--electron-version via CLI) option (#547)

Deprecated

version is deprecated in favor of electronVersion (--electron-version via CLI) (#547)
","Added
electronVersion (--electron-version via CLI) option (#547)
Deprecated
version is deprecated in favor of electronVersion (--electron-version via CLI) (#547)"
53,"Added

quiet option (#541)

Fixed

Better type checking when validating arch/platform (#534)
","Added
quiet option (#541)
Fixed
Better type checking when validating arch/platform (#534)"
54,"Changed

Upgrade to electron-osx-sign 0.4.x (#384)

Fixed

Clarify symlink error message for Windows
","Changed
Upgrade to electron-osx-sign 0.4.x (#384)
Fixed
Clarify symlink error message for Windows"
55,"Added

Allow extend-info to specify an object instead of a filename (#510)

Fixed

Retrieving metadata from package.json by upgrading get-package-info (#505)
Typo when using extend-info (#510)
","Added
Allow extend-info to specify an object instead of a filename (#510)
Fixed
Retrieving metadata from package.json by upgrading get-package-info (#505)
Typo when using extend-info (#510)"
56,"Added

.o and .obj files are ignored by default (#491)
Electron downloads are now checked against their published checksums (#493)
Documentation for download.quiet option to enable/disable progress bar (#494)
The build-version property, when unspecified, now defaults to the
  app-version property value on Windows (#501)
","Added
.o and .obj files are ignored by default (#491)
Electron downloads are now checked against their published checksums (#493)
Documentation for download.quiet option to enable/disable progress bar (#494)
The build-version property, when unspecified, now defaults to the
  app-version property value on Windows (#501)"
57,"Added

win32metadata option (#331, #463)
linux platform, armv7l arch support (#106, #474)

Changed

all now includes the linux platform, armv7l arch combination
Default the platform option to the host platform (#464)
Default the arch option to the host arch (#36, #464)
Default the prune option to true (#235, #472)

Fixed

Allow scoped package names as Electron app names - invalid characters are replaced with
  hyphens (#308, #455)

Deprecated

version-string is deprecated in favor of win32metadata (#331, #463)

Removed

asar-unpack is removed in favor of asar.unpack
asar-unpack-dir is removed in favor of asar.unpackDir
cache is removed in favor of download.cache
strict-ssl is removed in favor of download.strictSSL
","Added
win32metadata option (#331, #463)
linux platform, armv7l arch support (#106, #474)
Changed
all now includes the linux platform, armv7l arch combination
Default the platform option to the host platform (#464)
Default the arch option to the host arch (#36, #464)
Default the prune option to true (#235, #472)
Fixed
Allow scoped package names as Electron app names - invalid characters are replaced with
  hyphens (#308, #455)
Deprecated
version-string is deprecated in favor of win32metadata (#331, #463)
Removed
asar-unpack is removed in favor of asar.unpack
asar-unpack-dir is removed in favor of asar.unpackDir
cache is removed in favor of download.cache
strict-ssl is removed in favor of download.strictSSL"
58,"Added

The package.json version property is the default app version if --app-version is unspecified (#449)

Changed

[darwin/mas] Explicitly disallow osx-sign.binaries (#459)
","Added
The package.json version property is the default app version if --app-version is unspecified (#449)
Changed
[darwin/mas] Explicitly disallow osx-sign.binaries (#459)"
59,"Added

[API] hook for afterCopy (#448)
[darwin/mas] Documentation for protocol and protocol-name options (#121, #450)

Changed

[CLI] Minimum Node version is enforced (#454)

Fixed

[CLI] ensure --out has either a string or null value (#442)
Use get-package-info (again) to support finding prebuilt in parent directories (#445)
","Added
[API] hook for afterCopy (#448)
[darwin/mas] Documentation for protocol and protocol-name options (#121, #450)
Changed
[CLI] Minimum Node version is enforced (#454)
Fixed
[CLI] ensure --out has either a string or null value (#442)
Use get-package-info (again) to support finding prebuilt in parent directories (#445)"
60,"Fixed

Resolve to absolute path when inferring app name/Electron version (#440)
","Fixed
Resolve to absolute path when inferring app name/Electron version (#440)"
61,"Added

Support the new electron package name (#435)
","Added
Support the new electron package name (#435)"
62,"Added

Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433)

Changed

Clearer error message when inferring the app name and/or Electron version fails

Fixed

(Test) apps named ""Electron"" can be packaged successfully (#415)
","Added
Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433)
Changed
Clearer error message when inferring the app name and/or Electron version fails
Fixed
(Test) apps named ""Electron"" can be packaged successfully (#415)"
63,"Added

asar options can be specified as an Object (via the API) or with dot notation (via the CLI) -
  see the respective docs for details (#353, #417)

Deprecated

asar-unpack is deprecated in favor of asar.unpack (#417)
asar-unpack-dir is deprecated in favor of asar.unpackDir (#417)
","Added
asar options can be specified as an Object (via the API) or with dot notation (via the CLI) -
  see the respective docs for details (#353, #417)
Deprecated
asar-unpack is deprecated in favor of asar.unpack (#417)
asar-unpack-dir is deprecated in favor of asar.unpackDir (#417)"
64,"Added

derefSymlinks option (#410)

Fixed

Clarified message when wine is not found (#357)
","Added
derefSymlinks option (#410)
Fixed
Clarified message when wine is not found (#357)"
65,"Added

afterExtract hook (#354, #403)
","Added
afterExtract hook (#354, #403)"
66,"Fixed

Clarified app name/Electron version error message (#390)
","Fixed
Clarified app name/Electron version error message (#390)"
67,"Changed

[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)

Fixed

CLI output truncated when using Node 6 (and possibly earlier) (#381)
","Changed
[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)
Fixed
CLI output truncated when using Node 6 (and possibly earlier) (#381)"
68,"Fixed

The default .git ignore only ignores that directory (#344)
Specifying the download.strictSSL CLI parameter no longer triggers a deprecation warning for
  strict-ssl (#349)
","Fixed
The default .git ignore only ignores that directory (#344)
Specifying the download.strictSSL CLI parameter no longer triggers a deprecation warning for
  strict-ssl (#349)"
69,"Fixed

Not specifying strict-ssl CLI parameter no longer triggers a deprecation warning (#335)
","Fixed
Not specifying strict-ssl CLI parameter no longer triggers a deprecation warning (#335)"
70,"Added

Add download parameter (#320)

Changed

Dropped support for running on Node < 4.0. (#319)

Fixed

strict-ssl (and by extension, download.strictSSL) defaults to true, as documented (#320)

Deprecated

cache is deprecated in favor of download.cache (#320)
strict-ssl is deprecated in favor of download.strictSSL (#320)

Removed

[win32] version-string.FileVersion and version-string.ProductVersion are replaced by
  favor of app-version and build-version, respectively (#327)
[win32] version-string.LegalCopyright is replaced by app-copyright (#327)
","Added
Add download parameter (#320)
Changed
Dropped support for running on Node < 4.0. (#319)
Fixed
strict-ssl (and by extension, download.strictSSL) defaults to true, as documented (#320)
Deprecated
cache is deprecated in favor of download.cache (#320)
strict-ssl is deprecated in favor of download.strictSSL (#320)
Removed
[win32] version-string.FileVersion and version-string.ProductVersion are replaced by
  favor of app-version and build-version, respectively (#327)
[win32] version-string.LegalCopyright is replaced by app-copyright (#327)"
71,"Changed

[win32] rcedit dependency updated to 0.5.x. The DLL mentioned in the 6.0.1 release notes
  is no longer required.
","Changed
[win32] rcedit dependency updated to 0.5.x. The DLL mentioned in the 6.0.1 release notes
  is no longer required."
72,"Changed

[win32] rcedit dependency updated to 0.4.x
API documentation moved from readme.md to docs/api.md (#296)

Fixed

[darwin/mas] The OSX icon is properly replaced when Electron ≥ 0.37.4 is used (#301)
default_app.asar is deleted during packaging (necessary when Electron ≥ 0.37.4 is used).
  The default_app folder is still deleted for older Electron versions (#298, #311)
","Changed
[win32] rcedit dependency updated to 0.4.x
API documentation moved from readme.md to docs/api.md (#296)
Fixed
[darwin/mas] The OSX icon is properly replaced when Electron ≥ 0.37.4 is used (#301)
default_app.asar is deleted during packaging (necessary when Electron ≥ 0.37.4 is used).
  The default_app folder is still deleted for older Electron versions (#298, #311)"
73,"Added

Add support for a new target platform, Mac App Store (mas), including signing OS X apps
  (#223, #278)
Add app-copyright parameter (#223)
Add tmpdir parameter to specify a custom temp directory (#230); set to false to disable
  using a temporary directory at all (#251, #276)
Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)

Changed

The GitHub repository has been moved into an organization,
  electron-userland
Allow the ignore parameter to take a function (#247)
[contributors] Update Standard (JavaScript coding standard) package to 5.4.x
[contributors] Add code coverage support via Coveralls (#257)
Better docs around contributing to the project (#258)
Ignore the directory specified by the out parameter by default (#255)
[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource
  files (#253)
Split out the code to sign OS X apps into a separate Node module,
  electron-osx-sign (#223)
[darwin/mas] BREAKING: The sign parameter is now osx-sign (for better cross-platform
  compatibility) and optionally takes several of the same sub-parameters as
  electron-osx-sign (#286)

Deprecated

[win32] version-string.LegalCopyright is deprecated in favor of app-copyright (#268)

Fixed

[darwin/mas] Ensure CFBundleVersion and CFBundleShortVersionString are strings (#250)
[darwin/mas] Correctly set the helper bundle ID in all relevant plist files (#223)
[darwin/mas] OSX-specific binaries are correctly renamed to the application name (#244, #293)

If you are upgrading from ≤ 5.2.1 and building for a darwin target, you may experience problems. See #323 for details.","Added
Add support for a new target platform, Mac App Store (mas), including signing OS X apps
  (#223, #278)
Add app-copyright parameter (#223)
Add tmpdir parameter to specify a custom temp directory (#230); set to false to disable
  using a temporary directory at all (#251, #276)
Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)
Changed
The GitHub repository has been moved into an organization,
  electron-userland
Allow the ignore parameter to take a function (#247)
[contributors] Update Standard (JavaScript coding standard) package to 5.4.x
[contributors] Add code coverage support via Coveralls (#257)
Better docs around contributing to the project (#258)
Ignore the directory specified by the out parameter by default (#255)
[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource
  files (#253)
Split out the code to sign OS X apps into a separate Node module,
  electron-osx-sign (#223)
[darwin/mas] BREAKING: The sign parameter is now osx-sign (for better cross-platform
  compatibility) and optionally takes several of the same sub-parameters as
  electron-osx-sign (#286)
Deprecated
[win32] version-string.LegalCopyright is deprecated in favor of app-copyright (#268)
Fixed
[darwin/mas] Ensure CFBundleVersion and CFBundleShortVersionString are strings (#250)
[darwin/mas] Correctly set the helper bundle ID in all relevant plist files (#223)
[darwin/mas] OSX-specific binaries are correctly renamed to the application name (#244, #293)
If you are upgrading from ≤ 5.2.1 and building for a darwin target, you may experience problems. See #323 for details."
