Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Line/SmoothLine - ellipse: Handle the number of segments to match Ellipse (#8187),0.9639431,[#8187]: Line/SmoothLine - ellipse: Handle the number of segments to match Ellipse,,1
Makes Windows DPI aware of scale changes (#8058),0.974053,[#8058]: Makes Windows DPI aware of scale changes,  make dpi aware of scale changes   Resize on startup if there is any dpi change   remove workarounds and use SDL_HINT_WINDOWS_DPI_SCALING ,1
Line/SmoothLine: ellipse - Add close_mode feature to allow closing line through center of ellipse (#8163),0.9287964,[#8163]: Line/SmoothLine: ellipse - fix behavior and add feature to allow closing line through center of ellipse,  fix ellipse   add warning   remove management os minimum segments   refactoring to change from close_from_center to close_mode   update close_mode value ,1
Image: add fit_mode feature (#8169),0.95932424,[#8169]: Image: add fit_mode feature,  add fill_mode   remove redundant code   update docs   fix flake8 error and doc   update options name and docs   use stencil instructions instead of getting texture region   update docs and refactoring ,1
"Revert ""Detect High DPI on Linux Desktop"" (#8184)",0.6983602,[#8147]: Detect High DPI on Linux Desktop,,0
Merge pull request #8181 from kivy/doc/grammar_tweaks,0.64828855,114c1a026: Doc: Grammer tweaks to /doc/sources/guide/graphics.rst and kivy/core/window/init.py,:book: Grammar tweaks to focus docstrings,0
Docs: Fixes a typo (issue #7838) (#8183),0.9545783,[#8183]: Docs: Fixes a typo (issue #7838),,1
distutils module is deprecated and slated for removal in 3.12 (#8070),0.903479,[#8070]: Remove usage of distutils module which is deprecated and slated for removal in 3.12,,1
:books: Fix typo,0.68947005,[#6638]: Docs: Fix typo,,0
Make VideoFFPy work with RTSP streams. (#8171),0.9707764,[#8171]: Make VideoFFPy work with RTSP streams.,"  Make VideoFFPy work with RTSP streams.   Remove superfluous loop waiting for metadata from ffpyplayer. This already happens above when checking src_pix_fmt.   src_pix_fmt is reported as bytes from ffpyplayer   Remove preventing seek on streams, stream may or may not provide seeking.   Check src_pix_fmt for both bytes and str in VideoFFPy._next_frame_run.   Comment the purpose of VideoFFPy._is_stream ",1
:book: Grammar tweaks to focus,0.8209834,[#8181]: :book: Grammar tweaks to focus docstrings,,1
Add svg rotation transform support (#8170),0.9636831,[#8170]: Add svg rotation transform support, Add svg rotation transform support  Fixes #8166 - ChatGPT wrote the matrix transformations. I merely fixed type and import errors and verified the code works.   Adding some simple screenshot-based Svg tests   Simplify rotated example svg   Clean up unnecessary lines ,1
Allow control how many lines to scroll at once using the mouse wheel on TextInput (#7626),0.93608004,[#7626]: New Feature: Allow control how many lines to scroll at once using the mouse wheel on TextInput,  [WIP] Allows scrolling more than one line using the mouse scroll wheel   code to scroll lines based on lines_to_scroll property   fix pep   typo   fix tests and update doc   Update test_uix_textinput.py ,1
Bump cython_max version to 0.29.33 (#8178),0.9169514,[#8178]: Bump cython_max version,,1
Update Python supported versions (#8179),0.9328606,[#8179]: Update Python supported versions,,1
Bump Windows dependencies via kivy_deps packages (#8176),0.96617246,[#8176]: Bump Windows dependencies via kivy_deps packages,,1
Bump versions on tools/build_macos_dependencies.sh,0.8527357,[#8173]: Bump macOS dependencies versions on tools/build_macos_dependencies.sh,,1
Bump versions on tools/build_linux_dependencies.sh,0.82158935,[#8174]: Bump Linux dependencies versions on tools/build_linux_dependencies.sh,,1
Update Copyright and LICENSE dates (#8175),0.9486226,[#8175]: Update Copyright and LICENSE dates,,1
Ellipse: Handle the number of segments and avoid division by zero (#8164),0.9703815,[#8164]: Ellipse: Handle the number of segments and avoid division by zero,"  handle the number of segments, avoid division by zero   add warning, update segment calculation   Update kivy/graphics/vertex_instructions.pyx   Co-authored-by: Mirko Galimberti me@mirkogalimberti.com  update docs   Co-authored-by: Mirko Galimberti me@mirkogalimberti.com",1
"Line/SmoothLine: Fixes rendering issues related to corner radius and updates its order (rounded_rectangle) + add getter methods for rounded_rectangle, rectangle, ellipse, circle. (#7876)",0.9857627,"[#7876]: Line/SmoothLine: Fixes rendering issues related to corner radius and updates its order (rounded_rectangle) + add getter methods for rounded_rectangle, rectangle, ellipse, circle.","  Fix for radius values large or equal to 0 in the rounded_rectangle   Internal segment control to avoid unwanted shapes.  Update resolution default value to 90. Corner_radius order changed to match RoundedRectangle radius property (clock-wise).  Avoid issues with smoothline if width or height < 2.0   Update doc, add unittests and minor tweaks   decrease the number of segments   Update doc, refactoring, allow larger radius value   Allows to get the generated shape   rounded_rectangle  rectangle ellipse  circle   update unittests   fixes issue related to number of segments   removing code no longer needed since my last commit   limit minimum resolution, refactoring   Minimum resolution keeps the figure renderable and avoids division by zero   removing unnecessary note, typo   Apply suggestions from code review   Co-authored-by: Gabriel Pettier gabriel.pettier@gmail.com   Update vertex_instructions_line.pxi   update docs    Co-authored-by: Gabriel Pettier gabriel.pettier@gmail.com",1
Added property for mouse draggable tab scrollbar to TabbedPanel (#8144),0.98443925,[#8144]: Added property for mouse draggable tab scrollbar to TabbedPanel,  Added property for mouse draggable tab scrollbar   Fix: W291 trailing whitespace   add versionadded 2.2.0 tag ,1
Fix memory access issue on iOS 16.2 for AVMetadata objects (#8146),0.7910346,[#8146]: Fix memory issue on iOS 16.2 for AVMetadataObject (during QRCode scan),,1
Use font_direction and font_script_name from sdl2_ttfi.,0.91412497,[#8115]: Use font_direction and font_script_name from SDL2_ttf,,1
Merge pull request #8156 from misl6/fix/update-required-tools,0.5228696,[#6306]: Fixes for PPA and CI,,0
Merge pull request #8147 from jotoft/linux_highdpi_sdl2,0.5486484,"[#7974]: Bump SDL2, SDL_image, SDL_mixer, SDL_ttf versions to latest stable release",,0
Add libxext-dev as a requirement for ubuntu build.,0.5143151,[#5866]: Add support for cross-compiling for the raspberry pi,,0
Merge pull request #8155 from misl6/fix/linux-dependencies-build-fail-early-and-docs,0.58701897,[#8174]: Bump Linux dependencies versions on tools/build_linux_dependencies.sh,Dependencies build tool: exit immediately on fail and allows to debug easier,0
Use SDL_GetDisplayDPI as fallback method to get DPI,0.67093974,[#7982]: Use SDL_WINDOWEVENT_DISPLAY_CHANGED to notice about window switching display to update _density an dpi,Use SDL_GetDisplayDPI to get the display DPI if no high DPI was detected using the method described in the warning for the SDL_GetDisplayDPI function (which is the current method for guessing the DPI). If the X server is configured with the DPI of the display then this GetDisplayDPI method returns the correct DPI on Linux.,0
Scale metrics density for linux,0.42321846,[#8058]: Makes Windows DPI aware of scale changes,"If higher than normal DPI is configured using KIVY_DPI or other means then the density of the screen is higher and this should be reflected in the density. This will make the density calculation on linux the same as Windows and macOS. Unit test change: Use almost equal in density property unit tests Since the density is a floating point number, the tests can fail if the calculated value is slightly rounded.",0
Correct the flake8 pre-commit URL (#8157),0.9842437,[#8157]: Correct the flake8 pre-commit URL,,1
Docs: Update the Ubuntu prereq to build Kivy and its dependencies,0.85729253,[#8156]: Docs: Update the Ubuntu prerequisites to build Kivy and its dependencies,,1
Dependencies build tool: exit immediately on fail and allow an easier debug,0.82738835,[#8155]: Dependencies build tool: exit immediately on fail and allows to debug easier,,1
Use SDL_WINDOWEVENT_DISPLAY_CHANGED to notice about window moving to another display (which may have a different dpi value) (#7982),0.8751168,[#7982]: Use SDL_WINDOWEVENT_DISPLAY_CHANGED to notice about window switching display to update _density an dpi,,1
BoxShadow: Accept values for vertical and horizontal spread_radius (#8138),0.94588375,[#8138]: BoxShadow: Accept values for vertical and horizontal spread_radius,  Accept values for vertical and horizontal spread_radius   fix image   update docs ,1
Adds always on top feature (#8076),0.89507115,[#8076]: New Feature: Always On Top,,1
Improve docs about BoxShadow behavior and usage. (#8139),0.9740377,[#8139]: Improve docs about BoxShadow behavior and usage.,  update BoxShadow docs   update images ,1
Merge pull request #8096 from misl6/feat/build-dependencies,0.5001065,[#6180]: Updated version no. for SDL building,Introduce build script for SDL dependencies and KIVY_DEPS_ROOT,0
BoxShadow: Add inset feature (#8132),0.9517812,[#8132]: BoxShadow: Add inset feature,  add inset feature   update docs   Refactor shadow calculation ,1
Remove remaining nosetest settings in favor of pytest (#8129),0.9720705,[#8129]: Remove remaining nosetest settings in favor of pytest,,1
Switch back to macos-latest instead of macos-11 (#8126),0.9656716,[#8126]: Switch back to macos-latest instead of macos-11,,1
Fix for changes of Splitter.strip_cls having no effect (#8109),0.98123777,[#8109]: Fix for changes of Splitter.strip_cls having no effect,  fix for Splitter.strip_cls not working in kvlang   adjusted uix.Splitter._strip reinstancing trigger   removed compat.string_types import in uix.Splitter ,1
GitHub Actions: Use current Python instead of hardcoded v3.9 (#8121),0.9708542,[#8121]: GitHub Actions: Use current Python instead of hardcoded v3.9,  [build wheel] GitHub Actions: Use current Python instead of hardcoded v3.9   Python 3.11 on apple-silicon-m1 ,1
Build with libmodplug support,0.44366974,[#5866]: Add support for cross-compiling for the raspberry pi,,0
Add libtiff support on linux,0.34945035,[#5866]: Add support for cross-compiling for the raspberry pi,,0
Simplify Animation._unregister (#8035),0.9567237,[#8035]: Simplify Animation._unregister,Use a more idiomatic way to remove an element from a set if the element is in the set.,1
webp support on linux,0.38349798,"The framework works on Windows, macOS, Linux, Android, iOS and Raspberry Pi.",,0
Upgrade more GitHub Actions versions (#8120),0.88279855,[#8117]: Upgrade GitHub Actions,,1
Update docs,0.73220056,[#6466]: Docs: Config docs update,,1
Upgrade GitHub Actions versions (#8117),0.9113934,[#8117]: Upgrade GitHub Actions," GitHub Actions: Fix unix unit test  SETUPTOOLS_ENABLE_FEATURES: ""legacy-editable""  Revert SETUPTOOLS_ENABLE_FEATURES: 'legacy-editable'  Co-authored-by: Mirko Galimberti me@mirkogalimberti.com  Co-authored-by: Mirko Galimberti me@mirkogalimberti.com",1
Merge pull request #7632 from Alspb/get_cursor_from_xy_fix,0.55843705,5330: Docs: Rewrite system cursor,Fixed enormously large cursor_x returned by get_cursor_from_xy when touch is righter then the last symbol of the line.,0
Fix BoxShadow shader crashing issue on Adreno GPUs (#8098),0.97609746,[#8098]: Fix BoxShadow shader crashing issue on Adreno GPUs,  update fix for Adreno GPU   add reference   remove workarounds   fix typo   Update boxshadow.pyx ,1
Merge pull request #8083 from misl6/feat/runtime-fullscreen-ios,0.5031214,[#8083]: Allow changing Window.fullscreen and Window.borderless options after setup on iOS,Allow changing Window.fullscreen and Window.borderless options after setup on iOS,0
Add libxrender-dev for rpi build,0.46124184,[#5866]: Add support for cross-compiling for the raspberry pi,,0
Introduces build scripts for sdl2 dependencies and KIVY_DEPS_ROOT,0.9416951,[#8096]: Introduce build script for SDL dependencies and KIVY_DEPS_ROOT,,1
Install twine only when needed (#8099),0.8451582,[#8099]: Install twine only when needed [build wheel],,1
Add gstreamer1.0-plugins-good for autoaudiosink availability during tests (#8093),0.9825913,[#8093]: Add gstreamer1.0-plugins-good for autoaudiosink availability during tests,,1
Add a warning about keyboard_suggestions usage on Android (#8089),0.9840462,[#8089]: Add a warning about keyboard_suggestions usage on Android,,1
Add support sphinx 6.0.0 (#8088),0.9724015,[#8088]: Add support for sphinx 6.0.0,,1
Switch from ubuntu-18.04 to ubuntu-latest as 18.04 runners will be removed on 2023-01-12 (#8084),0.9477802,[#8084]: Switch from ubuntu-18.04 to ubuntu-latest as 18.04 runners will be removed on 2023-01-12,  Switch from ubuntu-18.04 to ubuntu-latest as 18.04 runners will be removed on 2023-01-12   Fix a dependency bug ,1
Add some documentation regarding fullscreen + borderless functionality on iOS,0.70792943,[#8083]: Allow changing Window.fullscreen and Window.borderless options after setup on iOS,,1
Disable unbind_create_window hack on iOS,0.5795478,[#8083]: Allow changing Window.fullscreen and Window.borderless options after setup on iOS,,0
Make fullscreen configurable at runtime on iOS,0.7114101,[#8083]: Allow changing Window.fullscreen and Window.borderless options after setup on iOS,,1
Add BoxShadow graphic instruction  (#8056),0.85693675,[#8056]: New Feature: Add BoxShadow graphic instruction 🎉,"  add BoxShadow instruction   update docs, fix shader for some devices   assign texture only on initialization   check initial attributes   change to tuple   refactoring   update docs   add unit tests ",1
"Use find_spec, module_from_spec and exec_module instead of find_module and load_module since are deprecated. (#8062)",0.97500145,"[#8062]: Use find_spec, module_from_spec and exec_module instead of find_module and load_module since are deprecated.",Co-authored-by: Mirko Galimberti me@mirkogalimberti,1
Add support for Python 3.11 (#8044),0.96886575,[#8044]: Add support for Python 3.11,  Test on Python 3.11 (except Apple Silicon)   Add comment about gstreamer 0.4.0   Bump cython to 0.29.32 for 3.11 support.   Bump cibuildwheel to 2.11.2 and add config for 3.11   Co-authored-by: Matt Einhorn matt@einhorn.dev,1
Bump again SDL2 to 2.24.2 on Linux and macOS (#8050),0.98016775,[#8050]: Bump again SDL2 to 2.24.2 on Linux and macOS, Update osx_ci.sh  update SDL2 2.24.1  Update ubuntu_ci.sh  update SDL2 2.24.1  Update osx_ci.sh  update SDL version osx  Update ubuntu_ci.sh  update SDL version ubuntu,1
Update installation-osx.rst (#8041),0.92156243,917a1b4a2: Update installation-osx.rst,Remove extraneous backticks.,1
Bump SDL2 to 2.24.1 on Linux and macOS (#8043),0.98072326,[#8043]: Bump SDL2 to 2.24.1 on Linux and macOS, Update osx_ci.sh  update SDL2 2.24.1  Update ubuntu_ci.sh  update SDL2 2.24.1,1
Use Platypus 5.4.1 (#8006),0.9358105,[#8006]: Use Platypus 5.4,  Use Platypus 5.4   Update Platypus Version   Co-authored-by: Mirko Galimberti me@mirkogalimberti.com,1
Link to buildozer installation instructions instead of duplicating them (#8039),0.97544396,[#8039]: Link to buildozer installation instructions instead of duplicating them,,1
doc: Initial remarks on *BSD compatibility. (#8032),0.9696976,[#8032]: doc: Initial remarks on BSD compatibility.,Signed-off-by: Tomasz 'CeDeROM' CEDRO tomek@cedro.info Signed-off-by: Tomasz 'CeDeROM' CEDRO tomek@cedro.info,1
Fix backticks typo in pong tutorial (#8034),0.98485696,[#8034]: Fix backticks typo in pong tutorial,,1
Typo : German Keyboard is QWERTZ (#8027),0.9603311,[#8027]: Typo : German Keyboard is QWERTZ,And upper G as in other files.,1
Typo : missing coma in the doc (#8026),0.955297,[#8026]: Typo : missing coma in the doc,,1
"Since ffpyplayer now ships cp310 and Apple Silicon compatible wheels, we can now switch back to full install (#7847)",0.88373834,"[#7847]: Tests: ffpyplayer now ships cp310-* and Apple Silicon compatible wheels, so tests on the full version can be re-introduced.",,1
Release the GIL when performing SDL_GL_SwapWindow call. (#8025),0.98411345,[#8025]: Release the GIL when performing SDL_GL_SwapWindow call.,,1
Reset is_space to 0 for each line (#7999),0.47263962,[#6515]: Text: Fixes positioning (valign) issue when using max_lines,,0
Use urlopen instead of build_opener when fetching files from 'internet'. Removes some PY2 compat. (#7994),0.9819136,[#7994]: Use urlopen instead of build_opener when fetching files from 'internet'. Removes some PY2 compat.,,1
Use consistent source code notes in pong tutorial (#7929),0.981469,[#7929]: Use consistent source code notes in pong tutorial," Highlight parenthetical expression with hyphens  The expression ""and source code files for each step"" was only partially in a parenthesis: there wasn't a closing comma after the word ""step"" to highlight that the expression was extra information in the sentence. This commit changes the punctuation around the parenthetical expression to use hyphpens to make it stand out more and adds the missing closing punctuation.  Add missing full stop at end of note sentence  Since this note is a sentence, it probably should have a full-stop at the end.  Mention source location consistently in pong tutorial  The two notes mentioning the source code location were formatted differently.  To be consistent, they both now use the same formatting.",1
Purge trailing whitespace in docs source files (#7930),0.9834842,[#7930]: Purge trailing whitespace in docs source files,"Trailing whitespace is forbidden in source code for this project (implemented as part of the PEP8 checks), however the documentation source files contained trailing whitespace.  It seemed appropriate to remove trailing whitespace in the documentation source files as well.",1
Update builder.py (#8021),0.95123434,[#8021]: Update builder.py,,1
Android Lifecycle convergence (#7989),0.9331637,[#7989]: Android Lifecycle convergence," Android pause on back key/gesture  Replaces previous divergence between Android and Kivy state machines.  Android exit app when on_pause returns False  Corrects previous behavior where Kivy app stops, but Android does not stop.  stop() - set Android state  Let Kivy app state follow Android state.   Add pause()   typo   Disambiguate   It is unclear it ""default case"" refers to existence of a return statement, or existence of a method.   add versionadded   pep8   pep8   pep8   Update kivy/app.py   Co-authored-by: Mirko Galimberti me@mirkogalimberti.com  Update app.py  Co-authored-by: Mirko Galimberti me@mirkogalimberti.com",1
Bump kivy_deps.sdl2 and kivy_deps.sdl2_dev to 0.5.0 (#8004),0.9881257,[#8004]: Bump kivy_deps.sdl2 and kivy_deps.sdl2_dev to 0.5.0,,1
Added support for KIVY_LOG_MODE (#7988),0.9844008,[#7988]: Added support for KIVY_LOG_MODE," Add support for KIVY_LOG_MODE  Including:  New unit tests Limiting some unit tests to some modes. Adding pytest markers to allow quick testing of relevant tests, without repeating unaffected tests. Removing KIVY_LOG_MODE=TEST which has been subsumed by PYTHON mode. Added an xfail test for another Issue while I am here.  Documentation additions.   Mention environment variable control of the logger in the config description.   Mute Config-file driven log level changes   When in PYTHON mode, the Config file's ability to change levels should be muted.   Fixed items identified in Review #1.   Typo in documentation   Co-authored-by: Mirko Galimberti me@mirkogalimberti.com  Suppress coverage report until end.  Co-authored-by: Mirko Galimberti me@mirkogalimberti.com",1
"Bump SDL2, SDL2_image, SDL2_mixer, SDL2_ttf versions to latest stable release (#7974)",0.9564966,"[#7974]: Bump SDL2, SDL_image, SDL_mixer, SDL_ttf versions to latest stable release",,1
Fix source typo in test_uix_bubbles.py (#7987),0.98852384,[#7987]: Fix source typo in test_uix_bubbles.py,Changed assertTestBubbleLayoutWithPredifinedArrowPos() to assertTestBubbleLayoutWithPredefinedArrowPos(),1
7978: Don't monkey-patch logging.root (#7979),0.93654823,[#7979]: #7978: Don't monkey-patch logging.root," Move logging handler installation code into a function.  Also, move color terminal detection into its own function to reduce local complexity.   Move handlers to root level, instead of monkey patching.   Add blank lines.   Flake8 fixes   Use kivy.utils.platform   Its algorithm is more exhaustive than a simple env var check.",1
Handle non-strings in logs. (#7985),0.9495377,[#7985]: Handle non-strings in logs.,"LogRecords may contain non-string messages (not just non-string args) that aren't converted to strings until the last moment (to save expensive effort if the log message is never emitted). Bug introduced with Colored/UncoloredLogRecords did not convert to str before replacing colour markings (if any). str() added. Unit tests added (used to fail, now pass)",1
Better comments and light clean up of stderr handling. (#7975),0.82996106,[#7975]: Light clean up of stderr handling code.,,1
"Ellipse: update angle_start, angle_end to explicit floats (#7860)",0.95421803,"[#7860]: Ellipse: update angle_start, angle_end to explicit floats"," Ellipse: update param types in docs  Ellipse parameters angle_start and angle_end are now called as float in docs instead of int  Ellipse: change default param to floats  For additional clarity, change angle_start and angle_end default values to floats (0.0, 360.0)",1
Support KivyLogMode environment variable for logging testing (#7971),0.9899748,[#7971]: Support KivyLogMode environment variable for logging testing, Support KivyLogMode for logging testing  Also: Remove unused imports. Remove Python 2 only code Run through Black to canonicalize formatting  Undo formatting changes  Undo black.,1
Bump KIVY_CONFIG_VERSION and add a warning for future changes. (#7973),0.98791206,[#7973]: Bump KIVY_CONFIG_VERSION and add a warning for future changes.,,1
Fix typos (#7915),0.763006,[#7432]: Docs: Fix codespell found typos,"Found via codespell -q 3 -S ./doc/sources/changelog.rst -L als,ba,childrens,childs,co-ordinate,co-ordinates,datas,enew,everytime,inout,iself,quitted,tesselate,tesselated,tesselator,ths",1
Fix trivial typo in workflow. (#7972),0.94727135,[#7972]: Fix trivial typo in workflow.,,1
Config is not available when generating docs + Use getdefault instead of has_option + get (#7969),0.96631587,[#7969]: Config is not available when generating docs + Use getdefault instead of has_option + get,,1
Refactored logging.ColoredFormatter to avoid deepcopy. (#7962),0.98233104,[#7962]: Refactored logging.ColoredFormatter to avoid deepcopy.," Refactor ColoredFormatter  Removed old formatter and support code. Added 3 LogRecord shims, new formatter, new unit tests for above and a unit test that used to fail to confirm bugs have been fixed.  PEP8 fixes  Match project-style.  PEP8 fixes  (I can't run black on these files without making the review too hard.)  PEP8 Fixes  Note to self: Do a black refactor of key files so I don't get stuck in this loop again.",1
"fix(UrlRequest): Add ""on_finish"" and add alternative implementation (#7913)",0.9710864,"[#7913]: fix(UrlRequest): Add ""on_finish"" and add alternative implementation","  fix(UrlRequest): Add ""on_finish"" and add alternative implementation   Added ""on_finish"" callback to URlRequest, it fires always when the request is done  Added alternative implementation for UrlRequest based on REQUESTS lib It have also implemented ""on_finish"" and ""auth"" params for easy BASICAUTH handling Refactored tests of new implementation to be mocked by RESPONSES, so we dont need real network to test nor we dont ping real servers during tests Made selectable implementations of URLlib and Requests. Urllib is still default implementation  Refactored baseclass to be used with ""plugins""   fix docs and add ""implementation"" in config   There was missing docs in some places  Minor ""unused variables"" fixes Add ""implementation"" key to config.network",1
Add doc for Canvas.add() (#7946),0.973693,[#7946]: Add doc for Canvas.add(),,1
Fixes NO DOCUMENTATION (module kivy.uix.recycleview) (#7916),0.99081403,[#7916]: Fixes NO DOCUMENTATION (module kivy.uix.recycleview),,1
Use AddLevelName in kivy.Logger to define TRACE (#7958),0.99002326,[#7958]: Use AddLevelName in kivy.Logger to define TRACE,Addresses #7957 One unit test that shows no regression. One unit test that used to fail and now passes to show issue is addressed.,1
Fixes some E275 - assert is a keyword. + other minor PEP8 fixes (#7943),0.9790278,[#7943]: Fixes some E275 - assert is a keyword. + other minor PEP8 fixes,  Fixes some E275 - assert is a keyword   Fix E501 ,1
"When using pytest_asyncio for tests, function should be decorated with pytest_asyncio.fixture (#7917)",0.988664,"[#7917]: When using pytest_asyncio for tests, function should be decorated with pytest_asyncio.fixture",,1
Add missing closing paren in hint text (#7928),0.9739679,[#7928]: Add missing closing paren in hint text,The hint at the end of the pong tutorial associated with making the game end after a certain score was missing its closing parenthesis.,1
Fix minor typo in pong tutorial code comments (#7927),0.9850079,[#7927]: Fix minor typo in pong tutorial code comments,"While reading through the pong tutorial code, I noticed that of should have been off in code comments.  This commit fixes the issue.",1
Migrate from probot/no-response to lee-dohm/no-response (#7903),0.9574281,[#7903]: Migrate from probot/no-response to lee-dohm/no-response,,1
store texture in cache (#7908),0.58265007,[#6193]: Image: don't force iteration if we reuse the cache,,0
Replace deprecated logging.warn with logging.warning (#7906),0.97225773,[#7906]: Replace deprecated logging.warn with logging.warning,,1
Merge pull request #7905 from misl6/fix/bubble-copy-paste,0.52667946,[#7621]: Fixed inconsistent behavior of TextInput bubble and handles,Fix TextInputCutCopyPaste widget,0
Fixes TextInputCutCopyPaste,0.79490775,[#7905]: Fix TextInputCutCopyPaste widget,,1
Merge pull request #7882 from AnthonyZi/feature/rework_bubble,0.6152271,[#7882]: Re-implements the Bubble widget.,Re-implements the Bubble widget.,0
Updates following the PR review comments,0.49975616,[#7773]: Docs review before release 2.1.0,Updates documentation: - Adds further documentation - More details about 'versionadded' and 'versionchanged' Little improvement/fix (found during update of the documentation): - Update the arrow image size information on arrow_image change.,0
Our self-hosted Apple Silicon runner now has been migrated to actions/runner v2.292.0 which now supports arm64 natively (#7885),0.9901154,[#7885]: Our self-hosted Apple Silicon runner now has been migrated to actions/runner v2.292.0 which now supports arm64 natively,,1
Adapts existing code to Bubble changes,0.51761514,Bubble,"The textinput uses a Bubble for ""cut"", ""copy"", ""paste"" functionality. Three example scripts and kv files contained the Bubble widget. Signed-off-by: AnthonyZimmermann anthony.zimmermann@protonmail.com",0
Implements tests for the Bubble widget,0.6587983,[#7882]: Re-implements the Bubble widget.,"Core functionality tests: - Rendering - Add/remove content - Error handling if two child widgets are added to the Bubble - Test BubbleContent, BubbleButton Arrow positioning and Bubble sizing: - parameterized tests for predefined arrow_pos arrow positioning (12   tests) - parameterized tests for flexible flex_arrow_pos arrow positioing (40   tests) Signed-off-by: AnthonyZimmermann anthony.zimmermann@protonmail.com",0
