Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Mark highlight mark_lines feature as 4.4 in docs (#9184),0.6974792,Add support for hl_lines in highlight tag (#2532),Merge pull request 9184,0
Clean up AppVeyor config,0.77257687,Update AppVeyor config. (#5240),[skip ci],1
Update history to reflect merge of #9264 [ci skip],0.59969103,Add in History and site changes from v1-stable branch (#1836),,0
"fixed grammatical mistake on ""showcase"" page (#9264)",0.706405,Fix a small grammar error/typo in the docs (#7260),Merge pull request 9264,1
Update history to reflect merge of #9245 [ci skip],0.5978626,Add in History and site changes from v1-stable branch (#1836),,0
grammatical reordering (#9245),0.64556885,A few grammar fixes (#4512),Merge pull request 9245,0
Fix History entry for v4.3.2,0.7147062,Fix typos in the History file (#1454),,1
Release :gem: v4.3.2,0.78735167,"Fix #3970: Use Gem::Version to compare versions, not >.",,1
Update history to reflect merge of #9263 [ci skip],0.6049631,Add in History and site changes from v1-stable branch (#1836),,0
Add release post for v4.3.2 (#9263),0.9337822,Release post for v4.3.0 (#9157),Merge pull request 9263,1
Update history to reflect merge of #9259 [ci skip],0.6049684,Add in History and site changes from v1-stable branch (#1836),,0
script/default-site: accept flags for jekyll new (#9259),0.71190166,script/default-site: read Jekyll source from local clone (#5188),Merge pull request 9259,1
Update history to reflect merge of #9257 [ci skip],0.6064744,Add in History and site changes from v1-stable branch (#1836),,0
Rename sass partial created for new blank site (#9257),0.821821,Backport #9257 for v4.3.x: Rename sass partial created for new blank site (#9262),Merge pull request 9257,1
Update history to reflect merge of #9195 [ci skip],0.6293314,Fix CI for commits to 3.9-stable branch (#8788),,0
Update Jekyll on macOS (macos.md) and current ruby version to 3.1.3 in ruby.yml (#9195),0.83250797,[add note] Jekyll 3 requires newer version of Ruby. (#4461),Merge pull request 9195,1
Update history to reflect merge of #9237 [ci skip],0.6114402,Add in History and site changes from v1-stable branch (#1836),,0
test: use hash explicitly for Struct initializer for ruby 3.2 (#9237),0.6352516,v3.9.x: test under Ruby 3.2 #9272)                                          ,Merge pull request 9237,0
Update history to reflect merge of #9230 [ci skip],0.6020566,Add in History and site changes from v1-stable branch (#1836),,0
Split test/test_tags.rb into multiple files (#9230),0.6532569,clean unit-test names in test/test_tags.rb (#5608),Merge pull request 9230,0
Update history to reflect merge of #9225 [ci skip],0.6006117,Add in History and site changes from v1-stable branch (#1836),,0
Publish post on major release of sass-converter (#9225),0.6068993,Provide support for Sass (#1932),Merge pull request 9225,0
Update history to reflect merge of #9223 [ci skip],0.59723717,Add in History and site changes from v1-stable branch (#1836),,0
Update sass related tests for jekyll-sass-converter 3.x (#9223),0.93327796,Backport #9223 for 4.3.x: Update sass related tests for jekyll-sass-converter 3.x (#9254),Merge pull request 9223,1
Stop testing with Rubies older than 2.7 on Windows,0.96766585,Stop testing with Rubies older than 2.7 on non-Windows  (#8955),,1
Lock psych to v4.x,0.6800766,Lock gem psych to v3.x (#8918),"Psych 5 has stopped bundling libyaml and expects it to be installed on the host system prior to being invoked. Since we don't have a direct dependency on the Psych gem (it gets included in the gem bundle as a dependency of the rdoc gem), lock psych gem to v4.x instead of installing libyaml in our development / CI environment.",0
Reword there're to there are,0.33781576,A few grammar fixes (#4512),,0
Update history to reflect merge of #9187 [ci skip],0.63154584,Fix CI for commits to 3.9-stable branch (#8788),,0
Optimize Site#each_site_file (#9187),0.7334744,Backport #9187 for v4.3.x: Optimize Site#each_site_file (#9256),Merge pull request 9187,1
Update history to reflect merge of #9186 [ci skip],0.6325166,Fix CI for commits to 3.9-stable branch (#8788),,0
Remove totals in profile table properly (#9186),0.86753297,Remove misleading totals row from --profile table (#9039),Merge pull request 9186,1
Update history to reflect merge of #9203 [ci skip],0.59870994,Add in History and site changes from v1-stable branch (#1836),,0
Fix typo (#9203),0.9448626,fix typo (#6040),Merge pull request 9203,1
Update history to reflect merge of #9185 [ci skip],0.6175098,Fix CI for commits to 3.9-stable branch (#8788),,0
Optimize default front matter using File.fnmatch? (#9185),0.63322645,Find variables in front matter defaults by searching with relative file path. (#2774),Merge pull request 9185,0
Update history to reflect merge of #9196 [ci skip],0.62868893,Fix CI for commits to 3.9-stable branch (#8788),,0
Lock Ruby in CI to v3.1.2 and bump JRuby to v9.4.0.0 (#9196),0.764501,CI: Bump tested version of JRuby to 9.2.7.0 (#7612),Merge pull request 9196,1
Fix ordered-list style in articles on mobiles,0.4936019,Fix list appearance by adding missing ol tag (#6421),,0
Update history to reflect merge of #9168 [ci skip],0.62241244,Fix CI for commits to 3.9-stable branch (#8788),,0
Run tests in UTC timezone (#9168),0.7089562,Do not write posts with timezones in Cucumber tests (#1124),Merge pull request 9168,1
Update history to reflect merge of #9177 [ci skip],0.6267522,Fix CI for commits to 3.9-stable branch (#8788),,0
Cleanup highlight tag (#9177),0.79754186,Refactor highlight tag (#2154),Merge pull request 9177,1
Update history to reflect merge of #9174 [ci skip],0.6238495,Fix CI for commits to 3.9-stable branch (#8788),,0
Fix Nested tree navigation with recursion example (#9174),0.58100224,Add recursive navigation tutorial (#7720),Merge pull request 9174,0
Update history to reflect merge of #9138 [ci skip],0.6167987,Add in History and site changes from v1-stable branch (#1836),,0
Allow marking specific highlighted lines via Liquid (#9138),0.616832,Add support for hl_lines in highlight tag (#2532),Merge pull request 9138,0
Bump RuboCop to v1.38.x,0.93955624,Bump Rubocop to v0.48 (#5997),Closes #9173,1
Remove noise in features/highlighting.feature,0.49525854,Fix the highlight tag feature (#1859),,0
Release :gem: v4.3.1,0.7867677,"Fix #3970: Use Gem::Version to compare versions, not >.",,1
Update history to reflect merge of #9171 [ci skip],0.62024975,Fix CI for commits to 3.9-stable branch (#8788),,0
Release post for v4.3.1 (#9171),1.0,Release post for v4.3.1 (#9171),Merge pull request 9171,1
Update history to reflect merge of #9170 [ci skip],0.61820567,Fix CI for commits to 3.9-stable branch (#8788),,0
"Revert ""Incrementally rebuild when a data file is changed (#8771)"" (#9170)",0.97828615,"Revert ""Incrementally rebuild when a data file is changed"" (#9170)",Merge pull request 9170,1
Update history to reflect merge of #9167 [ci skip],0.6249223,Fix CI for commits to 3.9-stable branch (#8788),,0
Respect user-defined name attribute in documents (#9167),0.9999999,Respect user-defined name attribute in documents (#9167),Merge pull request 9167,1
Revert back to developing 4.3.x,0.48366672,Release post for v4.3.0 (#9157),This reverts commit 556febb436c93a476365a9235403c82d3f9e74be. This reverts commit a613eb2d823919ad536063da377fc4582ce0904a.,0
Mark initiation of v5.0 development,0.5027777,Post: v4.0 development (#6934),To prevent users from pointing their Gemfile to the repository and breaking their site.,0
Disable critical GH Actions on master,0.42707205,Write a Rubocop Cop to ensure no #p or #puts calls get committed to master. (#6615),To mark master as in v5 development mode,0
Fix spelling errors in History document,0.7744305,Fix typos in the History file (#1454),,1
Release :gem: v4.3.0,0.7874995,"Fix #3970: Use Gem::Version to compare versions, not >.",,1
Update history to reflect merge of #9157 [ci skip],0.6189404,Add in History and site changes from v1-stable branch (#1836),,0
Release post for v4.3.0 (#9157),0.9999999,Release post for v4.3.0 (#9157),Merge pull request 9157,1
Clean up HEAD section in History document,0.6918526,Clean up the <head> in the site template (#2186),,0
Document xz dependency on macOS (#9098),0.52494985,Install Docs that Work on MacOS 10.14 (#7561),Signed-off-by: Giuseppe Bertone giuseppe.bertone@swirldslabs.com,0
Fix URL to Liquid documentation (#9158),0.79846984,Updated links to Liquid documentation (#1073),,1
Bump RuboCop to v1.37.x,0.9395298,Bump RuboCop to 1.36.x (#9125),,1
Update history to reflect merge of #9132 [ci skip],0.6143662,Fix CI for commits to 3.9-stable branch (#8788),,0
Support jekyll-sass-converter 3.x (#9132),1.0000004,Support jekyll-sass-converter 3.x (#9132),Merge pull request 9132,1
Update history to reflect merge of #9141 [ci skip],0.61256444,Add in History and site changes from v1-stable branch (#1836),,0
Fix false positive conflicts for static files in a collection (#9141),1.0,Fix false positive conflicts for static files in a collection (#9141),Merge pull request 9141,1
Update history to reflect merge of #9151 [ci skip],0.61560476,Add in History and site changes from v1-stable branch (#1836),,0
Update posts.md (#9151),1.0000001,Update posts.md (#9151),Merge pull request 9151,1
Update history to reflect merge of #9142 [ci skip],0.6159582,Add in History and site changes from v1-stable branch (#1836),,0
Relax RDoc version dependency (#9142),1.0000002,Relax RDoc version dependency (#9142),Merge pull request 9142,1
Update history to reflect merge of #8771 [ci skip],0.6229379,Fix CI for commits to 3.9-stable branch (#8788),,0
Incrementally rebuild when a data file is changed (#8771),0.99999976,Incrementally rebuild when a data file is changed (#8771),Merge pull request 8771,1
Update history to reflect merge of #9136 [ci skip],0.6157214,Add in History and site changes from v1-stable branch (#1836),,0
Disable pending cops when running rubocop (#9136),1.0000001,Disable pending cops when running rubocop (#9136),Merge pull request 9136,1
Update history to reflect merge of #9135 [ci skip],0.6194471,Add in History and site changes from v1-stable branch (#1836),,0
Unlock Psych dependency (#9135),0.9999999,Unlock Psych dependency (#9135),Merge pull request 9135,1
Update history to reflect merge of #9134 [ci skip],0.61573577,Add in History and site changes from v1-stable branch (#1836),,0
Relax version constraint to allow Rouge 4.x (#9134),1.0,Relax version constraint to allow Rouge 4.x (#9134),Merge pull request 9134,1
Add version badge to documentation header,0.7330409,Docs: Include version badge for latest features (#6574),,1
Document keys of the theme drop,0.40735602,Fix for symlinked themes (#5156),Follow-up to #9129,0
Update history to reflect merge of #9129 [ci skip],0.6239868,Add in History and site changes from v1-stable branch (#1836),,0
Introduce theme drop to expose theme details (#9129),0.716024,Introduce theme drop to expose theme-gem details (#9129),Merge pull request 9129,1
Update history to reflect merge of #9111 [ci skip],0.5908113,Add in History and site changes from v1-stable branch (#1836),,0
Use check-spelling/check-spelling@v0.0.20 (#9111),1.0000002,Use check-spelling/check-spelling@v0.0.20 (#9111),Merge pull request 9111,1
Update history to reflect merge of #9125 [ci skip],0.6133617,Add in History and site changes from v1-stable branch (#1836),,0
Bump RuboCop to 1.36.x (#9125),0.9999999,Bump RuboCop to 1.36.x (#9125),Merge pull request 9125,1
Update history to reflect merge of #9093 [ci skip],0.6169189,Fix CI for commits to 3.9-stable branch (#8788),,0
Bump rubocop to 1.32 (#9093),1.0000002,Bump rubocop to 1.32 (#9093),Merge pull request 9093,1
Update history to reflect merge of #9086 [ci skip],0.6060333,Fix CI for commits to 3.9-stable branch (#8788),,0
Update ruby version for macos guide (#9086),1.0000002,Update ruby version for macos guide (#9086),Merge pull request 9086,1
Update history to reflect merge of #9064 [ci skip],0.5979125,Fix CI for commits to 3.9-stable branch (#8788),,0
Improve links (http -> https) (#9064),0.9999999,Improve links (http -> https) (#9064),Merge pull request 9064,1
Update history to reflect merge of #9049 [ci skip],0.6106787,Add in History and site changes from v1-stable branch (#1836),,0
Windows: describe which option to choose (#9049),1.0000001,Windows: describe which option to choose (#9049),Merge pull request 9049,1
Bump RuboCop to v1.30.x,0.92299783,Bump rubocop to 1.32 (#9093),,1
Update history to reflect merge of #9057 [ci skip],0.6067015,Add in History and site changes from v1-stable branch (#1836),,0
Remove Ionic Framework site from showcase (#9057),1.0,Remove Ionic Framework site from showcase (#9057),Merge pull request 9057,1
Bump RuboCop to v1.29.x,0.9105332,Bump rubocop to 1.32 (#9093),Closes #9053,1
Fix alignment of home page section-units on mobile,0.5011734,Improve the navigation menu alignment in the site template on small,,0
Fix news-archive list renders on small-devices,0.5349087,Fix permalink icon markup in news-item layout (#6639),Resolves #8839,0
Update history to reflect merge of #9045 [ci skip],0.5958121,Add in History and site changes from v1-stable branch (#1836),,0
Remove git.io shortlinks from repo (#9045),1.0000002,Remove git.io shortlinks from repo (#9045),Merge pull request 9045,1
Update history to reflect merge of #9039 [ci skip],0.6103928,Add in History and site changes from v1-stable branch (#1836),,0
Remove misleading total row from --profile table (#9039),0.9489393,Remove misleading totals row from --profile table (#9039),Merge pull request 9039,1
Bump RuboCop to v1.28.x,0.9260192,Bump rubocop to 1.32 (#9093),,1
Update history to reflect merge of #8995 [ci skip],0.6225904,Fix CI for commits to 3.9-stable branch (#8788),,0
Add clarity to docs on permalinks placeholders and builtins (#8995),1.0000001,Add clarity to docs on permalinks placeholders and builtins (#8995),Merge pull request 8995,1
Bump RuboCop to v1.27.x,0.9193386,Bump rubocop to 1.32 (#9093),,1
Update history to reflect merge of #8988 [ci skip],0.6124937,Fix CI for commits to 3.9-stable branch (#8788),,0
Ensure theme config is a Jekyll::Configuration object (#8988),1.0000001,Ensure theme config is a Jekyll::Configuration object (#8988),Merge pull request 8988,1
Update history to reflect merge of #8986 [ci skip],0.6205836,Fix CI for commits to 3.9-stable branch (#8788),,0
Bump actions/checkout from 2 to 3 (#8986),1.0000001,Bump actions/checkout from 2 to 3 (#8986),Merge pull request 8986,1
Update history to reflect merge of #8955 [ci skip],0.6107553,Add in History and site changes from v1-stable branch (#1836),,0
Stop testing with Rubies older than 2.7 on non-Windows  (#8955),1.0,Stop testing with Rubies older than 2.7 on non-Windows  (#8955),Merge pull request 8955,1
Update history to reflect merge of #9015 [ci skip],0.60015893,Add in History and site changes from v1-stable branch (#1836),,0
Check symlink outside site_source without Pathutil (#9015),0.9999999,Check symlink outside site_source without Pathutil (#9015),Merge pull request 9015,1
Update history to reflect merge of #9017 [ci skip],0.61006546,Add in History and site changes from v1-stable branch (#1836),,0
Update permalinks.md (#9017),1.0000002,Update permalinks.md  (#9017),Merge pull request 9017,1
Update history to reflect merge of #8853 [ci skip],0.59459746,Add in History and site changes from v1-stable branch (#1836),,0
Improve document about Github Actions section (#8853),1.0000001,Improve document about Github Actions section (#8853),Merge pull request 8853,1
Update history to reflect merge of #8858 [ci skip],0.59756625,Add in History and site changes from v1-stable branch (#1836),,0
Allow Configurable Converters on CSV (#8858),1.0000004,Allow Configurable Converters on CSV (#8858),Merge pull request 8858,1
Update history to reflect merge of #8363 [ci skip],0.6001798,Add in History and site changes from v1-stable branch (#1836),,0
Only enable BOM encoding option on UTF encodings (#8363),1.0,Only enable BOM encoding option on UTF encodings (#8363),Merge pull request 8363,1
Update history to reflect merge of #8761 [ci skip],0.6103537,Fix CI for commits to 3.9-stable branch (#8788),,0
Expose basename from document.rb as name to Liquid templates (#8761),1.0000004,Expose basename from document.rb as name to Liquid templates (#8761),Merge pull request 8761,1
Update history to reflect merge of #8993 [ci skip],0.6173058,Fix CI for commits to 3.9-stable branch (#8788),,0
Simplify macOS installation docs (#8993),0.99999994,Simplify macOS installation docs (#8993),Merge pull request 8993,1
Update history to reflect merge of #9013 [ci skip],0.60551333,Add in History and site changes from v1-stable branch (#1836),,0
Add Jekyll 3.9.2 release post to 'master' branch (#9013),1.0000001,Add Jekyll 3.9.2 release post to 'master' branch (#9013),Merge pull request 9013,1
Update history to reflect merge of #8961 [ci skip],0.60683435,Add in History and site changes from v1-stable branch (#1836),,0
Expose collection static files via site.static_files (#8961),0.9999999,Expose collection static files via site.static_files (#8961),Merge pull request 8961,1
Update history to reflect merge of #9007 [ci skip],0.614201,Fix CI for commits to 3.9-stable branch (#8788),,0
Remove Aerobatic (#9007),1.0000001,Remove Aerobatic (#9007),Merge pull request 9007,1
Update history to reflect merge of #9005 [ci skip],0.6035089,Fix CI for commits to 3.9-stable branch (#8788),,0
Update README.markdown re IRC Pointer (#9005),1.0000001,Update README.markdown re IRC Pointer (#9005),Merge pull request 9005,1
Update history to reflect merge of #8337 [ci skip],0.6056787,Add in History and site changes from v1-stable branch (#1836),,0
Trigger livereload in sites without pages (#8337),1.0,Trigger livereload in sites without pages (#8337),Merge pull request 8337,1
Update history to reflect merge of #8996 [ci skip],0.62073886,Fix CI for commits to 3.9-stable branch (#8788),,0
Add quiet/verbose options (#8996),1.0,Add quiet/verbose options (#8996),Merge pull request 8996,1
Update history to reflect merge of #8997 [ci skip],0.6215085,Fix CI for commits to 3.9-stable branch (#8788),,0
Update manual.md (#8997),0.7874247,Update default.md with info requested in #8314 (#8353),Merge pull request 8997,1
Update history to reflect merge of #8992 [ci skip],0.6110108,Fix CI for commits to 3.9-stable branch (#8788),,0
Enhace option's case for Jekyll configuration (#8992),0.83100045,Enhance option's case for Jekyll configuration (#8992),Merge pull request 8992,1
Update history to reflect merge of #8991 [ci skip],0.61135936,Fix CI for commits to 3.9-stable branch (#8788),,0
Update document by fix yaml syntax error (#8991),0.9999999,Update document by fix yaml syntax error (#8991),Merge pull request 8991,1
Bump RuboCop to v1.26.x,0.9061428,Bump rubocop to 1.32 (#9093),,1
Update history to reflect merge of #8984 [ci skip],0.61581373,Fix CI for commits to 3.9-stable branch (#8788),,0
Document releasing off *-stable branches (#8984),0.9999999,Document releasing off *-stable branches (#8984),Merge pull request 8984,1
Release :gem: v4.2.2,0.7867827,"Fix #3970: Use Gem::Version to compare versions, not >.",,1
Update history to reflect merge of #8982 [ci skip],0.6105322,Fix CI for commits to 3.9-stable branch (#8788),,0
Release post for v4.2.2 (#8982),1.0,Release post for v4.2.2 (#8982),Merge pull request 8982,1
Update history to reflect merge of #8965 [ci skip],0.6033528,Add in History and site changes from v1-stable branch (#1836),,0
Fix response header for content served via jekyll serve (#8965),1.0000004,Fix response header for content served via jekyll serve (#8965),Merge pull request 8965,1
Update history to reflect merge of #8960 [ci skip],0.59498525,Add in History and site changes from v1-stable branch (#1836),,0
Fix deprecation message for missing doc method (#8960),1.0,Fix deprecation message for missing doc method (#8960),Merge pull request 8960,1
Update history to reflect merge of #8946 [ci skip],0.60761243,Add in History and site changes from v1-stable branch (#1836),,0
Hakiri sunsetting down (#8946),0.56020737,Sunset (i.e. remove) Maruku (#3655),Merge pull request 8946,0
Update history to reflect merge of #8951 [ci skip],0.60471755,Fix CI for commits to 3.9-stable branch (#8788),,0
Update bug_report.yml (#8951),0.6665078,Fix typo in Bug Report template (#8951),Merge pull request 8951,0
Improve note on use of actions/cache [skip ci],0.6081919,Recommend using actions/cache in GitHub Actions documentation (#8948),,0
Update history to reflect merge of #8948 [ci skip],0.59958655,Add in History and site changes from v1-stable branch (#1836),,0
Update document for github-actions workflow by adding cache step. (#8948),0.7177452,Recommend using actions/cache in GitHub Actions documentation (#8948),Merge pull request 8948,1
Update history to reflect merge of #8940 [ci skip],0.602504,Add in History and site changes from v1-stable branch (#1836),,0
Run vendor-mimes to update mime.types (#8940),1.0000001,Run vendor-mimes to update mime.types (#8940),Merge pull request 8940,1
Bump RuboCop to v1.25.x,0.92784786,Bump rubocop to 1.32 (#9093),Closes #8941,1
Update history to reflect merge of #8934 [ci skip],0.6052461,Add in History and site changes from v1-stable branch (#1836),,0
"Fix link for ""CloudSh"" (#8934)",1.0,"Fix link for ""CloudSh"" (#8934)",Merge pull request 8934,1
Update history to reflect merge of #8928 [ci skip],0.60141397,Add in History and site changes from v1-stable branch (#1836),,0
Improve maintainers guide on releasing a new version (#8928),1.0000002,Improve maintainers guide on releasing a new version (#8928),Merge pull request 8928,1
Adjust line-length in doc on releasing versions [skip ci],0.52309096,Add document on releasing a new version (#6745),,0
Update history to reflect merge of #8921 [ci skip],0.61364174,Fix CI for commits to 3.9-stable branch (#8788),,0
Rewrite documentation on installing plugins (#8921),1.0,Rewrite documentation on installing plugins (#8921),Merge pull request 8921,1
Update history to reflect merge of #8925 [ci skip],0.6007556,Add in History and site changes from v1-stable branch (#1836),,0
Update resources.md (#8925),0.9999998,Update resources.md (#8925),Merge pull request 8925,1
Update history to reflect merge of #8919 [ci skip],0.614139,Add in History and site changes from v1-stable branch (#1836),,0
Update REAMDE generated by jekyll new-theme (#8919),0.9696809,docs: Update REAMDE generated by jekyll new-theme (#8919),Merge pull request 8919,1
Update history to reflect merge of #8918 [ci skip],0.61280423,Add in History and site changes from v1-stable branch (#1836),,0
Lock gem psych to v3.x (#8918),0.99999994,Lock gem psych to v3.x (#8918),Merge pull request 8918,1
"Add gem ""matrix"" to Gemfile",0.5879736,Include .rubocop.yml in Gem (#4437),"gem ""matrix"" is no longer a default gem from Ruby 3.1 onward. Adding the gem to Gemfile is necessary until classifier-reborn adds it as a dependency. Avoiding RUBY_VERSION constraints to ensure the gem is used on older Ruby versions in CI matrix",0
Add Ruby 3.1 to CI Matrix,0.6409253,Update and fix CI for 3.9-stable on Ruby 3.x (#8942),,0
Update history to reflect merge of #8915 [ci skip],0.60798824,Add in History and site changes from v1-stable branch (#1836),,0
docs: add Layer0 deployment guide (#8915),0.99999994,docs: add Layer0 deployment guide (#8915),Merge pull request 8915,1
Lock rdoc to v6.3.x to avoid psych-4.x,0.6570606,Lock gem psych to v3.x (#8918),Psych 4.x appears to mess with our Cucumber-based tests with: Tried to load unspecified class: Date (Psych::DisallowedClass),0
Bump RuboCop to v1.24.x,0.91468114,Bump rubocop to 1.32 (#9093),,1
Update history to reflect merge of #8908 [ci skip],0.6153092,Fix CI for commits to 3.9-stable branch (#8788),,0
Manage repository meta documents consistently (#8908),1.0000001,Manage repository meta documents consistently (#8908),Merge pull request 8908,1
Update history to reflect merge of #8823 [ci skip],0.59433043,Fix CI for commits to 3.9-stable branch (#8788),,0
Add Security Policy document (#8823),1.0,Add Security Policy document (#8823),Merge pull request 8823,1
Update history to reflect merge of #8907 [ci skip],0.6185938,Fix CI for commits to 3.9-stable branch (#8788),,0
Remove text on GITHUB_TOKEN which is now built-in (#8907),1.0,Remove text on GITHUB_TOKEN which is now built-in (#8907),Merge pull request 8907,1
Remove history entry for reverted unreleased change [skip ci],0.5189883,Fix typos in the History file (#1454),,0
Update history to reflect merge of #8880 [ci skip],0.60367066,Fix CI for commits to 3.9-stable branch (#8788),,0
Support both tzinfo v1 and v2 alongwith non-half hour offsets. (#8880),1.0000001,Support both tzinfo v1 and v2 alongwith non-half hour offsets. (#8880),Merge pull request 8880,1
Update history to reflect merge of #8900 [ci skip],0.5891813,Fix CI for commits to 3.9-stable branch (#8788),,0
"Linting README,markdown (#8900)",0.9630443,Linting README.markdown (#8900),Merge pull request 8900,1
Remove lock on Bundler version in CI,0.7318576,CI: Lock Travis to Bundler-1.16.2 (#7144),Bundler 2.2.33 has been released,1
Lock Bundler to v2.2.31 and bump JRuby version,0.6194584,Bump tested version of JRuby to 9.2.7.0 (#7612)," Bundler 2.2.32 causes our CI to fail prematurely, affecting checks of pull requests. JRuby 9.2.20.1 is a recommended security fix.",0
Allow creating issues from a blank slate [skip ci],0.45396453,Update CI guide to include more direct explanations of the flow (#3891),,0
Update history to reflect merge of #8815 [ci skip],0.60052854,Fix CI for commits to 3.9-stable branch (#8788),,0
Propagate _data folder from theme (#8815),1.0,Propagate _data folder from theme (#8815),Merge pull request 8815,1
Upgrade Bug-report template to beta form template,0.5480972,Fix typo in Bug Report template (#8951),,0
Stop assigning Frank to docs-related issues,0.4921342,Move Frank to Emeritus Core Team Members (#8813),,0
Bump RuboCop to v1.23.x,0.9094336,Bump RuboCop to v0.85.x (#8223),,1
Update history to reflect merge of #8884 [ci skip],0.60806525,Fix CI for commits to 3.9-stable branch (#8788),,0
Fix random test failures in TestExcerpt #to_liquid. (#8884),0.99045575,Fix random test failures in TestExcerpt #to_liquid (#8884),Merge pull request 8884,1
Update history to reflect merge of #8877 [ci skip],0.6081282,Fix CI for commits to 3.9-stable branch (#8788),,0
Improve readability of CI logs (#8877),1.0000002,Improve readability of CI logs (#8877),Merge pull request 8877,1
Update history to reflect merge of #8830 [ci skip],0.5968175,Fix CI for commits to 3.9-stable branch (#8788),,0
Add a workflow to build gems consistently (#8830),0.99999964,Add a workflow to build gems consistently (#8830),Merge pull request 8830,1
Add lang identifiers to shell based codeblocks,0.63974214,Add special styling for code-blocks run in shell (#6389),,0
Update history to reflect merge of #8857 [ci skip],0.6003376,Add in History and site changes from v1-stable branch (#1836),,0
Slightly update lang sh code-block styling (#8857),1.0,Slightly update lang sh code-block styling (#8857),Merge pull request 8857,1
Update history to reflect merge of #8852 [ci skip],0.5960393,Add in History and site changes from v1-stable branch (#1836),,0
Added docs for running locally (#8852),0.6210967,New docs (#7205),Merge pull request 8852,0
Add manual workflow to run benchmarks [skip ci],0.54191583,Cross Version Testing Locally and Faster CI (#8610),,0
Update spell-check workflow configuration,0.62659836,Spell check action for markdown documentation (#8675),,0
Regenerate RuboCop TODO file,0.6831324,Update RuboCop to-do file (#8296),,0
Update history to reflect merge of #8835 [ci skip],0.60150504,Add in History and site changes from v1-stable branch (#1836),,0
