Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Update @swc/core to version 1.3.62,0.46647578,"To upgrade, install tailwindcss@next:",,0
Update vite to version 4.3.9,0.82662797,Vite (>= v2.3.8),,1
Update browserslist to version 4.21.7,0.5644778,"Fix bug where target: 'browserslist' didn't work, only target: ['browserslist', {...}] did (https://github.com/tailwindcss/tailwindcss/commit/f5c0e301a55a189f642699ecaddc952c0487e3e8)",,0
Update postcss to version 8.4.24,0.83283466,Upgrade to PostCSS 8 (59aa484),,1
Bump Rust version to 1.70.0 (#11344),0.4626642,Bump versions for security vulnerabilities (#5924),"  cargo clippy --fix   use map_while instead of filter_map   filter_map() will run forever if the iterator repeatedly produces an Err   `` ❯ cargo clippy     Checking tailwindcss-oxide v0.1.0 (/Users/robin/github.com/tailwindlabs/tailwindcss/oxide/crates/cli) warning:filter_map()will run forever if the iterator repeatedly produces anErr--> crates/cli/src/main.rs:108:14     | 108 |             .filter_map(Result::ok)     |              ^^^^^^^^^^^^^^^^^^^^^^ help: replace with:map_while(Result::ok)| note: this expression returning astd::io::Linesmay produce an infinite number ofErrin case of a read error    --> crates/cli/src/main.rs:106:9     | 106 | /         read_lines(path) 107 | |             .unwrap()     | |_____________________^     = help: for further information visit https://rust-lang.github.io/rust-clippy/master/index.html#lines_filter_map_ok     = note:#[warn(clippy::lines_filter_map_ok)]` on by default warning: tailwindcss-oxide (bin ""tailwindcss-oxide"") generated 1 warning     Finished dev [unoptimized + debuginfo] target(s) in 0.13s ```   log used versions of all the tools we are using   ensure we install Rust ",0
Update parcel to version 2.9.1,0.48206162,Parcel (#6299),,0
Fallback to RegEx based parser when using custom transformers or extractors  (#11335),0.5243732,Rewrite default class extractor (#8204)," handle custom transformer and extractor implementations  Right now the Rust based parser can't work with custom transfomers or extractors. In a perfect world we can implement as many custom parsers/extractors in Rust such that we don't need this at all. In an almost perfect world we can pass the transformer and extractor to the Rust based parser and call the callback functions to handle all of this. This is probably what we are going to do in the future but this requires more work to make sure that:  It works as expected Doesn't result in (major) performance issues  Since it currently doesn't work with the Rust based parser, we can implement a fix for this in the meantime before we reach the ""perfect"" solution. One solution to this problem is to check if we do have a custom transformer or a custom extractor and if we do, then we can bail on the Rust parser completely and just use the current regex based parser. An alternative solution, the solution implemented here, is that we group the changedContent into 2 buckets. The bucket where we rely on the default transformer and extractor and a bucket where a custom transformer or extractor is used. Then, the bucket where we use the default transformer and extractor can still rely on the way faster Rust based parser. For the other bucket we fallback to the regex based parser. The nice part about this is that we can use both parsers at the same time, and the majority of the use cases should use the faster Rust based parser.  update changelog",0
use parseCandidateStrings directly (#11332),0.42516497,Fix extraction of multi-word utilities with arbitrary values and quotes (#8604), drop the parseCandidateStringsFromFiles since this can be   implemented using parseCandidateStrings already.,0
Fix source maps issue resulting in a crash (#11319),0.48946851,JIT: Fix source maps for expanded @tailwind directives (2f15411),  only try to pretty print err.source if it exists   fix small typo   drop unnecessary path resolving   add from and to to run test helper   enable all source map tests   ensure source maps are generated properly   update annotation values in tests   handle map: true   add test for map: { inline: true }   force Lightning CSS to handle an inline source map   base64 encode the test name   This will get rid of special characters that can cause issues / confusion when debugging tests.  ensure utilities and components with variants are pointing to the correct source  Co-authored-by: Jordan Pittman jordan@cryptica.me  update changelog   Co-authored-by: Jordan Pittman jordan@cryptica.me,0
bump napi-rs in Cargo.toml,0.36943778,"Simply add this to your config file to sync it with this change, or leave it out if you just want to inherit the default configuration for the new module:",,0
bump napi-rs (#11328),0.38592583,Visited variant (#976),,0
Add support for text-wrap property (#11320),0.59833944,"Use word-wrap and overflow-wrap together, not one or the other since word-wrap is IE-only",Update changelog Co-authored-by: Adam Wathan 4323180+adamwathan@users.noreply.github.com,0
Move entry in changelog,0.375579,Remove process dependency from log functions (#8530),,0
Add has-* variants for :has(...) pseudo-class (#11318),0.6597709,"Fix variant, @apply, and important selectors when using :is() or :has() with pseudo-elements (#10903)",  Add has-* variants for :has(...) pseudo-class   Update changelog   Fix mistake in test    Co-authored-by: Adam Wathan 4323180+adamwathan@users.noreply.github.com,0
"Add svh, lvh, and dvh values to default theme (#11317)",0.57241756,Add more explicit types for the default theme (#8780),"  Add svh, lvh, and dvh values to default theme   Update changelog    Co-authored-by: Adam Wathan 4323180+adamwathan@users.noreply.github.com",0
Remove autoprefixer dependency (#11315),0.8681478,Update autoprefixer dependency (fixes #583), remove autoprefixer dependency  This was only used in the CLI and we are not using it anymore. The functionality of autoprefixer is baked into lightningcss.  update changelog,1
Update rollup to version 3.23.0,0.4584369,Rollup,,0
Exclude variantPlugins from corePluginList,0.6173729,Make it possible to configure a single list of variants that applies to all utility plugins (#852),This change avoids unnecessarily registering variantPlugins twice.,0
Don't differentiate between oxide/stable engines in CHANGELOG,0.44187865,Ensure @tailwindcss/oxide doesn't leak in the stable engine (#10988),,0
Deprecate --no-autoprefixer flag in the CLI (#11280),0.7492269,Add --no-autoprefixer option to CLI build command (#584),  enable --no-autoprefixer test   handle --no-autoprefixer using lightningcss   bump default chrome version for lightningcss plugin   handle map being nullable   add --no-autoprefixer test including nesting   set Chrome to version 111 as a default value   resolve the output message when resolving the promise   deprecate --no-autoprefixer for the CLI   update changelog ,1
update build-linux steps in release workflows,0.45857364,"We've worked hard to make improvements to popular build tools over the past few months and change this, because using our own watch process makes builds prone to race conditions and very hard to debug problems.",,0
fix CI badge in README,0.362182,Fix broken CDN build,,0
Merge engines (#11275),0.459274,"Support deep merging of objects under extend (#2679, #2700)","  Simplify CI, make oxide engine the default (#11281)   remove integration tests for the stable engine   make integration-tests-oxide the default integration tests workflow   remove unnecessary CACHE_PREFIX   drop ci-stable.yml workflow   make CI — Oxide the default   drop testing against 3.3 branch (since this is stable only)   remove unnecessary CACHE_PREFIX   drop release-insiders-stable.yml workflow   make Release Insiders — Oxide the default   change release channel to just insiders instead of oxide-insders   drop 3.3 branch from integration tests   change job name for insiders release   This makes it consistent with the other job names   prep release-oxide.yml workflow to be the default workflow   add Tailwind Play update   Currently commented out until we figure out how this will work exactly.   use env.VERSION for the version we want to release   drop release-stable.yml workflow   make release-oxide.yml the default release.yml workflow   inline ""Calculate environment variables"" step   cache node_modules and cargo related files/folders in the release step   always use the default CLI   drop oxide specific implementation   ensure we test --postcss in the CLI   Even for the Oxide engine   always process @import rules   remove generalizedModifiers flag   This was already enabled by default. This commits removes some of the outstanding references to it.   remove built-in peer dependencies for the CLI   drop unused esbuild dependency   fix type for configBag   setup Lightning CSS for the CLI   drop cssnano dependency   We only used this in the CLI and we now use Lighting CSS which has this built in already. Therefore we can get rid of this as a dependency.   ensure imported.css file exists in integration tests   passthrough options to lightningcss   Ideally we can read this from result.map instead. However this doesn't get filled in for whatever reason even though we use map: {inline:true}. You can run the tests/cli.test.js, and more specifically the --postcss supports process options with custom config test.  Always process CSS with Lightning CSS  Some tests temporarily skipped. Autoprefixer removed from postcss.config.js stubs since vendor prefixing handled by Lightning.   Remove code for normalizing @import ""tailwindcss/*"" statements   ensure tailwind doesn't crash when a tailwind.config.js file is not present   add log.group to group multiple messages together with different types   remove engine specific checks in integration tests   remove unused imports/variables   Make linting check happy  support content: ['auto']  This will allow us to still use auto content detection, but since this is part of the content array, it also allows you to add custom paths if you want. E.g.: js content: ['auto', './node_modules/my-library/*.{jsx,tsx}']  ensure content.files is always an array  This allows us to simplify some checks because 'auto' will now be part of the array instead of checking if content.files is auto or if it is an array containing 'auto'.   fix tests, ensure default config is not injected   simplify auto normalization   always use the defaultFullConfig   No need to override the defaultFullConfig with {content: 'auto'} because this will be included in the default config already.  drop condition which ensured files was an empty array  This is not needed anymore because when content is omitted it behaves as if it was set to auto.  drop removal of content  We used to remove the content from the actual configuration files when using tailwindcss init for the oxide engine. This was to ensure that auto content detection was used instead (by default). But now it is always enabled by default therefore this is not needed anymore.   ensure setting content: 'auto' works   improve file cache handling   We have to make sure that we get into the previous state whenver a test is done. We were using some !fileCache[filePath] checks, however we also used null as a sentinel value when something wasn't found. But, null is falsey as well so some checks where incorrect. Using a dedicated value and a Map makes this safer and more correct because we can now use .has().   drop cleanupFile, removeFile will already take care of it   drop oxide check in resolvedChangedContent   At this point the context.tailwindConfig.content.files is already fully resolved regardless of the engine we are in.   refactor parseCandidateStringsFromFiles strategy, to make use of a proper feature flag   use feature flag for sorting classes   Once the Oxide engine is the default default, then we can drop this entirely because the result from the Rust parser will already be sorted.  drop crosscheck from tests where it is safe  First pass of deleting crosscheck. These are all the places where we didn't have any differences between the Oxide and Stable engine.   replace __OXIDE__ in corePlugins with feature flag   use globalThis.__OXIDE__ ?? false   This will ensure that in places where we don't have __OXIDE__ that we can still properly fallback to false.   use flex as the go-to utility when testing features   prefer space-utilities tests instead of oxide test   drop crosscheck check   Since the oxideParser is disabled by default, all the tests can use the stable output.   use simple false default values for feature flag defaults   drop __OXIDE__ injections in build scripts   use stable flex and z-{...} utilities instead of color utilities   flex and z-index related utilities are more stable than the color utilities right now because the color utilities will use a raw color value or a combination with a css variable depending on a feature flag.   drop unused ENGINE environment variable   drop stable engine manifest files   drop swap-engines tooling    Co-authored-by: Adam Wathan 4323180+adamwathan@users.noreply.github.com",0
fixed a type in generateRules.js (#11264),0.527236,Fix fontFamily config TypeScript types (#9214),,0
Explicitly list published CSS files  (#11260),0.4824391,"First is safelist, which is super useful if you need to protect specific classes from being removed from your production CSS, perhaps because they are used in content that comes from a database or similar:", explicitly list all css files  This also omits the oxide engine only index.css  update changelog,0
[Oxide] Add built-in @import processing support (#11239),0.55694544,Support import syntax even without postcss-import (#1336)," run PostCSS relative to test file  The PostCSS from was always set to the tests/util/run file with the current test name as a query param to make it unique. However, that results in issues with relative file paths because they are now relative to this file instead of the actual test file. Luckily, expect.getState() exposes the testPath value that points to the current test file itself.   add built in @import processing   additional features such that you can use @tailwind and @config   directives before the @import at rule which isn't normally allowed.   However ""@tailwind"" in a way is an @import and @config in a way is   a @charset which can be used before the @import at rule.   drop partial normalizeTailwindDirectives when in the Oxide engine   This will now be handled by Tailwind from a higher level, so the core doesn't have to worry about normalizing this anymore since it will always be normalized right now.   add handleImportAtRules to CLI   update changelog   scope import processing to the oxide engine   update Changelog   use direct comparison   We don't need the startsWith check anymore because the contents of the comment will be the actual value we expect.",0
[Oxide] Ensure generated tailwind.config.js file is formatted properly (#11221),0.7681591,"+     require('tailwindcss')('./resources/tailwind.config.js'),"," ensure beginning \n is not removed  The \s regex includes newlines \n, but we only want leading spaces to be removed.  update changelog",1
add missing ^ to package-lock.json,0.53936756,   // package.json,,0
update CHANGELOG,0.4924546,Upgrade Guide / Breaking Changes,,0
[Oxide] Automatic content detection (#11173),0.4042447,New color opacity utilities (#1627),"  resolve all existing content paths   pin @napi-rs/cli   WIP: Log all resolved content files/globs   only filter out raw changed content in non-auto mode   skip parseCandidateFiles cache in auto mode   improve algorithm of detecting content paths   Files in the root should be listed statically instead of using globs.  Files and folders in special known direct child folders should be    listed statically instead of using globs (e.g.: public). This is    because these special folders are often used to store generated AND    source files at the same time. Using globs could trigger infinite    loops because we are watching and acting upon dist files. All file extensions found in the project, should be used in the globs    in addition to a known set of extensions.  Direct folders seen from the root, can use the glob syntax    <root>/src/**/*.{...known-extensions}   inline wanted-extensions   Not 100% convinced yet, but seems cleaner so far.   ensure writing an file also makes the parent folder(s)   add integration tests for the auto content feature   add pnpm and bun lock files   Revert ""inline wanted-extensions""   This reverts commit 879c1248524e84216125f4a24e0160b40736333a.   sort binary-extensions and add lockb   sort + add lock to ignored extensions   drop yarn.lock, because lock extensions are already covered   group template extensions   This will make it a bit easier to organize in the future.   drop empty lines and commented lines from template-extensions   skip the config path when resolving template files   The config file will automatically trigger a rebuild when this file is changed. However, this should not be part of the template files because that could cause additional css that's not being used.   make auto content the default in the oxide engine   In the oxide engine, the default content: [] will be dropped from   the default configuration (config.simple.js, config.full.js).   If you have content: [] or content: { files: [] } then the auto   content feature won't be active. However if those arrays are empty a   warning will still be shown. Adding files/globs or dropping the   content section completely will enable auto content.   only test the auto content integration test in the oxide engine   set content.files to auto instead of using auto: boolean   This way we don't run into the issue where the config.content.files is set and the config.content.auto is set to true.   drop log   ensure we validate the config in the CLI   show experimental warning for automatic content detection   use cached version of the getCandidateFiles instead of bypassing it   use is_empty() shorthand   Thanks, Clippy!   add test to ensure nested ignored folders are not scanned   add tempfile for tests   add auto content tests in Rust   refactor auto content detection   This will also make sure that if we have (deeply) nested ignored folders, then we won't use deeply nested globs (/.{js,html}) for the parent(s) of the nested ignored folders but instead use a shallow glob for each directory (/*.{js,html}). Then each sibling directory of the parent can use deeply nested globs again except for the direct parent.   use consistent comments   ensure ignored static listed files are not present   improve performance by ~30x   On a big test project this goes from ~6s to ~200ms  improve performance by ~5x  We started with a ~6s duration Then in the previous commit, we improved it by ~30x and it went down to ~200ms Now with this change, it takes about ~40ms. That's another ~5x improvement. Or in total a ~150x improvement.   ensure nested folders in public/ are also explicitly listed   add shortcut for normalizing files   This is only called once so won't do anything to the main performance of Tailwind CSS. But always nice to make small performance improvements!   run Rust tests in CI   fix lint warnings   update changelog   Update CHANGELOG.md    Co-authored-by: Robin Malfait malfait.robin@gmail.com",0
"Support @import ""tailwindcss"" using top-level index.css file (#11205)",0.8390327,"       ""dev:css"": ""tailwindcss -o src/tailwind.css -w"",","  make @import ""tailwindcss"" work out of the box   update changelog ",1
Update sass to version 1.62.1,0.40212262,"If you were using the @tailwindcss/postcss7-compat package because you are stuck on PostCSS 7, you'll need to upgrade to PostCSS 8 before you can upgrade to Tailwind CSS v3.0.0-alpha.1.",,0
Update cssnano to version 6.0.1,0.6007693,Minification support — now you can minify your CSS with cssnano just by adding the --minify flag.,,0
Update postcss-selector-parser to version 6.0.12,0.65067136,Fix postcss plugin type (#8564),,0
Update vite to version 4.3.4,0.8353983,Vite (>= v2.3.8),,1
Update @swc/core to version 1.3.56,0.46815723,"To upgrade, install tailwindcss@next:",,0
use older version of centos/nodejs-12,0.54580665,"Bumps node dependency to 8.9.0 so we can keep our default config file clean, 6.9.0 is EOL next month anyways",,0
[oxide] Expose experimental Rust parser setup (#11116),0.3765309,Add experimental 2xl breakpoint (#2468),  make sequential and parallel version of a new (tmp) parse_candidate_strings   use bitmasks for the strategy   Only sending a number over the wire instead of a serialized objects.  use cleaner match syntax,0
Update resolve to version 1.22.3,0.4941198,"Improve return value of resolveConfig, unwrap ResolvableTo (#9972)",,0
"Revert ""Update CODE_OF_CONDUCT.md (#10999)""",0.40998602,These are the sections that need to be updated:,This reverts commit ba5454543e74a6d702ce11b410d27672c2ee4b3f.,0
Update CODE_OF_CONDUCT.md (#10999),0.5256615,These are the sections that need to be updated:,,0
Revert prepare of v3.3,0.45693964,Vite (>= v2.3.8),,0
Ensure repeating-conic-gradient is detected as an image (#11180),0.43693638,Don't inherit to value from parent gradients (#8489),  ensure repeating-conic-gradient is detected as an image   update changelog ,0
Fix parsing of theme() inside calc() when there are no spaces around operators (#11157),0.7021593,Support arbitrary values + calc + theme with quotes (#7462),  Refactor   Don’t resolve functions for anything not using theme or screen   Normalize math operators inside calc when handling functions   Inline postcss-value-parser   Treat all functions the same as calc   Remove workaround for calc + operators without spaces   Remove postcss-value-parser dependency   Update lockfile   Update sourcemaps   Update changelog   Update value-parser formatting   Stop prettier from complaining ,1
Update preflight.css,0.6196166,"If you still need to support those browsers, remove @tailwind preflight from your CSS, add Normalize.css 7.0.0 to your project, and manually add our additional preflight base styles.",,0
Update changelog,0.4924546,Upgrade Guide / Breaking Changes,,0
Reset dialog element styles (#11069),0.59303224,"New open: variant, for styling open <details> and <dialog> elements (#5627)",  disable useragent styling for dialog   nits   Update src/css/preflight.css   Simplify dialog reset   We don’t want to reset everything here. Just the padding should be enough.  Update test   Co-authored-by: Robin Malfait malfait.robin@gmail.com Co-authored-by: Jordan Pittman jordan@cryptica.me,0
Add aria-busy utility (#10966),0.5482022,"Add new aria-* variants (#9557, #9588)", Add aria-busy variant  This is useful to show a spinner or dim a region that is updating. Very useful in conjunction with Turbo  update changelog   Co-authored-by: Robin Malfait malfait.robin@gmail.com,0
"Make font settings propagate into buttons, inputs, etc. (#10940)",0.5850972,Add support for configuring default font-feature-settings for a font family (#9039),"  Make font settings propagate into buttons, inputs, etc.   update source-maps test due to preflight change   update changelog    Co-authored-by: Robin Malfait malfait.robin@gmail.com",0
Fix issues with some pseudo-elements (#11111),0.6553174,"Don’t move unknown pseudo-elements to the end of selectors (#10943, #10962)"," Fix issues with some pseudo-elements  We’ve included pseudo elements for backdrop, marker, placeholder, and selection and they were all “jumpable” before we made changes in v3.3.2. Ideally they wouldn’t be because if they ever eventually have any interactivity that could become a problem.  Update changelog",0
3.3.2,0.460786,"      '3': '0.75rem',",,0
Update test,0.3999414,"If you want to update without any changes in behavior, use this configuration:",,0
Disable SWC “unused” minification,0.39910093,You can disable these if needed by overriding the default opacity variants in the variants section of your config file:,,0
"Revert ""Fix standalone CLI tests""",0.51081824,Improve standalone CLI compatibility on Linux by switching to the linuxstatic build target (#6914),This reverts commit 0e539a7929dfb5475e3c9b4423f572c89ea0fa91.,0
Fix standalone CLI tests,0.60519785,Improve standalone CLI compatibility on Linux by switching to the linuxstatic build target (#6914),,0
Drop support for Node.js v12 (#11089),1.0000001,Drop support for Node.js v12 (#11089),  bump postcss-load-config in the oxide engine   bump postcss-load-config in the stable engine   update changelog   Switch to stable   Update Node to v14   Update to latest dependency versions   Update test helper for new version of rimraf   Co-Authored-By: Jordan Pittman jordan@cryptica.me  Downgrade lightningcss to v1.18.0  Co-Authored-By: Jordan Pittman jordan@cryptica.me   Switch back to oxide   Update Github actions from Node 12 to Node 14   Update oxide dependencies   Update stable dependencies   Update content-resolution integration test dependencies   Update postcss-cli integration test dependencies   Update rollup integration test dependencies   Update rollup-sass integration test dependencies   Update vite integration test dependencies   Update webpack-5 integration test dependencies   Update changelog   Remove color-name dependency   Replace quick-lru dependency with @alloc/quick-lru   Replace quick-lru dependency with @alloc/quick-lru in stable   Fix standalone CLI test    Co-authored-by: Jonathan Reinink jonathan@reinink.ca Co-authored-by: Jordan Pittman jordan@cryptica.me,1
Normalize arbitrary modifiers (#11057),1.0000002,Normalize arbitrary modifiers (#11057)," ensure we normalize the arbitrary modifiers  This applies the same rules as arbitrary values. The _ can be used in place of a space. If you do want an underscore, you can escape it with \_ (\\_ in JavaScript).  update changelog",1
Ensure multiple theme(spacing[5]) calls with bracket notation in arbitrary properties work (#11039),1.0000002,Ensure multiple theme(spacing[5]) calls with bracket notation in arbitrary properties work (#11039)," ensure that last ] doesn't stop the match  Given this input: ```html  ``` Then we would expect the match to be this: [width:_calc(theme(spacing[5])_+_theme(spacing[5]))] However, with the ?, then it would stop and result in: [width:_calc(theme(spacing[5])_+_theme(spacing[5] Which makes it incomplete because the ))] are missing at the end.  update changelog",1
tweak changelog,0.5097112,"One of the philosophical changes in v1.0 is that we are encouraging people to use their configuration files solely for specifying changes from the default config, rather than including the entire default config plus their changes.",,0
Replace __OXIDE__ at build time to prevent @tailwindcss/oxide leaks in the stable engine (#10988),0.8637141,Ensure @tailwindcss/oxide doesn't leak in the stable engine (#10988)," replace env.OXIDE with global __OXIDE__  This will allow us to replace the __OXIDE__ at build time, and fully remove the branches from the final code so that there is not even any reference to @tailwindcss/oxide on the stable engine.   update changelog   use env.ENGINE in integration tests   drop oxide branching for the PostCSS plugin for now   This is currently a redirect to the same file, so doesn't hurt.   Enable better dead-code elimination   Update CLI tests   Fix indentation  Fix indentation   Co-authored-by: Jordan Pittman jordan@cryptica.me",1
Fix gradient stop positions with transparent colors and/or variants (#11002),0.71468836,Honor default to position of gradient when using implicit transparent colors (#11002),  fixed gradient stop for default transparent   Inherit gradient stop positions when using variants   Update tests   Update changelog    Co-authored-by: Jordan Pittman jordan@cryptica.me,1
Don’t move unknown pseudo-elements to the end of selectors (#10962),0.97393036,"Don’t move unknown pseudo-elements to the end of selectors (#10943, #10962)",  Don’t move ::deep pseudo element to end of selector when using @apply   Update changelog   Move pseudo-elements in two passes   Rewrite pseudo-element relocation logic   Update test   ::test is an unknown pseudo element and therefore may be actionable and nestable   Add tests   Simplify tests   Simplify   run tests on CI multiple times   This works around the timeouts/flakeyness of GitHub Actions   Update formatting   Add comment   Mark webkit peusdo elements as terminal   update comment   only execute the global-setup once   Simplify   NO SORT FN YAY   Use typedefs   Update changelog   Update changelog   update again    Co-authored-by: Robin Malfait malfait.robin@gmail.com,1
Don’t move ::ng-deep pseudo element to end of selector when using @apply (#10943),0.6170999,"Don’t move unknown pseudo-elements to the end of selectors (#10943, #10962)",  Don’t move ::ng-deep pseudo element   Update changelog ,0
Tweak changelog,0.5097112,"One of the philosophical changes in v1.0 is that we are encouraging people to use their configuration files solely for specifying changes from the default config, rather than including the entire default config plus their changes.",,0
3.3.1,0.45825583,"        '3': '3deg',",,0
Fix @tailwindcss/line-clamp warning (#10919),0.9113891,"Fix build errors caused by @tailwindcss/line-clamp warning (#10915, #10919)","  WIP   Move warning to validateConfig   This only happens in setupTrackingContext outside of resolveConfig  Use original dynamic require approach in validateConfig  The important thing is that this happens in Node-land only. It is outside of resolveConfig which is public and importable into user projects. That is the scenario that breaks because of static import hoisting.  Don’t reference process when it might be undefined  The resolveConfig dep path is public which should not reference process. However, we have some behavior that changes based on env vars so we need to conditionalize it instead.   Update changelog   Formatting   More formatting   Update changelog    Co-authored-by: Robin Malfait malfait.robin@gmail.com Co-authored-by: Jonathan Reinink jonathan@reinink.ca",1
Drop @tailwindcss/line-clamp warning (#10915),0.85374826,"Fix build errors caused by @tailwindcss/line-clamp warning (#10915, #10919)", drop @tailwindcss/line-clamp check  This won't work in places where require calls are hoisted so that they become static imports. This means that in some projects this require call was breaking the full application even though it was intentionally put in a try/catch block...  update changelog,1
