Index,Release Note,Release Note With Abstraction
15,"Added

Support configuring a default font-weight for each font size utility (#8763)
Add support for alpha values in safe list (#8774)

Fixed

Improve types to support fallback values in the CSS-in-JS syntax used in plugin APIs (#8762)
Support including tailwindcss and autoprefixer in postcss.config.js in standalone CLI (#8769)
Fix using special-characters as prefixes (#8772)
Don’t prefix classes used within arbitrary variants (#8773)
Add more explicit types for the default theme (#8780)
","Added
Support configuring a default font-weight for each font size utility (#8763)
Add support for alpha values in safe list (#8774)
Fixed
Improve types to support fallback values in the CSS-in-JS syntax used in plugin APIs (#8762)
Support including tailwindcss and autoprefixer in postcss.config.js in standalone CLI (#8769)
Fix using special-characters as prefixes (#8772)
Don’t prefix classes used within arbitrary variants (#8773)
Add more explicit types for the default theme (#8780)"
16,"Fixed

Provide default to <alpha-value> when using theme() (#8652)
Detect arbitrary variants with quotes (#8687)
Don’t add spaces around raw / that are preceded by numbers (#8688)
","Fixed
Provide default to  when using theme() (#8652)
Detect arbitrary variants with quotes (#8687)
Don’t add spaces around raw / that are preceded by numbers (#8688)"
17,"Fixed

Fix extraction of multi-word utilities with arbitrary values and quotes (#8604)
Fix casing of import of corePluginList type definition (#8587)
Ignore PostCSS nodes returned by addVariant (#8608)
Fix missing spaces around arithmetic operators (#8615)
Detect alpha value in CSS theme() function when using quotes (#8625)
Fix ""Maximum call stack size exceeded"" bug (#8636)
Allow functions returning parallel variants to mutate the container (#8622)
Remove text opacity CSS variables from ::marker (#8622)
","Fixed
Fix extraction of multi-word utilities with arbitrary values and quotes (#8604)
Fix casing of import of corePluginList type definition (#8587)
Ignore PostCSS nodes returned by addVariant (#8608)
Fix missing spaces around arithmetic operators (#8615)
Detect alpha value in CSS theme() function when using quotes (#8625)
Fix ""Maximum call stack size exceeded"" bug (#8636)
Allow functions returning parallel variants to mutate the container (#8622)
Remove text opacity CSS variables from ::marker (#8622)"
18,"Fixed

Ensure \ is a valid arbitrary variant token (#8576)
Enable postcss-import in the CLI by default in watch mode (#8574, #8580)
","Fixed
Ensure \ is a valid arbitrary variant token (#8576)
Enable postcss-import in the CLI by default in watch mode (#8574, #8580)"
19,"Fixed

Fix candidate extractor regression (#8558)
Split ::backdrop into separate defaults group (#8567)
Fix postcss plugin type (#8564)
Fix class detection in markdown code fences and slim templates (#8569)
","Fixed
Fix candidate extractor regression (#8558)
Split ::backdrop into separate defaults group (#8567)
Fix postcss plugin type (#8564)
Fix class detection in markdown code fences and slim templates (#8569)"
20,"We just released Tailwind CSS v3.1 — the first new feature release since v3.0 came out last year!
Read the announcement post for all the details, and watch the YouTube video for a tour of some of the highlights.

Added

Support PostCSS Document nodes (#7291)
Add text-start and text-end utilities (#6656)
Support customizing class name when using darkMode: 'class' (#5800)
Add --poll option to the CLI (#7725)
Add new border-spacing utilities (#7102)
Add enabled variant (#7905)
Add TypeScript types for the tailwind.config.js file (#7891)
Add backdrop variant (#7924, #8526)
Add grid-flow-dense utility (#8193)
Add mix-blend-plus-lighter utility (#8288)
Add arbitrary variants (#8299)
Add experimental matchVariant API (#8310, 34fd0fb8)
Add prefers-contrast media query variants (#8410)
Add opacity support when referencing colors with theme function (#8416)
Add postcss-import support to the CLI (#8437)
Add optional variant (#8486)
Add <alpha-value> placeholder support for custom colors (#8501)

Fixed

Types: allow for arbitrary theme values (for 3rd party plugins) (#7926)
Don’t split vars with numbers in them inside arbitrary values (#8091)
Require matching prefix when detecting negatives (#8121)
Handle duplicate At Rules without children (#8122)
Allow arbitrary values with commas in @apply (#8125)
Fix intellisense for plugins with multiple @apply rules (#8213)
Improve type detection for arbitrary color values (#8201)
Support PostCSS config options in config file in CLI (#8226)
Remove default [hidden] style in preflight (#8248)
Only check selectors containing base apply candidates for circular dependencies (#8222)
Rewrite default class extractor (#8204)
Move important selector to the front when @apply-ing selector-modifying variants in custom utilities (#8313)
Error when registering an invalid custom variant (#8345)
Create tailwind.config.cjs file in ESM package when running init (#8363)
Fix matchVariants that use at-rules and placeholders (#8392)
Improve types of the tailwindcss/plugin (#8400)
Allow returning parallel variants from addVariant or matchVariant callback functions (#8455)
Try using local postcss installation first in the CLI (#8270)
Allow default ring color to be a function (#7587)
Don't inherit to value from parent gradients (#8489)
Remove process dependency from log functions (#8530)
Ensure we can use @import 'tailwindcss/...' without node_modules (#8537)

Changed

Only apply hover styles when supported (future) (#8394)
Respect default ring color opacity (future) (#8448, 3f4005e)
","We just released Tailwind CSS v3.1 — the first new feature release since v3.0 came out last year!
Read the announcement post for all the details, and watch the YouTube video for a tour of some of the highlights.
Added
Support PostCSS Document nodes (#7291)
Add text-start and text-end utilities (#6656)
Support customizing class name when using darkMode: 'class' (#5800)
Add --poll option to the CLI (#7725)
Add new border-spacing utilities (#7102)
Add enabled variant (#7905)
Add TypeScript types for the tailwind.config.js file (#7891)
Add backdrop variant (#7924, #8526)
Add grid-flow-dense utility (#8193)
Add mix-blend-plus-lighter utility (#8288)
Add arbitrary variants (#8299)
Add experimental matchVariant API (#8310, 34fd0fb8)
Add prefers-contrast media query variants (#8410)
Add opacity support when referencing colors with theme function (#8416)
Add postcss-import support to the CLI (#8437)
Add optional variant (#8486)
Add  placeholder support for custom colors (#8501)
Fixed
Types: allow for arbitrary theme values (for 3rd party plugins) (#7926)
Don’t split vars with numbers in them inside arbitrary values (#8091)
Require matching prefix when detecting negatives (#8121)
Handle duplicate At Rules without children (#8122)
Allow arbitrary values with commas in @apply (#8125)
Fix intellisense for plugins with multiple @apply rules (#8213)
Improve type detection for arbitrary color values (#8201)
Support PostCSS config options in config file in CLI (#8226)
Remove default [hidden] style in preflight (#8248)
Only check selectors containing base apply candidates for circular dependencies (#8222)
Rewrite default class extractor (#8204)
Move important selector to the front when @apply-ing selector-modifying variants in custom utilities (#8313)
Error when registering an invalid custom variant (#8345)
Create tailwind.config.cjs file in ESM package when running init (#8363)
Fix matchVariants that use at-rules and placeholders (#8392)
Improve types of the tailwindcss/plugin (#8400)
Allow returning parallel variants from addVariant or matchVariant callback functions (#8455)
Try using local postcss installation first in the CLI (#8270)
Allow default ring color to be a function (#7587)
Don't inherit to value from parent gradients (#8489)
Remove process dependency from log functions (#8530)
Ensure we can use @import 'tailwindcss/...' without node_modules (#8537)
Changed
Only apply hover styles when supported (future) (#8394)
Respect default ring color opacity (future) (#8448, 3f4005e)"
21,"Fixed

Prevent nesting plugin from breaking other plugins (#7563)
Recursively collapse adjacent rules (#7565)
Preserve source maps for generated CSS (#7588)
Split box shadows on top-level commas only (#7479)
Use local user CSS cache for @apply (#7524)
Invalidate context when main CSS changes (#7626)
Only add ! to selector class matching template candidate when using important modifier with multi-class selectors (#7664)
Correctly parse and prefix animation names with dots (#7163)
Fix extraction from template literal/function with array (#7481)
Don't output unparsable arbitrary values (#7789)
Fix generation of div:not(.foo) if .foo is never defined (#7815)
Allow for custom properties in rgb, rgba, hsl and hsla colors (#7933)
Remove autoprefixer as explicit peer-dependency to avoid invalid warnings in situations where it isn't actually needed (#7949)
Ensure the percentage data type is validated correctly (#8015)

Changed

Replace chalk with picocolors (#6039)
Replace cosmiconfig with lilconfig (#6039)
Update cssnano to avoid removing empty variables when minifying (#7818)
","Fixed
Prevent nesting plugin from breaking other plugins (#7563)
Recursively collapse adjacent rules (#7565)
Preserve source maps for generated CSS (#7588)
Split box shadows on top-level commas only (#7479)
Use local user CSS cache for @apply (#7524)
Invalidate context when main CSS changes (#7626)
Only add ! to selector class matching template candidate when using important modifier with multi-class selectors (#7664)
Correctly parse and prefix animation names with dots (#7163)
Fix extraction from template literal/function with array (#7481)
Don't output unparsable arbitrary values (#7789)
Fix generation of div:not(.foo) if .foo is never defined (#7815)
Allow for custom properties in rgb, rgba, hsl and hsla colors (#7933)
Remove autoprefixer as explicit peer-dependency to avoid invalid warnings in situations where it isn't actually needed (#7949)
Ensure the percentage data type is validated correctly (#8015)
Changed
Replace chalk with picocolors (#6039)
Replace cosmiconfig with lilconfig (#6039)
Update cssnano to avoid removing empty variables when minifying (#7818)"
22,"Fixed

Remove opacity variables from :visited pseudo class (#7458)
Support arbitrary values + calc + theme with quotes (#7462)
Don't duplicate layer output when scanning content with variants + wildcards (#7478)
Implement getClassOrder instead of sortClassList (#7459)
","Fixed
Remove opacity variables from :visited pseudo class (#7458)
Support arbitrary values + calc + theme with quotes (#7462)
Don't duplicate layer output when scanning content with variants + wildcards (#7478)
Implement getClassOrder instead of sortClassList (#7459)"
23,"Fixed

Temporarily move postcss to dependencies (#7424)
","Fixed
Temporarily move postcss to dependencies (#7424)"
24,"Fixed

Move prettier plugin to dev dependencies (#7418)
","Fixed
Move prettier plugin to dev dependencies (#7418)"
25,"Added

Expose context.sortClassList(classes) (#7412)
","Added
Expose context.sortClassList(classes) (#7412)"
26,"Fixed

Fix preflight border color fallback (#7288)
Correctly parse shadow lengths without a leading zero (#7289)
Don't crash when scanning extremely long class candidates (#7331)
Use less hacky fix for URLs detected as custom properties (#7275)
Correctly generate negative utilities when dash is before the prefix (#7295)
Detect prefixed negative utilities in the safelist (#7295)
","Fixed
Fix preflight border color fallback (#7288)
Correctly parse shadow lengths without a leading zero (#7289)
Don't crash when scanning extremely long class candidates (#7331)
Use less hacky fix for URLs detected as custom properties (#7275)
Correctly generate negative utilities when dash is before the prefix (#7295)
Detect prefixed negative utilities in the safelist (#7295)"
27,"Fixed

Fix @apply order regression (in addComponents, addUtilities, ...) (#7232)
Quick fix for incorrect arbitrary properties when using URLs (#7252)
","Fixed
Fix @apply order regression (in addComponents, addUtilities, ...) (#7232)
Quick fix for incorrect arbitrary properties when using URLs (#7252)"
28,"Fixed

Remove false positive warning in CLI when using the --content option (#7220)
","Fixed
Remove false positive warning in CLI when using the --content option (#7220)"
29,"Fixed

Ensure to transpile the PostCSS Nesting plugin (tailwindcss/nesting) (#7080)
Improve various warnings (#7118)
Fix grammatical mistake (cca5a38)
","Fixed
Ensure to transpile the PostCSS Nesting plugin (tailwindcss/nesting) (#7080)
Improve various warnings (#7118)
Fix grammatical mistake (cca5a38)"
30,"Fixed

Temporarily remove optional chaining in nesting plugin (#7077)
","Fixed
Temporarily remove optional chaining in nesting plugin (#7077)"
31,"Added

Show warnings for invalid content config (#7065)

Fixed

Only emit utility/component variants when those layers exist (#7066)
Ensure nesting plugins can receive options (#7016)
","Added
Show warnings for invalid content config (#7065)
Fixed
Only emit utility/component variants when those layers exist (#7066)
Ensure nesting plugins can receive options (#7016)"
32,"Fixed

Fix consecutive builds with at apply producing different CSS (#6999)
","Fixed
Fix consecutive builds with at apply producing different CSS (#6999)"
33,"Fixed

Allow use of falsy values in theme config (#6917)
Ensure we can apply classes that are grouped with non-class selectors (#6922)
Improve standalone CLI compatibility on Linux by switching to the linuxstatic build target (#6914)
Ensure @apply works consistently with or without @layer (#6938)
Only emit defaults when using base layer (#6926)
Emit plugin defaults regardless of usage (#6926)
Move default border color back to preflight (#6926)
Change experimental.optimizeUniversalDefaults to only work with @tailwind base (#6926)
","Fixed
Allow use of falsy values in theme config (#6917)
Ensure we can apply classes that are grouped with non-class selectors (#6922)
Improve standalone CLI compatibility on Linux by switching to the linuxstatic build target (#6914)
Ensure @apply works consistently with or without @layer (#6938)
Only emit defaults when using base layer (#6926)
Emit plugin defaults regardless of usage (#6926)
Move default border color back to preflight (#6926)
Change experimental.optimizeUniversalDefaults to only work with @tailwind base (#6926)"
34,"Fixed

Preserve casing of CSS variables added by plugins (#6888)
Ignore content paths that are passed in but don't actually exist (#6901)
Revert change that applies Tailwind's defaults in isolated environments like CSS modules (9fdc391)
","Fixed
Preserve casing of CSS variables added by plugins (#6888)
Ignore content paths that are passed in but don't actually exist (#6901)
Revert change that applies Tailwind's defaults in isolated environments like CSS modules (9fdc391)"
35,"Fixed

Fix @apply in files without @tailwind directives (#6580, #6875)
CLI: avoid unnecessary writes to output files (#6550)

Added

Allow piping data into the CLI (#6876)
","Fixed
Fix @apply in files without @tailwind directives (#6580, #6875)
CLI: avoid unnecessary writes to output files (#6550)
Added
Allow piping data into the CLI (#6876)"
36,"Fixed

Improve DEBUG flag (#6797, #6804)
Ensure we can use < and > characters in modifiers (#6851)
Validate theme() works in arbitrary values (#6852)
Properly detect theme() value usage in arbitrary properties (#6854)
Improve collapsing of duplicate declarations (#6856)
Remove support for TAILWIND_MODE=watch (#6858)
","Fixed
Improve DEBUG flag (#6797, #6804)
Ensure we can use < and > characters in modifiers (#6851)
Validate theme() works in arbitrary values (#6852)
Properly detect theme() value usage in arbitrary properties (#6854)
Improve collapsing of duplicate declarations (#6856)
Remove support for TAILWIND_MODE=watch (#6858)"
37,"Fixed

Reduce specificity of abbr rule in preflight (#6671)
Support HSL with hue units in arbitrary values (#6726)
Add node16-linux-arm64 target for standalone CLI (#6693)
","Fixed
Reduce specificity of abbr rule in preflight (#6671)
Support HSL with hue units in arbitrary values (#6726)
Add node16-linux-arm64 target for standalone CLI (#6693)"
38,"Fixed

Don't mutate custom color palette when overriding per-plugin colors (#6546)
Improve circular dependency detection when using @apply (#6588)
Only generate variants for non-user layers (#6589)
Properly extract classes with arbitrary values in arrays and classes followed by escaped quotes (#6590)
Improve jsx interpolation candidate matching (#6593)
Ensure @apply of a rule inside an AtRule works (#6594)



Linux (x64)
macOS (arm64)
macOS (x64)
Windows (x64)
","Fixed
Don't mutate custom color palette when overriding per-plugin colors (#6546)
Improve circular dependency detection when using @apply (#6588)
Only generate variants for non-user layers (#6589)
Properly extract classes with arbitrary values in arrays and classes followed by escaped quotes (#6590)
Improve jsx interpolation candidate matching (#6593)
Ensure @apply of a rule inside an AtRule works (#6594)
Linux (x64)
macOS (arm64)
macOS (x64)
Windows (x64)"
