Index,Message,Description,Message Abstract,Description Abstract
121,Fix rightclick and onrightclick not triggering (#9190),,Fix rightclick and onrightclick not triggering (#9190),
122,Add support for types that extend Number (#9199),,Add support for types that extend Number (#9199),
123,Support ColorSource with ParticleContainer tint (#9183),,Support ColorSource with ParticleContainer tint (#9183),
124,Support ColorSource with Sprite tint (#9182),,Support ColorSource with Sprite tint (#9182),
125,Support ColorSource with Mesh & BitmapText tint (#9181),,Support ColorSource with Mesh & BitmapText tint (#9181),
126,Support ColorSource with Graphics tint (#9180),,Support ColorSource with Graphics tint (#9180),
127,Fix the flicker between HTMLText renders (#9193),,Fix the flicker between HTMLText renders (#9193),
128,"Add Asset preferences for setting preferWorkers, crossOrigin, etc (#9184)",,"Add Asset preferences for setting preferWorkers, crossOrigin, etc (#9184)",
129,Fix missing global definition file reference in utils (#9185),,Fix missing global definition file reference in utils (#9185),
130,Chore: Add strict null checks to @pixijs/color (#9188),,Chore: Add strict null checks to @pixijs/color (#9188),
131,Bundle @pixi/color correctly (#9196),,Bundle @pixi/color correctly (#9196),
132,v7.2.0-beta,,v7.2.0-beta,
133,Add crossOrigin and preferCreateImageBitmap config options in loadTextures (#9168),,Add crossOrigin and preferCreateImageBitmap config options in loadTextures (#9168),
134,Deprecate interaction for eventMode (#9172),,Deprecate interaction for eventMode (#9172),
135,Add ability to set Color object on vec3 or vec4 uniforms (#9169),,Add ability to set Color object on vec3 or vec4 uniforms (#9169),
136,Chore: Update workspaces-run package (#9173),,Chore: Update workspaces-run package (#9173),
137,Add premultiply utilities to the Color class (#9171),,Add premultiply utilities to the Color class (#9171),
138,Re-adds getLocalPosition from v6 (#9170),,Re-adds getLocalPosition from v6 (#9170),
139,Fix: performance regressions with global events (#9166),,Fix: performance regressions with global events (#9166),
140,Chore: Decentralize IRendererOptions and settings.RENDER_OPTIONS (#9112),,Chore: Decentralize IRendererOptions and settings.RENDER_OPTIONS (#9112),
141,Chore: Add defaultInteraction for Renderer options (#9157),,Chore: Add defaultInteraction for Renderer options (#9157),
142,Chore: Cleanup documentation (#9162),,Chore: Cleanup documentation (#9162),
143,Chore: Replace workspaces-run with forked package (#9163),,Chore: Replace workspaces-run with forked package (#9163),
144,Chore: update documentation (#9161),,Chore: update documentation (#9161),
145,Fix framebuffer clear color components are ordered incorrectly (#9165),,Fix framebuffer clear color components are ordered incorrectly (#9165),
146,Fix building of optional packages (#9152),,Fix building of optional packages (#9152),
147,Fix gracefully handle null color in Graphics (#9154),,Fix gracefully handle null color in Graphics (#9154),
148,Fix wrong DOM_DELTA_* from WheelEvent API (#9130),,Fix wrong DOM_DELTA_* from WheelEvent API (#9130),
149,Chore: Update grammer in README.md (#9151),,Chore: Update grammer in README.md (#9151),
150,Chore: Remove Lerna for versioning and publishing (#9125),,Chore: Remove Lerna for versioning and publishing (#9125),
151,"Support Texture borders (e.g., NineSlicePlane) with Spritesheets (#9128)",,"Support Texture borders (e.g., NineSlicePlane) with Spritesheets (#9128)",
152,Add HTMLText (#9127),,Add HTMLText (#9127),
153,Invalid value when using multiply or round methods (#9147),,Invalid value when using multiply or round methods (#9147),
154,Fix: Ensure Color internal integer is refreshed when multiplying (#9145),,Fix: Ensure Color internal integer is refreshed when multiplying (#9145),
155,Chore: Bump required Node.js in repo to 18+ (#9135),,Chore: Bump required Node.js in repo to 18+ (#9135),
156,Chore: Update docs for ColorSource (#9133),,Chore: Update docs for ColorSource (#9133),
157,Chore: Add financial sponsors badge (#9134),,Chore: Add financial sponsors badge (#9134),
158,Fix deprecation docs for global Settings mixins (#9124),,Fix deprecation docs for global Settings mixins (#9124),
159,Add EventsTicker to mimic events when mouse is stationary (#9092),,Add EventsTicker to mimic events when mouse is stationary (#9092),
160,Add new types of interaction (#9089),,Add new types of interaction (#9089),
161,Support ColorSource in clear color methods (#9097),,Support ColorSource in clear color methods (#9097),
162,"Color API additions: multiply, toLittleEndianNumber (#9096)",,"Color API additions: multiply, toLittleEndianNumber (#9096)",
163,Add ColorSource support for Graphics line and fill style (#9087),,Add ColorSource support for Graphics line and fill style (#9087),
164,Add new Color class (#9061),,Add new Color class (#9061),
165,v7.1.2,,v7.1.2,
166,Chore: Cleanup document for renderer options (#9120),,Chore: Cleanup document for renderer options (#9120),
167,Fix loading assets that need the resolver (#9119),,Fix loading assets that need the resolver (#9119),
168,Remove navigator onLine check for web fonts (#9122),,Remove navigator onLine check for web fonts (#9122),
169,Fix renderer options not being passed to plugins (#9110),,Fix renderer options not being passed to plugins (#9110),
170,Chore: Cleanup GitHub Actions deprecation warnings (#9104),,Chore: Cleanup GitHub Actions deprecation warnings (#9104),
171,Fix: Extract should use multisample (#9102),,Fix: Extract should use multisample (#9102),
172,Fix: Tests for Assets bundle (#9099),,Fix: Tests for Assets bundle (#9099),
173,v7.1.1,,v7.1.1,
174,Fix: Document for TextureGCSystem (#9095),,Fix: Document for TextureGCSystem (#9095),
175,Fix xadvance calculating when rendering BitmapText (#9091),,Fix xadvance calculating when rendering BitmapText (#9091),
176,Fix: Workaround for transpilation failure with create-react-app (#9093),,Fix: Workaround for transpilation failure with create-react-app (#9093),
177,Fix: Prevent filepaths from being URL encoded with Node (#9073),,Fix: Prevent filepaths from being URL encoded with Node (#9073),
178,Chore: Update document for Extract and Prepare (#9086),,Chore: Update document for Extract and Prepare (#9086),
179,Fix circular dependencies in build process (#9088),,Fix circular dependencies in build process (#9088),
180,Chore: Update LICENSE (#9084),,Chore: Update LICENSE (#9084),
181,Fix use of deprecated calls (#9078),,Fix use of deprecated calls (#9078),
182,Fix missing data pass-through for bundle assets (#9056),,Fix missing data pass-through for bundle assets (#9056),
183,Fix: @pixi/node: loadNoadTexture tried to load data-urls (#9063),,Fix: @pixi/node: loadNoadTexture tried to load data-urls (#9063),
184,Fix pointerout firing when interaction started outside of object (#9066),,Fix pointerout firing when interaction started outside of object (#9066),
185,"Includes missing global move events, fixes addEventListener types (#9067)",,"Includes missing global move events, fixes addEventListener types (#9067)",
186,Chore: Updated License Year (#9074),,Chore: Updated License Year (#9074),
187,Fix defaultSearchParams to append to Spritesheets or BitmapFonts (#9055),,Fix defaultSearchParams to append to Spritesheets or BitmapFonts (#9055),
188,Fix: Typos in deprecation message (#9060),,Fix: Typos in deprecation message (#9060),
189,v7.1.0,,v7.1.0,
190,Fix inaccurate documentation for arcTo (#9050),,Fix inaccurate documentation for arcTo (#9050),
191,Fix: add SVG Assets parser to list of parsers (#9046),,Fix: add SVG Assets parser to list of parsers (#9046),
192,Chore: Remove some duplicate definitions (#9045),,Chore: Remove some duplicate definitions (#9045),
193,Deprecate filters namespace (#9039),,Deprecate filters namespace (#9039),
194,Fix import for trimCanvas (#9038),,Fix import for trimCanvas (#9038),
195,Improve typing for loader.load in spritesheetAsset (#9037),,Improve typing for loader.load in spritesheetAsset (#9037),
196,Chore: @pixi/node README.md improvements (#9033),,Chore: @pixi/node README.md improvements (#9033),
197,Fix TextMetrics.measureFont breaking if passed a font with size 0 (#9022),,Fix TextMetrics.measureFont breaking if passed a font with size 0 (#9022),
198,Chore: Add CDN Install in READMEs for browser builds (#9020),,Chore: Add CDN Install in READMEs for browser builds (#9020),
199,Expose options for Renderers (#9010),,Expose options for Renderers (#9010),
200,Fix ResolverAssetsArray.srcs type (#8996),,Fix ResolverAssetsArray.srcs type (#8996),
201,Add strict null checks to @pixijs/utils (#8960),,Add strict null checks to @pixijs/utils (#8960),
202,Fix: Issue forms emojis (#8989),,Fix: Issue forms emojis (#8989),
203,Chore: Add GitHub issue forms (#8981),,Chore: Add GitHub issue forms (#8981),
204,Add method to get canvas bounding box to media utils (#8978),,Add method to get canvas bounding box to media utils (#8978),
205,Fix loading assets with URL parameters (#8958),,Fix loading assets with URL parameters (#8958),
206,Chore: Update document (#8974),,Chore: Update document (#8974),
207,Fix: WheelEvent.deltaMode consistency (#8972),,Fix: WheelEvent.deltaMode consistency (#8972),
208,Fix asset ID clashes between bundles (#8950),,Fix asset ID clashes between bundles (#8950),
209,Merge branch 'main' into dev,,Merge branch 'main' into dev,
210,v7.0.5,,v7.0.5,
211,Chore: Cleanup core dependencies (#8926),,Chore: Cleanup core dependencies (#8926),
212,Chore: Jest running on Windows (#8864),,Chore: Jest running on Windows (#8864),
213,Chore: Fix typos in packages usage instructions (#8946),,Chore: Fix typos in packages usage instructions (#8946),
214,"Change ""snap shot"" to ""snapshot"" (#8934)",,"Change ""snap shot"" to ""snapshot"" (#8934)",
215,Chore: Remove unused Assets.init options (#8903),,Chore: Remove unused Assets.init options (#8903),
216,Chore: Include DEBUG statements in module output (#8875),,Chore: Include DEBUG statements in module output (#8875),
217,Chore: Cleanup useContextAlpha deprecation (#8866),,Chore: Cleanup useContextAlpha deprecation (#8866),
218,Fix typo in basis readme (#8850),,Fix typo in basis readme (#8850),
219,Chore: Fix the URLs for the repo (#8846),,Chore: Fix the URLs for the repo (#8846),
220,Chore: Update document (#8832),,Chore: Update document (#8832),
221,"Unblock GitHub Actions, pin Ubuntu version (#8953)",,"Unblock GitHub Actions, pin Ubuntu version (#8953)",
222,Loose extensions where not getting prioritized correctly (#8961),,Loose extensions where not getting prioritized correctly (#8961),
223,Loose extensions where not getting prioritized correctly (#8961),,Loose extensions where not getting prioritized correctly (#8961),
224,"Add setter for the resolution of Renderer, CanvasRenderer (#8825)",,"Add setter for the resolution of Renderer, CanvasRenderer (#8825)",
225,Add browser builds for optional packages (#8827),,Add browser builds for optional packages (#8827),
226,Support XML fonts in Webworker (#8904),,Support XML fonts in Webworker (#8904),
227,Support loading font assets in data URLs (#8898),,Support loading font assets in data URLs (#8898),
228,Clarify the onProgress limitations in documentation (#8962),,Clarify the onProgress limitations in documentation (#8962),
229,Fix: generateTexture types should return RenderTexture (#8951),,Fix: generateTexture types should return RenderTexture (#8951),
230,Suppress cache warnings when attempting to load the same asset (#8949),,Suppress cache warnings when attempting to load the same asset (#8949),
231,Fix tint cache clearing code for Mesh on canvas (#8933),,Fix tint cache clearing code for Mesh on canvas (#8933),
232,Optimize trimCanvas (#8920),,Optimize trimCanvas (#8920),
233,Missing view option to CanvasRenderer (#8925),,Missing view option to CanvasRenderer (#8925),
234,Fix canvas height for single-lined stroked text (#8906),,Fix canvas height for single-lined stroked text (#8906),
235,Fix: Support font assets with space in URL (#8911),,Fix: Support font assets with space in URL (#8911),
236,Fix culling not working with projection transforms (#8844),,Fix culling not working with projection transforms (#8844),
237,Updating WebGLRenderingContext for node (#8842),,Updating WebGLRenderingContext for node (#8842),
238,Fix loseContext/restoreContext (#8835),Co-authored-by: Matt Karl matt@mattkarl.com,Fix loseContext/restoreContext (#8835),Co-authored-by: Matt Karl matt@mattkarl.com
239,Chore: Add --strictNullChecks check for specific path (#8965),,Chore: Add --strictNullChecks check for specific path (#8965),
240,Clarify the onProgress limitations in documentation (#8962),,Clarify the onProgress limitations in documentation (#8962),
241,Fix: generateTexture types should return RenderTexture (#8951),,Fix: generateTexture types should return RenderTexture (#8951),
242,Suppress cache warnings when attempting to load the same asset (#8949),,Suppress cache warnings when attempting to load the same asset (#8949),
243,"Unblock GitHub Actions, pin Ubuntu version (#8953)",,"Unblock GitHub Actions, pin Ubuntu version (#8953)",
244,Chore: Fix typos in packages usage instructions (#8946),,Chore: Fix typos in packages usage instructions (#8946),
245,Chore: Add imports / exports lint rules (#8932),,Chore: Add imports / exports lint rules (#8932),
246,Fix: getCanvasRenderingContext2D in Web Worker (#8945),,Fix: getCanvasRenderingContext2D in Web Worker (#8945),
247,Fix tint cache clearing code for Mesh on canvas (#8933),,Fix tint cache clearing code for Mesh on canvas (#8933),
248,Chore: Add ESLint cache (#8935),,Chore: Add ESLint cache (#8935),
249,"Expose TextStyle's defaultStyle, document ITextStyle (#8928)",,"Expose TextStyle's defaultStyle, document ITextStyle (#8928)",
250,"Change ""snap shot"" to ""snapshot"" (#8934)",,"Change ""snap shot"" to ""snapshot"" (#8934)",
251,Optimize trimCanvas (#8920),,Optimize trimCanvas (#8920),
252,Chore: Bump @pixi/webdoc-template 1.5.5 (#8927),,Chore: Bump @pixi/webdoc-template 1.5.5 (#8927),
253,Chore: Cleanup core dependencies (#8926),,Chore: Cleanup core dependencies (#8926),
254,Missing view option to CanvasRenderer (#8925),,Missing view option to CanvasRenderer (#8925),
255,Chore: Cleanup Text and TextMetrics (#8915),,Chore: Cleanup Text and TextMetrics (#8915),
256,Chore: Add tests for AnimatedSprite.onLoop (#8919),,Chore: Add tests for AnimatedSprite.onLoop (#8919),
257,Chore: Remove constant tag from documentation (#8914),,Chore: Remove constant tag from documentation (#8914),
258,Allow for easier overriding of Text resolution (#8912),,Allow for easier overriding of Text resolution (#8912),
259,Fix canvas height for single-lined stroked text (#8906),,Fix canvas height for single-lined stroked text (#8906),
260,Move precision settings to Program (#8913),,Move precision settings to Program (#8913),
261,Fix: Support font assets with space in URL (#8911),,Fix: Support font assets with space in URL (#8911),
262,Support XML fonts in Webworker (#8904),,Support XML fonts in Webworker (#8904),
263,Chore: Remove unused Assets.init options (#8903),,Chore: Remove unused Assets.init options (#8903),
264,Fix typo in preferWorkers (#8902),,Fix typo in preferWorkers (#8902),
265,Support loading font assets in data URLs (#8898),,Support loading font assets in data URLs (#8898),
266,Feature: Add Text.graphemeSegmenter option (#8893),,Feature: Add Text.graphemeSegmenter option (#8893),
267,Deprecate MESH_CANVAS_PADDING setting (#8892),,Deprecate MESH_CANVAS_PADDING setting (#8892),
268,Chore: Add overload signatures for Assets (#8887),,Chore: Add overload signatures for Assets (#8887),
269,Added .on<event> checking for display objects (#8876),,Added .on checking for display objects (#8876),
270,"Cleanup deprecation warnings, disambiguate new static settings (#8884)",,"Cleanup deprecation warnings, disambiguate new static settings (#8884)",
271,Chore: Refactor NodeCanvasElement (#8851),,Chore: Refactor NodeCanvasElement (#8851),
272,Deprecate Garbage Collection settings (#8886),,Deprecate Garbage Collection settings (#8886),
273,Deprecated settings.TARGET_FPMS to Ticker.targetFPMS (#8885),,Deprecated settings.TARGET_FPMS to Ticker.targetFPMS (#8885),
274,"Deprecate SORTABLE_CHILDREN setting, move to Container (#8883)",,"Deprecate SORTABLE_CHILDREN setting, move to Container (#8883)",
275,Move UPLOADS_PER_FRAME to BasePrepare (#8879),,Move UPLOADS_PER_FRAME to BasePrepare (#8879),
276,"Deprecate batch settings, move to BatchRenderer (#8877)",,"Deprecate batch settings, move to BatchRenderer (#8877)",
277,Chore: Include DEBUG statements in module output (#8875),,Chore: Include DEBUG statements in module output (#8875),
278,Deprecate BaseTexture-related settings to BaseTexture.defaultOptions (#8868),,Deprecate BaseTexture-related settings to BaseTexture.defaultOptions (#8868),
279,"Deprecate GRAPHICS_CURVES, move to Graphics.curves (#8869)",,"Deprecate GRAPHICS_CURVES, move to Graphics.curves (#8869)",
280,Chore: Cleanup useContextAlpha deprecation (#8866),,Chore: Cleanup useContextAlpha deprecation (#8866),
281,"Deprecate FILTER_* settings, move to Filter static members (#8865)",,"Deprecate FILTER_* settings, move to Filter static members (#8865)",
282,Chore: Jest running on Windows (#8864),,Chore: Jest running on Windows (#8864),
283,Fix typo in basis readme (#8850),,Fix typo in basis readme (#8850),
284,Fix culling not working with projection transforms (#8844),,Fix culling not working with projection transforms (#8844),
285,Updating WebGLRenderingContext for node (#8842),,Updating WebGLRenderingContext for node (#8842),
286,Chore: Fix the URLs for the repo (#8846),,Chore: Fix the URLs for the repo (#8846),
287,Fix loseContext/restoreContext (#8835),Co-authored-by: Matt Karl matt@mattkarl.com,Fix loseContext/restoreContext (#8835),Co-authored-by: Matt Karl matt@mattkarl.com
288,Merge branch 'main' into dev,,Merge branch 'main' into dev,
289,v7.0.4,,v7.0.4,
290,"Change ""node_modules"" to ""external"" with preserveModules (#8841)",,"Change ""node_modules"" to ""external"" with preserveModules (#8841)",
291,v7.1.0-alpha,,v7.1.0-alpha,
292,Add support for specifying vertex attribute divisor (#8797),,Add support for specifying vertex attribute divisor (#8797),
293,"Change ""node_modules"" to ""external"" with preserveModules (#8841)",,"Change ""node_modules"" to ""external"" with preserveModules (#8841)",
294,Chore: Update document (#8832),,Chore: Update document (#8832),
295,Add browser builds for optional packages (#8827),,Add browser builds for optional packages (#8827),
296,"Add setter for the resolution of Renderer, CanvasRenderer (#8825)",,"Add setter for the resolution of Renderer, CanvasRenderer (#8825)",
297,Make @pixi/unsafe-eval self-installed (#8805),,Make @pixi/unsafe-eval self-installed (#8805),
