Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Chore: Bump workflow improvements (#9262),0.94575894,Chore: Bump workflow improvements (#9262) @bigtimebuddy ,,1
"Support loading SVG, JSON, TXT assets from data URLs (#9259)",0.9433971,"* Support loading SVG, JSON, TXT assets from data URLs (#9259) @SuperSodaSea ",,1
v7.2.0-rc.3,0.5430515,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Fix: pointer target being incorrect (#9258),0.4930523,* Expose root global pointer position (#9255) @Zyie ,,0
v7.2.0-rc.2,0.531936,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Expose root global pointer position (#9255),0.8944051,* Expose root global pointer position (#9255) @Zyie ,,1
Fix: Remove the check when installing unsafe-eval (#9252),0.92761457,Fix: Remove the check when installing unsafe-eval (#9252) @SuperSodaSea ,,1
Chore: Add strict null checks to misc scripts (#9247),0.6546885,Chore: Add script to clean types (#8492) @Zyie ,,0
Fix: Improve interaction performance (#9246),0.9600417,"Fix: Improve interaction performance (#9246, #9258) @Zyie",,1
Fix missing shiftKey copy from originalEvent (#9243),0.9560908,Fix missing shiftKey copy from originalEvent (#9243) @bigtimebuddy ,,1
Chore: Add strict null checks to mixin-get-child-by-name (#9242),0.635435,Add option for recursive search in @pixi/mixin-get-child-by-name (#6713),,0
Suppress blit framebuffer delete call if context was lost (#9238),0.9847623,Suppress blit framebuffer delete call if context was lost (#9238) @dev7355608 ,,1
Chore: Add strict null checks to @pixi/extract and @pixi/canvas-extract (#9236),0.70471525,Chore: Add strict null checks to @pixijs/utils (#8960) @Emobe ,,1
Chore: Cache-bust banner image (#9232),0.9381318,Chore: Cache-bust banner image (#9232) @bigtimebuddy ,,1
Add strict null checks to @pixi/webworker (#9229),0.68415475,Chore: Add strict null checks to @pixijs/utils (#8960) @Emobe ,,0
v7.1.4,0.5297078,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
v7.2.0-rc,0.46803293,To install:,,0
Add ability to override loadParser when loading assets (#9226),0.90138376,* Add ability to override loadParser when loading assets (#9226) @GoodBoyDigitalts,,1
Fix interaction performance with global events (#9228),0.9822911,Fix interaction performance with global events (#9228) @Zyie ,,1
Chore: Update package-lock.json (#9225),0.93208945,Chore: Update package-lock.json (#9225) @SuperSodaSea ,,1
Fix: Line Join Round and Miter Limit (#9031),0.91693604,Fix: Line Join Round and Miter Limit (#9031) @SuperSodaSea,,1
Fix: Ensure prepare and extract systems are available from IRenderer (#9222),0.9251401,Fix: Ensure prepare and extract systems are available from IRenderer (#9222) @bigtimebuddy,,1
Fix: Prevent NaN in RopeGeometry vertex data (#9220),0.9624937,Fix: Prevent NaN in RopeGeometry vertex data (#9220) @SuperSodaSea,,1
Fix: Renderer#type not available (#9218),0.84408593,Fix: Renderer#type not available (#9218) @SuperSodaSea,,1
Fix: TypeScript error with ICanvas (#9224),0.91806215,Fix: TypeScript error with ICanvas (#9224) @SuperSodaSea ,,1
Add strict null checks to @pixi/filter-* (#9223),0.67990667,Chore: Add strict null checks to @pixijs/utils (#8960) @Emobe ,,0
Revert to using peerDependencies for internal package dependencies (#9219),0.96484053,Revert to using peerDependencies for internal package dependencies (#9219) @bigtimebuddy ,,1
v7.2.0-beta.4,0.65644366,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Migrate @pixi/node bundle to separate project (#9217),0.9485193,Migrate @pixi/node bundle to separate project (#9217) @bigtimebuddy ,,1
Adds support for absolute inline CSS values in HTMLText (#9214),0.54173326,Adds whiteSpace option to TextStyle (#4794),,0
Chore: Add strict null checks to math and math-extras (#9215),0.6369652,"Chore: Add strict null checks  (#9211, #9215, #9223, #9188, #9229, #9236, #9242, #9247) @SuperSodaSea ",,0
Chore: Add strict null checks to packages with no errors (#9211),0.6480738,"Chore: Add strict null checks  (#9211, #9215, #9223, #9188, #9229, #9236, #9242, #9247) @SuperSodaSea ",,0
v7.1.3,0.5489045,v1.3.0 is here!,,0
Fix: TilingSprite tileScale inconsistency (#9208),0.9601602,Fix: TilingSprite tileScale inconsistency (#9208) @SuperSodaSea ,,1
Fix types for Renderer resolution (#9209),0.8923417,Fix types for Renderer resolution (#9209) @baseten ,,1
Fix: EventEmitter#once should only trigger once (#9200),0.84777904,Fix: EventEmitter#once should only trigger once (#9200) @SuperSodaSea ,,1
Fix rightclick and onrightclick not triggering (#9190),0.9496685,Fix rightclick and onrightclick not triggering (#9190) @viniciusbitt ,,1
Fix missing global definition file reference in utils (#9185),0.96922946,Fix missing global definition file reference in utils (#9185) @Zyie ,,1
Fix deprecation docs for global Settings mixins (#9124),0.96652114,Fix deprecation docs for global Settings mixins (#9124) @bigtimebuddy ,,1
Fix wrong DOM_DELTA_* from WheelEvent API (#9130),0.9681763,Fix wrong DOM_DELTA_* from WheelEvent API (#9130) @jramstedt ,,1
v7.2.0-beta.3,0.64930856,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Chore: Remove all dependencies from module bundles (#9203),0.9619977,Chore: Remove all dependencies from module bundles (#9203) @SuperSodaSea ,,1
Chore: Fix prerelease tag (#9202),0.9284278,Chore: Fix prerelease tag (#9202) @bigtimebuddy ,,1
v7.2.0-beta.2,0.6512257,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Add support for types that extend Number (#9199),0.5320357,Adds Number.isInteger polyfill to fix IE 9-11 compatibility (#4779),,0
Support ColorSource with ParticleContainer tint (#9183),1.0,Support ColorSource with ParticleContainer tint (#9183),,1
Support ColorSource with Sprite tint (#9182),0.9999999,Support ColorSource with Sprite tint (#9182),,1
Support ColorSource with Mesh & BitmapText tint (#9181),0.99999994,Support ColorSource with Mesh & BitmapText tint (#9181),,1
Support ColorSource with Graphics tint (#9180),1.0,Support ColorSource with Graphics tint (#9180),,1
Fix the flicker between HTMLText renders (#9193),0.51901805,Fix jittering caused by incorrect BitmapText text width (#8536) @grebinka ,,0
"Add Asset preferences for setting preferWorkers, crossOrigin, etc (#9184)",0.58474267,"* Add Asset preferences for setting module, module, etc (#9184) @bigtimebuddy ",,0
Chore: Add strict null checks to @pixijs/color (#9188),0.7985115,Chore: Add strict null checks to @pixijs/utils (#8960) @Emobe ,,1
Bundle @pixi/color correctly (#9196),0.8046713,Chore: Bundle @pixi/color correctly (#9196) @SuperSodaSea ,,1
v7.2.0-beta,0.6805705,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Add crossOrigin and preferCreateImageBitmap config options in loadTextures (#9168),0.64715606,"Disable createImageBitmap in ImageResource, this was creating problem on some devices so it’s now opt-in and should be considered experimental (#5631)",,0
Deprecate interaction for eventMode (#9172),0.77981645,"The new event-based system that replaced InteractionManager from v6 still had some work in order to fully support old features. In order to bridge the gap, we have deprecated interactive (boolean) and replaced with eventMode. ",,1
Add ability to set Color object on vec3 or vec4 uniforms (#9169),0.6767547,* Add ability to set Color object on module or module uniforms (#9169) @GoodBoyDigital ,,0
Chore: Update workspaces-run package (#9173),0.5460861,Chore: Update readme (#8466) @Zyie,,0
Add premultiply utilities to the Color class (#9171),0.6487181,* Add ability to set Color object on module or module uniforms (#9169) @GoodBoyDigital ,,0
Re-adds getLocalPosition from v6 (#9170),0.63033617,"- Fix e.data.getLocalPosition() (#1735, thanks @wojciak)",,0
Fix: performance regressions with global events (#9166),0.7061329,Fix interaction performance with global events (#9228) @Zyie ,,1
Chore: Decentralize IRendererOptions and settings.RENDER_OPTIONS (#9112),0.9660383,Chore: Decentralize IRendererOptions and settings.RENDER_OPTIONS (#9112) @Zyie @bigtimebuddy ,,1
Chore: Add defaultInteraction for Renderer options (#9157),0.61722106,Chore: Cleanup document for renderer options (#9120) @SuperSodaSea ,,0
Chore: Cleanup documentation (#9162),0.9051925,Chore: Cleanup documentation (#9162) @SuperSodaSea ,,1
Chore: Replace workspaces-run with forked package (#9163),0.5513418,"Chore: Bump workflow dependencies, remove Codecov (#8796) @bigtimebuddy ",,0
Chore: update documentation (#9161),0.95040584,Chore: update documentation (#9161) @Zyie ,,1
Fix framebuffer clear color components are ordered incorrectly (#9165),0.66998094,Fix Framebuffer blit (#7759) @dev7355608 ,,0
Fix building of optional packages (#9152),0.6285229,"Cleanup devDependencies, don't require package order (#7664) @bigtimebuddy ",,0
Fix gracefully handle null color in Graphics (#9154),0.6397877,Fix handling of black colors (#288),,0
Chore: Update grammer in README.md (#9151),0.9173707,Chore: Update grammer in README.md (#9151) @OOPS-Studio ,,1
Chore: Remove Lerna for versioning and publishing (#9125),0.94083667,"Chore: Remove Lerna for versioning and publishing (#9125, #9152, #9163, #9173) @bigtimebuddy ",,1
"Support Texture borders (e.g., NineSlicePlane) with Spritesheets (#9128)",0.94471014,"* Support Texture borders (e.g., NineSlicePlane) with Spritesheets (#9128) @CodeAndWeb ",,1
Add HTMLText (#9127),0.82234794,"* Add HTMLText (#9127, #9193, #9214) @bigtimebuddy ",,1
Invalid value when using multiply or round methods (#9147),0.47912765,Fix regression in RoundedRectangle (#7516) @bigtimebuddy ,,0
Fix: Ensure Color internal integer is refreshed when multiplying (#9145),0.715715,Fix implementation of Color.round (#9294) @dev7355608 ,,1
Chore: Bump required Node.js in repo to 18+ (#9135),0.9600831,Chore: Bump required Node.js in repo to 18+ (#9135) @bigtimebuddy ,,1
Chore: Update docs for ColorSource (#9133),0.9478981,Chore: Update docs for ColorSource (#9133) @SuperSodaSea ,,1
Chore: Add financial sponsors badge (#9134),0.9273545,Chore: Add financial sponsors badge (#9134) @bigtimebuddy ,,1
Add EventsTicker to mimic events when mouse is stationary (#9092),0.928699,* Add EventsTicker to mimic events when mouse is stationary (#9092) @Zyie ,,1
Add new types of interaction (#9089),0.6038264,Fix nested interaction (#9301) @Zyie,,0
Support ColorSource in clear color methods (#9097),0.7536882,Add ColorSource support for BaseRenderTexture's clearColor,,1
"Color API additions: multiply, toLittleEndianNumber (#9096)",0.64438,Fix implementation of Color.round (#9294) @dev7355608 ,,0
Add ColorSource support for Graphics line and fill style (#9087),0.95444334,Add ColorSource support for Graphics line and fill style,,1
Add new Color class (#9061),0.8610557,"Add new Color class (#9061, #9087, #9096, #9097, #9145, #9147, #9154, #9165, #9171, #9199) @bigtimebuddy ",,1
v7.1.2,0.5309544,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Chore: Cleanup document for renderer options (#9120),0.9453386,Chore: Cleanup document for renderer options (#9120) @SuperSodaSea ,,1
Fix loading assets that need the resolver (#9119),0.973596,Fix loading assets that need the resolver (#9119) @Zyie ,,1
Remove navigator onLine check for web fonts (#9122),0.97089064,Remove navigator onLine check for web fonts (#9122) @Zyie,,1
Fix renderer options not being passed to plugins (#9110),0.975708,Fix renderer options not being passed to plugins (#9110) @Zyie ,,1
Chore: Cleanup GitHub Actions deprecation warnings (#9104),0.971696,Chore: Cleanup GitHub Actions deprecation warnings (#9104) @SuperSodaSea,,1
Fix: Extract should use multisample (#9102),0.94329983,Fix: Extract should use multisample (#9102) @SuperSodaSea,,1
Fix: Tests for Assets bundle (#9099),0.9078922,Fix: Tests for Assets bundle (#9099) @SuperSodaSea ,,1
v7.1.1,0.53887963,v1.3.0 is here!,,0
Fix: Document for TextureGCSystem (#9095),0.8693259,Fix: Document for TextureGCSystem (#9095) @SuperSodaSea ,,1
Fix xadvance calculating when rendering BitmapText (#9091),0.97328645,Fix xadvance calculating when rendering BitmapText (#9091) @bigtimebuddy ,,1
Fix: Workaround for transpilation failure with create-react-app (#9093),0.94630843,Fix: Workaround for transpilation failure with create-react-app (#9093) @SuperSodaSea ,,1
Fix: Prevent filepaths from being URL encoded with Node (#9073),0.8615727,Fix: Prevent filepaths from being URL encoded with Node (#9073) @SmartArray ,,1
Chore: Update document for Extract and Prepare (#9086),0.95007807,Chore: Update document for Extract and Prepare (#9086) @SuperSodaSea ,,1
Fix circular dependencies in build process (#9088),0.960308,Fix circular dependencies in build process (#9088) @bigtimebuddy ,,1
Chore: Update LICENSE (#9084),0.78210646,"Chore: Updated License (#9074, #9084) @pacifiquem @SuperSodaSea ",,1
Fix use of deprecated calls (#9078),0.930566,"Fix use of deprecated calls (#9078) @Zyie, @SuperSodaSea ",,1
Fix missing data pass-through for bundle assets (#9056),0.9595847,Fix missing data pass-through for bundle assets (#9056) @GoodBoyDigital ,,1
Fix: @pixi/node: loadNoadTexture tried to load data-urls (#9063),0.91160214,Fix: @pixi/node: loadNoadTexture tried to load data-urls (#9063) @SmartArray ,,1
Fix pointerout firing when interaction started outside of object (#9066),0.9880945,Fix pointerout firing when interaction started outside of object (#9066) @Zyie ,,1
"Includes missing global move events, fixes addEventListener types (#9067)",0.98455054,"Includes missing global move events, fixes addEventListener types (#9067) @Zyie ",,1
Chore: Updated License Year (#9074),0.71021163,"Chore: Updated License (#9074, #9084) @pacifiquem @SuperSodaSea ",,1
Fix defaultSearchParams to append to Spritesheets or BitmapFonts (#9055),0.9784781,Fix defaultSearchParams to append to Spritesheets or BitmapFonts (#9055) @GoodBoyDigital ,,1
Fix: Typos in deprecation message (#9060),0.92597485,Fix: Typos in deprecation message (#9060) @SuperSodaSea ,,1
v7.1.0,0.5628179,v1.3.0 is here!,,0
Fix inaccurate documentation for arcTo (#9050),0.88408756,Fix inaccurate documentation for arcTo (#9050) @SuperSodaSea ,,1
Fix: add SVG Assets parser to list of parsers (#9046),0.9822719,Fix: add SVG Assets parser to list of parsers (#9046) @MattTreichelYeah ,,1
Chore: Remove some duplicate definitions (#9045),0.9457005,Chore: Remove some duplicate definitions (#9045) @SuperSodaSea ,,1
Deprecate filters namespace (#9039),0.93492234,Deprecate filters namespace (#9039) @bigtimebuddy ,,1
Fix import for trimCanvas (#9038),0.5945527,Optimize trimCanvas (#8920) @SuperSodaSea,,0
Improve typing for loader.load in spritesheetAsset (#9037),0.9777224,Improve typing for loader.load in spritesheetAsset (#9037) @SuperSodaSea ,,1
Chore: @pixi/node README.md improvements (#9033),0.9780766,Chore: @pixi/node README.md improvements (#9033) @StanFlint ,,1
Fix TextMetrics.measureFont breaking if passed a font with size 0 (#9022),0.98116046,Fix TextMetrics.measureFont breaking if passed a font with size 0 (#9022) @dev7355608 ,,1
Chore: Add CDN Install in READMEs for browser builds (#9020),0.97129303,Chore: Add CDN Install in READMEs for browser builds (#9020) @SuperSodaSea ,,1
Expose options for Renderers (#9010),0.92380905,Expose options for Renderers (#9010) @bigtimebuddy ,,1
Fix ResolverAssetsArray.srcs type (#8996),0.9120278,Fix ResolverAssetsArray.srcs type (#8996) @SuperSodaSea ,,1
Add strict null checks to @pixijs/utils (#8960),0.9186787,Chore: Add strict null checks to @pixijs/utils (#8960) @Emobe ,,1
Fix: Issue forms emojis (#8989),0.6871747,Fix emoji and letterSpacing bug (#8090) @fanlistener ,,0
Chore: Add GitHub issue forms (#8981),0.86826545,Chore: Add GitHub issue forms (#8981) @SuperSodaSea ,,1
Add method to get canvas bounding box to media utils (#8978),0.8839694,"Add method to get canvas bounding box to media utils (#8978, #9038) @vikpe ",,1
Fix loading assets with URL parameters (#8958),0.96891737,Fix loading assets with URL parameters (#8958) @Zyie ,,1
Chore: Update document (#8974),0.8540243,Chore: Update document (#8832) @SuperSodaSea ,,1
Fix: WheelEvent.deltaMode consistency (#8972),0.9573598,Fix: WheelEvent.deltaMode consistency (#8972) @SuperSodaSea ,,1
Fix asset ID clashes between bundles (#8950),0.96636343,Fix asset ID clashes between bundles (#8950) @GoodBoyDigital ,,1
v7.0.5,0.5489258,"We create a Wiki post here to address some of the breaking changes introduced in v7. If you are upgrading or considering upgrading, please review the guide.",,0
Chore: Cleanup core dependencies (#8926),0.909026,Chore: Cleanup core dependencies (#8926) @SuperSodaSea ,,1
Chore: Jest running on Windows (#8864),0.9636227,Chore: Jest running on Windows (#8864) @SuperSodaSea ,,1
Chore: Fix typos in packages usage instructions (#8946),0.8988735,Chore: Fix typos in packages usage instructions (#8946) @vikpe ,,1
"Change ""snap shot"" to ""snapshot"" (#8934)",0.9123796,"Change ""snap shot"" to ""snapshot"" (#8934) @vanillajonathan ",,1
Chore: Remove unused Assets.init options (#8903),0.92327774,Chore: Remove unused Assets.init options (#8903) @bigtimebuddy ,,1
Chore: Include DEBUG statements in module output (#8875),0.95920384,Chore: Include DEBUG statements in module output (#8875) @bigtimebuddy ,,1
Chore: Cleanup useContextAlpha deprecation (#8866),0.9551166,Chore: Cleanup useContextAlpha deprecation (#8866) @bigtimebuddy ,,1
Fix typo in basis readme (#8850),0.90359795,Chore: Fix typo in basis readme (#8850) @bigtimebuddy ,,1
Chore: Fix the URLs for the repo (#8846),0.92553675,Chore: Fix the URLs for the repo (#8846) @bigtimebuddy ,,1
Chore: Update document (#8832),0.8653815,Chore: Update document (#8832) @SuperSodaSea ,,1
"Unblock GitHub Actions, pin Ubuntu version (#8953)",0.9418309,"Unblock GitHub Actions, pin Ubuntu version (#8953) @bigtimebuddy ",,1
Loose extensions where not getting prioritized correctly (#8961),0.9332763,Loose extensions where not getting prioritized correctly (#8961) @bigtimebuddy ,,1
"Add setter for the resolution of Renderer, CanvasRenderer (#8825)",0.92439723,"Add setter for the resolution of Renderer, CanvasRenderer (#8825) @bigtimebuddy",,1
Add browser builds for optional packages (#8827),0.9284483,Add browser builds for optional packages (#8827) @bigtimebuddy,,1
Support XML fonts in Webworker (#8904),0.97122824,Support XML fonts in Webworker (#8904) @bigtimebuddy,,1
Support loading font assets in data URLs (#8898),0.9511695,Support loading font assets in data URLs (#8898) @SuperSodaSea,,1
Clarify the onProgress limitations in documentation (#8962),0.9503435,Clarify the onProgress limitations in documentation (#8962) @bigtimebuddy,,1
Fix: generateTexture types should return RenderTexture (#8951),0.9011072,Fix: generateTexture types should return RenderTexture (#8951) @SuperSodaSea,,1
Suppress cache warnings when attempting to load the same asset (#8949),0.9714706,Suppress cache warnings when attempting to load the same asset (#8949) @GoodBoyDigital,,1
Fix tint cache clearing code for Mesh on canvas (#8933),0.9630631,Fix tint cache clearing code for Mesh on canvas (#8933) @bigtimebuddy,,1
Optimize trimCanvas (#8920),0.88300437,Optimize trimCanvas (#8920) @SuperSodaSea,,1
Missing view option to CanvasRenderer (#8925),0.9332526,Missing view option to CanvasRenderer (#8925) @bigtimebuddy,,1
Fix canvas height for single-lined stroked text (#8906),0.9629935,Fix canvas height for single-lined stroked text (#8906) @bigtimebuddy,,1
