Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore: bump chromium to 116.0.5829.0 (main) (#38726),0.8057281,Updated Chromium to 116.0.5831.0. #38783 ,chore: bump chromium in DEPS to 116.0.5823.0 chore: update patches chore: bump chromium in DEPS to 116.0.5825.0 chore: update patches chore: bump chromium in DEPS to 116.0.5827.0 chore: update patches 4568811: Integrate Search Prefetch with Extensions. link 4567511: [DevTools] Add recordCountHistogram API. link 4507692: Delete base/guid.h link 4589551: Convert some of /base to use ARC link Also: 4601769: Convert immersive mode controllers to use ARC link [viz] Convert MaybeSizeInBytes() to take in SharedImageFormat link 4564108: [BRP] Enable check_raw_ptr_fields for Mac link chore: bump chromium in DEPS to 116.0.5828.0 chore: bump chromium in DEPS to 116.0.5829.0 chore: update patches Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com Co-authored-by: John Kleinschmidt jkleinsc@electronjs.org,1
docs: clarify supported accelerator punctuation (#38740),0.57798064,- Allow single-charactor accelerators.,doc: clarify supported accelerator punctuation,0
chore: change remaining usages of process.mainModule (#38705),0.61769307,chore: remove unused module. #15924 ,,0
perf: prefer base::StringPiece over std::string for build-time strings (#38717),0.40174097,- Fix String::localeCompare crashing in scripts ran by child_process.fork.,perf: use base::StringPiece in InclusionStatusToString() The strings are all build-time constants and this is a private function perf: use base::StringPiece in ErrorCodeToString() The strings are all build-time constants and this is a private function perf: use base::StringPiece in MessageSourceToString() The strings are all build-time constants and this is a private function perf: use base::StringPiece in CursorTypeToString() The strings are all build-time constants and this is a private function perf: use base::StringPiece in MediaStreamTypeToString() The strings are all build-time constants and this is a private function perf: use base::StringPiece in ModifiersToArray() The strings are all build-time constants and this is a private function perf: use base::StringPiece in WebFrameRenderer::MaybeGetRenderFrame() The strings are all build-time constants and this is a private function,0
fix: webContents.print() cancellation callback (#38709),0.8116517,"Improved webContents.print() callback value to distinguish between success, failure, and cancellation. #19000",fix: webContents.print() cancellation callback,1
feat: support node: prefixed requires in sandboxed renderer preloads (#38567),0.8012613,"node: prefixed requires are now supported in sandboxed renderer preloads for events, timers and url. #38728 (Also in 24, 25)",feat: support node: prefixed requires in sandboxed renderer preloads,1
chore: bump chromium to 116.0.5817.0 (main) (#38465),0.7988964,Updated Chromium to 116.0.5831.0. #38783 ,"chore: bump chromium in DEPS to 116.0.5793.3 chore: update patches chore: bump chromium in DEPS to 116.0.5795.0 chore: update patches chore: bump chromium in DEPS to 116.0.5797.0 chore: update patches chore: bump chromium in DEPS to 116.0.5799.0 4522192: [serial] Allow Bluetooth ports to be requested by service class ID. | link 4545385: Create base::apple::Owned[frameworktype], use it for gfx::NativeEvent | link chore: bump chromium in DEPS to 116.0.5801.0 chore: update patches 4562796: Use base::apple::Owned[frameworktype] for ui::PlatformEvent | link 4559790: Manual raw_ptr rewrite: //base | link chore: bump chromium in DEPS to 116.0.5803.0 chore: update patches chore: bump chromium in DEPS to 116.0.5805.2 chore: update patches 4547630: Move content/public/common/network_service_util.h to c/p/browser/ | link 4510075: Adding extensions to network response experiment | link 4566552: Auto-generate grd file for chrome://accessibility. | link chore: bump chromium in DEPS to 116.0.5807.0 chore: update patches 4533536: [Privacy Hub] Geolocation manager used directly | link chore: patch out ARC support from /chrome/browser 4571955: Convert /chrome/browser to use ARC | link chore: bump chromium in DEPS to 116.0.5809.2 chore: bump chromium in DEPS to 116.0.5811.0 chore: update patches 4573627: Adopt base::NoDestructor for KeyedService factories | link 4576878: Reland ""Shared Storage: Add mojo method for observing response headers"" | link chore: bump chromium in DEPS to 116.0.5813.0 chore: update patches fixup! 4566552: Auto-generate grd file for chrome://accessibility. | link chore: fix up lint test: (debug) use Promise.all in asan tests chore: manually roll DEPS to 116.0.5815.0 chore: update patches 4585150: Convert /printing to use ARC | link test: (asan) extend timeout, clean up debugging chore: remove ARC chromium patch chore: update patches after main sync 4546398: Convert /chrome/browser to use ARC | link build: add chrome_lib_arc for chromium_src/BUILD.gn sources fixup! 4559790: Manual raw_ptr rewrite: //base | link Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com Co-authored-by: VerteDinde vertedinde@electronjs.org Co-authored-by: VerteDinde keeleymhammond@gmail.com",1
refactor: api web contents ownership (#38695),0.5923311,Removed api::WebContents::CreateFrom. #15241,refactor: aggregate api::WebContents::exclusive_access_manager_ directly refactor: make WebContents::devtools_file_system_indexer_ scoped_refptr const refactor: make WebContents::file_task_runner_ scoped_refptr const refactor: make WebContents::print_task_runner_ scoped_refptr const,0
fix: webContents.print parameter validation error (#38614),0.6806093,Ensured that webContents.hasServiceWorker() rejects with an error for invalid URLs. #16571,,0
fix: WCO transparent background (#38693),0.6995559,fix: Windows Background color issue. #14592 ,fix: WCO transparency doc: wco color transparency fix: transparent buttons when calling setTitleBarOverlay,0
refactor: add SessionPreferences::CreateForBrowserContext() (#38656),0.54064476,- Add Session.clearHostResolverCache(callback) API.,Copy the NativeWindowRelay::CreateForWebContents() idiom to simplify SessionPreferences's constructor and lifecycle.,0
build: upload node checksums before validating them (#38710),0.46016765,- Upload the checksums of releases. #6629,,0
build: actually use m1.large for publish job (#38706),0.45748845,chore: make large beta numbers work when publishing. #14572 ,,0
build: update sentry cli for m1 support (#38704),0.44852304,[#13530] fix: incorrect usage of private APIs in MAS build,,0
build: move uploadIndexJson to just before publishRelease (#38659),0.6423628,build: ensure index.json is actually valid JSON before uploading (backport: 3-1-x). #16752 ,build: move uploadIndexJson to just before publishRelease chore: move uploadNodeShasums as well,0
build: remove enable_run_as_node build flag (#38413),0.7737366,[#12196] fix: Mac build when enable_run_as_node==false,feat: remove enable_run_as_node flag drop features.isRunAsNodeEnabled() use IsEnvSet() helper in electron_main_linux.cc cleanup [[maybe_unused]] Co-authored-by: Milan Burda miburda@microsoft.com,1
build: ensure correct dsymutil is downloaded for macOS (#38692),0.7698521,- mac: Build .dSYM for node modules.,,1
chore: modify patches so we can build other chromium targets (#38637),0.65928113,[SECURITY] Update to Chromium RCE vulnerability fix for older versions of Chromium.,chore: tune patches so we can build other chromium targets,0
fix: dangling pointer warning when updating menus (#38643),0.633716,[#12809] fix: to prevent menu update while it's open,,0
build: use upstream's presubmit cpplint filters. (#38638),0.46782106,Backported fix from link for filtering in devtools console . #32860 ,,0
ci: remove release dependencies workflow (#38646),0.6247428,ci: strip linux binaries for nightly release builds. #15063 ,,0
fix: menu bar visibility when exiting full screen (#38599),0.84299254,- Fix menubar not hiding after entering fullscreen. #6429,,1
fix: reparenting UAF crash on macOS (#38603),0.58433306,Backported the fix for CVE-2020-6467: UAF in WebRTC. #23788,,0
refactor: add ARC scaffolding for macOS (#38621),0.4759491,docs: Update reference to xcode 8.3.3 (backport: 3-1-x). #16271 ,,0
build: remove enable_picture_in_picture build flag (#38620),0.6531471,The enable_desktop_capturer build flag has been removed. #38412 ,Co-authored-by: Milan Burda miburda@microsoft.com,0
chore: clean up ElectronPermissionManager (#38636),0.5878926,Removed legacy helpers (Electron Helper EH/NP). #14436,chore: clean up ElectronPermissionManager,0
build: fix semver/none label on appveyor update PR (#38647),0.5740384,ci: Rename appveyor-override.yml to appveyor.yml (3-0-x). #14558 ,,0
docs: indicate app.setBadgeCount() needs notifications permission to work (#38648),0.64434934,- Fix crash when Notification is used while there is no Application User Model ID.,docs: match docs for app.badgeCount and app.setBadgeCount(),0
docs: use local img for contents.adjustSelection api (#38655),0.49050984,- Add image.toBitmap() API. #6661,docs: use local img for contents.adjustSelection api fixup,0
build: improve error output in release.js (#38658),0.5476073,chore: add additional logging for release upload failures. #16127 ,,0
build: use m1 hosts to build apple silicon binaries (#38258),0.5848165,Aliased arm builds are no longer published. #12991,build: try m1 speed test yolo? build: fix gn binary on m1 build: remove arm64 snapshot logic build: strip x64 on arm64 hosts... if is fi build: no more GENERATE_CROSS_ARCH_SNAPSHOT build: chromedriver inline on arm64 darwin build: no copy chromedriver build: use m1 for publish medium?,0
refactor: remove unused OffScreenRenderWidgetHostView  fields (#38623),0.5760883,Refactored NativeWindow (Part 3):  Remove is_offscreen_dummy from NativeWindow. #12503,,0
fix: bad error passing webContents.print(null) (#38612),0.6497084,- Fix a crash when calling WebContents.getUrl.,fix: bad error passing webContents.print(null),0
fix: validate response in protocol.handle() (#38587),0.59665626,- Disable CORS for custom protocols.,fix: validate response in protocol.handle(),0
fix: sync api::Screen wrapper method sigs to upstream (#38597),0.55277467,Renamed api::Window to api::BrowserWindow. #12004,"refactor: sync api::Screen getter sigs to upstream ui::Display GetAllDisplays(), GetPrimaryDisplay(), GetDisplayMatching(), and GetDisplayNearestPoint() methods are all const, so make our wrappers const too. ui::Display GetAllDisplays() returns a const reference, so make our wrapper return a const reference too. This avoids creating a new std::vector each time it's called.",0
docs: removed outdated Appveyor doc (#38622),0.5754789,ci: Rename appveyor-override.yml to appveyor.yml (3-0-x). #14558 ,,0
feat: Allow customizing the default math font (#38514),0.5409603,  setting the default cursive and fantasy fonts. #8295,,0
refactor: remove redundant resizing strategy equality check (#38596),0.547156,fix: Check minSize constraints before resizing (backport: 3-0-x). #15038 ,refactor: remove redundant resizing strategy equality check Upstream already checks this.,0
build: remove V8 patch for ArrayBuffer DCHECK (#38591),0.5583607,Backported the fix to CVE-2020-16013: Inappropriate implementation in V8. #26455 ,,0
fix: account for BrowserView bounds in setting autofill popup bounds (#38489),0.66557455,- Fix calling BrowserWindow.setResizable(true) clears size constraints.,,0
refactor: use process_util.h helpers (#38574),0.45133746,- Fix String::localeCompare crashing in scripts ran by child_process.fork.,refactor: use process_util.h helpers,0
fix: file selection when disallowed on macOS (#38557),0.60129845,Security: Backported fix for use after free in file chooser. #22982,,0
chore: type check JS in docs (#38423),0.53841245,Updates Node.js types to v18. #36924 ,build(deps): update @electron/lint-roller chore: type check JS in docs docs: add @ts-check and @ts-expect-error to code blocks chore: fix type check errors in docs chore: add ts-type to blocks,0
docs: fix SerialPort typing (#38544),0.5722943,"Web Serial API is no longer experimental. #30237 (Also in 14, 15)",,0
docs: clarify which electron modules are exposed in sandboxed renderers (#38568),0.59645593,Renderers are now sandboxed by default unless nodeIntegration: true or sandbox: false is specified. #35125,,0
refactor: use direct aggregation in NativeWindowViews (#38559),0.61654574,Refactored NativeWindow (Part 11): NativeWindowViews should not be a View #12750,"refactor: in NativeWindowViews, aggregate root_view_ directly refactor: in NativeWindowViews, aggregate keyboard_event_handler_ directly refactor: make NativeWindowClientView::window_ a raw_ref Xref: link Prefer const raw_ref whenever the held pointer will never be null chore: make lint happy",0
chore: remove unused electron::api::View code (#38561),0.69663143,- Fix a few places using deprecated API inside Electron.,chore: remove unused electron::api::View methods Remove code that was added in 2c8dc9e but never used.,0
perf: avoid unnecessary base value clone (#38537),0.4194248,IPC between main and renderer processes now uses the Structured Clone Algorithm. #20214,,0
build: fix doc-only early exit on Appveyor (#38547),0.56405824,ci: Rename appveyor-override.yml to appveyor.yml (3-0-x). #14558 ,,0
docs: fix performance tutorial (#38469),0.58086735,Minor documentation updates and fixes. #13856,"docs: fixed ""Analyze runtime performance"" link docs: added missing list item",0
refactor: remove unused switches (#38497),0.42558968,chore: remove unused module. #15924 ,"refactor: remove unused declaration of electron::kSHA1Certificate usage removed in 13a1d79 refactor: remove unused declaration of electron::kSHA1MajorDescription usage removed in 13a1d79 refactor: remove unused declaration of electron::kSHA1MinorDescription usage removed in 13a1d79 refactor: remove unused declaration of electron::kCertificateError usage removed in 13a1d79 refactor: remove unused declaration of electron::kValidCertificate usage removed in 13a1d79 refactor: remove unused declaration of electron::kValidCertificateDescription usage removed in 13a1d79 refactor: remove unused declaration of electron::kSecureProtocol, kSecureProtocolDescription usage removed in 497f5a1 refactor: remove electron::options::kPreloadScripts removed in bad8d5e0 refactor: remove electron::options::kImageAnimationPolicy removed in 385d0f5",0
ci: set description for release labels (#38528),0.59336257,"<!-- Please add a one-line description for app developers to read in the release notes, or 'none' if no notes relevant to app developers. Examples and help on special cases: link - ->none. #36649 (Also in 23)",,0
fix: navigator.connection not working as intended (#38491),0.56044304,- Fix navigator.getUserMedia.,fix: navigator.connection not working as intended chore: make network quality methods private,0
docs: add  new-window event removal to breaking-changes.md (#36985),0.7744388,The deprecated new-window event has been removed. #34526 ,Co-authored-by: Milan Burda miburda@microsoft.com,1
build: combine and elaborate on exposed BoringSSL ciphers (#38506),0.56412,"Restored support for AES-CFB cipher, which was lost when switching from OpenSSL to BoringSSL. #16618",build: combine and elaborate on exposed BoringSSL ciphers,0
chore: make contentTracing.stopRecording() failure clearer (#38488),0.8661656,Improved error message when contentTracing.stopRecording() fails because no trace was in progress. #38488 ,chore: make contentTracing.stopRecording() failure clearer,1
build: shrink unnecessary test changes in patch revert (#38505),0.50418276,Reset version to 6.0.0-beta.0 in prep for 6.0.0-beta.1. 37f4bd4d,build: shrink unneccesary test changes in patch revert,0
chore: cherry-pick 0e1cc35 from v8 (#38490),0.49291047,chore: bump libcc (3-1-x). #18426 ,,0
fix: DCHECK minimizing parent window with non-modal child (#38460),0.5843961,  parent window to not be re-enabled when the modal was closed. #9962,,0
build: update appveyor image to latest version (#38449),0.6228577,ci: Rename appveyor-override.yml to appveyor.yml (3-0-x). #14558 ,Co-authored-by: jkleinsc jkleinsc@users.noreply.github.com,0
ci: clean up docs only change logic (#38456),0.6042067,ci: clean git before building. #15889 ,,0
feat: add USB protected classes handler (#38263),0.48166177,feat: add media access APIs for macOS Mojave. #15948 ,feat: add USB protected classes handler chore: apply review suggestions Co-authored-by: Charles Kerr charles@charleskerr.com chore: update docs chore: apply review suggestions update doc per suggestion Co-authored-by: Charles Kerr charles@charleskerr.com,0
chore: upgrade to eslint v8 (#38472),0.5416344,Upgraded from @types/node ^7.0.18 to ^8.0.24. #10328,chore: upgrade to eslint@8,0
refactor: use literals instead of new RegExp() where possible (#38458),0.3794052,Injected chrome extensions that have content scripts with a . in the pattern field now treat it as a raw . instead of a wildcard. #17594,,0
refactor: prefer base::Contains() over find() + end() (#38443),0.3816155,fix: small refactoring regressions (backport: 4-0-x). #15224 ,"refactor: use base::Contains() in KeyWeakMap::Has() refactor: use base::Contains() in WebRequest::RequestFilter::MatchesType() refactor: use base::Contains() in BaseWindow::AddBrowserView() refactor: use base::Contains() in DeepFreeze() refactor: use base::Contains() in Clipboard::Read() Revert ""refactor: use base::Contains() in BaseWindow::AddBrowserView()"" This reverts commit 60152359d3978451ebdd7c8eed602c2fb8a9cafa. refactor: use base::Contains() in BaseWindow::AddBrowserView() refactor: use base::Contains() in IsDevToolsFileSystemAdded() refactor: use base::Contains() in MessagePort::DisentanglePorts() refactor: use base::Contains() in PowerSaveBlocker::IsStarted() refactor: use base::Contains() in SpellCheckClient::OnSpellCheckDone() refactor: use base::Contains() in ShowTaskDialogWstr() refactor: use base::Contains() in PrintViewManagerElectron::ScriptedPrint() refactor: use base::Contains() in PrintViewManagerElectron::DidGetPrintedPagesCount() refactor: use base::Contains() in NativeWindow::AddDraggableRegionProvider() refactor: use base::Contains() in ElectronBindings::ActivateUVLoop() refactor: use base::Contains() in NativeWindowViews::IsVisibleOnAllWorkspaces() refactor: use base::Contains() in HidChooserController::OnDeviceAdded() refactor: use base::Contains() in ElectronSandboxedRendererClient::WillReleaseScriptContext() refactor: use base::Contains() in ElectronRendererClient::WillDestroyWorkerContextOnWorkerThread() refactor: use base::Contains() in GlobalShortcut::OnKeyPressed()",0
build: make ReactiveObjC/Mantle deps format consistent (#38450),0.45368326,deps: update node for two backports. #14298 ,,0
chore: process.mainModule -> require.main (#38452),0.5157368,chore: remove unused module. #15924 ,chore: process.mainModule -> require.main,0
fix: Windows FrameView always appearing inactive (#38468),0.6301348,"- Fix frameless window not showing in Window menu. #6089, #6097",,0
chore: bump chromium to 116.0.5791.0 (main) (#38448),0.8115455,Updated Chromium to 116.0.5791.0. #38448 ,chore: bump chromium in DEPS to 116.0.5791.0 4504298: Relax checks in BlobDataBuilder::AppendBlob. link chore: fixup patch indices Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: Shelley Vohr shelley.vohr@gmail.com,1
refactor: tweak bindings in typings/internal-ambient.d.ts for readability (#38411),0.68267316,Improved typescript bindings. #14137,Co-authored-by: Milan Burda miburda@microsoft.com,0
refactor: split clipboard module implementation for browser / renderer (#38429),0.69187516,- Fix accessing clipboard module in renderer process.,,0
refactor: remove InspectableWebContents::GetAll() (#38442),0.6144103,Removed deprecated .getWebContents(). #20986,"It is unused and also keeps a persistent std::list<>, so remove it.",0
chore: bump chromium to 115.0.5790.0 (main) (#38418),0.7946324,Updated Chromium to 106.0.5249.168. #36185 ,"chore: bump chromium in DEPS to 115.0.5789.0 4550346: Revert ""Convert /chrome/browser to use ARC"" link chore: update patches chore: bump chromium in DEPS to 115.0.5790.0 chore: update patches Co-authored-by: electron-roller[bot] 84116207+electron-roller[bot]@users.noreply.github.com Co-authored-by: Shelley Vohr shelley.vohr@gmail.com Co-authored-by: PatchUp 73610968+patchup[bot]@users.noreply.github.com",1
build: upgrade @electron/github-app-auth to 2.0.0 (#38435),0.64159596,Updated the electron npm module to use @electron/get.  The minimum supported node version is now Node 8. #18413,,0
chore: cleanup eslint suppressions (#38417),0.5428268,chore: remove unused module. #15924 ,chore: cleanup eslint suppressions address feedback revert script/lib/azput.js revert spec/fixtures/apps/remote-control/main.js address feedback revert typings/internal-ambient.d.ts,0
chore: update appveyor image to latest version (#38426),0.59670824,ci: Rename appveyor-override.yml to appveyor.yml (3-0-x). #14558 ,build: update appveyor image to latest version Co-authored-by: jkleinsc jkleinsc@users.noreply.github.com,0
docs: ensure app.md examples are runnable (#38416),0.4237879,- The app module's finish-launching event has been renamed to ready.,docs: ensure app.md examples are runnable,0
build: remove enable_desktop_capturer flag (#38412),0.9512116,The enable_desktop_capturer build flag has been removed. #38412 ,feat: remove enable_desktop_capturer flag Co-authored-by: Milan Burda miburda@microsoft.com,1
build: remove unused enable_color_chooser build flag (#38419),0.5805825,Backported a fix for crashing color picker dialogs on MacOS. #17254,chore: remove unused enable_color_chooser build flag Co-authored-by: Milan Burda miburda@microsoft.com,0
"build: fix build with ""enable_pdf_viewer=false"" (#38421)",0.63712627,Enable pdf viewer. 0e318260,"build: fix build with ""enable_pdf_viewer=false"" fixup! build: fix build with ""enable_pdf_viewer=false""",0
refactor: cleanup global variable declarations (#38410),0.48595536,fix: small refactoring regressions (backport: 4-0-x). #15224 ,refactor: eliminate duplicate isolatedApi typing Co-authored-by: Milan Burda miburda@microsoft.com,0
chore: remove ViewsDelegate::IsWindowInMetro() override (#38409),0.56754905,Refactored NativeWindow (Part 5): Add NativeWindow::SetContentView. #12584,Co-authored-by: Milan Burda miburda@microsoft.com,0
fix: MediaDevices missing DisplayMediaInformation (#38390),0.5913669,- Fix getUserMedia in .,fix: MediaDevices missing DisplayMediaInformation,0
build: update yarn.lock (#38422),0.47622746,Updated the NODE_MODULE_VERSION/process.versions.modules value from 53,,0
build: remove unused enable_tts build flag (#38420),0.5705738,- Disable undocked devtools.,chore: remove unused enable_tts build flag Co-authored-by: Milan Burda miburda@microsoft.com,0
chore: remove dead draggable region code (#38404),0.68207574,[#12327] fix: non-draggable regions,,0
fix: dangling_raw_ptr warning in electron_api_web_contents (#38403),0.72250473,Warn if you try to use Electron APIs from a non-electron environment. #15977,fix: dangling_raw_ptr warning in electron_api_web_contents,1
chore: bump chromium to 115.0.5786.0 (main) (#38301),0.7959098,Updated Chromium to 106.0.5249.168. #36185 ,"chore: bump chromium in DEPS to 115.0.5772.0 chore: update disable_color_correct_rendering.patch no manual changes; patch succeeded with fuzz 2. chore: update chromium/build_libc_as_static_library.patch no manual changes; patch succeeded with fuzz 2 (offset 1 line). chore: update chromium/feat_configure_launch_options_for_service_process.patch Xref: link patch manually reapplied due to upstream code shear chore: update chromium/chore_patch_out_profile_methods_in_profile_selections_cc.patch link patch manually reapplied due to upstream code shear chore: update bundle_locations #include location Xref: link chore: Remove extension_name from DesktopStreamsRegistry Xref: link chore: bump chromium in DEPS to 115.0.5778.0 chore: add chromium/chore_patch_out_profile_methods_in_chrome_browser_pdf.patch Xref: link Another instance of patching out upstream references to Profile code refactor: add WebViewGuestDelegate::GetGuestDelegateWeakPtr() Xref: link This approach copied from GuestViewBase::GetGuestDelegateWeakPtr() approach in that same commit. fixup! chore: update bundle_locations #include location Xref: link Sync namespace use to upstream base::mac -> base::apple changes fixup! chore: update bundle_locations #include location Xref: link Sync namespace use to upstream base::mac -> base::apple changes chore: update chromium/mas_disable_remote_accessibility.patch Xref: link patch manually reapplied due to upstream code shear chore: update chromium/printing.patch no manual changes; patch succeeded with fuzz chore: update chromium/build_add_electron_tracing_category.patch Xref: link no manual changes; patch succeeded with fuzz chore: update chromium/feat_ensure_mas_builds_of_the_same_application_can_use_safestorage.patch Xref: link patch manually reapplied due to upstream code shear chromium/build_only_use_the_mas_build_config_in_the_required_components.patch link patch manually reapplied due to upstream code shear chore: update chromium/mas-cgdisplayusesforcetogray.patch Xref: link no manual changes; patch succeeded with fuzz chore: update chromium/build_only_use_the_mas_build_config_in_the_required_components.patch Xref: link no manual changes; patch succeeded with fuzz chore: remove chromium/cherry-pick-48a136e77e6d.patch already present upstream chore: remove chromium/cherry-pick-e6e23ba00379.patch already present upstream [Code Health] Remove value based RegisterPref for Dict and List Xref: link Remove cxx17_backports.h and adjust unittest file Xref: link Notes: mostly just removing #include and s/base::clamp/std::clamp/ refactor: add FakeBrowserProcess helper class Xref: link Used in ElectronBrowserMainParts' fake_browser_process_ field. Previously this was an BrowserProcessImpl instance, but upstream 4424072 makes that an abstract base class. FakeBrowserProcess is a thin subclass with the minimum code needed to make it concrete. ElectronBrowserMainParts::fake_browser_process_ is now a shared_ptr instead of a unique_ptr so we can avoid exposing FakeBrowserProcess in the header. fixup! refactor: add FakeBrowserProcess helper class remove unnecessary unique_ptr fix: Browser::SetDockIcon() when !Browser.is_ready() Xref: link An alternative fix for link . The previous fix was to call SetSupportedScales() ourselves (1b1609a), but upstream has removed this API. CC @codebytere fixup! chore: remove chromium/cherry-pick-e6e23ba00379.patch chore: update chromium/export_gin_v8platform_pageallocator_for_usage_outside_of_the_gin.patch Xref: link patch manually reapplied due to upstream code shear chore: update patches chore: add dep: resource_coordinator:mojo_bindings Xref: link fixup! chore: add dep: resource_coordinator:mojo_bindings chore: make lint happy chore: patch out Profile methods in titlebar_config Xref: link (primary) Xref: link (followup) chore: bump chromium in DEPS to 115.0.5780.0 chore: update chromium/disable_hidden.patch no manual changes; patch succeeded with fuzz chore: update chromium/sysroot.patch Xref: link no manual changes; patch succeeded with fuzz chore: update chromium/feat_enable_offscreen_rendering_with_viz_compositor.patch Xref: link patch manually reapplied due to upstream code shear chore: update chromium/refactor_expose_cursor_changes_to_the_webcontentsobserver.patch Xref: link patch manually reapplied due to upstream code shear chore: update patches fixup! fix: Browser::SetDockIcon() when !Browser.is_ready() chore: iwyu image.h chore: bump chromium in DEPS to 115.0.5782.0 chore: bump chromium in DEPS to 115.0.5784.0 4514181: CR2023: Update filled cr-input styles. link 4521894: Remove SiteInstanceDeleting usage outside of tests. link 4525355: Move backup_util and bundle_locations to base/apple link 4484743: webauthn: add underlying support for calling iCloud Keychain on macOS. link chore: fixup patch indices 4546398: Convert /chrome/browser to use ARC link chore: bump chromium in DEPS to 115.0.5786.0 chore: update patches 4540682: Initialize PDF SDK with policy in chrome_pdf::RenderPDFPageToDC() link Don't import ObjC++ fn headers into electron_api_app 4535715: Refactor sysroot-creator.sh link fixup! refactor: add FakeBrowserProcess helper class 4531903: [string][test] Create/Copy strings to old space before externalization link 59645: Add APIs to support RSA keys with large e. link Co-authored-by: Shelley Vohr shelley.vohr@gmail.com",1
docs: disablewebsecurity on webview-tag can not be changed for an active session (#38373),0.7954971,[SECURITY] Set appropriate defaults for webview options. #12294,disablewebsecurity on webview-tag can not be changed for an active session,1
build: try removing V8 symbol export patch for Windows (#38391),0.6720007,build: add v8_embedder_string to build args. #15120 ,,0
