Index,Message,Description,Message Abstract,Description Abstract
134,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits  updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump http-cache-semantics from 4.1.0 to 4.1.1,Bumps http-cache-semantics from 4.1.0 to 4.1.1. - Release notes - Commits updated-dependencies: - dependency-name: http-cache-semantics   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
135,chore(deps): update nest monorepo to v9.3.1,,chore(deps): update nest monorepo to v9.3.1,
136,chore(deps): update typescript-eslint monorepo to v5.50.0,,chore(deps): update typescript-eslint monorepo to v5.50.0,
137,chore(deps): update dependency typescript to v4.9.5,,chore(deps): update dependency typescript to v4.9.5,
138,chore(deps): update dependency eslint to v8.33.0,,chore(deps): update dependency eslint to v8.33.0,
139,chore(deps): update dependency pg to v8.9.0,,chore(deps): update dependency pg to v8.9.0,
140,chore(deps): update dependency jest to v29.4.1,,chore(deps): update dependency jest to v29.4.1,
141,chore(deps): update node.js to v19.5,,chore(deps): update node.js to v19.5,
142,chore(deps): update dependency @types/jest to v29.4.0,,chore(deps): update dependency @types/jest to v29.4.0,
143,chore(deps): update dependency jest to v29.4.0,,chore(deps): update dependency jest to v29.4.0,
144,chore(deps): bump cookiejar from 2.1.3 to 2.1.4,Bumps cookiejar from 2.1.3 to 2.1.4. - Release notes - Commits  updated-dependencies: - dependency-name: cookiejar   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump cookiejar from 2.1.3 to 2.1.4,Bumps cookiejar from 2.1.3 to 2.1.4. - Release notes - Commits updated-dependencies: - dependency-name: cookiejar   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
145,chore(deps): update typescript-eslint monorepo to v5.49.0,,chore(deps): update typescript-eslint monorepo to v5.49.0,
146,chore(deps): update dependency @types/jest to v29.2.6,,chore(deps): update dependency @types/jest to v29.2.6,
147,chore(deps): update dependency eslint-plugin-import to v2.27.5,,chore(deps): update dependency eslint-plugin-import to v2.27.5,
148,chore(deps): update typescript-eslint monorepo to v5.48.2,,chore(deps): update typescript-eslint monorepo to v5.48.2,
149,chore(deps): update dependency eslint to v8.32.0,,chore(deps): update dependency eslint to v8.32.0,
150,chore(deps): update dependency prettier to v2.8.3,,chore(deps): update dependency prettier to v2.8.3,
151,chore(deps): update dependency ts-jest to v29.0.5,,chore(deps): update dependency ts-jest to v29.0.5,
152,chore(deps): update commitlint monorepo to v17.4.2,,chore(deps): update commitlint monorepo to v17.4.2,
153,chore(deps): update dependency eslint-plugin-import to v2.27.4,,chore(deps): update dependency eslint-plugin-import to v2.27.4,
154,chore(deps): bump json5 from 1.0.1 to 1.0.2,Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump json5 from 1.0.1 to 1.0.2,Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
155,chore(deps): update dependency ts-jest to v29.0.4,,chore(deps): update dependency ts-jest to v29.0.4,
156,chore(deps): update typescript-eslint monorepo to v5.48.1,,chore(deps): update typescript-eslint monorepo to v5.48.1,
157,chore(deps): update dependency @commitlint/cli to v17.4.1,,chore(deps): update dependency @commitlint/cli to v17.4.1,
158,chore(deps): update dependency prettier to v2.8.2,,chore(deps): update dependency prettier to v2.8.2,
159,chore(deps): update commitlint monorepo to v17.4.0,,chore(deps): update commitlint monorepo to v17.4.0,
160,chore(deps): update dependency husky to v8.0.3,,chore(deps): update dependency husky to v8.0.3,
161,chore(deps): update typescript-eslint monorepo to v5.48.0,,chore(deps): update typescript-eslint monorepo to v5.48.0,
162,chore(deps): update dependency eslint-config-prettier to v8.6.0,,chore(deps): update dependency eslint-config-prettier to v8.6.0,
163,chore(deps): update dependency eslint to v8.31.0,,chore(deps): update dependency eslint to v8.31.0,
164,chore(deps): update dependency @types/jest to v29.2.5,,chore(deps): update dependency @types/jest to v29.2.5,
165,chore(deps): update typescript-eslint monorepo to v5.47.1,,chore(deps): update typescript-eslint monorepo to v5.47.1,
166,chore(deps): update dependency typescript to v4.9.4,,chore(deps): update dependency typescript to v4.9.4,
167,chore(deps): update dependency rxjs to v7.8.0,,chore(deps): update dependency rxjs to v7.8.0,
168,chore(deps): update dependency release-it to v15.6.0,,chore(deps): update dependency release-it to v15.6.0,
169,chore(deps): update dependency prettier to v2.8.1,,chore(deps): update dependency prettier to v2.8.1,
170,chore(deps): update dependency lint-staged to v13.1.0,,chore(deps): update dependency lint-staged to v13.1.0,
171,chore(deps): update dependency eslint to v8.30.0,,chore(deps): update dependency eslint to v8.30.0,
172,chore(deps): update commitlint monorepo to v17.3.0,,chore(deps): update commitlint monorepo to v17.3.0,
173,chore(deps): update nest monorepo to v9.2.1,,chore(deps): update nest monorepo to v9.2.1,
174,chore(deps): update dependency typeorm to v0.3.11,,chore(deps): update dependency typeorm to v0.3.11,
175,chore(deps): update dependency supertest to v6.3.3,,chore(deps): update dependency supertest to v6.3.3,
176,chore(deps): update dependency release-it to v15.5.1,,chore(deps): update dependency release-it to v15.5.1,
177,chore(deps): update dependency @types/node to v18.11.18,,chore(deps): update dependency @types/node to v18.11.18,
178,chore(deps): update dependency @types/jest to v29.2.4,,chore(deps): update dependency @types/jest to v29.2.4,
179,Merge pull request #1397 from nestjs/renovate/uuid-9.x,fix(deps): update dependency uuid to v9,Merge pull request #1397 from nestjs/renovate/uuid-9.x,fix(deps): update dependency uuid to v9
180,fix(deps): update dependency uuid to v9,,fix(deps): update dependency uuid to v9,
181,Update config.yml,,Update config.yml,
182,Merge pull request #1429 from Tony133/chore/fix-husky-script,chore(): fix husky script,Merge pull request #1429 from Tony133/chore/fix-husky-script,chore(): fix husky script
183,chore: update husky script,,chore: update husky script,
184,chore: remove file tags,,chore: remove file tags,
185,chore(): resolved conflits,,chore(): resolved conflits,
186,chore(deps): update dependency jest to v29.3.1,,chore(deps): update dependency jest to v29.3.1,
187,chore(deps): update dependency husky to v8.0.2,,chore(deps): update dependency husky to v8.0.2,
188,chore(deps): update dependency jest to v29.3.0,,chore(deps): update dependency jest to v29.3.0,
189,chore(deps): update typescript-eslint monorepo to v5.42.1,,chore(deps): update typescript-eslint monorepo to v5.42.1,
190,chore(deps): update nest monorepo to v9.2.0,,chore(deps): update nest monorepo to v9.2.0,
191,chore(deps): update dependency eslint to v8.27.0,,chore(deps): update dependency eslint to v8.27.0,
192,chore(deps): update dependency @types/jest to v29.2.2,,chore(deps): update dependency @types/jest to v29.2.2,
193,chore(deps): update dependency @types/node to v18.11.9,,chore(deps): update dependency @types/node to v18.11.9,
194,chore(deps): update dependency @types/jest to v29.2.1,,chore(deps): update dependency @types/jest to v29.2.1,
195,chore(deps): update typescript-eslint monorepo to v5.42.0,,chore(deps): update typescript-eslint monorepo to v5.42.0,
196,chore(deps): update commitlint monorepo to v17.2.0,,chore(deps): update commitlint monorepo to v17.2.0,
197,chore(deps): update dependency @types/node to v18.11.8,,chore(deps): update dependency @types/node to v18.11.8,
198,chore(deps): update dependency @types/node to v18.11.7,,chore(deps): update dependency @types/node to v18.11.7,
199,chore(deps): update dependency @types/node to v18.11.6,,chore(deps): update dependency @types/node to v18.11.6,
200,chore(deps): update dependency @types/node to v18,,chore(deps): update dependency @types/node to v18,
201,chore(deps): update dependency supertest to v6.3.1,,chore(deps): update dependency supertest to v6.3.1,
202,chore(deps): update dependency jest to v29.2.2,,chore(deps): update dependency jest to v29.2.2,
203,chore(deps): update typescript-eslint monorepo to v5.41.0,,chore(deps): update typescript-eslint monorepo to v5.41.0,
204,chore(deps): update nest monorepo to v9.1.6,,chore(deps): update nest monorepo to v9.1.6,
205,chore(deps): update dependency eslint to v8.26.0,,chore(deps): update dependency eslint to v8.26.0,
206,chore(deps): update nest monorepo to v9.1.5,,chore(deps): update nest monorepo to v9.1.5,
207,chore(deps): update dependency jest to v29.2.1,,chore(deps): update dependency jest to v29.2.1,
208,chore(deps): update dependency @types/jest to v29.2.0,,chore(deps): update dependency @types/jest to v29.2.0,
209,chore(deps): update typescript-eslint monorepo to v5.40.1,,chore(deps): update typescript-eslint monorepo to v5.40.1,
210,chore(deps): update dependency jest to v29.2.0,,chore(deps): update dependency jest to v29.2.0,
211,chore(deps): update typescript-eslint monorepo to v5.40.0,,chore(deps): update typescript-eslint monorepo to v5.40.0,
212,chore(deps): update dependency eslint to v8.25.0,,chore(deps): update dependency eslint to v8.25.0,
213,chore(deps): update dependency @types/jest to v29.1.2,,chore(deps): update dependency @types/jest to v29.1.2,
214,chore(deps): update nest monorepo to v9.1.4,,chore(deps): update nest monorepo to v9.1.4,
215,Merge pull request #1428 from Tony133/docs/update-docs,docs(): update logo in the readme and replace gitter by discord,Merge pull request #1428 from Tony133/docs/update-docs,docs(): update logo in the readme and replace gitter by discord
216,docs(): update logo in the readme and replace gitter by discord,,docs(): update logo in the readme and replace gitter by discord,
217,chore(deps): update dependency release-it to v15.5.0,,chore(deps): update dependency release-it to v15.5.0,
218,chore(deps): update dependency supertest to v6.3.0,,chore(deps): update dependency supertest to v6.3.0,
219,chore(deps): update typescript-eslint monorepo to v5.39.0,,chore(deps): update typescript-eslint monorepo to v5.39.0,
220,chore(deps): update dependency release-it to v15.4.3,,chore(deps): update dependency release-it to v15.4.3,
221,chore(deps): update dependency jest to v29.1.2,,chore(deps): update dependency jest to v29.1.2,
222,chore(deps): update dependency @types/jest to v29.1.1,,chore(deps): update dependency @types/jest to v29.1.1,
223,chore(deps): update dependency @types/jest to v29.1.0,,chore(deps): update dependency @types/jest to v29.1.0,
224,chore(deps): update dependency ts-jest to v29.0.3,,chore(deps): update dependency ts-jest to v29.0.3,
225,chore(deps): update dependency jest to v29.1.1,,chore(deps): update dependency jest to v29.1.1,
226,chore(deps): update dependency typescript to v4.8.4,,chore(deps): update dependency typescript to v4.8.4,
227,chore(deps): update typescript-eslint monorepo to v5.38.1,,chore(deps): update typescript-eslint monorepo to v5.38.1,
228,chore(deps): update dependency rxjs to v7.5.7,,chore(deps): update dependency rxjs to v7.5.7,
229,chore(deps): update dependency ts-jest to v29.0.2,,chore(deps): update dependency ts-jest to v29.0.2,
230,chore(deps): update dependency eslint to v8.24.0,,chore(deps): update dependency eslint to v8.24.0,
231,chore(deps): update nest monorepo to v9.1.2,,chore(deps): update nest monorepo to v9.1.2,
232,chore(deps): update typescript-eslint monorepo to v5.38.0,,chore(deps): update typescript-eslint monorepo to v5.38.0,
233,chore(deps): update dependency typeorm to v0.3.10,,chore(deps): update dependency typeorm to v0.3.10,
234,chore(deps): update nest monorepo to v9.1.1,,chore(deps): update nest monorepo to v9.1.1,
235,chore(deps): update dependency @types/jest to v29.0.3,,chore(deps): update dependency @types/jest to v29.0.3,
236,chore(deps): update dependency release-it to v15.4.2,,chore(deps): update dependency release-it to v15.4.2,
237,chore(deps): update dependency ts-jest to v29.0.1,,chore(deps): update dependency ts-jest to v29.0.1,
238,chore(deps): update dependency @types/jest to v29.0.2,,chore(deps): update dependency @types/jest to v29.0.2,
239,chore(deps): update typescript-eslint monorepo to v5.37.0,,chore(deps): update typescript-eslint monorepo to v5.37.0,
240,chore(deps): update dependency @types/jest to v29.0.1,,chore(deps): update dependency @types/jest to v29.0.1,
241,chore(deps): update dependency eslint to v8.23.1,,chore(deps): update dependency eslint to v8.23.1,
242,chore(deps): update dependency jest to v29.0.3,,chore(deps): update dependency jest to v29.0.3,
243,chore(deps): update dependency ts-jest to v29,,chore(deps): update dependency ts-jest to v29,
244,chore(deps): update dependency typescript to v4.8.3,,chore(deps): update dependency typescript to v4.8.3,
245,chore(deps): update typescript-eslint monorepo to v5.36.2,,chore(deps): update typescript-eslint monorepo to v5.36.2,
246,chore(deps): update dependency jest to v29.0.2,,chore(deps): update dependency jest to v29.0.2,
247,chore(deps): update dependency release-it to v15.4.1,,chore(deps): update dependency release-it to v15.4.1,
248,chore(deps): update typescript-eslint monorepo to v5.36.1,,chore(deps): update typescript-eslint monorepo to v5.36.1,
249,chore(deps): update dependency @types/jest to v29,,chore(deps): update dependency @types/jest to v29,
250,chore(deps): update typescript-eslint monorepo to v5.36.0,,chore(deps): update typescript-eslint monorepo to v5.36.0,
251,chore(deps): update dependency @commitlint/cli to v17.1.2,,chore(deps): update dependency @commitlint/cli to v17.1.2,
252,chore(deps): update dependency typeorm to v0.3.9,,chore(deps): update dependency typeorm to v0.3.9,
253,chore(deps): update commitlint monorepo,,chore(deps): update commitlint monorepo,
254,chore(deps): update dependency eslint to v8.23.0,,chore(deps): update dependency eslint to v8.23.0,
255,chore(deps): update dependency typeorm to v0.3.8,,chore(deps): update dependency typeorm to v0.3.8,
256,chore(deps): update dependency jest to v29.0.1,,chore(deps): update dependency jest to v29.0.1,
257,chore(deps): update dependency typescript to v4.8.2,,chore(deps): update dependency typescript to v4.8.2,
258,chore(deps): update dependency jest to v29,,chore(deps): update dependency jest to v29,
259,chore(deps): update typescript-eslint monorepo to v5.35.1,,chore(deps): update typescript-eslint monorepo to v5.35.1,
260,chore(deps): update dependency release-it to v15.4.0,,chore(deps): update dependency release-it to v15.4.0,
261,chore(deps): update dependency @types/jest to v28.1.8,,chore(deps): update dependency @types/jest to v28.1.8,
262,chore(deps): update dependency pg to v8.8.0,,chore(deps): update dependency pg to v8.8.0,
263,chore(deps): update typescript-eslint monorepo to v5.34.0,,chore(deps): update typescript-eslint monorepo to v5.34.0,
264,chore(deps): update nest monorepo to v9.0.11,,chore(deps): update nest monorepo to v9.0.11,
265,chore(deps): update typescript-eslint monorepo to v5.33.1,,chore(deps): update typescript-eslint monorepo to v5.33.1,
