Index,Message,Description,Message Abstract,Description Abstract
110,Translated using Weblate (Korean),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ko/,Translated using Weblate (Korean),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
111,Translated using Weblate (Korean),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/ko/,Translated using Weblate (Korean),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
112,Translated using Weblate (Korean),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ko/,Translated using Weblate (Korean),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
113,Translated using Weblate (Korean),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/ko/,Translated using Weblate (Korean),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
114,Translated using Weblate (Korean),Currently translated at 76.0% (38 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ko/,Translated using Weblate (Korean),Currently translated at 76.0% (38 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
115,Translated using Weblate (Korean),Currently translated at 64.0% (32 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ko/,Translated using Weblate (Korean),Currently translated at 64.0% (32 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
116,Translated using Weblate (Korean),Currently translated at 24.0% (12 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ko/,Translated using Weblate (Korean),Currently translated at 24.0% (12 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
117,Translated using Weblate (Russian),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ru/,Translated using Weblate (Russian),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
118,Translated using Weblate (Russian),Currently translated at 92.8% (13 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/ru/,Translated using Weblate (Russian),Currently translated at 92.8% (13 of 14 strings) Translation: Music/Music Translate-URL: link/
119,Translated using Weblate (Russian),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ru/,Translated using Weblate (Russian),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
120,Translated using Weblate (Russian),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ru/,Translated using Weblate (Russian),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
121,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/zh_Hans/,Translated using Weblate (Chinese (Simplified)),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
122,Translated using Weblate (German),Currently translated at 94.0% (47 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/de/,Translated using Weblate (German),Currently translated at 94.0% (47 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
123,Translated using Weblate (German),Currently translated at 94.0% (47 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/de/,Translated using Weblate (German),Currently translated at 94.0% (47 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
124,Translated using Weblate (Russian),Currently translated at 85.7% (12 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/ru/,Translated using Weblate (Russian),Currently translated at 85.7% (12 of 14 strings) Translation: Music/Music Translate-URL: link/
125,Enable the NEXT button if repeat mode is set to ALL or ONE. (#712),  Enable the NEXT button if repeate mode is set to ALL.   Adjust tab   Restart track if it is the only one in the queue   Fix misplaced if-else block in previous commit   Previous and Next buttons always enabled as if Repeat mode is set to ALL   Address review comments   Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,Enable the NEXT button if repeat mode is set to ALL or ONE. (#712),Enable the NEXT button if repeate mode is set to ALL. Adjust tab Restart track if it is the only one in the queue Fix misplaced if-else block in previous commit Previous and Next buttons always enabled as if Repeat mode is set to ALL Address review comments Co-authored-by: Jeremy Wootten jeremy@elementaryos.org
126,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: link/"
127,PlaybackManager: Skip invalid files instead of stopping playback. (#711),,PlaybackManager: Skip invalid files instead of stopping playback. (#711),
128,Translated using Weblate (Finnish),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/fi/,Translated using Weblate (Finnish),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
129,Translated using Weblate (Marathi),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
130,Translated using Weblate (Marathi),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/mr/,Translated using Weblate (Marathi),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
131,Translated using Weblate (Dutch),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/nl/,Translated using Weblate (Dutch),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
132,Translated using Weblate (Japanese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
133,PlaybackManager: Use file basename for fallback audio object title (#710),,PlaybackManager: Use file basename for fallback audio object title (#710),
134,Translated using Weblate (Portuguese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
135,Translated using Weblate (Japanese),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ja/,Translated using Weblate (Japanese),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
136,Release 7.0.0 (#708),,Release 7.0.0 (#708),
137,Translated using Weblate (Catalan),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
138,Translated using Weblate (French),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
139,Translated using Weblate (Polish),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
140,Save window size and paned position (#678),,Save window size and paned position (#678),
141,Translated using Weblate (Ukrainian),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
142,Translated using Weblate (Hebrew),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
143,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music (Extra) Translate-URL: link/"
144,Update .pot,,Update .pot,
145,AppData: update description,,AppData: update description,
146,Translated using Weblate (Slovak),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/sk/,Translated using Weblate (Slovak),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
147,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: link/"
148,Flatpak: bump runtime to 7 (#707),,Flatpak: bump runtime to 7 (#707),
149,Translated using Weblate (Portuguese),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
150,Translated using Weblate (Portuguese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/pt/,Translated using Weblate (Portuguese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
151,Translated using Weblate (German),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/de/,Translated using Weblate (German),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
152,Translated using Weblate (Hungarian),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/hu/,Translated using Weblate (Hungarian),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
153,Translated using Weblate (Hungarian),Currently translated at 14.0% (7 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/hu/,Translated using Weblate (Hungarian),Currently translated at 14.0% (7 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
154,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/en_GB/,Translated using Weblate (English (United Kingdom)),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
155,Translated using Weblate (Catalan),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
156,Translated using Weblate (Catalan),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ca/,Translated using Weblate (Catalan),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
157,Translated using Weblate (Marathi),Currently translated at 85.7% (12 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/mr/,Translated using Weblate (Marathi),Currently translated at 85.7% (12 of 14 strings) Translation: Music/Music Translate-URL: link/
158,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: link/"
159,Create Flatpak deploy actions (#701),,Create Flatpak deploy actions (#701),
160,Translated using Weblate (Japanese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
161,Translated using Weblate (Japanese),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/ja/,Translated using Weblate (Japanese),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
162,Translated using Weblate (Japanese),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/ja/,Translated using Weblate (Japanese),Currently translated at 98.0% (49 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
163,Translated using Weblate (Turkish),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
164,Translated using Weblate (Turkish),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/tr/,Translated using Weblate (Turkish),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
165,Translated using Weblate (French),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/fr/,Translated using Weblate (French),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
166,Translated using Weblate (French),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/fr/,Translated using Weblate (French),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
167,Translated using Weblate (Polish),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
168,Translated using Weblate (Polish),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/pl/,Translated using Weblate (Polish),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
169,Translated using Weblate (Ukrainian),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
170,Translated using Weblate (Ukrainian),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/uk/,Translated using Weblate (Ukrainian),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
171,Translated using Weblate (Norwegian Bokmål (nb)),Currently translated at 92.8% (13 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/nb/,Translated using Weblate (Norwegian Bokmål (nb)),Currently translated at 92.8% (13 of 14 strings) Translation: Music/Music Translate-URL: link/
172,Translated using Weblate (Hebrew),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (14 of 14 strings) Translation: Music/Music Translate-URL: link/
173,Translated using Weblate (Hebrew),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/he/,Translated using Weblate (Hebrew),Currently translated at 100.0% (50 of 50 strings) Translation: Music/Music (Extra) Translate-URL: link/
174,CI: Add ARM (#703),,CI: Add ARM (#703),
175,CI: Use daily docker (#702),,CI: Use daily docker (#702),
176,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music (Extra) Translate-URL: https://l10n.elementary.io/projects/music/extra/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music (Extra) Translate-URL: link/"
177,Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: https://l10n.elementary.io/projects/music/music/",Update translation files,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: Music/Music Translate-URL: link/"
178,Update extra translation files,,Update extra translation files,
179,Update POTFILES,,Update POTFILES,
180,l10n: Correctly setup the locales (#699),,l10n: Correctly setup the locales (#699),
181,SeekBar: remove outdated style class constant,,SeekBar: remove outdated style class constant,
182,Update music.appdata.xml.in,,Update music.appdata.xml.in,
183,AudioObject: construct from uri (#696),,AudioObject: construct from uri (#696),
184,PlaybackManager: shuffle (#695),,PlaybackManager: shuffle (#695),
185,Queue: Accept drop (#694),,Queue: Accept drop (#694),
186,MainWindow: activate row to play (#692),,MainWindow: activate row to play (#692),
187,PlaybackManager: DRY changes to current_audio (#691),,PlaybackManager: DRY changes to current_audio (#691),
188,PlaybackManager: more accurately track play state (#690),,PlaybackManager: more accurately track play state (#690),
189,"README, Meson, Flatpak: Update deps (#689)",,"README, Meson, Flatpak: Update deps (#689)",
190,TrackRow: Show album and artist info (#683),,TrackRow: Show album and artist info (#683),
191,MprisPlayer: fix action state on startup (#681),,MprisPlayer: fix action state on startup (#681),
192,PlaybackManager: discover metadata for all imports (#682),,PlaybackManager: discover metadata for all imports (#682),
193,Implement MPRIS (#680),,Implement MPRIS (#680),
194,Application: better handlind of single window (#679),,Application: better handlind of single window (#679),
195,Add Repeat control (#677),,Add Repeat control (#677),
196,MainWindow: use Granite.Placeholder (#676),,MainWindow: use Granite.Placeholder (#676),
197,Make album art resizable,,Make album art resizable,
198,Handle null states,,Handle null states,
199,NowPlayingView: update current_audio properties on next/previous,,NowPlayingView: update current_audio properties on next/previous,
200,Add Previous action,,Add Previous action,
201,NowPlayingView: fix disabled button background,,NowPlayingView: fix disabled button background,
202,Application: create action_next (#660),,Application: create action_next (#660),
203,"Revert ""PlaybackManager: Move timer functions to bus callback""",This reverts commit 3b4e5edb47cf30bfc348f8b5a8a0d06c7bd83014.,"Revert ""PlaybackManager: Move timer functions to bus callback""",This reverts commit 3b4e5edb47cf30bfc348f8b5a8a0d06c7bd83014.
204,PlaybackManager: Move timer functions to bus callback,,PlaybackManager: Move timer functions to bus callback,
205,Port to Gtk4 (#669),,Port to Gtk4 (#669),
206,TrackRow: add animated playback indicator (#659),,TrackRow: add animated playback indicator (#659),
207,PlaybackManager: Notify when tracks are queued (#658),,PlaybackManager: Notify when tracks are queued (#658),
208,Create AudioObject (#657),,Create AudioObject (#657),
209,PlaybackManager: null check current_file when adding to queue (#656),,PlaybackManager: null check current_file when adding to queue (#656),
210,Application: only activate on open if playbackmanager is null (#655),,Application: only activate on open if playbackmanager is null (#655),
211,MainWindow: Add a placeholder to the empty listbox,,MainWindow: Add a placeholder to the empty listbox,
212,Load album art from tags (#653),,Load album art from tags (#653),
213,Add Queuelist (#652),,Add Queuelist (#652),
214,Add Flatpak CI (#651),,Add Flatpak CI (#651),
215,Add Metadata (#650),,Add Metadata (#650),
216,PlaybackManager: queue multiple files (#634),,PlaybackManager: queue multiple files (#634),
217,Reset metadata on EOS,,Reset metadata on EOS,
218,Break NowPlayingView into its own class,,Break NowPlayingView into its own class,
219,PlaybackManager: cache play/pause action,,PlaybackManager: cache play/pause action,
220,Handle bad files,,Handle bad files,
221,Better handle null taglist,,Better handle null taglist,
222,SeekBar: set position to scale value while dragging,,SeekBar: set position to scale value while dragging,
223,SeekBar: Don't update scale while being dragged,,SeekBar: Don't update scale while being dragged,
224,"PlaybackManager: Set action state at the end, clamp position to duration",,"PlaybackManager: Set action state at the end, clamp position to duration",
225,PlaybackManager: Get tag list from bus,,PlaybackManager: Get tag list from bus,
226,"Flesh out UI, add AlbumImage",,"Flesh out UI, add AlbumImage",
227,PlaybackManager: Add seek_to_progress method,,PlaybackManager: Add seek_to_progress method,
228,Create Music.SeekBar,,Create Music.SeekBar,
229,MainWindow: Add Granite.Seekbar,,MainWindow: Add Granite.Seekbar,
230,Merge branch 'main' of github.com:elementary/music into main,,Merge branch 'main' of github.com:elementary/music into main,
231,Add PlaybackManager,,Add PlaybackManager,
232,Create LICENSE,,Create LICENSE,
233,Let's roll,,Let's roll,
