Index,Release Note,Release Note Abstract
16,"• Add an option to mute notifications for individual channels and conversations
• Support for managing the chanfilter (+g) channel mode list
• Stability improvements and minor fixes","• Add an option to mute notifications for individual channels and conversations
• Support for managing the chanfilter (+g) channel mode list
• Stability improvements and minor fixes"
17,"• Added collapsible networks
• Added the ability to start a new private conversation with any nickname when you press and hold in the network list
• Improved notifications support on Android 8.0+
• Removed support for DashClock as it is no longer being maintained
• Stability improvements and minor fixes","• Added collapsible networks
• Added the ability to start a new private conversation with any nickname when you press and hold in the network list
• Improved notifications support on Android 8.0+
• Removed support for DashClock as it is no longer being maintained
• Stability improvements and minor fixes"
18,"• Fix display of /watch and /monitor events
• Fix ""(edited)"" indicator appearing incorrectly on Slack connections
• Stability improvements and minor fixes","• Fix display of /watch and /monitor events
• Fix ""(edited)"" indicator appearing incorrectly on Slack connections
• Stability improvements and minor fixes"
19,"• Support for editing and deleting messages on Slack and IRCCloud Teams
• Fix an issue that could prevent half-ops from editing the ban list
• Stability improvements and minor fixes","• Support for editing and deleting messages on Slack and IRCCloud Teams
• Fix an issue that could prevent half-ops from editing the ban list
• Stability improvements and minor fixes"
20,"• Added /help dialog
• Fixed an issue that prevented files containing multi-byte unicode filenames from being uploaded
• Stability improvements and minor fixes","• Added /help dialog
• Fixed an issue that prevented files containing multi-byte unicode filenames from being uploaded
• Stability improvements and minor fixes"
21,"• Add a setting to always hide the user list on tablets
• Fixed an issue that prevented you from changing your email address in the app's settings
• Improved the expand/collapse indicators at various font sizes
• Fixed scrolling and dragging when re-ordering the connections list
• Message text is no longer cleared when switching between split screen apps
• Removed support for Android versions older than 4.2
• Removed support for Sony LiveWare devices
• Stability improvements and minor fixes","• Add a setting to always hide the user list on tablets
• Fixed an issue that prevented you from changing your email address in the app's settings
• Improved the expand/collapse indicators at various font sizes
• Fixed scrolling and dragging when re-ordering the connections list
• Message text is no longer cleared when switching between split screen apps
• Removed support for Android versions older than 4.2
• Removed support for Sony LiveWare devices
• Stability improvements and minor fixes"
22,"• Add a setting to always hide the user list on tablets
• Fix the change email address dialog
• Fix copying /me messages to the clipboard
• Stability improvements and minor fixes","• Add a setting to always hide the user list on tablets
• Fix the change email address dialog
• Fix copying /me messages to the clipboard
• Stability improvements and minor fixes"
23,"• Reply threads on Slack connections and IRCCloud team servers
• Mentions can now optionally be colourised
• Show Gravatar avatars if available for users with an email address in their real name field if an IRCCloud public avatar hasn't been uploaded
• Emoji suggestions no longer insert a @ on Slack connections
• Per-channel collapse join/part/quit setting now correctly overrides the global setting
• Add a link to view a user's Slack profile in the long press menu
• Stability improvements and minor fixes","• Reply threads on Slack connections and IRCCloud team servers
• Mentions can now optionally be colourised
• Show Gravatar avatars if available for users with an email address in their real name field if an IRCCloud public avatar hasn't been uploaded
• Emoji suggestions no longer insert a @ on Slack connections
• Per-channel collapse join/part/quit setting now correctly overrides the global setting
• Add a link to view a user's Slack profile in the long press menu
• Stability improvements and minor fixes"
24,"• Fix an issue that could prevent the /LIST command from showing any results
• Fix an issue that could cause the app to disconnect and reconnect unexpectedly
• Stability improvements and minor fixes","• Fix an issue that could prevent the /LIST command from showing any results
• Fix an issue that could cause the app to disconnect and reconnect unexpectedly
• Stability improvements and minor fixes"
25,"• Fix missing nicks when channel topic is changed
• Stability improvements and minor fixes","• Fix missing nicks when channel topic is changed
• Stability improvements and minor fixes"
26,"Public Avatars
You can now choose an image to use as a public avatar visible to other IRCCloud users. Take a photo or choose a picture from your account settings screen and make sure you have both the ""User icons"" and ""Avatars"" settings enabled in the ""Message Layout"" settings.
Faces can make IRC a friendlier place, but feel free to just use a picture of your dog or favourite eldritch symbol if you prefer!
• Adjust spacing between mode symbols and nicks when using the monospace font
• More :emocode: shortcuts
• Stability improvements and minor fixes","Public Avatars
You can now choose an image to use as a public avatar visible to other IRCCloud users. Take a photo or choose a picture from your account settings screen and make sure you have both the ""User icons"" and ""Avatars"" settings enabled in the ""Message Layout"" settings.
Faces can make IRC a friendlier place, but feel free to just use a picture of your dog or favourite eldritch symbol if you prefer!
• Adjust spacing between mode symbols and nicks when using the monospace font
• More :emocode: shortcuts
• Stability improvements and minor fixes"
27,"• This update fixes a vulnerability that could expose private data to malicious third party applications
• Stability improvements and minor fixes","• This update fixes a vulnerability that could expose private data to malicious third party applications
• Stability improvements and minor fixes"
28,"• Add an option to rename PMs and parted channels
• Fix an issue that could prevent messages from being displayed if they contain certain mIRC color codes
• Stability improvements and minor fixes","• Add an option to rename PMs and parted channels
• Fix an issue that could prevent messages from being displayed if they contain certain mIRC color codes
• Stability improvements and minor fixes"
29,"• Fix an issue that could cause the channel list to be sorted in the wrong order
• Improved downloading file attachments when tapping on thumbnails
• Stability improvements and minor fixes","• Fix an issue that could cause the channel list to be sorted in the wrong order
• Improved downloading file attachments when tapping on thumbnails
• Stability improvements and minor fixes"
30,"• Improved support for Slack multi-person DMs
• Slack-style @mention suggestions on Slack IRC gateway connections
• Enabled hyperlinks in imgur / instagram thumbnail descriptions
• Stability improvements and minor fixes","• Improved support for Slack multi-person DMs
• Slack-style @mention suggestions on Slack IRC gateway connections
• Enabled hyperlinks in imgur / instagram thumbnail descriptions
• Stability improvements and minor fixes"
31,"• Reduced app size by downloading the emoji font separately
• Display the channel URL (if available) when viewing the topic / modes dialog
• Fix an issue opening downloaded logs in other apps
• Stability improvements and minor fixes","• Reduced app size by downloading the emoji font separately
• Display the channel URL (if available) when viewing the topic / modes dialog
• Fix an issue opening downloaded logs in other apps
• Stability improvements and minor fixes"
32,• Stability improvements and minor fixes,• Stability improvements and minor fixes
33,"• Fix word wrapping of code spans
• Improve the topic editor dialog
• Closing the formatting menu will now automatically dismiss the color picker
• Add a 'Download Logs' button to the delete channel confirmation dialog
• Stability improvements and minor fixes","• Fix word wrapping of code spans
• Improve the topic editor dialog
• Closing the formatting menu will now automatically dismiss the color picker
• Add a 'Download Logs' button to the delete channel confirmation dialog
• Stability improvements and minor fixes"
34,"• Add a setting to keep color / formatting after sending a message
• Reduce memory usage when thumbnails are enabled
• Display remaining topic character count when editing the topic
• Stability improvements and minor fixes","• Add a setting to keep color / formatting after sending a message
• Reduce memory usage when thumbnails are enabled
• Display remaining topic character count when editing the topic
• Stability improvements and minor fixes"
35,"• Easily send bold, italic, underline, and colored text
• Support for inline code, code blocks, and > quoted text
• Optional thumbnails for 3rd party image services including imgur, Instagram, and Flickr
• Animated GIF thumbnails
• Fix an issue that could cause the app to logout unexpectedly on slow network connections
• Stability improvements and minor fixes","• Easily send bold, italic, underline, and colored text
• Support for inline code, code blocks, and > quoted text
• Optional thumbnails for 3rd party image services including imgur, Instagram, and Flickr
• Animated GIF thumbnails
• Fix an issue that could cause the app to logout unexpectedly on slow network connections
• Stability improvements and minor fixes"
36,"• Download logs to your device as a zip file
• Create launcher shortcuts to specific channels or PMs on your home screen
• The 'Delete' option is now always available in the menu for channels and PMs
• Fixed ringtone and vibration settings on Android O developer preview 4
• Fixed display of certain unicode characters when using the monospace font
• Stability improvements and minor fixes","• Download logs to your device as a zip file
• Create launcher shortcuts to specific channels or PMs on your home screen
• The 'Delete' option is now always available in the menu for channels and PMs
• Fixed ringtone and vibration settings on Android O developer preview 4
• Fixed display of certain unicode characters when using the monospace font
• Stability improvements and minor fixes"
37,• Fix an issue that prevented the message text from clearing after being sent and caused nick suggestions to not fill correctly on Android 4.1,• Fix an issue that prevented the message text from clearing after being sent and caused nick suggestions to not fill correctly on Android 4.1
38,"• Removed support for Android versions older than 4.0
• Added support for Android O including adaptive launcher icons, autofill, and notification channels
• More emoji now available on Android 4.4 and newer devices
• Fix an issue that could display the wrong symbol for Opers in the users list on servers that have a prefix configured for both modes y and Y
• Fix missing text in /accept dialog
• Stability improvements and minor fixes","• Removed support for Android versions older than 4.0
• Added support for Android O including adaptive launcher icons, autofill, and notification channels
• More emoji now available on Android 4.4 and newer devices
• Fix an issue that could display the wrong symbol for Opers in the users list on servers that have a prefix configured for both modes y and Y
• Fix missing text in /accept dialog
• Stability improvements and minor fixes"
39,• Fix an issue that prevented image thumbnails from loading on Android 5.x and below,• Fix an issue that prevented image thumbnails from loading on Android 5.x and below
40,"• Fix an issue connecting via HTTP proxies
• Stability improvements, and minor fixes","• Fix an issue connecting via HTTP proxies
• Stability improvements, and minor fixes"
41,"• Faster backlog downloads on networks with misconfigured IPv6 gateways
• Hide the users list drawer when not viewing a channel
• Improve the initial scroll position of the conversations drawer
• Display the correct hostmask when long-pressing a kick message
• Display output from /trace command
• Stability improvements, and minor fixes","• Faster backlog downloads on networks with misconfigured IPv6 gateways
• Hide the users list drawer when not viewing a channel
• Improve the initial scroll position of the conversations drawer
• Display the correct hostmask when long-pressing a kick message
• Display output from /trace command
• Stability improvements, and minor fixes"
42,"• Fix an issue that could cause the drawers to become locked closed when resuming the app while offline
• Stability improvements, and minor fixes","• Fix an issue that could cause the drawers to become locked closed when resuming the app while offline
• Stability improvements, and minor fixes"
43,"• The app should now automatically reconnect after VPN status changes
• Support for Samsung Galaxy S8 and LG G6 screen sizes
• Stability improvements, and minor fixes","• The app should now automatically reconnect after VPN status changes
• Support for Samsung Galaxy S8 and LG G6 screen sizes
• Stability improvements, and minor fixes"
44,"• Stability improvements, and minor fixes","• Stability improvements, and minor fixes"
45,"• Added a ""Close Preview"" option when you press and hold on an inline image preview
• Fixed ""user changed host"" message display
• Stability improvements, and minor fixes","• Added a ""Close Preview"" option when you press and hold on an inline image preview
• Fixed ""user changed host"" message display
• Stability improvements, and minor fixes"
46,"• Pastebins are now known as Text Snippets
• Various bug fixes","• Pastebins are now known as Text Snippets
• Various bug fixes"
47,• Various bug fixes,• Various bug fixes
48,"• Enlarge emoji-only messages with an option to disable in settings 👍 
• Embed thumbnails for IRCCloud file and photo uploads
• IRCCloud Pastebin links from other apps can now be opened in the IRCCloud app
• Tapping an archived channel will now automatically load a page of messages
• Improve collapsing of quits/joins during a netsplit
• Fix an issue that could cause the app to take longer than expected to switch from ""Connecting"" to ""Loading"" on launch
• Dialogs for changing your password and deleting your account
• Support the /whowas command
• Various bug fixes","• Enlarge emoji-only messages with an option to disable in settings 👍 
• Embed thumbnails for IRCCloud file and photo uploads
• IRCCloud Pastebin links from other apps can now be opened in the IRCCloud app
• Tapping an archived channel will now automatically load a page of messages
• Improve collapsing of quits/joins during a netsplit
• Fix an issue that could cause the app to take longer than expected to switch from ""Connecting"" to ""Loading"" on launch
• Dialogs for changing your password and deleting your account
• Support the /whowas command
• Various bug fixes"
49,"• Improved app launch time
• Add a setting to disable nickname suggestions in all channels
• Various bug fixes","• Improved app launch time
• Add a setting to disable nickname suggestions in all channels
• Various bug fixes"
50,"• Add a dialog for removing spam PMs
• Add /clear command and ""Clear Backlog"" menu option
• Support a few additional IRC message types
• Topic dialog text can now be copied to the clipboard
• Various bug fixes","• Add a dialog for removing spam PMs
• Add /clear command and ""Clear Backlog"" menu option
• Support a few additional IRC message types
• Topic dialog text can now be copied to the clipboard
• Various bug fixes"
51,"• Improved parsing of mIRC color codes
• Fix an issue that could cause the app to disconnect shortly after connecting on mixed IPv4/IPv6 networks","• Improved parsing of mIRC color codes
• Fix an issue that could cause the app to disconnect shortly after connecting on mixed IPv4/IPv6 networks"
52,• Fix an issue with connecting via proxy servers,• Fix an issue with connecting via proxy servers
53,"• New theme: Midnight. This is a variant of the ash theme that uses a pure black background
• Improved imgur support
• Fixed connection issues on some mobile networks
• Stability improvements, crashes and bug fixes","• New theme: Midnight. This is a variant of the ash theme that uses a pure black background
• Improved imgur support
• Fixed connection issues on some mobile networks
• Stability improvements, crashes and bug fixes"
54,"• Compact Spacing setting
• Fix a freeze when loading videos over a slow network connection
• Hiding joins/parts/quits no longer hides your own quit / disconnect messages
• Support for image keyboards on Android 7.1
• Fix display of /me messages sent using Direct Reply
• Fix an issue that could cause the app to get stuck in a loop after logging into an Enterprise instance via SAML
• Stability improvements, crashes and bug fixes","• Compact Spacing setting
• Fix a freeze when loading videos over a slow network connection
• Hiding joins/parts/quits no longer hides your own quit / disconnect messages
• Support for image keyboards on Android 7.1
• Fix display of /me messages sent using Direct Reply
• Fix an issue that could cause the app to get stuck in a loop after logging into an Enterprise instance via SAML
• Stability improvements, crashes and bug fixes"
55,"• Improved monospace font
• Fix background colors on alert dialogs when using the Dawn theme
• Fix display of messages that start with a single space
• Add long press menu to user avatars
• Improved imgur URL handling
• Add a setting to disable the built-in video player
• Stability improvements, crashes and bug fixes","• Improved monospace font
• Fix background colors on alert dialogs when using the Dawn theme
• Fix display of messages that start with a single space
• Add long press menu to user avatars
• Improved imgur URL handling
• Add a setting to disable the built-in video player
• Stability improvements, crashes and bug fixes"
56,"• Fix display of kick messages
• Text from whois dialog can now be copied to the clipboard
• Improved support for imgur URLs
• ""Show unread indicators"" setting no longer hides PM notifications
• Fix permissions issue when sending feedback emails
• Add a setting to always open URLs in the browser
• Stability improvements, crashes and bug fixes","• Fix display of kick messages
• Text from whois dialog can now be copied to the clipboard
• Improved support for imgur URLs
• ""Show unread indicators"" setting no longer hides PM notifications
• Fix permissions issue when sending feedback emails
• Add a setting to always open URLs in the browser
• Stability improvements, crashes and bug fixes"
57,"• Improved display of IRC formatting codes
• Fix 'Send Feedback' on older versions of Android
• Stability improvements, crashes and bug fixes","• Improved display of IRC formatting codes
• Fix 'Send Feedback' on older versions of Android
• Stability improvements, crashes and bug fixes"
58,"• Image viewer can now load twimg.com URLs
• Improve display of whitespace in messages
• Improve keyboard focus when switching apps
• Fix an issue that could cause push messages to be displayed after logging out
• Fix display of < and > in notifications
• Stability improvements, crashes and bug fixes","• Image viewer can now load twimg.com URLs
• Improve display of whitespace in messages
• Improve keyboard focus when switching apps
• Fix an issue that could cause push messages to be displayed after logging out
• Fix display of < and > in notifications
• Stability improvements, crashes and bug fixes"
59,"• Tapping a URL no longer forces multi window mode on Samsung devices
• Fix an issue that could cause the Quick Reply dialog to send messages to the wrong channel
• Fix ""Send a Message"" menu item
• Stability improvements, crashes and bug fixes","• Tapping a URL no longer forces multi window mode on Samsung devices
• Fix an issue that could cause the Quick Reply dialog to send messages to the wrong channel
• Fix ""Send a Message"" menu item
• Stability improvements, crashes and bug fixes"
60,"• Fix join/part/quit text being cut off at the bottom with some font sizes
• Fix users list drawer being locked closed if list is hidden on the web
• Fix local message layout settings being overwritten when changing a synced web setting
• Stability improvements, crashes and bug fixes","• Fix join/part/quit text being cut off at the bottom with some font sizes
• Fix users list drawer being locked closed if list is hidden on the web
• Fix local message layout settings being overwritten when changing a synced web setting
• Stability improvements, crashes and bug fixes"
61,"• Improved notifications on Android 4.x
• Fix a crash when uploading files on Android 4.x
• Fix left-hand timestamps when user icons are disabled
• Fix an issue connecting to enterprise servers
• Stability improvements, crashes and bug fixes","• Improved notifications on Android 4.x
• Fix a crash when uploading files on Android 4.x
• Fix left-hand timestamps when user icons are disabled
• Fix an issue connecting to enterprise servers
• Stability improvements, crashes and bug fixes"
62,"• Fix a crash when adding/editing a connection on older versions of Android
• Improve notification style on Android 4.x
• Stability improvements, crashes and bug fixes","• Fix a crash when adding/editing a connection on older versions of Android
• Improve notification style on Android 4.x
• Stability improvements, crashes and bug fixes"
63,"• New message and notification layouts
• Android Nougat: Multi-window, Direct Reply, Data Saver, and keyboard shortcut hints
• Direct Share
• Keyboard shortcuts for switching channels and marking channels as read
• Android Wear 2.0 support
• LG dual window mode
• ZNC server time extension support
• Improve 24 hour timestamps
• Open web URLs faster using Chrome Custom Tabs
• Share photos, videos, and documents from other apps via drag and drop
• Quick reply dialog will now remain open after sending messages, display sent messages, and update when new notifications arrive
• Fix an issue with tapping the up navigation arrow in various dialogs
• Fix an issue with push notifications registration
• Fix an issue displaying pastebins on Android 2.x
• Stability improvements, crashes and bug fixes
 
","• New message and notification layouts
• Android Nougat: Multi-window, Direct Reply, Data Saver, and keyboard shortcut hints
• Direct Share
• Keyboard shortcuts for switching channels and marking channels as read
• Android Wear 2.0 support
• LG dual window mode
• ZNC server time extension support
• Improve 24 hour timestamps
• Open web URLs faster using Chrome Custom Tabs
• Share photos, videos, and documents from other apps via drag and drop
• Quick reply dialog will now remain open after sending messages, display sent messages, and update when new notifications arrive
• Fix an issue with tapping the up navigation arrow in various dialogs
• Fix an issue with push notifications registration
• Fix an issue displaying pastebins on Android 2.x
• Stability improvements, crashes and bug fixes"
64,"• Fixed a crash when launching the app on Samsung Galaxy S7 after upgrading to Marshmallow
• Improved display of kick messages
• Improved channel topic dialog
• Fix an issue replying to messages via Android Auto
• Stability improvements, crashes and bug fixes","• Fixed a crash when launching the app on Samsung Galaxy S7 after upgrading to Marshmallow
• Improved display of kick messages
• Improved channel topic dialog
• Fix an issue replying to messages via Android Auto
• Stability improvements, crashes and bug fixes"
65,"• Improved uploading photos from 3rd party apps
• Opers with channel mode +Y now appear in the correct group in the users list
• Fix an issue that could prevent messages from users with certain channel modes from appearing
• Stability improvements, crashes and bug fixes","• Improved uploading photos from 3rd party apps
• Opers with channel mode +Y now appear in the correct group in the users list
• Fix an issue that could prevent messages from users with certain channel modes from appearing
• Stability improvements, crashes and bug fixes"
66,"• Fix a crash on launch on Android N developer preview
• Improve sorting order of nicknames in the user list
• Improve mIRC colors in dark themes
• Improve default ignore / ban masks when hostname is unavailable
• Stability improvements, crashes and bug fixes","• Fix a crash on launch on Android N developer preview
• Improve sorting order of nicknames in the user list
• Improve mIRC colors in dark themes
• Improve default ignore / ban masks when hostname is unavailable
• Stability improvements, crashes and bug fixes"
67,• Adjust @nick autocomplete,• Adjust @nick autocomplete
68,"• Fix an issue with connecting via proxy on some versions of Android
• Display IRC formatting codes in hostmasks
• Use the correct URL scheme when copying video URLs
• The in-app video player now supports Facebook public video URLs
• Improved formatting of kick messages
• Support for IRC servers that use mode +y for opers
• Improve suggestions when using @nickname style mentions
• Add an option to email feedback and diagnostic info to the IRCCloud team for troubleshooting
• Stability improvements, crashes and bug fixes","• Fix an issue with connecting via proxy on some versions of Android
• Display IRC formatting codes in hostmasks
• Use the correct URL scheme when copying video URLs
• The in-app video player now supports Facebook public video URLs
• Improved formatting of kick messages
• Support for IRC servers that use mode +y for opers
• Improve suggestions when using @nickname style mentions
• Add an option to email feedback and diagnostic info to the IRCCloud team for troubleshooting
• Stability improvements, crashes and bug fixes"
69,"• ""Notify on all messages"" now correctly defaults to off in the Display Options dialog
• Changing the theme on Android will no longer also change it on the web
• Improved parsing of mIRC color codes
• Fix an issue that could cause the network connection to remain open
• Our notification alert sound should no longer appear in music players
• Improved handling of time zone changes
• Ops can now voice / devoice users from the long press menu
• Improve loading Giphy images
• Stability improvements, crashes and bug fixes","• ""Notify on all messages"" now correctly defaults to off in the Display Options dialog
• Changing the theme on Android will no longer also change it on the web
• Improved parsing of mIRC color codes
• Fix an issue that could cause the network connection to remain open
• Our notification alert sound should no longer appear in music players
• Improved handling of time zone changes
• Ops can now voice / devoice users from the long press menu
• Improve loading Giphy images
• Stability improvements, crashes and bug fixes"
70,"• Global settings for auto mark as read, notify on all channel messages, and show unread indicators
• Display additional information when tapping the Whois button
• Fix voiced user group color on Dawn theme
• Fix an issue where messages couldn't be sent after switching themes
• Fix users drawer jumping to the top of the list as users join/part/quit
• Stability improvements, crashes and bug fixes","• Global settings for auto mark as read, notify on all channel messages, and show unread indicators
• Display additional information when tapping the Whois button
• Fix voiced user group color on Dawn theme
• Fix an issue where messages couldn't be sent after switching themes
• Fix users drawer jumping to the top of the list as users join/part/quit
• Stability improvements, crashes and bug fixes"
71,"• Global settings for auto mark as read, notify on all channel messages, and show unread indicators
• Display additional information when tapping the Whois button
• Fix voiced user group color on Dawn theme
• Fix an issue where messages couldn't be sent after switching themes
• Fix users drawer jumping to the top of the list as users join/part/quit
• Stability improvements, crashes and bug fixes","• Global settings for auto mark as read, notify on all channel messages, and show unread indicators
• Display additional information when tapping the Whois button
• Fix voiced user group color on Dawn theme
• Fix an issue where messages couldn't be sent after switching themes
• Fix users drawer jumping to the top of the list as users join/part/quit
• Stability improvements, crashes and bug fixes"
72,• Fix a crash during loading on older versions of Android,• Fix a crash during loading on older versions of Android
73,"• 7 new official dark themes
• Monospace font option
• Improved nickname colors
• Channels can now be marked as read automatically
• Android 6.0 support
• Samsung multi-window support
• Photos and videos can now be downloaded to your device
• Easily invite your friends to join an IRC channel by sharing a URL
• Add an option to hide the sidebars on landscape tablets
• Fix an issue that could cause the app to get stuck offline
• Stability improvements, crashes and bug fixes","• 7 new official dark themes
• Monospace font option
• Improved nickname colors
• Channels can now be marked as read automatically
• Android 6.0 support
• Samsung multi-window support
• Photos and videos can now be downloaded to your device
• Easily invite your friends to join an IRC channel by sharing a URL
• Add an option to hide the sidebars on landscape tablets
• Fix an issue that could cause the app to get stuck offline
• Stability improvements, crashes and bug fixes"
74,"• Improved notification sound
• Improved channel name autocomplete
• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app
• Upload and share videos to IRC channels
• Faster app resuming when you receive a notification
• Improved hyperlinking of IRC channel names in messages
• You can now long-press any /who result to whois and copy hostmasks
• Stability improvements, crashes and bug fixes","• Improved notification sound
• Improved channel name autocomplete
• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app
• Upload and share videos to IRC channels
• Faster app resuming when you receive a notification
• Improved hyperlinking of IRC channel names in messages
• You can now long-press any /who result to whois and copy hostmasks
• Stability improvements, crashes and bug fixes"
75,"• Improved notification sound
• Improved channel name autocomplete
• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app
• Upload and share videos to IRC channels
• Faster app resuming when you receive a notification
• Improved hyperlinking of IRC channel names in messages
• You can now long-press any /who result to whois and copy hostmasks
• Stability improvements, crashes and bug fixes","• Improved notification sound
• Improved channel name autocomplete
• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app
• Upload and share videos to IRC channels
• Faster app resuming when you receive a notification
• Improved hyperlinking of IRC channel names in messages
• You can now long-press any /who result to whois and copy hostmasks
• Stability improvements, crashes and bug fixes"
76,"• Improved notification sound
• Improved channel name autocomplete
• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app
• Upload and share videos to IRC channels
• Faster app resuming when you receive a notification
• Improved hyperlinking of IRC channel names in messages
• You can now long-press any /who result to whois and copy hostmasks
• Stability improvements, crashes and bug fixes","• Improved notification sound
• Improved channel name autocomplete
• View imgur gifv, giphly, gfycat, mp4, and 3gp videos in the app
• Upload and share videos to IRC channels
• Faster app resuming when you receive a notification
• Improved hyperlinking of IRC channel names in messages
• You can now long-press any /who result to whois and copy hostmasks
• Stability improvements, crashes and bug fixes"
77,• Fix an issue that prevented the app from working on Android M developer preview,• Fix an issue that prevented the app from working on Android M developer preview
