Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Breaking: Update peer dependencies for Vite 4 (#545),0.8199094,Breaking: Update peer dependencies for Vite 4 by @IanVS in https://github.com/storybookjs/builder-vite/pull/545,  Breaking: Update peer dependencies for Vite 4   Update react-docgen-typescript plugin   Update examples   Add update-examples script to install in all examples   Update readme ,1
v0.2.7,0.4498164,This release is necessary to support vite 2.9.0.,,0
feat: allow definition of stories in vue files (#505),0.9063797,feat: allow definition of stories in vue files by @tobiasdiez in https://github.com/storybookjs/builder-vite/pull/505,  feat: allow definition of stories in vue files   Update vite-config.ts   Update inject-export-order-plugin.ts   Update codegen-importfn-script.ts   Update code-generator-plugin.ts   Update packages/builder-vite/vite-config.ts   Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com  Update packages/builder-vite/code-generator-plugin.ts  Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com  Update packages/builder-vite/inject-export-order-plugin.ts  Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com  Update packages/builder-vite/source-loader-plugin.ts  Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com  Update packages/builder-vite/plugins/vue-docgen.ts  Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com,1
v0.2.6,0.46829957,This release is necessary to support vite 2.9.0.,,0
Pin version of react-docgen (#531),0.7802328,Pin version of react-docgen by @IanVS in https://github.com/storybookjs/builder-vite/pull/531,  Pin version of react-docgen   Update example yarn.lock files ,1
v0.2.5,0.4688061,This release is necessary to support vite 2.9.0.,,0
Fix bail not being defined (#510),0.70259154,Fix bail not being defined by @joshwooding in https://github.com/storybookjs/builder-vite/pull/510,,1
v0.2.4,0.44862172,No changes from v0.2.0-beta.1.  Publishing error.,,0
Re-add typescript check when adding react-docgen-typescript plugin (#509),0.7810625,Re-add typescript check when adding react-docgen-typescript plugin by @joshwooding in https://github.com/storybookjs/builder-vite/pull/509,,1
Fix vue 2.x selection logic (#508),0.84642684,Fix vue 2.x selection logic by @IanVS in https://github.com/storybookjs/builder-vite/pull/508,"Fixes: https://github.com/storybookjs/builder-vite/issues/506 This corrects the vue 2.6 / 2.7 logic, and also finds a slightly-better way to handle module resolution from within builder-vite when running examples.  Instead of adding dev dependencies into the builder, this sets a node_path environment variable, so that the node_modules of the example is used as a global lookup from within the builder.",1
v0.2.3,0.46769017,"If you'd like to continue using Vite 3, please stick with 0.2.x versions of this package.",,0
Don't publish yarn cache,0.35160157,Default Cache Directory Conflict Resolution by @GuyGooL5 in https://github.com/eirslett/storybook-builder-vite/pull/223,,0
fix: add missing peer deps (#500),0.45051923,fix: add missing peer deps by @adalinesimonian in https://github.com/storybookjs/builder-vite/pull/500,"  fix: add missing peer deps   fix: add vue-docgen-api peer dep, improve error   chore: update yarn.lock   Update lockfile of packages   Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com",0
Support vue 2.6 and 2.7 (#503),0.7994352,Support vue 2.6 and 2.7 by @IanVS in https://github.com/storybookjs/builder-vite/pull/503,"This cherry-picks some commits from @heykc's PR https://github.com/storybookjs/builder-vite/pull/469, but puts them on top of https://github.com/storybookjs/builder-vite/pull/502, so that we can have multiple versions of vue examples that don't conflict with each other in the monorepo, which was one of the challenges in the original PR. This also attempts to read the version of vue from the user's package.json, determine whether it's 2.6 or 2.7, and use the appropriate vite plugin, as suggested by @Djaler.",1
Move examples out of workspaces (#502),0.6886157,Move examples out of workspaces by @IanVS in https://github.com/storybookjs/builder-vite/pull/502,"We sometimes have trouble with our examples because of hoisting issues. So, instead of using a monorepo, this PR would turn this repo into a multi-project repo, with no top-level package.json, and instead each example would be stand-alone, and so would packages/builder-vite. I'm not positive this is the way to go, but it did already suss out a few issues with missing dependencies in both the projects as well as the builder-vite itself. One thing that's a bit wonky is that since the builder-vite has a completely different node_modules, it can't use any of the packages that are installed in the example, like preact and the vite preact plugin in the preact example. I added them as dev deps to the builder, which works fine I think. It's a downside, but on the other hand it makes these deps a little bit explicit without bloating the dependencies for users.",0
Support vite 3.1 (#490),0.78168416,This release is necessary to support vite 2.9.0.,"I think we actually can support it just fine now, but our build fails due to a change in the Typescript definitions of rollup hooks.  Here's an example of a failing vite ecosystem-ci build: https://github.com/vitejs/vite-ecosystem-ci/runs/8107408224?check_suite_focus=true So, this updates the examples to vite 3.1.0-beta.1, adds a devDependency on that version for the builder itself, and does a check before calling the react-refresh transform function to make typescript happy.",1
Make sure mocked actions can be identified in production build (#482),0.69277686,Make sure mocked actions can be identified in production build by @bodograumann in https://github.com/storybookjs/builder-vite/pull/482, Enable esbuild keep names as workaround Add interactive test in vue example  Fixes #206.,0
Remove pluginutils from dependencies (#470),0.5612403,Remove pluginutils from dependencies by @kazuma1989 in https://github.com/storybookjs/builder-vite/pull/470,because createFilter util is exposed from Vite v3. https://github.com/vitejs/vite/pull/8562,0
v0.2.2,0.46796757,No changes from v0.2.0-beta.1.  Publishing error.,,0
Move appType config to correct spot (#464),0.3603406,Fix exported typescript types for viteFinal,,0
v0.2.1,0.47043312,No changes from v0.2.0-beta.1.  Publishing error.,,0
Remove mock-core-js plugin,0.70683986,Remove mock-core-js plugin by @IanVS in https://github.com/storybookjs/builder-vite/pull/461,,1
Improve react docgen plugin usage,0.8516841,Improve react docgen plugin usage by @IanVS in https://github.com/storybookjs/builder-vite/pull/460,,1
Add @rollup/pluginutils to dependencies (#459),0.5966852,Add @rollup/pluginutils to dependencies by @IanVS in https://github.com/storybookjs/builder-vite/pull/459,,0
Bump @joshwooding/vite-plugin-react-docgen-typescript to 0.0.5,0.78144014,Fix react-docgen-typescript in some monorepos by @joshwooding in https://github.com/storybookjs/builder-vite/pull/457,,1
fix: pass options read from config file to svelteDocgen (#449),0.65740645,Fix: pass options read from config file to svelteDocgen by @benmccann in https://github.com/storybookjs/builder-vite/pull/449,Looks like we only passed the options from the config file to csfPlugin and missed svelteDocgen,0
"Set vite appType to ""custom""",0.5386614,Avoid vite starting app instead of storybook: https://github.com/storybookjs/builder-vite/pull/464,,0
Ignore applyDecorators in v6 story store (#443),0.856043,Ignore applyDecorators in v6 story store by @kvcvc in https://github.com/storybookjs/builder-vite/pull/443,"The applyDecorators is an export from frameworks (and can be overridden in preview.js) but is only used in storyStoreV7 mode. The file being updated here is used for the v6 store, which handles decorators a different way, but still ends up reading the export which falls through to the default warning. We can safely ignore it in the case statement.",1
Cleanup peerDependencies (#445),0.5178113,Cleanup peerDependencies by @benmccann in https://github.com/storybookjs/builder-vite/pull/445,@storybook/source-loader doesn't need to be in peerDependencies because it's already in dependencies @storybook/core-common and @storybook/node-logger can be just regular dependencies instead of peerDependencies since we don't need the user to add them to their package.json ~~@storybook/mdx1-csf doesn't need to be downloaded by all users. Users will use either @storybook/mdx1-csf or @storybook/mdx2-csf so move it to devDependencies so that users won't end up including it automatically~~,0
cleanup dependencies on alphas/betas (#444),0.6591868,Cleanup dependencies on alphas/betas by @benmccann in https://github.com/storybookjs/builder-vite/pull/444,  cleanup dependencies on alphas/betas   move dependency   make vps a dev dep ,0
v0.2.0,0.49023402,No changes from v0.2.0-beta.1.  Publishing error.,,0
Update readme with vite version support,0.6921876,This release is necessary to support vite 2.9.0.,,0
Improve sourcemaps (#437),0.6180282,Improve sourcemaps by @ianvs in https://github.com/storybookjs/builder-vite/pull/437,"Turns out we weren't creating good sourcemaps, especially in dev.  It seems that whereas rollup only uses the mappings, I guess that vite/esbuild uses the sources field of the sourcemap as well, and without passing the source option to MagicString's generateMap, we were losing the connection.  So, this adds the id as the source, and also enables hires (high resolution) so that columns are correct and not just lines (useful for code coverage, for example). I also added MagicString to some of our other plugins which weren't using it. The most obvious changes are in the react and svelte projects.  Vue is a bit improved, but we're still losing the story file sourcemaps for some reason. To test, fire up an example project (in dev especially, but good to check prod builds too), look in the sources tab in devtools, and poke around, looking for sourcemapped versions of the files.  You should see them in this branch, but not nearly as many, if any, in main.",0
v0.2.0-beta.2,0.6696075,No changes from v0.2.0-beta.1.  Publishing error.,,0
v0.2.0-beta.1,0.6795203,No changes from v0.2.0-beta.1.  Publishing error.,,0
Load @sveltejs/vite-plugin-svelte conditionally (#434),0.779294,Load @sveltejs/vite-plugin-svelte conditionally by @IanVS in https://github.com/storybookjs/builder-vite/pull/434,"It was being imported at the top of the file, which means for all frameworks.  Instead, this requires it conditionally only for svelte projects.",1
v0.2.0-beta.0,0.6773332,No changes from v0.2.0-beta.1.  Publishing error.,,0
Support Vite 3 (#394),0.62029964,"If you'd like to continue using Vite 3, please stick with 0.2.x versions of this package.","This updates the vite builder to support vite 3.0, which is a breaking change due to our use of @vitejs/plugin-react, which also has a new major version to support vite 3.   This also updates our examples to the latest vite and vite plugin beta versions.",0
Read svelte.config.js (#428),0.7845222,[breaking] Read svelte.config.js by @benmccann in https://github.com/storybookjs/builder-vite/pull/428,"Partially reverts https://github.com/storybookjs/builder-vite/pull/382 The reason given there was that:  which may not be what storybook users want / expect, since their production config may be different from the storybook config (same reason we don't automatically merge vite.config.js)  However, I think that users would expect their svelte.config.js to be taken into account. E.g. right now the user's preprocessing configuration is ignored. The user can still pass custom svelteOptions in .storybook/main.cjs if they need to override their normal options for some reason (although I can't think of a reason off the top of my head why this would be necessary) You can see a number of people complaining preprocessing doesn't work here: https://github.com/storybookjs/addon-svelte-csf/issues/4",1
v0.1.39,0.49426097,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Handle resolve.alias as an array (#430),0.75533164,Handle resolve.alias as an array by @IanVS in https://github.com/storybookjs/builder-vite/pull/430,"Fixes #425. We weren't being smart enough about merging in the resolve.alias config, which can either be an object or an array.  So, I've used mergeConfig from vite to handle that instead, and added a demonstration in the vue example that fails without this change but works with it. @rlesniak, how's this look to you?",1
Add .storybook to server.fs.allow (#427),0.7477627,Add .storybook to server.fs.allow by @benmccann in https://github.com/storybookjs/builder-vite/pull/427,"Avoids errors when a user has configured a server.fs.allow already, such as when using sveltekit.",1
Fix markdown import in mdx (#429),0.7749703,Fix markdown import in mdx by @joshwooding in https://github.com/storybookjs/builder-vite/pull/429,,1
v0.1.38,0.5122704,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Support MDXv2 (#377),0.73672664,"To enable experimental MDX2 in a project, follow this guide: gist.github.com/shilman/6ff2d7e18db8846e8fc552fb432ae4f6","Fixes https://github.com/storybookjs/builder-vite/issues/234  Fixes https://github.com/storybookjs/builder-vite/issues/391 Fixes https://github.com/storybookjs/builder-vite/issues/398 To enable experimental MDX2 in a project, follow this guide: https://gist.github.com/shilman/6ff2d7e18db8846e8fc552fb432ae4f6   Support MDXv2   Fix formatting   Remove explicit mdx-js/preact from example   Remove workarounds from readme   Add @storybook/mdx2-csf to examples using it   Co-authored-by: Ian VanSchooten ian.vanschooten@gmail.com",1
Allow setting global args in SB 6.5+ (#399),0.7496425,Allow setting global args in SB 6.5+ by @IanVS in https://github.com/storybookjs/builder-vite/pull/399,,1
Simplify CI job to publish overview,0.31476095,Test built storybooks in CI by @IanVS in https://github.com/eirslett/storybook-builder-vite/pull/274,,0
Add some description to overview introduction,0.26464906,"Add composed ""overview"" example that builds/includes all framework examples by @dohooo in https://github.com/storybookjs/builder-vite/pull/404",,0
"Add composed ""overview"" example that builds/includes all framework examples (#404)",0.6792223,"Add composed ""overview"" example that builds/includes all framework examples by @dohooo in https://github.com/storybookjs/builder-vite/pull/404","This adds an example project (overview) which composes the framework examples together into a single storybook, which not only provides a demonstration of how this composition can be accomplished in a nice clean way using https://github.com/dohooo/bookcase-builder, but also will allow us to use chromatic snapshots against all example storybooks at once. It will currently publish this composed storybook to github pages, under the /builder-vite path. It's being set up to only deploy to gh-pages on pushes to main.  Next we can set up chromatic to publish them there.",0
Fix react mdx stories (#417),0.87394047,Fix react mdx stories by @IanVS in https://github.com/storybookjs/builder-vite/pull/417,"This fixes an issue where as long as preact is installed in the monorepo, vite-plugin-mdx will default to using it, even in react projects, causing an error in mdx stories. This uses the framework option, and only uses the preact mdx if the framework is preact, otherwise falling back to react.  This was enabled by https://github.com/brillout/vite-plugin-mdx/commit/b37e2cd168a0eaf844ed032513ceb85602b3cd5b. I also added an mdx story in the preact example, but the styling is wrong.  @maxbeatty do you know why that might be?  Does storybook's emotion need to be configured to work with preact, maybe? To test, verify that the introduction story is working in the react example as well as the preact example, and maybe vue too, for good measure.",1
add support for preact (#408),0.41566172,Add support for preact by @maxbeatty in https://github.com/storybookjs/builder-vite/pull/408,"Fixes #385 by adding support for preact, along with an example project. run yarn example:preact to verify   add support for preact   add preact example   build: include mdx for preact example   style: allow long svg path   test: unique ports for each example   chore(deps): upgrade storybook to 6.5.9   refactor: simpler config   test: test-storybook needs unique url ",0
Use an alias for react-dom/client if not installed (#410),0.7609556,Use an alias for react-dom/client if not installed by @IanVS in https://github.com/storybookjs/builder-vite/pull/410,"This implements a suggestion in https://github.com/vitejs/vite/issues/6007#issuecomment-1155720679 to alias react-dom/client to our placeholder file when the dependency is not found. In vite 3.0, our current approach will no longer work, and we'll need to use this method instead.",1
Avoid cd in scripts,0.63588095,Avoid cd in scripts by @IanVS in https://github.com/storybookjs/builder-vite/pull/407,,0
Add webpack/cra migration section to readme (#405),0.7324964,Add webpack/cra migration section to readme by @IanVS in https://github.com/storybookjs/builder-vite/pull/405,"This adds a bit of help for users who are coming from a webpack or create react app project. There are a few gotchas and sneaky things that are needed, which we should work to smooth out, but for now teaching users how to migrate seems like it might be useful.",1
v0.1.36,0.4969862,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
"fix: prevent crashing on ""--smoke-test"" (#400)",0.6127835,"fix: prevent crashing on ""--smoke-test"" by @AriPerkkio in https://github.com/storybookjs/builder-vite/pull/400",Fixes #397. Storybook expects stats to match Stats interface of webpack: https://github.com/webpack/webpack/blob/main/types.d.ts#L11243-L11253. This type-mismatch is caused by @storybook/core-common's Builder and will be fixed by https://github.com/storybookjs/storybook/pull/18377.  Pass null as optional Stats instead of incorrect structure,0
Svelte: Generate docgen (#392),0.6568326,Svelte: Generate docgen by @j3rem1e in https://github.com/storybookjs/builder-vite/pull/392,,0
Disable telemetry in examples (#393),0.6986201,Disable telemetry in examples by @IanVS in https://github.com/storybookjs/builder-vite/pull/393,,0
Update Storybook to 6.5.0 in examples (#386),0.801671,Update storybook in examples to 6.4.0-beta.19 (https://github.com/eirslett/storybook-builder-vite/pull/118),,1
v0.1.35,0.48439518,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Do not require @storybook/addon-svelte-csf (#388),0.85695136,Do not require @storybook/addon-svelte-csf to be installed by @IanVS in https://github.com/storybookjs/builder-vite/pull/388,"Starting in Storybook 6.5, @storybook/addon-svelte-csf is not installed by default in Svelte projects.  Instead, it's encouraged to use CSF for stories. But, the vite builder expects that it's always there, and would throw an error if it's not installed.  This allows it to be missing. It also fixes the logic for our other catch statements, which weren't working because the boolean logic was reversed.  🤦.",1
v0.1.34,0.4987077,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Handle new versions of vite-plugin-svelte (#382),0.8840182,Handle new versions of vite-plugin-svelte by @IanVS in https://github.com/storybookjs/builder-vite/pull/382,"Fixes https://github.com/storybookjs/builder-vite/issues/381 There have been two changes in @sveltejs/vite-plugin-svelte that cause problems for us, which this PR addresses:   https://github.com/sveltejs/vite-plugin-svelte/releases/tag/%40sveltejs%2Fvite-plugin-svelte%401.0.0-next.42 started to merge the svelte.config.js file by default, which may not be what storybook users want / expect, since their production config may be different from the storybook config (same reason we don't automatically merge vite.config.js).  With the changes here, the configFile option in svelteOptions can still be set to true or to a specific file, if desired.   https://github.com/sveltejs/vite-plugin-svelte/releases/tag/%40sveltejs%2Fvite-plugin-svelte%401.0.0-next.43 began returning an array of plugins rather than just a single one.  This would normally be fine, except that we hack around with the plugin to create two separate ones, with different names, to avoid HMR in story files.  So, this PR checks to see if the result is an array or not, and reacts accordingly.  Note, I'm throwing away the inspector for story files.  This might be a problem, but until we hear about it, I think this'll be fine.  The inspector is still pretty experimental anyway, from what I can tell.   To test, you can revert the changes I've made in vite-config.ts, and you'll see that the svelte example breaks (I updated the svelte plugin in it).  With the changes, it builds successfully. This also enables the use of the new experimental inspection plugin.  To enable this feature, be sure you have @sveltejs/vite-plugin-svelte version 1.0.0-next.43 or higher, then add the following to your svelteOptions in .storybook/main.js: js module.exports = {   // ... rest of config   framework: '@storybook/svelte',   svelteOptions: {     preprocess: preprocess(),     experimental: { inspector: true }, // <-- this line   }, }; Then, when the storybook opens, focus a story iframe and press cmd+shift (mac) or ctrl+shift (windows) to activate.",1
Fix new stories not appearing in the importFn,0.78179014,Fix new stories not appearing in the importFn by @joshwooding in https://github.com/storybookjs/builder-vite/pull/379,,1
Use globalThis instead of global dependency (#383),0.61860675,Use globalThis instead of global dependency by @IanVS in https://github.com/storybookjs/builder-vite/pull/383,,0
Fix order of MDX stories in sidebar,0.8726163,Fix order of MDX stories in sidebar by @joshwooding in https://github.com/storybookjs/builder-vite/pull/378,,1
Disable HMR for web-components projects (#372),0.8197005,Disable HMR for web-components projects by @IanVS in https://github.com/storybookjs/builder-vite/pull/372,"Fixes #370. When using storyStoreV7, we configure HMR to swap out the importFn when stories change.  However, this breaks web-components projects (see https://github.com/storybookjs/storybook/tree/master/app/web-components#setup-page-reload-via-hmr).   So, instead, this change checks if the framework is web-components and if so, refreshes the page instead of performing an HMR.  It's still pretty quick, and not a full page reload. You can test this out by starting up our lit-ts example (which I've configured to use storyStoreV7 now), open the story, and save the component or story file.  It shouldn't blow up anymore.   One bummer is that MDX files also no longer HMR, though technically they could.  But I can't find a way to detect which part of the importFn changed, in order to determine whether to HMR or not, and it's safer to just avoid it for all stories when using web-components.",1
Fix tests not being found when testing lit-ts example on windows CI,0.84892344,Fix tests not being found when testing lit-ts example on Windows CI by @joshwooding in https://github.com/storybookjs/builder-vite/pull/358,,1
Bump @storybook/test-runner in react-18 example,0.8388069,Bump @storybook/test-runner in react-18 example by @joshwooding in https://github.com/storybookjs/builder-vite/pull/373,,1
v0.1.33,0.49376297,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Fix svelte story files not reloading (#362),0.89591825,Fix svelte story files not reloading by @IanVS in https://github.com/storybookjs/builder-vite/pull/362,"Fixes https://github.com/storybookjs/builder-vite/issues/52 Svelte story files have the same issue as react story files.  The webpack HMR seems to prevent vite's HMR from working correctly, so we need to exclude story files as HMR boundaries in vite.  The svelte plugin doesn't expose as nice of a way to do this, but thanks to a suggestion from @domyen in https://github.com/sveltejs/vite-plugin-svelte/issues/321#issuecomment-1113205509, I was able to make it work. To test: Start up the svelte example, edit a .stories.svelte file, and confirm that the page reloads and shows your changes.",1
Prevent vite:define from replacing in story source (#364),0.8903112,Prevent vite:define from replacing in story source by @IanVS in https://github.com/storybookjs/builder-vite/pull/364,"This fixes an issue where the vite:define plugin replaced environment variables inside the injected story source from @storybook/source-loader, which is supposed to be a string.  But when vite does the replacement, it adds its own quotes, which breaks the string.   For a simplified example, storybook might generate something like this: js var __STORY__ = ""console.log(import.meta.env.VITE_VAR);"" But then vite:define turns it into: js var __STORY__ = ""console.log(""env variable value"");"" Here's a reproduction from the user who originally reported this issue: https://github.com/victorlmneves/vite-storybook To test, I modified our environment variable stories.  In the process, I used some zero-width spaces to make the headings look a bit better, as suggested in https://vitejs.dev/guide/env-and-mode.html#production-replacement. I also decided to use ts-node instead of adding a babel config for the react-ts project.  At least until we figure out exactly how that .babelrc works.     Add dynamic env var to story examples   Fix react-ts example   Prevent vite:define from replacing in story source   Clean up some types ",1
Warn in console when storyStoreV7 used with .svelte files (#363),0.9307883,Warn in console when storyStoreV7 used with .svelte files by @IanVS in https://github.com/storybookjs/builder-vite/pull/363,"This makes it a bit more obvious that something is wrong when using storyStoreV7 with .svelte files (ref https://github.com/storybookjs/builder-vite/issues/361), and gives an indication of how to fix the issue:  This also fixes https://github.com/storybookjs/builder-vite/issues/356 by expanding the range for the @storybook/core-common peer dependency to avoid installing an older version when the user is using a 6.5 pre-release.",1
Run CI on pushes to main,0.29197657,Test built storybooks in CI by @IanVS in https://github.com/eirslett/storybook-builder-vite/pull/274,,0
Add babelrc to process main.ts file,0.37665737,Check for explicit typescript dep by @IanVS in https://github.com/storybookjs/builder-vite/pull/313,https://storybook.js.org/docs/6.5/react/configure/overview#configure-your-project-with-typescript,0
v0.1.32,0.4495235,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Use correct Options type for viteFinal,0.6050962,Fix exported typescript types for viteFinal,,0
v0.1.31,0.47115618,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Update dependencies in examples (#357),0.61399364,Update dependencies in examples by @IanVS in https://github.com/storybookjs/builder-vite/pull/357,"This bumps us to storybook 6.5.0-beta.1 and vite 2.9.6.   Update examples to 6.5.0-beta.0   Update vite in examples to 2.9.6   Update @storybook/test-runner to 0.0.7   Use canary version of test-runner   Use stories.json for all framework tests   This is the only way we can test .mdx stories.  Allow lit to pass with no tests  This papers over an issue we have in the github windows runner, but not local windows. We should still get good test results from mac and linux runners.  Revert ""Use stories.json for all framework tests""  This reverts commit 5d806eabc3f022a2c8eef26c7203051786dae132.  Another small bump",0
Add example for Lit TS (#350),0.4580125,Add example for Lit TS by @troyvassalotti in https://github.com/storybookjs/builder-vite/pull/350,This PR has bugs This PR adds an example for Lit TS to the examples directory. It is not extensive and doubles as a working example of #345 . To Reproduce Bug  Run yarn storybook and see that the Simple Greeting component has blue text. Run yarn build-storybook and yarn preview-storybook to see that the component text did not accept the SASS styles from step 1.,0
Add TOC to readme,0.24741066,Improve react docgen plugin usage by @IanVS in https://github.com/storybookjs/builder-vite/pull/460,,0
Add react docgen info to readme,0.6802013,Pin version of react-docgen by @IanVS in https://github.com/storybookjs/builder-vite/pull/531,,0
Add ViteFinal and StorybookViteConfig types (#349),0.73083395,Add ViteFinal types by @dohooo in https://github.com/storybookjs/builder-vite/pull/349,,1
Respect existing build.rollupOptions,0.64961934,Respect existing build.rollupOptions by @IanVS in https://github.com/storybookjs/builder-vite/pull/353,,0
v0.1.30,0.47484493,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
Add note about manager-webpack5 incompatibility,0.4982974,Add webpack/cra migration section to readme by @IanVS in https://github.com/storybookjs/builder-vite/pull/405,,0
Avoid hiding all non-storybook body children (#346),0.72655475,Avoid hiding all non-storybook body children by @IanVS in https://github.com/storybookjs/builder-vite/pull/346,"Fixes https://github.com/storybookjs/builder-vite/issues/343 This replaces the blunt hammer of  css body > * {   display: none !important; } with something a bit more nuanced, taken from the storybook default head styles.   This is only necessary until https://github.com/vitejs/vite/pull/7786 is released, then we can remove the workaround and ask users to update vite in order to avoid this flash.",1
Improve instructions in issue template,0.42498103,Add custom issue template by @IanVS in https://github.com/storybookjs/builder-vite/pull/347,,0
Add custom issue template (#347),0.5753087,Add custom issue template by @IanVS in https://github.com/storybookjs/builder-vite/pull/347,"This issue template is a combination of ideas from astro, vite, and storybook. I think it might help us get more helpful information right off the bat, without having to ask for more details and reproductions. I also added links to the discord and GitHub discussions.",0
v0.1.29,0.4769509,"Note: version 0.1.40 accidentally included breaking changes, which are not included in this version.",,0
"react-docgen: exclude node_modules, make configurable (#338)",0.8828546,"react-docgen: exclude node_modules, make configurable by @IanVS in https://github.com/storybookjs/builder-vite/pull/338","This updates the internal react-docgen plugin to prevent running against files that are in node_modules, and makes it align with rollup plugin best practices by accepting include and exclude options. I realized we should do this when working on converting a large project over to use the vite builder as an experiment, and found that it took ~20 minutes to load the first storybook page after the browser opened.  After digging, I found that most of this time was spent processing files that were in other parts of the monorepo, like icons, which did not need docgen info.  After making the changes in this PR, the time was reduced to less than 2 minutes on a cold start.  The number of processed files dropped from 1668 to 958.  And the time drops to 20 seconds for a cold boot with storyStoreV7 (processes 39 files). This is configurable, although it's not super-straightforward.  For example: js async viteFinal(config) {     config.plugins = [       require('@storybook/builder-vite/dist/plugins/react-docgen').reactDocgen({         exclude: [/^\.\.\//, /node_modules/],         include: /\.(jsx?)$/,       }),       ...config.plugins.filter((plugin) => plugin?.name !== 'react-docgen'),     ];     return config; } Note that react-docgen needs to happen before the @vitejs/plugin-react plugins, which is why it's above the spread of the rest of the plugins in this example.",1
