Index,Message,Description,Message Abstract,Description Abstract
28,[11.x] Custom authorization view response (#1629),  Implements authorization view response contract that allows for being overridden with custom views   Updated namespace   Updated namespace   Moved individual arguments to an array of parameters and one argument   Removed authorize return type   Remove old return statement   Add IntelliJ IDE files to gitignore   Formatting   Update tests   Update rest of tests with new response class   Style fixes and make sure parameters pushed to authorization view are in an array.   Remove parameters from authorization view function   Update .gitignore   Update src/Contracts/AuthorizationViewResponse.php   Co-authored-by: Choraimy Kroonstuiver 3661474+axlon@users.noreply.github.com  Update src/Http/Responses/AuthorizationViewResponse.php  Co-authored-by: Choraimy Kroonstuiver 3661474+axlon@users.noreply.github.com   Updated doc block return types   formatting   remove extra line    Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Choraimy Kroonstuiver 3661474+axlon@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com,[11.x] Custom authorization view response (#1629),Implements authorization view response contract that allows for being overridden with custom views Updated namespace Updated namespace Moved individual arguments to an array of parameters and one argument Removed authorize return type Remove old return statement Add IntelliJ IDE files to gitignore Formatting Update tests Update rest of tests with new response class Style fixes and make sure parameters pushed to authorization view are in an array. Remove parameters from authorization view function Update .gitignore Update src/Contracts/AuthorizationViewResponse.php Co-authored-by: Choraimy Kroonstuiver 3661474+axlon@users.noreply.github.com Update src/Http/Responses/AuthorizationViewResponse.php Co-authored-by: Choraimy Kroonstuiver 3661474+axlon@users.noreply.github.com Updated doc block return types formatting remove extra line Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Choraimy Kroonstuiver 3661474+axlon@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com
29,Added AuthenticationException to extend the behaviour of Laravel's default exception handler (#1633),Co-authored-by: Chris Page chris@motocom.co.uk,Added AuthenticationException to extend the behaviour of Laravel's default exception handler (#1633),Co-authored-by: Chris Page chris@motocom.co.uk
30,Update CHANGELOG,,Update CHANGELOG,
31,Add support for EncryptCookies middleware (#1628),,Add support for EncryptCookies middleware (#1628),
32,Update CHANGELOG,,Update CHANGELOG,
33,Indicate current token can be TransientToken (#1627),,Indicate current token can be TransientToken (#1627),
34,Update CHANGELOG,,Update CHANGELOG,
35,[11.x] Get model PK instead of forcibly id column (#1626),  Get model PK instead of forcibly id column   Get model PK instead of forcibly id column in tests   Get model PK instead of forcibly id column in command   Get model PK instead of forcibly id column in repository   Get model PK instead of forcibly id column in Passport   stub extending from model   Fix namespace order   Get model PK instead of forcibly id column in blade ,[11.x] Get model PK instead of forcibly id column (#1626),Get model PK instead of forcibly id column Get model PK instead of forcibly id column in tests Get model PK instead of forcibly id column in command Get model PK instead of forcibly id column in repository Get model PK instead of forcibly id column in Passport stub extending from model Fix namespace order Get model PK instead of forcibly id column in blade
36,Fix doc block for withAccessToken() (#1620),,Fix doc block for withAccessToken() (#1620),
37,Update ClientCommand.php's user_id description (#1619), Update ClientCommand.php's user_id description  We get a fair amount of confused passport users on the laravel discord wondering what this user_id is even for. It might help to indicate that the input is optional.  Update ClientCommand.php  Co-authored-by: Taylor Otwell taylor@laravel.com,Update ClientCommand.php's user_id description (#1619),Update ClientCommand.php's user_id description We get a fair amount of confused passport users on the laravel discord wondering what this user_id is even for. It might help to indicate that the input is optional. Update ClientCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com
38,Update CHANGELOG,,Update CHANGELOG,
39,Get authenticated user from the guard (#1617),,Get authenticated user from the guard (#1617),
40,Update CHANGELOG,,Update CHANGELOG,
41,Update composer.json (#1615),,Update composer.json (#1615),
42,Update tests.yml,,Update tests.yml,
43,Update CHANGELOG,,Update CHANGELOG,
44,Adds types to migrations (#1594),,Adds types to migrations (#1594),
45,Update tests.yml,,Update tests.yml,
46,Update CHANGELOG,,Update CHANGELOG,
47,Add auth guard to routes (#1603),,Add auth guard to routes (#1603),
48,Create issues.yml,,Create issues.yml,
49,Test on PHP 8.2 (#1592),  Test on PHP 8.2   Update composer.json ,Test on PHP 8.2 (#1592),Test on PHP 8.2 Update composer.json
50,Update CHANGELOG,,Update CHANGELOG,
51,Update docblock (#1588),,Update docblock (#1588),
52,Fix ClientRepository doc blocks (#1587),,Fix ClientRepository doc blocks (#1587),
53,Apply fixes from StyleCI,,Apply fixes from StyleCI,
54,Update PurgeCommand.php (#1586),I get a lot confused when I use this command it always return seven days :) now return hours instead of days.,Update PurgeCommand.php (#1586),I get a lot confused when I use this command it always return seven days :) now return hours instead of days.
55,[11.x] Support prompting login when redirecting for authorization (#1577),  Support prompting login when redirecting for authorization   use fragment on redirect uri for implicit grant   bind StatefulGuard   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com,[11.x] Support prompting login when redirecting for authorization (#1577),Support prompting login when redirecting for authorization use fragment on redirect uri for implicit grant bind StatefulGuard formatting Co-authored-by: Taylor Otwell taylor@laravel.com
56,Update CHANGELOG,,Update CHANGELOG,
57,Improve token guard return type (#1579),,Improve token guard return type (#1579),
58,Update CHANGELOG,,Update CHANGELOG,
59,Let OAuth2 server handle denying the request (#1572),,Let OAuth2 server handle denying the request (#1572),
60,Update CHANGELOG,,Update CHANGELOG,
61,Support disabling prompt when redirecting for authorization (#1569),,Support disabling prompt when redirecting for authorization (#1569),
62,[11.x] Support prompting re-consent when redirecting for authorization (#1567),  Support prompting re-consent   Update AuthorizationController.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[11.x] Support prompting re-consent when redirecting for authorization (#1567),Support prompting re-consent Update AuthorizationController.php Co-authored-by: Taylor Otwell taylor@laravel.com
63,Update CHANGELOG,,Update CHANGELOG,
64,[11.x] Allow for bootstrapping without loading routes (#1564),  Allow for bootstrapping without loading routes   Update Passport.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[11.x] Allow for bootstrapping without loading routes (#1564),Allow for bootstrapping without loading routes Update Passport.php Co-authored-by: Taylor Otwell taylor@laravel.com
65,[11.x] Custom days and hours to passport purge command (#1563),  Custom days and hours to passport purge command   lint fix   formatting   Co-authored-by: Ruben Garcia ruben.garcia@personio.de Co-authored-by: Taylor Otwell taylor@laravel.com,[11.x] Custom days and hours to passport purge command (#1563),Custom days and hours to passport purge command lint fix formatting Co-authored-by: Ruben Garcia ruben.garcia@personio.de Co-authored-by: Taylor Otwell taylor@laravel.com
66,Update CHANGELOG,,Update CHANGELOG,
67,[11.x] Remove deprecated functionality and simplify some feature tests (#1559),  Drop JWT v3   wip ,[11.x] Remove deprecated functionality and simplify some feature tests (#1559),Drop JWT v3 wip
68,Passport v11 upgrade guide (#1561),  Passport v11 upgrade guide   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,Passport v11 upgrade guide (#1561),Passport v11 upgrade guide Update UPGRADE.md Co-authored-by: Taylor Otwell taylorotwell@gmail.com
69,wip,,wip,
70,Remove deprecated properties (#1560),,Remove deprecated properties (#1560),
71,Drop PHP 7.x and Laravel v8 (#1558),,Drop PHP 7.x and Laravel v8 (#1558),
72,Merge branch '10.x',Conflicts: CHANGELOG.md src/Guards/TokenGuard.php,Merge branch '10.x',Conflicts: CHANGELOG.md src/Guards/TokenGuard.php
73,[11.x] Fix scope inheritance when using Passport::actingAs() (#1551),  Fix scope inheritance when using Passport::actingAs()   Update Passport.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[11.x] Fix scope inheritance when using Passport::actingAs() (#1551),Fix scope inheritance when using Passport::actingAs() Update Passport.php Co-authored-by: Taylor Otwell taylor@laravel.com
74,Update update-changelog.yml,,Update update-changelog.yml,
75,Update pull-requests.yml,,Update pull-requests.yml,
76,Update CHANGELOG,,Update CHANGELOG,
77,Apply fixes from StyleCI,,Apply fixes from StyleCI,
78,[ADD] new URI Rule to validate URI and use it to RedirectRule (#1544),,[ADD] new URI Rule to validate URI and use it to RedirectRule (#1544),
79,Update tests.yml (#1540),,Update tests.yml (#1540),
80,Update pull-requests.yml,,Update pull-requests.yml,
81,Create pull-requests.yml,,Create pull-requests.yml,
82,Update CHANGELOG,,Update CHANGELOG,
83,Upgrade firebase/php-jwt to ^6.0 (#1538),The firebase/php-jwt recently had to make breaking changes to resolve a security flaw in their library. This change upgrades that library and fixes the code that broke with the upgrade.,Upgrade firebase/php-jwt to ^6.0 (#1538),The firebase/php-jwt recently had to make breaking changes to resolve a security flaw in their library. This change upgrades that library and fixes the code that broke with the upgrade.
84,Update update-changelog.yml,,Update update-changelog.yml,
85,Update .styleci.yml,,Update .styleci.yml,
86,Update .styleci.yml,,Update .styleci.yml,
87,Update CHANGELOG.md,,Update CHANGELOG.md,
88,Use anonymous migrations (#1531),,Use anonymous migrations (#1531),
89,Update CHANGELOG.md,,Update CHANGELOG.md,
90,[10.x] Fix Faker deprecations (#1530),"When using this factory in feature tests with $this->withoutDeprecationHandling(); call the test fails as the deprecation gets converted to an exception: Since fakerphp/faker 1.14: Accessing property ""company"" is deprecated, use ""company()"" instead.",[10.x] Fix Faker deprecations (#1530),"When using this factory in feature tests with $this->withoutDeprecationHandling(); call the test fails as the deprecation gets converted to an exception: Since fakerphp/faker 1.14: Accessing property ""company"" is deprecated, use ""company()"" instead."
91,Create update-changelog.yml,,Create update-changelog.yml,
92,Minor documentation tweak to UPGRADE.md (#1526)," Update UPGRADE.md  I just went through the steps of upgrading passport from v8 to v10 and hit a minor snag that could have been solved by a tweak to the documentation. When upgrading from v8 to v9 it says place two Passport static calls ""within the boot method of your AppServiceProvider"" When upgrading from v9 to v10 it says you can remove the calls from your AuthServiceProvider. I don't claim to know where those calls belonged in the first place, so this proposal just updates the documentation to list them both.  Update UPGRADE.md  Co-authored-by: Taylor Otwell taylor@laravel.com",Minor documentation tweak to UPGRADE.md (#1526),"Update UPGRADE.md I just went through the steps of upgrading passport from v8 to v10 and hit a minor snag that could have been solved by a tweak to the documentation. When upgrading from v8 to v9 it says place two Passport static calls ""within the boot method of your AppServiceProvider"" When upgrading from v9 to v10 it says you can remove the calls from your AuthServiceProvider. I don't claim to know where those calls belonged in the first place, so this proposal just updates the documentation to list them both. Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com"
93,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
94,Update CHANGELOG.md,,Update CHANGELOG.md,
95,[11.x] Stub client on guard when calling Passport::actingAsClient() (#1519),  Allow token guard client to be set programmatically   Set the client on the TokenGuard when mocking the client   Apply fixes from StyleCI ,[11.x] Stub client on guard when calling Passport::actingAsClient() (#1519),Allow token guard client to be set programmatically Set the client on the TokenGuard when mocking the client Apply fixes from StyleCI
96,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
97,[10.x] Allow to use custom authorization server response (#1521),"  Allow to use custom authorization server response   Update src/Passport.php   Remove direct initialisation as ""null"" Co-authored-by: Dries Vints dries@vints.io  Update Passport.php  Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Taylor Otwell taylor@laravel.com",[10.x] Allow to use custom authorization server response (#1521),"Allow to use custom authorization server response Update src/Passport.php Remove direct initialisation as ""null"" Co-authored-by: Dries Vints dries@vints.io Update Passport.php Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Taylor Otwell taylor@laravel.com"
98,Update CHANGELOG.md,,Update CHANGELOG.md,
99,Laravel v9 support (#1516),  Laravel 9 support   Update composer.json   Update tests.yml ,Laravel v9 support (#1516),Laravel 9 support Update composer.json Update tests.yml
100,Update tests.yml,,Update tests.yml,
101,Update tests.yml,,Update tests.yml,
102,Update CHANGELOG.md,,Update CHANGELOG.md,
103,Merge pull request #1512 from rubengg86/php_8.1_internal_method_return_types,"fix: Internal method return types, php 8.1 tests compatibility",Merge pull request #1512 from rubengg86/php_8.1_internal_method_return_types,"fix: Internal method return types, php 8.1 tests compatibility"
104,"fix: Internal method return types, php 8.1 tests compatibility",,"fix: Internal method return types, php 8.1 tests compatibility",
105,Apply fixes from StyleCI,,Apply fixes from StyleCI,
106,Merge branch '10.x',Conflicts: CHANGELOG.md tests/Feature/PassportTestCase.php,Merge branch '10.x',Conflicts: CHANGELOG.md tests/Feature/PassportTestCase.php
107,Update CHANGELOG.md,,Update CHANGELOG.md,
108,Fix str_replace error when third parameter ($subject) is null (#1511), Fix str_replace error when third parameter ($subject) is null in PHP 8.1.0  str_replace(): Passing null to parameter #3 ($subject) of type array|string is deprecated in /var/www/html/vendor/laravel/passport/src/PassportServiceProvider.php line 268  Use single quotes to fix style error,Fix str_replace error when third parameter ($subject) is null (#1511),Fix str_replace error when third parameter ($subject) is null in PHP 8.1.0 str_replace(): Passing null to parameter #3 ($subject) of type array|string is deprecated in /var/www/html/vendor/laravel/passport/src/PassportServiceProvider.php line 268 Use single quotes to fix style error
109,[11.x] Allow authenticated client to be retrieved from the guard (#1508),  Allow authenticated client to be retrieved from the guard   Make token guard macroable   Use previously resolved client when available   Add tests ensuring client and user are only pulled from the database once ,[11.x] Allow authenticated client to be retrieved from the guard (#1508),Allow authenticated client to be retrieved from the guard Make token guard macroable Use previously resolved client when available Add tests ensuring client and user are only pulled from the database once
110,[10.x] Update test for Laravel 9 (#1509),  Update test for Laravel 9   wip   wip ,[10.x] Update test for Laravel 9 (#1509),Update test for Laravel 9 wip wip
111,Merge branch '10.x',Conflicts: CHANGELOG.md src/Passport.php,Merge branch '10.x',Conflicts: CHANGELOG.md src/Passport.php
112,Update CHANGELOG.md,,Update CHANGELOG.md,
113,[10.x] Add custom encryption key for JWT tokens (#1501),  Added Passport custom encryption key   Refactored encryptUsing method   StyleCI fixes   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com,[10.x] Add custom encryption key for JWT tokens (#1501),Added Passport custom encryption key Refactored encryptUsing method StyleCI fixes formatting Co-authored-by: Taylor Otwell taylor@laravel.com
114,Refactor expiry dates to intervals (#1500),,Refactor expiry dates to intervals (#1500),
115,Merge pull request #1494 from laravel/php81,PHP 8.1 support,Merge pull request #1494 from laravel/php81,PHP 8.1 support
116,Update phpunit.xml.dist,,Update phpunit.xml.dist,
117,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
118,Update CHANGELOG.md,,Update CHANGELOG.md,
119,PHP 8.1 support,,PHP 8.1 support,
120,"[10.x] Ensure client model factory always creates models with a primary key, even when events are disabled (#1492)","  Ensure client model factory always creates models with a primary key, even when events are disabled   Update ClientFactory.php   Co-authored-by: Taylor Otwell taylor@laravel.com","[10.x] Ensure client model factory always creates models with a primary key, even when events are disabled (#1492)","Ensure client model factory always creates models with a primary key, even when events are disabled Update ClientFactory.php Co-authored-by: Taylor Otwell taylor@laravel.com"
121,Apply fixes from StyleCI,,Apply fixes from StyleCI,
122,Change logo to work on Dark Theme (#1481),,Change logo to work on Dark Theme (#1481),
123,Merge pull request #1470 from ricardogobbosouza/patch-1,Fix link to documentation,Merge pull request #1470 from ricardogobbosouza/patch-1,Fix link to documentation
124,Fix link to documentation,,Fix link to documentation,
125,Fix tests (#1469),,Fix tests (#1469),
126,[11.x] Refactor routes to dedicated file (#1464),  Refactor routes to dedicated file   Update web.php   Apply fixes from StyleCI (#1465)   formatting   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,[11.x] Refactor routes to dedicated file (#1464),Refactor routes to dedicated file Update web.php Apply fixes from StyleCI (#1465) formatting Co-authored-by: Taylor Otwell taylorotwell@gmail.com
127,Merge branch '10.x',,Merge branch '10.x',
128,wip,,wip,
129,dark mode logo,,dark mode logo,
130,[10.x] Use Real Keys in Tests (#1450),  use real keys in tests   revert composer change   reset position of loadKeysFrom() function ,[10.x] Use Real Keys in Tests (#1450),use real keys in tests revert composer change reset position of loadKeysFrom() function
131,Update 1_Bug_report.md,,Update 1_Bug_report.md,
132,formatting,,formatting,
133,Improve authenticateViaBearerToken() performance,,Improve authenticateViaBearerToken() performance,
134,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
135,Update CHANGELOG.md,,Update CHANGELOG.md,
136,use app helper,,use app helper,
137,fix binding,,fix binding,
138,Allow timestamps on Token model (#1425),,Allow timestamps on Token model (#1425),
139,Merge branch '10.x',,Merge branch '10.x',
140,Update tests.yml,,Update tests.yml,
141,Fix $userId type (#1422),,Fix $userId type (#1422),
142,Merge branch '10.x',,Merge branch '10.x',
143,Merge pull request #1421 from laravel/ubuntu,Use ubuntu-18.04,Merge pull request #1421 from laravel/ubuntu,Use ubuntu-18.04
144,Use ubuntu-18.04,,Use ubuntu-18.04,
145,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
146,Update CHANGELOG.md,,Update CHANGELOG.md,
147,[10.x] Backport phpseclib v2 (#1418),  Backport support for phpseclib v2   Apply fixes from StyleCI (#1417) ,[10.x] Backport phpseclib v2 (#1418),Backport support for phpseclib v2 Apply fixes from StyleCI (#1417)
148,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
149,Update CHANGELOG.md,,Update CHANGELOG.md,
150,Revert model DB connection customization (#1412),,Revert model DB connection customization (#1412),
151,Merge branch '10.x',Conflicts: CHANGELOG.md,Merge branch '10.x',Conflicts: CHANGELOG.md
152,Update to phpseclib v3 (#1410),,Update to phpseclib v3 (#1410),
153,"Revert ""[10.x] Add purging of invalid refresh tokens to command (#1396)"" (#1397)",This reverts commit 985577cec359d57df15ac641bfaed84fdc222824.,"Revert ""[10.x] Add purging of invalid refresh tokens to command (#1396)"" (#1397)",This reverts commit 985577cec359d57df15ac641bfaed84fdc222824.
154,[10.x] Add purging of invalid refresh tokens to command (#1396), Delete invalid refresh tokens  Delete refresh tokens referring to non-existing access tokens.   Use whereDoesntHave() instead   Add test for purge command   Update description and output of command   Update PurgeCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[10.x] Add purging of invalid refresh tokens to command (#1396),Delete invalid refresh tokens Delete refresh tokens referring to non-existing access tokens. Use whereDoesntHave() instead Add test for purge command Update description and output of command Update PurgeCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com
155,Update CHANGELOG.md,,Update CHANGELOG.md,
156,[8.x] PHP 8 Support (#1373),  PHP 8 Support   Update JWT usage   Try out dev versions of jwt   Use vcs   Try composer token   Update phpunit xml   Fix test for JWT 3.4   Try git url   Bind JWT Parser to container for 4.x   Add deprecation notice   Use configuration object   Use new token interface   Update composer.json   Update workflow   Co-authored-by: Luís Cobucci lcobucci@gmail.com,[8.x] PHP 8 Support (#1373),PHP 8 Support Update JWT usage Try out dev versions of jwt Use vcs Try composer token Update phpunit xml Fix test for JWT 3.4 Try git url Bind JWT Parser to container for 4.x Add deprecation notice Use configuration object Use new token interface Update composer.json Update workflow Co-authored-by: Luís Cobucci lcobucci@gmail.com
157,Update CHANGELOG.md,,Update CHANGELOG.md,
158,Update .gitattributes,,Update .gitattributes,
159,Merge pull request #1362 from pataar/patch-1,[10.x] Update the badges to use shields.io,Merge pull request #1362 from pataar/patch-1,[10.x] Update the badges to use shields.io
160,[10.x] Update the badges to use shields.io,,[10.x] Update the badges to use shields.io,
161,Merge pull request #1361 from siarheipashkevich/unnecessary-return,remove unnecessary return form service provider,Merge pull request #1361 from siarheipashkevich/unnecessary-return,remove unnecessary return form service provider
162,remove unnecessary return form service provider,,remove unnecessary return form service provider,
163,Remove Vue components (#1352),,Remove Vue components (#1352),
164,Update CHANGELOG.md,,Update CHANGELOG.md,
165,[10.x] Use newFactory to properly reference factory (#1349),  Use newFactory to properly reference factory   Update composer.json ,[10.x] Use newFactory to properly reference factory (#1349),Use newFactory to properly reference factory Update composer.json
166,update branch alias,,update branch alias,
167,Update CHANGELOG.md,,Update CHANGELOG.md,
168,Update CHANGELOG.md,,Update CHANGELOG.md,
169,[10.x] Upgrade guide (#1345),  Update README.md   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,[10.x] Upgrade guide (#1345),Update README.md Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com
170,wip,,wip,
171,Update CHANGELOG.md,,Update CHANGELOG.md,
172,Merge branch '9.x' into master,,Merge branch '9.x' into master,
173,Using assertSame to make assertion equals strict (#1343),,Using assertSame to make assertion equals strict (#1343),
174,[10.x] Client Credentials Feature tests (#1341),  feat: add factory state method for client credentials grant   test: add pass/fail tests for client credentials grant   style: trailing comma ,[10.x] Client Credentials Feature tests (#1341),feat: add factory state method for client credentials grant test: add pass/fail tests for client credentials grant style: trailing comma
175,style: correct NBSP for regular spaces (#1339),,style: correct NBSP for regular spaces (#1339),
176,[10.x] Support Laravel 8 (#1336),  Support Laravel 8   Fix factories   Apply fixes from StyleCI (#1337)   fix tests   Co-authored-by: Taylor Otwell taylorotwell@gmail.com,[10.x] Support Laravel 8 (#1336),Support Laravel 8 Fix factories Apply fixes from StyleCI (#1337) fix tests Co-authored-by: Taylor Otwell taylorotwell@gmail.com
177,Merge branch '9.x' into master,,Merge branch '9.x' into master,
178,Use only one PSR7 implementation (#1330),,Use only one PSR7 implementation (#1330),
179,Allow PHPUnit 9 (#1328),,Allow PHPUnit 9 (#1328),
180,Use newer Github actions (#1329),,Use newer Github actions (#1329),
181,Remove Guzzle dependency (#1327),,Remove Guzzle dependency (#1327),
182,Remove old static personal client methods (#1325),,Remove old static personal client methods (#1325),
183,Merge branch '9.x',,Merge branch '9.x',
184,Update CHANGELOG.md,,Update CHANGELOG.md,
185,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
186,Update CHANGELOG.md,,Update CHANGELOG.md,
187,Update composer.json,,Update composer.json,
188,Merge pull request #1322 from laravel/cookie-fixes,fix cookie handling for security release,Merge pull request #1322 from laravel/cookie-fixes,fix cookie handling for security release
189,Apply fixes from StyleCI (#1321),,Apply fixes from StyleCI (#1321),
190,fix cookie handling for security release,,fix cookie handling for security release,
191,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
192,Update CHANGELOG.md,,Update CHANGELOG.md,
193,Apply table responsive on table class (#1318),,Apply table responsive on table class (#1318),
194,Use custom models in purge command if set (#1316),,Use custom models in purge command if set (#1316),
195,Merge pull request #1314 from laravel/driesvints-patch-1,Update tests.yml,Merge pull request #1314 from laravel/driesvints-patch-1,Update tests.yml
196,Update tests.yml,,Update tests.yml,
197,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
198,Add index to access_token_id column,,Add index to access_token_id column,
199,Update CHANGELOG.md,,Update CHANGELOG.md,
200,Match property sequence,,Match property sequence,
201,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
202,Update CHANGELOG.md,,Update CHANGELOG.md,
203,Merge pull request #1311 from ankurk91/patch/guzzle-7,Allow guzzle v7,Merge pull request #1311 from ankurk91/patch/guzzle-7,Allow guzzle v7
204,Allow guzzle v7,,Allow guzzle v7,
205,Update CHANGELOG.md,,Update CHANGELOG.md,
206,Fix maxlength for token names (#1300),,Fix maxlength for token names (#1300),
207,Improve passport:install command (#1294),,Improve passport:install command (#1294),
208,Apply fixes from StyleCI (#1292),,Apply fixes from StyleCI (#1292),
209,Apply fixes from StyleCI (#1291),,Apply fixes from StyleCI (#1291),
210,Merge branch '9.x',,Merge branch '9.x',
211,Cleanup tests,,Cleanup tests,
212,Merge pull request #1290 from PanjiNamjaElf/9.x,Fix typo on param doc,Merge pull request #1290 from PanjiNamjaElf/9.x,Fix typo on param doc
213,Fix typo on param doc,,Fix typo on param doc,
214,Merge pull request #1287 from corbosman/9.x,correct test name,Merge pull request #1287 from corbosman/9.x,correct test name
215,correct test name,,correct test name,
216,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
217,Update CHANGELOG.md,,Update CHANGELOG.md,
218,Fix HashCommand,,Fix HashCommand,
219,formatting,,formatting,
220,Set actingAsClient token client as proper relationship,,Set actingAsClient token client as proper relationship,
221,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
222,Update CHANGELOG.md,,Update CHANGELOG.md,
223,Nonstandard ID in the token's relationship with the user (#1267),,Nonstandard ID in the token's relationship with the user (#1267),
224,Change to forceFill. Fixes #908. (#1266),,Change to forceFill. Fixes #908. (#1266),
225,Merge branch 'add-models-database-connection-config' into 9.x,,Merge branch 'add-models-database-connection-config' into 9.x,
226,formatting,,formatting,
227,wording,,wording,
