Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Update ClientCommand.php's user_id description (#1619),0.82486176,Update ClientCommand.php's user_id description by @Smoggert in link,Update ClientCommand.php's user_id description We get a fair amount of confused passport users on the laravel discord wondering what this user_id is even for. It might help to indicate that the input is optional. Update ClientCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
Get authenticated user from the guard (#1617),0.8112798,Get authenticated user from the guard by @hafezdivandari in link,,1
Update composer.json (#1615),0.5244355,Update version constraints for Laravel 6.0 (609b5e8),,0
Update tests.yml,0.42280445,Add actingAsClient method for tests (#1083),,0
Adds types to migrations (#1594),0.6168876,Fix migrations tag publish (#832),,0
Add auth guard to routes (#1603),0.82458466,Add auth guard to routes by @hafezdivandari in link,,1
Create issues.yml,0.27980912,Fix migrations tag publish (#832),,0
Test on PHP 8.2 (#1592),0.6489892,PHP 8 Support (#1373),Test on PHP 8.2 Update composer.json,0
Update docblock (#1588),0.6477356,Update docblock by @mnabialek in link,,0
Fix ClientRepository doc blocks (#1587),0.7162386,Fix ClientRepository doc blocks by @axlon in link,,1
Update PurgeCommand.php (#1586),0.84240186,Update PurgeCommand.php by @fatoskurtishi in link,I get a lot confused when I use this command it always return seven days :) now return hours instead of days.,1
[11.x] Support prompting login when redirecting for authorization (#1577),0.79306865,Support prompting login when redirecting for authorization by @hafezdivandari in link,Support prompting login when redirecting for authorization use fragment on redirect uri for implicit grant bind StatefulGuard formatting Co-authored-by: Taylor Otwell taylor@laravel.com,1
Improve token guard return type (#1579),0.7087632,Improve token guard return type by @axlon in link,,1
Let OAuth2 server handle denying the request (#1572),0.84362745,Let OAuth2 server handle the denying response by @hafezdivandari in link,,1
Support disabling prompt when redirecting for authorization (#1569),0.8660999,Support disabling prompt when redirecting for authorization by @hafezdivandari in link,,1
[11.x] Support prompting re-consent when redirecting for authorization (#1567),0.84347576,Support prompting re-consent when redirecting for authorization by @hafezdivandari in link,Support prompting re-consent Update AuthorizationController.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
[11.x] Allow for bootstrapping without loading routes (#1564),0.7635001,Allow for bootstrapping without loading routes by @axlon in link,Allow for bootstrapping without loading routes Update Passport.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
[11.x] Custom days and hours to passport purge command (#1563),0.91547513,Custom days and hours to passport purge command by @rubengg86 in link,Custom days and hours to passport purge command lint fix formatting Co-authored-by: Ruben Garcia ruben.garcia@personio.de Co-authored-by: Taylor Otwell taylor@laravel.com,1
[11.x] Remove deprecated functionality and simplify some feature tests (#1559),0.8106838,Remove deprecated functionality and simplify some feature tests by @driesvints in link,Drop JWT v3 wip,1
Passport v11 upgrade guide (#1561),0.60139763,Improve passport:install command (#1294),Passport v11 upgrade guide Update UPGRADE.md Co-authored-by: Taylor Otwell taylorotwell@gmail.com,0
wip,0.24168459,Removed,,0
Remove deprecated properties (#1560),0.7652183,Remove deprecated functionality (#1235),,1
Drop PHP 7.x and Laravel v8 (#1558),0.8676464,Drop PHP 7.x and Laravel v8 by @driesvints in link,,1
Merge branch '10.x',0.31122106,mergeConfigFrom already checked if app is running with config cached (#1205),Conflicts: CHANGELOG.md src/Guards/TokenGuard.php,0
[11.x] Fix scope inheritance when using Passport::actingAs() (#1551),0.862502,Fix scope inheritance when using Passport::actingAs() by @axlon in link,Fix scope inheritance when using Passport::actingAs() Update Passport.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
Update update-changelog.yml,0.33089817,Fix migrations tag publish (#832),,0
Update pull-requests.yml,0.3701715,Update dependencies for PSR request (#1201),,0
[ADD] new URI Rule to validate URI and use it to RedirectRule (#1544),0.9248102,Add new URI Rule to validate URI and use it to RedirectRule. by @victorbalssa in link,,1
Update tests.yml (#1540),0.4361953,Add actingAsClient method for tests (#1083),,0
Create pull-requests.yml,0.26558554,Update dependencies for PSR request (#1201),,0
Upgrade firebase/php-jwt to ^6.0 (#1538),0.9357675,Upgrade firebase/php-jwt to ^6.0 by @prufrock in link,The firebase/php-jwt recently had to make breaking changes to resolve a security flaw in their library. This change upgrades that library and fixes the code that broke with the upgrade.,1
Update .styleci.yml,0.31512815,Rename property (#920),,0
Update CHANGELOG.md,0.33196053,Fix migrations tag publish (#832),,0
Use anonymous migrations (#1531),0.7388313,Use anonymous migrations by @mmachatschek in link,,1
[10.x] Fix Faker deprecations (#1530),0.71098566,Fix Faker deprecations by @X-Coder264 in link,"When using this factory in feature tests with $this->withoutDeprecationHandling(); call the test fails as the deprecation gets converted to an exception: Since fakerphp/faker 1.14: Accessing property ""company"" is deprecated, use ""company()"" instead.",1
Create update-changelog.yml,0.26368403,Fix migrations tag publish (#832),,0
Minor documentation tweak to UPGRADE.md (#1526),0.43215367,Replace deprecated package and namespaces (#1158),"Update UPGRADE.md I just went through the steps of upgrading passport from v8 to v10 and hit a minor snag that could have been solved by a tweak to the documentation. When upgrading from v8 to v9 it says place two Passport static calls ""within the boot method of your AppServiceProvider"" When upgrading from v9 to v10 it says you can remove the calls from your AuthServiceProvider. I don't claim to know where those calls belonged in the first place, so this proposal just updates the documentation to list them both. Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com",0
[11.x] Stub client on guard when calling Passport::actingAsClient() (#1519),0.8861611,Stub client on guard when calling Passport::actingAsClient() by @axlon in link,Allow token guard client to be set programmatically Set the client on the TokenGuard when mocking the client Apply fixes from StyleCI,1
[10.x] Allow to use custom authorization server response (#1521),0.95345074,Allow to use custom authorization server response (#1521)﻿,"Allow to use custom authorization server response Update src/Passport.php Remove direct initialisation as ""null"" Co-authored-by: Dries Vints dries@vints.io Update Passport.php Co-authored-by: Dries Vints dries@vints.io Co-authored-by: Taylor Otwell taylor@laravel.com",1
Laravel v9 support (#1516),0.9806186,Laravel 9 Support (#1516),Laravel 9 support Update composer.json Update tests.yml,1
Merge pull request #1512 from rubengg86/php_8.1_internal_method_return_types,0.5946264,PHP 8 Support (#1373),"fix: Internal method return types, php 8.1 tests compatibility",0
"fix: Internal method return types, php 8.1 tests compatibility",0.5504743,PHP 8 Support (#1373),,0
Fix str_replace error when third parameter ($subject) is null (#1511),0.9999999,Fix str_replace error when third parameter ($subject) is null (#1511)﻿,Fix str_replace error when third parameter ($subject) is null in PHP 8.1.0 str_replace(): Passing null to parameter #3 ($subject) of type array|string is deprecated in /var/www/html/vendor/laravel/passport/src/PassportServiceProvider.php line 268 Use single quotes to fix style error,1
[11.x] Allow authenticated client to be retrieved from the guard (#1508),0.75829333,Allow authenticated client to be retrieved from the guard by @axlon in link,Allow authenticated client to be retrieved from the guard Make token guard macroable Use previously resolved client when available Add tests ensuring client and user are only pulled from the database once,1
[10.x] Update test for Laravel 9 (#1509),0.7126379,Laravel 9 Support (#1516),Update test for Laravel 9 wip wip,1
[10.x] Add custom encryption key for JWT tokens (#1501),0.9598211,Add custom encryption key for JWT tokens (#1501),Added Passport custom encryption key Refactored encryptUsing method StyleCI fixes formatting Co-authored-by: Taylor Otwell taylor@laravel.com,1
Refactor expiry dates to intervals (#1500),1.0,Refactor expiry dates to intervals (#1500)﻿,,1
Merge pull request #1494 from laravel/php81,0.6119816,Laravel 9 Support (#1516),PHP 8.1 support,0
Update phpunit.xml.dist,0.49532896,Update to phpseclib v3 (#1410)﻿,,0
PHP 8.1 support,0.82660985,Support PHP 8.0 (#1387),,1
"[10.x] Ensure client model factory always creates models with a primary key, even when events are disabled (#1492)",0.8603303,Ensure client model factory always creates models with a primary key (#1492﻿,"Ensure client model factory always creates models with a primary key, even when events are disabled Update ClientFactory.php Co-authored-by: Taylor Otwell taylor@laravel.com",1
Change logo to work on Dark Theme (#1481),0.22941798,Changed,,0
Merge pull request #1470 from ricardogobbosouza/patch-1,0.38521823,Fix migrations tag publish (#832),Fix link to documentation,0
Fix link to documentation,0.5817061,Fix doc block types by @hafezdivandari in link,,0
Fix tests (#1469),0.6146323,Fix actingAsClient testing method (#1119),,0
[11.x] Refactor routes to dedicated file (#1464),0.78231144,Refactor routes to dedicated file by @driesvints in link,Refactor routes to dedicated file Update web.php Apply fixes from StyleCI (#1465) formatting Co-authored-by: Taylor Otwell taylorotwell@gmail.com,1
dark mode logo,0.22160575,Changed,,0
[10.x] Use Real Keys in Tests (#1450),0.36679947,Fix actingAsClient testing method (#1119),use real keys in tests revert composer change reset position of loadKeysFrom() function,0
formatting,0.2997858,Changed,,0
Improve authenticateViaBearerToken() performance,0.8242011,Improve authenticateViaBearerToken() performance by @alecpl in link,,1
use app helper,0.89642435,Use app helper (3d1e6bb),,1
fix binding,0.7934897,Fix binding (e3478de)﻿,,1
Allow timestamps on Token model (#1425),0.8364381,Allow timestamps on Token model by @driesvints in link,,1
Fix $userId type (#1422),0.562902,Use bigInteger column type for user_id columns (#1057),,0
Merge pull request #1421 from laravel/ubuntu,0.5784003,Fix migrations for Laravel 9.x by @ricky-perchpeek in link,Use ubuntu-18.04,0
Use ubuntu-18.04,0.20638418,Upgrade firebase/php-jwt to ^6.0 by @prufrock in link,,0
[10.x] Backport phpseclib v2 (#1418),0.9581481,Backport phpseclib v2 (#1418)﻿,Backport support for phpseclib v2 Apply fixes from StyleCI (#1417),1
Revert model DB connection customization (#1412),0.8861208,Revert model DB connection customization by @driesvints in link,,1
Update to phpseclib v3 (#1410),1.0,Update to phpseclib v3 (#1410)﻿,,1
"Revert ""[10.x] Add purging of invalid refresh tokens to command (#1396)"" (#1397)",0.62736,Revoke refresh tokens when auth tokens get revoked (#1186),This reverts commit 985577cec359d57df15ac641bfaed84fdc222824.,0
[10.x] Add purging of invalid refresh tokens to command (#1396),0.625124,Revoke refresh tokens when auth tokens get revoked (#1186),Delete invalid refresh tokens Delete refresh tokens referring to non-existing access tokens. Use whereDoesntHave() instead Add test for purge command Update description and output of command Update PurgeCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com,0
[8.x] PHP 8 Support (#1373),0.9671565,PHP 8 Support (#1373),PHP 8 Support Update JWT usage Try out dev versions of jwt Use vcs Try composer token Update phpunit xml Fix test for JWT 3.4 Try git url Bind JWT Parser to container for 4.x Add deprecation notice Use configuration object Use new token interface Update composer.json Update workflow Co-authored-by: Luís Cobucci lcobucci@gmail.com,1
Update .gitattributes,0.22384155,Add key type to refresh token model (e400c2b),,0
Merge pull request #1362 from pataar/patch-1,0.43138295,Update dependencies for PSR request (#1201),[10.x] Update the badges to use shields.io,0
[10.x] Update the badges to use shields.io,0.3662071,forceFill new auth code attributes (#1266),,0
Merge pull request #1361 from siarheipashkevich/unnecessary-return,0.39810014,Remove deprecated functionality (#1235),remove unnecessary return form service provider,0
remove unnecessary return form service provider,0.47834218,Remove old static personal client methods (#1325),,0
Remove Vue components (#1352),1.0,Remove Vue components (#1352)﻿,,1
[10.x] Use newFactory to properly reference factory (#1349),0.91390866,Use newFactory to properly reference factory (#1349),Use newFactory to properly reference factory Update composer.json,1
update branch alias,0.2830014,Update docblock by @mnabialek in link,,0
[10.x] Upgrade guide (#1345),0.33260575,Replace deprecated package and namespaces (#1158),Update README.md Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com,0
Merge branch '9.x' into master,0.29763356,Fix migrations for Laravel 9.x by @ricky-perchpeek in link,,0
Using assertSame to make assertion equals strict (#1343),0.3750286,Fix actingAsClient testing method (#1119),,0
[10.x] Client Credentials Feature tests (#1341),0.6267776,"Allow client credentials secret to be hashed (#1145, ccbcfeb, 1c40ae0)",feat: add factory state method for client credentials grant test: add pass/fail tests for client credentials grant style: trailing comma,0
style: correct NBSP for regular spaces (#1339),0.32129496,Fix maxlength for token names (#1300),,0
[10.x] Support Laravel 8 (#1336),0.8090608,Laravel 9 Support (#1516),Support Laravel 8 Fix factories Apply fixes from StyleCI (#1337) fix tests Co-authored-by: Taylor Otwell taylorotwell@gmail.com,1
Use only one PSR7 implementation (#1330),0.9715584,Use only one PSR 7 implementation (#1330),,1
Allow PHPUnit 9 (#1328),0.5936774,PHP 8 Support (#1373),,0
Use newer Github actions (#1329),0.4448862,Changed the way to get action path from url() to route() (#950),,0
Remove Guzzle dependency (#1327),1.0,Remove Guzzle dependency (#1327)﻿,,1
Remove old static personal client methods (#1325),1.0,Remove old static personal client methods (#1325),,1
Merge branch '9.x',0.34497333,Fix migrations for Laravel 9.x by @ricky-perchpeek in link,,0
Update composer.json,0.4823931,Update version constraints for Laravel 6.0 (609b5e8),,0
Merge pull request #1322 from laravel/cookie-fixes,0.64763165,"Fix cookie handling for security release (#1322, 75f1ad2)",fix cookie handling for security release,0
Apply fixes from StyleCI (#1321),0.42809716,Fix doc block types by @hafezdivandari in link,,0
fix cookie handling for security release,0.9266104,"Fix cookie handling for security release (#1322, 75f1ad2)",,1
Apply table responsive on table class (#1318),1.0000004,Apply table responsive on table class (#1318),,1
Use custom models in purge command if set (#1316),1.0000001,Use custom models in purge command if set (#1316),,1
Merge pull request #1314 from laravel/driesvints-patch-1,0.5505587,Laravel v10 Support by @driesvints in link,Update tests.yml,0
Add index to access_token_id column,0.5009327,Nonstandard ID in the token's relationship with the user (#1267),,0
Match property sequence,0.2363412,Rename property (#920),,0
Merge pull request #1311 from ankurk91/patch/guzzle-7,0.6016818,Guzzle 7 support (#1311),Allow guzzle v7,0
Allow guzzle v7,0.74325275,Guzzle 7 support (#1311),,1
Fix maxlength for token names (#1300),0.9999999,Fix maxlength for token names (#1300),,1
Improve passport:install command (#1294),1.0000002,Improve passport:install command (#1294),,1
Apply fixes from StyleCI (#1292),0.41649562,Fix doc block types by @hafezdivandari in link,,0
Apply fixes from StyleCI (#1291),0.4208685,Fix doc block types by @hafezdivandari in link,,0
Cleanup tests,0.3709675,Add responses for destroy methods (#942),,0
Merge pull request #1290 from PanjiNamjaElf/9.x,0.3720651,"Merge default Passport configuration (#1039, e260c86)",Fix typo on param doc,0
Fix typo on param doc,0.5285516,Fix doc block types by @hafezdivandari in link,,0
Merge pull request #1287 from corbosman/9.x,0.34623167,Update dependencies for PSR request (#1201),correct test name,0
correct test name,0.42632437,Add actingAsClient method for tests (#1083),,0
Fix HashCommand,0.7962189,Fix HashCommand (bedf02c),,1
Set actingAsClient token client as proper relationship,0.8103943,Fix actingAsClient token relation (#1268),,1
Nonstandard ID in the token's relationship with the user (#1267),1.0000002,Nonstandard ID in the token's relationship with the user (#1267),,1
Change to forceFill. Fixes #908. (#1266),0.3696298,Fix maxlength for token names (#1300),,0
Merge branch 'add-models-database-connection-config' into 9.x,0.52856827,"Allow to change Models database connection (#1255, 7ab3bdb)",,0
wording,0.22911103,Changed,,0
[9.x] Update UPGRADE.md (#1265),0.37224448,Fix migrations for Laravel 9.x by @ricky-perchpeek in link,Update UPGRADE.md Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com,0
Allow to change Models database connection,0.94130105,"Allow to change Models database connection (#1255, 7ab3bdb)",,1
Merge pull request #1261 from aaronhuisinga/9.x,0.38420808,Fix migrations tag publish (#832),Match name of personal access token methods to config,0
Match name of personal access token methods to config,0.53580904,Implement personal access client config (#1260),The config values included in passport.php don't match those shown in the upgrade guide for personal access tokens in v9.1. This matches the values with those in the config file.,0
[9.x] Implement secret modal (#1258),0.94153094,Implement secret modal (#1258),Implement secret modal Add upgrade note on vue assets Revert change Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com,1
Update UPGRADE.md,0.34112304,Update dependencies for PSR request (#1201),,0
[9.x] Warn about one-time-hashed-secret (#1259),0.9136622,Warn about one-time-hashed-secret (#1259),Warn about one-time-hashed-secret Update ClientCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
Implement personal access client config,0.946027,Implement personal access client config (#1260),,1
Fix updating clients in Vue,0.5344607,Fix displaying secret in Vue component (#1244),,0
Add force option to hash command (#1251),1.0000002,Add force option to hash command (#1251),,1
Fix create client call,0.8503088,Fix create client call (aff9d09),,1
Moved provider check to bearer token only (#1246),1.0,Moved provider check to bearer token only (#1246),,1
Fix displaying secret in Vue component (#1244),1.0000004,Fix displaying secret in Vue component (#1244),,1
fix hashing name,0.5232733,Fix HashCommand (bedf02c),,0
[9.x] Update UPGRADE.md (#1240),0.3754561,Fix migrations for Laravel 9.x by @ricky-perchpeek in link,Update UPGRADE.md Update UPGRADE.md Co-authored-by: Taylor Otwell taylor@laravel.com,0
Apply fixes from StyleCI (#1242),0.4118561,Fix doc block types by @hafezdivandari in link,,0
[9.x] Implement passport:hash command (#1238),0.9457681,Implement passport:hash command (#1238),Implement passport:hash command Skip records which are already hashed Fix client command when hashing secrets Use password_get_info Update HashCommand.php Co-authored-by: Taylor Otwell taylor@laravel.com,1
Merge pull request #1236 from laravel/remove-old-jwt-versions,0.62313336,Drop support for old JWT versions (#1236),[9.x] Drop support for old JWT versions,0
Merge pull request #1237 from laravel/update-league-server-dependency,0.5926723,Bump league server dependency (#1237),[9.x] Bump league server dependency,0
Bump league server dependency,0.89263856,Bump league server dependency (#1237),,1
Drop support for old JWT versions,0.93279994,Drop support for old JWT versions (#1236),,1
Update branch-alias,0.28018227,Update docblock by @mnabialek in link,,0
Remove deprecated functionality (#1235),1.0,Remove deprecated functionality (#1235),,1
Merge branch '8.x',0.32606757,Upgrade to league/oauth2-server 8.0 (97e3026),Conflicts: CHANGELOG.md src/Client.php,0
[8.x] Automatic configuration of client uuids (#1231),0.94539195,Automatic configuration of client UUIDs (#1231),Automatic configuration of client UUIDs via passport:install --uuids,1
Merge branch 'billriess/8.x',0.3105464,Remove Guzzle dependency (#1327)﻿,,0
Update Client.php,0.5501685,Update ClientCommand to support public clients (#1151),,0
StyleCI + validation tweak,0.28954676,Use caret for constraints (d906804),,0
Fixed tests,0.44067752,Fix actingAsClient testing method (#1119),,0
Decorate UserProvider with custom class,0.30522573,Add Provider Guard to ClientRepository for Personal Access Clients by @michaelnabil230 in link,,0
Call the validation...,0.3157978,Modify UserRepository to check for 'findAndValidateForPassport' method (#1144),,0
"Cleaned up returns, removed redundant code",0.33230627,Add responses for destroy methods (#942),,0
Compare models directly on providers.,0.32726306,Initial support for multiple providers (#1220),,0
Merge pull request #1222 from pkostic/8.x,0.4246481,Update dependencies for PSR request (#1201),Fix 500 Internal Server Error response on validating recently deleted client,0
Fix exception on deleted client auth,0.59829664,Fix exception will thrown if token belongs to first party clients (#1040),,0
DocBlocks and formatting,0.47217935,Fix doc block types by @hafezdivandari in link,,0
StyleCI suggestion,0.23403174,Fix doc block types by @hafezdivandari in link,,0
Fixed validation to fallback if provider is not defined,0.42730668,Initial support for multiple providers (#1220),,0
Check if client is set when validating,0.5134029,Add the ability to retrieve current client (#854),,0
Default provider to users if exists otherwise null,0.47492623,Initial support for multiple providers (#1220),,0
DocBlocks,0.4739827,Fix doc block types by @hafezdivandari in link,,0
Initial support for multiple providers,0.84202325,Initial support for multiple providers (#1220),,1
Merge pull request #1207 from lucasmichot/feature/8.x/cleanup-resolveInheritedScopes,0.63529414,Fix resolveInheritedScopes (#1207),[8.x] Fix resolveInheritedScopes.,0
Update Token.php,0.50477356,Allow setting expiration of personal access tokens (#919),,0
Add an extra test.,0.40404186,Add actingAsClient method for tests (#1083),,0
Fix resolveInheritedScopes.,0.9375526,Fix resolveInheritedScopes (#1207),,1
Update config.yml,0.41420072,mergeConfigFrom already checked if app is running with config cached (#1205),,0
Merge pull request #1205 from crynobone/patch-2,0.37256718,Fix migrations tag publish (#832),[8.x] mergeConfigFrom() already check if app is running with config cached.,0
[8.x] mergeConfigFrom() already check if app is running with config cached.,0.9063722,mergeConfigFrom already checked if app is running with config cached (#1205),link,1
Merge pull request #1201 from laravel/github-actions,0.5148922,Fix migrations for Laravel 9.x by @ricky-perchpeek in link,[8.x] GitHub actions,0
Bump dependencies,0.52562374,Bump league server dependency (#1237),,0
Implement Github Actions,0.25463456,Remove deprecated functionality and simplify some feature tests by @driesvints in link,,0
Apply fixes from StyleCI (#1198),0.41665292,Fix doc block types by @hafezdivandari in link,,0
Refactor to sqlite tests,0.37557352,Add actingAsClient method for tests (#1083),,0
Merge pull request #1193 from Ilyes512/small-cleanup,0.37556237,Update PurgeCommand.php by @fatoskurtishi in link,[8.x] Joined config publish registering with the rest of the publish regist…,0
Joined config publish registering with the rest of the publish registries,0.39943048,Fix migrations tag publish (#832),,0
Merge pull request #1192 from laravel/clear-session-instances,0.533435,Laravel 9 Support (#1516),[8.x] Forget session keys on invalid match,0
Forget session keys on invalid match,0.9378334,Forget session keys on invalid match (#1192),,1
Merge pull request #1188 from laravel/auth-token,0.57698953,Switch from getKey() to getAuthIdentifier() to match Laravel core (#1134),[8.x] Implement auth token for access requests,0
Optionally skip if no auth_token is provided,0.46386647,Allow first party clients to skip the authorization prompt (#1022),,0
Implement auth token for access requests,0.92043585,Implement auth token for access requests (#1188),,1
Merge pull request #1186 from laravel/revoke-refresh-tokens,0.6347954,Revoke refresh tokens when auth tokens get revoked (#1186),[8.x] Revoke refresh tokens as well,0
Revoke refresh tokens as well,0.8398204,Revoke refresh tokens when auth tokens get revoked (#1186),,1
Merge pull request #1181 from X-Coder264/add-feature-tests-for-password-grant,0.47797522,forceFill new auth code attributes (#1266),[8.x] Add tests for getting the access token with the password grant,0
Add password grant feature tests,0.43166274,Add actingAsClient method for tests (#1083),,0
Remove foreign keys,0.9264433,Remove foreign keys (20e9b66),,1
Merge pull request #1171 from Orrison/clientFactory,0.45903504,Update ClientCommand to support public clients (#1151),[8.x] Add a Passport Client factory to Passport publishing,0
Update PassportClientFactory.php,0.6165878,Add a Passport Client factory to Passport publishing (#1171),,0
Publish the passport-factories,0.6608361,Add a Passport Client factory to Passport publishing (#1171),Signed-off-by: Kevin Ullyott ullyott.kevin@gmail.com,0
Create the PassportClientFactory,0.70316005,Add a Passport Client factory to Passport publishing (#1171),Signed-off-by: Kevin Ullyott ullyott.kevin@gmail.com,1
Merge pull request #1169 from KieronWiltshire/8.x,0.3731773,Fix migrations tag publish (#832),[8.x] Shouldn't the migrations use bigIncrements and indexes on relationships?,0
Update 2016_06_01_000005_create_oauth_personal_access_clients_table.php,0.5371901,Implement personal access client config (#1260),,0
Update 2016_06_01_000004_create_oauth_clients_table.php,0.50433445,Fix auth codes table customization (#1044),,0
Update 2016_06_01_000003_create_oauth_refresh_tokens_table.php,0.50383914,Upgrade firebase/php-jwt to ^6.0 by @prufrock in link,,0
Update 2016_06_01_000002_create_oauth_access_tokens_table.php,0.5336949,Fix auth codes table customization (#1044),,0
Update 2016_06_01_000001_create_oauth_auth_codes_table.php,0.6244736,Fix auth codes table customization (#1044),,0
formatting and commenting,0.18638225,Fix doc block types by @hafezdivandari in link,,0
Fixes from StyleCI,0.38142014,Fix doc block types by @hafezdivandari in link,,0
Adding options,0.33045852,Make name an optional question (#926),,0
Registering purge command,0.62028396,"Purge Command for revoked and/or expired tokens and auth codes (#1159, 6c1ea42)",,0
Feature: Adding Purge command,0.6431242,Use custom models in purge command if set (#1316),"In order to more easily purge expired or revoked access tokens, auth codes an refresh tokens, I've created a purge command. This command can then be scheduled to run on any given interval or run manually when needed.",0
Merge pull request #1155 from X-Coder264/feature-tests,0.489451,Fix Faker deprecations by @X-Coder264 in link,[8.x] Add tests for Passport::actingAs and Passport::actingAsClient,0
