Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Do not panic on deregister(),0.36655593, - Fix disconnection notification appearing while gnirehtet has been stopped,A call to selector.deregister() may (unexpectedly) fail with Rust/MIO: link,0
Merge pull request #209 from jessedusty/master,0.3038488, - Fix connection hang on large uploads (fixes #79 and #84),Fix #154 - relay dies with AssertionError,0
Fix cleanup race condition,0.6577811,Fix cleanup race condition in Java relay server (#154),"Fix race condition in Java due to timeout from no activity, misses the cleaning deadline by a small number of milliseconds. Fixes link Evidence: Selected keys size 1 now: 1562790544556 nextCleaningDeadline 1562790662669 Selected keys size 0 now: 1562790662667 nextCleaningDeadline 1562790662669 selector.select() returned without any event, an invalid SelectionKey was probably been registered Selected keys size 0 now: 1562790662670 nextCleaningDeadline 1562790662669 Selected keys size 0 now: 1562790722672 nextCleaningDeadline 1562790722670 2019-07-10 16:32:02.673 I UDPConnection: UDP 10.0.0.2:31650 -> 208.67.222.222:53 Close Signed-off-by: Romain Vimont rom@rom1v.com",0
Require FOREGROUND_SERVICE,0.6754371,Require FOREGROUND_SERVICE permission (necessary for Android 9),"Since Android 9, starting a foreground service requires a permission: Apps wanting to use foreground services must now request the FOREGROUND_SERVICE permission first. This is a normal permission, so the system automatically grants it to the requesting app. Starting a foreground service without the permission throws a SecurityException. link",0
Use an Activity as entry point,0.8214023,"Use an activity (instead of a broadcast receiver) as entry point,","Recent versions of Android refuse to directly start a Service or a BroadcastReceiver, so always use an (invisible) Activity to receive intents. This fixes many cases where the confirmation dialog were not displayed: link",1
Upgrade relay-rust dependencies,0.9714929, - update relay-rust dependencies,,1
"Use explicit ""dyn"" keyword",0.17927039, - Handle command-line parsing natively (in Java and Rust),"Trait objects without ""dyn"" keyword is now deprecated.",0
Upgrade gradle version,0.34602618, - Support Android O (fixes #44),,0
Fix binary packet to string (java),0.5059514," - Fix buffer size to avoid ""Not an Ipv4 packet"" error (#273)","Since commit 9a184b9428f443a01f6194c6c7f683f9c70b05b8, i was incremented twice. Fixes link",0
Update rustfmt usage,0.5653181, - update relay-rust dependencies,The new rustfmt now works in Rust stable.,0
Remove non-lexical lifetime workaround,0.2492517," - Fix ""Removing an unknown connection"" crash in the Rust version",The borrow checker is now smart enough :),0
Use dyn trait,0.16689037,Gnirehtet v2.4,Use the new syntax from Rust 1.27 for using trait objects.,0
"Fix all ""cargo clippy"" warnings",0.36301717, - Always log error messages to stderr (fixes #62),,0
"Reformat code with ""cargo fmt""",0.2986422,Workaround rust/mio issue on MacOS (#136),,0
Use Rust edition 2018,0.60696363, - Add a Rust version of the relay server,"Enable Rust edition 2018, and adapt module usage.",0
Fix author e-mail in Cargo.toml,0.22938205, - Add a Rust version of the relay server,The @genymobile.com e-mail is not valid for months.,0
Fix deprecation warnings in tests,0.3576939, - Always log error messages to stderr (fixes #62),Use org.junit.Assert instead of junit.framework.Assert.,0
Upgrade Android versions,0.49376577, - Support Android O (fixes #44),"Everything breaks every time a new version of Android, build tools or gradle is available.",0
Update release v2.3 links in README,0.33626547, - update relay-rust dependencies,,0
Bump version to 2.3,0.38603887, - Support Android O (fixes #44),,0
Make current rustfmt work,0.59169745, - Add a Rust version of the relay server,"Rust deprecated the ""current"" rustfmt, because the ""new"" one is available in nightly. One a stable release channel, we cannot use the new one, so make the ""current"" one work by passing ""--force"".",0
Start clients asynchronously in autostart mode,0.58935285," - Add ""autostart"" and ""autorun"" commands to start on device connection","Starting a client may involved an apk installation. When several new devices are connected, start them in parallel instead of sequentially.",0
Fix track-devices parsing in AdbMonitor,0.509912, - fix adb monitor on multiple devices (#134),"The old implementation assumed that track-devices provided one device state per packet (the one that have changed). In fact, it always resends the whole list: link Therefore, keep the last connected devices list, parse the new list and start gnirehtet client on new connected devices. Fixes link.",0
Add unit tests for Rust AdbMonitor,0.42232847, - Add a Rust version of the relay server,"The Java version had unit tests, but the Rust version had not.",0
Extract read_packet() from next_packet(),0.47381333," - Fix buffer size to avoid ""Not an Ipv4 packet"" error (#273)","Like in the Java version, expose a ""static"" read_packet() function, used by next_packet(). This will allow to test packet reading without an AdbMonitor instance.",0
Replace statement lambda by expression lambda,0.13294104," - Rename command ""gnirehtet rt"" to ""gnirehtet run""",Simplify code syntax in java tests.,0
Discard non-IPv4 packets,0.9356643, - discard non-IPv4 packets (#69),"Despite not allowing implicitly or explicitly IPv6, some devices forward IPv6 packets, not supported by the relay server, to the VpnService. link) To workaround the issue, do not forward these packets to the relay server. Fixes link. Suggested-by: JGregoryAtiba link",1
Merge pull request #129 from jo215/master,0.29601213,Fix cleanup race condition in Java relay server (#154),Fix for potential crash under Android Oreo when sending STOP intent,0
Fix for potential crash under Android Oreo when sending STOP intent,0.8231616, - fix possible crash on Android O on stop intent (#129),,1
Update release v2.2.1 links in README,0.33430877, - Support Android O (fixes #44),,0
Bump Rust version to 2.2.1,0.6513709, - Add a Rust version of the relay server,,0
Rename SHA256SUM.txt to SHA256SUMS.txt,0.2507004," - Rename command ""gnirehtet rt"" to ""gnirehtet run""",It contains hashes for multiple files.,0
Remove unused import warning,0.27330935," - Fix ""Removing an unknown connection"" crash in the Rust version","Since commit c36fa4d1a1086aa03e56aabae12669f8b1a1a1c4, std::ptr is not used anymore.",0
Compare thin pointers to find the connection,0.23478171, - Optimize TCP checksum computation,"Connection is a trait, so ""*const Connection"" is a fat pointer (128 bits, 64 bits pointing to the instance, 64 bits pointing to the vtable). For some reason (a bug?), in Router::remove(), the connection passed as argument has a vtable different from the (same) connection stored in the ""connections"" field. This has the unexpected consequence that for some x and y: println!(""{:p} == {:p} ? {}"", x, y, ptr::eq(x, y)); prints: 0x7f87a8c3a618 == 0x7f87a8c3a618 ? false Thus, the connection to remove was not found, leading to the panic ""Removing an unknown connection"". Instead, compare only the data part, by casting the fat pointers to thin pointers. See link Thanks to mbrubeck on IRC freenode/##rust, who helped a lot to understand the issue.",0
Add debug logs for connection removal,0.43075246, - Improve logs and error messages,Log when a connection is removed from the router.,0
"Revert ""Ignore double-removal of a connection""",0.5573426," - Fix ""Removing an unknown connection"" crash in the Rust version","This reverts commit 10d5e3214043e1c6bab5fd7e81c1933d8d144c45. This does not fix the root cause, so the panic still happens. link",0
Ignore double-removal of a connection,0.55234015, - Fix several race conditions related to client reconnection,"In a single poll() result, the client may be ready to receive a packet from the device, that will be sent to a specific network connection, and in the same time that connection may be ready to send a packet to the client. There is a possibility that both events will lead to close the connection, and remove it from the router. In that case, the second removal did panic. Instead, remove it only if it does not exist. See:  - link  - link",0
Use std::ptr::eq() to compare pointers,0.1318648, - Optimize TCP checksum computation,"When gnirehtet was written, std::ptr::eq() was not available in Rust stable (it has been added in Rust 1.17). Now, we can use it.",0
Update release v2.2 links in README,0.33035225, - update relay-rust dependencies,,0
Update DEVELOP to use latest rust stable,0.5506404, - update relay-rust dependencies,"Do not document a specific version, use the latest stable.",0
Upgrade gnirehtet version to 2.2,0.80381113,Gnirehtet v2.2.1,,1
Ack only once data is written to network socket,0.40623108, - Fix several race conditions related to client reconnection,"The TCP connection acked packets received from the device immediately after it stored them into its buffers, but before they were written to the network socket. This made the client wrongly assume that the connection was super-fast, so the upload bandwidth was totally uncorrelated to the network socket bandwidth. As a consequence, the client filled the buffers up to saturation, leading to packet drops, that slowed down uploads dramatically. To make the client adapt the bittrate according to the associated network socket, do not ack the data immediately, but only once it is actually written to the network socket. See issues:  - link  - link",0
Terminate TCP connections gracefully,0.883353, - Terminate TCP connections gracefully (avoid many garbage packets),"When the network socket is closed or when the device sends a FIN, gracefully terminate the connection by following the RFC793 instead of closing without notifying the device. This avoids to receive more unwanted packets from the device, leading to connections open and close on first packet. See schema: link",1
Start adb daemon on initial connection failure,0.5661231," - Add ""tunnel"" command to restart only the adb tunnel","The adb monitor (used for ""autostart"" and ""autorun"" commands) already restarted the adb daemon on read/write error (typically, when the daemon is killed). Also restart it on connect error, typically when the daemon is not started when gnirehtet starts.",0
Fix comment typo,0.22243649, - Improve logs and error messages,"Replace ""anotate"" by ""annotate"".",0
Add commands to automatically start clients,0.6711166," - Add ""autostart"" and ""autorun"" commands to start on device connection","Add two commands to start the gnirehtet client on device connection: - autostart:     track connected devices to start the client on every new     connected device. - autorun:      autostart (in background) + relay. The device connections are detected through the service ""track-devices"" over a socket connected to the adb daemon: link Thanks to autolainen for the solution: link",0
Extract ByteBuffer from Ipv4PacketBuffer,0.5357764," - Fix buffer size to avoid ""Not an Ipv4 packet"" error (#273)",Ipv4PacketBuffer handles a byte buffer specifically. Extract the part handling the byte buffer to a separate reusable class.,0
Make module interrupt private,0.26785046,Require FOREGROUND_SERVICE permission (necessary for Android 9),"The interrupt module is only used from relay, so it need not be public.",0
Simplify run command in Rust,0.49966186," - Rename command ""gnirehtet rt"" to ""gnirehtet run""",Simply return the Result from cmd_relay() instead of handling any error and panic!.,0
Remove useless annotation,0.2556183," - Fix ""Removing an unknown connection"" crash in the Rust version",Remove a @SupressWarnings annotation on a method that did not generate a warning.,0
Add option to reverse tether specific routes,0.90321535," - Add ""-r ROUTE"" option to reverse tether only specific routes","By default, gnirehtet redirects the whole traffic to the relay server. Make it possible to redirect only specific routes, selected by CIDR: ./gnirehtet start -r 192.168.0.0/24 Like the DNS servers options, several routes may be specified, separated by ',': ./gnirehtet start -r 8.8.8.8,192.168.0.0/24",1
Fix release script with new gradle version,0.31971365, - Support Android O (fixes #44),The new gradle plugin now generates the APK in a release/ directory.,0
Upgrade build.gradle,0.34667632, - Support Android O (fixes #44),"Target SDK version 27 and rename deprecated ""compile"" configuration to ""implementation"".",0
Upgrade gradle and gradle plugin,0.29977676, - Support Android O (fixes #44),Use gradle 4.1 and Android studio gradle plug-in 3.0.1.,0
Install client on start if necessary,0.73484904," - Install the client on ""gnirehtet start"" if necessary","On ""gnirehtet run"", the gnirehtet client was checked and installed (or updated) if necessary. Move this check to ""gnirehtet start"", to guarantee that the client is always up to date.",1
Refactor command-line parsing,0.6604056, - Handle command-line parsing natively (in Java and Rust),"Move command implementations to separate functions taking their exact parameter list. This is still a manual argument parsing, but convenient crates (like clap or structopt) make the resulting gnirehtet binary far bigger, and increase compilation time significantly.",0
Log error messages to stderr,0.8314149, - Always log error messages to stderr (fixes #62),"When the log level is Error, print on stderr instead of stdout. See link.",1
Do not leak EventHandler if Poll::register() fails,0.29997778, - Fix several race conditions related to client reconnection,"We first insert the EventHandler to the Slab to get a Token, then use the token to register the handle on the Poll. If the registration fails, we must remove the EventHandler from the Slab.",0
Close TCP connection on client close,0.7088139, - Terminate TCP connections gracefully (avoid many garbage packets),"When the TCP connection received a FIN, it stayed in CLOSE WAIT state without actually moving to LASK-ACK (cf diagram in RFC793: link). Since TCP connection is the TCP peer (from the Android client point of view), there is no need to wait for the network socket to be actually closed, so just flag ""remote closed"" immediately, and bypass the TCP CLOSE WAIT state. Fixes link.",1
Update mio to 0.6.11,0.508146,Workaround rust/mio issue on MacOS (#136),"Rust mio 0.6.11, the first release including the patch to support ""empty interest"", is available. Therefore, remove the temporary '[replace]' section in Cargo.toml, and use the last 0.6.x version. Also update other dependencies (generated by ""cargo update""). link",0
Add tunnel command,0.59183," - Add ""tunnel"" command to restart only the adb tunnel","Expose a ""tunnel"" command (automatically called by ""start"") to only setup the ""adb reverse"" tunnel.",0
Rename to must_install_client,0.54782176," - Install the client on ""gnirehtet start"" if necessary","For consistency with the other method names, rename mustInstallApk and must_install_gnirehtet to mustInstallClient and must_install_client.",0
Use localabstract socket for tunnel client-side,0.52750915, - Force IPv4 for tunnel connection (fixes #42),There is no need for a TCP connection between the Android application and the Android-side of the tunnel. A local socket is sufficient.,0
Update README for broadcast,0.35420954, - Add a Rust version of the relay server,The commit 4e1490fe3070134e2200e0e8f936f718a9794959 replaced the service by a broadcast receiver. Update the README accordingly.,0
Update release v2.1 links in README,0.32873118, - update relay-rust dependencies,,0
Upgrade gnirehtet version to 2.1,0.7960657,Gnirehtet v2.2.1,,1
Make GnirehtetService foreground,0.5414301,Gnirehtet v2.2.1,"To make Gnirehtet work with Android O, make GnirehtetService foreground, with a permanent notification. When the client fails to connect to the relay server, this permanent notification is used to report the problem.",0
Use a broadcast receiver to receive requests,0.5888634,"Use an activity (instead of a broadcast receiver) as entry point,","The start/stop requests were sent by ""am startservice"" and received by GnirehtetControlService. This behavior is incompatible with Android O, which forbids to run the service in the background: See:   link link Therefore, replace GnirehtetControlService by GnirehtetControlReceiver, so that Gnirehtet is controlled by broadcast intents. Suggested-by: Pascal Cans pcans@genymobile.com",0
Ignore checkstyle magic number warning,0.32623652, - Optimize TCP checksum computation,"Yes, in 127.0.0.1, 127 is a magic number. So be it.",0
Fix u16 overflow in IPv4PacketBuffer,0.61927736," - Fix buffer size to avoid ""Not an Ipv4 packet"" error (#273)","When the buffer is full, self.head equals 0x10000, so converting its value to u16 results in 0. As a consequence, length <= self.head was mistakenly considered false, so the packet was never consumed. As a consequence, the next call to read_from() requested a read with a buffer of 0 bytes, so 0 bytes were read… which was interpreted as EOF, causing client disconnection. See link.",0
Force IPv4 for tunnel connection,0.8627902, - Force IPv4 for tunnel connection (fixes #42),"Port forwarding created by ""adb reverse"" only supports IPv4. Therefore, use 127.0.0.1 instead of the value returned by InetAddress.getLocalhost(), which is ::1 on some devices. See link.",1
"Indicate ""JRE"" for required Java version",0.3834648," - Detect the client version installed on ""gnirehtet run"" (and reinstall if necessary)","For running the Java version of Gnirehtet, indicate that the JRE is required, not the full JDK.",0
Add missing license headers,0.24618089," - Detect the client version installed on ""gnirehtet run"" (and reinstall if necessary)",Some recent files did not include the Apache license header. Include it.,0
Update links to our articles,0.13879144, - Fix gnirehtet rt on MacOS (link),Add links to the articles about the Rust version.,0
Update release v2.0 links in README,0.32214752, - update relay-rust dependencies,,0
Upgrade gnirehtet version to 2.0,0.8052368,Gnirehtet v2.2.1,,1
Move releaseRustWindows out of releaseAll,0.224218," - Fix ""Removing an unknown connection"" crash in the Rust version","For consistency, do not execute the gradle task ""releaseRustWindows"" on ""releaseAll"". Instead, explicitly invoke ""releaseRustWindow"" in the ./release script.",0
Check gnirehtet client version,0.7808838," - Detect the client version installed on ""gnirehtet run"" (and reinstall if necessary)","We checked whether the package ""com.genymobile.gnirehtet"" was present on the device. If absent, ""gnirehtet run"" installed it. However, we must also install the new APK if the installed version does not match. Therefore, parse the output of ""dumpsys package com.genymobile.gnirehtet"" to retrieve the versionCode.",1
Use mio from upstream,0.36798316,Workaround rust/mio issue on MacOS (#136),Use the upstream version of mio since this PR has been merged: link,0
Reformulate the adb section in README,0.577259, - Make adb path configurable,"The adb binary is available in the platform-tools for all the operating systems (not only Windows), so reformulate to clarify how to install adb.",0
Explain better how to install adb on Windows,0.44491893, - Make adb path configurable,"For Windows users, give more details to install adb easily.",0
Simplify usage for Windows,0.3448103, - Add gnirehtet.cmd script for Windows,"Provide an additional script ""gnirehtet-run"" that executes ""gnirehtet run"" without having to open a terminal manually.",0
"Rename ""gnirehtet"" to ""client"" where relevant",0.55881035," - Detect the client version installed on ""gnirehtet run"" (and reinstall if necessary)","For consistency and clarity, rename ""gnirehtet"" to ""client"" when it refers to the gnirehtet application running on an Android device.",0
Improve relay server starting logs,0.5539252, - Improve logs and error messages,"Log both the ""starting"" and ""started"" states for the relay server, consistently between Java and Rust.",0
Log adb commands as debug,0.4967118, - Make adb path configurable,The normal user don't care about these commands.,0
Fix is_gnirehtet_installed() error handling,0.5907013," - Detect the client version installed on ""gnirehtet run"" (and reinstall if necessary)","To detect whether gnirehtet is installed, we check whether the output of ""adb shell pm list packages com.genymobile.gnirehtet"" is empty. However, we must also check its error code, to report the error if the adb command fails.",0
Improve error handling,0.63466656, - Improve logs and error messages,"In CommandExecutionError, ""command"" was ambiguous, it referred both to:  - a gnirehtet command (start, stop, run, relay…),  - a process command (the execution of ""adb something""). CommandExecutionError was either an Io error or a Status error. When it is a process Io error, we want to report the failing command. Therefore, refactor the CommandExecution enum with 3 values:  - ProcessIo,      // io::Error due to process command execution  - ProcessStatus,  // a process command returned with non-zero value  - Io              // any other io::Error Thus, ProcessIo can provide the failing command, to be reported to the user. Also, move all the execution error classes to a separate module.",0
Add info log for is_gnirehtet_installed(),0.54892296," - Detect the client version installed on ""gnirehtet run"" (and reinstall if necessary)",Log the adb command-line executed to check whether gnirehtet is installed on the device.,0
Fix tests,0.24042952, - Improve logs and error messages,The method transport_header_data() return has been changed from &Option<…> to Option<&…>. Fix the tests accordingly.,0
"Format code with ""cargo fmt""",0.24732691,Workaround rust/mio issue on MacOS (#136),,0
Update Rust 1.19 to 1.20 in documentation,0.5793966, - update relay-rust dependencies,Update requirements to reference the last Rust environment version.,0
Use headers data directly when possible,0.2029171, - discard non-IPv4 packets (#69),"To route a packet to an existing connection, the Router only needs the headers data, not the whole headers (which include a reference to the raw array accessible through a ""borrowing view""). The whole headers are necessary only when it creates a new connection. Therefore, make Router use references to headers data directly until it has to create a new Connection.",0
Upgrade Android tools,0.4978074, - Support Android O (fixes #44),Upgrade Android tools to 2.3.3 and target API 26.,0
Update documentation for the Rust version,0.57274985, - update relay-rust dependencies,Update README and DEVELOP to document the Rust relay server.,0
Log with explicit TAG in Main,0.43780583, - Improve logs and error messages,Use a target TAG for logs in Main.,0
Simplify Ctrl+C termination,0.37053096, - Terminate TCP connections gracefully (avoid many garbage packets),"The interruption handler attempted to make the relay() call complete, so that gnirehtet exited normally. This added a lot of complexity, and was not free of race conditions: in the ctrlc crate implementation, the user handler is not called from the OS handler, so setting a flag in the user handler was inherently racy. Instead, just call exit() from the interrupt handler. This is far more simple and works perfectly.",0
Exit with non-zero status on error,0.3987929, - Always log error messages to stderr (fixes #62),"Exit gnirehtet with:  - 1 on unknown command,  - 2 on bad arguments,  - 3 on execution error.",0
Expand mio import,0.27622613,Workaround rust/mio issue on MacOS (#136),Use specific types instead of mio::*.,0
Fix warning message,0.4362558, - Improve logs and error messages,"The weak variable refers to the TunnelServer instance, not the client.",0
Simplify EventHandler storage,0.17607327, - Fix several race conditions related to client reconnection,"Remove mutability on EventHandler::on_ready(), so that the Selector need not to manage its own interior mutability. This removes two unnecessary layers in Selector at runtime (RefCell and Box). In return, each EventHandler implementation need to mutably borrow their ""owner"" to dispatch a mutable on_ready().",0
Upgrade dependencies minor version,0.45695147, - update relay-rust dependencies,And update gnirehtet for slab API changes.,0
Add Rust checkstyle gradle task,0.40512225, - Add a Rust version of the relay server,"Use ""cargo fmt"" to detect checkstyle errors.",0
Fix TCP checksum computation,0.88446677, - Optimize TCP checksum computation,"The last optimization broke TCP checksums, in a way that was not captured by unit tests. In an unsafe block, we computed an offset of (payload_length - 1). However, payload_length is u16 (unsigned), so the result was wrong when payload_length is 0. Fix the offset, and add a unit test for checksuming empty payloads.",1
Optimize Rust TCP checksum by using raw pointers,0.7042447, - Optimize TCP checksum computation,"Use raw pointers to iterate over the raw array directly, instead of using indices and calling get_unchecked(). This reduces the checksum computation time by ~4% (the bench takes ~770ms instead of ~800ms on my computer).",1
Optimize Rust TCP checksum by avoiding conversions,0.77472043, - Optimize TCP checksum computation,"Iterate using usize indices, instead of converting the index to usize for each iteration. This reduces the checksum computation time by ~20% (the bench takes ~800ms instead of ~1000ms on my computer).",1
Fix TCP checksum header_length,0.6714513, - Optimize TCP checksum computation,"The IP header_length was used instead of the TCP header_length in the Rust version. This had no consequences since in practice they are the same in gnirehtet (20 bytes), but this was still a bug.",0
Remove duplicate log in Java,0.4011139, - Improve logs,"The message ""Starting relay server..."" was logged twice (once before calling relay() and once in relay()).",0
"Give help if the user executes ""gnirehtet rt""",0.6195977," - Rename command ""gnirehtet rt"" to ""gnirehtet run""","The ""rt"" command has been renamed to ""run"". To ease the transition, indicate that the command has been renamed.",0
Remove empty line (code style),0.13387525,"   so that the intent is always allowed by Android (#112, #117, #146,",Remove a duplicate empty line in IPv4Packet.java.,0
Fix documentation about selector awakening,0.27023897,Gnirehtet v2.4,"Since commit 75fa09ba94012b5251b11799e8c5227223cca803, SelectorAlarm has been replaced by a timeout.",0
"Add rust gradle ""build"" task",0.4547379, - update relay-rust dependencies,"For consistency with the Android and Java projects, add a ""build"" tasks that run checks and build both debug and release versions.",0
"Rename ""relay"" folders",0.37291577, - Add a Rust version of the relay server,"Move ""relay"" to ""relay-java"" and ""rustrelay"" to ""relay-rust"".",0
"Rename command ""rt"" to ""run""",0.8128272," - Rename command ""gnirehtet rt"" to ""gnirehtet run""","Rename ""gnirehtet rt"" to ""gnirehtet run"", more meaningful.",1
Reduce CPU usage by tweaking MTU value,0.38667545, - Optimize TCP checksum computation,"The IP packets built by gnirehtet were at most 1440 bytes. When possible, use bigger packets to avoid overhead and reduce CPU usage. Typically, when downloading a big file from the host (accessible via 10.0.2.2), adb (used for ""adb reverse"") and gnirehtet consumed a lot of CPU. With bigger packets, they consume a bit less. Therefore, we want to send bigger packets to the VpnService interface having an accordingly higher MTU value. It is tempting to configure the highest possible packet length (0xFFFF, or 65535 bytes). However, use a MTU value of 0x4000 instead: with higher values like 0x8000 or 0xFFFF, or with lower values like 1500, the performances decrease dramatically (for unknown reasons). Here are some (very) approximate measurements (with ""top"") of the host CPU usage while downloading a file hosted on Apache on my laptop, from Firefox on a Nexus 5 having AOSP 6.0.1 (opening the URL link):                                     gnirehtet                              adb   java   rust before checksum improvements   ~56%   ~17%   ~11%            before this commit   ~56%   ~13%   ~ 7%             after this commit   ~36%   ~ 5%   ~ 2%               with ""adb push""   ~41% (but transfers at a higher rate)                              (lower is better)",0
Optimize Java IP checksum,0.77817595, - Optimize TCP checksum computation,"Contrary to the current Rust implementation, the IP checksum in Java has room for optimization. Like for the TCP checksum, access the raw byte[] array without using a ByteBuffer, and compute 16-bit values from two 8-bit values manually. The new implementation runs ~1.5× faster (i.e. it takes 64% of the time required by the old implementation).",1
Add benchmark for Java IP checksum,0.68624103, - Optimize TCP checksum computation,Add a benchmark for IP checksum computation in Java. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.,0
Optimize Java TCP checksum,0.891875, - Optimize TCP checksum computation,"Like in the Rust implementation, we need to optimize checksums computation. The main source of optimization resides in accessing the raw byte[] without using a ByteBuffer, computing 16-bit values from two 8-bit values manually. Contrary to what we measured in Rust, summing high-order and low-order bytes separately to do the shift operation only once has no performance impact. Therefore, do not implement it that way. The new implementation runs ~2.5× faster (i.e. it takes 39% of the time required by the old implementation). However, the Rust implementation runs ~2,7× faster than the Java one.",1
Add benchmark for Java TCP checksum,0.78903234, - Optimize TCP checksum computation,Add a benchmark for TCP checksum computation in Java. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.,1
Optimize more Rust TCP checksum with unsafe,0.761292, - Optimize TCP checksum computation,"For summing array items, use unchecked accesses to the array, in order to avoid bounds checking for every value. This runs ~4.1× faster than with bounds checking (i.e. it takes ~24% of the time necessary when bounds checking is enabled). Overall (including the previous optimizations), the resulting implementation is ~18× faster (it runs in 5.5% of the time required by the old implementation). Since this is the most CPU-intensive task, gnirehtet uses significantly less CPU than before.",1
Optimize Rust TCP checksum,0.8255223, - Optimize TCP checksum computation,"Checksums computation is the most CPU-intensive task in gnirehtet, so it needs to be optimized. Firstly, do not use a Cursor (a non-zero-cost abstraction). Secondly, for summing 16-bit values, sum high-order and low-order bytes separately. This allow to do the shift operation only once (instead of once per value). The new implementations runs ~4.4× faster (i.e. it takes ~23% of the time required by the old implementation).",1
Add benchmark for Rust TCP checksum,0.7322203, - Optimize TCP checksum computation,Add a benchmark for TCP checksum computation in Rust. Implement it alone in a separate commit so that it is easier to compare results before and after optimizations.,1
Improve TCP checksum tests,0.85228896, - Optimize TCP checksum computation,"Put a short value having its sign bit set in the payload, so that a signedness mistake in the checksum computation will be catched.",1
Reference our mio fork by a tag,0.3061419,Workaround rust/mio issue on MacOS (#136),"Using our own fork of mio, we referenced the version using the branch name ""empty_interest"". However, this branch is susceptible to be rebased, breaking our history. Instead, use a tag that will never be moved.",0
Remove useless mut in tests,0.25113168,Workaround rust/mio issue on MacOS (#136),The variable containing the mutable slice to the raw packet does not need to be mutable itself.,0
