Index,Message,Description,Message Abstract,Description Abstract
37,note ses-v2,,note ses-v2,
38,Remove branch-alias from composer.json (#6103),Co-authored-by: s-damian contact@damian-freelance.fr,Remove branch-alias from composer.json (#6103),Co-authored-by: s-damian contact@damian-freelance.fr
39,Update CHANGELOG.md,,Update CHANGELOG.md,
40,update min stability,,update min stability,
41,Merge branch '9.x' into 10.x,,Merge branch '9.x' into 10.x,
42,Update package.json (#6100),,Update package.json (#6100),
43,Tweaks Laravel description (#6099),,Tweaks Laravel description (#6099),
44,remove lodash (#6095),,remove lodash (#6095),
45,[9.x] Adds clarification to throttle auth setting (#6096),  adds clarification to throttle auth setting   Update auth.php    Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Adds clarification to throttle auth setting (#6096),adds clarification to throttle auth setting Update auth.php Co-authored-by: Taylor Otwell taylor@laravel.com
46,remove shop for now while store being redone,,remove shop for now while store being redone,
47,[10.x] A fresh welcome page (#6093),  wip   minor tweaks   Use cool gray for dark mode   Use the same grays for light and dark   Improve dots bg   Add some red back into dark mode   Replace Tailwind CDN with compiled CSS   Remove unnecessary class   Restore font-display: swap    Co-authored-by: Taylor Otwell taylor@laravel.com,[10.x] A fresh welcome page (#6093),wip minor tweaks Use cool gray for dark mode Use the same grays for light and dark Improve dots bg Add some red back into dark mode Replace Tailwind CDN with compiled CSS Remove unnecessary class Restore font-display: swap Co-authored-by: Taylor Otwell taylor@laravel.com
48,update change log,,update change log,
49,fix conflicts,,fix conflicts,
50,remove lang directory by default,,remove lang directory by default,
51,[10.x] Adds PHPUnit 10 support (#6052),  Adds PHPUnit 10 support   Reverts noNamespaceSchemaLocation   Improves PHPUnit configuration file ,[10.x] Adds PHPUnit 10 support (#6052),Adds PHPUnit 10 support Reverts noNamespaceSchemaLocation Improves PHPUnit configuration file
52,sets ASSET_URL to use / as the default value (#6089),,sets ASSET_URL to use / as the default value (#6089),
53,Update CHANGELOG,,Update CHANGELOG,
54,update example,,update example,
55,document new options,,document new options,
56,rename password reset tokens table in skeleton,,rename password reset tokens table in skeleton,
57,rename property for clarity,,rename property for clarity,
58,Use nullable typing (#6084),,Use nullable typing (#6084),
59,remove dispatches job trait,,remove dispatches job trait,
60,adjust wording,,adjust wording,
61,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
62,Uses Laravel Ignition v2.x (#6079),,Uses Laravel Ignition v2.x (#6079),
63,"Adds ""missing"" validation rule translations (#6078)",,"Adds ""missing"" validation rule translations (#6078)",
64,Update CHANGELOG,,Update CHANGELOG,
65,Use dev stability for master,,Use dev stability for master,
66,Merge branch '9.x',,Merge branch '9.x',
67,"Keeps ""prefer-stable"": true",,"Keeps ""prefer-stable"": true",
68,Removes redundant composer setting,,Removes redundant composer setting,
69,use min stability stable,,use min stability stable,
70,Update composer.json,,Update composer.json,
71,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
72,Update composer.json,,Update composer.json,
73,Update CHANGELOG,,Update CHANGELOG,
74,[10.x] Uses PHP Native Type Declarations 🐘 (#6010),  Adds basic typing around method's arguments and return types   Adds missing closure type   Adds typing on tests   Fixes RedirectIfAuthenticated   Fixes Authenticate   Improves RedirectIfAuthenticated types   Fixes user factory unverified return type ,[10.x] Uses PHP Native Type Declarations 🐘 (#6010),Adds basic typing around method's arguments and return types Adds missing closure type Adds typing on tests Fixes RedirectIfAuthenticated Fixes Authenticate Improves RedirectIfAuthenticated types Fixes user factory unverified return type
75,switch email to a primary key (#6064),"switching from a normal index here to a primary index works the same except for adding a UNIQUE constraint. The DatabaseTokenRepository deletes existing records with an email first, before creating a new one, so this additional constraint will be okay. https://github.com/laravel/framework/blob/9.x/src/Illuminate/Auth/Passwords/DatabaseTokenRepository.php#L88",switch email to a primary key (#6064),"switching from a normal index here to a primary index works the same except for adding a UNIQUE constraint. The DatabaseTokenRepository deletes existing records with an email first, before creating a new one, so this additional constraint will be okay. link"
76,Updated git configuration to use LF line endings by default (#6061),,Updated git configuration to use LF line endings by default (#6061),
77,[9.x] Support pusher-js v8.0 (#6059),  Specify cluster for Pusher   Update bootstrap.js   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Support pusher-js v8.0 (#6059),Specify cluster for Pusher Update bootstrap.js Co-authored-by: Taylor Otwell taylor@laravel.com
78,Update to Heroicons v2 (#6051),,Update to Heroicons v2 (#6051),
79,Updated tests badge (#6050),"The old badge was still referencing Travis CI, last time it ran was 2 years ago.",Updated tests badge (#6050),"The old badge was still referencing Travis CI, last time it ran was 2 years ago."
80,Update CHANGELOG,,Update CHANGELOG,
81,add decimal translation,,add decimal translation,
82,Update CHANGELOG,,Update CHANGELOG,
83,Update package.json,,Update package.json,
84,vite 4 support (#6043),,vite 4 support (#6043),
85,Add ulid and ascii validation message (#6046),,Add ulid and ascii validation message (#6046),
86,Merge branch '9.x',Conflicts: CHANGELOG.md,Merge branch '9.x',Conflicts: CHANGELOG.md
87,Create issues.yml,,Create issues.yml,
88,Update CHANGELOG,,Update CHANGELOG,
89,bump vite plugin (#6038),,bump vite plugin (#6038),
90,Update CHANGELOG,,Update CHANGELOG,
91,validation rules sorting consistency (#6031),,validation rules sorting consistency (#6031),
92,Update validation.php (#6029),,Update validation.php (#6029),
93,Adds lowercase validation rule translation (#6028),  Adds lowercase validation rule translation   Update validation.php   Co-authored-by: Dries Vints dries@vints.io,Adds lowercase validation rule translation (#6028),Adds lowercase validation rule translation Update validation.php Co-authored-by: Dries Vints dries@vints.io
94,Update CHANGELOG,,Update CHANGELOG,
95,Changing .env to make Pusher work without editing the commented out part in the bootstrap.js (#6021),"  edit file   This works for null, undefined and '', because it's JavaScript ",Changing .env to make Pusher work without editing the commented out part in the bootstrap.js (#6021),"edit file This works for null, undefined and '', because it's JavaScript"
96,Update CHANGELOG,,Update CHANGELOG,
97,Remove 8.0 build,,Remove 8.0 build,
98,Merge branch '9.x',Conflicts: CHANGELOG.md composer.json,Merge branch '9.x',Conflicts: CHANGELOG.md composer.json
99,Add /.fleet directory to .gitignore (#6011),,Add /.fleet directory to .gitignore (#6011),
100,Sort EditorConfig rules (#6012),,Sort EditorConfig rules (#6012),
101,Shorten pusher host config (#6009),  Shorten pusher host config   Update broadcasting.php   Co-authored-by: Taylor Otwell taylor@laravel.com,Shorten pusher host config (#6009),Shorten pusher host config Update broadcasting.php Co-authored-by: Taylor Otwell taylor@laravel.com
102,Upgrade axios to v1.x (#6008),https://github.com/axios/axios/releases/tag/v1.0.0,Upgrade axios to v1.x (#6008),link
103,ignore .env.production (#6004),,ignore .env.production (#6004),
104,update colours (#6002),,update colours (#6002),
105,Update tests.yml (#6000),,Update tests.yml (#6000),
106,PHP 8.2 build (#5999),  PHP 8.2 build   wip   wip ,PHP 8.2 build (#5999),PHP 8.2 build wip wip
107,Update tests.yml,,Update tests.yml,
108,Update CHANGELOG,,Update CHANGELOG,
109,GitHub Workflows security hardening (#5992),  build: harden update-changelog.yml permissions Signed-off-by: Alex aleksandrosansan@gmail.com   build: harden tests.yml permissions Signed-off-by: Alex aleksandrosansan@gmail.com   Update update-changelog.yml   Update tests.yml   Co-authored-by: Dries Vints dries@vints.io,GitHub Workflows security hardening (#5992),build: harden update-changelog.yml permissions Signed-off-by: Alex aleksandrosansan@gmail.com build: harden tests.yml permissions Signed-off-by: Alex aleksandrosansan@gmail.com Update update-changelog.yml Update tests.yml Co-authored-by: Dries Vints dries@vints.io
110,Add Laravel Bootcamp to Learning Laravel (#5991),  Add Laravel Bootcamp to Learning Laravel   Update README.md ,Add Laravel Bootcamp to Learning Laravel (#5991),Add Laravel Bootcamp to Learning Laravel Update README.md
111,Validation added required_if_accepted (#5987),Added translation for new validation required_if_accepted rule,Validation added required_if_accepted (#5987),Added translation for new validation required_if_accepted rule
112,Update CHANGELOG,,Update CHANGELOG,
113,Make email unique (#5978),When seeding large amounts of users there is a chance for a duplicate entry SQL error because the email column is unique. https://github.com/laravel/laravel/blob/64e01753985749fab6626a370b27baa8431e74e6/database/migrations/2014_10_12_000000_create_users_table.php#L19,Make email unique (#5978),When seeding large amounts of users there is a chance for a duplicate entry SQL error because the email column is unique. link
114,Update CHANGELOG,,Update CHANGELOG,
115,bump the Vite version (#5977),,bump the Vite version (#5977),
116,Update CHANGELOG,,Update CHANGELOG,
117,[9.x] feature: max_digits and min_digits validation translations (#5975),  feature: max_digits and min_digits validation translations   Update validation.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] feature: max_digits and min_digits validation translations (#5975),feature: max_digits and min_digits validation translations Update validation.php Co-authored-by: Taylor Otwell taylor@laravel.com
118,use except,,use except,
119,use short closure,,use short closure,
120,add alt to laravel logo image (#5973),,add alt to laravel logo image (#5973),
121,Update CHANGELOG,,Update CHANGELOG,
122,wip,,wip,
123,wip,,wip,
124,Add ValidateSignature middleware for ignore params (#5942),  Add ValidateSignature middleware for ignore params   Comment out query parameters by default   Remove leading slash   Update Kernel ValidateSignature middleware path ,Add ValidateSignature middleware for ignore params (#5942),Add ValidateSignature middleware for ignore params Comment out query parameters by default Remove leading slash Update Kernel ValidateSignature middleware path
125,Update CHANGELOG,,Update CHANGELOG,
126,Validation added doesnt_end_with translation (#5962),  Validation added doesnt_end_with translation   fix order ,Validation added doesnt_end_with translation (#5962),Validation added doesnt_end_with translation fix order
127,Update CHANGELOG,,Update CHANGELOG,
128,Update composer.json (#5959),,Update composer.json (#5959),
129,Update laravel/sanctum version (#5957),,Update laravel/sanctum version (#5957),
130,Update CHANGELOG,,Update CHANGELOG,
131,[9.x] Don't need to ignore vite config file (#5953),  Don't need to ignore vite config file   Apply fixes from StyleCI   Co-authored-by: StyleCI Bot bot@styleci.io,[9.x] Don't need to ignore vite config file (#5953),Don't need to ignore vite config file Apply fixes from StyleCI Co-authored-by: StyleCI Bot bot@styleci.io
132,wip,,wip,
133,Merge branch '9.x',Conflicts: composer.json,Merge branch '9.x',Conflicts: composer.json
134,Update font delivery (#5952),Seeing the non compliance of Google Fonts to GDPR I thought to update the CDN. My non-designer eyes could see no difference on the site.,Update font delivery (#5952),Seeing the non compliance of Google Fonts to GDPR I thought to update the CDN. My non-designer eyes could see no difference on the site.
135,Update CHANGELOG,,Update CHANGELOG,
136,Vite 3 support (#5944),,Vite 3 support (#5944),
137,[9.x] Uses laravel/pint for styling (#5945),  Uses laravel/pint for styling   Makes .styleci.yml ignored on export   Update composer.json   Co-authored-by: Dries Vints dries@vints.io,[9.x] Uses laravel/pint for styling (#5945),Uses laravel/pint for styling Makes .styleci.yml ignored on export Update composer.json Co-authored-by: Dries Vints dries@vints.io
138,Bump axios version (#5946),,Bump axios version (#5946),
139,Update CHANGELOG,,Update CHANGELOG,
140,Update to the latest version of laravel-vite-plugin (#5943),,Update to the latest version of laravel-vite-plugin (#5943),
141,Update to the latest version of laravel-vite-plugin (#5932),The laravel-vite-plugin had a pre-1.x major version bump due to a change in the plugin return type.,Update to the latest version of laravel-vite-plugin (#5932),The laravel-vite-plugin had a pre-1.x major version bump due to a change in the plugin return type.
142,add default reloading to skeleton (#5927),,add default reloading to skeleton (#5927),
143,Update bootstrap.js (#5929),"Before it was use VITE_PUSHER_CLUSTER, it should be VITE_PUSHER_APP_CLUSTER.",Update bootstrap.js (#5929),"Before it was use VITE_PUSHER_CLUSTER, it should be VITE_PUSHER_APP_CLUSTER."
144,bump actions/checkout (#5928),,bump actions/checkout (#5928),
145,Update .gitignore (#5924),,Update .gitignore (#5924),
146,Merge branch '9.x',Conflicts: composer.json,Merge branch '9.x',Conflicts: composer.json
147,Update CHANGELOG,,Update CHANGELOG,
148,Update composer.json,,Update composer.json,
149,[9.x] Added support for easy development configuration in bootstrap.js (#5900),  Added support for easy development configuration in bootstrap.js   Added extra variables for existing configuration in broadcasting   Update bootstrap.js   Setting default for empty variable   Update .env.example   Update .env.example   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Added support for easy development configuration in bootstrap.js (#5900),Added support for easy development configuration in bootstrap.js Added extra variables for existing configuration in broadcasting Update bootstrap.js Setting default for empty variable Update .env.example Update .env.example Co-authored-by: Taylor Otwell taylor@laravel.com
150,[9.x] Vite (#5904),  Use Vite   Gitignore Vite build directory   Use CSS entry points   Update plugin   Linting   Update plugin ,[9.x] Vite (#5904),Use Vite Gitignore Vite build directory Use CSS entry points Update plugin Linting Update plugin
151,use global functino,,use global functino,
152,Update update-changelog.yml,,Update update-changelog.yml,
153,Update pull-requests.yml,,Update pull-requests.yml,
154,Sorting (#5899),Sort Alphabetically for newly added doesnt_start_with.,Sorting (#5899),Sort Alphabetically for newly added doesnt_start_with.
155,Update CHANGELOG,,Update CHANGELOG,
156,[9.x] Improve Pusher configuration for easy development (#5897),  Improve Pusher configuration for easy development   Fix style-ci ,[9.x] Improve Pusher configuration for easy development (#5897),Improve Pusher configuration for easy development Fix style-ci
157,add language line,,add language line,
158,Update CHANGELOG,,Update CHANGELOG,
159,Switch to ESM imports (#5895),This improves the transition for Vite users.,Switch to ESM imports (#5895),This improves the transition for Vite users.
160,Merge branch '9.x',,Merge branch '9.x',
161,Update CHANGELOG,,Update CHANGELOG,
162,a few wording changes,,a few wording changes,
163,[9.x] Add specific test user in seeder (#5879),  Update DatabaseSeeder.php   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Add specific test user in seeder (#5879),Update DatabaseSeeder.php formatting Co-authored-by: Taylor Otwell taylor@laravel.com
164,Update mail.php (#5877),Add local_domain as an option to the smtp configuration. This can be used to change the domain that is used to send the EHLO command during the SMTP handshake. null is a sensible default since Symfony/Mailer will use it's own default (127.0.0.1) to send the mail. Co-authored-by: Bram in 't Zandt bram@bigspark.com,Update mail.php (#5877),Add local_domain as an option to the smtp configuration. This can be used to change the domain that is used to send the EHLO command during the SMTP handshake. null is a sensible default since Symfony/Mailer will use it's own default (127.0.0.1) to send the mail. Co-authored-by: Bram in 't Zandt bram@bigspark.com
165,Update CHANGELOG,,Update CHANGELOG,
166,Bump minimum Laravel version,,Bump minimum Laravel version,
167,Update logging.php (#5874),,Update logging.php (#5874),
168,[9.x] Run tests for skeleton (#5873),  Run tests for skeleton   wip   wip ,[9.x] Run tests for skeleton (#5873),Run tests for skeleton wip wip
169,Merge branch '8.x' into 9.x,Conflicts: CHANGELOG.md server.php,Merge branch '8.x' into 9.x,Conflicts: CHANGELOG.md server.php
170,Fix alphabetical order for password rules (#5872),,Fix alphabetical order for password rules (#5872),
171,Bump laravel/framework version to latest (#5870),Required for password rule translations to work properly (see https://github.com/laravel/framework/pull/42060),Bump laravel/framework version to latest (#5870),Required for password rule translations to work properly (see link)
172,Update CHANGELOG,,Update CHANGELOG,
173,[9.x] Add missing maintenance to config (#5868), [9.x] Add missing maintenance to config  40102   fix spacing   fix cache store for maintenance config   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Add missing maintenance to config (#5868),[9.x] Add missing maintenance to config 40102 fix spacing fix cache store for maintenance config formatting Co-authored-by: Taylor Otwell taylor@laravel.com
174,move password lines into main translation file,,move password lines into main translation file,
175,Update CHANGELOG,,Update CHANGELOG,
176,Update CHANGELOG.md,,Update CHANGELOG.md,
177,fix docblock,,fix docblock,
178,update wording,,update wording,
179,add levels to handler,,add levels to handler,
180,Update server.php (#5863),,Update server.php (#5863),
181,Update RouteServiceProvider.php (#5862),,Update RouteServiceProvider.php (#5862),
182,Create pull-requests.yml,,Create pull-requests.yml,
183,revert change - unnecessary :),,revert change - unnecessary :),
184,remove packages file for a better experience,,remove packages file for a better experience,
185,wip,,wip,
186,Update CHANGELOG,,Update CHANGELOG,
187,add encryption configuration,,add encryption configuration,
188,Update CHANGELOG,,Update CHANGELOG,
189,[9.x] Make authenticate session a route middleware (#5842),  make authenticate session a route middleware   Update Kernel.php ,[9.x] Make authenticate session a route middleware (#5842),make authenticate session a route middleware Update Kernel.php
190,"Remove ""password"" validation key (#5856)",,"Remove ""password"" validation key (#5856)",
191,Drop PHP 8.0 (#5854),,Drop PHP 8.0 (#5854),
192,Merge branch '9.x',,Merge branch '9.x',
193,Add username in config to use with phpredis + ACL (#5851),Linked to https://github.com/laravel/framework/pull/41683/commits,Add username in config to use with phpredis + ACL (#5851),Linked to link
194,Update update-changelog.yml,,Update update-changelog.yml,
195,The comment for cache key prefix needed an update (#5849),  The comment for cache key prefix needed an update   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com,The comment for cache key prefix needed an update (#5849),The comment for cache key prefix needed an update formatting Co-authored-by: Taylor Otwell taylor@laravel.com
196,[9.x] Add an example to the class aliases (#5846),  Add an example to the class aliases   Update app.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Add an example to the class aliases (#5846),Add an example to the class aliases Update app.php Co-authored-by: Taylor Otwell taylor@laravel.com
197,Update .styleci.yml,,Update .styleci.yml,
198,Update .styleci.yml (#5843),,Update .styleci.yml (#5843),
199,Update CHANGELOG.md,,Update CHANGELOG.md,
200,The docker-compose.override.yml should not be ignored by default (#5838),"While this file can be used for local overrides, that is not its only intended usage. E.g. a common setup would be like this:  docker-compose.yml: services shared across builds docker-compose.override.yml: services only used in development docker-compose.production.yml: configuration needed for building production images.  Now for regular development you just need to run docker-compose up --build and only in you CI you would build and run for production by explicitly naming the yml files. TL;DR: Excluding docker-compose.override.yml seems to be a personal preference of someone and they should do that in their global .gitignore if the are so inclined.",The docker-compose.override.yml should not be ignored by default (#5838),"While this file can be used for local overrides, that is not its only intended usage. E.g. a common setup would be like this: docker-compose.yml: services shared across builds docker-compose.override.yml: services only used in development docker-compose.production.yml: configuration needed for building production images. Now for regular development you just need to run docker-compose up --build and only in you CI you would build and run for production by explicitly naming the yml files. TL;DR: Excluding docker-compose.override.yml seems to be a personal preference of someone and they should do that in their global .gitignore if the are so inclined."
201,Update CHANGELOG.md,,Update CHANGELOG.md,
202,Update mail.php (#5836),,Update mail.php (#5836),
203,[9.x] add throw to filesystems config (#5835),,[9.x] add throw to filesystems config (#5835),
204,Add option to configure Mailgun transporter scheme (#5831),,Add option to configure Mailgun transporter scheme (#5831),
205,Small typo fix in filesystems.php (#5827),  Update filesystems.php   Update filesystems.php   Co-authored-by: Taylor Otwell taylor@laravel.com,Small typo fix in filesystems.php (#5827),Update filesystems.php Update filesystems.php Co-authored-by: Taylor Otwell taylor@laravel.com
206,Update CHANGELOG.md,,Update CHANGELOG.md,
207,Replace Laravel CORS package (#5825),,Replace Laravel CORS package (#5825),
208,[9.x] Update sanctum config file (#5820),  Update sanctum config file   Update composer.json   Co-authored-by: suyaqi suyaqi@wy.net Co-authored-by: Dries Vints dries@vints.io,[9.x] Update sanctum config file (#5820),Update sanctum config file Update composer.json Co-authored-by: suyaqi suyaqi@wy.net Co-authored-by: Dries Vints dries@vints.io
209,Update RouteServiceProvider.php (#5818),,Update RouteServiceProvider.php (#5818),
210,Update CHANGELOG.md,,Update CHANGELOG.md,
211,Add underscore to prefix in database cache key (#5817),"For Redis caching prefix with underscore :  'prefix' => env('REDIS_PREFIX', Str::slug(env('APP_NAME', 'laravel'), '').'_database'), but when cache stored in database, then the key is created ""merged"" with prefix, by this line:  'prefix' => env('CACHE_PREFIX', Str::slug(env('APP_NAME', 'laravel'), '_').'_cache'), for example, if ""key"" is a key for cache, then the result is: ""laravel_cachekey"", not a preferable ""laravel_cache_key""",Add underscore to prefix in database cache key (#5817),"For Redis caching prefix with underscore :  'prefix' => env('REDIS_PREFIX', Str::slug(env('APP_NAME', 'laravel'), '').'database'), but when cache stored in database, then the key is created ""merged"" with prefix, by this line:  'prefix' => env('CACHE_PREFIX', Str::slug(env('APP_NAME', 'laravel'), '').'_cache'), for example, if ""key"" is a key for cache, then the result is: ""laravel_cachekey"", not a preferable ""laravel_cache_key"""
212,Update RouteServiceProvider.php (#5816),,Update RouteServiceProvider.php (#5816),
213,add default address,,add default address,
214,[9.x] Fix lang alphabetical order (#5812),  Fix lang alphabetical order   Update pagination.php   Co-authored-by: Taylor Otwell taylor@laravel.com,[9.x] Fix lang alphabetical order (#5812),Fix lang alphabetical order Update pagination.php Co-authored-by: Taylor Otwell taylor@laravel.com
215,"Revert ""Add Redis facade as comment in app.config (#5813)"" (#5814)",This reverts commit efd49c6b94a575f3523f5809690314dc6d8bccf5.,"Revert ""Add Redis facade as comment in app.config (#5813)"" (#5814)",This reverts commit efd49c6b94a575f3523f5809690314dc6d8bccf5.
216,Add Redis facade as comment in app.config (#5813),,Add Redis facade as comment in app.config (#5813),
217,[10.x] Prep Laravel 10 (#5805),  Prep Laravel 10   Update composer.json   Update Kernel.php   Update composer.json   Update composer.json ,[10.x] Prep Laravel 10 (#5805),Prep Laravel 10 Update composer.json Update Kernel.php Update composer.json Update composer.json
218,[9.x] Remove redundant nulls (#5811),  follow up of #5791   Update app.php   Co-authored-by: Dries Vints dries@vints.io,[9.x] Remove redundant nulls (#5811),follow up of #5791 Update app.php Co-authored-by: Dries Vints dries@vints.io
219,"Revert ""Fix .gitattributes consistency with .editorconfig (#5802)"" (#5809)",This reverts commit 207a23e4a1267e65b268a1ee09afdbc5f5e1beea.,"Revert ""Fix .gitattributes consistency with .editorconfig (#5802)"" (#5809)",This reverts commit 207a23e4a1267e65b268a1ee09afdbc5f5e1beea.
220,Merge pull request #5807 from u01jmg3/9.x,Align min PHP version with docs,Merge pull request #5807 from u01jmg3/9.x,Align min PHP version with docs
221,Align min PHP version with docs,,Align min PHP version with docs,
222,Merge pull request #5806 from axlon/patch-1,[9.x] Improve typing on user factory,Merge pull request #5806 from axlon/patch-1,[9.x] Improve typing on user factory
223,Improve typing on user factory,,Improve typing on user factory,
224,Fix .gitattributes consistency with .editorconfig (#5802),"lf EOL is defined in .editorconfig but missed in .gitattributes, so here is the fix. This little fix helps keep the EOL consistent across the project and ensures it doesn't get messed up by GitHub Desktop or any other GIT client.",Fix .gitattributes consistency with .editorconfig (#5802),"lf EOL is defined in .editorconfig but missed in .gitattributes, so here is the fix. This little fix helps keep the EOL consistent across the project and ensures it doesn't get messed up by GitHub Desktop or any other GIT client."
225,add discovery method default,,add discovery method default,
226,revert 10 for now,,revert 10 for now,
227,Laravel 10,,Laravel 10,
228,Adds Laravel v9.x to changelog (#5803),  Adds Laravel v9.x to changelog   Update CHANGELOG.md   Co-authored-by: Taylor Otwell taylor@laravel.com,Adds Laravel v9.x to changelog (#5803),Adds Laravel v9.x to changelog Update CHANGELOG.md Co-authored-by: Taylor Otwell taylor@laravel.com
229,Update CHANGELOG.md,,Update CHANGELOG.md,
230,Update CHANGELOG.md,,Update CHANGELOG.md,
231,Update CHANGELOG.md,,Update CHANGELOG.md,
232,Update CHANGELOG.md,,Update CHANGELOG.md,
233,Merge branch '8.x',,Merge branch '8.x',
234,[8.x] Auto update changelog file with a new release (#5801),  Create update-changelog.md   Update .gitattributes   Rename update-changelog.md to update-changelog.yml ,[8.x] Auto update changelog file with a new release (#5801),Create update-changelog.md Update .gitattributes Rename update-changelog.md to update-changelog.yml
235,Merge branch '8.x',,Merge branch '8.x',
236,Reverts analysing routes folder as it causes issues with html coverage reporter (#5800),,Reverts analysing routes folder as it causes issues with html coverage reporter (#5800),
237,Added missing dot in required_array_keys validation rule (#5798),,Added missing dot in required_array_keys validation rule (#5798),
238,Merge pull request #5797 from ArnaudLier/patch-1,[9.x] Remove server.php from StyleCI,Merge pull request #5797 from ArnaudLier/patch-1,[9.x] Remove server.php from StyleCI
239,Update .styleci.yml,,Update .styleci.yml,
240,remove session key,,remove session key,
241,Update the default Argon2 options,,Update the default Argon2 options,
242,Merge pull request #5795 from emaia/patch-1,Fix alphabetical order,Merge pull request #5795 from emaia/patch-1,Fix alphabetical order
243,Fix alphabetical order,,Fix alphabetical order,
244,[9.x]: remove redundant argument null since default parameter is null (#5791),,[9.x]: remove redundant argument null since default parameter is null (#5791),
245,add validation language line,,add validation language line,
246,document json session serialization (#5787),,document json session serialization (#5787),
247,fix spacing,,fix spacing,
