Index,Release Note,Release Note Abstract
11,"
Fix document selector when tailwindCSS.experimental.configFile is a string (#693)
Fix IntelliSense for project paths containing brackets (#694)
","Fix document selector when tailwindCSS.experimental.configFile is a string (#693)
Fix IntelliSense for project paths containing brackets (#694)"
12,"
Tweak theme helper detection (#689)
Remove marketplace ""preview"" tag (5932d20)
Add typescript to default languages (#690)
","Tweak theme helper detection (#689)
Remove marketplace ""preview"" tag (5932d20)
Add typescript to default languages (#690)"
13,"
Fix @layer syntax highlighting (#637)
Improve extraction for variable colors (#638)
Improve experimental.configFile in multi-root workspaces (#640)
Add documentation for @config completion (ea5aff5)
Boot language servers for nested workspace folders (#642)
Remove typescript from default languages (#645)
Fix duplicate color decorators (#652)
Improve theme helper detection (#655)
Add class modifier completions (#686)
Bump bundled version of tailwindcss to 3.2.4 (f07eedd)
","Fix @layer syntax highlighting (#637)
Improve extraction for variable colors (#638)
Improve experimental.configFile in multi-root workspaces (#640)
Add documentation for @config completion (ea5aff5)
Boot language servers for nested workspace folders (#642)
Remove typescript from default languages (#645)
Fix duplicate color decorators (#652)
Improve theme helper detection (#655)
Add class modifier completions (#686)
Bump bundled version of tailwindcss to 3.2.4 (f07eedd)"
14,"
Fix variant completions when using a DEFAULT value with matchVariant (#635)
",Fix variant completions when using a DEFAULT value with matchVariant (#635)
15,"
Fix usage of absolute paths in experimental.configFile setting (#617)
Fix IntelliSense when separator is -- (#628)
Improve support for theme CSS helper when not using quotes and/or using an opacity modifier (1b730cb)
Add support for dynamic and parameterized variants (Tailwind v3.2) (d073bb9, f59adbe)
Add support for @config (Tailwind v3.2) (bf57dd1)
Bump bundled versions of tailwindcss and first-party plugins (315070a)
Add automatic support for multi-config workspaces, including @config resolution (#633)
","Fix usage of absolute paths in experimental.configFile setting (#617)
Fix IntelliSense when separator is -- (#628)
Improve support for theme CSS helper when not using quotes and/or using an opacity modifier (1b730cb)
Add support for dynamic and parameterized variants (Tailwind v3.2) (d073bb9, f59adbe)
Add support for @config (Tailwind v3.2) (bf57dd1)
Bump bundled versions of tailwindcss and first-party plugins (315070a)
Add automatic support for multi-config workspaces, including @config resolution (#633)"
16,"
Support insiders versions of tailwindcss (#571)
Deduplicate classlist candidates (#572)
Don't watch package.json files (#573)
Support require.extensions mutations (#583)
Support node: module prefix (#585)
Replace multi-regexp2 with becke-ch--regex--s0-0-v1--base--pl--lib (#590)
Support Surface templates (#597)
Ignore commented out code (#599)
Use patched version of enhanced-resolve (#600)
Guard against optional client capabilities (#602)
","Support insiders versions of tailwindcss (#571)
Deduplicate classlist candidates (#572)
Don't watch package.json files (#573)
Support require.extensions mutations (#583)
Support node: module prefix (#585)
Replace multi-regexp2 with becke-ch--regex--s0-0-v1--base--pl--lib (#590)
Support Surface templates (#597)
Ignore commented out code (#599)
Use patched version of enhanced-resolve (#600)
Guard against optional client capabilities (#602)"
17,"
Improve theme helper detection
",Improve theme helper detection
18,"
Add support for arbitrary variants (#557)
",Add support for arbitrary variants (#557)
19,"
Fix overeager <style> detection (#543)
Fix dependencies .map() error
",Fix overeager 
20,"
Add experimental.configFile setting (#541)
Fix @screen highlighting for Vetur SFC PostCSS styles (#538)
","Add experimental.configFile setting (#541)
Fix @screen highlighting for Vetur SFC PostCSS styles (#538)"
21,"
Fix language features when nesting <template> in Vue files (#532)
Add hovers, suggestions, and codeActions settings (#535)
","Fix language features when nesting  in Vue files (#532)
Add hovers, suggestions, and codeActions settings (#535)"
22,"
Revert ""Improve conflict diagnostics"" (#525)
","Revert ""Improve conflict diagnostics"" (#525)"
23,"
Add gohtmltmpl to supported languages (#473)
Prevent directive errors in non-semicolon languages (#461)
Detect conflicting multi-rule classes (#498)
Fix classRegex error (#501)
Rework language boundary detection (#502)
Improve conflict diagnostics (#503)
Add Tailwind CSS language mode (#518)
","Add gohtmltmpl to supported languages (#473)
Prevent directive errors in non-semicolon languages (#461)
Detect conflicting multi-rule classes (#498)
Fix classRegex error (#501)
Rework language boundary detection (#502)
Improve conflict diagnostics (#503)
Add Tailwind CSS language mode (#518)"
24,"
Fix activation for projects with square brackets in their path
",Fix activation for projects with square brackets in their path
25,"
Fix files.exclude configuration resolution (#464)
Ensure files.exclude configuration changes are synchronized
[LSP] Remove InitializeParams.initializationOptions requirement
","Fix files.exclude configuration resolution (#464)
Ensure files.exclude configuration changes are synchronized
[LSP] Remove InitializeParams.initializationOptions requirement"
26,"
Add bundled version of tailwindcss. The extension will use this version if tailwindcss cannot be resolved within the workspace
Add tailwindCSS.files.exclude setting
","Add bundled version of tailwindcss. The extension will use this version if tailwindcss cannot be resolved within the workspace
Add tailwindCSS.files.exclude setting"
27,"
Update icon
Update readme banner image
","Update icon
Update readme banner image"
28,"
Disable variant order linting and automatic sorting when using Tailwind v3
Exclude the global selector (*) from class completions
","Disable variant order linting and automatic sorting when using Tailwind v3
Exclude the global selector (*) from class completions"
29,"
Update CSS syntax definitions
Fix compatibility with Tailwind v3.0.0-alpha.2
Fix error when switching from JIT mode to AOT mode
Fix stale error messages when resolving a config file error
Fix mode detection when using nested presets (#431)
","Update CSS syntax definitions
Fix compatibility with Tailwind v3.0.0-alpha.2
Fix error when switching from JIT mode to AOT mode
Fix stale error messages when resolving a config file error
Fix mode detection when using nested presets (#431)"
30,"
Add tailwindCSS.classAttributes setting (#350)
Fix resolution of WSL files on Windows (#411)
Show color decorators for accent-* classes
Support attributes with whitespace around the = character (#426)
Fix color decorators for var() fallbacks (#423)
Increase class list search range (#414)
","Add tailwindCSS.classAttributes setting (#350)
Fix resolution of WSL files on Windows (#411)
Show color decorators for accent-* classes
Support attributes with whitespace around the = character (#426)
Fix color decorators for var() fallbacks (#423)
Increase class list search range (#414)"
31,"
Add support for Tailwind CSS v3 alpha (#424)
",Add support for Tailwind CSS v3 alpha (#424)
32,"
Support config files in hidden (dot) folders (#389)
Disable extension in virtual workspaces (#398)
Support exports fields when resolving dependencies (#412)
Add phoenix-heex language (#407)
Improve color parsing (#415)
","Support config files in hidden (dot) folders (#389)
Disable extension in virtual workspaces (#398)
Support exports fields when resolving dependencies (#412)
Add phoenix-heex language (#407)
Improve color parsing (#415)"
33,"
Fix false positive error when using theme helper with a function value (thanks @choplin, #365)
Improve theme helper completion and hover info
Use character-based ranges when parsing class lists (#373)
","Fix false positive error when using theme helper with a function value (thanks @choplin, #365)
Improve theme helper completion and hover info
Use character-based ranges when parsing class lists (#373)"
34,"
[JIT] Fix missing semi-colons in CSS previews
[JIT] Remove @defaults from CSS previews
","[JIT] Fix missing semi-colons in CSS previews
[JIT] Remove @defaults from CSS previews"
35,"
Fix hover error (#353)
",Fix hover error (#353)
36,"
Update @tailwind completions and diagnostics to account for @tailwind variants
",Update @tailwind completions and diagnostics to account for @tailwind variants
37,"
Ignore content: """" when determining document colors. This enables color decorators for before and after variants
","Ignore content: """" when determining document colors. This enables color decorators for before and after variants"
38,"
Use VS Code's built-in file watcher
",Use VS Code's built-in file watcher
39,"
Add Astro languages (astro and astro-markdown)
Fix incorrect separator (#343)
[JIT] Update opacity modifier completions to show the full class
","Add Astro languages (astro and astro-markdown)
Fix incorrect separator (#343)
[JIT] Update opacity modifier completions to show the full class"
40,"
Add support for tailwindcss v2.2
Fix excess semi-colons in CSS previews
Add tailwindCSS.inspectPort setting
","Add support for tailwindcss v2.2
Fix excess semi-colons in CSS previews
Add tailwindCSS.inspectPort setting"
41,"
[JIT] Show rem pixel equivalents in completion item details (#332)
[JIT] Fix initialisation when mode is set in a preset (#333)
Fix completions and hovers inside <style> in JavaScript files (#334)
Fix module resolution when path has a # character (#331)
","[JIT] Show rem pixel equivalents in completion item details (#332)
[JIT] Fix initialisation when mode is set in a preset (#333)
Fix completions and hovers inside "
42,"
[JIT] Add opacity modifier completions
Update language server filename
","[JIT] Add opacity modifier completions
Update language server filename"
43,"
Update minimum VS Code version requirement to ^1.52.0
Potential fix for language feature duplication (#316, #326, #327)
[JIT] Fix @variants completions and diagnostics (#324)
","Update minimum VS Code version requirement to ^1.52.0
Potential fix for language feature duplication (#316, #326, #327)
[JIT] Fix @variants completions and diagnostics (#324)"
44,"
[JIT] Fix error when using @apply in a plugin (#319)
",[JIT] Fix error when using @apply in a plugin (#319)
45,"
Fix error when using a withOptions plugin without any options
",Fix error when using a withOptions plugin without any options
46,"
Fix error caused by incorrect feature flags import
",Fix error caused by incorrect feature flags import
47,"
Add support for JIT mode
General stability and reliability improvements
","Add support for JIT mode
General stability and reliability improvements"
48,"
Update output channel name (#262)
Fix initialisation failure when using ""jit"" mode with tailwindcss v2.1 (#296)
","Update output channel name (#262)
Fix initialisation failure when using ""jit"" mode with tailwindcss v2.1 (#296)"
49,"
Add focus-visible, checked, motion-safe, motion-reduce, and dark  to @variants completions
Add showPixelEquivalents and rootFontSize settings (#200)
","Add focus-visible, checked, motion-safe, motion-reduce, and dark  to @variants completions
Add showPixelEquivalents and rootFontSize settings (#200)"
50,"
Fix error when @​apply is used within a plugin (#255)
",Fix error when @​apply is used within a plugin (#255)
51,"
Ignore file watcher permission errors (#238)
Update class attribute regex to support (class=""_"") (#233)
Fix fast-glob concurrency on certain operating systems (#226, #239)
","Ignore file watcher permission errors (#238)
Update class attribute regex to support (class=""_"") (#233)
Fix fast-glob concurrency on certain operating systems (#226, #239)"
52,"
Fix module resolution in config files when using Yarn Plug'n'Play
Add noise check when providing Emmet-style completions (#146, #228)
","Fix module resolution in config files when using Yarn Plug'n'Play
Add noise check when providing Emmet-style completions (#146, #228)"
53,"
Add support for Yarn Plug'n'Play. Thanks @DanSnow! (#217)
Add rescript to list of default languages. Thanks @dcalhoun! (#222)
Add hover, color decorator, linting support for experimental.classRegex setting (#129)
Add support for config files with .cjs extension (#198)
","Add support for Yarn Plug'n'Play. Thanks @DanSnow! (#217)
Add rescript to list of default languages. Thanks @dcalhoun! (#222)
Add hover, color decorator, linting support for experimental.classRegex setting (#129)
Add support for config files with .cjs extension (#198)"
54,"
Fix initialisation failure when using extends in browserslist config (#159)
Fixes for experimental.classRegex setting (#129)
","Fix initialisation failure when using extends in browserslist config (#159)
Fixes for experimental.classRegex setting (#129)"
55,"
Add experimental.showPixelValues setting (#200)
Add some basic initialisation logs
Fixes for experimental.classRegex setting (#129)
","Add experimental.showPixelValues setting (#200)
Add some basic initialisation logs
Fixes for experimental.classRegex setting (#129)"
56,"
Add support for [ngClass] attribute (#187)
",Add support for [ngClass] attribute (#187)
57,"
Update color parser to avoid interpreting shadows and font-weights as colors (#180)
Respect default editor tab size in CSS previews
Add experimental.classRegex setting (#129)
Fix documentation links
Add @​layer completions
Add mdx to default languages
Fix readme image references
","Update color parser to avoid interpreting shadows and font-weights as colors (#180)
Respect default editor tab size in CSS previews
Add experimental.classRegex setting (#129)
Fix documentation links
Add @​layer completions
Add mdx to default languages
Fix readme image references"
58,"
Prevent crash when there's a Tailwind error, and show the error message in the editor (#156)
Fix completions not working when encountering a color with an alpha value of 0 (#177)
","Prevent crash when there's a Tailwind error, and show the error message in the editor (#156)
Fix completions not working when encountering a color with an alpha value of 0 (#177)"
59,"
Add color decorators for classes and CSS helper functions.
  This can be configured with the new tailwindCSS.colorDecorators setting.
Fix incorrect cssConflict warnings. (#136)
Fix completion triggers for ""computed"" class attributes.
Disable invalidApply lint rule when applyComplexClasses experimental flag is enabled.
Show all classes in @apply completion list when applyComplexClasses experimental flag is enabled.
","Add color decorators for classes and CSS helper functions.
  This can be configured with the new tailwindCSS.colorDecorators setting.
Fix incorrect cssConflict warnings. (#136)
Fix completion triggers for ""computed"" class attributes.
Disable invalidApply lint rule when applyComplexClasses experimental flag is enabled.
Show all classes in @apply completion list when applyComplexClasses experimental flag is enabled."
60,"
Fixed cssConflict lint rule when classes apply the same properties but have different scopes (#134)
Fixed JS error when providing diagnostics in the case that IntelliSense is not enabled (#133)
Fixed config finder incorrectly determining that no config file can be found (#130)
Fixed class name completion tree when config is a symlink
","Fixed cssConflict lint rule when classes apply the same properties but have different scopes (#134)
Fixed JS error when providing diagnostics in the case that IntelliSense is not enabled (#133)
Fixed config finder incorrectly determining that no config file can be found (#130)
Fixed class name completion tree when config is a symlink"
61,"
Added linting and quick fixes for both CSS and markup 🚀 
Updated module resolution for compatibility with pnpm (#128)
The extension now ignores the purge option when extracting class names (#131)
Fixed hover offsets for class names which appear after interpolations
","Added linting and quick fixes for both CSS and markup 🚀 
Updated module resolution for compatibility with pnpm (#128)
The extension now ignores the purge option when extracting class names (#131)
Fixed hover offsets for class names which appear after interpolations"
62,"
Fixed class attribute completions not showing when using the following Pug syntax (#125):
  div(class="""")
Fixed hover previews not showing when using a computed class attribute in Vue templates
Restore missing readme images
Update settings descriptions to use markdown
","Fixed class attribute completions not showing when using the following Pug syntax (#125):
  div(class="""")
Fixed hover previews not showing when using a computed class attribute in Vue templates
Restore missing readme images
Update settings descriptions to use markdown"
63,"General

Added support for string values in Tailwind's important option (#96)
Removed all unnecessary logs (#91)
Added support for components in addition to utilities (#67)
Added description to custom variant completion items where possible
Config parsing errors are now displayed in the VS Code UI
Class names from @tailwind base are now included (by default @tailwind base does not include any class names but plugins may contribute them)
Color swatches can now be displayed for rules with multiple properties and/or colors with variable alpha (#113)
Added tailwindCSS.includeLanguages setting:
  json
  {
    ""tailwindCSS.includeLanguages"": {
      ""plaintext"": ""html""
    }
  }
  This setting allows you to add additional language support. The key of each entry is the new language ID and the value is any one of the extensions built-in languages, depending on how you want the new language to be treated (e.g. html, css, or javascript)

HTML

Added built-in support for liquid, aspnetcorerazor, mustache, HTML (EEx), html-eex, gohtml, GoHTML, and hbs languages
Added syntax definition to embedded stylesheets in HTML files

CSS

Added built-in support for sugarss language
Added theme (and config) helper hovers
Added @apply class name hovers
Added directive completion items with links to documentation
Added @tailwind completion items (preflight/base, utilities, components, screens) with links to documentation
Helper completion items that contain the . character will now insert square brackets when selected
@apply completion list now excludes class names that are not compatible
Added CSS syntax highlighting in .vue files (#15)

JS(X)

Completions now trigger when using backticks (#50, #93):
  js
  const App = () => <div className={`_
","General
Added support for string values in Tailwind's important option (#96)
Removed all unnecessary logs (#91)
Added support for components in addition to utilities (#67)
Added description to custom variant completion items where possible
Config parsing errors are now displayed in the VS Code UI
Class names from @tailwind base are now included (by default @tailwind base does not include any class names but plugins may contribute them)
Color swatches can now be displayed for rules with multiple properties and/or colors with variable alpha (#113)
Added tailwindCSS.includeLanguages setting:
  json
  {
    ""tailwindCSS.includeLanguages"": {
      ""plaintext"": ""html""
    }
  }
  This setting allows you to add additional language support. The key of each entry is the new language ID and the value is any one of the extensions built-in languages, depending on how you want the new language to be treated (e.g. html, css, or javascript)
HTML
Added built-in support for liquid, aspnetcorerazor, mustache, HTML (EEx), html-eex, gohtml, GoHTML, and hbs languages
Added syntax definition to embedded stylesheets in HTML files
CSS
Added built-in support for sugarss language
Added theme (and config) helper hovers
Added @apply class name hovers
Added directive completion items with links to documentation
Added @tailwind completion items (preflight/base, utilities, components, screens) with links to documentation
Helper completion items that contain the . character will now insert square brackets when selected
@apply completion list now excludes class names that are not compatible
Added CSS syntax highlighting in .vue files (#15)
JS(X)
Completions now trigger when using backticks (#50, #93):
  js
  const App = () => <div className={`_"
64,"
Added sugarss, typescript, gohtml, GoHTML to built-in languages
@apply completion list now excludes class names that are not compatible
Class names from @tailwind base are now included (by default @tailwind base does not include any class names but in theory plugins can contribute them)
Improved completion triggers, in particular for template interpolations
Added syntax definition to embedded stylesheets in HTML files
","Added sugarss, typescript, gohtml, GoHTML to built-in languages
@apply completion list now excludes class names that are not compatible
Class names from @tailwind base are now included (by default @tailwind base does not include any class names but in theory plugins can contribute them)
Improved completion triggers, in particular for template interpolations
Added syntax definition to embedded stylesheets in HTML files"
65,"
Added built-in support for mustache, HTML (EEx), and html-eex languages
Color swatches can now be displayed for rules with multiple properties and/or colors with variable alpha (#113)
Fixed display of rules with multiple values for a single property
Added tailwindCSS.includeLanguages setting:

json
  {
    ""tailwindCSS.includeLanguages"": {
      ""plaintext"": ""html""
    }
  }
  This setting allows you to add additional language support. The key of each entry is the new language ID and the value is any one of the extensions built-in languages, depending on how you want the new language to be treated (e.g. html, css, javascript etc.)
* Fixed fsevents not being used on macOS (#112)","Added built-in support for mustache, HTML (EEx), and html-eex languages
Color swatches can now be displayed for rules with multiple properties and/or colors with variable alpha (#113)
Fixed display of rules with multiple values for a single property
Added tailwindCSS.includeLanguages setting:
json
  {
    ""tailwindCSS.includeLanguages"": {
      ""plaintext"": ""html""
    }
  }
  This setting allows you to add additional language support. The key of each entry is the new language ID and the value is any one of the extensions built-in languages, depending on how you want the new language to be treated (e.g. html, css, javascript etc.)
* Fixed fsevents not being used on macOS (#112)"
66,"It's been a long time coming (sorry!) but the extension has had a bit of a restructure, which has fixed some bugs, enabled some new features, and laid the groundwork for some really cool upcoming features.
I'm dropping an initial pre-release here for brave people to try out, and I will be looking to release a new version of the extension after a bit more testing. To install go to the Extensions panel in VS Code and click on the ""three-dot"" button. From there, select Install from VSIX... and select the vscode-tailwindcss-0.3.0-alpha.1.vsix file
I appreciate anyone taking the time to try this out and provide feedback. I have a bit more free time at the moment to spend on the extension, and I want to make it as good as it can be!

Please be aware that as usual the extension will only activate if you have a Tailwind config file (**/{tailwind,tailwind.config,tailwind-config,.tailwindrc}.js) somewhere in your workspace and have the tailwindcss package installed

General

Added support for string values in Tailwind's important option (#96)
Removed all unnecessary logs (#91)
Added support for components in addition to utilities (#67)
Added CSS syntax highlighting in .vue files (#15)
Added liquid, aspnetcorerazor, and hbs languages
Added description to custom variant completion items where possible
Config parsing errors are now displayed in the VS Code UI

CSS

Added theme (and config) helper hovers
Added @apply class name hovers
Added directive completion items with links to documentation
Added @tailwind completion items (preflight/base, utilities, components, screens) with links to documentation
Fixed @screen completion item order
Helper completion items that contain the . character will now insert square brackets when selected

JSX

Completions now trigger when using backticks (#50, #93):
  js
  const App = () => <div className={`_
","It's been a long time coming (sorry!) but the extension has had a bit of a restructure, which has fixed some bugs, enabled some new features, and laid the groundwork for some really cool upcoming features.
I'm dropping an initial pre-release here for brave people to try out, and I will be looking to release a new version of the extension after a bit more testing. To install go to the Extensions panel in VS Code and click on the ""three-dot"" button. From there, select Install from VSIX... and select the vscode-tailwindcss-0.3.0-alpha.1.vsix file
I appreciate anyone taking the time to try this out and provide feedback. I have a bit more free time at the moment to spend on the extension, and I want to make it as good as it can be!
Please be aware that as usual the extension will only activate if you have a Tailwind config file (**/{tailwind,tailwind.config,tailwind-config,.tailwindrc}.js) somewhere in your workspace and have the tailwindcss package installed
General
Added support for string values in Tailwind's important option (#96)
Removed all unnecessary logs (#91)
Added support for components in addition to utilities (#67)
Added CSS syntax highlighting in .vue files (#15)
Added liquid, aspnetcorerazor, and hbs languages
Added description to custom variant completion items where possible
Config parsing errors are now displayed in the VS Code UI
CSS
Added theme (and config) helper hovers
Added @apply class name hovers
Added directive completion items with links to documentation
Added @tailwind completion items (preflight/base, utilities, components, screens) with links to documentation
Fixed @screen completion item order
Helper completion items that contain the . character will now insert square brackets when selected
JSX
Completions now trigger when using backticks (#50, #93):
  js
  const App = () => <div className={`_"
