Index,Message,Description,Message Abstract,Description Abstract
86,:art: Move conditional,Co-authored-by: Antonio Scandurra as-cii@github.com,:art: Move conditional,Co-authored-by: Antonio Scandurra as-cii@github.com
87,:art: Restructure tests for buffer URI changes,Co-authored-by: Antonio Scandurra as-cii@github.com,:art: Restructure tests for buffer URI changes,Co-authored-by: Antonio Scandurra as-cii@github.com
88,WIP,,WIP,
89,Reverted back to 'uri-helpers',Error in merging differences.,Reverted back to 'uri-helpers',Error in merging differences.
90,Merge branch 'master' into mod,,Merge branch 'master' into mod,
91,RFC-002:Updated Regression tests to work with monkeypatch edits.,,RFC-002:Updated Regression tests to work with monkeypatch edits.,
92,Propose explicit opt-in for portal invitations from a collaborator,"This change proposes an approach that attempts to deliver the desired product benefits (i.e., easier ability to quickly collaborate with coworkers and friends) while also addressing the review feedback from the Community and Safety team:  https://github.com/atom/teletype/pull/344#pullrequestreview-105405268 https://github.com/atom/teletype/pull/344#pullrequestreview-105517554",Propose explicit opt-in for portal invitations from a collaborator,"This change proposes an approach that attempts to deliver the desired product benefits (i.e., easier ability to quickly collaborate with coworkers and friends) while also addressing the review feedback from the Community and Safety team: link link"
93,:arrow_up: teletype-client@0.36.1,,:arrow_up: teletype-client@0.36.1,
94,"Split into two RFCs: One for portal URLs & one for the ""buddy list""","All of the review discussion in #344 is focused on the behavior of the ""buddy list"", and that portion of the RFC needs more refinement before we move forward. The rest of the existing RFC involves replacing the existing use of portal IDs with more user-friendly portal URLs. Support for portal URLs shipped today in Teletype 0.11. With that in mind, this commit splits the existing RFC into two separate RFCs:  RFC-003 covers the introduction of portal URLs, and that RFC has a status of ""Implemented"" RFC-004 contains the original ""buddy list"" proposal. That RFC still has a status of ""Proposed"". Future commits will update that proposal to incorporate the review feedback provided in #344.","Split into two RFCs: One for portal URLs & one for the ""buddy list""","All of the review discussion in #344 is focused on the behavior of the ""buddy list"", and that portion of the RFC needs more refinement before we move forward. The rest of the existing RFC involves replacing the existing use of portal IDs with more user-friendly portal URLs. Support for portal URLs shipped today in Teletype 0.11. With that in mind, this commit splits the existing RFC into two separate RFCs: RFC-003 covers the introduction of portal URLs, and that RFC has a status of ""Implemented"" RFC-004 contains the original ""buddy list"" proposal. That RFC still has a status of ""Proposed"". Future commits will update that proposal to incorporate the review feedback provided in #344."
95,Prepare 0.11.0 release,,Prepare 0.11.0 release,
96,:arrow_up: teletype-client@0.36.0,,:arrow_up: teletype-client@0.36.0,
97,Bulk Changes in regards to teletype-client PR #57,,Bulk Changes in regards to teletype-client PR #57,
98,Merge pull request #350 from atom/confirm-when-joining-via-external-app,Join portal via URL (Part 3 of 3),Merge pull request #350 from atom/confirm-when-joining-via-external-app,Join portal via URL (Part 3 of 3)
99,Make checkbox label wrap nicer,,Make checkbox label wrap nicer,
100,Make the button bigger,"Sibling of ""Make the logo bigger"". ;)",Make the button bigger,"Sibling of ""Make the logo bigger"". ;)"
101,RFC-002: Correcting Lint errors on 'Code Block' empty lines.,,RFC-002: Correcting Lint errors on 'Code Block' empty lines.,
102,RFC-002: Fix Lint errors on tests.,,RFC-002: Fix Lint errors on tests.,
103,RFC-002: Fixing Build Issue,,RFC-002: Fixing Build Issue,
104,RFC-002: Correcting Travis CI Build Issues,,RFC-002: Correcting Travis CI Build Issues,
105,RFC-002: Add Tests 3 and 4 to buffer-binding,,RFC-002: Add Tests 3 and 4 to buffer-binding,
106,💬✨ Tighten up copy,Make it shorter to avoid wrapping in several popular UI themes.,💬✨ Tighten up copy,Make it shorter to avoid wrapping in several popular UI themes.
107,Invert checkbox behavior,"In https://github.com/atom/teletype/pull/350#issuecomment-375175310, @simurai mentioned it would be better to disable the checkbox by default so that there's only one element that immediately catches your eye instead of two (i.e., just the ""Join portal"" button instead of the checkbox and the button). By inverting the logic of the checkbox, we can disable it by default and still provide the same experience in the dialog: By default, Teletype will ask for confirmation before joining a portal when you follow a portal URL, and you can optionally configure Teletype to skip this confirmation for future portal URLs.",Invert checkbox behavior,"In link, @simurai mentioned it would be better to disable the checkbox by default so that there's only one element that immediately catches your eye instead of two (i.e., just the ""Join portal"" button instead of the checkbox and the button). By inverting the logic of the checkbox, we can disable it by default and still provide the same experience in the dialog: By default, Teletype will ask for confirmation before joining a portal when you follow a portal URL, and you can optionally configure Teletype to skip this confirmation for future portal URLs."
108,Update config property name to match its title,,Update config property name to match its title,
109,💬✨ Improve copy in config settings (hopefully),Increase clarity that this setting will ask before joining a portal.,💬✨ Improve copy in config settings (hopefully),Increase clarity that this setting will ask before joining a portal.
110,Fixed editor.getTitle() monkeyPatch.,,Fixed editor.getTitle() monkeyPatch.,
111,💬✨ Improve copy (hopefully),"Clarify that collaborators can't see ""anything you type."" For example, if you open Gmail and start typing, your Teletype collaborators can't see that. Instead, they can see ""any edits you perform inside the portal.""",💬✨ Improve copy (hopefully),"Clarify that collaborators can't see ""anything you type."" For example, if you open Gmail and start typing, your Teletype collaborators can't see that. Instead, they can see ""any edits you perform inside the portal."""
112,Merge branch 'master' into confirm-when-joining-via-external-app,,Merge branch 'master' into confirm-when-joining-via-external-app,
113,Group Teletype's dev settings together and collapse them by default,Co-authored-by: Antonio Scandurra as-cii@github.com,Group Teletype's dev settings together and collapse them by default,Co-authored-by: Antonio Scandurra as-cii@github.com
114,Re-enable checkbox each time we display the dialog,Co-authored-by: Antonio Scandurra as-cii@github.com,Re-enable checkbox each time we display the dialog,Co-authored-by: Antonio Scandurra as-cii@github.com
115,Fix ability to hit 'enter' to confirm joining portal in dialog,"Improve panel destroy flow, so that pressing enter doesn't trigger the ""cancel"" flow. Co-authored-by: Antonio Scandurra as-cii@github.com",Fix ability to hit 'enter' to confirm joining portal in dialog,"Improve panel destroy flow, so that pressing enter doesn't trigger the ""cancel"" flow. Co-authored-by: Antonio Scandurra as-cii@github.com"
116,:art: Provide default value for uri,Co-authored-by: Antonio Scandurra as-cii@github.com,:art: Provide default value for uri,Co-authored-by: Antonio Scandurra as-cii@github.com
117,:green_heart: Fix build,Co-authored-by: Antonio Scandurra as-cii@github.com,:green_heart: Fix build,Co-authored-by: Antonio Scandurra as-cii@github.com
118,Ensure Atom's window-focus workaround doesn't steal focus from dialog,,Ensure Atom's window-focus workaround doesn't steal focus from dialog,
119,Confirm dialog when user presses enter,,Confirm dialog when user presses enter,
120,Change dialog exit status based on askBeforeJoiningCheckbox.checked,,Change dialog exit status based on askBeforeJoiningCheckbox.checked,
121,Workaround panel auto-focus bug when adding modals as visible,,Workaround panel auto-focus bug when adding modals as visible,
122,Dismiss dialog when clicking outside of it,,Dismiss dialog when clicking outside of it,
123,Merge pull request #351 from atom/sm-link-icon,Fix stacking of link icon,Merge pull request #351 from atom/sm-link-icon,Fix stacking of link icon
124,Fix stacking of link icon background,,Fix stacking of link icon background,
125,Add config checkbox,,Add config checkbox,
126,Style dialog,,Style dialog,
127,RFC-002: Reworked buffer-file.dispose(),,RFC-002: Reworked buffer-file.dispose(),
128,Remove selected button state,,Remove selected button state,
129,Add extra padding,,Add extra padding,
130,Remove Commented out code and un-used require,,Remove Commented out code and un-used require,
131,RFC-002 Code Submission.,No Tests.,RFC-002 Code Submission.,No Tests.
132,Add elements to JoinViaExternalAppDialog,,Add elements to JoinViaExternalAppDialog,
133,:shirt:,,:shirt:,
134,:art: Rename method,,:art: Rename method,
135,Show basic dialog if promptWhenJoiningPortalViaExternalApp is true,Co-authored-by: Jason Rudolph jason@jasonrudolph.com,Show basic dialog if promptWhenJoiningPortalViaExternalApp is true,Co-authored-by: Jason Rudolph jason@jasonrudolph.com
136,Merge pull request #348 from atom/incorporate-portal-url-into-ui,Join portal via URL (Part 2),Merge pull request #348 from atom/incorporate-portal-url-into-ui,Join portal via URL (Part 2)
137,:art:,,:art:,
138,Phrase notification messages in terms of identifiers/URLs instead of IDs,,Phrase notification messages in terms of identifiers/URLs instead of IDs,
139,Remove unnecessary TODO,,Remove unnecessary TODO,
140,Update test to verify portal URIs are prefilled from clipboard,,Update test to verify portal URIs are prefilled from clipboard,
141,Always use findPortalId when reading user input,"This will add support for both URLs and plain IDs. Eventually we should probably deprecate using IDs, but until it becomes a maintenance burden it seems okay to not be strict. Note that we have only added a simple test to show that the system is capable of handling portal IDs in addition to URIs. Since this won't be the ""happy path"" anymore, it seems okay to focus tests more around URIs.",Always use findPortalId when reading user input,"This will add support for both URLs and plain IDs. Eventually we should probably deprecate using IDs, but until it becomes a maintenance burden it seems okay to not be strict. Note that we have only added a simple test to show that the system is capable of handling portal IDs in addition to URIs. Since this won't be the ""happy path"" anymore, it seems okay to focus tests more around URIs."
142,Store portal URI in HostPortalBinding,,Store portal URI in HostPortalBinding,
143,WIP Note areas to review/update re: joining portal via URL in the UI,,WIP Note areas to review/update re: joining portal via URL in the UI,
144,Teach popover to show your portal URL instead of  the portal ID,,Teach popover to show your portal URL instead of  the portal ID,
145,Merge pull request #346 from atom/join-portal-via-url,Join portal via URL (Part 1),Merge pull request #346 from atom/join-portal-via-url,Join portal via URL (Part 1)
146,Clear notifications between test scenarios,,Clear notifications between test scenarios,
147,:art: Adjust order of tests,,:art: Adjust order of tests,
148,:art: Assert return value in each test related to joining portal via URL,,:art: Assert return value in each test related to joining portal via URL,
149,✅ Add test for attempting to join a closed portal via URL, Add support for specifying the TeletypeClient connection timeout when   constructing a TeletypePackage instance Set the connection timeout to a super low value to so that we don't   keep waiting in the test that attempts to join a closed portal,✅ Add test for attempting to join a closed portal via URL,Add support for specifying the TeletypeClient connection timeout when   constructing a TeletypePackage instance Set the connection timeout to a super low value to so that we don't   keep waiting in the test that attempts to join a closed portal
150,✅ Return portal from handleURI to facilitate testing,,✅ Return portal from handleURI to facilitate testing,
151,:art:,,:art:,
152,:art: Group UUID utility functions together,,:art: Group UUID utility functions together,
153,Add basic tests for opening portal via URI and handle common sad paths,,Add basic tests for opening portal via URI and handle common sad paths,
154,:art: Extract function for constructing portal URI,,:art: Extract function for constructing portal URI,
155,:memo: Incorporate @simuarai's mockups and scenarios,/xref https://github.com/atom/teletype/pull/344#discussion_r175724712,:memo: Incorporate @simuarai's mockups and scenarios,/xref link
156,:memo: Add mockup for removing past collaborator,,:memo: Add mockup for removing past collaborator,
157,:memo: Joining portal in a new window is out of scope,,:memo: Joining portal in a new window is out of scope,
158,Demonstrate proof-of-concept for joining portal via URL,,Demonstrate proof-of-concept for joining portal via URL,
159,Merge pull request #2 from atom/master,update to head,Merge pull request #2 from atom/master,update to head
160,:memo: Mention priority of buddy list relative to audio support,/xref https://github.com/atom/teletype/pull/344#discussion_r175319913,:memo: Mention priority of buddy list relative to audio support,/xref link
161,:memo: Complete initial draft,,:memo: Complete initial draft,
162,:memo: Remove nonessential TODO item," What happens if I'm currently a guest and I click to invite someone to a portal?  We should handle it the same way Teletype works today (i.e., you can be a guest and a host at the same time), so that's not really worth cluttering up the RFC with that content. :innocent:",:memo: Remove nonessential TODO item,"What happens if I'm currently a guest and I click to invite someone to a portal? We should handle it the same way Teletype works today (i.e., you can be a guest and a host at the same time), so that's not really worth cluttering up the RFC with that content. :innocent:"
163,:memo: Resolve question re: removing current collaborator from list,/xref https://github.com/atom/teletype/pull/344#discussion_r175019764,:memo: Resolve question re: removing current collaborator from list,/xref link
164,":memo: Flesh out first draft of ""unresolved questions"" section",,":memo: Flesh out first draft of ""unresolved questions"" section",
165,":memo: Flesh out first draft of ""rationale and alternatives"" section",,":memo: Flesh out first draft of ""rationale and alternatives"" section",
166,:memo: Flesh out first draft of drawbacks section,,:memo: Flesh out first draft of drawbacks section,
167,:memo: Flesh out out-of-scope section,,:memo: Flesh out out-of-scope section,
168,:memo: Propose portal URL format,,:memo: Propose portal URL format,
169,:memo: Add Simon's question to list of TODOs,,:memo: Add Simon's question to list of TODOs,
170,:memo: Tweak formatting for easily-linkable section headings,,:memo: Tweak formatting for easily-linkable section headings,
171,:memo: Add unresolved questions re: presence,,:memo: Add unresolved questions re: presence,
172,:memo: Link to out-of-scope section,,:memo: Link to out-of-scope section,
173,":memo: Add ""favorite"" collaborators to out-of-scope section",,":memo: Add ""favorite"" collaborators to out-of-scope section",
174,:memo: Exclude changing your status from initial implementation,,:memo: Exclude changing your status from initial implementation,
175,:memo: Propose MVP for presenting list of past collaborators,,:memo: Propose MVP for presenting list of past collaborators,
176,:memo: Tweak section headings,,:memo: Tweak section headings,
177,:memo: Add beginnings of RFC for streamlining collaboration set-up,,:memo: Add beginnings of RFC for streamlining collaboration set-up,
178,Merge pull request #341 from CaptainJohnyAppleSeed/patch-1,Add RFC: update buffer titles in guest,Merge pull request #341 from CaptainJohnyAppleSeed/patch-1,Add RFC: update buffer titles in guest
179,"Update status of RFC-002 to ""accepted""",,"Update status of RFC-002 to ""accepted""",
180,:memo: Adjust markdown formatting to fix rendering issue,,:memo: Adjust markdown formatting to fix rendering issue,
181,Update RFC-002 title for increased clarity,/xref https://github.com/atom/teletype/pull/341#discussion_r173959118,Update RFC-002 title for increased clarity,/xref link
182,Update Unresolved Questions,"If a guest wants to have files saved locally for other processes (such as testing code) (atom/teletype/issues/314), then the buffer-file.js may be a framework in which local file saving may be possible. This, of course would be a different enhancement, but its worth considering.",Update Unresolved Questions,"If a guest wants to have files saved locally for other processes (such as testing code) (atom/teletype/issues/314), then the buffer-file.js may be a framework in which local file saving may be possible. This, of course would be a different enhancement, but its worth considering."
183,Update 002-update-buffer-titles-in-guest.md,,Update 002-update-buffer-titles-in-guest.md,
184,:memo: Provide more info regarding impact of not implementing RFC,,:memo: Provide more info regarding impact of not implementing RFC,
185,:memo: Include a bit more detail to describe the motivation,,:memo: Include a bit more detail to describe the motivation,
186,:memo: Link to issue,,:memo: Link to issue,
187,Create 002-update-buffer-titles-in-guest.md,,Create 002-update-buffer-titles-in-guest.md,
188,Prepare 0.10.0 release,,Prepare 0.10.0 release,
189,Merge pull request #332 from atom/better-site-position-avatars,Enhance site position avatar UI/UX for RFC-001,Merge pull request #332 from atom/better-site-position-avatars,Enhance site position avatar UI/UX for RFC-001
190,Merge branch 'master' into better-site-position-avatars,,Merge branch 'master' into better-site-position-avatars,
191,🔥 Remove nonessential visible property from SitePositionsComponent,/cc @as-cii,🔥 Remove nonessential visible property from SitePositionsComponent,/cc @as-cii
192,🔥 Remove dead code,/cc @as-cii,🔥 Remove dead code,/cc @as-cii
193,:arrow_up: teletype-client & teletype-server,,:arrow_up: teletype-client & teletype-server,
194,"Update RFC-001's status to ""implemented""",,"Update RFC-001's status to ""implemented""",
195,Disable mouse on the icon,,Disable mouse on the icon,
196,Lock link icon to a fixed font size,,Lock link icon to a fixed font size,
197,Display avatar for sites viewing non-portal items,"Prior to this commit, if a site was viewing a non-portal pane item (e.g., the Atom ""Settings"" tab), the SitePositionsComponent did not show the site's avatar. If you know that a given person is in the portal, it can be confusing to not see their avatar in the SitePositionsComponent. With the changes in this commit, the SitePositionsComponent will now show the avatars for all sites. If a site is viewing a non-portal pane item, the SitePositionsComponent gives the avatar a lighter opacity to distinguish it from the avatars of sites that are currently viewing an editor associated with the portal. As part of this change, this commit consolidates SitePositionsController and SitePositionsComponent into one class: SitePositionsComponent.",Display avatar for sites viewing non-portal items,"Prior to this commit, if a site was viewing a non-portal pane item (e.g., the Atom ""Settings"" tab), the SitePositionsComponent did not show the site's avatar. If you know that a given person is in the portal, it can be confusing to not see their avatar in the SitePositionsComponent. With the changes in this commit, the SitePositionsComponent will now show the avatars for all sites. If a site is viewing a non-portal pane item, the SitePositionsComponent gives the avatar a lighter opacity to distinguish it from the avatars of sites that are currently viewing an editor associated with the portal. As part of this change, this commit consolidates SitePositionsController and SitePositionsComponent into one class: SitePositionsComponent."
198,Improve positioning of link icon,,Improve positioning of link icon,
199,Remove obsolete TODO item,"For now, we're not going to render avatars differently for participants that are in the  same editor that you're viewing versus participants that are in a different editor than the one you're viewing.",Remove obsolete TODO item,"For now, we're not going to render avatars differently for participants that are in the  same editor that you're viewing versus participants that are in a different editor than the one you're viewing."
200,Remove limit on number of site position avatars displayed,"In the rare case where there are so many participants that we can't fit all of their avatars horizontally across the bottom of the editor pane item, we'll simply hide the avatars that overflow. See https://github.com/atom/teletype/pull/332#issuecomment-371051981.",Remove limit on number of site position avatars displayed,"In the rare case where there are so many participants that we can't fit all of their avatars horizontally across the bottom of the editor pane item, we'll simply hide the avatars that overflow. See link."
201,Hide overflowing avatars,,Hide overflowing avatars,
202,Add background cover to SitePositionsComponent-site icon,,Add background cover to SitePositionsComponent-site icon,
203,Merge pull request #331 from himankpathak/master,Updated license year in LICENSE.md file,Merge pull request #331 from himankpathak/master,Updated license year in LICENSE.md file
204,Render link icon at bottom right of avatar,This is an initial step toward the design shown in https://github.com/atom/teletype/issues/286#issuecomment-352648977.,Render link icon at bottom right of avatar,This is an initial step toward the design shown in link.
205,Remove obsolete scroll/resize logic,,Remove obsolete scroll/resize logic,
