Index,Message,Description,Message Abstract,Description Abstract
35,build(deps): bump minimist from 1.2.5 to 1.2.6,Bumps minimist from 1.2.5 to 1.2.6. - Release notes - Commits  updated-dependencies: - dependency-name: minimist   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump minimist from 1.2.5 to 1.2.6,Bumps minimist from 1.2.5 to 1.2.6. - Release notes - Commits updated-dependencies: - dependency-name: minimist   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
36,fix: Replaced hbs with express-handlebars (#1659),Addresses https://securitylab.github.com/advisories/GHSL-2021-020-pillarjs-hbs/,fix: Replaced hbs with express-handlebars (#1659),Addresses link/
37,build(deps): bump url-parse from 1.5.7 to 1.5.10,Bumps url-parse from 1.5.7 to 1.5.10. - Release notes - Commits  updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump url-parse from 1.5.7 to 1.5.10,Bumps url-parse from 1.5.7 to 1.5.10. - Release notes - Commits updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
38,build(deps): bump node-fetch from 2.6.1 to 2.6.7,Bumps node-fetch from 2.6.1 to 2.6.7. - Release notes - Commits  updated-dependencies: - dependency-name: node-fetch   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump node-fetch from 2.6.1 to 2.6.7,Bumps node-fetch from 2.6.1 to 2.6.7. - Release notes - Commits updated-dependencies: - dependency-name: node-fetch   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
39,build(deps): bump url-parse from 1.5.3 to 1.5.7,Bumps url-parse from 1.5.3 to 1.5.7. - Release notes - Commits  updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump url-parse from 1.5.3 to 1.5.7,Bumps url-parse from 1.5.3 to 1.5.7. - Release notes - Commits updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
40,docs: fix 404 links for classes and rel links (#1649),Co-authored-by: Aaron Dewes aaron.dewes@protonmail.com,docs: fix 404 links for classes and rel links (#1649),Co-authored-by: Aaron Dewes aaron.dewes@protonmail.com
41,docs(webhooks): onAny code sample fix (#1648),,docs(webhooks): onAny code sample fix (#1648),
42,fix(security): bump minimal version of hbs (#1638),,fix(security): bump minimal version of hbs (#1638),
43,build(package): bump package and package-lock (#1636),,build(package): bump package and package-lock (#1636),
44,docs(development): fix ProbotOctokit usage example (#1637),,docs(development): fix ProbotOctokit usage example (#1637),
45,feat: customize account name for manifest creation flow using GH_ORG environment variable (#1606),,feat: customize account name for manifest creation flow using GH_ORG environment variable (#1606),
46,style: prettier,,style: prettier,
47,fix(types): export ApplicationFunction (#1631),Related to: https://github.com/probot/adapter-github-actions/pull/35,fix(types): export ApplicationFunction (#1631),Related to: link
48,fix: log json in production (#1598),Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com,fix: log json in production (#1598),Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com
49,build(package): lock file,,build(package): lock file,
50,refactor: remove fallback to .owner.name when .owner.login is not set. .owner.login is always set (#1623),,refactor: remove fallback to .owner.name when .owner.login is not set. .owner.login is always set (#1623),
51,"fix(typescript): add types for context.{repo,issue,pullRequest} (#1622)",,"fix(typescript): add types for context.{repo,issue,pullRequest} (#1622)",
52,docs(logging): typo (#1601),,docs(logging): typo (#1601),
53,build(deps): bump semver-regex from 3.1.2 to 3.1.3,Bumps semver-regex from 3.1.2 to 3.1.3. - Release notes - Commits  updated-dependencies: - dependency-name: semver-regex   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump semver-regex from 3.1.2 to 3.1.3,Bumps semver-regex from 3.1.2 to 3.1.3. - Release notes - Commits updated-dependencies: - dependency-name: semver-regex   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
54,build(deps): bump tmpl from 1.0.4 to 1.0.5,Bumps tmpl from 1.0.4 to 1.0.5. - Release notes - Commits  updated-dependencies: - dependency-name: tmpl   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump tmpl from 1.0.4 to 1.0.5,Bumps tmpl from 1.0.4 to 1.0.5. - Release notes - Commits updated-dependencies: - dependency-name: tmpl   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
55,build(test.yml): set node-version to 16,,build(test.yml): set node-version to 16,
56,build(release.yml): set node-version to 16,,build(release.yml): set node-version to 16,
57,build(docs.yml): set node-version to 16,,build(docs.yml): set node-version to 16,
58,build(deps): bump url-parse from 1.5.1 to 1.5.3,Bumps url-parse from 1.5.1 to 1.5.3. - Release notes - Commits  updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump url-parse from 1.5.1 to 1.5.3,Bumps url-parse from 1.5.1 to 1.5.3. - Release notes - Commits updated-dependencies: - dependency-name: url-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
59,fix: update ioredis to non-vulnerable version (#1589),the previously used version of ioredis was vulnerable to a prototype pollution attack: https://github.com/luin/ioredis/issues/1267,fix: update ioredis to non-vulnerable version (#1589),the previously used version of ioredis was vulnerable to a prototype pollution attack: link
60,docs: add webhooksPath option for createNodeMiddleware (#1588),,docs: add webhooksPath option for createNodeMiddleware (#1588),
61,docs: Minor fixes (#1582),,docs: Minor fixes (#1582),
62,docs: fix broken image link in development doc (#1578),,docs: fix broken image link in development doc (#1578),
63,ci(docs): do not update docs when tags are created (#1575),close #1327,ci(docs): do not update docs when tags are created (#1575),close #1327
64,docs: Correct wrong link to Developing an App page (#1572),Co-authored-by: Aaron Dewes aaron.dewes@web.de,docs: Correct wrong link to Developing an App page (#1572),Co-authored-by: Aaron Dewes aaron.dewes@web.de
65,ci(workflow): add 'npm' cache for actions/setup-node in .github/workflows (#1566),,ci(workflow): add 'npm' cache for actions/setup-node in .github/workflows (#1566),
66,docs: fix port variable in Probot server configuration documentation (#1567),Something else: the link at the bottom of https://probot.github.io/docs/configuration/ to edit the documentation also does not work.,docs: fix port variable in Probot server configuration documentation (#1567),Something else: the link at the bottom of link/ to edit the documentation also does not work.
67,feat(website): 11ty 🚀 (#1516),,feat(website): 11ty 🚀 (#1516),
68,feat: update @octokit/webhooks to v9 (#1559),BREAKING CHANGE: remove '*' event BREAKING CHANGE: app.webhooks.middleware has been removed in @octokit/webhooks v9 BREAKING CHANGE: removes the webhookPath option on new Probot({}) for the webhooks middleware Co-authored-by: wolfy1339 webmaster@wolfy1339.com,feat: update @octokit/webhooks to v9 (#1559),BREAKING CHANGE: remove '*' event BREAKING CHANGE: app.webhooks.middleware has been removed in @octokit/webhooks v9 BREAKING CHANGE: removes the webhookPath option on new Probot({}) for the webhooks middleware Co-authored-by: wolfy1339 webmaster@wolfy1339.com
69,docs(development): Need to restart once before receiving (#1442),Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com,docs(development): Need to restart once before receiving (#1442),Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com
70,build(deps): bump normalize-url from 4.5.0 to 4.5.1,Bumps normalize-url from 4.5.0 to 4.5.1. - Release notes - Commits  updated-dependencies: - dependency-name: normalize-url   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump normalize-url from 4.5.0 to 4.5.1,Bumps normalize-url from 4.5.0 to 4.5.1. - Release notes - Commits updated-dependencies: - dependency-name: normalize-url   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
71,build(deps): bump trim-newlines from 3.0.0 to 3.0.1,Bumps trim-newlines from 3.0.0 to 3.0.1. - Release notes - Commits  updated-dependencies: - dependency-name: trim-newlines   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump trim-newlines from 3.0.0 to 3.0.1,Bumps trim-newlines from 3.0.0 to 3.0.1. - Release notes - Commits updated-dependencies: - dependency-name: trim-newlines   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
72,fix: support setting baseUrl on Octokit constructor instead of Probot constructor (#1552),,fix: support setting baseUrl on Octokit constructor instead of Probot constructor (#1552),
73,feat(logger): custom message key (#1546),,feat(logger): custom message key (#1546),
74,style: prettier,,style: prettier,
75,"fix: skip smee setup by setting NO_SMEE_SETUP to ""true""  (#1544)",,"fix: skip smee setup by setting NO_SMEE_SETUP to ""true""  (#1544)",
76,build(deps): bump ws from 7.4.5 to 7.4.6,Bumps ws from 7.4.5 to 7.4.6. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump ws from 7.4.5 to 7.4.6,Bumps ws from 7.4.5 to 7.4.6. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
77,fix(setup): do not enter setup mode if HOST environment variable is set (#1538),,fix(setup): do not enter setup mode if HOST environment variable is set (#1538),
78,docs: fix missing backtick (#1523),Add missing backtick in redis code example,docs: fix missing backtick (#1523),Add missing backtick in redis code example
79,"feat: deprecate usage of the ""*"" event name (#1518)",,"feat: deprecate usage of the ""*"" event name (#1518)",
80,fix(run): await server.load() (#1517),,fix(run): await server.load() (#1517),
81,fix: Update to Contributor Covenant v2 (#1515),,fix: Update to Contributor Covenant v2 (#1515),
82,"fix: add workaround for ""appId option is required"" when in setup mode (#1513)",,"fix: add workaround for ""appId option is required"" when in setup mode (#1513)",
83,fix: bump @octokit/plugin-rest-endpoint-methods to v5 (#1511),,fix: bump @octokit/plugin-rest-endpoint-methods to v5 (#1511),
84,feat: Add dark mode to builtin pages (#1509),,feat: Add dark mode to builtin pages (#1509),
85,docs(deployment): netlify functions (#1507),,docs(deployment): netlify functions (#1507),
86,fix: update design of probot landing page (#1508),,fix: update design of probot landing page (#1508),
87,Remove grave accents (`) from header texts (#1493),"The ` punctuation in header texts are breaking anchor links. The anchor links are being rendered with a code prefix and suffix by ""probot/probot.github.io"", Eg. #use-coderuncode. I've removed the ` punctuations from the header texts to fix this.",Remove grave accents (module punctuation in header texts are breaking anchor links. The anchor links are being rendered with a,"code prefix and suffix by ""probot/probot.github.io"", Eg. #use-coderuncode. I've removed the ` punctuations from the header texts to fix this."
88,build(package): fix description,,build(package): fix description,
89,build(package): lock file,,build(package): lock file,
90,docs: update sentence to include the word use (#1500),"add the word ""use"" to the sentence in the section ""use probot""",docs: update sentence to include the word use (#1500),"add the word ""use"" to the sentence in the section ""use probot"""
91,build(deps): bump y18n from 4.0.0 to 4.0.1 (#1495),Bumps y18n from 4.0.0 to 4.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump y18n from 4.0.0 to 4.0.1 (#1495),Bumps y18n from 4.0.0 to 4.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
92,docs(deployment): GitHub Actions example repo link (#1484),,docs(deployment): GitHub Actions example repo link (#1484),
93,build(package): simplify repository fields,created using @octoherd and https://github.com/gr2m/octoherd-script-normalize-package-repository-field,build(package): simplify repository fields,created using @octoherd and link
94,docs: new example for AWS Lambda (#1479),,docs: new example for AWS Lambda (#1479),
95,feat: add onAny and onError methods from @octokit/webhooks (#1480),Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com,feat: add onAny and onError methods from @octokit/webhooks (#1480),Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com
96,"docs(deployment): remove obsolete ""serverless"" section (#1478)","The serverless section had a broken link since the specific serverless page was removed here. Furthermore, it feels redundant to keep this section now that we have a section about serverless functions in this deployment page.  Update deployment.md  Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com","docs(deployment): remove obsolete ""serverless"" section (#1478)","The serverless section had a broken link since the specific serverless page was removed here. Furthermore, it feels redundant to keep this section now that we have a section about serverless functions in this deployment page. Update deployment.md Co-authored-by: Gregor Martynus 39992+gr2m@users.noreply.github.com"
97,docs: update next links,,docs: update next links,
98,docs: update for serverless/function milestone and new v11 APIs (#1467),,docs: update for serverless/function milestone and new v11 APIs (#1467),
99,fix(deps): pin version of @octokit/webhooks (#1472),"The new types introduced in @octokit/webhooks@7.22.0, are incompatible with the current codebase. This will prevent users from getting anything newer than the pinned version in order to avoid type errors for end-users",fix(deps): pin version of @octokit/webhooks (#1472),"The new types introduced in @octokit/webhooks@7.22.0, are incompatible with the current codebase. This will prevent users from getting anything newer than the pinned version in order to avoid type errors for end-users"
100,fix: clarify error message in case of invalid app authentication (#1465) thanks @eXpire163,,fix: clarify error message in case of invalid app authentication (#1465) thanks @eXpire163,
101,fix(TypeScript): fix description of context.pullRequest method (#1461),,fix(TypeScript): fix description of context.pullRequest method (#1461),
102,fix: correctly import (transpiled) app function for run and receive (#1457) thanks @ZauberNerd,,fix: correctly import (transpiled) app function for run and receive (#1457) thanks @ZauberNerd,
103,fix(typescript): remove options.webhookProxy from Probot constructor (#1459),,fix(typescript): remove options.webhookProxy from Probot constructor (#1459),
104,docs: remove probot-messages extension (#1455),,docs: remove probot-messages extension (#1455),
105,build(deps): bump node-notifier from 8.0.0 to 8.0.1 (#1449),Bumps node-notifier from 8.0.0 to 8.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump node-notifier from 8.0.0 to 8.0.1 (#1449),Bumps node-notifier from 8.0.0 to 8.0.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
106,fix: import app functions transpiled from TypeScript (#1448),,fix: import app functions transpiled from TypeScript (#1448),
107,feat: probot v11,BREAKING CHANGE: TBD,feat: probot v11,BREAKING CHANGE: TBD
108,"feat: un-deprecate (app) => {}. Deprecate ({ app, getRouter }) => {} in favor of (app, { getRouter }) => {} (#1441)",see discussion at https://github.com/probot/probot/issues/1286#issuecomment-744094299,"feat: un-deprecate (app) => {}. Deprecate ({ app, getRouter }) => {} in favor of (app, { getRouter }) => {} (#1441)",see discussion at link
109,docs(webhooks): typo in usage example (#1445) thanks @homeles,,docs(webhooks): typo in usage example (#1445) thanks @homeles,
110,build(deps): bump highlight.js from 10.3.1 to 10.4.1 (#1429),Bumps highlight.js from 10.3.1 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,build(deps): bump highlight.js from 10.3.1 to 10.4.1 (#1429),Bumps highlight.js from 10.3.1 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com
111,docs: log stubbing (#1355),resolves #1273,docs: log stubbing (#1355),resolves #1273
112,"refactor: webhooks.on(""*"") is now webhooks.onAny() (#1401)",,"refactor: webhooks.on(""*"") is now webhooks.onAny() (#1401)",
113,fix: load app function only once when using createNodeMiddleware (#1432),,fix: load app function only once when using createNodeMiddleware (#1432),
114,fix: `createProbot() without options,,fix: `createProbot() without options,
115,"feat: createProbot(), createNodeMiddleware(app, { probot }). Deprecates getOptions, createNodeMiddleware(app, { Probot }) (#1431)",,"feat: createProbot(), createNodeMiddleware(app, { probot }). Deprecates getOptions, createNodeMiddleware(app, { Probot }) (#1431)",
116,test: remove test/fixtures/test-private-key.pem from gitignore,,test: remove test/fixtures/test-private-key.pem from gitignore,
117,docs(Serverless deployment): add node middleware,,docs(Serverless deployment): add node middleware,
118,feat: createNodeMiddleware,,feat: createNodeMiddleware,
119,"feat: getOptions({ env, defaults, overrides })",,"feat: getOptions({ env, defaults, overrides })",
120,feat: deprecate probot.load(),,feat: deprecate probot.load(),
121,feat: deprecate probot.start() / probot.stop() / probot.setup(),,feat: deprecate probot.start() / probot.stop() / probot.setup(),
122,docs(testing): remove unused id option from code example,,docs(testing): remove unused id option from code example,
123,feat: new Probot({ appId }). Deprecates new Probot({ id }),,feat: new Probot({ appId }). Deprecates new Probot({ id }),
124,"feat: Probot.version, Probot.defaults()",,"feat: Probot.version, Probot.defaults()",
125,test: move server tests into test/server.test.ts,,test: move server tests into test/server.test.ts,
126,"feat: run(appFn, { env })",,"feat: run(appFn, { env })",
127,test: rewrite server tests to test new Server class,,test: rewrite server tests to test new Server class,
128,"fix(server): log error requests as [METHOD] /[PATH] [STATUS] - [NUM]ms, e.g POST / 500 - 123ms",,"fix(server): log error requests as [METHOD] /[PATH] [STATUS] - [NUM]ms, e.g POST / 500 - 123ms",
129,feat: use new Server class when using probot run binary,,feat: use new Server class when using probot run binary,
130,test: rename test/index.ts to test/probot.ts,,test: rename test/index.ts to test/probot.ts,
131,test(run): move tests to test/run.test.js,,test(run): move tests to test/run.test.js,
132,test: import types,,test: import types,
133,refactor: cleanup,,refactor: cleanup,
134,build: typescript 4.1,,build: typescript 4.1,
135,docs(README): remove pull reminders badge,,docs(README): remove pull reminders badge,
136,fix: app.route() with (app) => {} app function (#1430),,fix: app.route() with (app) => {} app function (#1430),
137,fix: remove GHE_HOST deprecation message when using probot run cli (#1423),fixes #1422,fix: remove GHE_HOST deprecation message when using probot run cli (#1423),fixes #1422
138,"fix: set default log level correctly to ""info""",,"fix: set default log level correctly to ""info""",
139,feat: new Probot({ baseUrl }). Deprecates GHE_HOST / GHE_PROTOCOL when using with the Probot constructor,,feat: new Probot({ baseUrl }). Deprecates GHE_HOST / GHE_PROTOCOL when using with the Probot constructor,
140,docs: context.github is now context.octokit,,docs: context.github is now context.octokit,
141,refactor: move GHE_HOST check into bin/probot,,refactor: move GHE_HOST check into bin/probot,
142,"feat: deprecate REDIS_URL environment variable when using with the Probot constructor. Use new Probot({ redisConfig: ""redis://..."" }) instead",,"feat: deprecate REDIS_URL environment variable when using with the Probot constructor. Use new Probot({ redisConfig: ""redis://..."" }) instead",
