Index,Message,Description,Message Abstract,Description Abstract
27,Update About.mdx to match README announcement message,,Update About.mdx to match README announcement message,
28,Fix Docs (#395),  switch doc.yml to node 18   try clearing docusaurus cache   add verbose flag   try skipping nx cache    upgrade docusaurus    install ci with legacy-peer-deps   revert cache clearing    Co-authored-by: Alex Prokop alex.prokop@play.co,Fix Docs (#395),switch doc.yml to node 18 try clearing docusaurus cache add verbose flag try skipping nx cache upgrade docusaurus install ci with legacy-peer-deps revert cache clearing Co-authored-by: Alex Prokop alex.prokop@play.co
29,Fix more links,,Fix more links,
30,Fix links,,Fix links,
31,Launch V7 (#394),  add React 18 CRA sandbox for better testing   Fix quick start example in README   add workaround for React 18 strict mode causing loss of WebGL context    add README for animated package   remove reference to legacy packages in react-spring docs  add symlink to monorepo root README in packages/react   tweak sandbox index.html   Add announcement to README   switch symlink direction   fix linting   Tweak package.json   remove sandbox test command    Co-authored-by: Alex Prokop alex.prokop@play.co,Launch V7 (#394),add React 18 CRA sandbox for better testing Fix quick start example in README add workaround for React 18 strict mode causing loss of WebGL context add README for animated package remove reference to legacy packages in react-spring docs add symlink to monorepo root README in packages/react tweak sandbox index.html Add announcement to README switch symlink direction fix linting Tweak package.json remove sandbox test command Co-authored-by: Alex Prokop alex.prokop@play.co
32,add release action (#393),Co-authored-by: Alex Prokop alex.prokop@play.co,add release action (#393),Co-authored-by: Alex Prokop alex.prokop@play.co
33,Update README.md (#376),  Update README.md   Update README.md ,Update README.md (#376),Update README.md Update README.md
34,Add createRoot API (#392),  add createRoot api   Update docs with createRoot API    Co-authored-by: Alex Prokop alex.prokop@play.co,Add createRoot API (#392),add createRoot api Update docs with createRoot API Co-authored-by: Alex Prokop alex.prokop@play.co
35,Update docs link,,Update docs link,
36,Fix typos,,Fix typos,
37,v7.0.0-alpha.2,,v7.0.0-alpha.2,
38,Replace pixi-react PIXI package import with scoped packages (#391),"  switch for scoped packages   add rollup package visualizer   remove legacy packages   moved animated type deps to devDeps   update docs   Update packages/docs/docs/fallback-to-canvas.mdx   Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com  Update packages/docs/docs/fallback-to-canvas.mdx  Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com  add pixi v7 hello message image to docs, fix img imports   Co-authored-by: Alex Prokop alex.prokop@play.co Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com",Replace pixi-react PIXI package import with scoped packages (#391),"switch for scoped packages add rollup package visualizer remove legacy packages moved animated type deps to devDeps update docs Update packages/docs/docs/fallback-to-canvas.mdx Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com Update packages/docs/docs/fallback-to-canvas.mdx Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com add pixi v7 hello message image to docs, fix img imports Co-authored-by: Alex Prokop alex.prokop@play.co Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com"
39,fix doc deployment (#390),  fix doc deployment   fix font ,fix doc deployment (#390),fix doc deployment fix font
40,update docs version and fix baseUrl (#388),Co-authored-by: Alex Prokop alex.prokop@play.co,update docs version and fix baseUrl (#388),Co-authored-by: Alex Prokop alex.prokop@play.co
41,v7.0.0-alpha.1,,v7.0.0-alpha.1,
42,add publishConfig,,add publishConfig,
43,"Revert ""v7.0.0-alpha.1""",This reverts commit 6d5b98bc6d7eafd1b0016e60a725b2b6c9f46a33.,"Revert ""v7.0.0-alpha.1""",This reverts commit 6d5b98bc6d7eafd1b0016e60a725b2b6c9f46a33.
44,v7.0.0-alpha.1,,v7.0.0-alpha.1,
45,move sideEffects false to each package (#387),Co-authored-by: Alex Prokop alex.prokop@play.co,move sideEffects false to each package (#387),Co-authored-by: Alex Prokop alex.prokop@play.co
46,remove tsconfig package in favour of root file (#386),Co-authored-by: Alex Prokop alex.prokop@play.co,remove tsconfig package in favour of root file (#386),Co-authored-by: Alex Prokop alex.prokop@play.co
47,export TYPES on @pixi/react instead (#384),Co-authored-by: Alex Prokop alex.prokop@play.co,export TYPES on @pixi/react instead (#384),Co-authored-by: Alex Prokop alex.prokop@play.co
48,"Revert ""v7.0.0-alpha.1""",This reverts commit a322f249d2e8fde24ed310c144851b1e6d4b3532.,"Revert ""v7.0.0-alpha.1""",This reverts commit a322f249d2e8fde24ed310c144851b1e6d4b3532.
49,v7.0.0-alpha.1,,v7.0.0-alpha.1,
50,fix prerelease command,,fix prerelease command,
51,Prep for v7 release (#380),"  rename packages to @pixi/react   eslint ignore docs/docs (which uses prettier) and docs/build   Change references for ""React Pixi"" to ""Pixi React""   change GH repo references   change comments / docs references   update Slack to Discord links   update misc files   fix types   add sideEffects false   fixup fix types   add lerna for version/publish scripts, remove old release script   deploy docs   fix circle lint command   fix docs build command   Co-authored-by: Alex Prokop alex.prokop@play.co Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com",Prep for v7 release (#380),"rename packages to @pixi/react eslint ignore docs/docs (which uses prettier) and docs/build Change references for ""React Pixi"" to ""Pixi React"" change GH repo references change comments / docs references update Slack to Discord links update misc files fix types add sideEffects false fixup fix types add lerna for version/publish scripts, remove old release script deploy docs fix circle lint command fix docs build command Co-authored-by: Alex Prokop alex.prokop@play.co Co-authored-by: Zyie 24736175+Zyie@users.noreply.github.com"
52,update doc.yml,,update doc.yml,
53,Create doc.yml,,Create doc.yml,
54,Pixi V7 (#377),  move shared packages to root package.json for easier version management update pixi to v7   fix/update tests for pixi v7   copy assets from S3 bucket to docs static folder   replace PIXILoader with PIXIAsset to use new Assets API   maintain support for Pixi v6   rename PIXIAsset to ExampleAssetLoader for clarity   update package peer dependencies   Co-authored-by: Alex Prokop alex.prokop@play.co,Pixi V7 (#377),move shared packages to root package.json for easier version management update pixi to v7 fix/update tests for pixi v7 copy assets from S3 bucket to docs static folder replace PIXILoader with PIXIAsset to use new Assets API maintain support for Pixi v6 rename PIXIAsset to ExampleAssetLoader for clarity update package peer dependencies Co-authored-by: Alex Prokop alex.prokop@play.co
55,Fix BitmapText double destroy bug (#378),  fix BitmapText double destroy bug   add unmount/destroy tests   Co-authored-by: Alex Prokop alex.prokop@play.co,Fix BitmapText double destroy bug (#378),fix BitmapText double destroy bug add unmount/destroy tests Co-authored-by: Alex Prokop alex.prokop@play.co
56,Add docusaurus (#366),"  create working Docusaurus docs   Remove eslint-mdx as it wasn't working properly, format docs with prettier instead   remove eslint config package and separate configs/processes it was too much to manage on top of a global linter too   Tidy up menu order and remove example docs. Add react-spring example   Fix prettier jsx live bug   Co-authored-by: Alex Prokop alex.prokop@play.co",Add docusaurus (#366),"create working Docusaurus docs Remove eslint-mdx as it wasn't working properly, format docs with prettier instead remove eslint config package and separate configs/processes it was too much to manage on top of a global linter too Tidy up menu order and remove example docs. Add react-spring example Fix prettier jsx live bug Co-authored-by: Alex Prokop alex.prokop@play.co"
57,Convert to monorepo (#364),  remove docz related stuff   move code into separate packages with appropriate tooling   add nx config and ensure all package scripts run from repo root   move shared deps to root package.json   fix husky   move TYPES to separate package for easier sharing   add global eslint configuration dynamically pulling in patterns from packages   ignore eslintcache   switch yarn commands to npm   Co-authored-by: Alex Prokop alex.prokop@play.co,Convert to monorepo (#364),remove docz related stuff move code into separate packages with appropriate tooling add nx config and ensure all package scripts run from repo root move shared deps to root package.json fix husky move TYPES to separate package for easier sharing add global eslint configuration dynamically pulling in patterns from packages ignore eslintcache switch yarn commands to npm Co-authored-by: Alex Prokop alex.prokop@play.co
58,Update repo structure (#363),"  update node version to be compatible with docusaurus   update all deps to latest version, add PIXI ecosystem template packages   update rollup packages/config and remove umd   update linting rules to codebase   eslint tests + fix tests to work with new jest modern timers   Co-authored-by: Alex Prokop alex.prokop@play.co",Update repo structure (#363),"update node version to be compatible with docusaurus update all deps to latest version, add PIXI ecosystem template packages update rollup packages/config and remove umd update linting rules to codebase eslint tests + fix tests to work with new jest modern timers Co-authored-by: Alex Prokop alex.prokop@play.co"
59,Merge pull request #360 from pixijs/remove-docz-deps,Remove docz ready for release,Merge pull request #360 from pixijs/remove-docz-deps,Remove docz ready for release
60,remove docz ready for release,,remove docz ready for release,
61,7.0.0-alpha.0,,7.0.0-alpha.0,
62,Merge pull request #358 from pixijs/react-18,Update to support React 18,Merge pull request #358 from pixijs/react-18,Update to support React 18
63,fix tests,,fix tests,
64,update to react 18,,update to react 18,
65,Update README,,Update README,
66,Update graphics docs,,Update graphics docs,
67,Fix graphics spec,,Fix graphics spec,
68,6.8.0,,6.8.0,
69,Update browserlist,,Update browserlist,
70,Merge pull request #340 from wisebits-tech/per-container-render,Move update events from window to root container,Merge pull request #340 from wisebits-tech/per-container-render,Move update events from window to root container
71,Fix stage not having root link,,Fix stage not having root link,
72,Fix texture not updating,,Fix texture not updating,
73,"Add test, update docs",,"Add test, update docs",
74,Move update events from window to root container,,Move update events from window to root container,
75,6.7.0,,6.7.0,
76,Merge pull request #334 from vijayth2-cerebras/master,add geometry prop to Graphics,Merge pull request #334 from vijayth2-cerebras/master,add geometry prop to Graphics
77,added tests,,added tests,
78,6.6.6,,6.6.6,
79,Merge pull request #335 from sabigara/support-federated-events,Support Federated Events API,Merge pull request #335 from sabigara/support-federated-events,Support Federated Events API
80,Fix test,,Fix test,
81,Add comment,,Add comment,
82,add geometry prop to Graphics,,add geometry prop to Graphics,
83,Support Federated Events API,,Support Federated Events API,
84,Don't delete the repository field during the build phase,,Don't delete the repository field during the build phase,
85,Update Readme,,Update Readme,
86,Add context bridge to docs,,Add context bridge to docs,
87,Add repo information for docz,,Add repo information for docz,
88,Add git repo to docz,,Add git repo to docz,
89,Update animated types,,Update animated types,
90,6.6.5,,6.6.5,
91,Merge pull request #311 from CreativeTechGuy/master,Export InteractionEvent types,Merge pull request #311 from CreativeTechGuy/master,Export InteractionEvent types
92,Export InteractionEvent types,,Export InteractionEvent types,
93,6.6.4,,6.6.4,
94,Update modules,,Update modules,
95,Update ticker hook,,Update ticker hook,
96,External eslint,,External eslint,
97,Update modules,,Update modules,
98,6.6.3,,6.6.3,
99,Add packages to dev dependencies,,Add packages to dev dependencies,
100,Remove dependencies,,Remove dependencies,
101,6.6.2,,6.6.2,
102,Merge pull request #305 from adsko/fix-config,Fix assignment of missing config object,Merge pull request #305 from adsko/fix-config,Fix assignment of missing config object
103,Fix missing config object,,Fix missing config object,
104,6.6.1,,6.6.1,
105,Add a config object to control instance destroy and destroy children manually,,Add a config object to control instance destroy and destroy children manually,
106,Update docs,,Update docs,
107,Update docs,,Update docs,
108,6.6.0,,6.6.0,
109,Merge pull request #304 from inlet/prevent-auto-destroy,Prevent auto destroy,Merge pull request #304 from inlet/prevent-auto-destroy,Prevent auto destroy
110,Update docs,,Update docs,
111,Add test,,Add test,
112,Only auto destroy child if not prevented,,Only auto destroy child if not prevented,
113,Add to type def,,Add to type def,
114,6.5.4,,6.5.4,
115,Export createHost in rollup config,,Export createHost in rollup config,
116,6.5.3,,6.5.3,
117,Merge pull request #302 from inlet/apply-default-props-in-react-spring,Make react-spring work with  components,Merge pull request #302 from inlet/apply-default-props-in-react-spring,Make react-spring work with  components
118,Hack to make the docz build pass,,Hack to make the docz build pass,
119,Update repository field in package.json,,Update repository field in package.json,
120,Fix import of react-spring/animated in tests and build,,Fix import of react-spring/animated in tests and build,
121,Apply default props when applyProps is not defined,,Apply default props when applyProps is not defined,
122,Fix lint,,Fix lint,
123,Remove postinstall from list of files,,Remove postinstall from list of files,
124,Update modules,,Update modules,
125,6.5.2,,6.5.2,
126,Merge pull request #296 from negomansini/master,Updated animated.d.ts to point to correct type references,Merge pull request #296 from negomansini/master,Updated animated.d.ts to point to correct type references
127,Update module locations to new type location,,Update module locations to new type location,
128,Update react-spring to latest dependencies,,Update react-spring to latest dependencies,
129,6.5.1,,6.5.1,
130,Merge pull request #292 from adsko/skipped-return,Fix skipped return statement in custom applyProps,Merge pull request #292 from adsko/skipped-return,Fix skipped return statement in custom applyProps
131,Fix skipped return statement in custom applyProps,,Fix skipped return statement in custom applyProps,
132,Update README,,Update README,
133,Update modules,,Update modules,
134,6.5.0,,6.5.0,
135,Use autoDensity by default,,Use autoDensity by default,
136,Update PIXI.Application options,,Update PIXI.Application options,
137,AnimatedSprite.texture can be a FrameObject now. Fixes #290,,AnimatedSprite.texture can be a FrameObject now. Fixes #290,
138,6.4.1,,6.4.1,
139,Update react-spring peer deps,,Update react-spring peer deps,
140,Update README regarding react spring,,Update README regarding react spring,
141,6.4.0,,6.4.0,
142,Update react-spring,,Update react-spring,
143,Update modules,,Update modules,
144,Remove post install script for react-spring,,Remove post install script for react-spring,
145,Update README,,Update README,
146,Update docs,,Update docs,
147,Fix lint,,Fix lint,
148,6.3.0,,6.3.0,
149,Render stage in ticker loop when renderComponentOnChange is set to true,,Render stage in ticker loop when renderComponentOnChange is set to true,
150,Update README,,Update README,
151,6.2.2,,6.2.2,
152,Fix dependecies and use correct peer dependecies,,Fix dependecies and use correct peer dependecies,
153,Merge pull request #284 from MrEmii/patch-1,Update README.mdx,Merge pull request #284 from MrEmii/patch-1,Update README.mdx
154,Update README.mdx,,Update README.mdx,
155,6.2.1,,6.2.1,
156,Update interaction event types,,Update interaction event types,
157,6.2.0,,6.2.0,
158,Bump pixi version in badge,,Bump pixi version in badge,
159,"Fix BitmapText implementation, shorthand style is not supported anymore",,"Fix BitmapText implementation, shorthand style is not supported anymore",
160,Update modules include pixi.js@6.0.0,,Update modules include pixi.js@6.0.0,
161,Merge pull request #280 from inlet/update-readme,Update README & Docs,Merge pull request #280 from inlet/update-readme,Update README & Docs
162,Fix docz build,,Fix docz build,
163,Update docs,,Update docs,
164,Update README,,Update README,
165,6.1.1,,6.1.1,
166,Unmount component,,Unmount component,
167,6.1.0,,6.1.0,
168,Merge pull request #279 from inlet/unmount-component-at-node,Unmount component at node,Merge pull request #279 from inlet/unmount-component-at-node,Unmount component at node
169,Export unmountComponentAtNode,,Export unmountComponentAtNode,
170,Update snapshots,,Update snapshots,
171,Add render to docs,,Add render to docs,
172,Update modules,,Update modules,
173,Implement unmountComponentAtNode,,Implement unmountComponentAtNode,
174,6.0.9,,6.0.9,
175,Fix lint,,Fix lint,
176,6.0.8,,6.0.8,
177,Update log message for postinstall script,,Update log message for postinstall script,
178,6.0.7,,6.0.7,
179,Merge pull request #273 from spassvogel/text-error,Provide more info in text node error,Merge pull request #273 from spassvogel/text-error,Provide more info in text node error
180,Provide more info in text node error,,Provide more info in text node error,
181,Update docs,,Update docs,
182,Update modules,,Update modules,
183,Update links to PIXI docs,,Update links to PIXI docs,
184,Update docs,,Update docs,
185,Update docs regarding react-spring,,Update docs regarding react-spring,
186,6.0.6,,6.0.6,
187,Clean up postinstall script,,Clean up postinstall script,
188,6.0.5,,6.0.5,
189,Move replace-in-file to deps,,Move replace-in-file to deps,
190,6.0.4,,6.0.4,
191,Add postinstall.js to npm,,Add postinstall.js to npm,
192,Update modules,,Update modules,
193,6.0.3,,6.0.3,
194,Test useTick teardown unmount,,Test useTick teardown unmount,
195,Test hooks separately,,Test hooks separately,
196,Add invariant to useApp,,Add invariant to useApp,
197,Merge pull request #261 from spassvogel/ticker-null,useTick wont crash trying to remove null ticker,Merge pull request #261 from spassvogel/ticker-null,useTick wont crash trying to remove null ticker
198,useTick wont crash trying to remove null ticker,,useTick wont crash trying to remove null ticker,
199,Update react spring docs with color example,,Update react spring docs with color example,
200,Patch react-spring for now (bug),See https://github.com/pmndrs/react-spring/issues/1078,Patch react-spring for now (bug),See link
201,Update reconciler.test.js,,Update reconciler.test.js,
202,6.0.2,,6.0.2,
203,Merge pull request #258 from inlet/unmount-subcomponents,Unmount sub children,Merge pull request #258 from inlet/unmount-subcomponents,Unmount sub children
204,Call willUnmount on sub children,,Call willUnmount on sub children,
205,6.0.1,,6.0.1,
206,Update modules,,Update modules,
207,Update nvm to use the latest node LTS,,Update nvm to use the latest node LTS,
208,6.0.0,,6.0.0,
209,Merge pull request #254 from inlet/support-react-17,Support react 17,Merge pull request #254 from inlet/support-react-17,Support react 17
210,Update peer deps to React 17.x,,Update peer deps to React 17.x,
211,Fix stage spec,,Fix stage spec,
212,Add a validation check if callback is a valid function,,Add a validation check if callback is a valid function,
213,Directly use useApp in useTick hook,,Directly use useApp in useTick hook,
214,Update snapshot,,Update snapshot,
215,Add new reconciler methods,,Add new reconciler methods,
216,Update react,,Update react,
217,Update modules,,Update modules,
218,5.2.0,,5.2.0,
219,Merge pull request #252 from inlet/feature/legacy-support,Support fallback to Canvas,Merge pull request #252 from inlet/feature/legacy-support,Support fallback to Canvas
220,Update modules,,Update modules,
221,Ignore eslint for legacy,,Ignore eslint for legacy,
222,Add legacy fallback to docs,,Add legacy fallback to docs,
223,Export pixi legacy bundles,,Export pixi legacy bundles,
224,Add babel module resolver to replace pixi.js-legacy import,,Add babel module resolver to replace pixi.js-legacy import,
225,Update peer deps,,Update peer deps,
226,Add legacy to npm files,,Add legacy to npm files,
227,Ignore legacy bundles,,Ignore legacy bundles,
228,Add legacy import,,Add legacy import,
229,Rename to index-animated,,Rename to index-animated,
230,5.1.7,,5.1.7,
231,"Inject into devtools once, fixes #251",,"Inject into devtools once, fixes #251",
232,5.1.6,,5.1.6,
233,Make prop validation for resizeTo optional,,Make prop validation for resizeTo optional,
234,5.1.5,,5.1.5,
235,Fix resizeTo prop validation. Fixes #250,,Fix resizeTo prop validation. Fixes #250,
236,Update docs,,Update docs,
237,Update docs,,Update docs,
238,Update docs,,Update docs,
239,Clean up,,Clean up,
240,5.1.4,,5.1.4,
241,Update react-spring docs,,Update react-spring docs,
242,Typings for animated components,,Typings for animated components,
243,Explicitly tell jest to test the ./test folder,,Explicitly tell jest to test the ./test folder,
244,5.1.3,,5.1.3,
245,Merge pull request #246 from inlet/feature/react-spring-support,Support for react-spring,Merge pull request #246 from inlet/feature/react-spring-support,Support for react-spring
246,Support typings for animated,,Support typings for animated,
247,Update docs,,Update docs,
248,5.1.2,,5.1.2,
249,Add animated to npm files,,Add animated to npm files,
250,5.1.1,,5.1.1,
251,Export to animated,,Export to animated,
252,Ignore react-spring eslint,,Ignore react-spring eslint,
253,5.1.0,,5.1.0,
254,Export to react-spring,,Export to react-spring,
255,Export animated in separate folder,,Export animated in separate folder,
256,Export a react-spring version,,Export a react-spring version,
257,Do not include react-spring into bundle,,Do not include react-spring into bundle,
258,Export animated,,Export animated,
259,Add react-spring as peer and dev deps,,Add react-spring as peer and dev deps,
260,Remove idx package and clean up code,,Remove idx package and clean up code,
261,Add invariant as util,,Add invariant as util,
262,Only test and build on prepack,,Only test and build on prepack,
263,5.0.4,,5.0.4,
264,Update the resolution on interaction manager,,Update the resolution on interaction manager,
265,5.0.3,,5.0.3,
266,Merge pull request #237 from vimcaw/fix-custom-component-ref-type,"Fix type of ""ref"" property on custom component",Merge pull request #237 from vimcaw/fix-custom-component-ref-type,"Fix type of ""ref"" property on custom component"
267,5.0.2,,5.0.2,
268,Merge pull request #239 from inlet/fix/auto-density,Use PIXI's built-in autoDensity,Merge pull request #239 from inlet/fix/auto-density,Use PIXI's built-in autoDensity
269,Use PIXI's built-in autoDensity,,Use PIXI's built-in autoDensity,
270,"Fix type of ""ref"" property on custom component","The type of ""ref"" property on the class component always be a reference to an instance of a class component. But in react-pixi, it's a Pixi instance, so should set it to a function component and specify the type of ref property.","Fix type of ""ref"" property on custom component","The type of ""ref"" property on the class component always be a reference to an instance of a class component. But in react-pixi, it's a Pixi instance, so should set it to a function component and specify the type of ref property."
271,5.0.1,,5.0.1,
272,Only set direct value if value is not undefined. Fix #235,This makes null a valid value.,Only set direct value if value is not undefined. Fix #235,This makes null a valid value.
273,5.0.0,,5.0.0,
274,Merge pull request #232 from inlet/compat-with-pixi-5.3,Make compatible with pixi 5.3+,Merge pull request #232 from inlet/compat-with-pixi-5.3,Make compatible with pixi 5.3+
275,Use the new interaction manager,,Use the new interaction manager,
276,Fix parsing bitmap data in jsdom,,Fix parsing bitmap data in jsdom,
277,Update types to meet PIXI's new types,,Update types to meet PIXI's new types,
278,Update modules,,Update modules,
279,Fix tests,,Fix tests,
280,Add typescript to docs,,Add typescript to docs,
281,"Handle autoDensity, only disable if value is false",,"Handle autoDensity, only disable if value is false",
282,Clean up,,Clean up,
283,4.1.3,,4.1.3,
284,Merge pull request #231 from aktriver/remove-preventredraw-prop,"Remove ""preventRedraw"" prop from index.d.ts",Merge pull request #231 from aktriver/remove-preventredraw-prop,"Remove ""preventRedraw"" prop from index.d.ts"
285,"Remove ""preventRedraw"" prop from index.d.ts",,"Remove ""preventRedraw"" prop from index.d.ts",
286,4.1.2,,4.1.2,
287,Merge pull request #230 from inlet/support-mulitple-contexts,Support rendering of multiple apps,Merge pull request #230 from inlet/support-mulitple-contexts,Support rendering of multiple apps
288,Update tests,,Update tests,
289,Send the caller to the request render,,Send the caller to the request render,
290,Update tests,,Update tests,
291,Update reconciler snapshot,,Update reconciler snapshot,
292,Get rid of eventsMap as we only can have one reconciler,,Get rid of eventsMap as we only can have one reconciler,
293,Use PixiFiber directly in Stage,,Use PixiFiber directly in Stage,
294,Texture.from now emits request render events on texture load,,Texture.from now emits request render events on texture load,
295,applyDefaultProps now returns a changed boolean to determine if it needs to render,,applyDefaultProps now returns a changed boolean to determine if it needs to render,
296,Stage responds to request render from reconciler,,Stage responds to request render from reconciler,
297,Cleanup the interaction manager,,Cleanup the interaction manager,
298,Use the static fiber directly in Stage,,Use the static fiber directly in Stage,
299,Use single reconciler that emits request render events,,Use single reconciler that emits request render events,
300,Fix tests,,Fix tests,
301,4.1.1,,4.1.1,
302,Fix #229,,Fix #229,
303,4.1.0,,4.1.0,
304,Merge pull request #228 from inlet/update-resolution-auto-density,Update resolution,Merge pull request #228 from inlet/update-resolution-auto-density,Update resolution
305,Update resolution,,Update resolution,
306,Expose PIXI to docz Playground,,Expose PIXI to docz Playground,
307,Add explainer for useIteration() in docs,,Add explainer for useIteration() in docs,
308,4.0.0,,4.0.0,
309,Merge pull request #227 from inlet/render-on-prop-change,Render PIXI stage on reconciliation,Merge pull request #227 from inlet/render-on-prop-change,Render PIXI stage on reconciliation
310,Update docs,,Update docs,
311,Add tests,,Add tests,
312,Make sure fiber is passed,,Make sure fiber is passed,
313,Fix bootstrap,,Fix bootstrap,
314,Tap into commitUpdate and render stage respectively,,Tap into commitUpdate and render stage respectively,
315,Update types for PixiFiber,,Update types for PixiFiber,
316,Create eventsMap in the custom renderer and pass it down to injectDevTools,,Create eventsMap in the custom renderer and pass it down to injectDevTools,
317,Supply an optional eventMap to tap into reconciler methods from outside,,Supply an optional eventMap to tap into reconciler methods from outside,
318,Build to format based on environment var FORMAT,,Build to format based on environment var FORMAT,
319,3.0.0,,3.0.0,
320,Merge pull request #226 from queq1890/modify-point-like-type,Add object type support for _ReactPixi.PointLike,Merge pull request #226 from queq1890/modify-point-like-type,Add object type support for _ReactPixi.PointLike
321,Update Graphics.mdx,,Update Graphics.mdx,
322,Merge pull request #187 from EloB/graphics-draw,Changed graphics draw behaviour,Merge pull request #187 from EloB/graphics-draw,Changed graphics draw behaviour
323,Update Graphics.mdx,,Update Graphics.mdx,
324,Merge branch 'master' into graphics-draw,,Merge branch 'master' into graphics-draw,
325,Updated documenation,,Updated documenation,
326,Allow object with x/y property for PointLike type,,Allow object with x/y property for PointLike type,
327,2.0.1,,2.0.1,
328,Merge pull request #223 from cometkim/patch-1,Fix broken withFilters type inference,Merge pull request #223 from cometkim/patch-1,Fix broken withFilters type inference
