Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
[5.x] Add cancelled status to batch overview (#1255),0.72924703,Add cancelled status to batch overview by @markvaneijk in https://github.com/laravel/horizon/pull/1255,  add cancelled status to batch overview   use badge class   Update index.vue    Co-authored-by: Taylor Otwell taylor@laravel.com,1
[5.x] Adds type checking (#1250),0.36434358,Update syntax highlighting (#1002),  Adds type checking   Update .gitattributes   Update static-analysis.yml ,0
chore: bump axios to v1.x (#1247),0.81492424,Updated axios to v0.18 (#491),,1
Remove Lodash (#1246),0.5242884,Remove Lodash by @jessarcher in https://github.com/laravel/horizon/pull/1246,,0
Fix missing variable use in anonymous function (#1244),0.56316215,Fix missing variable use in anonymous function by @joshuaruesweg in https://github.com/laravel/horizon/pull/1244,,0
Update UPGRADE.md,0.44233206,Update outdated compiled assets (2a420af),,0
[5.x] A fresh coat of paint (#1242),0.30465776,New UI (#522),  A fresh coat of paint   Compile Assets   fix silenced viewbox   Co-authored-by: jessarcher jessarcher@users.noreply.github.com Co-authored-by: Taylor Otwell taylor@laravel.com,0
[5.x] Allow any queued class to be silenced (#1241),0.59885806,Allow any queued class to be silenced by @lioneaglesolutions in https://github.com/laravel/horizon/pull/1241,  move sileneced logic to job payload   move fixtures and payload test to feature   fix tests   styling   make methods protected ,0
compile,0.568523,Compile assets (57814a0),,0
Increase perPage variable for monitored tags (#1237),0.7717581,Increase perPage variable for monitored tags by @joshuaruesweg in https://github.com/laravel/horizon/pull/1237,"Currently, all pages show 50 jobs per page. Only the Monitored Tags page is limited to 3 jobs per page. In my opinion, this makes little sense and especially if you want to monitor a lot more jobs, it is very difficult to find the right jobs or to get an overview of the last jobs that have been run.",1
Implement Silenced interface (#1236),0.5879309,Implement Silenced interface by @driesvints in https://github.com/laravel/horizon/pull/1236,,0
[5.x] Laravel v10 Support (#1234),0.845068,Laravel 9 Support (#1112),  Update tests.yml   Update composer.json   Update composer.json ,1
Bump json5 from 1.0.1 to 1.0.2 (#1233),0.43943748,Require ext-json (5a54d27),Bumps json5 from 1.0.1 to 1.0.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: json5   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
add sidebar entry for silenced,0.4691556,Implement Silenced interface by @driesvints in https://github.com/laravel/horizon/pull/1236,,0
Add silenced job detail view,0.6667148,Add 'view details' to tag-jobs screen (#775),,0
[5.x] Silenced jobs (#1232),0.5254774,Silenced jobs by @driesvints in https://github.com/laravel/horizon/pull/1232,  Silenced jobs   wip   formatting   Compile Assets   Compile Assets   Co-authored-by: Taylor Otwell taylor@laravel.com Co-authored-by: taylorotwell taylorotwell@users.noreply.github.com,0
Adds types to stubs (#1206),0.3507185,Add some more defaults to supervisor (#1122),,0
[5.x] Fix vue-json-pretty CSS for new classnames (#1231),0.88956636,Fix vue-json-pretty CSS for new classnames by @datpmwork in https://github.com/laravel/horizon/pull/1231,  Update syntaxhighlight.scss   Add value-undefined style   Lint Fix ,1
Update tests.yml,0.28959492,Require latest symfony/debug version (72cc3a7),,0
Fix failing tests (#1229),0.44874382,Fix no failing jobs problem (#532),,0
Add signal option to horizon:purge (e.g. SIGKILL) (#1226),0.8169862,Add signal option to horizon:purge (e.g. SIGKILL) by @crishoj in https://github.com/laravel/horizon/pull/1226,  add signal option (e.g. SIGKILL)   formatting   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Ensure Autoscaler never reduces processes to less than 1 (#1221),0.76527333,Adjust auto scaling to always use the max processes (#627),  Don't tolerate negative $maxUpShift   Fix autoscaling letting processes hit 0   Fix autoscaling letting processes hit 0 ,1
Create issues.yml,0.3426904,Require symfony/process (f2a214c),,0
Bump loader-utils and resolve-url-loader (#1218),0.35362893,Update outdated compiled assets (2a420af),"Bumps loader-utils to 2.0.4 and updates ancestor dependencies loader-utils, loader-utils and resolve-url-loader. These dependencies need to be updated together. Updates loader-utils from 2.0.3 to 2.0.4 - Release notes - Changelog - Commits Updates loader-utils from 1.4.0 to 2.0.4 - Release notes - Changelog - Commits Updates resolve-url-loader from 3.1.4 to 5.0.0 - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: loader-utils   dependency-type: indirect - dependency-name: loader-utils   dependency-type: indirect - dependency-name: resolve-url-loader   dependency-type: direct:development ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com",0
Update dependencies,0.50453997,Update outdated compiled assets (2a420af),,0
Set default value for job $payload['pushedAt'] when retrying (#1211),0.8618301,Set default value for job $payload['pushedAt'] when retrying by @stevebauman in https://github.com/laravel/horizon/pull/1211,  Add failing test   Use microtime for pushed at timestamp   Update test   CS fixes ,1
Add missing anchor title for clarity (#1212),0.5768891,Add missing anchor title for clarity by @stevebauman in https://github.com/laravel/horizon/pull/1212,  Add missing anchor title for clarity   Compile Assets   Co-authored-by: stevebauman stevebauman@users.noreply.github.com,0
Test PHP 8.2 (#1205),0.64981383,Support PHP 8 (#917),,0
unnecessary param to refreshStatsPeriodically (#1198),0.65789413,Unnecessary param to refreshStatsPeriodically by @peterlupu in https://github.com/laravel/horizon/pull/1198,,0
Allow deleting of Tags which contain forward slashes (Fixes #1093) (#1196),0.7238473,Allow deleting of Tags which contain forward slashes (Fixes #1093) by @sgotre in https://github.com/laravel/horizon/pull/1196,"  fix #1093, delete tags which contain forward slashes   remove double ;   Co-authored-by: Stefan Gotre stefan.gotre@teraone.de",1
Improves GitHub Actions Workflow (#1193),0.31319374,Considering queue config parameter 'after_commit' (#948) ,"  Improves GitHub Workflow   Avoid using ^ deps (incompatible with Composer on Windows), while this is not used in Telescope, this repository will be used as reference to setup GitHub Action and I believe we should use the best configuration.   Use include instead of exclude   wip   wip   wip ",0
Add exit codes to status command (#1191),0.58167297,Add exit codes to status command by @mbardelmeijer in https://github.com/laravel/horizon/pull/1191,  Add exit codes to status command   StyleCI ,0
Update .gitattributes (#1188),0.3963619,Update outdated compiled assets (2a420af),  Update .gitattributes   Update .gitattributes   Co-authored-by: Dries Vints dries@vints.io,0
[5.x] Failed job list: Modify job retry tooltip label to include status of last job retry (#1182),0.81665075,Failed job list: Modify job retry tooltip label to include status of last job retry by @Jevz in https://github.com/laravel/horizon/pull/1182,"  [5.x] Failed jobs list: Modify job retried tooltip label to include status of last retry   [5.x] Failed jobs list: Modify job retried tooltip label to include status of last retry   Simplified logic by removing unnecessary checks, since when method is called there will always have been a retry   [5.x] Failed jobs list: Modify job retried tooltip label to include status of last retry   Updated comment   Update index.vue   Update index.vue   Co-authored-by: Jeandre van Zyl jeandre@sinov8.net Co-authored-by: Taylor Otwell taylor@laravel.com",1
Bump moment-timezone from 0.5.33 to 0.5.35 (#1180),0.50344723,"Switch to browser timezone (8ee690a, c7a4739)",Bumps moment-timezone from 0.5.33 to 0.5.35. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: moment-timezone   dependency-type: direct:development ... Signed-off-by: dependabot[bot] support@github.com Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Ability to ignore long waits for queue (#1172),0.64335686,Ability to ignore long waits for queue by @jasonmccreary in https://github.com/laravel/horizon/pull/1172,  Boyscouting   WIP: TDD   Code style   Remove unused event   Ignore queues with wait time of 0 ,0
Update README.md (#1170),0.43459117,Show warning when manifest is outdated (#783),,0
Fallback array for retried_by (#1166),0.7233237,Fallback array for retried_by by @driesvints in https://github.com/laravel/horizon/pull/1166,,1
Bump moment from 2.29.2 to 2.29.4 (#1163),0.30262452,"Metrics snapshot config proposal and fix for race condition (#936, 59221e9)﻿",Bumps moment from 2.29.2 to 2.29.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: moment   dependency-type: direct:development ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Bump terser from 4.8.0 to 4.8.1 (#1162),0.43076006,Bump minimum Laravel version (#954)﻿,Bumps terser from 4.8.0 to 4.8.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: terser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"when register, keep the original redis options, only overwrite prefix (#1161)",0.7972617,Changed default Redis prefix (#643),"  when register horizon, keep the original redis options, only overwrite prefix   delete space   Update Horizon.php   Co-authored-by: Taylor Otwell taylor@laravel.com",1
Update composer.json,0.4792211,Bump minimum Laravel version (#954)﻿,,0
Update update-changelog.yml,0.37009293,Show warning when manifest is outdated (#783),,0
Update pull-requests.yml,0.3230316,Fix URL for retrying jobs (#547),,0
Update compile-assets.yml,0.66534126,Update outdated compiled assets (2a420af),,0
Automatically compile and commit assets (#1154),0.5947706,Compile assets (57814a0),  Automatically compile and commit assets   wip   wip   Re-use workflow   wip   wip   Compile Assets   Delete RELEASE.md   Co-authored-by: driesvints driesvints@users.noreply.github.com,0
Bump async from 2.6.3 to 2.6.4 (#1150),0.39762485,Fix breaking change with createPayload method on RedisQueue (b79bb27),Bumps async from 2.6.3 to 2.6.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: async   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
"Checking the ""viewHorizon"" gate first (#1148)",0.51237404,"Checking the ""viewHorizon"" gate first by @marcialpaulg in https://github.com/laravel/horizon/pull/1148","Checking the ""viewHorizon"" gate first before checking if its local environment.",0
Bump moment from 2.29.1 to 2.29.2 (#1143),0.30548805,"Metrics snapshot config proposal and fix for race condition (#936, 59221e9)﻿",Bumps moment from 2.29.1 to 2.29.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: moment   dependency-type: direct:development ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Update tests.yml (#1142),0.32199547,Add some more defaults to supervisor (#1122),,0
Create pull-requests.yml,0.29405043,Add Supervisor Rest Option (#992)﻿,,0
"Revert ""Make horizon work with strict content-security-policy (#1138)"" (#1141)",0.7574835,"Revert ""Make horizon work with strict content-security-policy"" by @driesvints in https://github.com/laravel/horizon/pull/1141",This reverts commit 801506b566eeda9a9bb1b92a199878c59c9cabcb.,1
Make horizon work with strict content-security-policy (#1138),0.7639573,Make horizon work with strict content-security-policy by @Grldk in https://github.com/laravel/horizon/pull/1138,  move contents of horizon div to separate component   dont remove google fonts   fix assetsAreCurrent ,1
Fix for table headers in the Monitoring tab to match the data which is presented to the user. (#1137),0.7280827,Fix for table headers in the Monitoring tab to match the data that is presented to the user by @dylan7778 in https://github.com/laravel/horizon/pull/1137,,1
chore: remove redundant null (#1135),0.3549446,Fix checking parent id (#989)﻿,,0
Update .styleci.yml,0.4489601,Update syntax highlighting (#1002),,0
change chart.js intersect mode to false (#1133),0.7202399,change chart.js intersect mode to false by @swist666 in https://github.com/laravel/horizon/pull/1133,,1
Forget job timer in case of exception or failed job (#1127),0.7289453,Forget job timer in case of exception or failed job by @Namoshek in https://github.com/laravel/horizon/pull/1127,  Forget job timer in case of exception or failed job   Remove trailing whitespace ,1
clear stopwatch once job is deleted,0.7658999,Clear stopwatch once job is deleted by @taylorotwell in https://github.com/laravel/horizon/commit/69486d5e4fad8b6ee02c97ed0bea39ef241df956,,1
added display=swap to google font (#1121),0.5469996,Add fallback font (#964)﻿,,0
config: add some more defaults to supervisor (#1122),0.94623,Add some more defaults to supervisor (#1122),,1
Bump follow-redirects from 1.14.5 to 1.14.8 (#1117),0.3641811,Bump minimum Laravel version (#954)﻿,Bumps follow-redirects from 1.14.5 to 1.14.8. - Release notes - Commits  updated-dependencies: - dependency-name: follow-redirects   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Bump nanoid from 3.1.30 to 3.2.0 (#1118),0.41553646,Support ramsey/uuid v4 (#807),Bumps nanoid from 3.1.30 to 3.2.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: nanoid   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
Rename update-changelog.md to update-changelog.yml,0.32732785,Show warning when manifest is outdated (#783),,0
Update RELEASE.md,0.42119604,Update outdated compiled assets (2a420af),,0
Create update-changelog.md,0.27497467,Add maintenance notice on dashboard (#911),,0
Add exception context on failed jobs (#1115),1.0000001,Add exception context on failed jobs (#1115),,1
Laravel 9 support (#1112),0.99999994,Laravel 9 Support (#1112),,1
Resolve issue with php strict type (#1110),0.6872666,Resolve issue with php strict type by @farmani in https://github.com/laravel/horizon/pull/1110, Resolve issue with php strict type  related to the issue https://github.com/laravel/horizon/issues/1109  Update RedisMetricsRepository.php  Co-authored-by: Taylor Otwell taylor@laravel.com,0
FQN,0.2566121,nan,,0
Add some PHP 8.1 fixes (#1100),1.0,Add some PHP 8.1 fixes (#1100)﻿,,1
Hide retry failed jobs button if no jobs failed (#1097),1.0000005,Hide Retry failed jobs button if no jobs failed (#1097),,1
Prevent pool to receive more than available processes on scaling according to minProcesses config (#1096),0.9152161,Prevent pool to receive more than available processes on scaling (#1096)﻿,,1
Reduce bundle size (#1091),0.99999994,Reduce bundle size (#1091),,1
Add release instructions (#1090),0.44136727,Improve wording of error message (#918),  Create RELEASE.md   Update .gitattributes ,0
PHP 8.1 support (#1088),0.86835515,Support PHP 8 (#917),  PHP 8.1 support   Update phpunit.xml.dist ,1
use callAfterResolving to register QueueManager (#1089),1.0000002,Use callAfterResolving to register QueueManager (#1089)﻿,,1
Update page title when switching between Pending and Completed views (#1084),0.9999997,Update page title when switching between Pending and Completed views (#1084)﻿,  Update page title when switching between Pending and Completed views   Update index.vue   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Alphabetically sort jobs/queues for metrics (#1083),1.0,Alphabetically sort jobs/queues for metrics (#1083),,1
FIX: div tag is not closed (#1082),0.41069275,Fix Layout issues (#821),,0
Added pushed at to failedJobs (#1069),0.6262041,Add try/catch for failed-jobs (#880),,0
Check if failedJob.reserved_at is set (#1067),0.8696282,Check if failedJob.reserved_at is set before making time calculation (#1067)﻿,,1
[5.x] Improve completed jobs UI (#1064),0.9526316,Improve completed jobs UI (#1064)﻿,  Improve completed jobs UI   Update preview.vue   Update preview.vue   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Added the pause SVG in front of the supervisor name when the supervisor itself is paused (#1052),0.7600035,Show paused supervisors on dashboard (#1052)﻿,Co-authored-by: Hylke de Vries hylke94+git@gmail.com,1
[5.x] Unified asset publishing (#1045),0.9035796,Unified asset publishing (#1045)﻿,  [5.x] Unified asset publishing   Update HorizonServiceProvider.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Use env to set domain and path (#1030),0.8910097,Use env. to set config domain and path (#1030)﻿,Use environment variables to set horizon's domain or path. This follows the same pattern used in telescope.,1
Update 1_Bug_report.md,0.44346967,Add some PHP 8.1 fixes (#1100)﻿,,0
[5.x] Revert app layout pr (#1026),0.9405822,Revert app layout PR (#1026)﻿,  Revert app layout pr   Apply fixes from StyleCI (#1025) ,1
Apply fixes from StyleCI (#1023),0.5066271,Update syntax highlighting (#1002),,0
compile assets,0.82282746,Compile assets (57814a0),,1
Styleci fixes,0.42621344,Fix Layout issues (#821),,0
remove typo,0.36368093,Fix wrong value for failedJobs periods (#757),remove faulty !,0
move contents of horizon div to separate component,0.8241298,Move contents of #horizon to separate component (#1022)﻿,,1
attempt to convert to utf8,0.65732723,"Fix encoding (ef0c45a, 9e3748e)",,0
Apply fixes from StyleCI (#1012),0.5371603,Update syntax highlighting (#1002),,0
fix encoding,0.8199168,"Fix encoding (ef0c45a, 9e3748e)",,1
Update PHPDoc variable type,0.41281584,Bump minimum PHP version to PHP 7.3 (ca9ddda),,0
  fix status for large batches,0.92096156,Fix status for large batches (58b71c1)﻿,,1
Update syntax highlighting (#1002),1.0,Update syntax highlighting (#1002),,1
[5.x] Add Supervisor Rest Option (#992),0.9441899,Add Supervisor Rest Option (#992)﻿,  Add Supervisor Rest Option   Change argument order to prevent breaking change ,1
Update to Mix v6 (#994),0.592348,Updated laravel-mix to v4.0 (#490),,0
[5.x] Clarify button purpose (#991),0.88986397,Clarify button purpose (#991)﻿,  Clarify button purpose   Update preview.vue   Co-authored-by: Taylor Otwell taylor@laravel.com,1
Move booting of services (#990),1.0000001,Move booting of services (#990),,1
Fix checking parent id (#989),0.99999994,Fix checking parent id (#989)﻿,,1
Update ProvisioningPlan.php,0.3334348,Bump minimum Laravel version (#954)﻿,,0
[5.x] Throw exception when minProcesses is set to zero (#988),0.9433412,"Throw exception when minProcesses is set to zero (#988, 831a5a8)",  throw exception when minProcesses is set to zero   Update ProvisioningPlan.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
add rest,0.34514937,Add Supervisor Rest Option (#992)﻿,,0
Bump elliptic from 6.5.3 to 6.5.4,0.33351186,Bump minimum Laravel version (#954)﻿,Bumps elliptic from 6.5.3 to 6.5.4. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
Use ubuntu-18.04,0.26704538,Updated axios to v0.18 (#491),,0
Merge branch 'workload-per-queue' of https://github.com/arjanwestdorp/horizon into workload-per-queue,0.57313335,"Add Horizon command to clear queue (#892, 05e3a1c)",,0
formatting,0.50592387,Properly format numeric values (#606),,0
Show the time it takes before the queue is empty,0.49731922,"Show workload also per queue when balancing is disabled (#966, b4e8c6a﻿",,0
StyleCI,0.26511338,New UI (#522),,0
Cleanup,0.34602994,Remove unused functions (#722),,0
Show workload also per queue when balancing is disabled,0.9616176,"Show workload also per queue when balancing is disabled (#966, b4e8c6a﻿",,1
Added fallback font (#964),0.94272375,Add fallback font (#964)﻿,,1
Update composer.json (#954),0.5815375,Bump minimum Laravel version (#954)﻿,,0
Bump axios from 0.19.0 to 0.21.1,0.8103398,Updated axios to v0.18 (#491),Bumps axios from 0.19.0 to 0.21.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,1
       set lastPushed when executing the delayed enqueue closure not before (#951),0.9910577,Set lastPushed when executing the delayed enqueue closure (#951)﻿,,1
Considering queue config parameter 'after_commit' (#948),1.0,Considering queue config parameter 'after_commit' (#948) ,,1
Update phpunit.xml.dist,0.49642658,Support PHP 8 (#917),,0
Bump ini from 1.3.5 to 1.3.7,0.44008693,Bump minimum PHP version to PHP 7.3 (ca9ddda),Bumps ini from 1.3.5 to 1.3.7. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
Fix missing tag existence in payload (#945),0.9626425,Fix missing tag check in payload (#945)﻿,"Existence check was missing for payload tags. If there is no tag in the payload, job is not displayed.",1
Merge pull request #942 from laravel/dependabot/npm_and_yarn/highlight.js-10.4.1,0.5607675,Updated laravel-mix to v4.0 (#490),Bump highlight.js from 10.1.2 to 10.4.1,0
Bump highlight.js from 10.1.2 to 10.4.1,0.5409453,Update syntax highlighting (#1002),Bumps highlight.js from 10.1.2 to 10.4.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
   use enqueueUsing when pushing delayed jobs (#939),1.0,Use enqueueUsing when pushing delayed jobs (#939),,1
Merge branch 'metrics-proposal' into 5.x,0.4490115,"Metrics snapshot config proposal and fix for race condition (#936, 59221e9)﻿",,0
Fix for edge cases when locks aren't released,0.33608574,Fix delayed until on pending jobs screen (#907),"Because the scheduler had the same amount of time, you can have a race condition that lock isn't over yet.",0
Option to set custom snapshot locking time,0.4109661,"Metrics snapshot config proposal and fix for race condition (#936, 59221e9)﻿","This way you can schedule snapshots every minute, every two minutes and set the locking time the same so they can be stored and shown in the horizon dashboard.",0
Bump highlight.js from 9.14.2 to 10.1.2 (#932),0.5969605,Update syntax highlighting (#1002),Bumps highlight.js from 9.14.2 to 10.1.2. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
fix test + added one for new status check,0.38511494,Add try/catch for failed-jobs (#880),,0
Only be paused if everything is paused,0.6918092,"Ability to see which masters are paused and only show paused if everything is paused (#929, f9b5aea)",,0
Show paused status on every master,0.85589206,"Ability to see which masters are paused and only show paused if everything is paused (#929, f9b5aea)",,1
   accept array format for exponential backoff (#926),1.0000001,Accept array format for exponential backoff (#926)﻿,,1
Merge pull request #921 from daniel-g-wood/add-tag-placeholder,0.46793526,Merge tags from payload (#843),Update 'New Tag' placeholder to reflect location of models in Framework 8.x,0
Update 'New Tag' placeholder to reflect location of models in Framework 8.x,0.38120273,"Fix php 7.4 tagged model typed props (#732, 025f953)",,0
Improve wording of error message (#918),1.0000006,Improve wording of error message (#918),See discussion outcome in https://github.com/laravel/horizon/pull/914#issuecomment-717254110,1
Merge pull request #917 from mmachatschek/support_php8,0.59491587,Support PHP 8 (#917),[5.x] Support PHP 8,0
Support PHP 8,0.8869555,Support PHP 8 (#917),use redis module,1
Update .gitattributes,0.32592037,Update outdated compiled assets (2a420af),,0
[5.x] Add commands to pause and continue supervisors (#914),0.94474715,Add commands to pause and continue supervisors (#914),  [5.x] Add commands to pause and continue supervisors   Allow both full and short supervisor names ,1
fix balance false display on dashboard,0.9522896,Fix balance false display on dashboard (88c84ac)﻿,,1
Merge pull request #912 from CharbelJ/patch-4,0.44569907,Merge tags from payload (#843),Update CompletedJobsController.php,0
Update CompletedJobsController.php,0.48763186,Fix completed jobs count (#910)﻿,,0
alpha ordering,0.29304025,Alphabetically sort jobs/queues for metrics (#1083),,0
Update layout.blade.php,0.4798056,Bump minimum Laravel version (#954)﻿,,0
Add maintenance notice on dashboard,0.9139566,Add maintenance notice on dashboard (#911),,1
Merge pull request #910 from CharbelJ/patch-4,0.4591745,Merge tags from payload (#843),Update CompletedJobsController.php,0
Merge branch 'fix_memory_config' into 5.x,0.52418774,Fix misleading memory limit config (#908),,0
[5.x] Add missing force option to horizon:clear (#909),0.9664896,Add missing force option to horizon:clear (#909),  [5.x] Add missing force option to horizon:clear   Update ClearCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
[5.x] Fix delayed until on pending jobs screen (#907),0.8965158,Fix delayed until on pending jobs screen (#907),,1
[5.x] Fix misleading memory limit config,0.9162782,Fix misleading memory limit config (#908),,1
Merge pull request #905 from pataar/patch-1,0.46130216,Merge tags from payload (#843),[5.x] Update the badges to use shields.io,0
[5.x] Update the badges to use shields.io,0.36854535,Updated overview stats labels on the dashboard (#461),,0
[5.x] Add secs to y-axis ticks' for clarity (#903),0.8487315,Add secs to y-axis ticks' for clarity (#903)﻿,"Since the line chart's y-axis shows ticks without units, this could help clarify that it's in seconds.",1
"Revert ""Add secs to y-axis ticks' for clarity (#900)"" (#902)",0.7692111,Add secs to y-axis ticks' for clarity (#903)﻿,This reverts commit 00afa8f0df0624662caf7198c76f3dae330b6f61.,1
Add secs to y-axis ticks' for clarity (#900),0.9745604,Add secs to y-axis ticks' for clarity (#903)﻿,,1
Add horizon:forget command to delete a failed job (#896),1.0000001,Add horizon:forget command to delete a failed job (#896),,1
fix check deleting failed job is actually failed (#894),0.99999994,Fix check deleting failed job is actually failed (#894)﻿,,1
Merge branch 'clearqueue_command' into 5.x,0.40715742,"Add Horizon command to clear queue (#892, 05e3a1c)",,0
fix styleci,0.46290332,Add fallback font (#964)﻿,,0
Add Horizon command to clear queue,0.94988006,"Add Horizon command to clear queue (#892, 05e3a1c)",,1
add ability to see if a failed job is retried and/or a retry,0.9572035,Add ability to see if a failed job is retried and/or a retry (573e6a8),,1
  rename variable to match route,0.8796468,Rename variable to match route (4822955)﻿,,1
[5.x] Update upgrade guide (#885),0.3620332,Add some PHP 8.1 fixes (#1100)﻿,  Update upgrade guide   Update   Update   Update UPGRADE.md   Co-authored-by: Taylor Otwell taylor@laravel.com,0
Merge branch '4.x' into master,0.29117993,Updated laravel-mix to v4.0 (#490),Conflicts: tests/Feature/AddSupervisorTest.php tests/Feature/MetricsTest.php tests/Feature/SupervisorTest.php,0
Improve assertions (#884),0.39398926,Improve wording of error message (#918),,0
[5.0] Check if parent is still running (#881),0.907686,Check if parent is still running (#881),  check if parent is still running   Update SupervisorCommand.php   Co-authored-by: Taylor Otwell taylor@laravel.com,1
recompile,0.41571748,Compile assets (57814a0),,0
Add try/catch for failed-jobs (#880),1.0000004,Add try/catch for failed-jobs (#880),,1
try...catch,0.45639014,Set default 'tries' to 1 (#704),,0
document nice (#877),0.4392709,Unified asset publishing (#1045)﻿,,0
unhide horizon command (#878),1.0,Unhide horizon command  (#878),,1
Apply fixes from StyleCI (#875),0.49223545,Update syntax highlighting (#1002),,0
fix conflicts,0.3834111,Fix Layout issues (#821),,0
