Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Bump okhttp from 4.9.3 to 4.10.0,0.59827995,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps okhttp from 4.9.3 to 4.10.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: com.squareup.okhttp3:okhttp   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1235 from weblate/weblate-wallabag-android-app,0.47366032,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Hosted Weblate,0
Translated using Weblate (Greek),0.58189785,Greek (new),Currently translated at 100.0% (336 of 336 strings),0
Translated using Weblate (Croatian),0.53158295,Translations:,Currently translated at 100.0% (336 of 336 strings),0
Translated using Weblate (Indonesian),0.576458,Translations:,Currently translated at 34.8% (117 of 336 strings),0
Merge pull request #1241 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.36,0.53652996,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump slf4j-android from 1.7.35 to 1.7.36,0.5150299,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bumps slf4j-android from 1.7.35 to 1.7.36. updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1237 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.35,0.5297404,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump slf4j-android from 1.7.33 to 1.7.35,0.5035013,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bumps slf4j-android from 1.7.33 to 1.7.35. updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1228 from weblate/weblate-wallabag-android-app,0.47882003,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Hosted Weblate,0
Translated using Weblate (Chinese (Simplified)),0.6198878,Chinese (Simplified),Currently translated at 100.0% (336 of 336 strings),0
Translated using Weblate (Turkish),0.69690347,Updates to turkish translations (@Ardakilic),Currently translated at 100.0% (336 of 336 strings),0
Merge pull request #1230 from wallabag/qr_button,0.4287629,@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup link,"Make the ""Scan a QR code"" button less pronounced",0
Merge pull request #1233 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.33,0.5288056,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump slf4j-android from 1.7.32 to 1.7.33,0.4907293,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bumps slf4j-android from 1.7.32 to 1.7.33. updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1229 from wallabag/translations,0.5467049,Translations fixes (@di72nn),Translations update from Weblate,0
"Make the ""Scan a QR code"" button less pronounced",0.4424246,@di72nn added the possibility to launch a QR code scanner app for easier wallabag credentials setup link,,0
Merge pull request #1198 from cheywood/article-header-style-tweak,0.44532692,"Thanks to @di72nn and @NWuensche, the following fixes were added:",Article header style tweak,0
Minor tweaks to tags styling in article,0.50586444,"Basic tags support (list by tag, add/modify/delete tags on articles) ",Less gap between stats and tags Slightly more horizontal padding within tag Slightly more horizontal space between tags,0
Attempt to update translations for article header style tweaks,0.5551476,Translations fixes (@di72nn),,0
Article header style tweaks,0.44149742,Layout improvements,Use material icons ala Wallabag web for statistics labels Add a little more spacing,0
Merge pull request #1225 from wallabag/dependabot/gradle/org.greenrobot-eventbus-annotation-processor-3.3.1,0.48985422,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Bump eventbus-annotation-processor from 3.3.0 to 3.3.1,0.44237435,Version 2.3.0 was started in August 2019 and contained over a hundred commits.,Bumps eventbus-annotation-processor from 3.3.0 to 3.3.1. - Release notes - Commits updated-dependencies: - dependency-name: org.greenrobot:eventbus-annotation-processor   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1224 from wallabag/dependabot/gradle/org.greenrobot-eventbus-3.3.1,0.48496526,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Merge pull request #1223 from wallabag/dependabot/gradle/com.android.tools.build-gradle-7.0.4,0.5666902,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
Bump eventbus from 3.3.0 to 3.3.1,0.38679636,Version 2.3.0 was started in August 2019 and contained over a hundred commits.,Bumps eventbus from 3.3.0 to 3.3.1. - Release notes - Commits updated-dependencies: - dependency-name: org.greenrobot:eventbus   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Bump gradle from 7.0.3 to 7.0.4,0.5273353,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps gradle from 7.0.3 to 7.0.4. updated-dependencies: - dependency-name: com.android.tools.build:gradle   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1222 from wallabag/dependabot/gradle/org.greenrobot-eventbus-annotation-processor-3.3.0,0.4901122,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Bump eventbus-annotation-processor from 3.2.0 to 3.3.0,0.44377342,Version 2.3.0 was started in August 2019 and contained over a hundred commits.,Bumps eventbus-annotation-processor from 3.2.0 to 3.3.0. - Release notes - Commits updated-dependencies: - dependency-name: org.greenrobot:eventbus-annotation-processor   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1220 from weblate/weblate-wallabag-android-app,0.47876358,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Hosted Weblate,0
Merge pull request #1221 from wallabag/dependabot/gradle/org.greenrobot-eventbus-3.3.0,0.48292744,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Bump eventbus from 3.2.0 to 3.3.0,0.39136615,Version 2.3.0 was started in August 2019 and contained over a hundred commits.,Bumps eventbus from 3.2.0 to 3.3.0. - Release notes - Commits updated-dependencies: - dependency-name: org.greenrobot:eventbus   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1219 from weblate/weblate-wallabag-android-app,0.4769584,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Hosted Weblate,0
Merge pull request #1214 from weblate/weblate-wallabag-android-app,0.47740987,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Translated using Weblate (Swedish),0.5670676,Translations:,Currently translated at 1.1% (4 of 335 strings),0
Merge pull request #1217 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.9.3,0.7134509,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,1
Bump okhttp-urlconnection from 4.9.2 to 4.9.3,0.55077446,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps okhttp-urlconnection from 4.9.2 to 4.9.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: com.squareup.okhttp3:okhttp-urlconnection   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1218 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.9.3,0.7097088,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,1
Bump okhttp from 4.9.2 to 4.9.3,0.59005153,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps okhttp from 4.9.2 to 4.9.3. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: com.squareup.okhttp3:okhttp   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1213 from weblate/weblate-wallabag-android-app,0.47617,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Merge pull request #1106 from comradekingu/patch-3,0.40123624,Version 2.3.0 was started in August 2019 and contained over a hundred commits.,App strings reworked,0
Merge branch 'master' into patch-3,0.30640513,Version 2.3.0 was started in August 2019 and contained over a hundred commits.,,0
Merge pull request #538 from wallabag/fix_sharing,0.48484796,"Important changes if you're coming from a 1.x version : This release drops wallabag v1 support. If you need support for wallabag v1, you must build yourself the sources from the v1_legacy branch.","URL sharing: add an option to put title in EXTRA_TITLE, but not in EXTRA_TEXT",0
Merge pull request #1212 from weblate/weblate-wallabag-android-app,0.4754109,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Added translation using Weblate (Lithuanian),0.50116426,Translation updates,,0
Merge pull request #1207 from wallabag/remove_framabag,0.6461308,Drops wallabag v1 support : Framabag will not work anymore with this version.,Remove framabag mentions,0
Merge pull request #1208 from wallabag/lint,0.4769161,"Important changes if you're coming from a 1.x version : This release drops wallabag v1 support. If you need support for wallabag v1, you must build yourself the sources from the v1_legacy branch.",Fix some lint issues,0
Merge pull request #1206 from weblate/weblate-wallabag-android-app,0.47669214,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Translated using Weblate (Hungarian),0.52723897,Translations:,Currently translated at 93.7% (317 of 338 strings),0
Merge pull request #1210 from wallabag/dependabot/gradle/com.android.tools.build-gradle-7.0.3,0.5534499,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
Merge pull request #1211 from wallabag/dependabot/gradle/androidx.media-media-1.4.3,0.6360117,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump media from 1.4.2 to 1.4.3,0.434561,Bump version name for F-Droid users.,Bumps media from 1.4.2 to 1.4.3. updated-dependencies: - dependency-name: androidx.media:media   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Bump gradle from 7.0.2 to 7.0.3,0.505137,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps gradle from 7.0.2 to 7.0.3. updated-dependencies: - dependency-name: com.android.tools.build:gradle   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Add missing inputType,0.26642776,Option to disable touch input,,0
Fix ellipsis in strings,0.35913536,bug fixed when spaces in the title,,0
Replace some PNG icons with vector drawables,0.45726603,* Icons and logo should now render better on each theme,,0
Symlink values-in to values-id,0.22625841,add Share and Copy options for link menu (thanks @NWuensche #677),Because that's not clear which Android versions use correct language codes.,0
Remove framabag mentions,0.54294837,* Added Framabag preset,,0
Merge pull request #1204 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.9.2,0.7112979,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,1
Bump okhttp-urlconnection from 4.9.1 to 4.9.2,0.56228286,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps okhttp-urlconnection from 4.9.1 to 4.9.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: com.squareup.okhttp3:okhttp-urlconnection   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1205 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.9.2,0.70627296,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,1
Bump okhttp from 4.9.1 to 4.9.2,0.6027722,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps okhttp from 4.9.1 to 4.9.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: com.squareup.okhttp3:okhttp   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1196 from weblate/weblate-wallabag-android-app,0.47541735,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Added translation using Weblate (Indonesian),0.49672827,Translation updates,,0
Merge pull request #1200 from wallabag/dependabot/gradle/androidx.media-media-1.4.2,0.6413535,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bump media from 1.4.1 to 1.4.2,0
Merge pull request #1199 from wallabag/update_gradle,0.5081996,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,"Update gradle, Android gradle plugin, and fix some lint issues",0
Bump media from 1.4.1 to 1.4.2,0.44445422,Bump version name for F-Droid users.,Bumps media from 1.4.1 to 1.4.2. updated-dependencies: - dependency-name: androidx.media:media   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
"URL sharing: add an option to put title in EXTRA_TITLE, but not in EXTRA_TEXT",0.65666133,Share title with url and option to remove the (via @wallabagapp),,0
Use FLAG_IMMUTABLE for pending intents,0.33685166,Fix activity not closing when bagging.,Required for Android 12.,0
"Explicitly set android:exported=""true"" where required",0.41599375,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Required for Android 12.,0
Avoid using android:onClick,0.32454693,Option to disable touch input,...to fix a lint error.,0
Bump Gradle and AGP to 7.0.2,0.5127074,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Merge pull request #1191 from wallabag/dependabot/gradle/androidx.media-media-1.4.1,0.6378802,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump media from 1.3.1 to 1.4.1,0.4471806,Bump version name for F-Droid users.,Bumps media from 1.3.1 to 1.4.1. updated-dependencies: - dependency-name: androidx.media:media   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1181 from wallabag/dependabot/gradle/com.google.android.material-material-1.4.0,0.54811037,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Fix and improve some strings,0.52174246,Improved translations,,0
App strings reworked,0.41730037,German and French translations strings,,0
Merge pull request #1192 from wallabag/fix_link_menu,0.46697825,"Thanks to @di72nn and @NWuensche, the following fixes were added:",Fix the link menu,0
"Revert ""Replace deprecated method usage""",0.52273655,Removed legacy code. (#1114),This reverts commit f214a3b165a6fbf690e2a961962dfba39a9fa701. Turns out the suggested method is not called before API 24.,0
Merge pull request #1188 from weblate/weblate-wallabag-android-app,0.48341623,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Merge pull request #1186 from wallabag/dependabot/gradle/androidx.appcompat-appcompat-1.3.1,0.66117406,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Merge pull request #1185 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.32,0.54927564,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump appcompat from 1.3.0 to 1.3.1,0.54629886,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bumps appcompat from 1.3.0 to 1.3.1. updated-dependencies: - dependency-name: androidx.appcompat:appcompat   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Bump slf4j-android from 1.7.31 to 1.7.32,0.47690699,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bumps slf4j-android from 1.7.31 to 1.7.32. updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Bump material from 1.3.0 to 1.4.0,0.44877645,Bump version name for F-Droid users.,Bumps material from 1.3.0 to 1.4.0. - Release notes - Commits updated-dependencies: - dependency-name: com.google.android.material:material   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1179 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.2.2,0.5820236,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
Bump gradle from 4.2.1 to 4.2.2,0.5184751,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps gradle from 4.2.1 to 4.2.2. updated-dependencies: - dependency-name: com.android.tools.build:gradle   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1178 from wallabag/dependabot/gradle/org.slf4j-slf4j-android-1.7.31,0.53253806,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump slf4j-android from 1.7.30 to 1.7.31,0.47402313,"Note: We provide a legacy APK file attached for devices running Android 4.x. The legacy package should also be distributed through Google Play. However, if you're using F-Droid, it will only have the updated version, and we suggest installing the attached legacy APK instead (and investigate upgrading your Android device).",Bumps slf4j-android from 1.7.30 to 1.7.31. updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1175 from wallabag/release_2.4.3,0.56098735,"Important changes if you're coming from a 1.x version : This release drops wallabag v1 support. If you need support for wallabag v1, you must build yourself the sources from the v1_legacy branch.",Version 2.4.3,0
Add French translation for the 2.4.3 version changelog,0.6088785,Up-to-date french and spanish translations,Signed-off-by: Thomas Citharel tcit@tcit.fr,0
Merge pull request #1177 from wallabag/fix_custom_text_selection_actions,0.7172808,@scubajeff fixed custom text selection actions. (#1176),Fix custom text selection actions on Android 11+,1
Version 2.4.3,0.5709801,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
Fix custom text selection actions on Android 11+,0.74988437,@scubajeff fixed custom text selection actions. (#1176),,1
Merge pull request #1174 from wallabag/limit_annotation_length,0.43416178,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions link",Truncate annotation quotes at 10000 characters,0
Truncate annotation quotes at 10000 characters,0.42344177,@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. link,,0
Merge pull request #1170 from Strubbl/increase-widget-number,0.6205846,@Strubbl increased max widget counter value. (#1170),Increase widget counter of max. number unread articles to 9999,0
Increase widget counter of max. number unread articles to 9999,0.54585266,- wallabag unread items widget,,0
Merge pull request #1164 from weblate/weblate-wallabag-android-app,0.4766794,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Update quote style and remove bottom margin from paragraphs within them (#1165),0.47150695,UI fixes on links and quotes,"Remove bottom margin from paragraphs in quote blocks Fixes #1163 Ensure that spaces between paragraphs in quotes will remain 1163 Ensure sufficient spacing above and below blockquotes This is similar to what wallabag web is doing and avoids cases where two blockquotes would be joined without space, or a blockquote could end up butted up against the following content. Further fixes for blockquote extra bottom margin Brings in changes for #1143, removing all borders and padding between blockquote and children, allowing for margin collapsing Whitespace fix Quote accent colour change as requested Sync quote high contrast change across themes Co-authored-by: Chris Heywood 31988069+creywood@users.noreply.github.co",0
Merge pull request #1167 from wallabag/dependabot/gradle/androidx.appcompat-appcompat-1.3.0,0.6584185,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump appcompat from 1.2.0 to 1.3.0,0.57651985,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Bumps appcompat from 1.2.0 to 1.3.0. Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1168 from wallabag/dependabot/gradle/androidx.recyclerview-recyclerview-1.2.1,0.58943015,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump recyclerview from 1.2.0 to 1.2.1,0.38511968,"Note: We provide a legacy APK file attached for devices running Android 4.x. The legacy package should also be distributed through Google Play. However, if you're using F-Droid, it will only have the updated version, and we suggest installing the attached legacy APK instead (and investigate upgrading your Android device).",Bumps recyclerview from 1.2.0 to 1.2.1. updated-dependencies: - dependency-name: androidx.recyclerview:recyclerview   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1166 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.2.1,0.58369106,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
Bump gradle from 4.2.0 to 4.2.1,0.5145012,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps gradle from 4.2.0 to 4.2.1. Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1159 from wallabag/update_gradle,0.50519466,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,Update gradle,0
Merge pull request #1160 from wallabag/replace_jcenter,0.44095826,"Important changes if you're coming from a 1.x version : This release drops wallabag v1 support. If you need support for wallabag v1, you must build yourself the sources from the v1_legacy branch.",Replace JCenter with Maven Central,0
Replace JCenter with Maven Central,0.23223893,Update dependencies,,0
Update Android gradle plugin to 4.2.0,0.55997205,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
Update gradle wrapper to 6.8.3,0.58514386,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
Merge pull request #1158 from wallabag/dependabot/gradle/androidx.media-media-1.3.1,0.62589675,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Bump media from 1.2.1 to 1.3.1,0.44638795,Bump version name for F-Droid users.,Bumps media from 1.2.1 to 1.3.1. Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1156 from weblate/weblate-wallabag-android-app,0.47487324,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Merge pull request #1116 from TacoTheDank/master,0.40258822,Taco (@TacoTheDank) improved some code. (#1116),Use some Compat classes,0
Merge pull request #1149 from solkaz/fix-issue-1125,0.41503125,"Thanks to @di72nn and @NWuensche, the following fixes were added:",fix: return empty list of Articles if SQLException is thrown,0
Merge pull request #1152 from wallabag/dependabot/gradle/androidx.recyclerview-recyclerview-1.2.0,0.5862669,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Merge pull request #1154 from wallabag/lower_exists_query_length,0.415973,"Important changes if you're coming from a 1.x version : This release drops wallabag v1 support. If you need support for wallabag v1, you must build yourself the sources from the v1_legacy branch.",Lower max query length of the exists API request,0
Lower max query length of the exists API request,0.22844827,• limit articles,...to avoid StreamResetException with HTTP2+nginx. Use the library default instead of a custom value.,0
Bump recyclerview from 1.1.0 to 1.2.0,0.39367616,"Note: We provide a legacy APK file attached for devices running Android 4.x. The legacy package should also be distributed through Google Play. However, if you're using F-Droid, it will only have the updated version, and we suggest installing the attached legacy APK instead (and investigate upgrading your Android device).",Bumps recyclerview from 1.1.0 to 1.2.0. Signed-off-by: dependabot[bot] support@github.com,0
Use AndroidX Media Compat classes for audiofocusrequest,0.4150836,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Don't crash if full-text search returns an error,0.51476747,Jeff Held (@solkaz) fixed a crash during search when certain characters are used. (#1125),Show an empty result list instead. Closes #1125,0
Fix Html.fromHtml deprecation,0.38142207,"Images and links now displayed in articles, as well as all kind of html",,0
Merge pull request #1135 from wallabag/dependabot/gradle/com.google.android.material-material-1.3.0,0.51244843,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,,0
Merge pull request #1140 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.1.3,0.5661149,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
Merge pull request #1127 from weblate/weblate-wallabag-android-app,0.47738764,@msfjarvis bumped the app's dependencies and handled the migration to AndroidX #803,Translations update from Weblate,0
Added translation using Weblate (Greek),0.47637516,Translation updates,,0
Added translation using Weblate (Galician),0.4859575,Translation updates,,0
Added translation using Weblate (Arabic),0.4874313,Translation updates,,0
Merge pull request #1145 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.2,0.5168804,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Bump conscrypt-android from 2.5.1 to 2.5.2,0.5491334,Conscrypt initialization errors are ignored now (#1103).,Bumps conscrypt-android from 2.5.1 to 2.5.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1146 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-okhttp3-1.6.0,0.6759056,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Bump stetho-okhttp3 from 1.5.1 to 1.6.0,0.51839566,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Bumps stetho-okhttp3 from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
Merge pull request #1144 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-1.6.0,0.5589746,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
Bump stetho from 1.5.1 to 1.6.0,0.3261176,Bump version name for F-Droid users.,Bumps stetho from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
