Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore: improve issue form templates,0.64976794,chore: add issue template for filing bugs with a pre-built providers label #1983,"We've had 2-3 issues come in already where users forgot to change the title from the default, so added a reminder at the top of the form. Also added a ""Possible Solutions"" section to the bug form based on a user who used the Workarounds field for that.",0
chore: remove ad-m/github-push-action,0.5752867,chore: update github workflow actions #2361,Replace with regular git push calls instead.,0
chore: fix missing types,0.7406748,chore: fix constructs error #1460,,1
feat(hcl2cdk): expose method for renaming attributes to cdk code,0.72930735,fix(hcl2cdk): use the same attribute renaming function as in the provider generation #1842,,1
chore: release 0.16.3,0.7541489,chore: update constructs to 10.0.25 #1453,,1
chore: fix maven deploy,0.722405,chore: update maven config for publishing #1457,,1
chore: remove unused input from copywrite,0.49537104,chore(cli): Don't trim output for unstructured logs #2100,Minor nitpick but we don't need to pass the token anymore with the newer version.,0
chore: fix maven release,0.74074924,chore: update maven config for publishing #1457,,1
chore: release 0.16.2,0.75631785,chore: update constructs to 10.0.25 #1453,,1
fix(provider-generator): remove duplicates between wrapper classes and interfaces generated from provider schemas,0.96491456,fix(provider-generator): remove duplicates between wrapper classes and interfaces generated from provider schemas #2895,,1
chore: ignore .d.ts.map files,0.6479567,chore(deps): ignore tsbuildinfo #894,,0
chore: nitpick GitHub issue templates,0.6543092,chore: add issue template for filing bugs with a pre-built providers label #1983,,0
chore: fix issue template forms,0.58112013,chore(docs): link and layout fixes #1344,,0
chore: switch to GitHub issue forms,0.6082297,chore: add workflow to update our github actions #2283,Replaces the old Markdown-based issue templates with the newer YAML form templates. Also reorders some of the elements within the templates to make them more user-friendly.,0
Merge pull request #2807 from hashicorp/brk.chore/content-check-command,0.58177894,chore(docs): Merge docs content to stable website #1133,chore(docs): adds content-check command,0
format,0.44184983,refactor,,0
adds content-check command and README update,0.46493968,Minor output changes and updated README.md example.,,0
chore: add keywords to all packages,0.44761467,chore(docs): add new namespaces #1159,,0
feat(lib): Enable declarationMap feature in TS compiler,0.59683233,feat(cli): use ts-node to compile main.ts #1253,,0
Merge pull request #2885 from hashicorp/chore/update-actions,0.72791886,chore: update github workflow actions #2361,chore: Clean up github actions containing deprecated parts,1
chore: Disable caching in go-setup to prevent warnings,0.61515343,chore(tests): enable go provider add tests #2308,,0
chore: only use bash for setting output,0.4858728,chore(cli): add environment variable to disable version checks #1757,,0
chore: set shell in the correct location,0.5707854,chore(cli): Move things to src/ folder #2130,,0
chore: Use bash shell for windows,0.3915184,feat(cli): Introduce support for shell completions #943,,0
chore: Stop usage of deprecated set-output in integrations workflow,0.5568067,chore: update workflows for new workflow endpoint #2378,,0
Merge pull request #2880 from hashicorp/gh-actions-update-1684762779,0.6178609,chore: update github workflow actions #2361,chore: update github workflow actions,0
chore: update github workflow actions,0.9165691,chore: update github workflow actions #2361,,1
Merge pull request #2872 from hashicorp/chore/update-documentation,0.6697658,chore: update github workflow actions #2361,chore: Update documentation reference,0
fix: demote non-required dependencies,0.5737847,chore(deps): fix dependabot config #1220,,0
chore: Update documentation reference,0.77294046,chore(docs): Update docs link #1162,,1
feat(cli-core): add runGetInDir function,0.5148121,feat(cli): debug command #1731,A convenient helper that runs get in a certain directory Also had to refactor out some duplicate type definitions,0
fix(hcl2json): properly polyfill getRandomValues,0.6254387,fix(hcl2json): don't overwrite crypto if it's set already #2282,Closes link,0
fix: github action shouldn't use untrusted input,0.5988001,chore: update github workflow actions #2361,,0
Merge pull request #2858 from viceice/patch-1,0.5136687,chore(docs): Merge stable-website into main #1515,fix(lib): add more excludes to .npmignore,0
fix(lib): add more excludes to .npo,0.5570886,fix(lib): Improve error message when provider constructs are missing #2039,,0
"refactor(cli): fix library API of init, now uses passed providers",0.6674248,"fix(cli): Always run init, but selectively skip locking providers #2617",,0
chore(cli): use correct dependency classification for core-cli api users,0.5530432,chore(cli): Make sure Python dependencies are working locally #936,,0
Merge pull request #2830 from hashicorp/fix-go-template-test,0.6169181,fix: update constructs and go runtime versions #2096,fix(cli): fix template for Go unit tests,0
fix(cli): fix template for Go unit tests,0.6528709,chore(tests): enable go provider add tests #2308,Resolves #2828,0
Merge pull request #2848 from gmeligio/patch-1,0.50268555,chore(docs): Merge stable-website into main #1515,chore(docs): update checkpoint file path that was moved to @cdktf/commons,0
Update checkpoint file path in telemetry guide,0.6758929,fix(cli): Respect CDKTF_HOME environment variable for checkpoint telemetry #1778,,0
Update checkpoint file path in cli-configuration.mdx,0.6352359,fix(cli): Respect CDKTF_HOME environment variable for checkpoint telemetry #1778,,0
Merge pull request #2847 from hashicorp/prepare-release-0.16.1,0.5049286,chore: update github workflow actions #2361,chore(release): release 0.16.1,0
chore(release): Update CHANGELOG.md and version to 0.16.1,0.8188679,chore(release): Update changelog to contain backported release for 0.10.4 #1773,,1
fix: fix comment syntax as the script is written in Nodejs,0.64718616,fix: use correctly named syntax in comments #2562,,0
Merge pull request #2845 from hashicorp/fix-typo,0.58095765,fix(docs): fix typo #1387,fix(cli): fix no-color flag passing,0
fix(cli): fix no-color flag passing,0.92712533,fix(cli): fix no-color flag passing #2845,,1
feat(cli): make errors include a more meaningful stacktrace if rethrown,0.62532616,fix(cli): Wait for other stacks to complete if one of them failed #1987,This will help us a lot when debugging issues in the future,0
fix(cli): run terraform init in serial so no text file is busy in the cache,0.9842613,fix(cli): run terraform init in serial so no text file is busy in the cache #2843,Closes #2741,1
Merge pull request #2844 from hashicorp/buffer-tf-cli-output,0.4701567,chore: improve release pipelines #2328,fix(cli): buffer the output from the Terraform CLI and only forward output that has been terminated by a newline,0
fix(cli): buffer the output from the Terraform CLI and only forward output that has been terminated by a newline,0.96703595,fix(cli): buffer the output from the Terraform CLI and only forward output that has been terminated by a newline #2844,fixes #2827,1
Merge pull request #2833 from hashicorp/fix/variate-functions,0.49320626,fix(tests): Make version more stable #2467,fix(hcl2cdk): Support conversion of functions that have variate arguments at the end,0
fix(hcl2cdk): Support conversion of functions that have variable arguments,0.9247333,fix(hcl2cdk): Support conversion of functions that have variate arguments at the end #2833,,1
feat(hcl2cdk): Support function mapping transformers,0.6014836,feat(cli): implement hcl2cdk #796,,0
Merge pull request #2831 from hashicorp/fix/failing-ci-core-tests,0.5763753,fix(tests): Make version more stable #2467,chore: Mock synth to make parallelism test fail less,0
chore: update terraform version in mock,0.6842974,chore: drop Terraform v0.15.7 from Docker image and replace with v1.1.9 for running tests #1747,,0
chore: Fix synth mock,0.7583334,chore: Mock synth to make parallelism test fail less #2831,,1
chore: Use mocks for synth everywhere,0.69521254,chore: Mock synth to make parallelism test fail less #2831,,0
chore: Try 2 for synth mocking,0.7013973,chore: Mock synth to make parallelism test fail less #2831,,1
chore: Attempt to mock synth for parallelism test,0.9396819,chore: Mock synth to make parallelism test fail less #2831,,1
Merge pull request #2826 from hashicorp/refactor/hcl2cdk,0.61762744,chore(hcl2cdk): update readme #1452,chore: Refactor hcl2cdk to read nicer,0
fix: bug with having empty nodes in syntax tree,0.5245973,fix: use correctly named syntax in comments #2562,,0
chore: Move unit tests to the right folder,0.6279787,chore: split up unit tests per package #2122,,0
chore: Remove async conversion as it's not needed,0.5353484,chore(docs): update convert docs #1701,,0
chore: Split apart converters into their own functions,0.45091468,chore(hcl2cdk): add testing infrastructure for convert in Python & CSharp #2716,,0
chore: Move unrelated functions away from expressions.ts,0.6268931,chore(lib): speed up TS compilation #873,,0
Merge pull request #2815 from hashicorp/prepare-release-0.16.0,0.5063662,chore: update github workflow actions #2361,chore: release 0.16.0,0
chore: fix content warnings (some),0.66881144,chore(docs): fix some docs #2483,,0
chore: move breaking changes line up,0.5182811,chore(docs): Remove positional language + fix style nits #2045,,0
chore: update documentation,0.7954076,chore(docs): Update docs link #1162,,1
chore: Update package.json version,0.6301741,chore: align versions to an unpublished version #1718,,0
chore: Update changelog for 0.16.0,0.80558604,chore(release): Update changelog to contain backported release for 0.10.4 #1773,,1
Merge pull request #2814 from hashicorp/fix-edge-provider-tests,0.7050375,chore: fix edge provider tests in pre-release pipeline #1423,fix(tests): update edge provider tests,1
Merge pull request #2756 from Tolluset/docs/unit-test-synth,0.54502904,fix(tests): Make version more stable #2467,chore(docs): change to synth from synthScope for #2755,0
fix(tests): update iterator test,0.5884976,fix(tests): Make version more stable #2467,,0
fix(tests): update edge provider tests,0.840441,chore: fix edge provider tests in pre-release pipeline #1423,,1
Merge pull request #2630 from hashicorp/fix-license-resource-collision,0.5275664,chore: update LICENSE #2268,fix(provider-generator): fix resources named 'license' causing collisions with LICENSE file on case-insensitive filesystems for Go packages,0
chore: Update snapshots,0.6742375,chore(deps): add script to update all snapshot tests #1139,,0
fix(docs): run prettier,0.62971365,fix: ignore build output in prettier #1077,,0
fix(provider-generator): fix resources named 'license' causing collisions with LICENSE file on case-insensitive filesystems for Go packages,0.7099582,fix(provider-generator): escape hyphens in provider names for Go package identifiers #1252,Resolves #2627,1
chore(docs): change to synth from synthScope for #2755,0.5789708,chore: update constructs to 10.0.25 #1453,,0
Merge pull request #2813 from hashicorp/fix/accept-escaped-quotes,0.47662705,fix: let create changelog script use commit hashes from PRs instead of finding merge commit messages that may not always exist #2068,fix: Accept nested quotes within strings,0
chore: Add tests for quoting,0.598183,chore(cli): fix typo in test assertion #1591,,0
chore: escape quotes on simple strings,0.5087443,fix: stringValue rated valid strings as unescaped double quotes #1566,,0
chore: Add test for escaped quotes,0.56487215,chore(cli): fix typo in test assertion #1591,,0
Merge pull request #2752 from Mearman/patch-1,0.48287573,chore(docs): Merge stable-website into main #1515,fix(docs): Fix typo in commands.mdx,0
chore(cli): fix typo in cli help too,0.72255814,chore: fix typo in function name #2462,,1
Update commands.mdx,0.5111566,chore: migrate docs to mdx #1421,Tiny typo in convert command documentation,0
Merge pull request #2808 from hashicorp/docs-count-example,0.5139676,chore(docs): Merge stable-website into main #1515,feat(docs): Add example for TerraformCount to iterators.mdx,0
fix(docs): fix Python snippet,0.6487898,Python-pip template fix/improvements #541,,0
fix(docs): fix Java snippet imports and builder,0.56679094,chore(docs): Translate Documentation Snippets for Java #2183,,0
fix(docs): fix Java snippet imports,0.59613967,chore(docs): Translate Documentation Snippets for Java #2183,,0
fix(docs): fix Java snippet,0.6189376,fix(docs): Make sure code example works #1807,,0
fix(docs): fix Go snippet pointer,0.6911889,fix: update constructs and go runtime versions #2096,,0
fix(docs): fix Go snippet casing,0.6665833,feat(docs): Convert some code snippets in docs to Golang #2439,,0
feat(docs): Add example for TerraformCount to iterators.mdx,0.69508183,feat(lib): Introduce TerraformDynamicBlock to enable iterator usage on blocks #1882,,0
Merge pull request #2812 from hashicorp/fix/multi-line-strings,0.50783247,chore(deps): bump trim-newlines from 3.0.0 to 3.0.1 #863,fix(hcl2cdk): Handle multi-line strings better,0
Merge pull request #2811 from hashicorp/fix-access-expression,0.4939901,fix: Small fix to the CONTRIBUTING.md #1887,fix(lib): Fix access expressions rendering invalid Terraform,0
fix(tests): update snapshot test,0.68395025,chore(deps): add script to update all snapshot tests #1139,,0
fix(lib): Fix access expressions rendering invalid Terraform,0.77117765,fix(lib): contextualize error messages in terraform functions #1699,,1
fix: Wrap strings conditionally and keep track of offsets,0.49485302,fix(hcl2cdk): detect list extensions in strings and wrap them in an array #1707,,0
chore: remove trailing newline,0.5845593,chore(cli): Don't trim output for unstructured logs #2100,,0
fix(hcl2cdk): Handle multi-line strings better,0.7018497,chore: Refactor hcl2cdk to read nicer #2826,,1
Merge pull request #2809 from hashicorp/fix/availability-zone-ignored,0.4644281,chore(docs): Merge stable-website into main #1515,fix: Support index expressions,0
fix: bindings for test,0.52508694,fix: don't lock state in tests #1990,,0
fix: Support index expressions,0.44488314,chore: add expression paranthesis #2332,,0
Merge pull request #2801 from hashicorp/fix/nested-template-strings,0.51778793,fix(docs): fix typo in remote templates docs #1151,fix: Use property access when refrencing numeric and map accessors,0
"chore: Fix non-ref segments slicing, and update snapshots",0.47152206,chore: change YT link to cut version #2103,,0
feat: Use property access only when needed,0.47227573,feat(cli): only re-generate provider bindings on get if necessary #2266,,0
chore: update snapshots,0.67423725,chore(deps): add script to update all snapshot tests #1139,,0
chore: update snapshots',0.6903513,chore(deps): add script to update all snapshot tests #1139,,0
chore: splats to use property access,0.49760485,chore: fix constructs error #1460,,0
chore: Coerce all functions within a template,0.46614254,chore: fix typo in function name #2462,,0
chore: Update tests,0.7358007,chore: ensure we run all tests on dependency updates #2323,,1
chore: Handle property access better within template strings,0.45561123,chore: add expression paranthesis #2332,,0
chore: Enable map accessor syntax test,0.62039155,chore(cli): fix typo in test assertion #1591,,0
fix: Use property access when refrencing numeric and map accessors,0.617572,Computed Map References are referenced through getter,,0
Merge pull request #2805 from hashicorp/fix/primitive-coercion,0.4697718,chore: limit CI concurrency to the latest pushed commits #1810,fix: type coercion on primitive values,0
fix: boolean conversion,0.59578985,Boolean[] attributes have gone from boolean[] to Array | IResolvable.,,0
chore: run numeric and boolean literals through expression parsing,0.6008303,chore: add expression paranthesis #2332,,0
chore: Fix name for negate operator,0.5532559,chore: add expression paranthesis #2332,,0
chore: Handle boolean expressions,0.6345651,chore: synthesize all boolean as iresolvable tests #1849,,0
chore: Add test for number to string coercion,0.5505176,chore(docs): Add Example for Complex input variables #2309,,0
chore: disable synth,0.51538223,Remove cdktf synth --json Option #1640,,0
fix(hcl2cdk): handle object expressions,0.7039696,fix(hcl2cdk): Support conversion of functions that have variate arguments at the end #2833,,1
chore: use nx feature for parallelizing and caching,0.47084665,chore: increase operations per run of stale workflow #2363,,0
Merge pull request #2803 from hashicorp/fix-version-constraint,0.57012665,chore: align versions to an unpublished version #1718,fix(cli): fix version constraint for Terraform provider including space,0
fix: run prettier,0.5703609,fix: ignore build output in prettier #1077,,0
test(cli): add test for spaces in rendered provider constraints,0.5884637,test(cli): test generated providers #1235,,0
fix(cli): fix version constraint for Terraform provider including space,0.72255695,Terraform 0.13 Compatibility #285,,1
fix(lib): allow propertyAccess to handle splat and resources,0.5060581,fix(lib): make sure to resolve reference expression target #1412,,0
Merge pull request #2777 from hashicorp/fix-2635,0.51176184,fix: Small fix to the CONTRIBUTING.md #1887,fix(hcl2cdk): handle external provider data,0
chore: Special case external provider when looking up namespace,0.64480066,This was pretty much the only way to use the namespaced provider classes.,,0
chore: Update externals test,0.61882687,chore(deps): add script to update all snapshot tests #1139,,0
chore: update expressionToTs test snapshot,0.71935225,chore(deps): add script to update all snapshot tests #1139,,1
chore: support external provider and it's singular data source,0.5432041,chore: Support custom endpoints #2427,,0
chore: Start by creating an externals test case,0.4914706,chore(docs): Manual windows testing #1407,,0
fix: use correct zone record,0.45803976,fix(tests): change Options -> Config as per #2471 #2482,,0
chore: update dnsimple provider,0.656134,chore(cli): change url to pre-built providers to one we control #2181,,0
chore: pin provider versions in documentation examples,0.677364,chore: pin provider version #1896,,0
fix: don't assign variable if no override is needed,0.48544347,fix(cli): abort apply if not all variables are known #2455,,0
refactor: rename count iterator var,0.5080291,feat(docs): Add iterator docs page #1840,,0
feat(hcl2cdk): support count iterators,0.6345608,feat(cli): implement hcl2cdk #796,,0
chore: remove comment,0.8134051,chore: remove legacy comment #2938,,1
feat(hcl2cdk): support variable types and validations,0.6334424,feat(cli): implement hcl2cdk #796,Closes #2764,0
chore: add chown to release process,0.5555214,chore: improve release pipelines #2328,,0
chore: add chown to release steps,0.53056175,chore(docs): improve release script to not require manual pr selection #1156,,0
Merge pull request #2794 from hashicorp/fix-symbol,0.48617554,fix(docs): fix a couple of typos in stacks.mdx #2269,fix(lib): fix Symbol for Terraform dynamic expression causing crashes when using Iterator.dynamic() on blocks,0
test(lib): Add a test case that would've caught the error that the previous commit fixed,0.50269055,fix(tests): run package before running unit tests in release pipelines #1563,,0
fix(lib): fix Symbol for Terraform dynamic expression causing crashes when using Iterator.dynamic() on blocks,0.7338682,feat(lib): Introduce TerraformDynamicBlock to enable iterator usage on blocks #1882,,1
Merge pull request #2791 from hashicorp/to-string-local-variable-tokens,0.43267712,fix: let create changelog script use commit hashes from PRs instead of finding merge commit messages that may not always exist #2068,feat(lib): fix using variables and locals directly in template strings,0
feat(lib): fix using variables and locals directly in template strings,0.57297415,feat(lib): throw error when a token is used in a construct name #1181,Usage in template strings will implicitly call .toString() on these which previously returned the address of the construct (as implemented in Construct#toString). With this change converting a variable or local instance to a string will just work,0
Merge pull request #2790 from maybedino/approval-plan-output,0.4850132,chore(docs): Merge stable-website into main #1515,fix(cli): send terraform output before approval,0
fix(cli): send terraform output before approval,0.73684037,Run Terraform commands with input=false flag #343,"Currently, the terraform output is send after the approval diaglog. This hides the diff until an option was selected. Sending the output first makes the diff visible before the dialog.",1
Merge pull request #2775 from hashicorp/fix/fqn-access-2,0.46070337,fix: Small fix to the CONTRIBUTING.md #1887,"fix(hcl2cdk): Handle referencing lists, sets and maps better when converting",0
fix: incorrect translation of variable test,0.50422996,chore(cli): fix typo in test assertion #1591,,0
chore: update variable usage based on review feedback,0.46656346,chore(docs): review cli reference #1158,,0
fix: remove mysterious whitespace,0.56202495,fix(docs): remove empty code block #2102,,0
fix: better handling of map attributes vs returning maps,0.5718385,Fix complex map attribute data source reference #441,,0
fix(hcl2cdk): Handle map references better,0.7927844,fix(hcl2cdk): maps should not be wrapped in arrays #1838,,1
chore: update missing snapshot,0.677795,chore: remove update snapshots CI job #2924,,0
fix(hcl2cdk): Numeric accessors should use fqn,0.7146409,fix(hcl2cdk): suffix variables and locals #845,,1
fix: chown project directory,0.47924152,fix(cli): dont compile cdktf output directory #754,,0
chore: update to lerna 6,0.53670007,chore(docs): Update docs link #1162,,0
chore: prettify,0.7207438,chore(cli): add prettier #793,,1
chore: update lerna,0.58662623,chore(docs): Update docs link #1162,,0
chore: improve wording,0.63786805,chore,Co-authored-by: Mutahhir Hayat mutahhir.hayat@hashicorp.com,0
chore: update to node 16,0.6739612,chore(docs): Update docs link #1162,,0
chore: update go version,0.71104926,chore: Support building with Go 1.19 #2098,,1
chore: upgrade our Docker image to be based on Node 0.16,0.6500154,chore(deps): add gcc and gcc-c++ to Dockerfile required for node-gyp #849,,0
chore: upgrade dependencies in hcl2cdk and hcl2json,0.72490686,chore(hcl2cdk): update readme #1452,,1
chore: update inquirer type version,0.6587154,refactor(cli): upgrade inquirer to @inquirer/prompts #2853,,0
chore(hcl2json): change tests to include inline snapshots,0.5874131,chore(deps): add script to update all snapshot tests #1139,,0
chore: update snapshots to the jest 29 format,0.6716044,chore(tests): Upgrade to jest 0.27 for integration tests and retry failed tests once #1051,,0
chore(lib): update to JSII 5,0.8956576,chore: update JSII to 1.75.0 #2653,,1
chore: re-add test and make clear the reason,0.58553576,chore: only trigger unit tests once #2362,,0
fix(hcl2json): update expressions tests to return expect.resolves statements,0.5566932,fix(hcl2json): add fs-extra to dependencies #2040,,0
fix(hcl2cdk): flaky tests on hcl2cdk expressions,0.71000516,chore: additional potential speedup experiments for hcl2cdk unit tests #2311,,1
Merge pull request #2772 from hashicorp/ignore-jsii-warning,0.60255826,chore: update JSII to 1.75.0 #2653,fix(tests): set JSII env var to not print Node version warning,0
fix(tests): set JSII env var to not print Node version warning,0.6502833,chore(tests): remove jsii version from snapshot #1341,as that one caused our tests to fail,0
Merge pull request #2771 from hashicorp/revert-2770-docker-node16,0.53126425,chore(deps): Update docker image to use new jsii/superchain tag #2214,"fix: Revert ""chore: upgrade our Docker image to be based on Node 0.16""",0
"Revert ""chore: upgrade our Docker image to be based on Node 0.16""",0.61021394,fix(cli): reflect correct node version requirement #1573,,0
Merge pull request #2770 from hashicorp/docker-node16,0.5253262,chore(deps): Update docker image to use new jsii/superchain tag #2214,chore: upgrade our Docker image to be based on Node 0.16,0
